School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School;04450105;ELA;          12;60;           2;10;          10;50;           6;30;           2;10;          20;     500.1;;          13;43;2019;ALL;multi-race
Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School;04450105;MATH;           8;40;           0;0;           8;40;          11;55;           1;5;          20;     496.6;;          13;37;2019;ALL;multi-race
Acton-Boxborough - C.T. Douglas Elementary School;06000020;ELA;          11;65;           1;6;          10;59;           5;29;           1;6;          17;     507.4;;          12;61;2019;ALL;multi-race
Acton-Boxborough - C.T. Douglas Elementary School;06000020;MATH;          10;59;           4;24;           6;35;           6;35;           1;6;          17;     508.9;;          12;68;2019;ALL;multi-race
Acton-Boxborough - McCarthy-Towne School;06000015;ELA;          15;79;           2;11;          13;68;           4;21;           0;0;          19;     512.5;;          13;73;2019;ALL;multi-race
Acton-Boxborough - McCarthy-Towne School;06000015;MATH;          11;58;           1;5;          10;53;           8;42;           0;0;          19;     505.5;;          13;63;2019;ALL;multi-race
Acton-Boxborough - Raymond J Grey Junior High;06000405;ELA;          23;74;           2;6;          21;68;           7;23;           1;3;          31;     510.4;          51.8;          29;68;2019;ALL;multi-race
Acton-Boxborough - Raymond J Grey Junior High;06000405;MATH;          23;74;          12;39;          11;35;           7;23;           1;3;          31;     513.7;          56.3;          29;80;2019;ALL;multi-race
Acton-Boxborough - Raymond J Grey Junior High;06000405;SCI;          10;77;           3;23;           7;54;           3;23;           0;0;          13;     512.2;;;75;2019;ALL;multi-race
Acushnet - Acushnet Elementary School;00030025;ELA;           8;80;           2;20;           6;60;           2;20;           0;0;          10;     513.0;;           3;75;2019;ALL;multi-race
Acushnet - Acushnet Elementary School;00030025;MATH;           6;60;           0;0;           6;60;           4;40;           0;0;          10;     501.8;;           3;54;2019;ALL;multi-race
Acushnet - Albert F Ford Middle School;00030305;ELA;           5;42;           1;8;           4;33;           5;42;           2;17;          12;     499.1;;          11;34;2019;ALL;multi-race
Acushnet - Albert F Ford Middle School;00030305;MATH;           9;75;           2;17;           7;58;           2;17;           1;8;          12;     508.9;;          11;68;2019;ALL;multi-race
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School;04300305;ELA;          24;73;           7;21;          17;52;           8;24;           1;3;          33;     512.9;          54.3;          31;74;2019;ALL;multi-race
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School;04300305;MATH;          25;76;           9;27;          16;48;           6;18;           2;6;          33;     515.9;          52.6;          31;85;2019;ALL;multi-race
Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School;04300305;SCI;           9;64;           2;14;           7;50;           3;21;           2;14;          14;     503.9;;;59;2019;ALL;multi-race
Agawam - Agawam Junior High;00050405;ELA;           7;44;           0;0;           7;44;           7;44;           2;13;          16;     494.8;;          16;21;2019;ALL;multi-race
Agawam - Agawam Junior High;00050405;MATH;           8;53;           1;7;           7;47;           7;47;           0;0;          15;     501.3;;          15;52;2019;ALL;multi-race
Agawam - Roberta G. Doering School;00050303;ELA;          10;45;           0;0;          10;45;           9;41;           3;14;          22;     492.1;          40.0;          21;15;2019;ALL;multi-race
Agawam - Roberta G. Doering School;00050303;MATH;          10;45;           0;0;          10;45;          11;50;           1;5;          22;     497.1;          46.0;          21;38;2019;ALL;multi-race
Agawam - Roberta G. Doering School;00050303;SCI;           9;69;           2;15;           7;54;           4;31;           0;0;          13;     510.1;;;73;2019;ALL;multi-race
Amesbury - Amesbury Elementary;00070005;ELA;           8;73;           1;9;           7;64;           3;27;           0;0;          11;     507.1;;           7;60;2019;ALL;multi-race
Amesbury - Amesbury Elementary;00070005;MATH;           5;45;           0;0;           5;45;           5;45;           1;9;          11;     493.0;;           7;25;2019;ALL;multi-race
Amesbury - Amesbury Middle;00070013;ELA;          13;57;           2;9;          11;48;           9;39;           1;4;          23;     501.7;          55.0;          23;45;2019;ALL;multi-race
Amesbury - Amesbury Middle;00070013;MATH;           8;35;           4;17;           4;17;          13;57;           2;9;          23;     496.6;          53.9;          23;36;2019;ALL;multi-race
Amesbury - Amesbury Middle;00070013;SCI;           8;53;           1;7;           7;47;           6;40;           1;7;          15;     504.8;;;60;2019;ALL;multi-race
Amherst - Fort River Elementary;00080020;ELA;           4;36;           3;27;           1;9;           5;45;           2;18;          11;     499.6;;          10;36;2019;ALL;multi-race
Amherst - Fort River Elementary;00080020;MATH;           5;45;           1;9;           4;36;           4;36;           2;18;          11;     500.3;;          10;50;2019;ALL;multi-race
Amherst - Wildwood Elementary;00080050;ELA;          12;52;           3;13;           9;39;           8;35;           3;13;          23;     501.7;          49.1;          21;45;2019;ALL;multi-race
Amherst - Wildwood Elementary;00080050;MATH;          11;48;           4;17;           7;30;           8;35;           4;17;          23;     496.0;          51.7;          21;34;2019;ALL;multi-race
Amherst-Pelham - Amherst Regional Middle School;06050405;ELA;          16;53;           3;10;          13;43;          10;33;           4;13;          30;     499.2;          43.2;          30;35;2019;ALL;multi-race
Amherst-Pelham - Amherst Regional Middle School;06050405;MATH;          11;38;           3;10;           8;28;          14;48;           4;14;          29;     495.0;          33.7;          29;30;2019;ALL;multi-race
Amherst-Pelham - Amherst Regional Middle School;06050405;SCI;           7;39;           2;11;           5;28;           9;50;           2;11;          18;     498.8;;;45;2019;ALL;multi-race
Andover - Andover West Middle;00090310;ELA;          15;88;           6;35;           9;53;           1;6;           1;6;          17;     521.0;;          16;91;2019;ALL;multi-race
Andover - Andover West Middle;00090310;MATH;          13;76;           6;35;           7;41;           3;18;           1;6;          17;     519.8;;          16;90;2019;ALL;multi-race
Andover - Bancroft Elementary;00090003;ELA;          13;72;           1;6;          12;67;           5;28;           0;0;          18;     508.9;;          11;63;2019;ALL;multi-race
Andover - Bancroft Elementary;00090003;MATH;          11;65;           4;24;           7;41;           5;29;           1;6;          17;     508.9;;          10;68;2019;ALL;multi-race
Andover - Doherty Middle;00090305;ELA;           9;60;           3;20;           6;40;           5;33;           1;7;          15;     504.0;;          15;53;2019;ALL;multi-race
Andover - Doherty Middle;00090305;MATH;           6;40;           2;13;           4;27;           7;47;           2;13;          15;     496.9;;          15;37;2019;ALL;multi-race
Andover - High Plain Elementary;00090004;ELA;          13;93;           6;43;           7;50;           1;7;           0;0;          14;     529.4;;           9;99;2019;ALL;multi-race
Andover - High Plain Elementary;00090004;MATH;          11;79;           5;36;           6;43;           2;14;           1;7;          14;     520.9;;           9;92;2019;ALL;multi-race
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;ELA;           5;33;           1;7;           4;27;           7;47;           3;20;          15;     490.5;;          12;11;2019;ALL;multi-race
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;MATH;           6;40;           1;7;           5;33;           8;53;           1;7;          15;     495.7;;          12;32;2019;ALL;multi-race
Arlington - Brackett;00100010;ELA;          16;80;           6;30;          10;50;           4;20;           0;0;          20;     517.1;;          14;83;2019;ALL;multi-race
Arlington - Brackett;00100010;MATH;          13;65;           6;30;           7;35;           7;35;           0;0;          20;     515.4;;          14;83;2019;ALL;multi-race
Arlington - Cyrus E Dallin;00100025;ELA;           7;64;           3;27;           4;36;           4;36;           0;0;          11;     515.0;;           9;80;2019;ALL;multi-race
Arlington - Cyrus E Dallin;00100025;MATH;           6;55;           2;18;           4;36;           5;45;           0;0;          11;     511.9;;           9;76;2019;ALL;multi-race
Arlington - Gibbs School;00100305;ELA;          20;74;           7;26;          13;48;           7;26;           0;0;          27;     513.8;          42.6;          25;77;2019;ALL;multi-race
Arlington - Gibbs School;00100305;MATH;          23;82;           7;25;          16;57;           4;14;           1;4;          28;     516.5;          56.9;          26;85;2019;ALL;multi-race
Arlington - Hardy;00100030;ELA;           7;70;           0;0;           7;70;           3;30;           0;0;          10;     510.3;;           7;68;2019;ALL;multi-race
Arlington - Hardy;00100030;MATH;           8;80;           1;10;           7;70;           2;20;           0;0;          10;     515.6;;           7;84;2019;ALL;multi-race
Arlington - John A Bishop;00100005;ELA;          10;71;           3;21;           7;50;           4;29;           0;0;          14;     517.1;;           8;83;2019;ALL;multi-race
Arlington - John A Bishop;00100005;MATH;           9;64;           6;43;           3;21;           5;36;           0;0;          14;     518.9;;           8;89;2019;ALL;multi-race
Arlington - M Norcross Stratton;00100055;ELA;          13;87;           0;0;          13;87;           1;7;           1;7;          15;     511.2;;           9;70;2019;ALL;multi-race
Arlington - M Norcross Stratton;00100055;MATH;          12;80;           4;27;           8;53;           2;13;           1;7;          15;     510.5;;           9;72;2019;ALL;multi-race
Arlington - Ottoson Middle;00100410;ELA;          37;74;          20;40;          17;34;          12;24;           1;2;          50;     517.8;          66.3;          47;85;2019;ALL;multi-race
Arlington - Ottoson Middle;00100410;MATH;          44;86;          15;29;          29;57;           7;14;           0;0;          51;     517.4;          63.1;          49;87;2019;ALL;multi-race
Arlington - Ottoson Middle;00100410;SCI;          22;71;          10;32;          12;39;           9;29;           0;0;          31;     518.9;;;89;2019;ALL;multi-race
Arlington - Thompson;00100050;ELA;          12;75;           4;25;           8;50;           4;25;           0;0;          16;     517.4;;          10;84;2019;ALL;multi-race
Arlington - Thompson;00100050;MATH;          11;69;           0;0;          11;69;           5;31;           0;0;          16;     504.1;;          10;60;2019;ALL;multi-race
Ashburnham-Westminster - Overlook Middle School;06100305;ELA;           4;36;           0;0;           4;36;           6;55;           1;9;          11;     493.8;;          11;18;2019;ALL;multi-race
Ashburnham-Westminster - Overlook Middle School;06100305;MATH;           5;45;           0;0;           5;45;           4;36;           2;18;          11;     492.4;;          11;22;2019;ALL;multi-race
Ashburnham-Westminster - Westminster Elementary;06100005;ELA;           2;15;           0;0;           2;15;          11;85;           0;0;          13;     496.5;;          12;28;2019;ALL;multi-race
Ashburnham-Westminster - Westminster Elementary;06100005;MATH;           7;54;           0;0;           7;54;           6;46;           0;0;          13;     498.3;;          12;45;2019;ALL;multi-race
Ashland - Ashland Middle;00140405;ELA;          14;88;           4;25;          10;63;           2;13;           0;0;          16;     518.6;;          16;87;2019;ALL;multi-race
Ashland - Ashland Middle;00140405;MATH;          13;81;           3;19;          10;63;           3;19;           0;0;          16;     513.4;;          16;79;2019;ALL;multi-race
Ashland - David Mindess;00140015;ELA;          11;55;           0;0;          11;55;           8;40;           1;5;          20;     498.0;;          13;31;2019;ALL;multi-race
Ashland - David Mindess;00140015;MATH;           8;40;           0;0;           8;40;           9;45;           3;15;          20;     491.8;;          13;20;2019;ALL;multi-race
Athol-Royalston - Athol-Royalston Middle School;06150305;ELA;           2;18;           1;9;           1;9;           6;55;           3;27;          11;     483.8;;          11;4;2019;ALL;multi-race
Athol-Royalston - Athol-Royalston Middle School;06150305;MATH;           5;45;           0;0;           5;45;           2;18;           4;36;          11;     482.4;;          11;6;2019;ALL;multi-race
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;           8;40;           2;10;           6;30;          11;55;           1;5;          20;     499.4;;          15;35;2019;ALL;multi-race
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;           8;40;           1;5;           7;35;          11;55;           1;5;          20;     496.5;;          15;35;2019;ALL;multi-race
Attleboro - A. Irvin Studley Elementary School;00160001;ELA;           7;64;           1;9;           6;55;           3;27;           1;9;          11;     505.0;;           1;56;2019;ALL;multi-race
Attleboro - A. Irvin Studley Elementary School;00160001;MATH;           4;36;           1;9;           3;27;           6;55;           1;9;          11;     498.1;;           1;43;2019;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          21;60;           1;3;          20;57;          11;31;           3;9;          35;     503.2;          48.0;          33;50;2019;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          14;40;           1;3;          13;37;          18;51;           3;9;          35;     498.1;          38.7;          33;43;2019;ALL;multi-race
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;          12;52;           1;4;          11;48;          10;43;           1;4;          23;     501.3;;;53;2019;ALL;multi-race
Attleboro - Hill-Roberts Elementary School;00160045;ELA;           3;30;           1;10;           2;20;           6;60;           1;10;          10;     496.8;;           2;29;2019;ALL;multi-race
Attleboro - Hill-Roberts Elementary School;00160045;MATH;           4;40;           0;0;           4;40;           5;50;           1;10;          10;     492.1;;           2;21;2019;ALL;multi-race
Attleboro - Hyman Fine Elementary School;00160040;ELA;          11;73;           4;27;           7;47;           4;27;           0;0;          15;     515.1;;           8;80;2019;ALL;multi-race
Attleboro - Hyman Fine Elementary School;00160040;MATH;          10;67;           2;13;           8;53;           5;33;           0;0;          15;     507.9;;           8;67;2019;ALL;multi-race
Attleboro - Peter Thacher Elementary School;00160050;ELA;          14;67;           4;19;          10;48;           3;14;           4;19;          21;     509.7;;           6;66;2019;ALL;multi-race
Attleboro - Peter Thacher Elementary School;00160050;MATH;          11;52;           0;0;          11;52;           5;24;           5;24;          21;     497.3;;           6;40;2019;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          21;48;           3;7;          18;41;          17;39;           6;14;          44;     496.5;          47.5;          44;28;2019;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          26;58;           1;2;          25;56;          15;33;           4;9;          45;     500.6;          59.8;          45;50;2019;ALL;multi-race
Attleboro - Robert J. Coelho Middle School;00160305;SCI;          16;67;           3;13;          13;54;           8;33;           0;0;          24;     509.1;;;70;2019;ALL;multi-race
Attleboro - Thomas Willett Elementary School;00160035;ELA;           6;43;           0;0;           6;43;           7;50;           1;7;          14;     496.7;;           9;29;2019;ALL;multi-race
Attleboro - Thomas Willett Elementary School;00160035;MATH;           3;21;           1;7;           2;14;           9;64;           2;14;          14;     494.4;;           9;29;2019;ALL;multi-race
Attleboro - Wamsutta Middle School;00160320;ELA;          10;40;           2;8;           8;32;          13;52;           2;8;          25;     496.6;          41.9;          22;29;2019;ALL;multi-race
Attleboro - Wamsutta Middle School;00160320;MATH;          12;46;           0;0;          12;46;          10;38;           4;15;          26;     494.8;          57.9;          23;29;2019;ALL;multi-race
Auburn - Auburn Middle;00170305;ELA;          10;50;           1;5;           9;45;           7;35;           3;15;          20;     501.0;;          18;43;2019;ALL;multi-race
Auburn - Auburn Middle;00170305;MATH;           7;35;           2;10;           5;25;          10;50;           3;15;          20;     493.2;;          18;26;2019;ALL;multi-race
Auburn - Swanson Road Intermediate School;00170030;ELA;          11;69;           0;0;          11;69;           3;19;           2;13;          16;     503.9;;          10;52;2019;ALL;multi-race
Auburn - Swanson Road Intermediate School;00170030;MATH;          12;75;           0;0;          12;75;           3;19;           1;6;          16;     504.7;;          10;61;2019;ALL;multi-race
Avon - Ralph D Butler;00180010;ELA;          10;71;           1;7;           9;64;           3;21;           1;7;          14;     506.2;;          11;58;2019;ALL;multi-race
Avon - Ralph D Butler;00180010;MATH;           8;57;           0;0;           8;57;           6;43;           0;0;          14;     502.0;;          11;54;2019;ALL;multi-race
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;           6;55;           2;18;           4;36;           5;45;           0;0;          11;     504.4;;          10;54;2019;ALL;multi-race
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;           6;55;           0;0;           6;55;           3;27;           2;18;          11;     496.9;;           9;37;2019;ALL;multi-race
Barnstable - Barnstable High;00200505;ELA;           7;35;           3;15;           4;20;           8;40;           5;25;          20;     490.0;          40.7;          20;10;2019;ALL;multi-race
Barnstable - Barnstable High;00200505;MATH;           6;30;           0;0;           6;30;          11;55;           3;15;          20;     491.9;          47.2;          20;20;2019;ALL;multi-race
Barnstable - Barnstable High;00200505;SCI;           8;40;           1;5;           7;35;          11;55;           1;5;          20;     496.9;;;40;2019;ALL;multi-race
Barnstable - Barnstable Intermediate School;00200315;ELA;          17;57;           3;10;          14;47;          10;33;           3;10;          30;     500.4;          56.4;          28;40;2019;ALL;multi-race
Barnstable - Barnstable Intermediate School;00200315;MATH;          17;57;           1;3;          16;53;           8;27;           5;17;          30;     498.4;          52.1;          28;45;2019;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;ELA;          18;47;           1;3;          17;45;          19;50;           1;3;          38;     502.1;          44.9;          36;47;2019;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;MATH;          15;39;           2;5;          13;34;          19;50;           4;11;          38;     496.7;          36.4;          36;37;2019;ALL;multi-race
Barnstable - Barnstable United Elementary School;00200050;SCI;           6;40;           1;7;           5;33;           6;40;           3;20;          15;     495.7;;;38;2019;ALL;multi-race
Bedford - John Glenn Middle;00230305;ELA;          10;45;           3;14;           7;32;          10;45;           2;9;          22;     501.1;          49.2;          22;43;2019;ALL;multi-race
Bedford - John Glenn Middle;00230305;MATH;          15;68;           7;32;           8;36;           5;23;           2;9;          22;     511.9;          57.7;          22;76;2019;ALL;multi-race
Bedford - Lt Job Lane School;00230012;ELA;          28;88;          13;41;          15;47;           3;9;           1;3;          32;     527.0;;          15;97;2019;ALL;multi-race
Bedford - Lt Job Lane School;00230012;MATH;          29;91;          12;38;          17;53;           1;3;           2;6;          32;     526.2;;          15;98;2019;ALL;multi-race
Belchertown - Chestnut Hill Community School;00240006;ELA;           8;50;           1;6;           7;44;           6;38;           2;13;          16;     497.5;;          15;31;2019;ALL;multi-race
Belchertown - Chestnut Hill Community School;00240006;MATH;           8;50;           2;13;           6;38;           7;44;           1;6;          16;     501.6;;          15;53;2019;ALL;multi-race
Belchertown - Jabish Middle School;00240025;ELA;           6;60;           1;10;           5;50;           2;20;           2;20;          10;     501.0;;           9;;2019;ALL;multi-race
Belchertown - Jabish Middle School;00240025;MATH;           2;20;           2;20;           0;0;           5;50;           3;30;          10;     488.0;;           9;;2019;ALL;multi-race
Bellingham - Bellingham Memorial School;00250315;ELA;           6;38;           0;0;           6;38;          10;63;           0;0;          16;     498.8;;          15;33;2019;ALL;multi-race
Bellingham - Bellingham Memorial School;00250315;MATH;           6;38;           0;0;           6;38;          10;63;           0;0;          16;     496.1;;          15;34;2019;ALL;multi-race
Belmont - Daniel Butler;00260015;ELA;          11;100;           6;55;           5;45;           0;0;           0;0;          11;     537.6;;           5;99;2019;ALL;multi-race
Belmont - Daniel Butler;00260015;MATH;          10;91;           5;45;           5;45;           1;9;           0;0;          11;     527.4;;           5;98;2019;ALL;multi-race
Belmont - Mary Lee Burbank;00260010;ELA;          11;85;           7;54;           4;31;           2;15;           0;0;          13;     524.5;;           7;96;2019;ALL;multi-race
Belmont - Mary Lee Burbank;00260010;MATH;          11;85;           7;54;           4;31;           1;8;           1;8;          13;     525.5;;           7;97;2019;ALL;multi-race
Belmont - Roger E Wellington;00260035;ELA;          14;78;           6;33;           8;44;           3;17;           1;6;          18;     515.6;;           4;80;2019;ALL;multi-race
Belmont - Roger E Wellington;00260035;MATH;          12;67;           6;33;           6;33;           5;28;           1;6;          18;     516.6;;           4;86;2019;ALL;multi-race
Belmont - Winn Brook;00260005;ELA;          11;79;           2;14;           9;64;           3;21;           0;0;          14;     512.9;;           5;74;2019;ALL;multi-race
Belmont - Winn Brook;00260005;MATH;          10;71;           4;29;           6;43;           3;21;           1;7;          14;     512.7;;           5;78;2019;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;ELA;          78;84;          28;30;          50;54;          14;15;           1;1;          93;     518.9;          55.9;          92;87;2019;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;MATH;          77;86;          39;43;          38;42;          13;14;           0;0;          90;     525.6;          65.8;          89;97;2019;ALL;multi-race
Belmont - Winthrop L Chenery Middle;00260305;SCI;          37;88;          23;55;          14;33;           5;12;           0;0;          42;     528.4;;;98;2019;ALL;multi-race
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;           9;82;           2;18;           7;64;           1;9;           1;9;          11;     513.1;;          10;75;2019;ALL;multi-race
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;           9;82;           2;18;           7;64;           1;9;           1;9;          11;     509.4;;          10;70;2019;ALL;multi-race
Berkley - Berkley Middle School;00270305;ELA;           7;41;           1;6;           6;35;           9;53;           1;6;          17;     501.5;;          16;45;2019;ALL;multi-race
Berkley - Berkley Middle School;00270305;MATH;           6;35;           1;6;           5;29;           9;53;           2;12;          17;     497.9;;          16;42;2019;ALL;multi-race
Berkley - Berkley Middle School;00270305;SCI;           6;46;           1;8;           5;38;           5;38;           2;15;          13;     496.5;;;39;2019;ALL;multi-race
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;ELA;           5;42;           2;17;           3;25;           4;33;           3;25;          12;     492.9;;          12;17;2019;ALL;multi-race
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;MATH;           3;25;           1;8;           2;17;           9;75;           0;0;          12;     492.9;;          12;24;2019;ALL;multi-race
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;ELA;           8;62;           0;0;           8;62;           4;31;           1;8;          13;     501.0;;           4;43;2019;ALL;multi-race
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;MATH;           6;46;           2;15;           4;31;           6;46;           1;8;          13;     500.5;;           4;50;2019;ALL;multi-race
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;ELA;           7;54;           1;8;           6;46;           6;46;           0;0;          13;     504.4;;          11;54;2019;ALL;multi-race
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;MATH;           4;31;           0;0;           4;31;           8;62;           1;8;          13;     493.0;;          11;25;2019;ALL;multi-race
Beverly - Beverly Middle School;00300305;ELA;          24;56;           3;7;          21;49;          13;30;           6;14;          43;     500.1;          45.8;          43;39;2019;ALL;multi-race
Beverly - Beverly Middle School;00300305;MATH;          21;49;           3;7;          18;42;          17;40;           5;12;          43;     498.0;          44.6;          43;43;2019;ALL;multi-race
Beverly - Beverly Middle School;00300305;SCI;          11;41;           2;7;           9;33;          11;41;           5;19;          27;     493.5;;;30;2019;ALL;multi-race
Billerica - Locke Middle;00310310;ELA;          12;71;           1;6;          11;65;           5;29;           0;0;          17;     510.2;;          17;67;2019;ALL;multi-race
Billerica - Locke Middle;00310310;MATH;          12;71;           3;18;           9;53;           5;29;           0;0;          17;     510.4;;          17;72;2019;ALL;multi-race
Billerica - Thomas Ditson;00310005;ELA;          10;71;           0;0;          10;71;           2;14;           2;14;          14;     502.8;;          12;48;2019;ALL;multi-race
Billerica - Thomas Ditson;00310005;MATH;           7;50;           0;0;           7;50;           6;43;           1;7;          14;     499.5;;          12;48;2019;ALL;multi-race
Blackstone-Millville - A F Maloney;06220015;ELA;           5;29;           1;6;           4;24;          10;59;           2;12;          17;     495.5;;          12;24;2019;ALL;multi-race
Blackstone-Millville - A F Maloney;06220015;MATH;           6;35;           1;6;           5;29;           9;53;           2;12;          17;     491.1;;          12;19;2019;ALL;multi-race
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;ELA;           7;47;           1;7;           6;40;           8;53;           0;0;          15;     500.0;;          14;38;2019;ALL;multi-race
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;MATH;           9;60;           1;7;           8;53;           5;33;           1;7;          15;     502.3;;          14;56;2019;ALL;multi-race
Boston - Boston Latin Academy;00350545;ELA;          11;58;           0;0;          11;58;           6;32;           2;11;          19;     501.1;;          15;43;2019;ALL;multi-race
Boston - Boston Latin Academy;00350545;MATH;          13;68;           1;5;          12;63;           6;32;           0;0;          19;     509.7;;          15;71;2019;ALL;multi-race
Boston - Boston Latin Academy;00350545;SCI;           8;62;           1;8;           7;54;           4;31;           1;8;          13;     503.7;;;57;2019;ALL;multi-race
Boston - Boston Latin School;00350560;ELA;          33;94;          10;29;          23;66;           2;6;           0;0;          35;     522.5;          44.3;          32;93;2019;ALL;multi-race
Boston - Boston Latin School;00350560;MATH;          33;94;          13;37;          20;57;           2;6;           0;0;          35;     524.0;          45.8;          32;95;2019;ALL;multi-race
Boston - Boston Latin School;00350560;SCI;          17;94;           5;28;          12;67;           1;6;           0;0;          18;     521.6;;;93;2019;ALL;multi-race
Boston - Condon K-8 School;00350146;ELA;           6;32;           1;5;           5;26;          11;58;           2;11;          19;     490.3;;          15;10;2019;ALL;multi-race
Boston - Condon K-8 School;00350146;MATH;           7;39;           1;6;           6;33;           8;44;           3;17;          18;     493.1;;          14;25;2019;ALL;multi-race
Boston - Curley K-8 School;00350020;ELA;          12;57;           5;24;           7;33;           6;29;           3;14;          21;     503.9;;          14;52;2019;ALL;multi-race
Boston - Curley K-8 School;00350020;MATH;          12;57;           7;33;           5;24;           5;24;           4;19;          21;     504.4;;          14;61;2019;ALL;multi-race
Boston - Eliot K-8 Innovation School;00350096;ELA;          19;90;           6;29;          13;62;           2;10;           0;0;          21;     522.6;;          14;93;2019;ALL;multi-race
Boston - Eliot K-8 Innovation School;00350096;MATH;          19;90;          11;52;           8;38;           2;10;           0;0;          21;     530.3;;          14;99;2019;ALL;multi-race
Boston - Frederick Pilot Middle School;00350383;ELA;           1;8;           0;0;           1;8;           7;54;           5;38;          13;     476.4;;          12;1;2019;ALL;multi-race
Boston - Frederick Pilot Middle School;00350383;MATH;           1;8;           0;0;           1;8;           8;62;           4;31;          13;     479.7;;          12;4;2019;ALL;multi-race
Boston - Gardner Pilot Academy;00350326;ELA;           4;33;           1;8;           3;25;           6;50;           2;17;          12;     492.9;;           8;17;2019;ALL;multi-race
Boston - Gardner Pilot Academy;00350326;MATH;           3;25;           0;0;           3;25;           6;50;           3;25;          12;     487.7;;           8;12;2019;ALL;multi-race
Boston - Haley Pilot School;00350077;ELA;          11;73;           1;7;          10;67;           3;20;           1;7;          15;     508.9;;          10;63;2019;ALL;multi-race
Boston - Haley Pilot School;00350077;MATH;           9;60;           1;7;           8;53;           5;33;           1;7;          15;     503.6;;          10;59;2019;ALL;multi-race
Boston - Higginson-Lewis K-8 School;00350377;ELA;           0;0;           0;0;           0;0;           4;33;           8;67;          12;     467.2;;          10;1;2019;ALL;multi-race
Boston - Higginson-Lewis K-8 School;00350377;MATH;           0;0;           0;0;           0;0;           4;33;           8;67;          12;     463.7;;          10;1;2019;ALL;multi-race
Boston - Jackson-Mann K-8 School;00350013;ELA;           4;40;           1;10;           3;30;           5;50;           1;10;          10;     504.1;;           6;53;2019;ALL;multi-race
Boston - Jackson-Mann K-8 School;00350013;MATH;           7;70;           1;10;           6;60;           2;20;           1;10;          10;     511.8;;           6;75;2019;ALL;multi-race
Boston - Kilmer K-8 School;00350190;ELA;          15;94;           1;6;          14;88;           1;6;           0;0;          16;     510.0;;          11;67;2019;ALL;multi-race
Boston - Kilmer K-8 School;00350190;MATH;          13;81;           2;13;          11;69;           3;19;           0;0;          16;     511.8;;          11;75;2019;ALL;multi-race
Boston - Lee K-8 School;00350183;ELA;          12;43;           1;4;          11;39;           7;25;           9;32;          28;     494.2;          50.0;          21;19;2019;ALL;multi-race
Boston - Lee K-8 School;00350183;MATH;           5;19;           1;4;           4;15;          14;52;           8;30;          27;     486.4;          41.1;          20;9;2019;ALL;multi-race
Boston - Lee K-8 School;00350183;SCI;           0;0;           0;0;           0;0;           7;50;           7;50;          14;     480.1;;;5;2019;ALL;multi-race
Boston - Mather Elementary School;00350227;ELA;           4;33;           1;8;           3;25;           7;58;           1;8;          12;     495.1;;          10;23;2019;ALL;multi-race
Boston - Mather Elementary School;00350227;MATH;           4;36;           0;0;           4;36;           4;36;           3;27;          11;     489.5;;          10;15;2019;ALL;multi-race
Boston - McCormack Middle School;00350179;ELA;           1;9;           0;0;           1;9;           4;36;           6;55;          11;     472.4;;           9;;2019;ALL;multi-race
