School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year ;grade;student_group
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;ELA;         104;43;          12;5;          92;38;         112;46;          27;11;         243;     496.5;          62.2;         213;59;2019;ALL;title 1
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;MATH;         118;49;          16;7;         102;42;         102;42;          23;9;         243;     498.7;          70.3;         213;81;2019;ALL;title 1
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;SCI;          20;31;           2;3;          18;28;          40;63;           4;6;          64;     495.4;;;70;2019;ALL;title 1
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;ELA;         134;32;          13;3;         121;29;         229;55;          54;13;         417;     491.9;          39.2;         277;34;2019;ALL;title 1
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;MATH;         143;34;          21;5;         122;29;         217;52;          56;13;         416;     493.1;          46.5;         276;56;2019;ALL;title 1
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;SCI;          23;24;           2;2;          21;22;          50;52;          24;25;          97;     484.6;;;28;2019;ALL;title 1
Bourne - Bourne Middle School;00360325;ELA;          19;22;           0;0;          19;22;          55;64;          12;14;          86;     485.6;          47.7;          84;13;2019;ALL;title 1
Bourne - Bourne Middle School;00360325;MATH;          11;13;           0;0;          11;13;          58;68;          16;19;          85;     482.8;          50.7;          83;15;2019;ALL;title 1
Bourne - Bourne Middle School;00360325;SCI;           7;18;           0;0;           7;18;          29;74;           3;8;          39;     488.2;;;39;2019;ALL;title 1
Boxford - Spofford Pond;00380013;ELA;          13;50;           0;0;          13;50;          12;46;           1;4;          26;     498.9;;          18;67;2019;ALL;title 1
Boxford - Spofford Pond;00380013;MATH;           4;15;           0;0;           4;15;          20;77;           2;8;          26;     488.4;;          18;34;2019;ALL;title 1
Braintree - Archie T Morrison;00400033;ELA;         163;65;          28;11;         135;54;          84;33;           5;2;         252;     508.7;          41.1;         162;95;2019;ALL;title 1
Braintree - Archie T Morrison;00400033;MATH;         153;61;          30;12;         123;49;          88;35;          11;4;         252;     505.9;          35.9;         159;95;2019;ALL;title 1
Braintree - Archie T Morrison;00400033;SCI;          74;71;          21;20;          53;51;          28;27;           2;2;         104;     513.2;;;99;2019;ALL;title 1
Braintree - Donald Ross;00400050;ELA;          92;66;          23;16;          69;49;          47;34;           1;1;         140;     510.9;          59.6;         103;97;2019;ALL;title 1
Braintree - Donald Ross;00400050;MATH;          77;55;           7;5;          70;50;          59;42;           4;3;         140;     502.3;          51.6;         103;90;2019;ALL;title 1
Braintree - Donald Ross;00400050;SCI;          43;81;          10;19;          33;62;          10;19;           0;0;          53;     514.1;;;99;2019;ALL;title 1
Brewster - Eddy Elementary;00410010;ELA;          10;42;           0;0;          10;42;          13;54;           1;4;          24;     496.3;          45.0;          21;56;2019;ALL;title 1
Brewster - Eddy Elementary;00410010;MATH;           6;25;           0;0;           6;25;          17;71;           1;4;          24;     490.8;          42.8;          21;44;2019;ALL;title 1
Brewster - Eddy Elementary;00410010;SCI;           4;31;           0;0;           4;31;           8;62;           1;8;          13;     489.5;;;45;2019;ALL;title 1
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;          74;41;          13;7;          61;34;          88;49;          19;10;         181;     496.1;          57.6;         138;54;2019;ALL;title 1
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;          48;27;           3;2;          45;25;         101;56;          30;17;         179;     487.3;          48.2;         136;30;2019;ALL;title 1
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;SCI;          12;30;           1;3;          11;28;          19;48;           9;23;          40;     486.7;;;34;2019;ALL;title 1
Bridgewater-Raynham - Williams Intermediate School;06250300;ELA;           2;7;           0;0;           2;7;          24;89;           1;4;          27;     487.1;          39.4;          24;18;2019;ALL;title 1
Bridgewater-Raynham - Williams Intermediate School;06250300;MATH;           7;26;           0;0;           7;26;          19;70;           1;4;          27;     492.4;          53.8;          24;52;2019;ALL;title 1
Brimfield - Brimfield Elementary;00430005;ELA;           6;23;           0;0;           6;23;          20;77;           0;0;          26;     494.7;;          16;43;2019;ALL;title 1
Brimfield - Brimfield Elementary;00430005;MATH;          15;58;           1;4;          14;54;          11;42;           0;0;          26;     503.1;;          16;91;2019;ALL;title 1
Brockton - Brookfield;00440010;ELA;          82;27;           2;1;          80;26;         148;48;          78;25;         308;     486.9;          50.5;         178;17;2019;ALL;title 1
Brockton - Brookfield;00440010;MATH;          73;24;           4;1;          69;22;         152;49;          84;27;         309;     485.4;          54.7;         179;22;2019;ALL;title 1
Brockton - Brookfield;00440010;SCI;          21;19;           0;0;          21;19;          49;44;          42;38;         112;     481.8;;;20;2019;ALL;title 1
Brockton - Downey;00440110;ELA;          55;18;           1;0;          54;17;         152;49;         102;33;         309;     483.9;          42.1;         181;10;2019;ALL;title 1
Brockton - Downey;00440110;MATH;          57;18;           3;1;          54;17;         144;47;         108;35;         309;     482.6;          51.9;         181;14;2019;ALL;title 1
Brockton - Downey;00440110;SCI;          19;19;           1;1;          18;18;          55;56;          24;24;          98;     485.7;;;30;2019;ALL;title 1
Brockton - Dr W Arnone Community School;00440001;ELA;          67;20;           1;0;          66;19;         195;57;          80;23;         342;     483.9;          38.4;         219;10;2019;ALL;title 1
Brockton - Dr W Arnone Community School;00440001;MATH;          65;19;           2;1;          63;19;         175;52;          99;29;         339;     481.3;          33.8;         217;11;2019;ALL;title 1
Brockton - Dr W Arnone Community School;00440001;SCI;          23;20;           0;0;          23;20;          62;54;          29;25;         114;     483.2;;;25;2019;ALL;title 1
Brockton - Edgar B Davis;00440023;ELA;         197;30;          10;2;         187;29;         380;58;          77;12;         654;     491.2;          52.4;         531;32;2019;ALL;title 1
Brockton - Edgar B Davis;00440023;MATH;         187;29;          10;2;         177;27;         380;58;          85;13;         652;     489.3;          55.5;         530;38;2019;ALL;title 1
Brockton - Edgar B Davis;00440023;SCI;          42;21;           1;1;          41;21;         118;59;          39;20;         199;     485.0;;;29;2019;ALL;title 1
Brockton - Gilmore Elementary School;00440055;ELA;          41;18;           2;1;          39;17;         134;60;          48;22;         223;     484.3;          45.9;         137;11;2019;ALL;title 1
Brockton - Gilmore Elementary School;00440055;MATH;          65;29;           2;1;          63;28;         124;56;          34;15;         223;     487.8;          50.2;         137;32;2019;ALL;title 1
Brockton - Gilmore Elementary School;00440055;SCI;          18;24;           0;0;          18;24;          43;58;          13;18;          74;     486.2;;;32;2019;ALL;title 1
Brockton - Hancock;00440045;ELA;          96;34;           2;1;          94;33;         162;58;          23;8;         281;     494.1;          48.2;         191;45;2019;ALL;title 1
Brockton - Hancock;00440045;MATH;          75;27;           4;1;          71;25;         162;58;          44;16;         281;     489.8;          51.3;         191;41;2019;ALL;title 1
Brockton - Hancock;00440045;SCI;          37;36;           2;2;          35;34;          59;57;           8;8;         104;     494.1;;;63;2019;ALL;title 1
Brockton - John F Kennedy;00440017;ELA;          75;27;           2;1;          73;26;         153;55;          51;18;         279;     489.8;          48.7;         163;26;2019;ALL;title 1
Brockton - John F Kennedy;00440017;MATH;          85;30;           5;2;          80;29;         140;50;          55;20;         280;     489.0;          60.1;         165;37;2019;ALL;title 1
Brockton - John F Kennedy;00440017;SCI;          30;35;           2;2;          28;33;          39;45;          17;20;          86;     489.7;;;45;2019;ALL;title 1
Brockton - Louis F Angelo Elementary;00440065;ELA;         184;35;          12;2;         172;33;         226;43;         117;22;         527;     491.1;          47.0;         378;31;2019;ALL;title 1
Brockton - Louis F Angelo Elementary;00440065;MATH;         203;39;          22;4;         181;34;         178;34;         146;28;         527;     490.3;          50.4;         378;42;2019;ALL;title 1
Brockton - Louis F Angelo Elementary;00440065;SCI;          90;44;          17;8;          73;35;          67;33;          49;24;         206;     493.7;;;61;2019;ALL;title 1
Brockton - Manthala George Jr. School;00440003;ELA;          86;20;           3;1;          83;19;         224;52;         122;28;         432;     482.2;          44.5;         271;8;2019;ALL;title 1
Brockton - Manthala George Jr. School;00440003;MATH;          64;15;           8;2;          56;13;         229;53;         139;32;         432;     479.6;          46.1;         271;9;2019;ALL;title 1
Brockton - Manthala George Jr. School;00440003;SCI;          22;14;           0;0;          22;14;          76;49;          57;37;         155;     476.2;;;9;2019;ALL;title 1
Brockton - Mary E. Baker School;00440002;ELA;         101;30;           5;2;          96;29;         171;51;          61;18;         333;     489.3;          48.3;         207;24;2019;ALL;title 1
Brockton - Mary E. Baker School;00440002;MATH;          89;27;           4;1;          85;26;         155;47;          88;27;         332;     485.2;          55.1;         207;22;2019;ALL;title 1
Brockton - Mary E. Baker School;00440002;SCI;          24;21;           1;1;          23;21;          57;51;          31;28;         112;     483.5;;;26;2019;ALL;title 1
Brockton - Oscar F Raymond;00440078;ELA;          82;20;           4;1;          78;19;         233;57;          94;23;         409;     485.4;          47.7;         249;13;2019;ALL;title 1
Brockton - Oscar F Raymond;00440078;MATH;          61;15;           2;0;          59;14;         248;61;          99;24;         408;     482.8;          52.7;         249;15;2019;ALL;title 1
Brockton - Oscar F Raymond;00440078;SCI;          26;19;           0;0;          26;19;          74;55;          34;25;         134;     482.4;;;22;2019;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;         789;74;         211;20;         578;54;         248;23;          33;3;       1,070;     512.7;          63.8;         853;98;2019;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;         813;76;         201;19;         612;57;         226;21;          31;3;       1,070;     513.2;          65.2;         855;99;2019;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;SCI;         227;65;          48;14;         179;52;         108;31;          12;3;         347;     507.5;;;96;2019;ALL;title 1
Brookfield - Brookfield Elementary;00450005;ELA;           6;38;           0;0;           6;38;           9;56;           1;6;          16;     490.8;;           8;29;2019;ALL;title 1
Brookfield - Brookfield Elementary;00450005;MATH;           4;25;           0;0;           4;25;          10;63;           2;13;          16;     490.6;;           8;43;2019;ALL;title 1
Brookline - William H Lincoln;00460035;ELA;          16;53;           0;0;          16;53;          12;40;           2;7;          30;     500.1;;          16;72;2019;ALL;title 1
Brookline - William H Lincoln;00460035;MATH;          11;37;           3;10;           8;27;          16;53;           3;10;          30;     497.6;;          16;74;2019;ALL;title 1
Burlington - Memorial;00480015;ELA;          12;44;           1;4;          11;41;          15;56;           0;0;          27;     499.4;;          14;69;2019;ALL;title 1
Burlington - Memorial;00480015;MATH;           8;30;           0;0;           8;30;          18;67;           1;4;          27;     493.6;;          14;58;2019;ALL;title 1
Burlington - Pine Glen Elementary;00480020;ELA;           8;38;           0;0;           8;38;          12;57;           1;5;          21;     499.1;;          11;68;2019;ALL;title 1
Burlington - Pine Glen Elementary;00480020;MATH;           8;38;           0;0;           8;38;          13;62;           0;0;          21;     500.0;;          11;83;2019;ALL;title 1
Cambridge - Cambridge Street Upper School;00490305;ELA;           6;13;           1;2;           5;11;          19;41;          21;46;          46;     475.8;          33.3;          43;3;2019;ALL;title 1
Cambridge - Cambridge Street Upper School;00490305;MATH;           2;5;           0;0;           2;5;          25;57;          17;39;          44;     472.3;          27.6;          41;3;2019;ALL;title 1
Cambridge - Cambridgeport;00490007;ELA;          67;69;          21;22;          46;47;          24;25;           6;6;          97;     511.9;          47.1;          61;97;2019;ALL;title 1
Cambridge - Cambridgeport;00490007;MATH;          63;61;           9;9;          54;52;          30;29;          10;10;         103;     502.4;          46.8;          65;90;2019;ALL;title 1
Cambridge - Cambridgeport;00490007;SCI;          15;47;           3;9;          12;38;          13;41;           4;13;          32;     497.3;;;75;2019;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;ELA;          56;54;          12;12;          44;42;          42;40;           6;6;         104;     504.0;          50.2;          63;86;2019;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;MATH;          48;46;           9;9;          39;38;          49;47;           7;7;         104;     499.0;          35.0;          63;79;2019;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;SCI;          10;31;           2;6;           8;25;          17;53;           5;16;          32;     493.0;;;58;2019;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;ELA;          32;41;           5;6;          27;35;          36;46;          10;13;          78;     495.7;          42.6;          49;53;2019;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;MATH;          27;35;           6;8;          21;27;          38;49;          12;16;          77;     492.8;          38.1;          48;54;2019;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;SCI;           7;32;           2;9;           5;23;          13;59;           2;9;          22;     497.1;;;74;2019;ALL;title 1
Cambridge - King Open;00490035;ELA;          81;56;          19;13;          62;43;          50;34;          14;10;         145;     506.3;          57.2;          82;92;2019;ALL;title 1
Cambridge - King Open;00490035;MATH;          63;43;          13;9;          50;34;          61;42;          21;14;         145;     498.2;          47.1;          84;77;2019;ALL;title 1
Cambridge - King Open;00490035;SCI;          26;51;          12;24;          14;27;          22;43;           3;6;          51;     507.6;;;96;2019;ALL;title 1
Cambridge - Morse;00490045;ELA;          71;67;          15;14;          56;53;          29;27;           6;6;         106;     510.9;          55.2;          55;97;2019;ALL;title 1
Cambridge - Morse;00490045;MATH;          61;58;          13;12;          48;46;          34;32;          10;10;         105;     504.9;          55.1;          55;94;2019;ALL;title 1
Cambridge - Morse;00490045;SCI;          15;60;           4;16;          11;44;           9;36;           1;4;          25;     505.6;;;95;2019;ALL;title 1
Canton - Dean S Luce;00500020;ELA;          19;42;           1;2;          18;40;          26;58;           0;0;          45;     500.0;          55.4;          26;72;2019;ALL;title 1
Canton - Dean S Luce;00500020;MATH;          20;44;           1;2;          19;42;          23;51;           2;4;          45;     497.1;          45.3;          26;72;2019;ALL;title 1
Canton - Lt Peter M Hansen;00500012;ELA;          15;52;           0;0;          15;52;          12;41;           2;7;          29;     501.2;;          18;77;2019;ALL;title 1
Canton - Lt Peter M Hansen;00500012;MATH;          10;34;           0;0;          10;34;          18;62;           1;3;          29;     494.9;;          18;62;2019;ALL;title 1
Canton - Lt Peter M Hansen;00500012;SCI;           2;20;           0;0;           2;20;           8;80;           0;0;          10;     493.8;;;61;2019;ALL;title 1
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;ELA;          16;42;           1;3;          15;39;          17;45;           5;13;          38;     492.8;          48.0;          36;38;2019;ALL;title 1
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;MATH;           4;11;           0;0;           4;11;          27;73;           6;16;          37;     484.8;          45.5;          34;20;2019;ALL;title 1
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;SCI;           3;30;           0;0;           3;30;           6;60;           1;10;          10;     493.1;;;59;2019;ALL;title 1
Central Berkshire - Becket Washington School;06350005;ELA;          31;57;           8;15;          23;43;          22;41;           1;2;          54;     508.3;          50.2;          39;94;2019;ALL;title 1
Central Berkshire - Becket Washington School;06350005;MATH;          31;57;           3;6;          28;52;          20;37;           3;6;          54;     504.2;          53.8;          39;93;2019;ALL;title 1
Central Berkshire - Becket Washington School;06350005;SCI;          13;62;           1;5;          12;57;           7;33;           1;5;          21;     505.2;;;94;2019;ALL;title 1
Central Berkshire - Craneville;06350025;ELA;          94;47;          19;10;          75;38;          90;45;          14;7;         198;     500.3;          62.2;         133;73;2019;ALL;title 1
Central Berkshire - Craneville;06350025;MATH;          87;44;          10;5;          77;39;          93;47;          17;9;         197;     496.3;          59.6;         132;69;2019;ALL;title 1
Central Berkshire - Craneville;06350025;SCI;          25;37;           3;4;          22;32;          36;53;           7;10;          68;     494.8;;;66;2019;ALL;title 1
Central Berkshire - Kittredge;06350035;ELA;          19;45;           4;10;          15;36;          21;50;           2;5;          42;     503.3;          57.5;          27;84;2019;ALL;title 1
Central Berkshire - Kittredge;06350035;MATH;          18;43;           2;5;          16;38;          21;50;           3;7;          42;     496.7;          45.7;          27;71;2019;ALL;title 1
Central Berkshire - Kittredge;06350035;SCI;           4;29;           0;0;           4;29;           9;64;           1;7;          14;     491.8;;;53;2019;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;         145;40;          25;7;         120;33;         163;45;          54;15;         362;     495.0;          45.7;         348;49;2019;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;         149;41;          20;6;         129;36;         174;48;          39;11;         362;     497.1;          50.6;         347;72;2019;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;          49;42;           2;2;          47;41;          55;47;          12;10;         116;     495.9;;;70;2019;ALL;title 1
Chelmsford - Byam School;00560030;ELA;           9;43;           0;0;           9;43;          11;52;           1;5;          21;     496.3;;          14;56;2019;ALL;title 1
Chelmsford - Byam School;00560030;MATH;           3;14;           0;0;           3;14;          17;81;           1;5;          21;     490.4;;          14;43;2019;ALL;title 1
Chelmsford - Center Elementary School;00560005;ELA;          11;52;           1;5;          10;48;           9;43;           1;5;          21;     498.4;;          10;65;2019;ALL;title 1
Chelmsford - Center Elementary School;00560005;MATH;           3;14;           0;0;           3;14;          18;86;           0;0;          21;     488.5;;          10;35;2019;ALL;title 1
Chelmsford - Charles D Harrington;00560025;ELA;          13;45;           1;3;          12;41;          14;48;           2;7;          29;     495.8;;          13;53;2019;ALL;title 1
Chelmsford - Charles D Harrington;00560025;MATH;           8;28;           2;7;           6;21;          16;55;           5;17;          29;     489.1;;          13;38;2019;ALL;title 1
Chelsea - Clark Avenue School;00570050;ELA;         159;27;           8;1;         151;26;         265;45;         163;28;         587;     485.4;          38.9;         559;13;2019;ALL;title 1
Chelsea - Clark Avenue School;00570050;MATH;         125;21;           9;2;         116;20;         303;52;         160;27;         588;     484.2;          32.4;         564;18;2019;ALL;title 1
Chelsea - Clark Avenue School;00570050;SCI;          57;19;           0;0;          57;19;         172;56;          79;26;         308;     482.1;;;22;2019;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;ELA;         119;45;          12;4;         107;40;         123;46;          25;9;         267;     497.6;          56.1;         139;61;2019;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;MATH;         176;66;          25;9;         151;57;          83;31;           8;3;         267;     507.0;          49.4;         140;96;2019;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;         163;34;          23;5;         140;29;         196;41;         120;25;         479;     490.8;          55.3;         447;29;2019;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          85;18;           2;0;          83;17;         251;52;         144;30;         480;     482.3;          39.0;         453;14;2019;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;          50;22;           3;1;          47;21;          98;44;          76;34;         224;     481.9;;;21;2019;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          72;28;           5;2;          67;26;         143;56;          42;16;         257;     489.9;          47.3;         115;27;2019;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          72;28;           5;2;          67;26;         141;55;          43;17;         256;     489.0;          51.0;         113;37;2019;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;ELA;         150;51;          26;9;         124;42;         127;43;          15;5;         292;     502.1;          55.6;         177;80;2019;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;MATH;         143;49;          12;4;         131;45;         124;42;          25;9;         292;     498.6;          50.3;         177;78;2019;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;SCI;          27;71;           4;11;          23;61;          10;26;           1;3;          38;     506.6;;;95;2019;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;ELA;         132;24;          17;3;         115;21;         254;47;         153;28;         539;     484.2;          57.5;         497;11;2019;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;MATH;          67;12;           7;1;          60;11;         268;50;         204;38;         539;     476.6;          38.3;         499;5;2019;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;SCI;          37;14;           2;1;          35;13;         151;56;          80;30;         268;     479.8;;;16;2019;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;ELA;          93;40;           5;2;          88;37;         118;50;          24;10;         235;     495.3;          45.9;         117;50;2019;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;MATH;          85;36;           3;1;          82;35;         106;45;          44;19;         235;     491.0;          55.5;         117;45;2019;ALL;title 1
Chicopee - Barry;00610003;ELA;         104;49;          22;10;          82;39;          91;43;          17;8;         212;     502.6;          47.1;         138;82;2019;ALL;title 1
Chicopee - Barry;00610003;MATH;         116;55;           8;4;         108;51;          77;36;          19;9;         212;     501.6;          47.5;         138;88;2019;ALL;title 1
Chicopee - Barry;00610003;SCI;          32;42;           2;3;          30;39;          38;49;           7;9;          77;     497.1;;;75;2019;ALL;title 1
Chicopee - Bellamy Middle;00610305;ELA;         313;41;          25;3;         288;37;         357;46;          99;13;         769;     495.3;          51.1;         736;50;2019;ALL;title 1
Chicopee - Bellamy Middle;00610305;MATH;         324;42;          40;5;         284;37;         358;47;          86;11;         768;     496.1;          48.4;         733;69;2019;ALL;title 1
Chicopee - Bellamy Middle;00610305;SCI;          91;39;           8;3;          83;35;         109;47;          34;15;         234;     494.1;;;63;2019;ALL;title 1
Chicopee - Bowe;00610015;ELA;         107;48;           6;3;         101;46;          95;43;          19;9;         221;     500.0;          47.4;         144;72;2019;ALL;title 1
Chicopee - Bowe;00610015;MATH;         112;51;          17;8;          95;43;          99;45;          10;5;         221;     502.4;          47.3;         145;90;2019;ALL;title 1
Chicopee - Bowe;00610015;SCI;          31;37;           0;0;          31;37;          41;49;          11;13;          83;     495.5;;;69;2019;ALL;title 1
Chicopee - Dupont Middle;00610310;ELA;         297;41;          46;6;         251;35;         321;45;         100;14;         718;     495.3;          50.3;         692;50;2019;ALL;title 1
Chicopee - Dupont Middle;00610310;MATH;         309;43;          32;4;         277;39;         322;45;          86;12;         717;     495.1;          46.6;         691;63;2019;ALL;title 1
Chicopee - Dupont Middle;00610310;SCI;          95;41;          13;6;          82;35;         119;51;          19;8;         233;     496.4;;;72;2019;ALL;title 1
Chicopee - Fairview Elementary;00610050;ELA;          76;36;           6;3;          70;33;         112;54;          21;10;         209;     495.5;          49.2;         142;52;2019;ALL;title 1
Chicopee - Fairview Elementary;00610050;MATH;          73;35;           4;2;          69;33;         114;55;          22;11;         209;     492.7;          43.7;         142;53;2019;ALL;title 1
Chicopee - Fairview Elementary;00610050;SCI;          31;41;           4;5;          27;36;          36;48;           8;11;          75;     496.4;;;72;2019;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;ELA;         100;49;          21;10;          79;39;          87;43;          16;8;         203;     501.7;          46.0;         124;78;2019;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;MATH;          90;45;          14;7;          76;38;          94;47;          18;9;         202;     498.2;          55.6;         123;77;2019;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;SCI;          39;55;           4;6;          35;49;          24;34;           8;11;          71;     499.9;;;83;2019;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;ELA;          74;47;           3;2;          71;45;          80;51;           3;2;         157;     499.1;          45.7;         102;68;2019;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;MATH;          68;43;           4;3;          64;41;          79;50;          10;6;         157;     495.8;          45.6;         102;67;2019;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;SCI;          30;56;           6;11;          24;44;          21;39;           3;6;          54;     502.9;;;91;2019;ALL;title 1
Chicopee - Litwin;00610022;ELA;         115;37;           7;2;         108;35;         137;45;          55;18;         307;     494.3;          39.2;         187;45;2019;ALL;title 1
Chicopee - Litwin;00610022;MATH;         104;34;          11;4;          93;30;         146;48;          57;19;         307;     493.2;          36.0;         187;56;2019;ALL;title 1
Chicopee - Litwin;00610022;SCI;          35;34;           6;6;          29;28;          45;43;          24;23;         104;     494.5;;;65;2019;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          22;31;           3;4;          19;27;          41;59;           7;10;          70;     492.3;          53.1;          70;36;2019;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          23;33;           2;3;          21;30;          35;50;          12;17;          70;     488.6;          39.1;          70;35;2019;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          13;36;           0;0;          13;36;          21;58;           2;6;          36;     493.7;;;61;2019;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;ELA;           3;16;           0;0;           3;16;          16;84;           0;0;          19;     489.3;;          13;25;2019;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;MATH;           3;16;           0;0;           3;16;          10;53;           6;32;          19;     481.9;;          13;16;2019;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;SCI;           1;10;           0;0;           1;10;           8;80;           1;10;          10;     485.0;;;;2019;ALL;title 1
Clinton - Clinton Elementary;00640050;ELA;         102;38;           9;3;          93;34;         142;52;          28;10;         272;     494.4;          33.6;         130;46;2019;ALL;title 1
Clinton - Clinton Elementary;00640050;MATH;          92;34;          10;4;          82;30;         146;53;          35;13;         273;     492.5;          42.8;         132;52;2019;ALL;title 1
Clinton - Clinton Middle School;00640305;ELA;         212;38;          11;2;         201;36;         281;51;          63;11;         556;     493.5;          46.8;         544;41;2019;ALL;title 1
Clinton - Clinton Middle School;00640305;MATH;         160;29;           3;1;         157;28;         318;57;          79;14;         557;     488.1;          50.4;         547;33;2019;ALL;title 1
Clinton - Clinton Middle School;00640305;SCI;          93;32;           7;2;          86;30;         162;56;          34;12;         289;     492.3;;;55;2019;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;          15;13;           0;0;          15;13;          76;65;          26;22;         117;     481.4;          45.5;          90;8;2019;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           9;8;           0;0;           9;8;          72;62;          36;31;         117;     476.5;          48.3;          90;5;2019;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           2;5;           0;0;           2;5;          21;57;          14;38;          37;     476.0;;;8;2019;ALL;title 1
Cohasset - Deer Hill;00650005;ELA;          11;26;           0;0;          11;26;          30;70;           2;5;          43;     493.1;          50.8;          32;39;2019;ALL;title 1
Cohasset - Deer Hill;00650005;MATH;          10;23;           0;0;          10;23;          29;66;           5;11;          44;     487.1;          40.9;          33;29;2019;ALL;title 1
Cohasset - Deer Hill;00650005;SCI;           2;11;           0;0;           2;11;          15;79;           2;11;          19;     486.1;;;32;2019;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;         253;50;          19;4;         234;46;         222;44;          35;7;         510;     500.1;          57.1;         369;72;2019;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;         211;41;          24;5;         187;37;         267;52;          32;6;         510;     496.3;          58.8;         374;69;2019;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          71;43;          10;6;          61;37;          88;53;           8;5;         167;     498.9;;;79;2019;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          99;72;          28;20;          71;51;          33;24;           6;4;         138;     512.1;          59.3;         122;97;2019;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          88;64;          10;7;          78;57;          45;33;           5;4;         138;     505.3;          51.8;         122;94;2019;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          28;57;           3;6;          25;51;          16;33;           5;10;          49;     500.1;;;83;2019;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;         159;67;          38;16;         121;51;          69;29;          10;4;         238;     509.6;          54.9;         187;96;2019;ALL;title 1
