School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;          15;23;           2;3;          13;20;          42;66;           7;11;          64;     492.3;          39.3;          52;56;2019;ALL;hispanic/latino
Atlantis Charter (District) - Atlantis Charter School;04910550;SCI;           7;30;           1;4;           6;26;          12;52;           4;17;          23;     488.9;;;56;2019;ALL;hispanic/latino
Attleboro - A. Irvin Studley Elementary School;00160001;ELA;          12;43;           1;4;          11;39;          12;43;           4;14;          28;     494.9;;          16;51;2019;ALL;hispanic/latino
Attleboro - A. Irvin Studley Elementary School;00160001;MATH;          11;39;           1;4;          10;36;          14;50;           3;11;          28;     492.8;;          16;56;2019;ALL;hispanic/latino
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          45;41;           6;5;          39;35;          48;44;          17;15;         110;     493.9;          52.4;         103;47;2019;ALL;hispanic/latino
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          30;27;           2;2;          28;25;          59;54;          21;19;         110;     489.1;          46.0;         103;40;2019;ALL;hispanic/latino
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;          14;28;           0;0;          14;28;          21;42;          15;30;          50;     484.3;;;39;2019;ALL;hispanic/latino
Attleboro - Hill-Roberts Elementary School;00160045;ELA;          10;45;           0;0;          10;45;           9;41;           3;14;          22;     493.2;;           8;44;2019;ALL;hispanic/latino
Attleboro - Hill-Roberts Elementary School;00160045;MATH;           7;32;           0;0;           7;32;          10;45;           5;23;          22;     488.1;;           8;36;2019;ALL;hispanic/latino
Attleboro - Hyman Fine Elementary School;00160040;ELA;          14;54;           2;8;          12;46;           9;35;           3;12;          26;     502.5;;           7;79;2019;ALL;hispanic/latino
Attleboro - Hyman Fine Elementary School;00160040;MATH;           9;35;           1;4;           8;31;          13;50;           4;15;          26;     492.5;;           7;55;2019;ALL;hispanic/latino
Attleboro - Peter Thacher Elementary School;00160050;ELA;           9;43;           0;0;           9;43;           8;38;           4;19;          21;     496.7;;          10;59;2019;ALL;hispanic/latino
Attleboro - Peter Thacher Elementary School;00160050;MATH;           7;33;           0;0;           7;33;           8;38;           6;29;          21;     487.3;;          10;33;2019;ALL;hispanic/latino
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          25;36;           5;7;          20;29;          38;54;           7;10;          70;     495.3;          48.1;          65;54;2019;ALL;hispanic/latino
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          29;41;           4;6;          25;36;          35;50;           6;9;          70;     495.2;          49.7;          65;65;2019;ALL;hispanic/latino
Attleboro - Robert J. Coelho Middle School;00160305;SCI;           7;33;           0;0;           7;33;          13;62;           1;5;          21;     494.7;;;75;2019;ALL;hispanic/latino
Attleboro - Thomas Willett Elementary School;00160035;ELA;          11;46;           0;0;          11;46;          12;50;           1;4;          24;     495.5;;          11;55;2019;ALL;hispanic/latino
Attleboro - Thomas Willett Elementary School;00160035;MATH;           8;33;           0;0;           8;33;          11;46;           5;21;          24;     489.3;;          11;41;2019;ALL;hispanic/latino
