School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Burlington - Pine Glen Elementary;00480020;ELA;           3;25;           0;0;           3;25;           4;33;           5;42;          12;     483.3;;           1;56;2019;ALL;EL
Burlington - Pine Glen Elementary;00480020;MATH;           5;42;           1;8;           4;33;           4;33;           3;25;          12;     500.1;;           1;;2019;ALL;EL
Cambridge - Amigos School;00490006;ELA;           4;33;           0;0;           4;33;           6;50;           2;17;          12;     490.9;;           5;79;2019;ALL;EL
Cambridge - Amigos School;00490006;MATH;           4;33;           0;0;           4;33;           7;58;           1;8;          12;     492.3;;           6;80;2019;ALL;EL
Cambridge - Graham and Parks;00490080;ELA;           5;21;           0;0;           5;21;           7;29;          12;50;          24;     476.3;;          10;31;2019;ALL;EL
Cambridge - Graham and Parks;00490080;MATH;           1;4;           0;0;           1;4;          16;62;           9;35;          26;     476.2;;          10;31;2019;ALL;EL
Cambridge - Graham and Parks;00490080;SCI;           0;0;           0;0;           0;0;           3;30;           7;70;          10;     466.5;;;30;2019;ALL;EL
Cambridge - Vassal Lane Upper School;00490320;ELA;           0;0;           0;0;           0;0;           5;24;          16;76;          21;     460.2;;          12;3;2019;ALL;EL
Cambridge - Vassal Lane Upper School;00490320;MATH;           1;5;           0;0;           1;5;          12;57;           8;38;          21;     474.6;;          12;27;2019;ALL;EL
Canton - Dean S Luce;00500020;ELA;           6;43;           0;0;           6;43;           6;43;           2;14;          14;     493.9;;           7;87;2019;ALL;EL
Canton - Dean S Luce;00500020;MATH;           7;50;           0;0;           7;50;           5;36;           2;14;          14;     492.9;;           7;81;2019;ALL;EL
Chelmsford - Center Elementary School;00560005;ELA;           5;31;           0;0;           5;31;           9;56;           2;13;          16;     490.5;;           7;77;2019;ALL;EL
Chelmsford - Center Elementary School;00560005;MATH;           5;31;           0;0;           5;31;           8;50;           3;19;          16;     488.3;;           7;71;2019;ALL;EL
Chelmsford - Charles D Harrington;00560025;ELA;           1;9;           0;0;           1;9;           9;82;           1;9;          11;     484.2;;           4;59;2019;ALL;EL
Chelmsford - Charles D Harrington;00560025;MATH;           1;9;           0;0;           1;9;           7;64;           3;27;          11;     483.4;;           4;57;2019;ALL;EL
Chelmsford - Col Moses Parker School;00560305;ELA;           5;29;           0;0;           5;29;          12;71;           0;0;          17;     492.2;;          14;83;2019;ALL;EL
Chelmsford - Col Moses Parker School;00560305;MATH;           8;47;           1;6;           7;41;           7;41;           2;12;          17;     497.2;;          14;88;2019;ALL;EL
Chelmsford - McCarthy Middle School;00560310;ELA;           3;16;           0;0;           3;16;          11;58;           5;26;          19;     484.8;;          15;62;2019;ALL;EL
Chelmsford - McCarthy Middle School;00560310;MATH;           4;21;           0;0;           4;21;          13;68;           2;11;          19;     490.4;;          15;75;2019;ALL;EL
Chelsea - Clark Avenue School;00570050;ELA;           1;2;           0;0;           1;2;          17;35;          30;63;          48;     465.0;          28.7;          36;9;2019;ALL;EL
Chelsea - Clark Avenue School;00570050;MATH;           1;2;           0;0;           1;2;          18;37;          30;61;          49;     466.3;          23.9;          39;6;2019;ALL;EL
Chelsea - Clark Avenue School;00570050;SCI;           1;3;           0;0;           1;3;          14;44;          17;53;          32;     468.3;;;40;2019;ALL;EL
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          53;39;           4;3;          49;36;          63;46;          20;15;         136;     493.4;          55.4;          61;86;2019;ALL;EL
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          84;62;          13;10;          71;52;          46;34;           6;4;         136;     505.4;          49.3;          62;96;2019;ALL;EL
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;           5;14;           0;0;           5;14;          10;27;          22;59;          37;     470.2;          47.6;          29;17;2019;ALL;EL
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;           2;5;           0;0;           2;5;          10;26;          26;68;          38;     465.1;          25.6;          31;4;2019;ALL;EL
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;           2;7;           0;0;           2;7;           8;30;          17;63;          27;     465.8;;;26;2019;ALL;EL
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;           9;9;           0;0;           9;9;          67;64;          29;28;         105;     479.7;          47.4;          36;41;2019;ALL;EL
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          17;16;           0;0;          17;16;          64;62;          23;22;         104;     482.6;          52.6;          34;55;2019;ALL;EL
Chelsea - George F. Kelly Elementary;00570035;ELA;          12;15;           0;0;          12;15;          61;76;           7;9;          80;     486.9;          44.0;          41;68;2019;ALL;EL
Chelsea - George F. Kelly Elementary;00570035;MATH;           8;10;           0;0;           8;10;          58;73;          14;18;          80;     483.9;          40.8;          41;59;2019;ALL;EL
Chelsea - Joseph A. Browne School;00570055;ELA;          16;6;           0;0;          16;6;         109;43;         126;50;         251;     470.9;          57.0;         212;19;2019;ALL;EL
Chelsea - Joseph A. Browne School;00570055;MATH;           7;3;           1;0;           6;2;         104;41;         140;56;         251;     467.2;          40.6;         214;8;2019;ALL;EL
Chelsea - Joseph A. Browne School;00570055;SCI;           3;3;           1;1;           2;2;          56;50;          54;48;         113;     470.2;;;49;2019;ALL;EL
Chelsea - William A Berkowitz Elementary;00570025;ELA;          18;24;           1;1;          17;22;          48;63;          10;13;          76;     488.9;          55.8;          32;73;2019;ALL;EL
Chelsea - William A Berkowitz Elementary;00570025;MATH;          17;22;           0;0;          17;22;          42;55;          17;22;          76;     484.5;          62.2;          32;61;2019;ALL;EL
Chicopee - Barry;00610003;ELA;           3;18;           0;0;           3;18;          11;65;           3;18;          17;     486.3;;           9;66;2019;ALL;EL
Chicopee - Barry;00610003;MATH;           8;47;           0;0;           8;47;           7;41;           2;12;          17;     494.3;;           9;84;2019;ALL;EL
Chicopee - Bellamy Middle;00610305;ELA;           1;5;           0;0;           1;5;          14;67;           6;29;          21;     479.3;;          13;39;2019;ALL;EL
Chicopee - Bellamy Middle;00610305;MATH;           2;10;           0;0;           2;10;          11;55;           7;35;          20;     479.0;;          12;43;2019;ALL;EL
Chicopee - Bowe;00610015;ELA;           8;35;           2;9;           6;26;          12;52;           3;13;          23;     493.6;;          12;86;2019;ALL;EL
Chicopee - Bowe;00610015;MATH;          11;48;           1;4;          10;43;          12;52;           0;0;          23;     502.1;;          12;93;2019;ALL;EL
Chicopee - Dupont Middle;00610310;ELA;           0;0;           0;0;           0;0;          13;32;          28;68;          41;     462.5;          48.3;          32;6;2019;ALL;EL
Chicopee - Dupont Middle;00610310;MATH;           2;5;           0;0;           2;5;          21;51;          18;44;          41;     471.7;          44.2;          32;18;2019;ALL;EL
Chicopee - Dupont Middle;00610310;SCI;           0;0;           0;0;           0;0;           5;38;           8;62;          13;     467.5;;;37;2019;ALL;EL
Chicopee - Fairview Elementary;00610050;ELA;           1;8;           0;0;           1;8;           9;75;           2;17;          12;     480.7;;           8;46;2019;ALL;EL
Chicopee - Fairview Elementary;00610050;MATH;           1;8;           0;0;           1;8;          11;92;           0;0;          12;     486.3;;           8;66;2019;ALL;EL
Chicopee - Gen John J Stefanik;00610090;ELA;           4;19;           0;0;           4;19;          12;57;           5;24;          21;     480.8;;          12;46;2019;ALL;EL
Chicopee - Gen John J Stefanik;00610090;MATH;           4;19;           0;0;           4;19;          11;52;           6;29;          21;     483.7;;          12;58;2019;ALL;EL
Chicopee - Litwin;00610022;ELA;           4;13;           0;0;           4;13;          12;38;          16;50;          32;     476.8;;           8;31;2019;ALL;EL
Chicopee - Litwin;00610022;MATH;           3;9;           0;0;           3;9;          16;50;          13;41;          32;     478.4;;           8;40;2019;ALL;EL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;           0;0;           0;0;           0;0;           8;62;           5;38;          13;     470.2;;          11;17;2019;ALL;EL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;           2;15;           1;8;           1;8;           7;54;           4;31;          13;     478.9;;          11;42;2019;ALL;EL
Clinton - Clinton Elementary;00640050;ELA;           1;4;           0;0;           1;4;          16;59;          10;37;          27;     474.6;;          14;26;2019;ALL;EL
Clinton - Clinton Elementary;00640050;MATH;           2;7;           0;0;           2;7;          14;52;          11;41;          27;     473.2;;          15;22;2019;ALL;EL
Clinton - Clinton Middle School;00640305;ELA;           0;0;           0;0;           0;0;          13;54;          11;46;          24;     467.3;;          15;13;2019;ALL;EL
Clinton - Clinton Middle School;00640305;MATH;           2;8;           0;0;           2;8;          15;63;           7;29;          24;     477.1;;          17;34;2019;ALL;EL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           0;0;           0;0;           0;0;           7;64;           4;36;          11;     471.0;;           7;19;2019;ALL;EL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           0;0;           0;0;           0;0;           4;36;           7;64;          11;     464.9;;           7;4;2019;ALL;EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          38;30;           1;1;          37;29;          67;53;          22;17;         127;     491.0;          62.5;          77;78;2019;ALL;EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          30;24;           1;1;          29;23;          86;68;          11;9;         127;     488.4;          55.3;          80;71;2019;ALL;EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;           5;16;           0;0;           5;16;          21;68;           5;16;          31;     485.4;;;91;2019;ALL;EL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          12;29;           0;0;          12;29;          25;61;           4;10;          41;     492.3;          50.6;          25;83;2019;ALL;EL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          15;37;           1;2;          14;34;          23;56;           3;7;          41;     493.1;          58.6;          25;82;2019;ALL;EL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;           7;28;           0;0;           7;28;          10;40;           8;32;          25;     486.0;;          18;65;2019;ALL;EL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          10;40;           0;0;          10;40;          11;44;           4;16;          25;     492.8;;          18;81;2019;ALL;EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;           4;19;           1;5;           3;14;          15;71;           2;10;          21;     490.2;;          13;76;2019;ALL;EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;           5;24;           1;5;           4;19;          15;71;           1;5;          21;     491.3;;          13;78;2019;ALL;EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          17;32;           1;2;          16;30;          28;53;           8;15;          53;     491.1;          50.4;          37;81;2019;ALL;EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          12;23;           1;2;          11;21;          32;60;           9;17;          53;     486.7;          53.7;          37;69;2019;ALL;EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           1;10;           0;0;           1;10;           5;50;           4;40;          10;     476.8;;;75;2019;ALL;EL
Dartmouth - Dartmouth Middle;00720050;ELA;           0;0;           0;0;           0;0;           4;33;           8;67;          12;     465.8;;          10;10;2019;ALL;EL
Dartmouth - Dartmouth Middle;00720050;MATH;           1;8;           1;8;           0;0;           4;33;           7;58;          12;     471.9;;          10;18;2019;ALL;EL
Dartmouth - James M. Quinn School;00720040;ELA;           5;50;           0;0;           5;50;           4;40;           1;10;          10;     499.9;;           6;94;2019;ALL;EL
Dartmouth - James M. Quinn School;00720040;MATH;           5;50;           1;10;           4;40;           5;50;           0;0;          10;     504.0;;           6;94;2019;ALL;EL
Dartmouth - Joseph Demello;00720015;ELA;           4;22;           0;0;           4;22;          12;67;           2;11;          18;     488.2;;           9;71;2019;ALL;EL
Dartmouth - Joseph Demello;00720015;MATH;           2;11;           0;0;           2;11;           9;50;           7;39;          18;     477.7;;           9;37;2019;ALL;EL
Dedham - Avery;00730010;ELA;           4;14;           0;0;           4;14;          18;62;           7;24;          29;     481.4;;          18;49;2019;ALL;EL
Dedham - Avery;00730010;MATH;           6;21;           0;0;           6;21;          13;45;          10;34;          29;     481.2;;          18;50;2019;ALL;EL
Dedham - Avery;00730010;SCI;           0;0;           0;0;           0;0;           4;40;           6;60;          10;     465.0;;;23;2019;ALL;EL
Dedham - Dedham Middle School;00730305;ELA;           2;10;           0;0;           2;10;          12;60;           6;30;          20;     479.7;;          12;41;2019;ALL;EL
Dedham - Dedham Middle School;00730305;MATH;           3;15;           1;5;           2;10;          13;65;           4;20;          20;     484.5;;          12;61;2019;ALL;EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;           2;18;           0;0;           2;18;           3;27;           6;55;          11;     473.1;;           6;23;2019;ALL;EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;           0;0;           0;0;           0;0;           7;64;           4;36;          11;     478.8;;           6;42;2019;ALL;EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;SCI;           0;0;           0;0;           0;0;           9;82;           2;18;          11;     476.6;;;75;2019;ALL;EL
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;           1;10;           0;0;           1;10;           7;70;           2;20;          10;     482.2;;;52;2019;ALL;EL
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;           1;10;           0;0;           1;10;           5;50;           4;40;          10;     476.7;;;33;2019;ALL;EL
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;           1;3;           0;0;           1;3;          17;59;          11;38;          29;     475.5;          58.7;          25;28;2019;ALL;EL
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;           7;24;           0;0;           7;24;          13;45;           9;31;          29;     483.8;          65.2;          25;58;2019;ALL;EL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;           3;6;           0;0;           3;6;          34;68;          13;26;          50;     479.4;          54.1;          43;40;2019;ALL;EL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;           1;2;           0;0;           1;2;          33;66;          16;32;          50;     474.9;          41.4;          44;27;2019;ALL;EL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;           0;0;           0;0;           0;0;          16;55;          13;45;          29;     468.4;;;40;2019;ALL;EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;           7;23;           0;0;           7;23;          16;53;           7;23;          30;     484.2;;          16;59;2019;ALL;EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;           6;20;           0;0;           6;20;          17;57;           7;23;          30;     481.7;;          16;50;2019;ALL;EL
Dudley-Charlton Reg - Heritage School;06580030;ELA;           7;50;           0;0;           7;50;           3;21;           4;29;          14;     493.8;;           4;87;2019;ALL;EL
Dudley-Charlton Reg - Heritage School;06580030;MATH;           5;36;           0;0;           5;36;           6;43;           3;21;          14;     489.5;;           4;73;2019;ALL;EL
East Longmeadow - Birchland Park;00870305;ELA;           0;0;           0;0;           0;0;           9;90;           1;10;          10;     482.1;;           9;51;2019;ALL;EL
East Longmeadow - Birchland Park;00870305;MATH;           3;30;           0;0;           3;30;           7;70;           0;0;          10;     490.4;;           9;75;2019;ALL;EL
Easton - Richardson Olmsted School;00880025;ELA;           1;9;           0;0;           1;9;           9;82;           1;9;          11;     487.8;;           4;70;2019;ALL;EL
Easton - Richardson Olmsted School;00880025;MATH;           3;27;           0;0;           3;27;           4;36;           4;36;          11;     482.3;;           4;53;2019;ALL;EL
Edgartown - Edgartown Elementary;00890005;ELA;           4;12;           0;0;           4;12;          22;67;           7;21;          33;     481.6;;          18;52;2019;ALL;EL
Edgartown - Edgartown Elementary;00890005;MATH;           4;12;           0;0;           4;12;          20;61;           9;27;          33;     481.9;;          18;55;2019;ALL;EL
Everett - George Keverian School;00930028;ELA;           9;14;           0;0;           9;14;          35;53;          22;33;          66;     479.6;          52.0;          46;40;2019;ALL;EL
Everett - George Keverian School;00930028;MATH;          17;27;           1;2;          16;25;          30;47;          17;27;          64;     486.1;          55.1;          46;65;2019;ALL;EL
Everett - George Keverian School;00930028;SCI;           0;0;           0;0;           0;0;           4;33;           8;67;          12;     463.1;;;12;2019;ALL;EL
Everett - Lafayette School;00930038;ELA;           4;4;           0;0;           4;4;          46;49;          43;46;          93;     475.2;          44.5;          47;27;2019;ALL;EL
Everett - Lafayette School;00930038;MATH;          10;11;           0;0;          10;11;          43;46;          40;43;          93;     477.4;          43.9;          48;36;2019;ALL;EL
Everett - Lafayette School;00930038;SCI;           1;4;           0;0;           1;4;           9;35;          16;62;          26;     466.3;;;29;2019;ALL;EL
Everett - Madeline English School;00930018;ELA;           8;13;           0;0;           8;13;          32;53;          20;33;          60;     481.0;          50.1;          44;47;2019;ALL;EL
Everett - Madeline English School;00930018;MATH;           4;7;           0;0;           4;7;          42;70;          14;23;          60;     479.1;          48.4;          44;43;2019;ALL;EL
Everett - Madeline English School;00930018;SCI;           1;6;           0;0;           1;6;           8;44;           9;50;          18;     471.7;;;55;2019;ALL;EL
Everett - Parlin School;00930058;ELA;          21;13;           3;2;          18;11;          88;52;          59;35;         168;     477.5;          51.2;         112;33;2019;ALL;EL
Everett - Parlin School;00930058;MATH;          28;17;           1;1;          27;16;          92;55;          48;29;         168;     480.7;          47.7;         111;47;2019;ALL;EL
Everett - Parlin School;00930058;SCI;           3;5;           0;0;           3;5;          28;50;          25;45;          56;     472.2;;;60;2019;ALL;EL
Everett - Sumner G. Whittier School;00930010;ELA;          30;25;           1;1;          29;24;          62;52;          28;23;         120;     486.7;          54.2;          68;67;2019;ALL;EL
Everett - Sumner G. Whittier School;00930010;MATH;          34;29;           2;2;          32;27;          74;62;          11;9;         119;     491.1;          51.4;          68;77;2019;ALL;EL
Everett - Sumner G. Whittier School;00930010;SCI;           3;10;           0;0;           3;10;          17;57;          10;33;          30;     475.9;;;73;2019;ALL;EL
Everett - Webster School;00930015;ELA;          11;41;           0;0;          11;41;          12;44;           4;15;          27;     495.6;;           8;89;2019;ALL;EL
Everett - Webster School;00930015;MATH;          11;41;           0;0;          11;41;          15;56;           1;4;          27;     494.7;;           8;85;2019;ALL;EL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;ELA;          20;19;           0;0;          20;19;          58;56;          25;24;         103;     483.5;          57.8;          88;59;2019;ALL;EL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;MATH;          15;15;           1;1;          14;14;          64;62;          24;23;         103;     482.0;          48.6;          88;53;2019;ALL;EL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;SCI;          15;25;           1;2;          14;24;          32;54;          12;20;          59;     487.1;;;94;2019;ALL;EL
Fall River - Carlton M. Viveiros Elementary School;00950009;ELA;           3;5;           0;0;           3;5;          40;61;          23;35;          66;     477.1;          55.4;          21;32;2019;ALL;EL
Fall River - Carlton M. Viveiros Elementary School;00950009;MATH;           6;9;           0;0;           6;9;          37;56;          23;35;          66;     476.1;          62.9;          22;31;2019;ALL;EL
Fall River - Carlton M. Viveiros Elementary School;00950009;SCI;           2;10;           0;0;           2;10;          10;50;           8;40;          20;     469.2;;;44;2019;ALL;EL
Fall River - Henry Lord Community School;00950017;ELA;          12;12;           1;1;          11;11;          49;49;          39;39;         100;     477.9;          53.6;          65;34;2019;ALL;EL
Fall River - Henry Lord Community School;00950017;MATH;          12;12;           1;1;          11;11;          42;42;          46;46;         100;     476.5;          51.3;          66;32;2019;ALL;EL
Fall River - Henry Lord Community School;00950017;SCI;           2;7;           0;0;           2;7;          11;38;          16;55;          29;     467.9;;;38;2019;ALL;EL
Fall River - John J Doran;00950045;ELA;           8;22;           0;0;           8;22;          19;53;           9;25;          36;     483.9;          57.5;          24;58;2019;ALL;EL
Fall River - John J Doran;00950045;MATH;           4;11;           1;3;           3;9;          24;69;           7;20;          35;     482.5;          55.7;          23;54;2019;ALL;EL
Fall River - John J Doran;00950045;SCI;           1;8;           0;0;           1;8;           6;50;           5;42;          12;     473.0;;;63;2019;ALL;EL
Fall River - Letourneau Elementary School;00950013;ELA;           7;10;           0;0;           7;10;          33;45;          33;45;          73;     475.5;          55.5;          24;28;2019;ALL;EL
Fall River - Letourneau Elementary School;00950013;MATH;           9;12;           0;0;           9;12;          45;62;          19;26;          73;     480.7;          42.9;          25;48;2019;ALL;EL
Fall River - Letourneau Elementary School;00950013;SCI;           1;5;           0;0;           1;5;          11;52;           9;43;          21;     472.4;;;60;2019;ALL;EL
Fall River - Mary Fonseca Elementary School;00950011;ELA;           3;5;           0;0;           3;5;          43;68;          17;27;          63;     479.1;          46.7;          27;38;2019;ALL;EL
Fall River - Mary Fonseca Elementary School;00950011;MATH;           7;11;           0;0;           7;11;          27;43;          29;46;          63;     473.3;          44.9;          29;22;2019;ALL;EL
Fall River - Mary Fonseca Elementary School;00950011;SCI;           0;0;           0;0;           0;0;           4;40;           6;60;          10;     460.8;;;7;2019;ALL;EL
Fall River - Matthew J Kuss Middle;00950320;ELA;           1;3;           0;0;           1;3;          12;30;          27;68;          40;     467.7;          49.3;          30;13;2019;ALL;EL
Fall River - Matthew J Kuss Middle;00950320;MATH;           1;3;           0;0;           1;3;          19;48;          20;50;          40;     473.3;          37.8;          31;22;2019;ALL;EL
Fall River - Matthew J Kuss Middle;00950320;SCI;           0;0;           0;0;           0;0;           4;27;          11;73;          15;     462.5;;;10;2019;ALL;EL
Fall River - Morton Middle;00950315;ELA;           2;4;           0;0;           2;4;          22;47;          23;49;          47;     471.3;          45.4;          40;20;2019;ALL;EL
Fall River - Morton Middle;00950315;MATH;           3;6;           0;0;           3;6;          14;30;          30;64;          47;     469.7;          42.1;          41;12;2019;ALL;EL
Fall River - Morton Middle;00950315;SCI;           1;7;           0;0;           1;7;           8;57;           5;36;          14;     475.0;;;71;2019;ALL;EL
Fall River - North End Elementary;00950005;ELA;           4;12;           0;0;           4;12;          20;61;           9;27;          33;     482.6;          47.7;          22;53;2019;ALL;EL
Fall River - North End Elementary;00950005;MATH;           5;15;           0;0;           5;15;          13;38;          16;47;          34;     473.3;          41.5;          23;22;2019;ALL;EL
Fall River - North End Elementary;00950005;SCI;           1;8;           0;0;           1;8;           6;50;           5;42;          12;     471.1;;;52;2019;ALL;EL
Fall River - Samuel Watson;00950145;ELA;           0;0;           0;0;           0;0;           8;73;           3;27;          11;     477.1;;           6;32;2019;ALL;EL
Fall River - Samuel Watson;00950145;MATH;           0;0;           0;0;           0;0;           6;55;           5;45;          11;     470.2;;           6;12;2019;ALL;EL
Fall River - Spencer Borden;00950130;ELA;           7;35;           0;0;           7;35;          11;55;           2;10;          20;     496.6;;          14;90;2019;ALL;EL
Fall River - Spencer Borden;00950130;MATH;           9;45;           1;5;           8;40;           8;40;           3;15;          20;     496.6;;          14;87;2019;ALL;EL
Fall River - Talbot Innovation School;00950305;ELA;           0;0;           0;0;           0;0;          14;12;         105;88;         119;     454.8;          40.0;          77;1;2019;ALL;EL
Fall River - Talbot Innovation School;00950305;MATH;           0;0;           0;0;           0;0;          53;45;          66;55;         119;     467.2;          47.6;          77;8;2019;ALL;EL
Fall River - Talbot Innovation School;00950305;SCI;           1;2;           0;0;           1;2;          11;24;          33;73;          45;     460.1;;;5;2019;ALL;EL
Fall River - William S Greene;00950065;ELA;           1;2;           0;0;           1;2;          25;54;          20;43;          46;     472.3;          30.0;          29;21;2019;ALL;EL
Fall River - William S Greene;00950065;MATH;           0;0;           0;0;           0;0;          22;48;          24;52;          46;     468.9;          30.8;          29;10;2019;ALL;EL
Fall River - William S Greene;00950065;SCI;           1;7;           0;0;           1;7;           2;14;          11;79;          14;     458.5;;;2;2019;ALL;EL
Falmouth - Lawrence;00960405;ELA;           3;25;           0;0;           3;25;           6;50;           3;25;          12;     481.9;;           7;50;2019;ALL;EL
Falmouth - Lawrence;00960405;MATH;           1;8;           0;0;           1;8;           9;69;           3;23;          13;     480.2;;           7;46;2019;ALL;EL
Falmouth - Morse Pond School;00960305;ELA;           4;31;           0;0;           4;31;           7;54;           2;15;          13;     492.9;;          12;84;2019;ALL;EL
Falmouth - Morse Pond School;00960305;MATH;           1;8;           0;0;           1;8;          10;77;           2;15;          13;     486.2;;          13;65;2019;ALL;EL
Falmouth - Mullen-Hall;00960020;ELA;           2;17;           0;0;           2;17;           8;67;           2;17;          12;     488.1;;           3;71;2019;ALL;EL
Falmouth - Mullen-Hall;00960020;MATH;           4;33;           1;8;           3;25;           7;58;           1;8;          12;     492.5;;           3;80;2019;ALL;EL
Fitchburg - Arthur M Longsjo Middle School;00970315;ELA;           2;5;           0;0;           2;5;          12;32;          24;63;          38;     465.2;          40.4;          34;9;2019;ALL;EL
Fitchburg - Arthur M Longsjo Middle School;00970315;MATH;           2;5;           0;0;           2;5;           8;21;          28;74;          38;     462.2;          31.4;          34;2;2019;ALL;EL
Fitchburg - Arthur M Longsjo Middle School;00970315;SCI;           0;0;           0;0;           0;0;           7;29;          17;71;          24;     462.0;;;9;2019;ALL;EL
Fitchburg - Crocker Elementary;00970016;ELA;           6;22;           1;4;           5;19;          12;44;           9;33;          27;     484.7;;           6;61;2019;ALL;EL
Fitchburg - Crocker Elementary;00970016;MATH;           9;33;           1;4;           8;30;          11;41;           7;26;          27;     490.0;;           6;75;2019;ALL;EL
Fitchburg - McKay Elementary School;00970340;ELA;           1;2;           0;0;           1;2;          23;44;          28;54;          52;     470.6;;          19;18;2019;ALL;EL
Fitchburg - McKay Elementary School;00970340;MATH;           2;4;           0;0;           2;4;          14;27;          36;69;          52;     465.0;          38.8;          20;4;2019;ALL;EL
Fitchburg - McKay Elementary School;00970340;SCI;           0;0;           0;0;           0;0;           2;13;          13;87;          15;     457.2;;;1;2019;ALL;EL
Fitchburg - Memorial Middle School;00970048;ELA;           1;1;           0;0;           1;1;          27;29;          66;70;          94;     461.9;          41.0;          69;5;2019;ALL;EL
Fitchburg - Memorial Middle School;00970048;MATH;           2;2;           0;0;           2;2;          43;45;          50;53;          95;     468.8;          44.9;          71;10;2019;ALL;EL
Fitchburg - Memorial Middle School;00970048;SCI;           2;3;           0;0;           2;3;          19;32;          38;64;          59;     463.1;;;12;2019;ALL;EL
Fitchburg - Reingold Elementary;00970043;ELA;           6;20;           0;0;           6;20;          22;73;           2;7;          30;     487.1;;          13;68;2019;ALL;EL
Fitchburg - Reingold Elementary;00970043;MATH;           4;14;           0;0;           4;14;          15;52;          10;34;          29;     479.8;;          12;45;2019;ALL;EL
Fitchburg - South Street Early Learning Center;00970060;ELA;           7;21;           1;3;           6;18;          20;59;           7;21;          34;     485.4;;          18;64;2019;ALL;EL
Fitchburg - South Street Early Learning Center;00970060;MATH;           7;21;           0;0;           7;21;          19;56;           8;24;          34;     485.4;;          19;64;2019;ALL;EL
Foxborough - John J Ahern;00990405;ELA;           0;0;           0;0;           0;0;           7;58;           5;42;          12;     471.3;;           7;20;2019;ALL;EL
Foxborough - John J Ahern;00990405;MATH;           2;17;           0;0;           2;17;           8;67;           2;17;          12;     484.3;;           7;60;2019;ALL;EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;ELA;           5;6;           0;0;           5;6;          65;78;          13;16;          83;     481.2;          44.2;          47;48;2019;ALL;EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;MATH;           3;4;           0;0;           3;4;          51;61;          29;35;          83;     473.8;          29.7;          47;24;2019;ALL;EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;SCI;           1;4;           0;0;           1;4;          15;63;           8;33;          24;     475.0;;;71;2019;ALL;EL
Framingham - Barbieri Elementary;01000035;ELA;           5;4;           0;0;           5;4;          68;59;          43;37;         116;     479.1;          47.2;          56;38;2019;ALL;EL
