School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Brockton - Oscar F Raymond;00440078;MATH;          16;4;           0;0;          16;4;         164;41;         220;55;         400;99;     466.8;          21.9;         113;2021;ALL;title 1
Brockton - Oscar F Raymond;00440078;SCI;          12;9;           0;0;          12;9;          51;37;          76;55;         139;99;     470.3;;;2021;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;         588;53;         158;14;         430;39;         428;39;          85;8;       1,101;99;     503.4;          40.2;         650;2021;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;         499;45;          51;5;         448;41;         486;44;         113;10;       1,098;99;     497.0;          31.2;         651;2021;ALL;title 1
Brooke Charter School (District) - Brooke Charter School;04280305;SCI;         109;41;          11;4;          98;37;         121;45;          37;14;         267;97;     494.0;;;2021;ALL;title 1
Brookfield - Brookfield Elementary;00450005;ELA;           3;14;           0;0;           3;14;          10;48;           8;38;          21;100;     478.9;;           6;2021;ALL;title 1
Brookfield - Brookfield Elementary;00450005;MATH;           4;19;           0;0;           4;19;          11;52;           6;29;          21;100;     479.4;;           6;2021;ALL;title 1
Brookline - Florida Ruffin Ridley School;00460015;ELA;           9;39;           0;0;           9;39;          11;48;           3;13;          23;100;     490.7;;          15;2021;ALL;title 1
Brookline - Florida Ruffin Ridley School;00460015;MATH;           6;26;           1;4;           5;22;          13;57;           4;17;          23;100;     485.0;;          15;2021;ALL;title 1
Brookline - William H Lincoln;00460035;ELA;          16;57;           0;0;          16;57;          12;43;           0;0;          28;97;     502.5;;           3;2021;ALL;title 1
Brookline - William H Lincoln;00460035;MATH;           8;29;           2;7;           6;21;          18;64;           2;7;          28;97;     490.9;;           3;2021;ALL;title 1
Burlington - Francis Wyman Elementary;00480035;ELA;           5;50;           0;0;           5;50;           4;40;           1;10;          10;100;     495.7;;           4;2021;ALL;title 1
Burlington - Francis Wyman Elementary;00480035;MATH;           2;20;           0;0;           2;20;           5;50;           3;30;          10;100;     480.6;;           4;2021;ALL;title 1
Burlington - Memorial;00480015;ELA;           5;42;           0;0;           5;42;           7;58;           0;0;          12;100;     494.4;;           6;2021;ALL;title 1
Burlington - Memorial;00480015;MATH;           1;8;           0;0;           1;8;           9;75;           2;17;          12;100;     482.2;;           6;2021;ALL;title 1
Cambridge - Cambridge Street Upper School;00490305;ELA;          71;44;          16;10;          55;34;          47;29;          44;27;         162;56;     495.7;          30.0;         138;2021;ALL;title 1
Cambridge - Cambridge Street Upper School;00490305;MATH;          37;24;           8;5;          29;19;          71;46;          47;30;         155;53;     487.1;          22.8;         132;2021;ALL;title 1
Cambridge - Cambridge Street Upper School;00490305;SCI;           5;31;           0;0;           5;31;           3;19;           8;50;          16;22;     486.5;;;2021;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;ELA;          48;53;           6;7;          42;46;          38;42;           5;5;          91;95;     500.8;          33.8;          26;2021;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;MATH;          28;31;           1;1;          27;30;          43;48;          19;21;          90;94;     489.5;          27.9;          26;2021;ALL;title 1
Cambridge - Fletcher/Maynard Academy;00490090;SCI;           7;26;           0;0;           7;26;          10;37;          10;37;          27;100;     484.0;;;2021;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;ELA;          21;35;           1;2;          20;33;          32;53;           7;12;          60;73;     491.0;;          13;2021;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;MATH;          11;18;           0;0;          11;18;          32;53;          17;28;          60;73;     481.3;;          13;2021;ALL;title 1
Cambridge - Kennedy-Longfellow;00490040;SCI;           4;24;           1;6;           3;18;          11;65;           2;12;          17;75;     490.2;;;2021;ALL;title 1
Cambridge - King Open;00490035;ELA;          64;52;          15;12;          49;40;          42;34;          16;13;         122;87;     502.2;          25.8;          35;2021;ALL;title 1
Cambridge - King Open;00490035;MATH;          34;28;           6;5;          28;23;          60;49;          28;23;         122;87;     488.1;          31.7;          35;2021;ALL;title 1
Cambridge - King Open;00490035;SCI;          12;32;           2;5;          10;26;          20;53;           6;16;          38;73;     494.2;;;2021;ALL;title 1
Cambridge - Morse;00490045;ELA;          72;67;          12;11;          60;56;          27;25;           9;8;         108;94;     505.3;          30.1;          32;2021;ALL;title 1
Cambridge - Morse;00490045;MATH;          43;40;           8;7;          35;33;          41;38;          23;21;         107;94;     493.4;          20.2;          31;2021;ALL;title 1
Cambridge - Morse;00490045;SCI;          19;49;           4;10;          15;38;          12;31;           8;21;          39;93;     495.3;;;2021;ALL;title 1
Cambridge - Putnam Avenue Upper School;00490310;ELA;          91;48;          25;13;          66;35;          62;33;          37;19;         190;75;     497.0;          35.6;         177;2021;ALL;title 1
Cambridge - Putnam Avenue Upper School;00490310;MATH;          51;28;          11;6;          40;22;          86;46;          48;26;         185;73;     487.6;          28.9;         169;2021;ALL;title 1
Cambridge - Putnam Avenue Upper School;00490310;SCI;          16;55;           1;3;          15;52;           9;31;           4;14;          29;46;     499.7;;;2021;ALL;title 1
Canton - Dean S Luce;00500020;ELA;          30;49;           0;0;          30;49;          29;48;           2;3;          61;100;     498.4;;          16;2021;ALL;title 1
Canton - Dean S Luce;00500020;MATH;          26;43;           1;2;          25;41;          29;48;           6;10;          61;100;     493.3;;          16;2021;ALL;title 1
Canton - Dean S Luce;00500020;SCI;           3;20;           0;0;           3;20;           8;53;           4;27;          15;94;     485.6;;;2021;ALL;title 1
Canton - Lt Peter M Hansen;00500012;ELA;          15;45;           1;3;          14;42;          16;48;           2;6;          33;100;     497.6;;           7;2021;ALL;title 1
Canton - Lt Peter M Hansen;00500012;MATH;           7;21;           1;3;           6;18;          20;61;           6;18;          33;100;     486.8;;           7;2021;ALL;title 1
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;ELA;           7;47;           0;0;           7;47;           5;33;           3;20;          15;94;     492.1;;          14;2021;ALL;title 1
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;MATH;           1;7;           0;0;           1;7;          11;73;           3;20;          15;94;     486.1;;          14;2021;ALL;title 1
Carlisle - Carlisle School;00510025;ELA;           5;36;           0;0;           5;36;           9;64;           0;0;          14;100;     496.7;;;2021;ALL;title 1
Carlisle - Carlisle School;00510025;MATH;           4;29;           0;0;           4;29;           9;64;           1;7;          14;100;     488.1;;;2021;ALL;title 1
Carver - Carver Elementary School;00520015;ELA;         164;47;          11;3;         153;44;         163;47;          23;7;         350;99;     497.5;          34.6;         105;2021;ALL;title 1
Carver - Carver Elementary School;00520015;MATH;          74;21;           1;0;          73;21;         209;60;          68;19;         351;100;     484.4;          28.4;         105;2021;ALL;title 1
Carver - Carver Elementary School;00520015;SCI;          37;34;           3;3;          34;31;          55;50;          18;16;         110;100;     491.8;;;2021;ALL;title 1
Central Berkshire - Becket Washington School;06350005;ELA;          24;51;           9;19;          15;32;          22;47;           1;2;          47;96;     505.4;;          13;2021;ALL;title 1
Central Berkshire - Becket Washington School;06350005;MATH;          18;38;           5;11;          13;28;          20;43;           9;19;          47;96;     493.3;;          13;2021;ALL;title 1
Central Berkshire - Becket Washington School;06350005;SCI;           9;64;           3;21;           6;43;           3;21;           2;14;          14;88;     503.9;;;2021;ALL;title 1
Central Berkshire - Craneville;06350025;ELA;          86;45;          13;7;          73;38;          91;47;          15;8;         192;98;     497.6;          34.2;          58;2021;ALL;title 1
Central Berkshire - Craneville;06350025;MATH;          60;31;           3;2;          57;30;          98;51;          33;17;         191;97;     488.6;          33.5;          58;2021;ALL;title 1
Central Berkshire - Craneville;06350025;SCI;          22;38;           1;2;          21;36;          29;50;           7;12;          58;95;     494.1;;;2021;ALL;title 1
Central Berkshire - Kittredge;06350035;ELA;          29;48;           5;8;          24;40;          24;40;           7;12;          60;100;     497.0;;          15;2021;ALL;title 1
Central Berkshire - Kittredge;06350035;MATH;          19;32;           2;3;          17;28;          30;50;          11;18;          60;100;     490.6;;          15;2021;ALL;title 1
Central Berkshire - Kittredge;06350035;SCI;           7;47;           2;13;           5;33;           6;40;           2;13;          15;100;     494.7;;;2021;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;         149;44;          36;11;         113;33;         125;37;          68;20;         342;99;     495.1;          41.0;         323;2021;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;          92;27;           9;3;          83;24;         187;55;          63;18;         342;99;     487.9;          27.9;         322;2021;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;          39;32;           8;7;          31;26;          62;51;          20;17;         121;98;     491.6;;;2021;ALL;title 1
Chelmsford - Byam School;00560030;ELA;          22;54;           1;2;          21;51;          17;41;           2;5;          41;98;     499.4;;;2021;ALL;title 1
Chelmsford - Byam School;00560030;MATH;           9;22;           0;0;           9;22;          21;51;          11;27;          41;98;     482.2;;;2021;ALL;title 1
Chelmsford - Charles D Harrington;00560025;ELA;          12;32;           0;0;          12;32;          23;61;           3;8;          38;100;     492.0;;;2021;ALL;title 1
Chelmsford - Charles D Harrington;00560025;MATH;           4;11;           0;0;           4;11;          23;61;          11;29;          38;100;     476.4;;;2021;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;ELA;          16;24;           0;0;          16;24;          42;63;           9;13;          67;96;     488.1;          32.9;          61;2021;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;MATH;           3;4;           0;0;           3;4;          46;69;          18;27;          67;96;     477.8;          30.5;          62;2021;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;SCI;           9;26;           0;0;           9;26;          20;57;           6;17;          35;97;     485.5;;;2021;ALL;title 1
Chelmsford - McCarthy Middle School;00560310;ELA;          22;56;           0;0;          22;56;          14;36;           3;8;          39;100;     501.2;          46.3;          34;2021;ALL;title 1
Chelmsford - McCarthy Middle School;00560310;MATH;           3;8;           0;0;           3;8;          27;69;           9;23;          39;100;     483.3;          36.4;          34;2021;ALL;title 1
Chelsea - Clark Avenue School;00570050;ELA;         116;18;          14;2;         102;16;         276;43;         253;39;         645;95;     478.6;          27.4;         566;2021;ALL;title 1
Chelsea - Clark Avenue School;00570050;MATH;          58;9;           0;0;          58;9;         291;45;         295;46;         644;95;     472.6;          17.4;         572;2021;ALL;title 1
Chelsea - Clark Avenue School;00570050;SCI;          29;12;           2;1;          27;11;         113;45;         108;43;         250;95;     475.2;;;2021;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          77;28;          12;4;          65;24;         135;49;          61;22;         273;100;     487.5;;;2021;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          68;25;          11;4;          57;21;         124;46;          80;29;         272;100;     483.0;;;2021;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;         120;26;          14;3;         106;23;         203;44;         135;29;         458;92;     484.1;          28.6;         423;2021;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          66;14;           6;1;          60;13;         227;49;         173;37;         466;93;     477.7;          21.6;         432;2021;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;          29;19;           0;0;          29;19;          79;51;          46;30;         154;92;     481.1;;;2021;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          55;21;           3;1;          52;20;         139;54;          62;24;         256;100;     483.6;;;2021;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          20;8;           2;1;          18;7;         109;43;         127;50;         256;100;     470.2;;;2021;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;ELA;         114;44;          13;5;         101;39;         127;48;          21;8;         262;100;     496.4;          46.1;          66;2021;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;MATH;          39;15;           2;1;          37;14;         136;52;          88;33;         263;100;     478.3;          15.5;          67;2021;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;SCI;          11;38;           2;7;           9;31;          14;48;           4;14;          29;100;     497.4;;;2021;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;ELA;          80;18;          11;2;          69;15;         201;45;         167;37;         448;89;     479.1;          30.9;         387;2021;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;MATH;          42;9;           6;1;          36;8;         201;44;         213;47;         456;91;     472.7;          22.4;         395;2021;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;SCI;          10;7;           1;1;           9;6;          71;49;          63;44;         144;90;     473.9;;;2021;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;ELA;          66;28;           3;1;          63;27;         112;48;          57;24;         235;98;     486.6;;;2021;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;MATH;          25;11;           0;0;          25;11;          94;40;         116;49;         235;98;     472.6;;;2021;ALL;title 1
Chicopee - Barry;00610003;ELA;          66;35;           2;1;          64;34;          89;47;          34;18;         189;99;     492.5;          31.4;          57;2021;ALL;title 1
Chicopee - Barry;00610003;MATH;          52;28;           1;1;          51;27;          92;49;          44;23;         188;99;     486.6;          35.2;          57;2021;ALL;title 1
Chicopee - Barry;00610003;SCI;          22;33;           1;1;          21;31;          28;42;          17;25;          67;100;     492.7;;;2021;ALL;title 1
Chicopee - Bellamy Middle;00610305;ELA;         198;25;          24;3;         174;22;         330;42;         249;32;         777;99;     485.1;          27.6;         717;2021;ALL;title 1
Chicopee - Bellamy Middle;00610305;MATH;         107;14;           7;1;         100;13;         443;57;         225;29;         775;99;     481.3;          20.3;         715;2021;ALL;title 1
Chicopee - Bellamy Middle;00610305;SCI;          43;31;          10;7;          33;24;          64;46;          33;24;         140;96;     490.2;;;2021;ALL;title 1
Chicopee - Bowe;00610015;ELA;          68;31;           9;4;          59;27;         114;52;          38;17;         220;98;     489.5;          19.5;          59;2021;ALL;title 1
Chicopee - Bowe;00610015;MATH;          36;16;           4;2;          32;15;         108;49;          75;34;         219;97;     479.8;          10.5;          60;2021;ALL;title 1
Chicopee - Bowe;00610015;SCI;          15;25;           0;0;          15;25;          30;49;          16;26;          61;94;     481.9;;;2021;ALL;title 1
Chicopee - Dupont Middle;00610310;ELA;         179;25;          22;3;         157;22;         315;44;         222;31;         716;95;     485.3;          25.0;         657;2021;ALL;title 1
Chicopee - Dupont Middle;00610310;MATH;         122;18;           5;1;         117;17;         385;55;         188;27;         695;92;     482.0;          18.5;         636;2021;ALL;title 1
Chicopee - Dupont Middle;00610310;SCI;          31;28;           5;5;          26;24;          57;52;          21;19;         109;77;     490.4;;;2021;ALL;title 1
Chicopee - Fairview Elementary;00610050;ELA;          52;28;           6;3;          46;25;         104;57;          27;15;         183;99;     490.6;          32.8;          58;2021;ALL;title 1
Chicopee - Fairview Elementary;00610050;MATH;          24;13;           1;1;          23;13;          95;52;          64;35;         183;99;     476.9;          23.5;          58;2021;ALL;title 1
Chicopee - Fairview Elementary;00610050;SCI;          15;25;           1;2;          14;24;          30;51;          14;24;          59;100;     483.5;;;2021;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;ELA;          77;41;           9;5;          68;37;          87;47;          22;12;         186;100;     495.0;          34.0;          69;2021;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;MATH;          50;27;           4;2;          46;25;          81;44;          55;30;         186;100;     483.7;          43.9;          69;2021;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;SCI;          15;20;           0;0;          15;20;          39;53;          20;27;          74;100;     482.9;;;2021;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;ELA;          68;48;          11;8;          57;40;          63;44;          12;8;         143;97;     496.9;          31.1;          44;2021;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;MATH;          32;22;           0;0;          32;22;          75;52;          36;25;         143;97;     483.8;          34.8;          44;2021;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;SCI;          17;37;           3;7;          14;30;          23;50;           6;13;          46;98;     495.1;;;2021;ALL;title 1
Chicopee - Litwin;00610022;ELA;         118;40;          11;4;         107;36;         114;39;          62;21;         294;100;     493.4;          34.9;          80;2021;ALL;title 1
Chicopee - Litwin;00610022;MATH;          67;23;           5;2;          62;21;         129;44;          98;33;         294;99;     483.2;          34.8;          80;2021;ALL;title 1
Chicopee - Litwin;00610022;SCI;          29;32;           3;3;          26;28;          38;41;          25;27;          92;100;     488.7;;;2021;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          45;31;           2;1;          43;29;          71;48;          31;21;         147;95;     488.4;          36.1;         140;2021;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          22;15;           2;1;          20;14;          85;57;          41;28;         148;97;     480.8;          25.5;         141;2021;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          10;34;           2;7;           8;28;          16;55;           3;10;          29;85;     494.5;;;2021;ALL;title 1
Clinton - Clinton Elementary;00640050;ELA;          98;37;           7;3;          91;34;         121;46;          46;17;         265;99;     491.3;;;2021;ALL;title 1
Clinton - Clinton Elementary;00640050;MATH;          59;22;           3;1;          56;21;         131;49;          76;29;         266;99;     481.6;;;2021;ALL;title 1
Clinton - Clinton Middle School;00640305;ELA;         187;35;          21;4;         166;31;         222;41;         129;24;         538;97;     489.5;          40.1;         503;2021;ALL;title 1
Clinton - Clinton Middle School;00640305;MATH;          94;18;           6;1;          88;16;         293;55;         150;28;         537;97;     481.2;          31.5;         503;2021;ALL;title 1
Clinton - Clinton Middle School;00640305;SCI;          74;29;           6;2;          68;27;         142;56;          39;15;         255;97;     488.8;;;2021;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;          17;13;           0;0;          17;13;          74;58;          36;28;         127;98;     480.2;          32.5;          85;2021;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           6;5;           0;0;           6;5;          57;45;          63;50;         126;98;     469.4;          27.1;          84;2021;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           4;10;           0;0;           4;10;          22;56;          13;33;          39;100;     478.5;;;2021;ALL;title 1
Cohasset - Deer Hill;00650005;ELA;          12;44;           1;4;          11;41;          14;52;           1;4;          27;100;     495.8;;           7;2021;ALL;title 1
Cohasset - Deer Hill;00650005;MATH;           3;11;           0;0;           3;11;          18;67;           6;22;          27;100;     484.6;;           7;2021;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;         285;44;          33;5;         252;38;         290;44;          80;12;         655;99;     495.2;          39.6;         384;2021;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;         140;21;          14;2;         126;19;         396;61;         116;18;         652;98;     486.8;          32.2;         380;2021;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          56;34;           6;4;          50;30;          82;49;          28;17;         166;98;     490.8;;;2021;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          62;46;           9;7;          53;40;          55;41;          17;13;         134;100;     498.0;          32.8;         123;2021;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          46;34;           4;3;          42;31;          66;49;          23;17;         135;100;     490.2;          31.0;         123;2021;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          12;32;           0;0;          12;32;          18;47;           8;21;          38;97;     489.2;;;2021;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;         125;47;          24;9;         101;38;         105;39;          38;14;         268;100;     498.0;          33.8;         168;2021;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;         102;38;           7;3;          95;35;         135;50;          31;12;         268;100;     493.1;          24.6;         168;2021;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          25;37;           2;3;          23;34;          35;51;           8;12;          68;100;     493.2;;;2021;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;         122;50;          24;10;          98;40;          87;36;          34;14;         243;100;     498.4;          26.3;         157;2021;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;         103;43;           8;3;          95;39;          93;38;          46;19;         242;100;     491.6;          19.0;         156;2021;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          25;38;           3;5;          22;33;          27;41;          14;21;          66;100;     493.1;;;2021;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;         124;52;          21;9;         103;43;          94;39;          21;9;         239;100;     500.3;          30.3;         150;2021;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          90;38;           9;4;          81;34;         115;48;          34;14;         239;100;     492.1;          13.8;         150;2021;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          19;31;           3;5;          16;26;          32;52;          10;16;          61;100;     491.8;;;2021;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          82;34;          11;5;          71;29;         121;50;          40;16;         243;100;     491.3;          32.5;         133;2021;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          42;18;           4;2;          38;16;         106;44;          92;38;         240;98;     476.9;          20.4;         132;2021;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;          21;32;           2;3;          19;29;          30;46;          14;22;          65;97;     488.5;;;2021;ALL;title 1
Danvers - Great Oak;00710015;ELA;          95;52;          18;10;          77;42;          81;44;           7;4;         183;99;     502.0;          35.6;          65;2021;ALL;title 1
Danvers - Great Oak;00710015;MATH;          73;40;           6;3;          67;37;          92;50;          18;10;         183;99;     494.1;          35.7;          65;2021;ALL;title 1
Danvers - Great Oak;00710015;SCI;          22;33;           3;4;          19;28;          34;51;          11;16;          67;100;     490.1;;;2021;ALL;title 1
Danvers - Highlands;00710010;ELA;          88;54;          11;7;          77;48;          66;41;           8;5;         162;94;     501.4;          39.8;          55;2021;ALL;title 1
Danvers - Highlands;00710010;MATH;          73;45;           6;4;          67;41;          66;40;          24;15;         163;95;     494.7;          42.5;          56;2021;ALL;title 1
Danvers - Highlands;00710010;SCI;          18;32;           1;2;          17;30;          31;55;           7;13;          56;97;     491.9;;;2021;ALL;title 1
Danvers - Riverside;00710030;ELA;          67;63;          11;10;          56;52;          32;30;           8;7;         107;97;     501.8;          53.1;          31;2021;ALL;title 1
Danvers - Riverside;00710030;MATH;          44;41;           2;2;          42;39;          41;38;          22;21;         107;97;     490.7;          48.3;          31;2021;ALL;title 1
Danvers - Riverside;00710030;SCI;          13;37;           2;6;          11;31;          19;54;           3;9;          35;100;     493.7;;;2021;ALL;title 1
Danvers - Willis E Thorpe;00710045;ELA;          93;63;          22;15;          71;48;          48;32;           7;5;         148;99;     505.6;          31.9;          46;2021;ALL;title 1
Danvers - Willis E Thorpe;00710045;MATH;          93;63;          15;10;          78;53;          43;29;          12;8;         148;99;     504.5;          31.2;          46;2021;ALL;title 1
Danvers - Willis E Thorpe;00710045;SCI;          19;41;           2;4;          17;37;          19;41;           8;17;          46;98;     493.7;;;2021;ALL;title 1
Dartmouth - George H Potter;00720030;ELA;          86;49;          13;7;          73;42;          80;46;           9;5;         175;99;     499.3;          37.1;          58;2021;ALL;title 1
Dartmouth - George H Potter;00720030;MATH;          65;37;           5;3;          60;34;          85;49;          25;14;         175;99;     491.8;          38.2;          58;2021;ALL;title 1
Dartmouth - George H Potter;00720030;SCI;          20;34;           2;3;          18;31;          28;47;          11;19;          59;97;     491.2;;;2021;ALL;title 1
Dartmouth - James M. Quinn School;00720040;ELA;         162;57;          21;7;         141;50;         103;36;          19;7;         284;96;     502.3;          46.2;          92;2021;ALL;title 1
Dartmouth - James M. Quinn School;00720040;MATH;         125;44;           7;2;         118;41;         124;44;          36;13;         285;97;     494.9;          34.8;          93;2021;ALL;title 1
Dartmouth - James M. Quinn School;00720040;SCI;          48;49;           7;7;          41;42;          37;38;          12;12;          97;98;     497.2;;;2021;ALL;title 1
Dartmouth - Joseph Demello;00720015;ELA;         135;57;          24;10;         111;47;          92;39;           8;3;         235;100;     503.6;          43.2;          70;2021;ALL;title 1
Dartmouth - Joseph Demello;00720015;MATH;         103;44;          10;4;          93;40;         109;46;          23;10;         235;100;     496.0;          42.2;          70;2021;ALL;title 1
Dartmouth - Joseph Demello;00720015;SCI;          38;54;           4;6;          34;48;          29;41;           4;6;          71;100;     500.2;;;2021;ALL;title 1
Dedham - Avery;00730010;ELA;          13;33;           0;0;          13;33;          24;60;           3;8;          40;100;     490.0;;           9;2021;ALL;title 1
Dedham - Avery;00730010;MATH;           1;3;           0;0;           1;3;          28;70;          11;28;          40;100;     478.7;;           9;2021;ALL;title 1
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;          20;39;           3;6;          17;33;          28;55;           3;6;          51;100;     498.1;;;2021;ALL;title 1
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;          17;33;           3;6;          14;27;          23;45;          11;22;          51;100;     493.1;;;2021;ALL;title 1
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;ELA;          11;27;           2;5;           9;22;          23;56;           7;17;          41;100;     489.5;;;2021;ALL;title 1
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;MATH;           8;20;           1;2;           7;17;          20;49;          13;32;          41;100;     482.8;;;2021;ALL;title 1
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;          45;53;          10;12;          35;41;          36;42;           4;5;          85;95;     502.5;;;2021;ALL;title 1
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;          39;45;           7;8;          32;37;          34;40;          13;15;          86;96;     495.8;;;2021;ALL;title 1
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;           1;6;           0;0;           1;6;          15;88;           1;6;          17;81;     486.0;;;2021;ALL;title 1
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;           0;0;           0;0;           0;0;          13;76;           4;24;          17;81;     482.1;;;2021;ALL;title 1
Dighton-Rehoboth - Palmer River;06500010;ELA;           3;25;           0;0;           3;25;           9;75;           0;0;          12;92;     494.0;;;2021;ALL;title 1
Dighton-Rehoboth - Palmer River;06500010;MATH;           0;0;           0;0;           0;0;           7;58;           5;42;          12;92;     474.6;;;2021;ALL;title 1
Douglas - Douglas Elementary School;00770015;ELA;           7;25;           1;4;           6;21;          20;71;           1;4;          28;100;     494.3;;;2021;ALL;title 1
Douglas - Douglas Elementary School;00770015;MATH;           0;0;           0;0;           0;0;          17;61;          11;39;          28;100;     468.1;;;2021;ALL;title 1
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;          19;54;           1;3;          18;51;          15;43;           1;3;          35;83;     500.1;          39.3;          34;2021;ALL;title 1
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;          10;30;           1;3;           9;27;          18;55;           5;15;          33;79;     492.6;          32.4;          32;2021;ALL;title 1
Dracut - Brookside Elementary;00790035;ELA;         100;51;           7;4;          93;47;          84;43;          13;7;         197;98;     498.7;          35.5;          66;2021;ALL;title 1
Dracut - Brookside Elementary;00790035;MATH;          44;22;           0;0;          44;22;         120;61;          34;17;         198;98;     485.5;          27.7;          66;2021;ALL;title 1
Dracut - Brookside Elementary;00790035;SCI;          33;46;           1;1;          32;44;          28;39;          11;15;          72;100;     494.9;;;2021;ALL;title 1
Dracut - George H. Englesby Elementary School;00790045;ELA;         136;51;          28;10;         108;40;         106;40;          26;10;         268;100;     500.4;          46.2;          83;2021;ALL;title 1
