School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year ;grade;student_group
Brockton - John F Kennedy;00440017;MATH;           6;7;           0;0;           6;7;          41;51;          34;42;          81;99;     472.0;;;2021;4;ALL
Brockton - Louis F Angelo Elementary;00440065;ELA;          82;47;           4;2;          78;45;          61;35;          32;18;         175;100;     495.4;;;2021;4;ALL
Brockton - Louis F Angelo Elementary;00440065;MATH;          63;36;           4;2;          59;34;          58;33;          53;30;         174;99;     487.6;;;2021;4;ALL
Brockton - Manthala George Jr. School;00440003;ELA;          24;17;           0;0;          24;17;          81;56;          39;27;         144;99;     480.9;;;2021;4;ALL
Brockton - Manthala George Jr. School;00440003;MATH;           7;5;           0;0;           7;5;          51;35;          88;60;         146;100;     465.2;;;2021;4;ALL
Brockton - Mary E. Baker School;00440002;ELA;          27;31;           2;2;          25;29;          34;40;          25;29;          86;97;     486.6;;;2021;4;ALL
Brockton - Mary E. Baker School;00440002;MATH;          16;19;           0;0;          16;19;          43;50;          27;31;          86;97;     478.5;;;2021;4;ALL
Brockton - Oscar F Raymond;00440078;ELA;          16;11;           2;1;          14;10;          69;48;          58;41;         143;98;     477.3;;;2021;4;ALL
Brockton - Oscar F Raymond;00440078;MATH;           5;3;           0;0;           5;3;          57;39;          83;57;         145;99;     465.7;;;2021;4;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;         101;53;          17;9;          84;44;          79;41;          12;6;         192;100;     501.7;;;2021;4;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;          72;38;           3;2;          69;36;          92;48;          26;14;         190;99;     491.8;;;2021;4;ALL
Brookfield - Brookfield Elementary;00450005;ELA;          17;50;           2;6;          15;44;          12;35;           5;15;          34;100;     494.1;;;2021;4;ALL
Brookfield - Brookfield Elementary;00450005;MATH;          16;47;           3;9;          13;38;          12;35;           6;18;          34;100;     494.7;;;2021;4;ALL
Brookline - Edith C Baker;00460005;ELA;          35;55;           9;14;          26;41;          25;39;           4;6;          64;99;     505.4;;;2021;4;ALL
Brookline - Edith C Baker;00460005;MATH;          45;70;          13;20;          32;50;          11;17;           8;13;          64;99;     508.9;;;2021;4;ALL
Brookline - Florida Ruffin Ridley School;00460015;ELA;          60;73;           8;10;          52;63;          20;24;           2;2;          82;99;     508.4;;;2021;4;ALL
Brookline - Florida Ruffin Ridley School;00460015;MATH;          48;59;           4;5;          44;54;          28;34;           6;7;          82;99;     501.1;;;2021;4;ALL
Brookline - Heath;00460025;ELA;          31;78;          13;33;          18;45;           7;18;           2;5;          40;98;     518.0;;;2021;4;ALL
Brookline - Heath;00460025;MATH;          27;68;           5;13;          22;55;          10;25;           3;8;          40;98;     506.3;;;2021;4;ALL
Brookline - John D Runkle;00460045;ELA;          33;77;           6;14;          27;63;           6;14;           4;9;          43;96;     510.3;;;2021;4;ALL
Brookline - John D Runkle;00460045;MATH;          26;60;           5;12;          21;49;          10;23;           7;16;          43;94;     500.7;;;2021;4;ALL
Brookline - Lawrence;00460030;ELA;          31;58;           6;11;          25;47;          20;38;           2;4;          53;100;     505.4;;;2021;4;ALL
Brookline - Lawrence;00460030;MATH;          29;55;           4;8;          25;47;          19;36;           5;9;          53;100;     500.8;;;2021;4;ALL
Brookline - Michael Driscoll;00460020;ELA;          38;70;           6;11;          32;59;          15;28;           1;2;          54;100;     509.9;;;2021;4;ALL
Brookline - Michael Driscoll;00460020;MATH;          32;59;           6;11;          26;48;          16;30;           6;11;          54;100;     503.4;;;2021;4;ALL
Brookline - Pierce;00460040;ELA;          49;74;           7;11;          42;64;          14;21;           3;5;          66;99;     509.2;;;2021;4;ALL
Brookline - Pierce;00460040;MATH;          39;61;           3;5;          36;56;          19;30;           6;9;          64;96;     502.1;;;2021;4;ALL
Brookline - William H Lincoln;00460035;ELA;          37;71;           5;10;          32;62;          13;25;           2;4;          52;98;     508.2;;;2021;4;ALL
Brookline - William H Lincoln;00460035;MATH;          24;46;           5;10;          19;37;          22;42;           6;12;          52;98;     497.6;;;2021;4;ALL
Burlington - Fox Hill;00480007;ELA;          41;61;           1;1;          40;60;          20;30;           6;9;          67;95;     499.2;;;2021;4;ALL
Burlington - Fox Hill;00480007;MATH;          24;36;           3;4;          21;31;          33;49;          10;15;          67;95;     493.6;;;2021;4;ALL
Burlington - Francis Wyman Elementary;00480035;ELA;          47;64;           4;5;          43;58;          22;30;           5;7;          74;98;     503.3;;;2021;4;ALL
Burlington - Francis Wyman Elementary;00480035;MATH;          36;49;           1;1;          35;47;          32;43;           6;8;          74;98;     497.9;;;2021;4;ALL
Burlington - Memorial;00480015;ELA;          50;76;           2;3;          48;73;          16;24;           0;0;          66;95;     507.3;;;2021;4;ALL
Burlington - Memorial;00480015;MATH;          37;56;           4;6;          33;50;          24;36;           5;8;          66;95;     498.9;;;2021;4;ALL
Burlington - Pine Glen Elementary;00480020;ELA;          33;57;           2;3;          31;53;          20;34;           5;9;          58;95;     501.1;;;2021;4;ALL
Burlington - Pine Glen Elementary;00480020;MATH;          34;59;           3;5;          31;53;          18;31;           6;10;          58;95;     502.0;;;2021;4;ALL
Cambridge - Amigos School;00490006;ELA;          27;69;           3;8;          24;62;           8;21;           4;10;          39;95;     504.1;;;2021;4;ALL
Cambridge - Amigos School;00490006;MATH;          12;31;           1;3;          11;28;          21;54;           6;15;          39;95;     487.5;;;2021;4;ALL
Cambridge - Cambridgeport;00490007;ELA;          17;57;           2;7;          15;50;          12;40;           1;3;          30;77;     501.5;;;2021;4;ALL
Cambridge - Cambridgeport;00490007;MATH;           8;27;           1;3;           7;23;          15;50;           7;23;          30;79;     485.2;;;2021;4;ALL
Cambridge - Fletcher/Maynard Academy;00490090;ELA;          21;68;           3;10;          18;58;           9;29;           1;3;          31;91;     507.8;;;2021;4;ALL
Cambridge - Fletcher/Maynard Academy;00490090;MATH;           6;20;           1;3;           5;17;          19;63;           5;17;          30;89;     487.6;;;2021;4;ALL
Cambridge - Graham and Parks;00490080;ELA;          33;70;          11;23;          22;47;          12;26;           2;4;          47;91;     510.1;;;2021;4;ALL
Cambridge - Graham and Parks;00490080;MATH;          28;62;           4;9;          24;53;          11;24;           6;13;          45;88;     501.4;;;2021;4;ALL
Cambridge - Haggerty;00490020;ELA;           7;54;           0;0;           7;54;           4;31;           2;15;          13;41;     491.9;;;2021;4;ALL
Cambridge - Haggerty;00490020;MATH;           4;31;           0;0;           4;31;           6;46;           3;23;          13;41;     489.1;;;2021;4;ALL
Cambridge - John M Tobin;00490065;ELA;          25;83;           7;23;          18;60;           5;17;           0;0;          30;94;     517.4;;;2021;4;ALL
Cambridge - John M Tobin;00490065;MATH;          15;50;           3;10;          12;40;          13;43;           2;7;          30;94;     501.8;;;2021;4;ALL
Cambridge - Kennedy-Longfellow;00490040;ELA;           9;36;           1;4;           8;32;          12;48;           4;16;          25;94;     492.3;;;2021;4;ALL
Cambridge - Kennedy-Longfellow;00490040;MATH;           4;16;           0;0;           4;16;          12;48;           9;36;          25;94;     477.3;;;2021;4;ALL
Cambridge - King Open;00490035;ELA;          17;53;           3;9;          14;44;          11;34;           4;13;          32;87;     499.5;;;2021;4;ALL
Cambridge - King Open;00490035;MATH;           8;25;           1;3;           7;22;          15;47;           9;28;          32;87;     482.9;;;2021;4;ALL
Cambridge - Maria L. Baldwin;00490005;ELA;          33;80;          10;24;          23;56;           4;10;           4;10;          41;91;     513.6;;;2021;4;ALL
Cambridge - Maria L. Baldwin;00490005;MATH;          24;59;           6;15;          18;44;          14;34;           3;7;          41;91;     505.7;;;2021;4;ALL
Cambridge - Martin Luther King Jr.;00490030;ELA;          23;74;           6;19;          17;55;           8;26;           0;0;          31;78;     513.3;;;2021;4;ALL
Cambridge - Martin Luther King Jr.;00490030;MATH;          19;63;           4;13;          15;50;          10;33;           1;3;          30;75;     508.8;;;2021;4;ALL
Cambridge - Morse;00490045;ELA;          23;66;           3;9;          20;57;           7;20;           5;14;          35;100;     503.3;;;2021;4;ALL
Cambridge - Morse;00490045;MATH;          14;40;           1;3;          13;37;          13;37;           8;23;          35;100;     489.0;;;2021;4;ALL
Cambridge - Peabody;00490050;ELA;          26;76;           5;15;          21;62;           8;24;           0;0;          34;79;     513.5;;;2021;4;ALL
Cambridge - Peabody;00490050;MATH;          24;71;           6;18;          18;53;          10;29;           0;0;          34;79;     510.7;;;2021;4;ALL
Canton - Dean S Luce;00500020;ELA;          58;66;          11;13;          47;53;          27;31;           3;3;          88;100;     507.3;;;2021;4;ALL
Canton - Dean S Luce;00500020;MATH;          48;55;           9;10;          39;44;          31;35;           9;10;          88;100;     500.5;;;2021;4;ALL
Canton - John F Kennedy;00500017;ELA;          59;79;           7;9;          52;69;          14;19;           2;3;          75;100;     510.9;;;2021;4;ALL
Canton - John F Kennedy;00500017;MATH;          38;51;           4;5;          34;45;          35;47;           2;3;          75;100;     501.0;;;2021;4;ALL
Canton - Lt Peter M Hansen;00500012;ELA;          59;69;          12;14;          47;55;          23;27;           3;4;          85;100;     511.2;;;2021;4;ALL
Canton - Lt Peter M Hansen;00500012;MATH;          31;36;           4;5;          27;32;          41;48;          13;15;          85;100;     492.3;;;2021;4;ALL
Carlisle - Carlisle School;00510025;ELA;          59;87;          21;31;          38;56;           8;12;           1;1;          68;97;     520.3;;;2021;4;ALL
Carlisle - Carlisle School;00510025;MATH;          52;76;          10;15;          42;62;          13;19;           3;4;          68;97;     512.5;;;2021;4;ALL
Carver - Carver Elementary School;00520015;ELA;          63;47;           1;1;          62;46;          62;46;          10;7;         135;99;     496.3;;;2021;4;ALL
Carver - Carver Elementary School;00520015;MATH;          30;22;           0;0;          30;22;          79;58;          27;20;         136;100;     485.7;;;2021;4;ALL
Central Berkshire - Becket Washington School;06350005;ELA;          11;61;           4;22;           7;39;           7;39;           0;0;          18;100;     507.4;;;2021;4;ALL
Central Berkshire - Becket Washington School;06350005;MATH;           7;39;           1;6;           6;33;           7;39;           4;22;          18;100;     492.5;;;2021;4;ALL
Central Berkshire - Craneville;06350025;ELA;          32;48;           0;0;          32;48;          29;43;           6;9;          67;99;     497.5;;;2021;4;ALL
Central Berkshire - Craneville;06350025;MATH;          25;38;           1;2;          24;36;          32;48;           9;14;          66;97;     490.1;;;2021;4;ALL
Central Berkshire - Kittredge;06350035;ELA;          13;54;           3;13;          10;42;           8;33;           3;13;          24;100;     498.7;;;2021;4;ALL
Central Berkshire - Kittredge;06350035;MATH;           9;38;           1;4;           8;33;          10;42;           5;21;          24;100;     489.8;;;2021;4;ALL
Chelmsford - Byam School;00560030;ELA;          60;69;          13;15;          47;54;          17;20;          10;11;          87;97;     509.8;;;2021;4;ALL
Chelmsford - Byam School;00560030;MATH;          29;33;           1;1;          28;32;          46;53;          12;14;          87;97;     491.7;;;2021;4;ALL
Chelmsford - Center Elementary School;00560005;ELA;          57;61;           3;3;          54;58;          29;31;           7;8;          93;100;     502.7;;;2021;4;ALL
Chelmsford - Center Elementary School;00560005;MATH;          37;40;           6;6;          31;33;          46;49;          10;11;          93;100;     495.7;;;2021;4;ALL
Chelmsford - Charles D Harrington;00560025;ELA;          57;57;           6;6;          51;51;          36;36;           7;7;         100;96;     501.6;;;2021;4;ALL
Chelmsford - Charles D Harrington;00560025;MATH;          41;41;           3;3;          38;38;          48;48;          11;11;         100;96;     492.9;;;2021;4;ALL
Chelmsford - South Row;00560015;ELA;          42;58;           6;8;          36;50;          28;39;           2;3;          72;99;     503.9;;;2021;4;ALL
Chelmsford - South Row;00560015;MATH;          41;57;           9;13;          32;44;          22;31;           9;13;          72;99;     501.3;;;2021;4;ALL
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          36;27;           4;3;          32;24;          66;49;          33;24;         135;100;     486.6;;;2021;4;ALL
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          39;29;           3;2;          36;27;          60;45;          35;26;         134;99;     484.5;;;2021;4;ALL
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          23;18;           0;0;          23;18;          65;50;          42;32;         130;100;     480.0;;;2021;4;ALL
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          11;8;           2;2;           9;7;          57;44;          62;48;         130;100;     470.6;;;2021;4;ALL
Chelsea - George F. Kelly Elementary;00570035;ELA;          37;39;           2;2;          35;36;          47;49;          12;13;          96;100;     492.8;;;2021;4;ALL
Chelsea - George F. Kelly Elementary;00570035;MATH;          10;10;           1;1;           9;9;          50;52;          36;38;          96;100;     475.5;;;2021;4;ALL
Chelsea - William A Berkowitz Elementary;00570025;ELA;          32;27;           2;2;          30;25;          53;45;          33;28;         118;98;     484.9;;;2021;4;ALL
Chelsea - William A Berkowitz Elementary;00570025;MATH;           8;7;           0;0;           8;7;          53;45;          57;48;         118;98;     471.5;;;2021;4;ALL
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;ELA;           8;47;           0;0;           8;47;           9;53;           0;0;          17;100;     498.1;;;2021;4;ALL
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;MATH;           7;41;           0;0;           7;41;           7;41;           3;18;          17;100;     495.1;;;2021;4;ALL
Chicopee - Barry;00610003;ELA;          22;33;           0;0;          22;33;          35;52;          10;15;          67;100;     492.6;;;2021;4;ALL
Chicopee - Barry;00610003;MATH;          13;19;           0;0;          13;19;          37;55;          17;25;          67;100;     484.5;;;2021;4;ALL
Chicopee - Bowe;00610015;ELA;          25;30;           2;2;          23;28;          45;54;          13;16;          83;99;     489.1;;;2021;4;ALL
Chicopee - Bowe;00610015;MATH;          15;18;           3;4;          12;14;          40;48;          28;34;          83;98;     481.1;;;2021;4;ALL
Chicopee - Bowie;00610020;ELA;          24;46;           2;4;          22;42;          18;35;          10;19;          52;100;     496.2;;;2021;4;ALL
Chicopee - Bowie;00610020;MATH;          12;23;           1;2;          11;21;          26;50;          14;27;          52;100;     485.3;;;2021;4;ALL
Chicopee - Fairview Elementary;00610050;ELA;          15;26;           0;0;          15;26;          30;53;          12;21;          57;100;     486.5;;;2021;4;ALL
Chicopee - Fairview Elementary;00610050;MATH;           9;16;           0;0;           9;16;          34;60;          14;25;          57;100;     480.6;;;2021;4;ALL
Chicopee - Gen John J Stefanik;00610090;ELA;          27;45;           1;2;          26;43;          30;50;           3;5;          60;100;     497.7;;;2021;4;ALL
Chicopee - Gen John J Stefanik;00610090;MATH;          19;32;           1;2;          18;30;          21;35;          20;33;          60;100;     483.8;;;2021;4;ALL
Chicopee - Lambert-Lavoie;00610040;ELA;          24;55;           4;9;          20;45;          17;39;           3;7;          44;96;     501.7;;;2021;4;ALL
Chicopee - Lambert-Lavoie;00610040;MATH;          11;25;           0;0;          11;25;          25;57;           8;18;          44;96;     485.8;;;2021;4;ALL
Chicopee - Litwin;00610022;ELA;          52;45;           3;3;          49;43;          42;37;          21;18;         115;100;     495.0;;;2021;4;ALL
Chicopee - Litwin;00610022;MATH;          25;22;           0;0;          25;22;          44;38;          46;40;         115;100;     480.0;;;2021;4;ALL
Chicopee - Streiber Memorial School;00610065;ELA;          21;48;           2;5;          19;43;          21;48;           2;5;          44;100;     501.1;;;2021;4;ALL
Chicopee - Streiber Memorial School;00610065;MATH;          11;25;           0;0;          11;25;          29;66;           4;9;          44;100;     489.1;;;2021;4;ALL
Clarksburg - Clarksburg Elementary;00630010;ELA;           8;62;           0;0;           8;62;           5;38;           0;0;          13;100;     505.7;;;2021;4;ALL
Clarksburg - Clarksburg Elementary;00630010;MATH;           4;31;           0;0;           4;31;           8;62;           1;8;          13;100;     488.6;;;2021;4;ALL
Clinton - Clinton Elementary;00640050;ELA;          45;32;           1;1;          44;32;          65;47;          29;21;         139;99;     488.0;;;2021;4;ALL
Clinton - Clinton Elementary;00640050;MATH;          32;23;           0;0;          32;23;          69;49;          39;28;         140;99;     481.3;;;2021;4;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           2;10;           0;0;           2;10;          12;60;           6;30;          20;95;     477.8;;;2021;4;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           2;10;           0;0;           2;10;           6;30;          12;60;          20;95;     466.4;;;2021;4;ALL
Cohasset - Deer Hill;00650005;ELA;          79;71;           6;5;          73;66;          30;27;           2;2;         111;100;     506.0;;;2021;4;ALL
Cohasset - Deer Hill;00650005;MATH;          48;43;           0;0;          48;43;          52;47;          11;10;         111;100;     493.3;;;2021;4;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          43;37;           2;2;          41;36;          58;50;          14;12;         115;100;     492.5;;;2021;4;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          11;10;           1;1;          10;9;          80;70;          24;21;         115;100;     481.2;;;2021;4;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          19;38;           2;4;          17;34;          23;46;           8;16;          50;100;     493.1;;;2021;4;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          18;36;           1;2;          17;34;          24;48;           8;16;          50;100;     487.6;;;2021;4;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          22;52;           2;5;          20;48;          13;31;           7;17;          42;100;     497.2;;;2021;4;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          13;31;           0;0;          13;31;          19;45;          10;24;          42;100;     483.7;;;2021;4;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          19;43;           3;7;          16;36;          21;48;           4;9;          44;100;     498.9;;;2021;4;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          13;30;           2;5;          11;25;          26;59;           5;11;          44;100;     490.6;;;2021;4;ALL
Concord - Alcott;00670005;ELA;          49;80;          13;21;          36;59;          12;20;           0;0;          61;100;     516.4;;;2021;4;ALL
Concord - Alcott;00670005;MATH;          51;84;          16;26;          35;57;          10;16;           0;0;          61;100;     519.1;;;2021;4;ALL
Concord - Thoreau;00670020;ELA;          60;83;           9;13;          51;71;          12;17;           0;0;          72;99;     514.8;;;2021;4;ALL
Concord - Thoreau;00670020;MATH;          52;72;           9;13;          43;60;          20;28;           0;0;          72;99;     510.0;;;2021;4;ALL
Concord - Willard;00670030;ELA;          46;66;           9;13;          37;53;          23;33;           1;1;          70;100;     510.0;;;2021;4;ALL
Concord - Willard;00670030;MATH;          47;67;           8;11;          39;56;          21;30;           2;3;          70;100;     507.5;;;2021;4;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          24;44;           4;7;          20;37;          23;43;           7;13;          54;100;     498.6;;;2021;4;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;           6;11;           0;0;           6;11;          20;38;          27;51;          53;98;     473.3;;;2021;4;ALL
Conway - Conway Grammar;00680005;ELA;          11;58;           2;11;           9;47;           8;42;           0;0;          19;100;     506.2;;;2021;4;ALL
Conway - Conway Grammar;00680005;MATH;           7;37;           0;0;           7;37;          12;63;           0;0;          19;100;     492.6;;;2021;4;ALL
Danvers - Great Oak;00710015;ELA;          33;59;           7;13;          26;46;          21;38;           2;4;          56;98;     505.7;;;2021;4;ALL
Danvers - Great Oak;00710015;MATH;          27;48;           2;4;          25;45;          24;43;           5;9;          56;98;     498.5;;;2021;4;ALL
Danvers - Highlands;00710010;ELA;          28;60;           6;13;          22;47;          17;36;           2;4;          47;84;     506.1;;;2021;4;ALL
Danvers - Highlands;00710010;MATH;          23;48;           3;6;          20;42;          18;38;           7;15;          48;86;     496.0;;;2021;4;ALL
Danvers - Ivan G Smith;00710032;ELA;          31;65;           4;8;          27;56;          16;33;           1;2;          48;96;     508.2;;;2021;4;ALL
Danvers - Ivan G Smith;00710032;MATH;          19;40;           2;4;          17;35;          19;40;          10;21;          48;96;     490.4;;;2021;4;ALL
Danvers - Riverside;00710030;ELA;          20;54;           1;3;          19;51;          15;41;           2;5;          37;100;     497.3;;;2021;4;ALL
Danvers - Riverside;00710030;MATH;           9;24;           0;0;           9;24;          21;57;           7;19;          37;100;     483.0;;;2021;4;ALL
Danvers - Willis E Thorpe;00710045;ELA;          34;63;           8;15;          26;48;          18;33;           2;4;          54;98;     507.1;;;2021;4;ALL
Danvers - Willis E Thorpe;00710045;MATH;          37;69;           7;13;          30;56;          14;26;           3;6;          54;98;     508.6;;;2021;4;ALL
Dartmouth - George H Potter;00720030;ELA;          31;53;           4;7;          27;47;          22;38;           5;9;          58;100;     500.5;;;2021;4;ALL
Dartmouth - George H Potter;00720030;MATH;          21;36;           3;5;          18;31;          30;52;           7;12;          58;100;     493.3;;;2021;4;ALL
Dartmouth - James M. Quinn School;00720040;ELA;          59;63;           5;5;          54;57;          28;30;           7;7;          94;98;     503.1;;;2021;4;ALL
Dartmouth - James M. Quinn School;00720040;MATH;          56;60;           2;2;          54;57;          33;35;           5;5;          94;98;     500.8;;;2021;4;ALL
Dartmouth - Joseph Demello;00720015;ELA;          47;52;           3;3;          44;48;          36;40;           8;9;          91;100;     498.9;;;2021;4;ALL
Dartmouth - Joseph Demello;00720015;MATH;          39;43;           4;4;          35;38;          45;49;           7;8;          91;100;     494.6;;;2021;4;ALL
Dedham - Avery;00730010;ELA;          27;44;           1;2;          26;43;          25;41;           9;15;          61;100;     492.2;;;2021;4;ALL
Dedham - Avery;00730010;MATH;          13;21;           1;2;          12;20;          32;52;          16;26;          61;100;     481.6;;;2021;4;ALL
Dedham - Greenlodge;00730025;ELA;          26;70;           6;16;          20;54;           8;22;           3;8;          37;97;     509.1;;;2021;4;ALL
Dedham - Greenlodge;00730025;MATH;          21;57;           7;19;          14;38;          12;32;           4;11;          37;97;     508.1;;;2021;4;ALL
Dedham - Oakdale;00730030;ELA;          28;56;           7;14;          21;42;          20;40;           2;4;          50;98;     505.7;;;2021;4;ALL
Dedham - Oakdale;00730030;MATH;          21;42;           2;4;          19;38;          21;42;           8;16;          50;98;     494.9;;;2021;4;ALL
Dedham - Riverdale;00730045;ELA;          22;65;           1;3;          21;62;           6;18;           6;18;          34;100;     498.9;;;2021;4;ALL
Dedham - Riverdale;00730045;MATH;          11;32;           1;3;          10;29;          18;53;           5;15;          34;100;     491.1;;;2021;4;ALL
Deerfield - Deerfield Elementary;00740015;ELA;          24;53;           1;2;          23;51;          18;40;           3;7;          45;94;     499.3;;;2021;4;ALL
Deerfield - Deerfield Elementary;00740015;MATH;          18;40;           1;2;          17;38;          23;51;           4;9;          45;94;     491.9;;;2021;4;ALL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;         100;45;           9;4;          91;41;          91;41;          30;14;         221;99;     495.5;;;2021;4;ALL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;          71;32;           6;3;          65;30;         108;49;          40;18;         219;99;     488.9;;;2021;4;ALL
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;          46;56;           7;9;          39;48;          30;37;           6;7;          82;90;     501.5;;;2021;4;ALL
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;          26;32;           2;2;          24;29;          42;51;          14;17;          82;90;     490.0;;;2021;4;ALL
Dighton-Rehoboth - Palmer River;06500010;ELA;          50;47;           4;4;          46;43;          49;46;           8;7;         107;100;     499.6;;;2021;4;ALL
Dighton-Rehoboth - Palmer River;06500010;MATH;          48;45;           1;1;          47;44;          46;43;          12;11;         106;99;     494.8;;;2021;4;ALL
Douglas - Douglas Elementary School;00770015;ELA;          57;60;           6;6;          51;54;          34;36;           4;4;          95;100;     503.9;;;2021;4;ALL
Douglas - Douglas Elementary School;00770015;MATH;          15;16;           0;0;          15;16;          58;61;          22;23;          95;100;     480.9;;;2021;4;ALL
Dover - Chickering;00780005;ELA;          60;68;           9;10;          51;58;          26;30;           2;2;          88;99;     509.0;;;2021;4;ALL
Dover - Chickering;00780005;MATH;          69;78;          12;14;          57;65;          18;20;           1;1;          88;99;     512.2;;;2021;4;ALL
Dracut - Brookside Elementary;00790035;ELA;          25;43;           1;2;          24;41;          31;53;           2;3;          58;97;     498.7;;;2021;4;ALL
Dracut - Brookside Elementary;00790035;MATH;          14;24;           0;0;          14;24;          37;64;           7;12;          58;97;     487.2;;;2021;4;ALL
Dracut - George H. Englesby Elementary School;00790045;ELA;          40;44;           4;4;          36;40;          36;40;          15;16;          91;99;     495.5;;;2021;4;ALL
Dracut - George H. Englesby Elementary School;00790045;MATH;          29;32;           3;3;          26;29;          49;54;          13;14;          91;99;     490.3;;;2021;4;ALL
Dracut - Greenmont Avenue;00790030;ELA;          17;41;           0;0;          17;41;          21;51;           3;7;          41;100;     494.6;;;2021;4;ALL
Dracut - Greenmont Avenue;00790030;MATH;           5;12;           0;0;           5;12;          28;68;           8;20;          41;100;     479.7;;;2021;4;ALL
Dracut - Joseph A Campbell Elementary;00790020;ELA;          40;56;           4;6;          36;51;          25;35;           6;8;          71;100;     501.2;;;2021;4;ALL
Dracut - Joseph A Campbell Elementary;00790020;MATH;          18;25;           0;0;          18;25;          44;62;           9;13;          71;100;     487.1;;;2021;4;ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;           9;24;           0;0;           9;24;          19;51;           9;24;          37;93;     486.3;;;2021;4;ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;           2;5;           0;0;           2;5;          22;58;          14;37;          38;95;     474.3;;;2021;4;ALL
Dudley-Charlton Reg - Dudley Elementary;06580005;ELA;          52;50;           3;3;          49;47;          45;43;           7;7;         104;98;     499.4;;;2021;4;ALL
Dudley-Charlton Reg - Dudley Elementary;06580005;MATH;          48;46;           3;3;          45;43;          44;42;          12;12;         104;98;     494.7;;;2021;4;ALL
Dudley-Charlton Reg - Heritage School;06580030;ELA;          88;67;          11;8;          77;59;          34;26;           9;7;         131;99;     504.6;;;2021;4;ALL
Dudley-Charlton Reg - Heritage School;06580030;MATH;          74;56;           4;3;          70;53;          41;31;          16;12;         131;99;     497.7;;;2021;4;ALL
Duxbury - Alden School;00820004;ELA;         134;69;          12;6;         122;63;          54;28;           5;3;         193;100;     507.4;;;2021;4;ALL
Duxbury - Alden School;00820004;MATH;         108;56;          14;7;          94;49;          81;42;           4;2;         193;100;     502.7;;;2021;4;ALL
East Bridgewater - Gordon W. Mitchell School;00830010;ELA;          74;50;           5;3;          69;47;          61;41;          12;8;         147;99;     497.7;;;2021;4;ALL
East Bridgewater - Gordon W. Mitchell School;00830010;MATH;          63;43;           5;3;          58;40;          68;47;          15;10;         146;98;     494.2;;;2021;4;ALL
East Longmeadow - Mapleshade;00870010;ELA;          30;45;           6;9;          24;36;          32;48;           5;7;          67;91;     498.7;;;2021;4;ALL
East Longmeadow - Mapleshade;00870010;MATH;          17;25;           0;0;          17;25;          34;51;          16;24;          67;91;     484.2;;;2021;4;ALL
East Longmeadow - Mountain View;00870015;ELA;          37;43;           5;6;          32;37;          39;45;          10;12;          86;98;     497.2;;;2021;4;ALL
East Longmeadow - Mountain View;00870015;MATH;          33;38;           3;3;          30;35;          39;45;          14;16;          86;98;     491.5;;;2021;4;ALL
Eastham - Eastham Elementary;00850005;ELA;          13;42;           1;3;          12;39;          17;55;           1;3;          31;91;     497.7;;;2021;4;ALL
Eastham - Eastham Elementary;00850005;MATH;           7;23;           0;0;           7;23;          20;65;           4;13;          31;91;     489.3;;;2021;4;ALL
Easthampton - Center School;00860005;ELA;          20;63;           1;3;          19;59;          12;38;           0;0;          32;92;     504.0;;;2021;4;ALL
Easthampton - Center School;00860005;MATH;           7;22;           0;0;           7;22;          19;59;           6;19;          32;92;     483.4;;;2021;4;ALL
