School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Ashburnham-Westminster - Westminster Elementary;06100005;ELA;          33;35;           0;0;          33;35;          52;55;          10;11;          95;99;     493.1;          40.6;          30;2021;ALL;high needs
Ashburnham-Westminster - Westminster Elementary;06100005;MATH;          24;25;           0;0;          24;25;          51;54;          20;21;          95;99;     484.4;          37.9;          30;2021;ALL;high needs
Ashburnham-Westminster - Westminster Elementary;06100005;SCI;          13;38;           1;3;          12;35;          18;53;           3;9;          34;100;     492.4;;;2021;ALL;high needs
Ashland - Ashland Middle;00140405;ELA;          54;23;           4;2;          50;21;         109;46;          73;31;         236;96;     482.1;          37.8;         209;2021;ALL;high needs
Ashland - Ashland Middle;00140405;MATH;          37;16;           1;0;          36;15;         122;51;          79;33;         238;97;     480.0;          35.9;         209;2021;ALL;high needs
Ashland - Ashland Middle;00140405;SCI;          21;30;           3;4;          18;26;          30;43;          18;26;          69;95;     488.9;;;2021;ALL;high needs
Ashland - David Mindess;00140015;ELA;          83;37;           9;4;          74;33;          97;43;          47;21;         227;98;     491.7;          39.6;          65;2021;ALL;high needs
Ashland - David Mindess;00140015;MATH;          56;25;           7;3;          49;22;         100;44;          71;31;         227;98;     484.0;          40.3;          65;2021;ALL;high needs
Ashland - David Mindess;00140015;SCI;          20;28;           5;7;          15;21;          29;40;          23;32;          72;99;     485.7;;;2021;ALL;high needs
Athol-Royalston - Athol Community Elementary School;06150020;ELA;          51;39;           4;3;          47;36;          64;48;          17;13;         132;95;     491.9;;;2021;ALL;high needs
Athol-Royalston - Athol Community Elementary School;06150020;MATH;          31;23;           3;2;          28;21;          64;48;          38;29;         133;95;     481.3;;;2021;ALL;high needs
Athol-Royalston - Athol-Royalston Middle School;06150305;ELA;          50;18;           3;1;          47;17;         126;46;          97;36;         273;97;     479.4;          28.5;         262;2021;ALL;high needs
Athol-Royalston - Athol-Royalston Middle School;06150305;MATH;          31;11;           1;0;          30;11;         145;53;          97;36;         273;97;     476.5;          28.5;         264;2021;ALL;high needs
