School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;          45;35;           4;3;          41;32;          71;56;          11;9;         127;     494.0;          39.4;         126;35;2019;7;ALL
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;          52;41;           7;6;          45;35;          65;51;          10;8;         127;     496.9;          46.1;         125;49;2019;7;ALL
Chelmsford - Col Moses Parker School;00560305;ELA;         122;75;          32;20;          90;55;          33;20;           8;5;         163;     513.7;          70.6;         158;92;2019;7;ALL
Chelmsford - Col Moses Parker School;00560305;MATH;         119;73;          49;30;          70;43;          32;20;          11;7;         162;     515.0;          68.9;         157;92;2019;7;ALL
Chelmsford - McCarthy Middle School;00560310;ELA;         156;70;          41;18;         115;52;          55;25;          11;5;         222;     512.2;          59.2;         212;90;2019;7;ALL
Chelmsford - McCarthy Middle School;00560310;MATH;         154;70;          49;22;         105;48;          55;25;          12;5;         221;     511.2;          48.5;         211;86;2019;7;ALL
Chelsea - Clark Avenue School;00570050;ELA;          41;32;           1;1;          40;31;          60;46;          29;22;         130;     489.2;          51.1;         126;22;2019;7;ALL
Chelsea - Clark Avenue School;00570050;MATH;          32;25;           2;2;          30;23;          63;48;          35;27;         130;     483.9;          37.5;         126;18;2019;7;ALL
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;          36;28;           1;1;          35;27;          60;47;          32;25;         128;     487.3;          54.0;         119;18;2019;7;ALL
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          20;16;           0;0;          20;16;          65;51;          43;34;         128;     481.3;          45.0;         121;13;2019;7;ALL
Chelsea - Joseph A. Browne School;00570055;ELA;          29;23;           0;0;          29;23;          64;50;          35;27;         128;     483.5;          63.1;         121;12;2019;7;ALL
Chelsea - Joseph A. Browne School;00570055;MATH;          20;16;           1;1;          19;15;          59;46;          49;38;         128;     475.5;          43.6;         121;6;2019;7;ALL
Chicopee - Bellamy Middle;00610305;ELA;         119;47;           9;4;         110;43;         109;43;          27;11;         255;     498.5;          56.9;         242;51;2019;7;ALL
Chicopee - Bellamy Middle;00610305;MATH;         123;48;          16;6;         107;42;         102;40;          30;12;         255;     496.4;          50.9;         242;46;2019;7;ALL
Chicopee - Dupont Middle;00610310;ELA;          83;36;           8;3;          75;33;         112;49;          35;15;         230;     493.5;          47.7;         217;33;2019;7;ALL
Chicopee - Dupont Middle;00610310;MATH;          88;38;           8;3;          80;35;          99;43;          44;19;         231;     491.0;          39.9;         219;31;2019;7;ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          54;43;           7;6;          47;37;          61;48;          11;9;         126;     496.9;          42.6;         123;45;2019;7;ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          60;47;          12;9;          48;38;          52;41;          16;13;         128;     497.6;          44.9;         124;52;2019;7;ALL
Clarksburg - Clarksburg Elementary;00630010;ELA;           6;38;           0;0;           6;38;          10;63;           0;0;          16;     499.9;;          16;54;2019;7;ALL
Clarksburg - Clarksburg Elementary;00630010;MATH;           7;44;           1;6;           6;38;           9;56;           0;0;          16;     496.8;;          16;48;2019;7;ALL
Clinton - Clinton Middle School;00640305;ELA;          60;46;           2;2;          58;44;          52;40;          19;15;         131;     495.7;          59.8;         126;39;2019;7;ALL
Clinton - Clinton Middle School;00640305;MATH;          32;24;           1;1;          31;24;          74;56;          25;19;         131;     485.3;          45.4;         127;20;2019;7;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           3;16;           0;0;           3;16;          13;68;           3;16;          19;     482.7;;          17;11;2019;7;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           1;5;           0;0;           1;5;          13;68;           5;26;          19;     471.7;;          17;3;2019;7;ALL
Cohasset - Cohasset High School;00650505;ELA;          63;62;           4;4;          59;58;          33;33;           5;5;         101;     504.1;          37.8;          97;68;2019;7;ALL
Cohasset - Cohasset High School;00650505;MATH;          58;57;           4;4;          54;53;          40;40;           3;3;         101;     501.2;          41.9;          96;64;2019;7;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          21;35;           1;2;          20;33;          28;47;          11;18;          60;     490.8;          49.5;          55;25;2019;7;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          20;33;           1;2;          19;32;          29;48;          11;18;          60;     487.5;          49.7;          58;24;2019;7;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          34;67;           6;12;          28;55;          14;27;           3;6;          51;     509.2;          60.4;          45;84;2019;7;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          31;61;           3;6;          28;55;          17;33;           3;6;          51;     504.5;          51.1;          45;73;2019;7;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          21;64;           9;27;          12;36;          11;33;           1;3;          33;     513.1;          54.9;          32;91;2019;7;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          20;61;           6;18;          14;42;          13;39;           0;0;          33;     508.9;          46.4;          33;82;2019;7;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          25;76;           5;15;          20;61;           6;18;           2;6;          33;     512.1;          50.4;          33;89;2019;7;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          28;85;           7;21;          21;64;           2;6;           3;9;          33;     512.4;          55.4;          33;89;2019;7;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          22;71;           4;13;          18;58;           9;29;           0;0;          31;     509.6;          44.2;          31;85;2019;7;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          22;71;           2;6;          20;65;           9;29;           0;0;          31;     508.7;          45.7;          31;82;2019;7;ALL
Concord - Concord Middle;00670305;ELA;         154;66;          42;18;         112;48;          69;30;          10;4;         233;     509.9;          42.3;         220;86;2019;7;ALL
Concord - Concord Middle;00670305;MATH;         168;72;          58;25;         110;47;          58;25;           8;3;         234;     513.2;          52.2;         222;89;2019;7;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;           7;28;           0;0;           7;28;          17;68;           1;4;          25;     493.0;          49.3;          24;34;2019;7;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;           8;31;           0;0;           8;31;          12;46;           6;23;          26;     486.8;          55.7;          25;26;2019;7;ALL
Danvers - Holten Richmond Middle School;00710305;ELA;         130;48;          12;4;         118;44;         115;42;          26;10;         271;     499.4;          49.3;         260;52;2019;7;ALL
Danvers - Holten Richmond Middle School;00710305;MATH;         107;39;          11;4;          96;35;         131;48;          33;12;         271;     493.9;          54.6;         262;39;2019;7;ALL
Dartmouth - Dartmouth Middle;00720050;ELA;         177;57;          30;10;         147;47;         120;39;          14;5;         311;     503.7;          49.8;         302;67;2019;7;ALL
Dartmouth - Dartmouth Middle;00720050;MATH;         173;56;          27;9;         146;47;         119;39;          17;6;         309;     502.9;          53.3;         299;69;2019;7;ALL
Dedham - Dedham Middle School;00730305;ELA;          83;44;           7;4;          76;40;          90;48;          16;8;         189;     496.7;          46.5;         184;43;2019;7;ALL
Dedham - Dedham Middle School;00730305;MATH;         105;56;          18;10;          87;46;          70;37;          14;7;         189;     502.4;          50.1;         184;68;2019;7;ALL
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;          77;38;          13;6;          64;31;          96;47;          32;16;         205;     493.2;          43.2;         198;31;2019;7;ALL
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;          83;41;          10;5;          73;36;          86;42;          35;17;         204;     493.8;          53.7;         197;39;2019;7;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;          61;56;           4;4;          57;52;          39;36;           9;8;         109;     501.1;          44.9;         109;59;2019;7;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;          65;60;           8;7;          57;52;          37;34;           7;6;         109;     502.5;          69.2;         109;68;2019;7;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;          67;44;           3;2;          64;42;          67;44;          19;12;         153;     497.9;          44.1;         141;49;2019;7;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;          77;50;          12;8;          65;42;          56;36;          21;14;         154;     500.4;          49.4;         142;61;2019;7;ALL
Douglas - Douglas Middle School;00770305;ELA;          71;60;           9;8;          62;52;          43;36;           5;4;         119;     504.6;          49.3;         115;69;2019;7;ALL
Douglas - Douglas Middle School;00770305;MATH;          50;42;           4;3;          46;39;          57;48;          11;9;         118;     496.3;          39.1;         114;46;2019;7;ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;         127;74;          37;22;          90;53;          42;25;           2;1;         171;     514.9;          51.7;         165;95;2019;7;ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;         132;77;          53;31;          79;46;          37;22;           3;2;         172;     516.9;          55.9;         165;95;2019;7;ALL
Dracut - Justus C. Richardson Middle School;00790410;ELA;         141;51;          33;12;         108;39;         106;39;          27;10;         274;     502.6;          52.2;         267;64;2019;7;ALL
Dracut - Justus C. Richardson Middle School;00790410;MATH;         121;44;          22;8;          99;36;         118;43;          35;13;         274;     496.8;          44.6;         267;48;2019;7;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;ELA;          94;61;          17;11;          77;50;          52;34;           7;5;         153;     507.0;          69.5;         149;77;2019;7;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;MATH;          48;31;           5;3;          43;28;          94;61;          12;8;         154;     493.6;          41.0;         150;38;2019;7;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;          82;57;           3;2;          79;54;          56;39;           7;5;         145;     501.4;          53.0;         142;60;2019;7;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;MATH;          63;43;           9;6;          54;37;          75;52;           7;5;         145;     497.0;          39.2;         142;50;2019;7;ALL
Duxbury - Duxbury Middle;00820305;ELA;         158;67;          30;13;         128;54;          66;28;          13;5;         237;     507.5;          41.6;         230;78;2019;7;ALL
Duxbury - Duxbury Middle;00820305;MATH;         148;63;          22;9;         126;53;          73;31;          15;6;         236;     505.7;          46.1;         228;76;2019;7;ALL
East Bridgewater - East Bridgewater JR./SR. High School;00830505;ELA;         105;59;          22;12;          83;47;          53;30;          19;11;         177;     503.9;          58.0;         170;68;2019;7;ALL
East Bridgewater - East Bridgewater JR./SR. High School;00830505;MATH;          92;52;           6;3;          86;49;          74;42;          10;6;         176;     498.6;          37.9;         170;55;2019;7;ALL
East Longmeadow - Birchland Park;00870305;ELA;         118;56;           3;1;         115;55;          81;38;          12;6;         211;     501.5;          39.4;         205;60;2019;7;ALL
East Longmeadow - Birchland Park;00870305;MATH;         113;54;          14;7;          99;47;          84;40;          13;6;         210;     502.0;          48.0;         204;67;2019;7;ALL
Easthampton - White Brook Middle School;00860305;ELA;          45;47;           3;3;          42;44;          40;42;          10;11;          95;     498.4;          49.6;          93;50;2019;7;ALL
Easthampton - White Brook Middle School;00860305;MATH;          38;40;           9;10;          29;31;          43;46;          13;14;          94;     494.3;          58.0;          93;40;2019;7;ALL
Easton - Easton Middle School;00880405;ELA;         179;64;          24;9;         155;55;          94;34;           7;3;         280;     506.7;          49.3;         276;75;2019;7;ALL
Easton - Easton Middle School;00880405;MATH;         196;71;          49;18;         147;53;          68;25;          12;4;         276;     510.8;          61.7;         273;85;2019;7;ALL
Edgartown - Edgartown Elementary;00890005;ELA;          23;64;           4;11;          19;53;           8;22;           5;14;          36;     505.7;          57.9;          31;74;2019;7;ALL
Edgartown - Edgartown Elementary;00890005;MATH;          17;47;           8;22;           9;25;          15;42;           4;11;          36;     502.2;          55.6;          31;66;2019;7;ALL
Everett - George Keverian School;00930028;ELA;          48;42;           2;2;          46;41;          51;45;          14;12;         113;     496.0;          59.4;         109;40;2019;7;ALL
Everett - George Keverian School;00930028;MATH;          48;42;           3;3;          45;40;          46;41;          19;17;         113;     493.5;          42.3;         110;37;2019;7;ALL
Everett - Lafayette School;00930038;ELA;          35;33;           1;1;          34;32;          56;52;          16;15;         107;     490.0;          50.2;          99;24;2019;7;ALL
Everett - Lafayette School;00930038;MATH;          45;42;           2;2;          43;40;          43;40;          19;18;         107;     490.7;          55.2;         102;30;2019;7;ALL
Everett - Madeline English School;00930018;ELA;          52;50;           5;5;          47;46;          36;35;          15;15;         103;     498.7;          67.9;         100;51;2019;7;ALL
Everett - Madeline English School;00930018;MATH;          28;27;           3;3;          25;24;          59;57;          16;16;         103;     489.3;          45.7;         100;27;2019;7;ALL
Everett - Parlin School;00930058;ELA;          23;24;           0;0;          23;24;          53;56;          19;20;          95;     486.2;          40.5;          85;16;2019;7;ALL
Everett - Parlin School;00930058;MATH;          27;28;           2;2;          25;26;          50;53;          18;19;          95;     487.8;          51.2;          85;24;2019;7;ALL
Everett - Sumner G. Whittier School;00930010;ELA;          32;59;           2;4;          30;56;          18;33;           4;7;          54;     501.8;          72.0;          51;62;2019;7;ALL
Everett - Sumner G. Whittier School;00930010;MATH;          20;37;           1;2;          19;35;          26;48;           8;15;          54;     492.7;          27.6;          51;35;2019;7;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;ELA;          94;54;          10;6;          84;48;          64;37;          17;10;         175;     501.4;          54.2;         162;60;2019;7;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;MATH;          93;53;          13;7;          80;46;          71;41;          11;6;         175;     501.2;          63.6;         162;64;2019;7;ALL
Fairhaven - Hastings Middle;00940305;ELA;          65;42;           7;5;          58;38;          73;47;          16;10;         154;     496.8;          44.9;         149;43;2019;7;ALL
Fairhaven - Hastings Middle;00940305;MATH;          74;48;          12;8;          62;40;          65;42;          16;10;         155;     497.7;          54.4;         150;52;2019;7;ALL
Fall River - Henry Lord Community School;00950017;ELA;          11;22;           1;2;          10;20;          22;45;          16;33;          49;     484.2;          46.8;          46;14;2019;7;ALL
Fall River - Henry Lord Community School;00950017;MATH;          11;22;           1;2;          10;20;          24;49;          14;29;          49;     483.2;          61.5;          46;16;2019;7;ALL
Fall River - John J Doran;00950045;ELA;          18;46;           3;8;          15;38;          18;46;           3;8;          39;     497.3;          63.1;          38;45;2019;7;ALL
Fall River - John J Doran;00950045;MATH;          17;44;           5;13;          12;31;          19;49;           3;8;          39;     497.1;          60.6;          38;50;2019;7;ALL
Fall River - Matthew J Kuss Middle;00950320;ELA;          73;32;          12;5;          61;27;         113;50;          42;18;         228;     493.5;          35.9;         209;33;2019;7;ALL
Fall River - Matthew J Kuss Middle;00950320;MATH;          83;36;          23;10;          60;26;          99;43;          46;20;         228;     495.6;          43.0;         209;45;2019;7;ALL
Fall River - Morton Middle;00950315;ELA;          52;29;           8;4;          44;25;          84;47;          42;24;         178;     488.5;          49.0;         171;20;2019;7;ALL
Fall River - Morton Middle;00950315;MATH;          35;20;           2;1;          33;19;          95;53;          48;27;         178;     481.9;          34.4;         171;14;2019;7;ALL
Fall River - Resiliency Preparatory Academy;00950525;ELA;           0;0;           0;0;           0;0;           5;36;           9;64;          14;     465.0;;           4;1;2019;7;ALL
Fall River - Resiliency Preparatory Academy;00950525;MATH;           0;0;           0;0;           0;0;           4;29;          10;71;          14;     462.5;;           4;1;2019;7;ALL
Fall River - Talbot Innovation School;00950305;ELA;          11;7;           0;0;          11;7;          62;41;          79;52;         152;     471.8;          33.6;         133;3;2019;7;ALL
Fall River - Talbot Innovation School;00950305;MATH;          30;20;           0;0;          30;20;          71;47;          51;34;         152;     480.3;          48.5;         133;11;2019;7;ALL
Falmouth - Lawrence;00960405;ELA;         166;66;          45;18;         121;48;          64;25;          22;9;         252;     508.6;          56.4;         247;82;2019;7;ALL
Falmouth - Lawrence;00960405;MATH;         169;67;          57;22;         112;44;          65;26;          20;8;         254;     510.4;          71.9;         247;84;2019;7;ALL
Fitchburg - Arthur M Longsjo Middle School;00970315;ELA;          38;26;           1;1;          37;26;          68;47;          39;27;         145;     486.9;          49.4;         134;18;2019;7;ALL
Fitchburg - Arthur M Longsjo Middle School;00970315;MATH;          31;22;           2;1;          29;20;          77;53;          36;25;         144;     483.6;          57.4;         135;17;2019;7;ALL
Fitchburg - McKay Elementary School;00970340;ELA;          16;28;           3;5;          13;22;          22;38;          20;34;          58;     485.5;          58.8;          50;15;2019;7;ALL
Fitchburg - McKay Elementary School;00970340;MATH;          15;26;           2;3;          13;22;          24;41;          19;33;          58;     486.4;          54.8;          51;22;2019;7;ALL
Fitchburg - Memorial Middle School;00970048;ELA;          43;26;           0;0;          43;26;          82;50;          38;23;         163;     486.1;          44.0;         153;16;2019;7;ALL
Fitchburg - Memorial Middle School;00970048;MATH;          42;26;           4;2;          38;23;          92;56;          29;18;         163;     486.7;          48.0;         153;22;2019;7;ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School;04130505;ELA;          23;61;           5;13;          18;47;          15;39;           0;0;          38;     507.7;          50.9;          26;79;2019;7;ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School;04130505;MATH;          24;65;           4;11;          20;54;          12;32;           1;3;          37;     505.7;          47.5;          26;74;2019;7;ALL
Foxborough - John J Ahern;00990405;ELA;         129;62;          24;12;         105;51;          68;33;          10;5;         207;     506.7;          67.7;         202;75;2019;7;ALL
Foxborough - John J Ahern;00990405;MATH;         136;66;          31;15;         105;51;          61;29;          10;5;         207;     506.9;          58.5;         202;79;2019;7;ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;ELA;          56;40;           2;1;          54;38;          71;50;          14;10;         141;     494.9;          46.8;         131;38;2019;7;ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;MATH;          53;37;           2;1;          51;36;          76;54;          13;9;         142;     493.4;          47.7;         132;39;2019;7;ALL
Framingham - Cameron Middle School;01000302;ELA;          50;28;           7;4;          43;24;          84;48;          42;24;         176;     489.2;          49.2;         169;22;2019;7;ALL
Framingham - Cameron Middle School;01000302;MATH;          62;35;           4;2;          58;33;          79;45;          35;20;         176;     489.7;          44.3;         169;29;2019;7;ALL
Framingham - Fuller Middle;01000305;ELA;          41;22;           6;3;          35;19;          79;42;          68;36;         188;     482.4;          41.1;         136;11;2019;7;ALL
Framingham - Fuller Middle;01000305;MATH;          37;20;           5;3;          32;17;          85;45;          65;35;         187;     481.1;          43.1;         139;12;2019;7;ALL
Framingham - Walsh Middle;01000310;ELA;         140;57;          23;9;         117;47;          77;31;          30;12;         247;     500.6;          52.6;         243;57;2019;7;ALL
Framingham - Walsh Middle;01000310;MATH;         155;63;          42;17;         113;46;          69;28;          23;9;         247;     505.9;          76.2;         243;77;2019;7;ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School;04780505;ELA;          35;50;           7;10;          28;40;          31;44;           4;6;          70;     502.8;          39.1;          59;63;2019;7;ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School;04780505;MATH;          36;51;           4;6;          32;45;          31;44;           4;6;          71;     500.3;          26.7;          59;61;2019;7;ALL
Franklin - Annie Sullivan Middle School;01010040;ELA;          94;76;          13;10;          81;65;          27;22;           3;2;         124;     512.1;          47.0;         121;89;2019;7;ALL
Franklin - Annie Sullivan Middle School;01010040;MATH;          82;66;          22;18;          60;48;          38;31;           4;3;         124;     511.5;          53.7;         121;87;2019;7;ALL
Franklin - Horace Mann;01010405;ELA;          83;56;          18;12;          65;44;          58;39;           7;5;         148;     505.0;          41.2;         148;70;2019;7;ALL
Franklin - Horace Mann;01010405;MATH;          99;67;          25;17;          74;50;          43;29;           5;3;         147;     508.6;          56.4;         147;82;2019;7;ALL
Franklin - Remington Middle;01010310;ELA;          78;51;          13;9;          65;43;          61;40;          13;9;         152;     501.4;          50.1;         143;60;2019;7;ALL
Franklin - Remington Middle;01010310;MATH;          96;63;          33;22;          63;41;          48;32;           8;5;         152;     508.7;          46.6;         144;82;2019;7;ALL
Freetown-Lakeville - Freetown-Lakeville Middle School;06650305;ELA;         121;47;           9;3;         112;43;         116;45;          21;8;         258;     499.6;          42.2;         251;53;2019;7;ALL
Freetown-Lakeville - Freetown-Lakeville Middle School;06650305;MATH;         116;45;           7;3;         109;42;         114;44;          27;11;         257;     496.5;          35.6;         250;47;2019;7;ALL
Frontier - Frontier Regional;06700505;ELA;          62;52;           2;2;          60;50;          46;39;          11;9;         119;     499.1;          36.7;         111;51;2019;7;ALL
Frontier - Frontier Regional;06700505;MATH;          59;50;          10;8;          49;41;          52;44;           8;7;         119;     501.5;          51.8;         111;65;2019;7;ALL
Gardner - Gardner Middle School;01030405;ELA;          48;26;           2;1;          46;25;          97;53;          38;21;         183;     486.9;          48.9;         179;18;2019;7;ALL
Gardner - Gardner Middle School;01030405;MATH;          48;27;           5;3;          43;24;          94;52;          39;22;         181;     486.1;          46.5;         176;21;2019;7;ALL
Gateway - Gateway Regional Middle School;06720405;ELA;          32;52;           4;7;          28;46;          26;43;           3;5;          61;     501.2;          49.8;          61;59;2019;7;ALL
Gateway - Gateway Regional Middle School;06720405;MATH;          24;39;           3;5;          21;34;          31;51;           6;10;          61;     494.1;          34.2;          61;40;2019;7;ALL
Georgetown - Georgetown Middle School;01050305;ELA;          57;59;           4;4;          53;55;          32;33;           7;7;          96;     501.8;          51.9;          95;62;2019;7;ALL
Georgetown - Georgetown Middle School;01050305;MATH;          49;52;          10;11;          39;41;          38;40;           8;8;          95;     499.8;          49.9;          94;59;2019;7;ALL
Gill-Montague - Great Falls Middle;06740310;ELA;          42;45;           3;3;          39;42;          37;40;          14;15;          93;     497.1;          53.5;          89;44;2019;7;ALL
Gill-Montague - Great Falls Middle;06740310;MATH;          37;40;           2;2;          35;38;          38;41;          18;19;          93;     490.8;          59.1;          90;30;2019;7;ALL
Global Learning Charter Public (District) - Global Learning Charter Public School;04960305;ELA;          29;33;           4;5;          25;29;          51;59;           7;8;          87;     495.1;          59.4;          86;37;2019;7;ALL
Global Learning Charter Public (District) - Global Learning Charter Public School;04960305;MATH;          38;44;           4;5;          34;39;          44;51;           5;6;          87;     497.6;          67.1;          86;51;2019;7;ALL
Gloucester - Ralph B O'Maley Middle;01070305;ELA;         104;46;          10;4;          94;41;          94;41;          30;13;         228;     495.9;          45.2;         223;40;2019;7;ALL
Gloucester - Ralph B O'Maley Middle;01070305;MATH;          83;36;          16;7;          67;29;         117;51;          29;13;         229;     493.5;          43.6;         221;37;2019;7;ALL
Grafton - Grafton Middle;01100305;ELA;         165;67;          14;6;         151;61;          62;25;          19;8;         246;     506.9;          52.6;         237;76;2019;7;ALL
Grafton - Grafton Middle;01100305;MATH;         173;70;          35;14;         138;56;          56;23;          18;7;         247;     509.2;          58.7;         237;83;2019;7;ALL
Granby - Granby Jr Sr High School;01110505;ELA;          17;31;           0;0;          17;31;          29;54;           8;15;          54;     491.8;          34.4;          52;26;2019;7;ALL
Granby - Granby Jr Sr High School;01110505;MATH;          20;36;           2;4;          18;33;          28;51;           7;13;          55;     490.7;          30.5;          53;30;2019;7;ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School;39010900;ELA;          12;19;           0;0;          12;19;          36;57;          15;24;          63;     484.4;          42.2;          33;10;2019;7;ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School;39010900;MATH;          10;17;           0;0;          10;17;          31;52;          19;32;          60;     480.2;          34.1;          32;7;2019;7;ALL
Greenfield - Greenfield Middle;01140305;ELA;          35;31;           6;5;          29;26;          59;53;          18;16;         112;     493.0;          54.6;         106;30;2019;7;ALL
Greenfield - Greenfield Middle;01140305;MATH;          30;27;           4;4;          26;23;          49;44;          33;29;         112;     483.7;          41.9;         107;17;2019;7;ALL
Groton-Dunstable - Groton Dunstable Regional Middle;06730305;ELA;         137;70;          23;12;         114;58;          48;24;          11;6;         196;     509.2;          65.5;         190;84;2019;7;ALL
Groton-Dunstable - Groton Dunstable Regional Middle;06730305;MATH;         144;73;          46;23;          98;50;          45;23;           8;4;         197;     513.7;          69.5;         191;90;2019;7;ALL
Hadley - Hopkins Academy;01170505;ELA;          29;64;           7;16;          22;49;          15;33;           1;2;          45;     507.6;          54.3;          41;78;2019;7;ALL
Hadley - Hopkins Academy;01170505;MATH;          26;58;           1;2;          25;56;          17;38;           2;4;          45;     501.5;          30.8;          41;65;2019;7;ALL
Hamilton-Wenham - Miles River Middle;06750310;ELA;          86;70;          27;22;          59;48;          35;29;           1;1;         122;     512.7;          55.4;         113;91;2019;7;ALL
Hamilton-Wenham - Miles River Middle;06750310;MATH;          75;61;          17;14;          58;48;          43;35;           4;3;         122;     507.3;          57.3;         112;80;2019;7;ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East;04990305;ELA;          44;52;           6;7;          38;45;          35;42;           5;6;          84;     501.4;          49.8;          76;57;2019;7;ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East;04990305;MATH;          40;48;           2;2;          38;46;          39;47;           4;5;          83;     496.8;          43.8;          75;47;2019;7;ALL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West;35160305;ELA;          37;63;           5;8;          32;54;          17;29;           5;8;          59;     503.4;          64.4;          43;70;2019;7;ALL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West;35160305;MATH;          28;47;           8;14;          20;34;          23;39;           8;14;          59;     499.0;          53.6;          43;60;2019;7;ALL
Hampden-Wilbraham - Green Meadows Elementary;06800005;ELA;           2;13;           0;0;           2;13;          14;88;           0;0;          16;     485.8;;          16;15;2019;7;ALL
Hampden-Wilbraham - Green Meadows Elementary;06800005;MATH;           2;13;           0;0;           2;13;          11;69;           3;19;          16;     481.9;;          16;14;2019;7;ALL
Hampden-Wilbraham - Wilbraham Middle;06800310;ELA;         121;59;          17;8;         104;51;          73;36;          11;5;         205;     504.9;          45.6;         199;70;2019;7;ALL
Hampden-Wilbraham - Wilbraham Middle;06800310;MATH;          95;47;          17;8;          78;38;          97;48;          12;6;         204;     499.5;          43.7;         198;57;2019;7;ALL
Hampshire - Hampshire Regional High;06830505;ELA;          58;42;           8;6;          50;36;          66;47;          15;11;         139;     497.1;          43.8;         133;47;2019;7;ALL
Hampshire - Hampshire Regional High;06830505;MATH;          55;40;           9;6;          46;33;          69;50;          15;11;         139;     495.0;          47.0;         131;45;2019;7;ALL
Hanover - Hanover Middle;01220305;ELA;         123;56;          24;11;          99;45;          86;39;           9;4;         218;     505.7;          50.7;         214;72;2019;7;ALL
Hanover - Hanover Middle;01220305;MATH;         173;79;          30;14;         143;66;          35;16;          10;5;         218;     510.5;          63.3;         214;85;2019;7;ALL
Harvard - Bromfield;01250505;ELA;          49;64;           9;12;          40;52;          26;34;           2;3;          77;     510.0;          42.5;          74;86;2019;7;ALL
Harvard - Bromfield;01250505;MATH;          57;74;          13;17;          44;57;          19;25;           1;1;          77;     511.8;          44.4;          74;88;2019;7;ALL
Hatfield - Smith Academy;01270505;ELA;          14;48;           1;3;          13;45;          14;48;           1;3;          29;     496.1;          38.4;          28;40;2019;7;ALL
Hatfield - Smith Academy;01270505;MATH;          11;38;           0;0;          11;38;          16;55;           2;7;          29;     492.3;          34.2;          27;33;2019;7;ALL
Haverhill - Caleb Dustin Hunking School;01280030;ELA;          74;38;           5;3;          69;35;          94;48;          29;15;         197;     492.1;          50.4;         190;27;2019;7;ALL
Haverhill - Caleb Dustin Hunking School;01280030;MATH;          95;48;          16;8;          79;40;          77;39;          25;13;         197;     497.8;          56.4;         190;52;2019;7;ALL
