School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Chicopee - Barry;00610003;SCI;          28;52;           2;4;          26;48;          25;46;           1;2;          54;     501.1;;;41;2019;ALL;non-disabled
Chicopee - Bellamy Middle;00610305;ELA;         304;49;          25;4;         279;45;         281;45;          35;6;         620;     499.2;          51.7;         608;23;2019;ALL;non-disabled
Chicopee - Bellamy Middle;00610305;MATH;         308;50;          40;6;         268;43;         276;45;          35;6;         619;     499.6;          48.9;         606;32;2019;ALL;non-disabled
Chicopee - Bellamy Middle;00610305;SCI;          84;46;           8;4;          76;41;          86;47;          14;8;         184;     497.9;;;31;2019;ALL;non-disabled
Chicopee - Bowe;00610015;ELA;         101;57;           6;3;          95;54;          71;40;           5;3;         177;     502.4;          47.1;         121;33;2019;ALL;non-disabled
Chicopee - Bowe;00610015;MATH;         100;56;          15;8;          85;48;          77;44;           0;0;         177;     504.0;          46.0;         121;50;2019;ALL;non-disabled
Chicopee - Bowe;00610015;SCI;          30;45;           0;0;          30;45;          33;49;           4;6;          67;     496.1;;;26;2019;ALL;non-disabled
Chicopee - Bowie;00610020;ELA;          67;45;           5;3;          62;42;          80;54;           2;1;         149;     499.8;          42.7;          89;25;2019;ALL;non-disabled
Chicopee - Bowie;00610020;MATH;          74;50;           8;5;          66;44;          70;47;           5;3;         149;     500.6;          59.5;          89;35;2019;ALL;non-disabled
Chicopee - Bowie;00610020;SCI;          38;70;           4;7;          34;63;          16;30;           0;0;          54;     508.3;;;67;2019;ALL;non-disabled
Chicopee - Chicopee Academy;00610021;ELA;           0;0;           0;0;           0;0;           3;30;           7;70;          10;     467.6;;          10;1;2019;ALL;non-disabled
Chicopee - Chicopee Academy;00610021;MATH;           0;0;           0;0;           0;0;           1;10;           9;90;          10;     461.4;;          10;1;2019;ALL;non-disabled
Chicopee - Dupont Middle;00610310;ELA;         289;49;          43;7;         246;42;         249;42;          49;8;         587;     499.4;          50.3;         570;24;2019;ALL;non-disabled
Chicopee - Dupont Middle;00610310;MATH;         296;51;          31;5;         265;45;         252;43;          37;6;         585;     499.0;          47.9;         567;30;2019;ALL;non-disabled
Chicopee - Dupont Middle;00610310;SCI;          91;49;          13;7;          78;42;          86;46;          10;5;         187;     499.8;;;37;2019;ALL;non-disabled
Chicopee - Fairview Elementary;00610050;ELA;          76;43;           6;3;          70;40;          92;53;           7;4;         175;     498.7;          50.7;         120;21;2019;ALL;non-disabled
Chicopee - Fairview Elementary;00610050;MATH;          72;41;           4;2;          68;39;          96;55;           7;4;         175;     496.1;          45.3;         120;21;2019;ALL;non-disabled
Chicopee - Fairview Elementary;00610050;SCI;          30;48;           4;6;          26;41;          31;49;           2;3;          63;     500.7;;;40;2019;ALL;non-disabled
Chicopee - Gen John J Stefanik;00610090;ELA;          99;58;          21;12;          78;46;          67;39;           4;2;         170;     505.5;          46.7;         106;45;2019;ALL;non-disabled
Chicopee - Gen John J Stefanik;00610090;MATH;          87;51;          14;8;          73;43;          77;46;           5;3;         169;     501.5;          56.5;         105;40;2019;ALL;non-disabled
Chicopee - Gen John J Stefanik;00610090;SCI;          38;64;           4;7;          34;58;          18;31;           3;5;          59;     504.8;;;54;2019;ALL;non-disabled
Chicopee - Lambert-Lavoie;00610040;ELA;          73;56;           3;2;          70;53;          58;44;           0;0;         131;     502.5;          46.9;          82;33;2019;ALL;non-disabled
Chicopee - Lambert-Lavoie;00610040;MATH;          64;49;           4;3;          60;46;          62;47;           5;4;         131;     498.8;          45.8;          82;29;2019;ALL;non-disabled
Chicopee - Lambert-Lavoie;00610040;SCI;          28;61;           6;13;          22;48;          18;39;           0;0;          46;     506.4;;;60;2019;ALL;non-disabled
Chicopee - Litwin;00610022;ELA;         115;48;           7;3;         108;45;         114;47;          12;5;         241;     498.4;          40.2;         159;20;2019;ALL;non-disabled
Chicopee - Litwin;00610022;MATH;         101;42;          11;5;          90;37;         125;52;          15;6;         241;     497.0;          35.9;         159;24;2019;ALL;non-disabled
Chicopee - Litwin;00610022;SCI;          33;40;           6;7;          27;33;          40;49;           9;11;          82;     497.4;;;29;2019;ALL;non-disabled
Chicopee - Streiber Memorial School;00610065;ELA;          67;63;          10;9;          57;54;          37;35;           2;2;         106;     506.5;          51.4;          70;48;2019;ALL;non-disabled
Chicopee - Streiber Memorial School;00610065;MATH;          49;46;           6;6;          43;41;          51;48;           6;6;         106;     500.1;          41.1;          70;34;2019;ALL;non-disabled
Chicopee - Streiber Memorial School;00610065;SCI;          25;69;           1;3;          24;67;           9;25;           2;6;          36;     503.7;;;49;2019;ALL;non-disabled
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;         166;56;          29;10;         137;46;         121;41;           8;3;         295;     503.5;          47.6;         281;36;2019;ALL;non-disabled
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;         164;55;          29;10;         135;46;         121;41;          11;4;         296;     503.5;          40.1;         282;48;2019;ALL;non-disabled
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          52;58;           1;1;          51;57;          37;41;           1;1;          90;     503.1;;;47;2019;ALL;non-disabled
Clarksburg - Clarksburg Elementary;00630010;ELA;          48;52;           7;8;          41;44;          44;47;           1;1;          93;     502.7;          45.6;          79;34;2019;ALL;non-disabled
Clarksburg - Clarksburg Elementary;00630010;MATH;          31;33;           2;2;          29;31;          56;60;           6;6;          93;     494.5;          39.2;          79;18;2019;ALL;non-disabled
Clarksburg - Clarksburg Elementary;00630010;SCI;          13;36;           1;3;          12;33;          22;61;           1;3;          36;     496.3;;;27;2019;ALL;non-disabled
Clinton - Clinton Elementary;00640050;ELA;          98;46;           9;4;          89;42;          96;45;          20;9;         214;     497.7;          34.3;         101;19;2019;ALL;non-disabled
Clinton - Clinton Elementary;00640050;MATH;          90;42;          10;5;          80;37;         110;51;          15;7;         215;     496.9;          43.6;         103;23;2019;ALL;non-disabled
Clinton - Clinton Middle School;00640305;ELA;         209;48;          11;3;         198;45;         206;47;          24;5;         439;     498.6;          47.7;         429;21;2019;ALL;non-disabled
Clinton - Clinton Middle School;00640305;MATH;         158;36;           3;1;         155;35;         254;58;          28;6;         440;     492.9;          50.9;         430;15;2019;ALL;non-disabled
Clinton - Clinton Middle School;00640305;SCI;          90;38;           7;3;          83;35;         135;57;          12;5;         237;     496.5;;;27;2019;ALL;non-disabled
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;          13;14;           0;0;          13;14;          62;65;          20;21;          95;     482.3;          44.5;          74;2;2019;ALL;non-disabled
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           9;9;           0;0;           9;9;          57;60;          29;31;          95;     477.0;          46.2;          74;1;2019;ALL;non-disabled
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           2;7;           0;0;           2;7;          16;55;          11;38;          29;     477.5;;;2;2019;ALL;non-disabled
Cohasset - Cohasset High School;00650505;ELA;         245;82;          49;16;         196;65;          53;18;           2;1;         300;     514.0;          47.7;         295;78;2019;ALL;non-disabled
Cohasset - Cohasset High School;00650505;MATH;         209;70;          28;9;         181;60;          90;30;           1;0;         300;     508.6;          50.0;         296;68;2019;ALL;non-disabled
Cohasset - Cohasset High School;00650505;SCI;          68;62;           5;5;          63;57;          42;38;           0;0;         110;     505.1;;;55;2019;ALL;non-disabled
Cohasset - Deer Hill;00650005;ELA;         253;81;          53;17;         200;64;          60;19;           1;0;         314;     514.6;          58.7;         209;80;2019;ALL;non-disabled
Cohasset - Deer Hill;00650005;MATH;         210;67;          20;6;         190;61;         100;32;           4;1;         314;     506.3;          49.6;         210;60;2019;ALL;non-disabled
Cohasset - Deer Hill;00650005;SCI;          79;72;          13;12;          66;60;          30;27;           1;1;         110;     509.2;;;70;2019;ALL;non-disabled
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;         244;54;          19;4;         225;50;         190;42;          20;4;         454;     502.4;          58.4;         327;32;2019;ALL;non-disabled
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;         208;46;          24;5;         184;41;         232;51;          14;3;         454;     498.7;          60.1;         331;29;2019;ALL;non-disabled
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          69;46;          10;7;          59;39;          76;50;           6;4;         151;     500.3;;;38;2019;ALL;non-disabled
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          97;80;          28;23;          69;57;          24;20;           1;1;         122;     516.1;          60.6;         110;83;2019;ALL;non-disabled
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          82;67;          10;8;          72;59;          38;31;           2;2;         122;     507.4;          51.8;         110;63;2019;ALL;non-disabled
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          27;61;           3;7;          24;55;          14;32;           3;7;          44;     502.1;;;43;2019;ALL;non-disabled
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;         153;75;          38;19;         115;56;          51;25;           0;0;         204;     514.1;          55.6;         158;78;2019;ALL;non-disabled
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;         148;73;          27;13;         121;59;          53;26;           3;1;         204;     511.2;          55.8;         159;77;2019;ALL;non-disabled
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          28;53;           3;6;          25;47;          21;40;           4;8;          53;     500.0;;;37;2019;ALL;non-disabled
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;         140;83;          33;20;         107;64;          25;15;           3;2;         168;     517.2;          49.9;         133;87;2019;ALL;non-disabled
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;         150;89;          33;20;         117;70;          17;10;           1;1;         168;     517.7;          58.7;         133;93;2019;ALL;non-disabled
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          22;69;           1;3;          21;66;          10;31;           0;0;          32;     507.6;;;65;2019;ALL;non-disabled
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;         139;84;          41;25;          98;59;          26;16;           1;1;         166;     517.2;          60.8;         128;87;2019;ALL;non-disabled
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;         132;80;          35;21;          97;58;          33;20;           1;1;         166;     515.2;          56.4;         128;87;2019;ALL;non-disabled
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          17;53;           4;13;          13;41;          15;47;           0;0;          32;     504.3;;;52;2019;ALL;non-disabled
Concord - Alcott;00670005;ELA;         167;88;          66;35;         101;53;          22;12;           0;0;         189;     523.4;          65.9;         107;97;2019;ALL;non-disabled
Concord - Alcott;00670005;MATH;         168;89;          54;29;         114;60;          21;11;           0;0;         189;     522.0;          68.6;         108;97;2019;ALL;non-disabled
Concord - Alcott;00670005;SCI;          50;82;          17;28;          33;54;          11;18;           0;0;          61;     517.4;;;92;2019;ALL;non-disabled
Concord - Concord Middle;00670305;ELA;         484;85;         152;27;         332;58;          79;14;           5;1;         568;     519.0;          48.1;         541;91;2019;ALL;non-disabled
Concord - Concord Middle;00670305;MATH;         453;80;         141;25;         312;55;         110;19;           5;1;         568;     516.8;          41.0;         543;91;2019;ALL;non-disabled
Concord - Concord Middle;00670305;SCI;         167;86;          38;19;         129;66;          26;13;           2;1;         195;     516.7;;;91;2019;ALL;non-disabled
Concord - Thoreau;00670020;ELA;         152;88;          23;13;         129;75;          21;12;           0;0;         173;     516.0;          59.4;         109;84;2019;ALL;non-disabled
Concord - Thoreau;00670020;MATH;         152;88;          31;18;         121;70;          20;12;           1;1;         173;     516.6;          65.6;         109;90;2019;ALL;non-disabled
Concord - Thoreau;00670020;SCI;          53;87;          12;20;          41;67;           8;13;           0;0;          61;     517.6;;;93;2019;ALL;non-disabled
Concord - Willard;00670030;ELA;         155;85;          41;23;         114;63;          27;15;           0;0;         182;     518.8;          49.5;         114;91;2019;ALL;non-disabled
Concord - Willard;00670030;MATH;         161;89;          36;20;         125;69;          20;11;           0;0;         181;     516.6;          53.2;         114;90;2019;ALL;non-disabled
Concord - Willard;00670030;SCI;          45;78;          12;21;          33;57;          11;19;           2;3;          58;     514.2;;;86;2019;ALL;non-disabled
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          95;51;          13;7;          82;44;          75;41;          15;8;         185;     499.9;          47.3;         133;27;2019;ALL;non-disabled
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          69;37;          11;6;          58;31;         103;55;          14;8;         186;     494.9;          52.8;         134;20;2019;ALL;non-disabled
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           9;19;           0;0;           9;19;          28;58;          11;23;          48;     483.2;;;9;2019;ALL;non-disabled
Conway - Conway Grammar;00680005;ELA;          39;72;           5;9;          34;63;          14;26;           1;2;          54;     509.2;          44.6;          38;59;2019;ALL;non-disabled
Conway - Conway Grammar;00680005;MATH;          38;70;           8;15;          30;56;          16;30;           0;0;          54;     511.6;          39.6;          38;78;2019;ALL;non-disabled
Danvers - Great Oak;00710015;ELA;         118;72;          20;12;          98;60;          44;27;           1;1;         163;     511.5;          58.3;          99;68;2019;ALL;non-disabled
Danvers - Great Oak;00710015;MATH;         104;64;          12;7;          92;56;          55;34;           4;2;         163;     505.5;          45.9;          99;56;2019;ALL;non-disabled
Danvers - Great Oak;00710015;SCI;          28;56;           3;6;          25;50;          21;42;           1;2;          50;     503.4;;;48;2019;ALL;non-disabled
Danvers - Highlands;00710010;ELA;          82;58;           8;6;          74;52;          54;38;           5;4;         141;     504.0;          54.6;          91;38;2019;ALL;non-disabled
Danvers - Highlands;00710010;MATH;          85;60;           9;6;          76;54;          52;37;           4;3;         141;     503.8;          54.6;          90;49;2019;ALL;non-disabled
Danvers - Highlands;00710010;SCI;          24;56;           1;2;          23;53;          19;44;           0;0;          43;     502.5;;;46;2019;ALL;non-disabled
Danvers - Holten Richmond Middle School;00710305;ELA;         368;54;          50;7;         318;47;         280;41;          28;4;         676;     502.3;          46.4;         660;32;2019;ALL;non-disabled
Danvers - Holten Richmond Middle School;00710305;MATH;         296;44;          22;3;         274;41;         351;52;          28;4;         675;     497.7;          48.7;         660;26;2019;ALL;non-disabled
Danvers - Holten Richmond Middle School;00710305;SCI;         118;52;          20;9;          98;43;          98;43;          11;5;         227;     501.3;;;42;2019;ALL;non-disabled
Danvers - Ivan G Smith;00710032;ELA;          95;78;          36;30;          59;48;          25;20;           2;2;         122;     517.4;          65.0;          80;88;2019;ALL;non-disabled
Danvers - Ivan G Smith;00710032;MATH;          91;75;          11;9;          80;66;          31;25;           0;0;         122;     511.1;          47.3;          80;76;2019;ALL;non-disabled
Danvers - Ivan G Smith;00710032;SCI;          28;67;           4;10;          24;57;          13;31;           1;2;          42;     506.9;;;62;2019;ALL;non-disabled
Danvers - Riverside;00710030;ELA;          63;57;          15;14;          48;43;          47;42;           1;1;         111;     506.4;          54.2;          84;48;2019;ALL;non-disabled
Danvers - Riverside;00710030;MATH;          69;62;           4;4;          65;59;          41;37;           1;1;         111;     504.9;          59.3;          84;54;2019;ALL;non-disabled
Danvers - Riverside;00710030;SCI;          17;40;           2;5;          15;35;          26;60;           0;0;          43;     497.1;;;29;2019;ALL;non-disabled
Danvers - Willis E Thorpe;00710045;ELA;          81;60;          24;18;          57;43;          49;37;           4;3;         134;     509.0;          39.0;          95;59;2019;ALL;non-disabled
Danvers - Willis E Thorpe;00710045;MATH;          91;68;          15;11;          76;57;          42;31;           1;1;         134;     508.4;          48.8;          95;67;2019;ALL;non-disabled
Danvers - Willis E Thorpe;00710045;SCI;          23;47;           3;6;          20;41;          25;51;           1;2;          49;     503.4;;;48;2019;ALL;non-disabled
Dartmouth - Dartmouth Middle;00720050;ELA;         526;70;         115;15;         411;55;         212;28;          11;1;         749;     510.3;          53.8;         737;63;2019;ALL;non-disabled
Dartmouth - Dartmouth Middle;00720050;MATH;         500;67;          75;10;         425;57;         237;32;           9;1;         746;     507.8;          54.3;         733;65;2019;ALL;non-disabled
Dartmouth - Dartmouth Middle;00720050;SCI;         144;58;          23;9;         121;49;          97;39;           8;3;         249;     504.3;;;52;2019;ALL;non-disabled
Dartmouth - George H Potter;00720030;ELA;          93;58;           5;3;          88;55;          66;41;           1;1;         160;     504.2;          58.3;         109;39;2019;ALL;non-disabled
Dartmouth - George H Potter;00720030;MATH;          78;49;           4;3;          74;46;          80;50;           2;1;         160;     499.2;          57.3;         109;30;2019;ALL;non-disabled
Dartmouth - George H Potter;00720030;SCI;          33;62;           2;4;          31;58;          18;34;           2;4;          53;     504.2;;;51;2019;ALL;non-disabled
Dartmouth - James M. Quinn School;00720040;ELA;         183;71;          40;16;         143;55;          70;27;           5;2;         258;     511.3;          66.9;         170;68;2019;ALL;non-disabled
Dartmouth - James M. Quinn School;00720040;MATH;         157;61;          13;5;         144;56;          95;37;           7;3;         259;     504.0;          55.1;         170;50;2019;ALL;non-disabled
Dartmouth - James M. Quinn School;00720040;SCI;          59;65;           6;7;          53;58;          32;35;           0;0;          91;     509.0;;;69;2019;ALL;non-disabled
Dartmouth - Joseph Demello;00720015;ELA;         148;74;          35;17;         113;56;          52;26;           1;0;         201;     513.0;          61.2;         143;74;2019;ALL;non-disabled
Dartmouth - Joseph Demello;00720015;MATH;         111;55;          14;7;          97;48;          86;43;           4;2;         201;     502.9;          51.4;         143;46;2019;ALL;non-disabled
Dartmouth - Joseph Demello;00720015;SCI;          39;56;           4;6;          35;50;          31;44;           0;0;          70;     504.6;;;53;2019;ALL;non-disabled
Dedham - Avery;00730010;ELA;          50;44;           8;7;          42;37;          62;55;           1;1;         113;     501.5;          37.8;          71;30;2019;ALL;non-disabled
Dedham - Avery;00730010;MATH;          55;49;          10;9;          45;40;          54;48;           4;4;         113;     500.8;          43.8;          71;36;2019;ALL;non-disabled
Dedham - Avery;00730010;SCI;          16;44;           3;8;          13;36;          19;53;           1;3;          36;     497.8;;;30;2019;ALL;non-disabled
Dedham - Dedham Middle School;00730305;ELA;         311;65;          61;13;         250;52;         156;33;          12;3;         479;     507.2;          52.0;         460;52;2019;ALL;non-disabled
Dedham - Dedham Middle School;00730305;MATH;         327;68;          73;15;         254;53;         143;30;           9;2;         479;     509.5;          54.3;         462;71;2019;ALL;non-disabled
Dedham - Dedham Middle School;00730305;SCI;          87;58;          13;9;          74;50;          54;36;           8;5;         149;     502.6;;;46;2019;ALL;non-disabled
Dedham - Greenlodge;00730025;ELA;          74;65;          16;14;          58;51;          40;35;           0;0;         114;     510.4;          44.9;          86;64;2019;ALL;non-disabled
Dedham - Greenlodge;00730025;MATH;          85;75;          15;13;          70;61;          29;25;           0;0;         114;     510.7;          51.8;          86;75;2019;ALL;non-disabled
Dedham - Greenlodge;00730025;SCI;          20;49;           1;2;          19;46;          20;49;           1;2;          41;     499.5;;;36;2019;ALL;non-disabled
Dedham - Oakdale;00730030;ELA;          87;74;          17;14;          70;59;          30;25;           1;1;         118;     512.0;          50.7;          84;70;2019;ALL;non-disabled
Dedham - Oakdale;00730030;MATH;          86;73;           6;5;          80;68;          30;25;           2;2;         118;     507.8;          51.6;          84;65;2019;ALL;non-disabled
Dedham - Oakdale;00730030;SCI;          33;80;           9;22;          24;59;           7;17;           1;2;          41;     513.2;;;83;2019;ALL;non-disabled
Dedham - Riverdale;00730045;ELA;          51;69;           7;9;          44;59;          22;30;           1;1;          74;     509.9;          61.4;          50;62;2019;ALL;non-disabled
Dedham - Riverdale;00730045;MATH;          47;64;           8;11;          39;53;          26;35;           1;1;          74;     506.9;          52.7;          48;62;2019;ALL;non-disabled
Dedham - Riverdale;00730045;SCI;          21;78;           5;19;          16;59;           6;22;           0;0;          27;     513.2;;;82;2019;ALL;non-disabled
Deerfield - Deerfield Elementary;00740015;ELA;         113;72;          27;17;          86;55;          41;26;           2;1;         156;     513.2;          65.2;         126;75;2019;ALL;non-disabled
Deerfield - Deerfield Elementary;00740015;MATH;          89;57;          13;8;          76;49;          65;42;           2;1;         156;     505.5;          60.3;         126;56;2019;ALL;non-disabled
Deerfield - Deerfield Elementary;00740015;SCI;          40;83;           5;10;          35;73;           7;15;           1;2;          48;     512.0;;;80;2019;ALL;non-disabled
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;          91;53;          15;9;          76;44;          68;39;          14;8;         173;     499.2;          45.9;         165;23;2019;ALL;non-disabled
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;          67;38;           6;3;          61;35;          96;55;          13;7;         176;     495.9;          41.6;         168;21;2019;ALL;non-disabled
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;SCI;          91;52;          11;6;          80;45;          72;41;          13;7;         176;     500.0;;;37;2019;ALL;non-disabled
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;          40;65;           2;3;          38;61;          20;32;           2;3;          62;     503.5;;;36;2019;ALL;non-disabled
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;          43;69;           9;15;          34;55;          15;24;           4;6;          62;     509.9;;;73;2019;ALL;non-disabled
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;ELA;          16;38;           2;5;          14;33;          23;55;           3;7;          42;     495.0;;;13;2019;ALL;non-disabled
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;MATH;          17;40;           1;2;          16;38;          17;40;           8;19;          42;     496.6;;;22;2019;ALL;non-disabled
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;         200;61;          44;13;         156;48;         112;34;          14;4;         326;     506.1;          60.5;         321;47;2019;ALL;non-disabled
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;         180;56;          21;6;         159;49;         129;40;          15;5;         324;     501.5;          57.7;         319;40;2019;ALL;non-disabled
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;         174;46;           9;2;         165;44;         188;50;          13;3;         375;     498.8;          52.3;         365;22;2019;ALL;non-disabled
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;         174;46;          10;3;         164;44;         178;47;          24;6;         376;     497.5;          47.2;         367;25;2019;ALL;non-disabled
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;          78;40;           7;4;          71;36;         103;53;          14;7;         195;     495.7;;;25;2019;ALL;non-disabled
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;          58;62;           6;6;          52;55;          35;37;           1;1;          94;     506.4;;;48;2019;ALL;non-disabled
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;          65;69;          12;13;          53;56;          27;29;           2;2;          94;     509.7;;;72;2019;ALL;non-disabled
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;         103;69;          15;10;          88;59;          46;31;           1;1;         150;     509.5;          45.8;          73;61;2019;ALL;non-disabled
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;          94;63;           8;5;          86;57;          54;36;           2;1;         150;     503.6;          39.4;          73;48;2019;ALL;non-disabled
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;         196;57;          18;5;         178;52;         141;41;           7;2;         344;     504.2;          46.6;         343;39;2019;ALL;non-disabled
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;         182;53;          19;6;         163;48;         155;45;           5;1;         342;     502.5;          54.3;         341;44;2019;ALL;non-disabled
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;         101;58;          14;8;          87;50;          71;41;           2;1;         174;     505.0;;;55;2019;ALL;non-disabled
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;         285;62;          44;10;         241;53;         165;36;           8;2;         458;     506.0;          46.3;         442;46;2019;ALL;non-disabled
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;         291;64;          40;9;         251;55;         162;35;           5;1;         458;     506.6;          51.8;         442;61;2019;ALL;non-disabled
Dighton-Rehoboth - Dorothy L Beckwith;06500310;SCI;         130;57;          15;7;         115;51;          93;41;           4;2;         227;     504.5;;;52;2019;ALL;non-disabled
Dighton-Rehoboth - Palmer River;06500010;ELA;         108;63;          12;7;          96;56;          64;37;           0;0;         172;     507.3;          53.3;          85;52;2019;ALL;non-disabled
Dighton-Rehoboth - Palmer River;06500010;MATH;         105;61;          13;8;          92;53;          67;39;           0;0;         172;     506.5;          51.7;          85;61;2019;ALL;non-disabled
Douglas - Douglas Elementary School;00770015;ELA;         142;70;          19;9;         123;60;          62;30;           0;0;         204;     510.4;          45.6;         127;64;2019;ALL;non-disabled
Douglas - Douglas Elementary School;00770015;MATH;         121;59;          10;5;         111;54;          82;40;           1;0;         204;     503.7;          41.4;         127;49;2019;ALL;non-disabled
Douglas - Douglas Elementary School;00770015;SCI;          48;74;           7;11;          41;63;          16;25;           1;2;          65;     509.1;;;70;2019;ALL;non-disabled
Douglas - Douglas Middle School;00770305;ELA;         192;74;          41;16;         151;58;          64;25;           3;1;         259;     511.3;          54.8;         254;68;2019;ALL;non-disabled
Douglas - Douglas Middle School;00770305;MATH;         140;54;          10;4;         130;50;         109;42;           9;3;         258;     501.9;          50.6;         252;41;2019;ALL;non-disabled
Douglas - Douglas Middle School;00770305;SCI;          46;58;           5;6;          41;52;          32;41;           1;1;          79;     503.8;;;50;2019;ALL;non-disabled
Dover - Chickering;00780005;ELA;         190;91;          46;22;         144;69;          18;9;           0;0;         208;     521.2;          65.0;         136;95;2019;ALL;non-disabled
Dover - Chickering;00780005;MATH;         193;93;          66;32;         127;61;          15;7;           0;0;         208;     522.8;          61.8;         137;98;2019;ALL;non-disabled
Dover - Chickering;00780005;SCI;          68;87;          20;26;          48;62;          10;13;           0;0;          78;     518.3;;;94;2019;ALL;non-disabled
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;         370;86;         102;24;         268;63;          57;13;           1;0;         428;     519.1;          45.7;         412;91;2019;ALL;non-disabled
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;         360;84;         127;30;         233;54;          69;16;           1;0;         430;     519.2;          49.7;         413;95;2019;ALL;non-disabled
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;         132;86;          35;23;          97;63;          21;14;           1;1;         154;     517.7;;;93;2019;ALL;non-disabled
Dracut - Brookside Elementary;00790035;ELA;         124;77;          28;17;          96;60;          37;23;           0;0;         161;     513.2;          61.6;         105;75;2019;ALL;non-disabled
Dracut - Brookside Elementary;00790035;MATH;         100;62;          11;7;          89;55;          58;36;           3;2;         161;     505.3;          51.5;         105;56;2019;ALL;non-disabled
Dracut - Brookside Elementary;00790035;SCI;          32;59;           6;11;          26;48;          22;41;           0;0;          54;     505.6;;;57;2019;ALL;non-disabled
Dracut - George H. Englesby Elementary School;00790045;ELA;         144;67;          21;10;         123;57;          69;32;           2;1;         215;     509.3;          65.7;         142;60;2019;ALL;non-disabled
Dracut - George H. Englesby Elementary School;00790045;MATH;         117;55;           8;4;         109;51;          92;43;           5;2;         214;     501.8;          62.5;         141;41;2019;ALL;non-disabled
Dracut - George H. Englesby Elementary School;00790045;SCI;          51;70;          10;14;          41;56;          21;29;           1;1;          73;     509.1;;;70;2019;ALL;non-disabled
Dracut - Greenmont Avenue;00790030;ELA;          75;66;          10;9;          65;57;          38;33;           1;1;         114;     507.2;          57.3;          69;52;2019;ALL;non-disabled
Dracut - Greenmont Avenue;00790030;MATH;          54;47;           6;5;          48;42;          50;44;          10;9;         114;     498.2;          53.6;          69;27;2019;ALL;non-disabled
Dracut - Greenmont Avenue;00790030;SCI;          17;45;           4;11;          13;34;          19;50;           2;5;          38;     503.1;;;47;2019;ALL;non-disabled
