School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Boston - King K-8 School;00350376;SCI;           2;12;           0;0;           2;12;          10;59;           5;29;          17;     478.2;;;22;2019;ALL;ever EL
Boston - Lee Academy;00350001;ELA;           4;22;           0;0;           4;22;           9;50;           5;28;          18;     485.6;;;21;2019;ALL;ever EL
Boston - Lee Academy;00350001;MATH;           5;28;           0;0;           5;28;          10;56;           3;17;          18;     487.5;;;32;2019;ALL;ever EL
Boston - Lee K-8 School;00350183;ELA;          30;29;           5;5;          25;24;          37;35;          38;36;         105;     494.4;          49.8;          64;51;2019;ALL;ever EL
Boston - Lee K-8 School;00350183;MATH;          21;20;           3;3;          18;17;          37;35;          47;45;         105;     486.2;          44.3;          65;27;2019;ALL;ever EL
Boston - Lee K-8 School;00350183;SCI;           6;21;           1;4;           5;18;           4;14;          18;64;          28;     480.5;;;29;2019;ALL;ever EL
Boston - Lyndon K-8 School;00350262;ELA;          42;42;           4;4;          38;38;          44;44;          15;15;         101;     495.6;          51.5;          84;55;2019;ALL;ever EL
Boston - Lyndon K-8 School;00350262;MATH;          31;31;           1;1;          30;30;          51;50;          19;19;         101;     490.5;          56.8;          84;40;2019;ALL;ever EL
Boston - Lyndon K-8 School;00350262;SCI;           8;21;           0;0;           8;21;          17;45;          13;34;          38;     480.3;;;28;2019;ALL;ever EL
Boston - Lyon K-8 School;00350004;ELA;          11;58;           2;11;           9;47;           8;42;           0;0;          19;     503.4;;          15;79;2019;ALL;ever EL
Boston - Lyon K-8 School;00350004;MATH;          10;53;           1;5;           9;47;           9;47;           0;0;          19;     503.6;;          15;78;2019;ALL;ever EL
Boston - Manning Elementary School;00350184;ELA;           9;69;           2;15;           7;54;           3;23;           1;8;          13;     510.1;;           7;92;2019;ALL;ever EL
Boston - Manning Elementary School;00350184;MATH;           7;54;           0;0;           7;54;           5;38;           1;8;          13;     500.9;;           7;72;2019;ALL;ever EL
Boston - Mario Umana Academy;00350656;ELA;         126;24;          15;3;         111;21;         239;45;         168;32;         533;     484.0;          50.5;         444;17;2019;ALL;ever EL
Boston - Mario Umana Academy;00350656;MATH;          99;19;           8;2;          91;17;         266;50;         167;31;         532;     482.0;          47.1;         444;16;2019;ALL;ever EL
Boston - Mario Umana Academy;00350656;SCI;          15;9;           2;1;          13;8;          75;45;          75;45;         165;     473.7;;;10;2019;ALL;ever EL
Boston - Mason Elementary School;00350304;ELA;          13;35;           1;3;          12;32;          17;46;           7;19;          37;     489.7;          37.0;          25;35;2019;ALL;ever EL
Boston - Mason Elementary School;00350304;MATH;           7;19;           1;3;           6;16;          20;54;          10;27;          37;     484.2;          34.5;          25;22;2019;ALL;ever EL
Boston - Mason Elementary School;00350304;SCI;           0;0;           0;0;           0;0;           7;58;           5;42;          12;     475.5;;;13;2019;ALL;ever EL
Boston - Mather Elementary School;00350227;ELA;          57;44;           9;7;          48;37;          48;37;          24;19;         129;     495.5;          51.7;          79;55;2019;ALL;ever EL
Boston - Mather Elementary School;00350227;MATH;          54;42;           9;7;          45;35;          57;44;          18;14;         129;     495.1;          49.8;          80;55;2019;ALL;ever EL
Boston - Mather Elementary School;00350227;SCI;          10;24;           0;0;          10;24;          20;48;          12;29;          42;     482.8;;;36;2019;ALL;ever EL
Boston - McCormack Middle School;00350179;ELA;          20;12;           0;0;          20;12;          60;36;          89;53;         169;     471.7;          42.8;         133;2;2019;ALL;ever EL
Boston - McCormack Middle School;00350179;MATH;          24;14;           0;0;          24;14;          88;52;          57;34;         169;     479.5;          50.6;         138;11;2019;ALL;ever EL
Boston - McCormack Middle School;00350179;SCI;           1;2;           0;0;           1;2;          21;34;          39;64;          61;     464.5;;;1;2019;ALL;ever EL
Boston - McKay K-8 School;00350080;ELA;         102;24;           7;2;          95;22;         232;54;          99;23;         433;     486.3;          42.6;         353;23;2019;ALL;ever EL
Boston - McKay K-8 School;00350080;MATH;          93;22;           2;0;          91;21;         255;59;          82;19;         430;     485.8;          45.5;         351;27;2019;ALL;ever EL
Boston - McKay K-8 School;00350080;SCI;          11;7;           2;1;           9;6;          96;62;          48;31;         155;     476.6;;;17;2019;ALL;ever EL
Boston - McKinley Schools;00350363;ELA;           1;4;           0;0;           1;4;           7;28;          17;68;          25;     467.6;;          13;1;2019;ALL;ever EL
Boston - McKinley Schools;00350363;MATH;           0;0;           0;0;           0;0;           7;28;          18;72;          25;     469.3;;          12;1;2019;ALL;ever EL
Boston - Mendell Elementary School;00350100;ELA;          15;39;           4;11;          11;29;          19;50;           4;11;          38;     501.5;          49.5;          26;74;2019;ALL;ever EL
Boston - Mendell Elementary School;00350100;MATH;          13;34;           2;5;          11;29;          12;32;          13;34;          38;     488.3;          40.9;          26;34;2019;ALL;ever EL
Boston - Mendell Elementary School;00350100;SCI;           1;8;           0;0;           1;8;           9;69;           3;23;          13;     477.9;;;20;2019;ALL;ever EL
Boston - Mildred Avenue K-8 School;00350378;ELA;          29;17;           0;0;          29;17;          76;46;          61;37;         166;     483.0;          57.0;         120;14;2019;ALL;ever EL
Boston - Mildred Avenue K-8 School;00350378;MATH;          36;22;           1;1;          35;21;          74;45;          56;34;         166;     483.3;          47.4;         121;20;2019;ALL;ever EL
Boston - Mildred Avenue K-8 School;00350378;SCI;           4;8;           0;0;           4;8;          20;41;          25;51;          49;     472.9;;;8;2019;ALL;ever EL
Boston - Mission Hill K-8 School;00350382;ELA;           6;23;           0;0;           6;23;          12;46;           8;31;          26;     484.4;;          15;17;2019;ALL;ever EL
Boston - Mission Hill K-8 School;00350382;MATH;           3;12;           0;0;           3;12;          12;46;          11;42;          26;     473.2;;          14;2;2019;ALL;ever EL
Boston - Mozart Elementary School;00350237;ELA;           9;39;           0;0;           9;39;           6;26;           8;35;          23;     492.8;;          13;46;2019;ALL;ever EL
Boston - Mozart Elementary School;00350237;MATH;           5;22;           0;0;           5;22;          13;57;           5;22;          23;     488.7;;          13;35;2019;ALL;ever EL
Boston - Murphy K-8 School;00350240;ELA;         178;55;          45;14;         133;41;         102;31;          44;14;         324;     503.1;          61.1;         259;78;2019;ALL;ever EL
Boston - Murphy K-8 School;00350240;MATH;         174;54;          30;9;         144;44;         112;35;          38;12;         324;     501.4;          50.8;         259;74;2019;ALL;ever EL
Boston - Murphy K-8 School;00350240;SCI;          41;36;           2;2;          39;34;          47;41;          27;23;         115;     490.0;;;58;2019;ALL;ever EL
Boston - New Mission High School;00350542;ELA;          11;39;           1;4;          10;36;          17;61;           0;0;          28;     497.8;          73.1;          28;63;2019;ALL;ever EL
Boston - New Mission High School;00350542;MATH;          12;43;           0;0;          12;43;          14;50;           2;7;          28;     491.8;          65.0;          28;45;2019;ALL;ever EL
Boston - New Mission High School;00350542;SCI;           4;29;           0;0;           4;29;           9;64;           1;7;          14;     490.0;;;58;2019;ALL;ever EL
Boston - O'Bryant School of Math & Science;00350575;ELA;         108;79;          24;18;          84;62;          27;20;           1;1;         136;     513.2;          58.9;         136;96;2019;ALL;ever EL
Boston - O'Bryant School of Math & Science;00350575;MATH;         124;91;          31;23;          93;68;          12;9;           0;0;         136;     519.3;          71.1;         136;97;2019;ALL;ever EL
Boston - O'Bryant School of Math & Science;00350575;SCI;          31;47;           0;0;          31;47;          34;52;           1;2;          66;     499.7;;;81;2019;ALL;ever EL
Boston - O'Donnell Elementary School;00350141;ELA;          19;21;           0;0;          19;21;          56;62;          15;17;          90;     486.1;          50.1;          52;23;2019;ALL;ever EL
Boston - O'Donnell Elementary School;00350141;MATH;          19;21;           0;0;          19;21;          57;63;          14;16;          90;     485.5;          55.2;          52;26;2019;ALL;ever EL
Boston - O'Donnell Elementary School;00350141;SCI;           2;7;           0;0;           2;7;          16;59;           9;33;          27;     478.5;;;23;2019;ALL;ever EL
Boston - Ohrenberger School;00350258;ELA;          51;23;           9;4;          42;19;         119;53;          54;24;         224;     485.5;          51.3;         171;20;2019;ALL;ever EL
Boston - Ohrenberger School;00350258;MATH;          63;28;          13;6;          50;22;         124;55;          37;17;         224;     489.5;          52.7;         172;37;2019;ALL;ever EL
Boston - Ohrenberger School;00350258;SCI;          12;17;           2;3;          10;14;          33;47;          25;36;          70;     477.8;;;20;2019;ALL;ever EL
Boston - Orchard Gardens K-8 School;00350257;ELA;          59;17;           3;1;          56;16;         147;42;         141;41;         347;     477.3;          51.8;         258;5;2019;ALL;ever EL
Boston - Orchard Gardens K-8 School;00350257;MATH;          40;12;           1;0;          39;11;         170;49;         135;39;         345;     476.0;          44.8;         255;6;2019;ALL;ever EL
Boston - Orchard Gardens K-8 School;00350257;SCI;          12;9;           0;0;          12;9;          48;38;          67;53;         127;     469.7;;;5;2019;ALL;ever EL
Boston - Otis Elementary School;00350156;ELA;          37;32;           2;2;          35;30;          62;53;          17;15;         116;     491.4;          53.7;          71;41;2019;ALL;ever EL
Boston - Otis Elementary School;00350156;MATH;          46;40;           4;3;          42;36;          61;53;           9;8;         116;     495.4;          67.9;          70;56;2019;ALL;ever EL
Boston - Otis Elementary School;00350156;SCI;           5;16;           1;3;           4;13;          18;56;           9;28;          32;     482.2;;;34;2019;ALL;ever EL
Boston - Perkins Elementary School;00350231;ELA;           8;31;           0;0;           8;31;          17;65;           1;4;          26;     493.8;;          19;50;2019;ALL;ever EL
Boston - Perkins Elementary School;00350231;MATH;           8;31;           1;4;           7;27;          17;65;           1;4;          26;     494.3;;          19;53;2019;ALL;ever EL
Boston - Perkins Elementary School;00350231;SCI;           1;8;           0;0;           1;8;           9;75;           2;17;          12;     485.3;;;44;2019;ALL;ever EL
Boston - Perry K-8 School;00350255;ELA;           4;13;           0;0;           4;13;          16;53;          10;33;          30;     488.1;;          16;30;2019;ALL;ever EL
Boston - Perry K-8 School;00350255;MATH;           8;27;           1;3;           7;23;          13;43;           9;30;          30;     495.0;;          17;54;2019;ALL;ever EL
Boston - Philbrick Elementary School;00350172;ELA;           7;33;           1;5;           6;29;          10;48;           4;19;          21;     492.6;;          15;45;2019;ALL;ever EL
Boston - Philbrick Elementary School;00350172;MATH;           5;24;           0;0;           5;24;           9;43;           7;33;          21;     482.8;;          15;19;2019;ALL;ever EL
Boston - Quincy Elementary School;00350286;ELA;         127;52;          14;6;         113;46;          92;37;          27;11;         246;     500.8;          51.7;         153;72;2019;ALL;ever EL
Boston - Quincy Elementary School;00350286;MATH;         154;63;          19;8;         135;55;          71;29;          21;9;         246;     505.3;          48.9;         154;82;2019;ALL;ever EL
Boston - Quincy Elementary School;00350286;SCI;          39;47;           3;4;          36;43;          32;39;          12;14;          83;     495.4;;;71;2019;ALL;ever EL
Boston - Quincy Upper School;00350565;ELA;          73;40;          11;6;          62;34;          77;42;          34;18;         184;     492.5;          46.3;         178;44;2019;ALL;ever EL
Boston - Quincy Upper School;00350565;MATH;          88;48;          11;6;          77;42;          77;42;          17;9;         182;     497.3;          41.3;         176;62;2019;ALL;ever EL
Boston - Quincy Upper School;00350565;SCI;           2;6;           0;0;           2;6;          23;70;           8;24;          33;     479.5;;;26;2019;ALL;ever EL
Boston - Roosevelt K-8 School;00350116;ELA;          14;16;           1;1;          13;15;          48;56;          24;28;          86;     483.6;          43.7;          62;16;2019;ALL;ever EL
Boston - Roosevelt K-8 School;00350116;MATH;          22;26;           4;5;          18;21;          45;52;          19;22;          86;     486.3;          52.6;          63;28;2019;ALL;ever EL
Boston - Roosevelt K-8 School;00350116;SCI;           2;8;           0;0;           2;8;          14;56;           9;36;          25;     476.4;;;16;2019;ALL;ever EL
Boston - Russell Elementary School;00350366;ELA;          43;40;           1;1;          42;39;          59;55;           6;6;         108;     496.9;          53.8;          72;60;2019;ALL;ever EL
Boston - Russell Elementary School;00350366;MATH;          58;54;           3;3;          55;51;          42;39;           8;7;         108;     500.6;          66.1;          72;72;2019;ALL;ever EL
Boston - Russell Elementary School;00350366;SCI;          15;41;           4;11;          11;30;          20;54;           2;5;          37;     497.6;;;76;2019;ALL;ever EL
Boston - Sumner Elementary School;00350052;ELA;          34;32;           4;4;          30;28;          56;52;          17;16;         107;     491.4;          52.1;          67;41;2019;ALL;ever EL
Boston - Sumner Elementary School;00350052;MATH;          21;20;           2;2;          19;18;          68;64;          18;17;         107;     486.7;          49.3;          68;30;2019;ALL;ever EL
Boston - Sumner Elementary School;00350052;SCI;           5;17;           0;0;           5;17;          17;59;           7;24;          29;     481.5;;;33;2019;ALL;ever EL
Boston - Taylor Elementary School;00350054;ELA;          31;27;           0;0;          31;27;          49;43;          34;30;         114;     485.2;          60.6;          66;19;2019;ALL;ever EL
Boston - Taylor Elementary School;00350054;MATH;          27;24;           0;0;          27;24;          55;48;          32;28;         114;     484.8;          49.1;          68;24;2019;ALL;ever EL
Boston - Taylor Elementary School;00350054;SCI;           4;10;           0;0;           4;10;          15;37;          22;54;          41;     471.5;;;7;2019;ALL;ever EL
Boston - TechBoston Academy;00350657;ELA;          17;15;           2;2;          15;13;          43;37;          56;48;         116;     474.0;          43.3;          90;3;2019;ALL;ever EL
Boston - TechBoston Academy;00350657;MATH;          19;17;           2;2;          17;15;          49;43;          47;41;         115;     476.8;          47.9;          91;6;2019;ALL;ever EL
Boston - TechBoston Academy;00350657;SCI;           1;2;           0;0;           1;2;          20;44;          24;53;          45;     470.7;;;6;2019;ALL;ever EL
Boston - Timilty Middle School;00350485;ELA;          15;13;           1;1;          14;12;          49;42;          52;45;         116;     475.5;          46.0;         106;4;2019;ALL;ever EL
Boston - Timilty Middle School;00350485;MATH;          10;8;           0;0;          10;8;          56;47;          52;44;         118;     474.3;          40.5;         107;4;2019;ALL;ever EL
Boston - Timilty Middle School;00350485;SCI;           4;9;           0;0;           4;9;          24;53;          17;38;          45;     476.4;;;16;2019;ALL;ever EL
Boston - Tobin K-8 School;00350229;ELA;          27;29;           3;3;          24;26;          50;54;          16;17;          93;     489.2;          50.0;          71;33;2019;ALL;ever EL
Boston - Tobin K-8 School;00350229;MATH;          29;31;           5;5;          24;26;          50;54;          14;15;          93;     490.5;          51.2;          71;40;2019;ALL;ever EL
Boston - Tobin K-8 School;00350229;SCI;           2;9;           0;0;           2;9;          10;45;          10;45;          22;     475.5;;;13;2019;ALL;ever EL
Boston - Trotter K-8 School;00350370;ELA;          18;36;           1;2;          17;34;          27;54;           5;10;          50;     494.3;          56.5;          37;51;2019;ALL;ever EL
Boston - Trotter K-8 School;00350370;MATH;          11;22;           0;0;          11;22;          29;58;          10;20;          50;     487.1;          54.9;          36;31;2019;ALL;ever EL
Boston - Trotter K-8 School;00350370;SCI;           1;8;           0;0;           1;8;           8;62;           4;31;          13;     477.3;;;19;2019;ALL;ever EL
Boston - Tynan Elementary School;00350181;ELA;           9;38;           0;0;           9;38;           6;25;           9;38;          24;     496.2;;           9;58;2019;ALL;ever EL
Boston - Tynan Elementary School;00350181;MATH;           6;25;           1;4;           5;21;           9;38;           9;38;          24;     495.0;;           9;54;2019;ALL;ever EL
Boston - UP Academy Holland;00350167;ELA;          54;32;           4;2;          50;30;          85;51;          28;17;         167;     492.7;          60.5;         106;45;2019;ALL;ever EL
Boston - UP Academy Holland;00350167;MATH;          59;35;           4;2;          55;33;          84;50;          26;15;         169;     492.4;          61.6;         106;47;2019;ALL;ever EL
Boston - UP Academy Holland;00350167;SCI;          19;31;           2;3;          17;28;          27;44;          15;25;          61;     489.8;;;58;2019;ALL;ever EL
Boston - Warren-Prescott K-8 School;00350346;ELA;          29;48;           2;3;          27;45;          23;38;           8;13;          60;     501.0;          64.1;          42;73;2019;ALL;ever EL
Boston - Warren-Prescott K-8 School;00350346;MATH;          28;47;           9;15;          19;32;          26;43;           6;10;          60;     503.7;          65.2;          42;78;2019;ALL;ever EL
Boston - Warren-Prescott K-8 School;00350346;SCI;           2;13;           0;0;           2;13;           9;56;           5;31;          16;     483.2;;;37;2019;ALL;ever EL
Boston - Winship Elementary School;00350374;ELA;          16;62;           1;4;          15;58;          10;38;           0;0;          26;     506.9;;          15;86;2019;ALL;ever EL
Boston - Winship Elementary School;00350374;MATH;          17;65;           1;4;          16;62;           9;35;           0;0;          26;     505.1;;          15;81;2019;ALL;ever EL
Boston - Winthrop Elementary School;00350180;ELA;           7;25;           0;0;           7;25;          18;64;           3;11;          28;     491.6;          58.6;          20;42;2019;ALL;ever EL
Boston - Winthrop Elementary School;00350180;MATH;           6;21;           0;0;           6;21;          18;64;           4;14;          28;     486.6;          49.7;          20;29;2019;ALL;ever EL
Boston - Young Achievers K-8 School;00350380;ELA;          13;12;           0;0;          13;12;          53;47;          47;42;         113;     476.0;          32.9;          91;5;2019;ALL;ever EL
Boston - Young Achievers K-8 School;00350380;MATH;          16;14;           0;0;          16;14;          55;50;          40;36;         111;     477.5;          35.3;          89;8;2019;ALL;ever EL
Boston - Young Achievers K-8 School;00350380;SCI;           3;10;           0;0;           3;10;          12;41;          14;48;          29;     473.1;;;9;2019;ALL;ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;ELA;          35;37;           5;5;          30;32;          41;43;          19;20;          95;     494.1;          56.4;          78;49;2019;ALL;ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;MATH;          54;57;           5;5;          49;52;          37;39;           4;4;          95;     502.7;          77.5;          78;76;2019;ALL;ever EL
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;SCI;          16;41;           1;3;          15;38;          18;46;           5;13;          39;     495.2;;;65;2019;ALL;ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;ELA;          12;24;           1;2;          11;22;          22;44;          16;32;          50;     481.7;          51.9;          45;11;2019;ALL;ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;MATH;           8;16;           1;2;           7;14;          22;44;          20;40;          50;     478.4;          44.7;          45;9;2019;ALL;ever EL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;SCI;           2;9;           0;0;           2;9;           8;36;          12;55;          22;     471.6;;;7;2019;ALL;ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;ELA;          45;40;           6;5;          39;35;          52;46;          15;13;         112;     495.6;          64.6;          98;58;2019;ALL;ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;MATH;          48;43;           9;8;          39;35;          50;45;          14;13;         112;     497.3;          67.9;          98;64;2019;ALL;ever EL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;SCI;           9;28;           1;3;           8;25;          20;63;           3;9;          32;     495.7;;;74;2019;ALL;ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;ELA;          26;29;           4;4;          22;25;          51;57;          12;13;          89;     491.0;          42.4;          52;40;2019;ALL;ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;MATH;          33;37;           3;3;          30;34;          42;47;          14;16;          89;     493.4;          50.8;          52;50;2019;ALL;ever EL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;SCI;           8;42;           0;0;           8;42;           6;32;           5;26;          19;     490.3;;;59;2019;ALL;ever EL
Braintree - Archie T Morrison;00400033;ELA;          34;68;           2;4;          32;64;          15;30;           1;2;          50;     507.7;          51.0;          37;89;2019;ALL;ever EL
Braintree - Archie T Morrison;00400033;MATH;          37;74;           6;12;          31;62;          13;26;           0;0;          50;     509.1;          45.5;          37;88;2019;ALL;ever EL
Braintree - Archie T Morrison;00400033;SCI;          17;85;           8;40;           9;45;           3;15;           0;0;          20;     521.6;;;99;2019;ALL;ever EL
Braintree - Donald Ross;00400050;ELA;          26;60;           9;21;          17;40;          16;37;           1;2;          43;     509.3;          62.8;          35;91;2019;ALL;ever EL
Braintree - Donald Ross;00400050;MATH;          25;58;           4;9;          21;49;          16;37;           2;5;          43;     504.1;          50.4;          35;80;2019;ALL;ever EL
Braintree - Donald Ross;00400050;SCI;          17;85;           6;30;          11;55;           3;15;           0;0;          20;     517.3;;;98;2019;ALL;ever EL
Braintree - East Middle School;00400305;ELA;          77;58;          12;9;          65;49;          44;33;          12;9;         133;     502.9;          53.3;         126;78;2019;ALL;ever EL
Braintree - East Middle School;00400305;MATH;          78;58;          22;16;          56;42;          48;36;           8;6;         134;     507.2;          54.4;         126;85;2019;ALL;ever EL
Braintree - East Middle School;00400305;SCI;          19;44;           0;0;          19;44;          20;47;           4;9;          43;     499.0;;;80;2019;ALL;ever EL
Braintree - Highlands;00400015;ELA;          13;68;           2;11;          11;58;           6;32;           0;0;          19;     509.0;;          16;90;2019;ALL;ever EL
Braintree - Highlands;00400015;MATH;          13;68;           3;16;          10;53;           6;32;           0;0;          19;     510.7;;          16;90;2019;ALL;ever EL
Braintree - Hollis;00400005;ELA;          18;58;           5;16;          13;42;          10;32;           3;10;          31;     504.3;          58.6;          21;80;2019;ALL;ever EL
Braintree - Hollis;00400005;MATH;          18;58;           4;13;          14;45;          13;42;           0;0;          31;     505.6;          52.0;          21;83;2019;ALL;ever EL
Braintree - Hollis;00400005;SCI;           8;57;           6;43;           2;14;           5;36;           1;7;          14;     510.4;;;94;2019;ALL;ever EL
Braintree - Liberty;00400025;ELA;          31;65;           6;13;          25;52;          15;31;           2;4;          48;     507.3;          60.1;          36;87;2019;ALL;ever EL
Braintree - Liberty;00400025;MATH;          28;58;           3;6;          25;52;          19;40;           1;2;          48;     503.9;          57.4;          36;79;2019;ALL;ever EL
Braintree - Liberty;00400025;SCI;          13;81;           1;6;          12;75;           2;13;           1;6;          16;     512.6;;;95;2019;ALL;ever EL
Braintree - Mary E Flaherty School;00400020;ELA;          28;68;           6;15;          22;54;          11;27;           2;5;          41;     509.5;          61.6;          27;91;2019;ALL;ever EL
Braintree - Mary E Flaherty School;00400020;MATH;          21;51;           5;12;          16;39;          19;46;           1;2;          41;     505.5;          59.8;          27;82;2019;ALL;ever EL
Braintree - Mary E Flaherty School;00400020;SCI;           6;46;           4;31;           2;15;           7;54;           0;0;          13;     507.3;;;91;2019;ALL;ever EL
Braintree - South Middle School;00400310;ELA;          48;55;           8;9;          40;45;          28;32;          12;14;          88;     501.2;          49.2;          77;73;2019;ALL;ever EL
Braintree - South Middle School;00400310;MATH;          56;64;          13;15;          43;49;          28;32;           4;5;          88;     506.2;          50.9;          77;84;2019;ALL;ever EL
Braintree - South Middle School;00400310;SCI;          17;57;           2;7;          15;50;          13;43;           0;0;          30;     504.0;;;88;2019;ALL;ever EL
Brewster - Eddy Elementary;00410010;ELA;           5;50;           1;10;           4;40;           4;40;           1;10;          10;     499.2;;          10;67;2019;ALL;ever EL
Brewster - Eddy Elementary;00410010;MATH;           4;40;           0;0;           4;40;           6;60;           0;0;          10;     498.7;;          10;67;2019;ALL;ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;          27;36;           7;9;          20;27;          38;51;           9;12;          74;     495.6;          56.9;          52;55;2019;ALL;ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;          22;30;           2;3;          20;27;          40;55;          11;15;          73;     486.9;          42.6;          51;31;2019;ALL;ever EL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;SCI;           8;42;           1;5;           7;37;           7;37;           4;21;          19;     490.3;;;59;2019;ALL;ever EL
Bridgewater-Raynham - Bridgewater Middle School;06250320;ELA;           7;37;           1;5;           6;32;          10;53;           2;11;          19;     492.7;;          19;45;2019;ALL;ever EL
Bridgewater-Raynham - Bridgewater Middle School;06250320;MATH;          10;53;           1;5;           9;47;           8;42;           1;5;          19;     500.3;;          19;71;2019;ALL;ever EL
Bridgewater-Raynham - Bridgewater Middle School;06250320;SCI;           4;33;           0;0;           4;33;           6;50;           2;17;          12;     490.5;;;60;2019;ALL;ever EL
Bridgewater-Raynham - Raynham Middle School;06250315;ELA;          12;46;           1;4;          11;42;          11;42;           3;12;          26;     495.0;          49.4;          26;53;2019;ALL;ever EL
Bridgewater-Raynham - Raynham Middle School;06250315;MATH;          11;42;           2;8;           9;35;          13;50;           2;8;          26;     496.9;          57.4;          26;61;2019;ALL;ever EL
Bridgewater-Raynham - Raynham Middle School;06250315;SCI;           5;36;           0;0;           5;36;           8;57;           1;7;          14;     492.7;;;65;2019;ALL;ever EL
Bridgewater-Raynham - Williams Intermediate School;06250300;ELA;          14;39;           1;3;          13;36;          19;53;           3;8;          36;     494.4;          51.0;          34;51;2019;ALL;ever EL
Bridgewater-Raynham - Williams Intermediate School;06250300;MATH;          14;39;           3;8;          11;31;          17;47;           5;14;          36;     496.9;          50.3;          34;61;2019;ALL;ever EL
Bridgewater-Raynham - Williams Intermediate School;06250300;SCI;           4;40;           2;20;           2;20;           6;60;           0;0;          10;     502.4;;;86;2019;ALL;ever EL
Brockton - Ashfield Middle School;00440421;ELA;          21;14;           2;1;          19;13;          59;39;          70;47;         150;     475.5;          54.5;         103;4;2019;ALL;ever EL
Brockton - Ashfield Middle School;00440421;MATH;          21;14;           2;1;          19;13;          77;52;          51;34;         149;     479.9;          52.8;         103;11;2019;ALL;ever EL
Brockton - Ashfield Middle School;00440421;SCI;           6;11;           0;0;           6;11;          24;42;          27;47;          57;     474.9;;;12;2019;ALL;ever EL
Brockton - Brookfield;00440010;ELA;           9;8;           0;0;           9;8;          49;45;          50;46;         108;     473.5;          52.5;          63;2;2019;ALL;ever EL
Brockton - Brookfield;00440010;MATH;          12;11;           0;0;          12;11;          51;47;          45;42;         108;     474.9;          57.2;          63;5;2019;ALL;ever EL
Brockton - Brookfield;00440010;SCI;           1;2;           0;0;           1;2;          14;31;          30;67;          45;     466.9;;;3;2019;ALL;ever EL
Brockton - Downey;00440110;ELA;          10;20;           0;0;          10;20;          25;51;          14;29;          49;     483.8;          45.1;          37;16;2019;ALL;ever EL
Brockton - Downey;00440110;MATH;           7;14;           0;0;           7;14;          25;51;          17;35;          49;     479.0;          47.1;          37;10;2019;ALL;ever EL
Brockton - Downey;00440110;SCI;           4;18;           0;0;           4;18;          13;59;           5;23;          22;     480.7;;;30;2019;ALL;ever EL
Brockton - Dr W Arnone Community School;00440001;ELA;          12;16;           0;0;          12;16;          46;61;          17;23;          75;     481.4;          42.1;          51;11;2019;ALL;ever EL
Brockton - Dr W Arnone Community School;00440001;MATH;          10;13;           0;0;          10;13;          36;48;          29;39;          75;     478.0;          35.7;          51;9;2019;ALL;ever EL
Brockton - Dr W Arnone Community School;00440001;SCI;           7;24;           0;0;           7;24;          17;59;           5;17;          29;     486.0;;;46;2019;ALL;ever EL
Brockton - East Middle School;00440405;ELA;          31;11;           0;0;          31;11;         116;41;         134;48;         281;     473.9;          53.8;         228;2;2019;ALL;ever EL
Brockton - East Middle School;00440405;MATH;          20;7;           1;0;          19;7;         137;49;         124;44;         281;     473.6;          42.4;         228;3;2019;ALL;ever EL
Brockton - East Middle School;00440405;SCI;           6;7;           1;1;           5;6;          47;55;          32;38;          85;     476.1;;;15;2019;ALL;ever EL
Brockton - Edgar B Davis;00440023;ELA;          48;20;           3;1;          45;19;         140;60;          47;20;         235;     486.2;          55.4;         196;23;2019;ALL;ever EL
Brockton - Edgar B Davis;00440023;MATH;          56;24;           3;1;          53;23;         133;57;          45;19;         234;     486.4;          59.5;         195;29;2019;ALL;ever EL
Brockton - Edgar B Davis;00440023;SCI;          12;15;           0;0;          12;15;          47;57;          23;28;          82;     479.8;;;27;2019;ALL;ever EL
Brockton - Gilmore Elementary School;00440055;ELA;          13;14;           1;1;          12;13;          56;58;          27;28;          96;     479.6;          48.5;          59;8;2019;ALL;ever EL
Brockton - Gilmore Elementary School;00440055;MATH;          19;20;           0;0;          19;20;          60;63;          17;18;          96;     483.9;          50.6;          59;21;2019;ALL;ever EL
