School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Boston - Otis Elementary School;00350156;SCI;           4;33;           0;0;           4;33;           2;17;           6;50;          12;100;     479.8;;;2021;ALL;students with disabilities
Boston - Perkins Elementary School;00350231;ELA;           4;25;           1;6;           3;19;           8;50;           4;25;          16;85;     484.6;;           7;2021;ALL;students with disabilities
Boston - Perkins Elementary School;00350231;MATH;           0;0;           0;0;           0;0;           8;50;           8;50;          16;85;     465.9;;           6;2021;ALL;students with disabilities
Boston - Perry K-8 School;00350255;ELA;           2;6;           0;0;           2;6;          10;29;          23;66;          35;86;     477.8;;           7;2021;ALL;students with disabilities
Boston - Perry K-8 School;00350255;MATH;           0;0;           0;0;           0;0;           9;25;          27;75;          36;88;     466.1;;           7;2021;ALL;students with disabilities
Boston - Perry K-8 School;00350255;SCI;           0;0;           0;0;           0;0;           2;17;          10;83;          12;93;     461.7;;;2021;ALL;students with disabilities
Boston - Quincy Elementary School;00350286;ELA;           7;15;           3;7;           4;9;          18;39;          21;46;          46;81;     487.6;;          12;2021;ALL;students with disabilities
Boston - Quincy Elementary School;00350286;MATH;           8;17;           3;7;           5;11;          13;28;          25;54;          46;81;     481.5;;          12;2021;ALL;students with disabilities
Boston - Quincy Elementary School;00350286;SCI;           3;17;           1;6;           2;11;           2;11;          13;72;          18;86;     474.7;;;2021;ALL;students with disabilities
Boston - Quincy Upper School;00350565;ELA;           1;2;           0;0;           1;2;          17;39;          26;59;          44;90;     466.9;          28.1;          43;2021;ALL;students with disabilities
Boston - Quincy Upper School;00350565;MATH;           1;2;           0;0;           1;2;          15;33;          29;64;          45;92;     465.4;          22.8;          44;2021;ALL;students with disabilities
Boston - Roosevelt K-8 School;00350116;ELA;           4;7;           0;0;           4;7;          23;40;          30;53;          57;69;     470.8;          23.3;          32;2021;ALL;students with disabilities
Boston - Roosevelt K-8 School;00350116;MATH;           1;2;           0;0;           1;2;          22;40;          32;58;          55;67;     465.6;          35.2;          31;2021;ALL;students with disabilities
Boston - Roosevelt K-8 School;00350116;SCI;           0;0;           0;0;           0;0;           5;38;           8;62;          13;65;     461.5;;;2021;ALL;students with disabilities
Boston - Russell Elementary School;00350366;ELA;           0;0;           0;0;           0;0;           8;67;           4;33;          12;100;     471.7;;           4;2021;ALL;students with disabilities
Boston - Russell Elementary School;00350366;MATH;           1;8;           0;0;           1;8;           6;50;           5;42;          12;100;     470.8;;           4;2021;ALL;students with disabilities
Boston - Sumner Elementary School;00350052;ELA;           6;12;           0;0;           6;12;          18;35;          27;53;          51;87;     469.3;           5.0;          20;2021;ALL;students with disabilities
Boston - Sumner Elementary School;00350052;MATH;           0;0;           0;0;           0;0;          16;31;          35;69;          51;87;     461.9;;          19;2021;ALL;students with disabilities
Boston - Sumner Elementary School;00350052;SCI;           1;5;           0;0;           1;5;           4;20;          15;75;          20;95;     458.9;;;2021;ALL;students with disabilities
Boston - Taylor Elementary School;00350054;ELA;           2;6;           0;0;           2;6;          11;32;          21;62;          34;97;     469.5;;          11;2021;ALL;students with disabilities
Boston - Taylor Elementary School;00350054;MATH;           0;0;           0;0;           0;0;           5;15;          29;85;          34;97;     457.0;;          11;2021;ALL;students with disabilities
Boston - Taylor Elementary School;00350054;SCI;           2;15;           0;0;           2;15;           1;8;          10;77;          13;100;     464.6;;;2021;ALL;students with disabilities
Boston - TechBoston Academy;00350657;ELA;           3;4;           0;0;           3;4;          24;32;          49;64;          76;88;     464.8;          26.4;          72;2021;ALL;students with disabilities
Boston - TechBoston Academy;00350657;MATH;           2;3;           0;0;           2;3;          30;39;          45;58;          77;89;     466.6;          29.6;          73;2021;ALL;students with disabilities
Boston - Timilty Middle School;00350485;ELA;           7;11;           0;0;           7;11;          18;28;          40;62;          65;89;     465.8;          30.1;          63;2021;ALL;students with disabilities
Boston - Timilty Middle School;00350485;MATH;           1;2;           0;0;           1;2;          17;26;          48;73;          66;91;     462.3;          24.2;          64;2021;ALL;students with disabilities
Boston - Timilty Middle School;00350485;SCI;           0;0;           0;0;           0;0;           5;28;          13;72;          18;90;     463.4;;;2021;ALL;students with disabilities
Boston - Tobin K-8 School;00350229;ELA;           1;3;           0;0;           1;3;          16;43;          20;54;          37;95;     466.8;          21.7;          24;2021;ALL;students with disabilities
Boston - Tobin K-8 School;00350229;MATH;           2;6;           0;0;           2;6;          14;40;          19;54;          35;90;     466.3;          28.2;          24;2021;ALL;students with disabilities
Boston - Trotter K-8 School;00350370;ELA;           2;7;           1;3;           1;3;          12;40;          16;53;          30;97;     470.3;          34.0;          21;2021;ALL;students with disabilities
Boston - Trotter K-8 School;00350370;MATH;           0;0;           0;0;           0;0;           9;30;          21;70;          30;97;     464.6;          29.8;          21;2021;ALL;students with disabilities
Boston - Trotter K-8 School;00350370;SCI;           0;0;           0;0;           0;0;           3;25;           9;75;          12;100;     453.6;;;2021;ALL;students with disabilities
Boston - Tynan Elementary School;00350181;ELA;           3;9;           0;0;           3;9;           5;15;          26;76;          34;100;     488.3;;           3;2021;ALL;students with disabilities
Boston - Tynan Elementary School;00350181;MATH;           0;0;           0;0;           0;0;           5;14;          30;86;          35;100;     467.2;;           4;2021;ALL;students with disabilities
Boston - Tynan Elementary School;00350181;SCI;           0;0;           0;0;           0;0;           1;8;          12;92;          13;100;     462.7;;;2021;ALL;students with disabilities
Boston - UP Academy Holland;00350167;ELA;           0;0;           0;0;           0;0;          17;31;          37;69;          54;91;     462.6;;          16;2021;ALL;students with disabilities
Boston - UP Academy Holland;00350167;MATH;           0;0;           0;0;           0;0;           6;11;          47;89;          53;88;     457.3;;          15;2021;ALL;students with disabilities
Boston - UP Academy Holland;00350167;SCI;           0;0;           0;0;           0;0;           2;11;          17;89;          19;83;     456.8;;;2021;ALL;students with disabilities
Boston - Warren-Prescott K-8 School;00350346;ELA;          14;20;           2;3;          12;17;          38;54;          19;27;          71;99;     486.6;          25.5;          38;2021;ALL;students with disabilities
Boston - Warren-Prescott K-8 School;00350346;MATH;           5;7;           0;0;           5;7;          28;39;          38;54;          71;99;     473.2;          17.8;          38;2021;ALL;students with disabilities
Boston - Warren-Prescott K-8 School;00350346;SCI;           2;9;           0;0;           2;9;          13;59;           7;32;          22;100;     479.1;;;2021;ALL;students with disabilities
Boston - Winthrop Elementary School;00350180;ELA;           0;0;           0;0;           0;0;          12;71;           5;29;          17;95;     471.4;;           8;2021;ALL;students with disabilities
Boston - Winthrop Elementary School;00350180;MATH;           0;0;           0;0;           0;0;           7;39;          11;61;          18;100;     463.2;;           8;2021;ALL;students with disabilities
Boston - Young Achievers K-8 School;00350380;ELA;           3;3;           0;0;           3;3;          27;31;          58;66;          88;86;     464.8;          35.2;          54;2021;ALL;students with disabilities
Boston - Young Achievers K-8 School;00350380;MATH;           0;0;           0;0;           0;0;          19;22;          68;78;          87;85;     458.6;          22.3;          52;2021;ALL;students with disabilities
Boston - Young Achievers K-8 School;00350380;SCI;           0;0;           0;0;           0;0;           9;33;          18;67;          27;90;     461.0;;;2021;ALL;students with disabilities
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;ELA;          10;13;           2;3;           8;10;          33;42;          35;45;          78;100;     476.0;          30.1;          60;2021;ALL;students with disabilities
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;MATH;          11;14;           1;1;          10;13;          36;46;          31;40;          78;100;     479.1;          33.1;          58;2021;ALL;students with disabilities
Boston Collegiate Charter (District) - Boston Collegiate Charter School;04490305;SCI;           3;11;           1;4;           2;7;          16;57;           9;32;          28;100;     479.1;;;2021;ALL;students with disabilities
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;ELA;           2;5;           0;0;           2;5;          15;38;          22;56;          39;81;     467.5;          25.3;          38;2021;ALL;students with disabilities
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School;04110305;MATH;           0;0;           0;0;           0;0;          13;31;          29;69;          42;88;     466.0;          25.5;          41;2021;ALL;students with disabilities
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;ELA;           7;13;           1;2;           6;11;          22;42;          24;45;          53;98;     475.0;          36.7;          48;2021;ALL;students with disabilities
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;MATH;           1;2;           0;0;           1;2;          32;59;          21;39;          54;100;     472.2;          34.1;          49;2021;ALL;students with disabilities
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School;04160305;SCI;           0;0;           0;0;           0;0;           7;64;           4;36;          11;100;     471.8;;;2021;ALL;students with disabilities
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;ELA;           3;4;           0;0;           3;4;          27;40;          37;55;          67;93;     470.1;          31.2;          22;2021;ALL;students with disabilities
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;MATH;           2;3;           0;0;           2;3;          13;19;          52;78;          67;93;     460.6;          24.2;          22;2021;ALL;students with disabilities
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;SCI;           0;0;           0;0;           0;0;           4;36;           7;64;          11;73;     465.4;;;2021;ALL;students with disabilities
Bourne - Bourne Intermediate School;00360030;ELA;          12;16;           1;1;          11;14;          40;52;          25;32;          77;98;     478.3;          39.6;          31;2021;ALL;students with disabilities
Bourne - Bourne Intermediate School;00360030;MATH;           3;4;           0;0;           3;4;          27;35;          47;61;          77;98;     466.7;          34.5;          31;2021;ALL;students with disabilities
Bourne - Bourne Intermediate School;00360030;SCI;           3;10;           0;0;           3;10;          18;58;          10;32;          31;100;     475.7;;;2021;ALL;students with disabilities
Bourne - Bourne Middle School;00360325;ELA;           7;9;           0;0;           7;9;          25;32;          45;58;          77;94;     469.5;          28.9;          73;2021;ALL;students with disabilities
Bourne - Bourne Middle School;00360325;MATH;           5;6;           1;1;           4;5;          38;49;          34;44;          77;94;     472.7;          36.3;          73;2021;ALL;students with disabilities
Bourne - Bourne Middle School;00360325;SCI;           4;15;           1;4;           3;11;          13;48;          10;37;          27;97;     480.9;;;2021;ALL;students with disabilities
Boxford - Spofford Pond;00380013;ELA;          24;30;           1;1;          23;29;          42;53;          13;16;          79;100;     490.1;          34.4;          40;2021;ALL;students with disabilities
Boxford - Spofford Pond;00380013;MATH;          15;19;           0;0;          15;19;          44;56;          20;25;          79;100;     483.0;          44.5;          40;2021;ALL;students with disabilities
Boxford - Spofford Pond;00380013;SCI;          11;39;           0;0;          11;39;          14;50;           3;11;          28;100;     496.1;;;2021;ALL;students with disabilities
Braintree - Archie T Morrison;00400033;ELA;           5;18;           2;7;           3;11;          19;68;           4;14;          28;100;     489.4;;;2021;ALL;students with disabilities
Braintree - Archie T Morrison;00400033;MATH;           4;14;           0;0;           4;14;          13;46;          11;39;          28;100;     475.0;;;2021;ALL;students with disabilities
Braintree - Donald Ross;00400050;ELA;           3;20;           0;0;           3;20;           8;53;           4;27;          15;83;     479.8;;;2021;ALL;students with disabilities
Braintree - Donald Ross;00400050;MATH;           3;20;           0;0;           3;20;           6;40;           6;40;          15;83;     479.9;;;2021;ALL;students with disabilities
Braintree - East Middle School;00400305;ELA;          26;14;           0;0;          26;14;         101;54;          59;32;         186;99;     481.0;          27.9;         179;2021;ALL;students with disabilities
Braintree - East Middle School;00400305;MATH;          17;9;           0;0;          17;9;         103;55;          66;35;         186;99;     477.4;          27.3;         178;2021;ALL;students with disabilities
Braintree - East Middle School;00400305;SCI;          14;16;           2;2;          12;13;          47;53;          28;31;          89;98;     481.3;;;2021;ALL;students with disabilities
Braintree - Highlands;00400015;ELA;          17;47;           0;0;          17;47;          17;47;           2;6;          36;97;     495.2;;          10;2021;ALL;students with disabilities
Braintree - Highlands;00400015;MATH;           7;19;           0;0;           7;19;          25;69;           4;11;          36;97;     486.8;;          10;2021;ALL;students with disabilities
Braintree - Highlands;00400015;SCI;           7;58;           1;8;           6;50;           4;33;           1;8;          12;100;     501.8;;;2021;ALL;students with disabilities
Braintree - Hollis;00400005;ELA;          22;52;           3;7;          19;45;          19;45;           1;2;          42;98;     501.8;;;2021;ALL;students with disabilities
Braintree - Hollis;00400005;MATH;          15;36;           2;5;          13;31;          26;62;           1;2;          42;98;     496.1;;;2021;ALL;students with disabilities
Braintree - Liberty;00400025;ELA;          13;41;           0;0;          13;41;          16;50;           3;9;          32;100;     491.8;;           8;2021;ALL;students with disabilities
Braintree - Liberty;00400025;MATH;           8;26;           0;0;           8;26;          19;61;           4;13;          31;97;     487.7;;           7;2021;ALL;students with disabilities
Braintree - Mary E Flaherty School;00400020;ELA;           8;32;           0;0;           8;32;          11;44;           6;24;          25;100;     493.1;;;2021;ALL;students with disabilities
Braintree - Mary E Flaherty School;00400020;MATH;           7;28;           1;4;           6;24;           8;32;          10;40;          25;100;     488.4;;;2021;ALL;students with disabilities
Braintree - South Middle School;00400310;ELA;          37;28;           2;2;          35;27;          65;49;          30;23;         132;96;     486.9;          38.4;         127;2021;ALL;students with disabilities
Braintree - South Middle School;00400310;MATH;          15;11;           2;2;          13;10;          84;64;          32;24;         131;95;     483.0;          35.9;         125;2021;ALL;students with disabilities
Braintree - South Middle School;00400310;SCI;           8;22;           0;0;           8;22;          22;59;           7;19;          37;95;     486.9;;;2021;ALL;students with disabilities
Brewster - Eddy Elementary;00410010;ELA;           6;14;           0;0;           6;14;          26;62;          10;24;          42;87;     481.4;;          17;2021;ALL;students with disabilities
Brewster - Eddy Elementary;00410010;MATH;           6;14;           0;0;           6;14;          21;50;          15;36;          42;87;     476.4;;          17;2021;ALL;students with disabilities
Brewster - Eddy Elementary;00410010;SCI;           2;11;           0;0;           2;11;          12;67;           4;22;          18;82;     484.1;;;2021;ALL;students with disabilities
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;           5;10;           1;2;           4;8;          26;52;          19;38;          50;81;     472.8;          20.9;          33;2021;ALL;students with disabilities
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;           0;0;           0;0;           0;0;          18;37;          31;63;          49;79;     463.7;          24.2;          31;2021;ALL;students with disabilities
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;SCI;           1;5;           0;0;           1;5;           6;30;          13;65;          20;91;     466.5;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Bridgewater Middle School;06250320;ELA;           5;6;           0;0;           5;6;          40;50;          35;44;          80;96;     473.7;          30.9;          75;2021;ALL;students with disabilities
Bridgewater-Raynham - Bridgewater Middle School;06250320;MATH;           5;6;           1;1;           4;5;          47;59;          28;35;          80;96;     477.4;          35.9;          75;2021;ALL;students with disabilities
Bridgewater-Raynham - Bridgewater Middle School;06250320;SCI;           3;9;           0;0;           3;9;          17;52;          13;39;          33;92;     476.8;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Laliberte Elementary School;06250050;ELA;          10;15;           1;2;           9;14;          40;62;          15;23;          65;99;     480.7;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Laliberte Elementary School;06250050;MATH;           8;12;           0;0;           8;12;          23;35;          34;52;          65;99;     470.5;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Mitchell Elementary School;06250002;ELA;          10;22;           0;0;          10;22;          20;44;          15;33;          45;100;     480.9;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Mitchell Elementary School;06250002;MATH;           3;7;           0;0;           3;7;          22;49;          20;44;          45;100;     473.2;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Raynham Middle School;06250315;ELA;           5;5;           0;0;           5;5;          41;42;          51;53;          97;94;     470.7;          25.6;          95;2021;ALL;students with disabilities
Bridgewater-Raynham - Raynham Middle School;06250315;MATH;           1;1;           0;0;           1;1;          45;47;          50;52;          96;93;     468.5;          22.2;          94;2021;ALL;students with disabilities
Bridgewater-Raynham - Raynham Middle School;06250315;SCI;           3;6;           0;0;           3;6;          26;55;          18;38;          47;92;     473.1;;;2021;ALL;students with disabilities
Bridgewater-Raynham - Williams Intermediate School;06250300;ELA;          21;14;           3;2;          18;12;          74;51;          50;34;         145;96;     480.1;          29.7;          87;2021;ALL;students with disabilities
Bridgewater-Raynham - Williams Intermediate School;06250300;MATH;          19;13;           2;1;          17;12;          77;53;          49;34;         145;96;     476.8;          31.5;          86;2021;ALL;students with disabilities
Bridgewater-Raynham - Williams Intermediate School;06250300;SCI;           6;14;           0;0;           6;14;          18;42;          19;44;          43;96;     475.5;;;2021;ALL;students with disabilities
Brimfield - Brimfield Elementary;00430005;ELA;          10;26;           0;0;          10;26;          16;41;          13;33;          39;95;     483.7;;          15;2021;ALL;students with disabilities
Brimfield - Brimfield Elementary;00430005;MATH;           6;15;           0;0;           6;15;          22;55;          12;30;          40;98;     482.6;;          15;2021;ALL;students with disabilities
Brockton - Ashfield Middle School;00440421;ELA;           3;3;           0;0;           3;3;          24;24;          73;73;         100;94;     464.3;          36.0;          69;2021;ALL;students with disabilities
Brockton - Ashfield Middle School;00440421;MATH;           2;2;           0;0;           2;2;          24;24;          75;74;         101;95;     463.4;          31.6;          70;2021;ALL;students with disabilities
Brockton - Ashfield Middle School;00440421;SCI;           0;0;           0;0;           0;0;          10;34;          19;66;          29;89;     470.0;;;2021;ALL;students with disabilities
Brockton - Brookfield;00440010;ELA;           1;2;           1;2;           0;0;          14;33;          28;65;          43;100;     471.8;;          13;2021;ALL;students with disabilities
Brockton - Brookfield;00440010;MATH;           1;2;           0;0;           1;2;           8;19;          34;79;          43;100;     465.7;;          12;2021;ALL;students with disabilities
Brockton - Brookfield;00440010;SCI;           1;6;           0;0;           1;6;           6;35;          10;59;          17;100;     470.5;;;2021;ALL;students with disabilities
Brockton - Downey;00440110;ELA;           2;2;           0;0;           2;2;          39;35;          72;64;         113;95;     467.6;          23.1;          27;2021;ALL;students with disabilities
Brockton - Downey;00440110;MATH;           2;2;           0;0;           2;2;          12;11;          99;88;         113;95;     454.9;          12.4;          27;2021;ALL;students with disabilities
Brockton - Downey;00440110;SCI;           3;8;           0;0;           3;8;           5;13;          30;79;          38;93;     467.2;;;2021;ALL;students with disabilities
Brockton - Dr W Arnone Community School;00440001;ELA;           2;3;           0;0;           2;3;          33;42;          44;56;          79;93;     469.2;;          16;2021;ALL;students with disabilities
Brockton - Dr W Arnone Community School;00440001;MATH;           2;3;           0;0;           2;3;          23;29;          54;68;          79;94;     460.3;;          16;2021;ALL;students with disabilities
Brockton - Dr W Arnone Community School;00440001;SCI;           0;0;           0;0;           0;0;           6;38;          10;63;          16;100;     463.9;;;2021;ALL;students with disabilities
Brockton - East Middle School;00440405;ELA;           7;6;           0;0;           7;6;          30;27;          76;67;         113;96;     464.6;          33.5;          98;2021;ALL;students with disabilities
Brockton - East Middle School;00440405;MATH;           5;4;           0;0;           5;4;          33;29;          76;67;         114;97;     464.1;          32.6;          98;2021;ALL;students with disabilities
Brockton - East Middle School;00440405;SCI;           2;8;           1;4;           1;4;          13;52;          10;40;          25;93;     475.4;;;2021;ALL;students with disabilities
Brockton - Edgar B Davis;00440023;ELA;           2;3;           0;0;           2;3;          28;44;          34;53;          64;94;     468.0;          31.2;          40;2021;ALL;students with disabilities
Brockton - Edgar B Davis;00440023;MATH;           0;0;           0;0;           0;0;          22;34;          42;66;          64;94;     461.3;          30.7;          40;2021;ALL;students with disabilities
Brockton - Edgar B Davis;00440023;SCI;           0;0;           0;0;           0;0;           9;56;           7;44;          16;89;     469.8;;;2021;ALL;students with disabilities
Brockton - Gilmore Elementary School;00440055;ELA;           2;8;           0;0;           2;8;          11;44;          12;48;          25;100;     470.6;;          10;2021;ALL;students with disabilities
Brockton - Gilmore Elementary School;00440055;MATH;           0;0;           0;0;           0;0;           8;32;          17;68;          25;100;     458.9;;          10;2021;ALL;students with disabilities
Brockton - Gilmore Elementary School;00440055;SCI;           0;0;           0;0;           0;0;           3;30;           7;70;          10;100;     464.6;;;2021;ALL;students with disabilities
Brockton - Hancock;00440045;ELA;           4;12;           0;0;           4;12;          15;45;          14;42;          33;100;     474.6;;           8;2021;ALL;students with disabilities
Brockton - Hancock;00440045;MATH;           2;6;           0;0;           2;6;          11;33;          20;61;          33;100;     465.7;;           8;2021;ALL;students with disabilities
Brockton - Huntington Therapeutic Day School;00440400;ELA;           1;5;           0;0;           1;5;           7;33;          13;62;          21;97;     461.1;;          16;2021;ALL;students with disabilities
Brockton - Huntington Therapeutic Day School;00440400;MATH;           0;0;           0;0;           0;0;           5;26;          14;74;          19;90;     457.0;;          16;2021;ALL;students with disabilities
Brockton - John F Kennedy;00440017;ELA;           2;5;           0;0;           2;5;          15;39;          21;55;          38;100;     470.6;;          17;2021;ALL;students with disabilities
Brockton - John F Kennedy;00440017;MATH;           0;0;           0;0;           0;0;          10;26;          28;74;          38;100;     461.7;;          17;2021;ALL;students with disabilities
Brockton - John F Kennedy;00440017;SCI;           1;5;           0;0;           1;5;           6;29;          14;67;          21;96;     470.5;;;2021;ALL;students with disabilities
Brockton - Joseph F. Plouffe Academy;00440422;ELA;           3;3;           1;1;           2;2;          20;19;          82;78;         105;90;     462.1;          30.4;          77;2021;ALL;students with disabilities
Brockton - Joseph F. Plouffe Academy;00440422;MATH;           3;3;           0;0;           3;3;          13;13;          88;85;         104;89;     460.8;          24.9;          73;2021;ALL;students with disabilities
Brockton - Joseph F. Plouffe Academy;00440422;SCI;           0;0;           0;0;           0;0;           5;15;          28;85;          33;87;     460.9;;;2021;ALL;students with disabilities
Brockton - Louis F Angelo Elementary;00440065;ELA;           8;8;           0;0;           8;8;          30;32;          57;60;          95;100;     471.6;          28.5;          20;2021;ALL;students with disabilities
Brockton - Louis F Angelo Elementary;00440065;MATH;           4;4;           0;0;           4;4;          10;11;          79;85;          93;98;     456.1;          16.4;          20;2021;ALL;students with disabilities
Brockton - Louis F Angelo Elementary;00440065;SCI;           0;0;           0;0;           0;0;           4;15;          23;85;          27;93;     458.5;;;2021;ALL;students with disabilities
Brockton - Manthala George Jr. School;00440003;ELA;           2;3;           0;0;           2;3;          41;60;          25;37;          68;97;     473.1;          41.0;          20;2021;ALL;students with disabilities
Brockton - Manthala George Jr. School;00440003;MATH;           1;1;           0;0;           1;1;          19;28;          48;71;          68;97;     458.7;          30.3;          20;2021;ALL;students with disabilities
Brockton - Manthala George Jr. School;00440003;SCI;           1;5;           0;0;           1;5;           8;40;          11;55;          20;91;     469.6;;;2021;ALL;students with disabilities
Brockton - Mary E. Baker School;00440002;ELA;           4;6;           0;0;           4;6;          24;36;          38;58;          66;97;     468.3;          14.1;          27;2021;ALL;students with disabilities
Brockton - Mary E. Baker School;00440002;MATH;           3;5;           0;0;           3;5;          12;19;          49;77;          64;95;     461.2;          23.8;          25;2021;ALL;students with disabilities
Brockton - Mary E. Baker School;00440002;SCI;           2;7;           0;0;           2;7;           6;21;          20;71;          28;91;     464.4;;;2021;ALL;students with disabilities
Brockton - North Middle School;00440410;ELA;           0;0;           0;0;           0;0;           6;21;          23;79;          29;97;     457.8;          26.8;          29;2021;ALL;students with disabilities
Brockton - North Middle School;00440410;MATH;           0;0;           0;0;           0;0;           8;28;          21;72;          29;97;     463.2;          31.7;          29;2021;ALL;students with disabilities
Brockton - Oscar F Raymond;00440078;ELA;           2;3;           0;0;           2;3;          21;31;          45;66;          68;96;     468.5;;          11;2021;ALL;students with disabilities
Brockton - Oscar F Raymond;00440078;MATH;           2;3;           0;0;           2;3;          14;20;          53;77;          69;97;     459.4;;          11;2021;ALL;students with disabilities
Brockton - Oscar F Raymond;00440078;SCI;           0;0;           0;0;           0;0;           3;16;          16;84;          19;100;     458.3;;;2021;ALL;students with disabilities
Brockton - South Middle School;00440415;ELA;           3;3;           0;0;           3;3;          25;28;          60;68;          88;91;     466.8;          33.2;          67;2021;ALL;students with disabilities
Brockton - South Middle School;00440415;MATH;           0;0;           0;0;           0;0;          25;29;          62;71;          87;90;     464.0;          29.1;          67;2021;ALL;students with disabilities
Brockton - South Middle School;00440415;SCI;           2;11;           0;0;           2;11;           4;22;          12;67;          18;76;     466.3;;;2021;ALL;students with disabilities
Brockton - West Middle School;00440420;ELA;           5;4;           0;0;           5;4;          31;27;          78;68;         114;92;     462.8;          29.4;         113;2021;ALL;students with disabilities
Brockton - West Middle School;00440420;MATH;           2;2;           0;0;           2;2;          36;32;          76;67;         114;93;     463.5;          28.0;         113;2021;ALL;students with disabilities
Brockton - West Middle School;00440420;SCI;           0;0;           0;0;           0;0;          13;45;          16;55;          29;84;     469.0;;;2021;ALL;students with disabilities
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;          19;14;           0;0;          19;14;          73;54;          43;32;         135;98;     479.4;          33.7;          73;2021;ALL;students with disabilities
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;           8;6;           0;0;           8;6;          75;56;          52;39;         135;98;     475.8;          28.1;          73;2021;ALL;students with disabilities
Brooke Charter School (District) - Brooke Charter School;04280305;SCI;           2;5;           0;0;           2;5;          23;58;          15;38;          40;93;     476.6;;;2021;ALL;students with disabilities
Brookfield - Brookfield Elementary;00450005;ELA;           7;35;           0;0;           7;35;           7;35;           6;30;          20;100;     482.3;;           9;2021;ALL;students with disabilities
Brookfield - Brookfield Elementary;00450005;MATH;           3;15;           0;0;           3;15;           9;45;           8;40;          20;100;     478.0;;          10;2021;ALL;students with disabilities
Brookline - Edith C Baker;00460005;ELA;          34;38;           8;9;          26;29;          42;47;          14;16;          90;99;     495.6;          41.9;          59;2021;ALL;students with disabilities
Brookline - Edith C Baker;00460005;MATH;          34;38;           5;6;          29;32;          41;46;          15;17;          90;99;     491.9;          42.0;          58;2021;ALL;students with disabilities
Brookline - Edith C Baker;00460005;SCI;          17;52;           3;9;          14;42;          14;42;           2;6;          33;100;     501.1;;;2021;ALL;students with disabilities
Brookline - Florida Ruffin Ridley School;00460015;ELA;          26;29;           1;1;          25;28;          49;54;          15;17;          90;97;     488.4;          43.1;          64;2021;ALL;students with disabilities
Brookline - Florida Ruffin Ridley School;00460015;MATH;          25;28;           2;2;          23;26;          29;33;          35;39;          89;96;     480.9;          41.2;          63;2021;ALL;students with disabilities
Brookline - Florida Ruffin Ridley School;00460015;SCI;           8;22;           0;0;           8;22;          17;46;          12;32;          37;95;     482.4;;;2021;ALL;students with disabilities
Brookline - Heath;00460025;ELA;          17;41;           2;5;          15;37;          19;46;           5;12;          41;91;     492.4;          48.4;          24;2021;ALL;students with disabilities
Brookline - Heath;00460025;MATH;          12;29;           3;7;           9;22;          23;56;           6;15;          41;91;     490.8;          57.3;          24;2021;ALL;students with disabilities
Brookline - Heath;00460025;SCI;           3;30;           0;0;           3;30;           7;70;           0;0;          10;100;     493.4;;;2021;ALL;students with disabilities
Brookline - John D Runkle;00460045;ELA;          30;40;           2;3;          28;37;          26;35;          19;25;          75;95;     491.2;          30.4;          39;2021;ALL;students with disabilities
Brookline - John D Runkle;00460045;MATH;          27;36;           2;3;          25;34;          24;32;          23;31;          74;93;     488.0;          33.9;          39;2021;ALL;students with disabilities
Brookline - John D Runkle;00460045;SCI;           8;42;           1;5;           7;37;           6;32;           5;26;          19;90;     495.0;;;2021;ALL;students with disabilities
Brookline - Lawrence;00460030;ELA;          29;45;           4;6;          25;39;          27;42;           8;13;          64;96;     495.9;          50.8;          41;2021;ALL;students with disabilities
Brookline - Lawrence;00460030;MATH;          23;37;           0;0;          23;37;          30;48;           9;15;          62;93;     491.5;          48.8;          39;2021;ALL;students with disabilities
Brookline - Lawrence;00460030;SCI;           9;43;           2;10;           7;33;          10;48;           2;10;          21;92;     495.0;;;2021;ALL;students with disabilities
Brookline - Michael Driscoll;00460020;ELA;          16;28;           4;7;          12;21;          32;56;           9;16;          57;98;     490.3;          41.2;          33;2021;ALL;students with disabilities
