School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Lynn - Lynn English High;01630510;MATH;          78;20;           5;1;          73;18;         165;42;         152;38;         395;81;     478.7;          16.9;         272;2021;10;ALL
Lynn - Lynn Vocational Technical Institute;01630605;ELA;         113;42;          11;4;         102;38;         117;44;          37;14;         267;97;     494.0;          42.1;         257;2021;10;ALL
Lynn - Lynn Vocational Technical Institute;01630605;MATH;          63;24;           1;0;          62;23;         152;57;          51;19;         266;97;     484.9;          20.3;         257;2021;10;ALL
Lynnfield - Lynnfield High;01640505;ELA;         124;91;          61;45;          63;46;          11;8;           1;1;         136;99;     525.5;          60.4;         132;2021;10;ALL
Lynnfield - Lynnfield High;01640505;MATH;         110;80;          27;20;          83;61;          26;19;           1;1;         137;99;     514.7;          28.6;         132;2021;10;ALL
Malden - Malden High;01650505;ELA;         137;56;          34;14;         103;42;          72;29;          37;15;         246;61;     502.0;          38.3;         213;2021;10;ALL
Malden - Malden High;01650505;MATH;         108;44;          35;14;          73;30;          95;39;          43;17;         246;60;     498.7;          38.4;         212;2021;10;ALL
Manchester Essex Regional - Manchester Essex Regional High School;06980510;ELA;          87;82;          29;27;          58;55;          16;15;           3;3;         106;91;     517.0;          58.3;          98;2021;10;ALL
Manchester Essex Regional - Manchester Essex Regional High School;06980510;MATH;          72;71;          10;10;          62;61;          26;26;           3;3;         101;87;     509.0;          32.8;          94;2021;10;ALL
Mansfield - Mansfield High;01670505;ELA;         240;79;          77;25;         163;54;          44;15;          18;6;         302;99;     516.0;          60.2;         283;2021;10;ALL
Mansfield - Mansfield High;01670505;MATH;         197;65;          48;16;         149;49;          85;28;          21;7;         303;100;     507.3;          44.9;         283;2021;10;ALL
Map Academy Charter School (District) - Map Academy Charter School;35170505;ELA;           9;33;           1;4;           8;30;          17;63;           1;4;          27;87;     493.7;;           8;2021;10;ALL
Map Academy Charter School (District) - Map Academy Charter School;35170505;MATH;           4;15;           0;0;           4;15;          17;65;           5;19;          26;84;     482.7;;           8;2021;10;ALL
Marblehead - Marblehead High;01680505;ELA;         185;86;          69;32;         116;54;          27;13;           2;1;         214;96;     519.6;          57.2;         203;2021;10;ALL
Marblehead - Marblehead High;01680505;MATH;         151;71;          30;14;         121;57;          55;26;           8;4;         214;96;     509.1;          38.9;         201;2021;10;ALL
Marlborough - Marlborough High;01700505;ELA;          97;43;          23;10;          74;32;          84;37;          47;21;         228;90;     494.9;          54.9;         175;2021;10;ALL
Marlborough - Marlborough High;01700505;MATH;          95;42;           9;4;          86;38;          85;38;          46;20;         226;90;     492.6;          34.0;         176;2021;10;ALL
Marshfield - Marshfield High;01710505;ELA;         261;82;          78;24;         183;57;          53;17;           5;2;         319;99;     516.0;          53.7;         311;2021;10;ALL
Marshfield - Marshfield High;01710505;MATH;         210;66;          46;14;         164;52;          92;29;          16;5;         318;99;     508.0;          33.7;         310;2021;10;ALL
Martha's Vineyard - Martha's Vineyard Regional High;07000505;ELA;         116;70;          29;18;          87;53;          36;22;          13;8;         165;88;     508.7;          44.5;         142;2021;10;ALL
Martha's Vineyard - Martha's Vineyard Regional High;07000505;MATH;          80;47;           5;3;          75;44;          70;41;          19;11;         169;90;     497.9;          24.2;         145;2021;10;ALL
Masconomet - Masconomet Regional High School;07050505;ELA;         222;84;          80;30;         142;54;          40;15;           3;1;         265;95;     519.2;          49.2;         257;2021;10;ALL
Masconomet - Masconomet Regional High School;07050505;MATH;         218;82;          48;18;         170;64;          42;16;           5;2;         265;95;     514.9;          44.7;         256;2021;10;ALL
Mashpee - Mashpee Middle-High School;01720505;ELA;          82;73;          23;21;          59;53;          23;21;           7;6;         112;97;     512.1;          56.3;         103;2021;10;ALL
Mashpee - Mashpee Middle-High School;01720505;MATH;          66;59;           7;6;          59;53;          41;37;           5;4;         112;97;     503.9;          37.6;         102;2021;10;ALL
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;          39;51;           1;1;          38;50;          33;43;           4;5;          76;92;     498.8;          44.6;          75;2021;10;ALL
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;          40;53;           0;0;          40;53;          29;38;           7;9;          76;92;     497.6;          27.0;          75;2021;10;ALL
Maynard - Maynard High;01740505;ELA;          46;70;          15;23;          31;47;          16;24;           4;6;          66;96;     509.6;          66.6;          59;2021;10;ALL
Maynard - Maynard High;01740505;MATH;          40;62;           6;9;          34;52;          19;29;           6;9;          65;94;     503.7;          46.7;          58;2021;10;ALL
Medfield - Medfield Senior High;01750505;ELA;         172;89;          71;37;         101;52;          21;11;           0;0;         193;98;     523.5;          66.4;         191;2021;10;ALL
Medfield - Medfield Senior High;01750505;MATH;         157;81;          60;31;          97;50;          36;19;           0;0;         193;98;     518.5;          49.5;         191;2021;10;ALL
Medford - Medford High;01760505;ELA;         195;61;          60;19;         135;42;          84;26;          39;12;         318;96;     504.9;          53.0;         281;2021;10;ALL
Medford - Medford High;01760505;MATH;         135;42;          22;7;         113;35;         136;43;          49;15;         320;96;     495.1;          35.4;         284;2021;10;ALL
Medway - Medway High;01770505;ELA;         132;86;          38;25;          94;61;          21;14;           0;0;         153;96;     517.5;          52.1;         149;2021;10;ALL
Medway - Medway High;01770505;MATH;         123;80;          25;16;          98;64;          29;19;           1;1;         153;96;     514.5;          43.7;         148;2021;10;ALL
Melrose - Melrose High;01780505;ELA;         169;77;          66;30;         103;47;          45;21;           5;2;         219;99;     516.2;          55.8;         210;2021;10;ALL
Melrose - Melrose High;01780505;MATH;         134;61;          17;8;         117;53;          72;33;          13;6;         219;99;     504.2;          33.6;         210;2021;10;ALL
Mendon-Upton - Nipmuc Regional High;07100510;ELA;         103;71;          32;22;          71;49;          37;26;           5;3;         145;100;     514.2;          57.3;         138;2021;10;ALL
Mendon-Upton - Nipmuc Regional High;07100510;MATH;          92;63;          19;13;          73;50;          41;28;          12;8;         145;100;     505.6;          39.7;         138;2021;10;ALL
Methuen - Methuen High;01810505;ELA;         220;52;          62;15;         158;38;         142;34;          58;14;         420;92;     500.8;          48.5;         381;2021;10;ALL
Methuen - Methuen High;01810505;MATH;         166;39;          19;5;         147;35;         178;42;          78;18;         422;92;     492.8;          25.8;         382;2021;10;ALL
Middleborough - Middleborough High;01820505;ELA;         124;64;          23;12;         101;52;          59;30;          12;6;         195;97;     505.9;          38.6;         182;2021;10;ALL
Middleborough - Middleborough High;01820505;MATH;         100;52;          15;8;          85;44;          78;40;          15;8;         193;96;     501.2;          33.4;         179;2021;10;ALL
Milford - Milford High;01850505;ELA;         186;63;          66;22;         120;41;          65;22;          43;15;         294;93;     506.2;          56.5;         248;2021;10;ALL
Milford - Milford High;01850505;MATH;         125;43;          13;4;         112;38;         120;41;          47;16;         292;93;     494.9;          42.1;         247;2021;10;ALL
Millbury - Millbury Junior/Senior High;01860505;ELA;          64;53;           8;7;          56;46;          47;39;          10;8;         121;99;     501.5;          48.5;         114;2021;10;ALL
Millbury - Millbury Junior/Senior High;01860505;MATH;          62;51;           4;3;          58;48;          47;39;          12;10;         121;99;     497.8;          35.2;         114;2021;10;ALL
Millis - Millis High School;01870505;ELA;          65;94;          26;38;          39;57;           4;6;           0;0;          69;96;     522.5;          55.9;          66;2021;10;ALL
Millis - Millis High School;01870505;MATH;          56;81;          17;25;          39;57;          12;17;           1;1;          69;96;     514.0;          37.7;          66;2021;10;ALL
Milton - Milton High;01890505;ELA;         207;79;          70;27;         137;52;          45;17;          11;4;         263;99;     517.0;          63.0;         244;2021;10;ALL
Milton - Milton High;01890505;MATH;         189;72;          42;16;         147;56;          63;24;          11;4;         263;99;     510.7;          37.3;         243;2021;10;ALL
Minuteman Regional Vocational Technical - Minuteman Regional High;08300605;ELA;         116;69;          35;21;          81;48;          46;27;           6;4;         168;95;     511.3;          63.8;         153;2021;10;ALL
Minuteman Regional Vocational Technical - Minuteman Regional High;08300605;MATH;          92;55;          10;6;          82;49;          64;38;          12;7;         168;95;     500.3;          33.8;         152;2021;10;ALL
Mohawk Trail - Mohawk Trail Regional School;07170505;ELA;          16;80;           4;20;          12;60;           2;10;           2;10;          20;77;     511.1;;          18;2021;10;ALL
Mohawk Trail - Mohawk Trail Regional School;07170505;MATH;          11;55;           1;5;          10;50;           7;35;           2;10;          20;77;     498.5;;          18;2021;10;ALL
Monomoy Regional School District - Monomoy Regional High School;07120515;ELA;          91;78;          28;24;          63;54;          20;17;           6;5;         117;98;     516.2;          67.8;         101;2021;10;ALL
Monomoy Regional School District - Monomoy Regional High School;07120515;MATH;          69;59;          11;9;          58;50;          42;36;           6;5;         117;98;     505.9;          45.6;         107;2021;10;ALL
Monson - Monson High School;01910505;ELA;          28;80;           5;14;          23;66;           7;20;           0;0;          35;92;     510.0;          51.9;          31;2021;10;ALL
Monson - Monson High School;01910505;MATH;          19;54;           1;3;          18;51;          15;43;           1;3;          35;92;     499.8;          33.8;          31;2021;10;ALL
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical;08320605;ELA;         229;66;          46;13;         183;53;         105;30;          14;4;         348;99;     507.5;          53.1;         308;2021;10;ALL
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical;08320605;MATH;         187;54;          19;5;         168;48;         143;41;          18;5;         348;99;     501.4;          41.5;         308;2021;10;ALL
Mount Greylock - Mt Greylock Regional High;07150505;ELA;          75;88;          27;32;          48;56;          10;12;           0;0;          85;99;     521.7;          49.6;          81;2021;10;ALL
Mount Greylock - Mt Greylock Regional High;07150505;MATH;          65;76;          14;16;          51;59;          20;23;           1;1;          86;100;     512.3;          46.2;          82;2021;10;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;ELA;          74;89;          24;29;          50;60;           9;11;           0;0;          83;100;     521.1;          57.9;          83;2021;10;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;MATH;          66;80;          24;29;          42;51;          15;18;           2;2;          83;100;     515.7;          61.2;          83;2021;10;ALL
Nantucket - Nantucket High;01970505;ELA;          79;60;          23;17;          56;42;          40;30;          13;10;         132;99;     505.2;          63.7;         111;2021;10;ALL
Nantucket - Nantucket High;01970505;MATH;          54;41;           3;2;          51;39;          59;45;          19;14;         132;99;     493.4;          36.6;         114;2021;10;ALL
Narragansett - Narragansett Regional High;07200505;ELA;          46;67;          16;23;          30;43;          22;32;           1;1;          69;96;     508.3;          57.8;          68;2021;10;ALL
Narragansett - Narragansett Regional High;07200505;MATH;          29;41;           0;0;          29;41;          36;51;           6;8;          71;99;     495.2;          29.3;          70;2021;10;ALL
Nashoba - Nashoba Regional;07250505;ELA;         159;84;          49;26;         110;58;          25;13;           6;3;         190;97;     516.6;          51.5;         180;2021;10;ALL
Nashoba - Nashoba Regional;07250505;MATH;         147;77;          39;20;         108;56;          36;19;           9;5;         192;98;     513.1;          39.5;         181;2021;10;ALL
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School;08520605;ELA;         104;63;          16;10;          88;53;          53;32;           9;5;         166;96;     504.4;          51.3;         159;2021;10;ALL
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School;08520605;MATH;          77;46;           2;1;          75;45;          75;45;          14;8;         166;96;     496.0;          29.9;         157;2021;10;ALL
Natick - Natick High;01980505;ELA;         295;80;          93;25;         202;54;          63;17;          13;4;         371;98;     514.8;          53.4;         354;2021;10;ALL
Natick - Natick High;01980505;MATH;         255;69;          81;22;         174;47;         102;28;          12;3;         369;98;     511.3;          42.2;         353;2021;10;ALL
Nauset - Nauset Regional High;06600505;ELA;         155;87;          57;32;          98;55;          22;12;           2;1;         179;93;     521.4;          62.7;         163;2021;10;ALL
Nauset - Nauset Regional High;06600505;MATH;         129;72;          29;16;         100;56;          46;26;           4;2;         179;93;     510.4;          37.8;         164;2021;10;ALL
Needham - Needham High;01990505;ELA;         329;92;         165;46;         164;46;          29;8;           1;0;         359;96;     525.6;          49.4;         339;2021;10;ALL
Needham - Needham High;01990505;MATH;         313;87;         105;29;         208;58;          40;11;           6;2;         359;96;     521.2;          39.5;         339;2021;10;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;ELA;          32;51;           1;2;          31;49;          27;43;           4;6;          63;100;     496.9;          46.0;          53;2021;10;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;MATH;          18;29;           0;0;          18;29;          36;58;           8;13;          62;98;     488.8;          27.4;          52;2021;10;ALL
New Bedford - New Bedford High;02010505;ELA;         147;25;          25;4;         122;20;         243;41;         207;35;         597;88;     482.8;          42.0;         478;2021;10;ALL
New Bedford - New Bedford High;02010505;MATH;          79;13;           4;1;          75;13;         268;46;         239;41;         586;87;     476.4;          26.4;         473;2021;10;ALL
New Bedford - Whaling City Junior/Senior High School;02010515;ELA;           2;14;           0;0;           2;14;           5;36;           7;50;          14;58;     473.2;;           9;2021;10;ALL
New Bedford - Whaling City Junior/Senior High School;02010515;MATH;           3;25;           0;0;           3;25;           6;50;           3;25;          12;52;     482.8;;           7;2021;10;ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton;35130305;ELA;          37;41;           4;4;          33;37;          44;49;           9;10;          90;100;     494.6;          51.4;          76;2021;10;ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton;35130305;MATH;          19;21;           0;0;          19;21;          46;51;          25;28;          90;100;     483.0;          38.0;          76;2021;10;ALL
Newburyport - Newburyport High;02040505;ELA;         172;86;          58;29;         114;57;          28;14;           0;0;         200;97;     518.9;          63.6;         186;2021;10;ALL
Newburyport - Newburyport High;02040505;MATH;         152;76;          36;18;         116;58;          45;23;           3;2;         200;97;     512.2;          47.4;         186;2021;10;ALL
Newton - Newton North High;02070505;ELA;         403;87;         179;38;         224;48;          38;8;          24;5;         465;96;     521.4;          63.8;         416;2021;10;ALL
Newton - Newton North High;02070505;MATH;         375;81;         136;29;         239;52;          67;14;          22;5;         464;95;     517.5;          44.3;         413;2021;10;ALL
Newton - Newton South High;02070510;ELA;         387;88;         155;35;         232;53;          51;12;           3;1;         441;94;     521.8;          56.7;         386;2021;10;ALL
Newton - Newton South High;02070510;MATH;         385;87;         153;35;         232;52;          49;11;           8;2;         442;94;     522.6;          44.9;         387;2021;10;ALL
Norfolk County Agricultural - Norfolk County Agricultural;09150705;ELA;         108;76;          16;11;          92;65;          33;23;           1;1;         142;97;     510.4;          53.6;         129;2021;10;ALL
Norfolk County Agricultural - Norfolk County Agricultural;09150705;MATH;          67;47;           5;3;          62;43;          69;48;           7;5;         143;97;     498.2;          33.1;         131;2021;10;ALL
North Adams - Drury High;02090505;ELA;          21;46;           2;4;          19;41;          20;43;           5;11;          46;62;     496.4;          43.9;          42;2021;10;ALL
North Adams - Drury High;02090505;MATH;           5;11;           0;0;           5;11;          34;77;           5;11;          44;60;     482.6;          17.4;          40;2021;10;ALL
North Andover - North Andover High;02110505;ELA;         205;73;          52;19;         153;55;          64;23;          11;4;         280;92;     511.1;          48.4;         262;2021;10;ALL
North Andover - North Andover High;02110505;MATH;         172;61;          34;12;         138;49;          90;32;          18;6;         280;92;     505.3;          31.4;         263;2021;10;ALL
North Attleborough - North Attleboro High;02120505;ELA;         177;72;          52;21;         125;51;          61;25;           9;4;         247;98;     514.5;          53.8;         233;2021;10;ALL
North Attleborough - North Attleboro High;02120505;MATH;         157;64;          34;14;         123;50;          76;31;          13;5;         246;98;     508.2;          37.5;         232;2021;10;ALL
North Brookfield - North Brookfield High;02150505;ELA;           4;22;           0;0;           4;22;          12;67;           2;11;          18;96;     491.1;;          16;2021;10;ALL
North Brookfield - North Brookfield High;02150505;MATH;           1;6;           0;0;           1;6;          11;61;           6;33;          18;96;     476.0;;          17;2021;10;ALL
North Middlesex - North Middlesex Regional;07350505;ELA;         125;78;          42;26;          83;52;          34;21;           2;1;         161;95;     515.8;          51.9;         151;2021;10;ALL
North Middlesex - North Middlesex Regional;07350505;MATH;         102;63;          19;12;          83;51;          50;31;          10;6;         162;96;     503.6;          26.9;         150;2021;10;ALL
North Reading - North Reading High;02170505;ELA;         147;84;          57;32;          90;51;          21;12;           8;5;         176;99;     519.4;          54.0;         166;2021;10;ALL
North Reading - North Reading High;02170505;MATH;         122;69;          35;20;          87;49;          46;26;           8;5;         176;99;     511.2;          37.6;         165;2021;10;ALL
Northampton - Northampton High;02100505;ELA;         166;78;          51;24;         115;54;          37;17;          11;5;         214;93;     513.9;          51.2;         191;2021;10;ALL
Northampton - Northampton High;02100505;MATH;         136;62;          23;11;         113;52;          62;28;          20;9;         218;94;     504.5;          35.3;         194;2021;10;ALL
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High;04060705;ELA;          62;43;           5;3;          57;40;          63;44;          19;13;         144;100;     494.7;          50.6;         135;2021;10;ALL
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High;04060705;MATH;          39;27;           0;0;          39;27;          88;61;          17;12;         144;100;     489.0;          35.5;         136;2021;10;ALL
Northboro-Southboro - Algonquin Regional High;07300505;ELA;         285;90;         117;37;         168;53;          24;8;           9;3;         318;98;     522.3;          68.9;         284;2021;10;ALL
Northboro-Southboro - Algonquin Regional High;07300505;MATH;         257;81;          97;31;         160;51;          53;17;           6;2;         316;98;     517.9;          52.7;         282;2021;10;ALL
Northbridge - Northbridge High;02140505;ELA;          80;65;          20;16;          60;48;          39;31;           5;4;         124;95;     506.9;          51.6;         118;2021;10;ALL
Northbridge - Northbridge High;02140505;MATH;          55;44;           8;6;          47;38;          60;48;           9;7;         124;96;     498.8;          33.3;         118;2021;10;ALL
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational;08530605;ELA;          83;27;           4;1;          79;25;         175;56;          54;17;         312;99;     488.7;          33.1;         286;2021;10;ALL
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational;08530605;MATH;          66;21;           3;1;          63;20;         189;61;          56;18;         311;99;     485.6;          24.2;         287;2021;10;ALL
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical;08510605;ELA;          66;51;          12;9;          54;42;          52;40;          12;9;         130;97;     499.8;          42.5;          99;2021;10;ALL
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical;08510605;MATH;          41;32;           3;2;          38;29;          70;54;          19;15;         130;97;     490.5;          25.2;          99;2021;10;ALL
Norton - Norton High;02180505;ELA;         117;69;          42;25;          75;44;          45;27;           7;4;         169;97;     511.2;          57.4;         160;2021;10;ALL
Norton - Norton High;02180505;MATH;          90;53;          19;11;          71;42;          59;35;          20;12;         169;97;     500.8;          35.0;         161;2021;10;ALL
Norwell - Norwell High;02190505;ELA;         139;90;          69;45;          70;45;          15;10;           0;0;         154;99;     524.7;          59.3;         149;2021;10;ALL
Norwell - Norwell High;02190505;MATH;         128;83;          28;18;         100;65;          23;15;           3;2;         154;99;     516.4;          46.6;         149;2021;10;ALL
Norwood - Norwood High;02200505;ELA;         154;62;          42;17;         112;45;          71;29;          24;10;         249;98;     506.4;          67.2;         214;2021;10;ALL
Norwood - Norwood High;02200505;MATH;         106;43;          21;8;          85;34;         104;42;          38;15;         248;98;     495.7;          36.3;         211;2021;10;ALL
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical;08550605;ELA;          96;67;          21;15;          75;52;          46;32;           2;1;         144;98;     508.9;          56.3;         141;2021;10;ALL
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical;08550605;MATH;          78;54;           4;3;          74;51;          62;43;           4;3;         144;98;     501.0;          28.2;         141;2021;10;ALL
Old Rochester - Old Rochester Regional High;07400505;ELA;         135;82;          40;24;          95;58;          26;16;           3;2;         164;99;     517.4;          53.5;         157;2021;10;ALL
Old Rochester - Old Rochester Regional High;07400505;MATH;         113;69;          23;14;          90;55;          46;28;           5;3;         164;99;     509.4;          42.6;         158;2021;10;ALL
Oxford - Oxford High;02260505;ELA;          34;41;           4;5;          30;36;          39;47;          10;12;          83;91;     497.4;          42.8;          78;2021;10;ALL
Oxford - Oxford High;02260505;MATH;          25;30;           6;7;          19;23;          43;52;          15;18;          83;89;     490.0;          39.1;          78;2021;10;ALL
Palmer - Palmer High;02270505;ELA;          37;60;           4;6;          33;53;          17;27;           8;13;          62;97;     498.7;          37.7;          57;2021;10;ALL
Palmer - Palmer High;02270505;MATH;          24;39;           1;2;          23;37;          28;45;          10;16;          62;97;     492.2;          34.0;          57;2021;10;ALL
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical;08600605;ELA;          56;38;           8;5;          48;32;          79;53;          14;9;         149;99;     494.2;          41.7;         134;2021;10;ALL
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical;08600605;MATH;          37;25;           1;1;          36;24;          78;52;          34;23;         149;99;     485.7;          26.1;         134;2021;10;ALL
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School;35010505;ELA;           7;22;           0;0;           7;22;          16;50;           9;28;          32;56;     482.0;          40.0;          32;2021;10;ALL
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School;35010505;MATH;           1;3;           0;0;           1;3;          15;45;          17;52;          33;58;     471.2;          20.2;          33;2021;10;ALL
Peabody - Peabody Veterans Memorial High;02290510;ELA;         212;59;          44;12;         168;47;         110;31;          35;10;         357;97;     504.0;          48.6;         324;2021;10;ALL
Peabody - Peabody Veterans Memorial High;02290510;MATH;         164;46;          32;9;         132;37;         141;40;          51;14;         356;97;     497.5;          31.9;         324;2021;10;ALL
Pembroke - Pembroke High School;02310505;ELA;         149;75;          49;25;         100;50;          47;24;           3;2;         199;99;     514.6;          62.2;         196;2021;10;ALL
Pembroke - Pembroke High School;02310505;MATH;         137;69;          17;9;         120;60;          53;27;           9;5;         199;99;     507.4;          37.5;         195;2021;10;ALL
Pentucket - Pentucket Regional Sr High;07450505;ELA;         126;83;          47;31;          79;52;          21;14;           4;3;         151;96;     517.6;          65.7;         149;2021;10;ALL
Pentucket - Pentucket Regional Sr High;07450505;MATH;          97;64;          16;11;          81;54;          47;31;           7;5;         151;96;     505.6;          51.0;         149;2021;10;ALL
Phoenix Academy Public Charter High School, Lawrence (District) - Phoenix Academy Public Charter High School, Lawrence;35180505;ELA;           2;14;           0;0;           2;14;           8;57;           4;29;          14;82;     483.0;;           2;2021;10;ALL
Phoenix Academy Public Charter High School, Lawrence (District) - Phoenix Academy Public Charter High School, Lawrence;35180505;MATH;           1;8;           0;0;           1;8;           5;38;           7;54;          13;76;     470.4;;           2;2021;10;ALL
Pioneer Charter School of Science (District) - Pioneer Charter School of Science;04940205;ELA;          47;84;          17;30;          30;54;           9;16;           0;0;          56;100;     517.9;          63.0;          51;2021;10;ALL
Pioneer Charter School of Science (District) - Pioneer Charter School of Science;04940205;MATH;          43;80;          12;22;          31;57;          10;19;           1;2;          54;98;     515.3;          47.2;          50;2021;10;ALL
Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II;35060505;ELA;          48;86;          15;27;          33;59;           8;14;           0;0;          56;100;     517.7;          57.0;          56;2021;10;ALL
Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II;35060505;MATH;          48;86;          23;41;          25;45;           8;14;           0;0;          56;100;     523.5;          47.9;          56;2021;10;ALL
Pioneer Valley - Pioneer Valley Regional;07500505;ELA;          29;66;          14;32;          15;34;          12;27;           3;7;          44;96;     512.4;          63.0;          41;2021;10;ALL
Pioneer Valley - Pioneer Valley Regional;07500505;MATH;          24;55;           2;5;          22;50;          16;36;           4;9;          44;96;     497.9;          24.2;          40;2021;10;ALL
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School;04970205;ELA;          18;82;          11;50;           7;32;           3;14;           1;5;          22;96;     525.2;          59.0;          21;2021;10;ALL
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School;04970205;MATH;          17;77;           8;36;           9;41;           5;23;           0;0;          22;96;     519.0;          44.4;          21;2021;10;ALL
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School;04790505;ELA;          39;68;           8;14;          31;54;          18;32;           0;0;          57;89;     509.8;          48.5;          50;2021;10;ALL
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School;04790505;MATH;          14;25;           3;5;          11;19;          35;61;           8;14;          57;89;     490.6;          31.3;          50;2021;10;ALL
Pittsfield - Pittsfield High;02360505;ELA;          80;56;          25;17;          55;38;          46;32;          18;13;         144;88;     502.6;          61.1;         133;2021;10;ALL
Pittsfield - Pittsfield High;02360505;MATH;          45;31;           5;3;          40;28;          66;46;          32;22;         143;87;     488.7;          32.0;         132;2021;10;ALL
Pittsfield - Taconic High;02360510;ELA;          69;35;          12;6;          57;29;          99;51;          27;14;         195;95;     493.7;          45.3;         181;2021;10;ALL
Pittsfield - Taconic High;02360510;MATH;          55;29;           5;3;          50;26;         100;53;          35;18;         190;92;     488.5;          26.9;         177;2021;10;ALL
Plymouth - Plymouth North High;02390505;ELA;         186;65;          54;19;         132;46;          85;30;          14;5;         285;93;     508.6;          52.3;         272;2021;10;ALL
Plymouth - Plymouth North High;02390505;MATH;         129;46;          20;7;         109;39;         130;46;          24;8;         283;93;     498.0;          30.1;         269;2021;10;ALL
Plymouth - Plymouth South High;02390515;ELA;         185;74;          44;18;         141;56;          59;24;           6;2;         250;97;     511.1;          57.5;         238;2021;10;ALL
Plymouth - Plymouth South High;02390515;MATH;         119;48;           8;3;         111;44;         112;45;          19;8;         250;97;     497.4;          32.0;         238;2021;10;ALL
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School;04870550;ELA;          43;51;           6;7;          37;44;          37;44;           5;6;          85;99;     500.4;          52.0;          77;2021;10;ALL
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School;04870550;MATH;          27;32;           1;1;          26;31;          47;55;          11;13;          85;99;     490.6;          37.4;          77;2021;10;ALL
Quabbin - Quabbin Regional High School;07530505;ELA;          83;75;          27;24;          56;50;          22;20;           6;5;         111;93;     513.7;          53.6;         102;2021;10;ALL
Quabbin - Quabbin Regional High School;07530505;MATH;          75;68;          13;12;          62;56;          29;26;           7;6;         111;93;     507.0;          38.0;         103;2021;10;ALL
Quaboag Regional - Quaboag Regional High;07780505;ELA;          69;75;          20;22;          49;53;          21;23;           2;2;          92;94;     512.4;          61.3;          89;2021;10;ALL
Quaboag Regional - Quaboag Regional High;07780505;MATH;          48;52;           4;4;          44;48;          39;42;           5;5;          92;94;     500.8;          34.9;          89;2021;10;ALL
Quincy - North Quincy High;02430510;ELA;         218;73;          78;26;         140;47;          60;20;          19;6;         297;94;     513.4;          48.7;         257;2021;10;ALL
Quincy - North Quincy High;02430510;MATH;         202;68;          76;26;         126;43;          75;25;          19;6;         296;94;     511.9;          44.5;         256;2021;10;ALL
Quincy - Quincy High;02430505;ELA;         178;54;          41;12;         137;41;         122;37;          32;10;         332;93;     502.0;          40.2;         304;2021;10;ALL
Quincy - Quincy High;02430505;MATH;         150;45;          39;12;         111;33;         137;41;          48;14;         335;94;     497.0;          32.7;         305;2021;10;ALL
Ralph C Mahar - Ralph C Mahar Regional;07550505;ELA;          52;55;          15;16;          37;39;          33;35;          10;11;          95;92;     503.4;          40.5;          79;2021;10;ALL
Ralph C Mahar - Ralph C Mahar Regional;07550505;MATH;          32;34;           3;3;          29;31;          51;54;          12;13;          95;92;     492.8;          25.4;          80;2021;10;ALL
Randolph - Randolph High;02440505;ELA;          44;33;           6;5;          38;29;          61;46;          27;20;         132;91;     489.5;          44.3;          95;2021;10;ALL
Randolph - Randolph High;02440505;MATH;          31;24;           6;5;          25;19;          61;47;          39;30;         131;91;     483.9;          31.4;          95;2021;10;ALL
