School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Arlington - Gibbs School;00100305;ELA;         238;76;          89;28;         149;48;          57;18;          18;6;         313;96;     516.0;          55.8;         300;2021;ALL;white
Arlington - Gibbs School;00100305;MATH;         197;63;          28;9;         169;54;          98;31;          17;5;         312;96;     505.2;          35.1;         300;2021;ALL;white
Arlington - Hardy;00100030;ELA;          96;71;          27;20;          69;51;          35;26;           4;3;         135;96;     510.8;          39.5;          43;2021;ALL;white
Arlington - Hardy;00100030;MATH;          75;56;          14;10;          61;45;          52;39;           8;6;         135;96;     502.8;          32.2;          43;2021;ALL;white
Arlington - Hardy;00100030;SCI;          35;81;           7;16;          28;65;           8;19;           0;0;          43;98;     513.6;;;2021;ALL;white
Arlington - John A Bishop;00100005;ELA;          92;75;          26;21;          66;54;          28;23;           2;2;         122;97;     513.1;          48.2;          35;2021;ALL;white
Arlington - John A Bishop;00100005;MATH;          74;61;          14;11;          60;49;          44;36;           4;3;         122;97;     504.8;          37.1;          34;2021;ALL;white
Arlington - John A Bishop;00100005;SCI;          29;76;           7;18;          22;58;           7;18;           2;5;          38;90;     511.1;;;2021;ALL;white
Arlington - M Norcross Stratton;00100055;ELA;         108;77;          25;18;          83;59;          27;19;           6;4;         141;99;     510.0;          40.5;          41;2021;ALL;white
Arlington - M Norcross Stratton;00100055;MATH;          74;52;          14;10;          60;43;          55;39;          12;9;         141;99;     501.1;          40.7;          41;2021;ALL;white
Arlington - M Norcross Stratton;00100055;SCI;          29;66;           7;16;          22;50;           8;18;           7;16;          44;98;     506.3;;;2021;ALL;white
Arlington - Ottoson Middle;00100410;ELA;         414;71;         110;19;         304;52;         155;26;          17;3;         586;93;     512.4;          48.7;         561;2021;ALL;white
Arlington - Ottoson Middle;00100410;MATH;         394;67;          62;11;         332;57;         172;29;          20;3;         586;93;     507.6;          44.0;         562;2021;ALL;white
Arlington - Ottoson Middle;00100410;SCI;         161;70;          49;21;         112;48;          64;28;           6;3;         231;97;     511.3;;;2021;ALL;white
