School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Bridgewater-Raynham - Raynham Middle School;06250315;ELA;           7;26;           0;0;           7;26;          16;59;           4;15;          27;100;     489.2;          30.2;          25;22;2022;ALL;multi-race
Bridgewater-Raynham - Raynham Middle School;06250315;MATH;          11;41;           0;0;          11;41;          15;56;           1;4;          27;100;     494.3;          52.0;          25;43;2022;ALL;multi-race
Bridgewater-Raynham - Raynham Middle School;06250315;SCI;           3;25;           0;0;           3;25;           8;67;           1;8;          12;100;     488.9;;;26;2022;ALL;multi-race
Bridgewater-Raynham - Williams Intermediate School;06250300;ELA;          16;50;           2;6;          14;44;          11;34;           5;16;          32;100;     499.3;          56.7;          30;53;2022;ALL;multi-race
Bridgewater-Raynham - Williams Intermediate School;06250300;MATH;          18;56;           0;0;          18;56;          11;34;           3;9;          32;100;     496.2;          51.7;          30;48;2022;ALL;multi-race
Brockton - Ashfield Middle School;00440421;ELA;           5;33;           0;0;           5;33;           4;27;           6;40;          15;100;     481.6;;          11;6;2022;ALL;multi-race
Brockton - Ashfield Middle School;00440421;MATH;           7;47;           0;0;           7;47;           3;20;           5;33;          15;100;     486.2;;          11;22;2022;ALL;multi-race
Brockton - Brookfield;00440010;ELA;           7;50;           0;0;           7;50;           6;43;           1;7;          14;100;     500.2;;           7;56;2022;ALL;multi-race
Brockton - Brookfield;00440010;MATH;           8;57;           0;0;           8;57;           4;29;           2;14;          14;100;     497.9;;           7;53;2022;ALL;multi-race
Brockton - Downey;00440110;ELA;           0;0;           0;0;           0;0;           7;58;           5;42;          12;100;     478.3;;           8;3;2022;ALL;multi-race
Brockton - Downey;00440110;MATH;           0;0;           0;0;           0;0;           5;42;           7;58;          12;100;     471.2;;           8;3;2022;ALL;multi-race
Brockton - Dr W Arnone Community School;00440001;ELA;           4;18;           0;0;           4;18;          10;45;           8;36;          22;100;     478.6;;          14;4;2022;ALL;multi-race
Brockton - Dr W Arnone Community School;00440001;MATH;           3;14;           0;0;           3;14;           8;36;          11;50;          22;100;     468.6;;          16;1;2022;ALL;multi-race
Brockton - East Middle School;00440405;ELA;           6;26;           0;0;           6;26;           7;30;          10;43;          23;100;     479.5;          47.6;          22;4;2022;ALL;multi-race
Brockton - East Middle School;00440405;MATH;           3;13;           0;0;           3;13;          10;43;          10;43;          23;100;     473.7;          45.6;          22;4;2022;ALL;multi-race
Brockton - East Middle School;00440405;SCI;           1;9;           0;0;           1;9;           7;64;           3;27;          11;100;     476.6;;;3;2022;ALL;multi-race
Brockton - Edgar B Davis;00440023;ELA;           7;19;           1;3;           6;16;          23;62;           7;19;          37;100;     485.2;          58.7;          30;12;2022;ALL;multi-race
Brockton - Edgar B Davis;00440023;MATH;           4;11;           1;3;           3;8;          22;61;          10;28;          36;97;     480.6;          58.5;          29;11;2022;ALL;multi-race
Brockton - Edgar B Davis;00440023;SCI;           2;20;           0;0;           2;20;           5;50;           3;30;          10;83;     483.6;;;14;2022;ALL;multi-race
Brockton - Hancock;00440045;ELA;           2;15;           0;0;           2;15;           8;62;           3;23;          13;100;     487.6;;           8;18;2022;ALL;multi-race
Brockton - Hancock;00440045;MATH;           1;8;           0;0;           1;8;           4;31;           8;62;          13;100;     470.2;;           8;2;2022;ALL;multi-race
Brockton - John F Kennedy;00440017;ELA;           2;17;           0;0;           2;17;          10;83;           0;0;          12;100;     491.0;;          10;27;2022;ALL;multi-race
Brockton - John F Kennedy;00440017;MATH;           4;33;           0;0;           4;33;           8;67;           0;0;          12;100;     495.8;;          10;47;2022;ALL;multi-race
Brockton - Joseph F. Plouffe Academy;00440422;ELA;          10;32;           0;0;          10;32;           8;26;          13;42;          31;94;     483.3;          50.0;          25;9;2022;ALL;multi-race
Brockton - Joseph F. Plouffe Academy;00440422;MATH;           5;16;           0;0;           5;16;          15;48;          11;35;          31;94;     479.4;          34.9;          24;9;2022;ALL;multi-race
Brockton - Joseph F. Plouffe Academy;00440422;SCI;           2;20;           0;0;           2;20;           4;40;           4;40;          10;100;     482.6;;;13;2022;ALL;multi-race
Brockton - Louis F Angelo Elementary;00440065;ELA;           5;33;           1;7;           4;27;           4;27;           6;40;          15;100;     492.1;;           9;29;2022;ALL;multi-race
Brockton - Louis F Angelo Elementary;00440065;MATH;           4;27;           1;7;           3;20;           5;33;           6;40;          15;100;     482.9;;           9;15;2022;ALL;multi-race
Brockton - Mary E. Baker School;00440002;ELA;           5;23;           0;0;           5;23;           9;41;           8;36;          22;100;     482.9;;          13;8;2022;ALL;multi-race
Brockton - Mary E. Baker School;00440002;MATH;           3;14;           1;5;           2;9;          13;59;           6;27;          22;100;     482.1;;          12;13;2022;ALL;multi-race
Brockton - North Middle School;00440410;ELA;           5;33;           0;0;           5;33;           5;33;           5;33;          15;100;     484.9;;          15;12;2022;ALL;multi-race
Brockton - North Middle School;00440410;MATH;           1;7;           0;0;           1;7;          11;73;           3;20;          15;100;     476.9;;          15;6;2022;ALL;multi-race
Brockton - South Middle School;00440415;ELA;           9;26;           0;0;           9;26;          11;32;          14;41;          34;100;     479.1;          52.1;          32;4;2022;ALL;multi-race
Brockton - South Middle School;00440415;MATH;           5;15;           0;0;           5;15;          16;47;          13;38;          34;100;     476.3;          41.9;          32;6;2022;ALL;multi-race
Brockton - South Middle School;00440415;SCI;           2;18;           0;0;           2;18;           5;45;           4;36;          11;100;     480.5;;;8;2022;ALL;multi-race
Brockton - West Middle School;00440420;ELA;           8;24;           1;3;           7;21;          15;44;          11;32;          34;97;     482.6;          46.2;          34;7;2022;ALL;multi-race
Brockton - West Middle School;00440420;MATH;           3;9;           0;0;           3;9;          22;67;           8;24;          33;95;     481.7;          45.0;          33;13;2022;ALL;multi-race
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;          19;79;           6;25;          13;54;           5;21;           0;0;          24;96;     516.9;;          15;96;2022;ALL;multi-race
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;          15;63;           4;17;          11;46;           9;38;           0;0;          24;96;     513.5;;          15;89;2022;ALL;multi-race
Brookline - Edith C Baker;00460005;ELA;          25;76;           5;15;          20;61;           5;15;           3;9;          33;100;     510.5;          56.4;          28;82;2022;ALL;multi-race
Brookline - Edith C Baker;00460005;MATH;          22;69;          10;31;          12;38;           7;22;           3;9;          32;100;     514.8;          66.7;          27;87;2022;ALL;multi-race
Brookline - Edith C Baker;00460005;SCI;           8;73;           4;36;           4;36;           2;18;           1;9;          11;100;     509.8;;;76;2022;ALL;multi-race
Brookline - Florida Ruffin Ridley School;00460015;ELA;          39;66;           4;7;          35;59;          18;31;           2;3;          59;94;     505.5;          58.9;          48;69;2022;ALL;multi-race
Brookline - Florida Ruffin Ridley School;00460015;MATH;          41;66;           6;10;          35;56;          15;24;           6;10;          62;99;     503.9;          61.5;          49;67;2022;ALL;multi-race
Brookline - Florida Ruffin Ridley School;00460015;SCI;          11;69;           3;19;           8;50;           4;25;           1;6;          16;89;     509.7;;;75;2022;ALL;multi-race
Brookline - Heath;00460025;ELA;          27;79;          10;29;          17;50;           6;18;           1;3;          34;100;     515.5;          60.7;          26;93;2022;ALL;multi-race
Brookline - Heath;00460025;MATH;          30;88;           9;26;          21;62;           2;6;           2;6;          34;100;     517.2;          65.6;          26;92;2022;ALL;multi-race
Brookline - John D Runkle;00460045;ELA;          35;83;           9;21;          26;62;           3;7;           4;10;          42;93;     514.2;          62.7;          25;90;2022;ALL;multi-race
Brookline - John D Runkle;00460045;MATH;          37;86;          15;35;          22;51;           2;5;           4;9;          43;96;     519.2;          58.7;          26;94;2022;ALL;multi-race
Brookline - John D Runkle;00460045;SCI;          13;72;           4;22;           9;50;           1;6;           4;22;          18;95;     509.8;;;76;2022;ALL;multi-race
Brookline - Lawrence;00460030;ELA;          27;79;           8;24;          19;56;           7;21;           0;0;          34;97;     515.6;          69.2;          28;93;2022;ALL;multi-race
Brookline - Lawrence;00460030;MATH;          23;66;          10;29;          13;37;          12;34;           0;0;          35;100;     516.0;          65.7;          29;90;2022;ALL;multi-race
Brookline - Michael Driscoll;00460020;ELA;          29;76;           6;16;          23;61;           8;21;           1;3;          38;100;     511.7;          68.4;          29;86;2022;ALL;multi-race
Brookline - Michael Driscoll;00460020;MATH;          31;82;          10;26;          21;55;           7;18;           0;0;          38;100;     517.4;          69.0;          29;92;2022;ALL;multi-race
Brookline - Michael Driscoll;00460020;SCI;           9;82;           3;27;           6;55;           2;18;           0;0;          11;100;     518.2;;;92;2022;ALL;multi-race
Brookline - Pierce;00460040;ELA;          44;79;          12;21;          32;57;          12;21;           0;0;          56;97;     514.9;          72.5;          47;91;2022;ALL;multi-race
Brookline - Pierce;00460040;MATH;          41;75;           7;13;          34;62;          12;22;           2;4;          55;95;     512.0;          67.0;          46;83;2022;ALL;multi-race
Brookline - Pierce;00460040;SCI;          17;85;           2;10;          15;75;           2;10;           1;5;          20;95;     510.8;;;78;2022;ALL;multi-race
Brookline - William H Lincoln;00460035;ELA;          27;90;          11;37;          16;53;           3;10;           0;0;          30;97;     523.7;          74.8;          24;98;2022;ALL;multi-race
Brookline - William H Lincoln;00460035;MATH;          22;73;          11;37;          11;37;           7;23;           1;3;          30;97;     518.0;          63.5;          24;93;2022;ALL;multi-race
Brookline - William H Lincoln;00460035;SCI;           8;73;           1;9;           7;64;           2;18;           1;9;          11;100;     514.3;;;85;2022;ALL;multi-race
Burlington - Francis Wyman Elementary;00480035;ELA;          10;83;           2;17;           8;67;           2;17;           0;0;          12;100;     519.3;;           5;97;2022;ALL;multi-race
Burlington - Francis Wyman Elementary;00480035;MATH;           9;75;           3;25;           6;50;           3;25;           0;0;          12;100;     518.9;;           5;94;2022;ALL;multi-race
Burlington - Marshall Simonds Middle;00480303;ELA;          13;57;           4;17;           9;39;           8;35;           2;9;          23;92;     508.2;;          17;77;2022;ALL;multi-race
Burlington - Marshall Simonds Middle;00480303;MATH;          15;63;           2;8;          13;54;           6;25;           3;13;          24;96;     504.6;;          18;68;2022;ALL;multi-race
Burlington - Pine Glen Elementary;00480020;ELA;           8;62;           0;0;           8;62;           5;38;           0;0;          13;100;     503.2;;          10;64;2022;ALL;multi-race
Burlington - Pine Glen Elementary;00480020;MATH;          10;77;           3;23;           7;54;           3;23;           0;0;          13;100;     519.9;;          10;95;2022;ALL;multi-race
Cambridge - Amigos School;00490006;ELA;          11;69;           2;13;           9;56;           4;25;           1;6;          16;100;     505.8;;          13;70;2022;ALL;multi-race
Cambridge - Amigos School;00490006;MATH;           7;44;           2;13;           5;31;           6;38;           3;19;          16;100;     497.3;;          13;51;2022;ALL;multi-race
Cambridge - Cambridge Street Upper School;00490305;ELA;          11;55;           4;20;           7;35;           7;35;           2;10;          20;75;     510.7;;          15;83;2022;ALL;multi-race
Cambridge - Cambridge Street Upper School;00490305;MATH;           9;45;           2;10;           7;35;           8;40;           3;15;          20;75;     503.1;;          15;64;2022;ALL;multi-race
Cambridge - Cambridgeport;00490007;ELA;          11;65;           0;0;          11;65;           6;35;           0;0;          17;94;     506.2;;          10;71;2022;ALL;multi-race
Cambridge - Cambridgeport;00490007;MATH;           8;47;           1;6;           7;41;           9;53;           0;0;          17;94;     506.3;;          10;72;2022;ALL;multi-race
Cambridge - Graham and Parks;00490080;ELA;          11;85;           0;0;          11;85;           2;15;           0;0;          13;100;     512.8;;           9;87;2022;ALL;multi-race
Cambridge - Graham and Parks;00490080;MATH;           9;69;           2;15;           7;54;           4;31;           0;0;          13;100;     510.9;;           9;81;2022;ALL;multi-race
Cambridge - John M Tobin;00490065;ELA;          10;83;           5;42;           5;42;           2;17;           0;0;          12;100;     524.2;;           8;99;2022;ALL;multi-race
Cambridge - John M Tobin;00490065;MATH;          11;92;           4;33;           7;58;           1;8;           0;0;          12;100;     523.1;;           8;97;2022;ALL;multi-race
Cambridge - King Open;00490035;ELA;           7;50;           0;0;           7;50;           5;36;           2;14;          14;100;     496.1;;           7;43;2022;ALL;multi-race
Cambridge - King Open;00490035;MATH;           6;43;           0;0;           6;43;           6;43;           2;14;          14;100;     490.9;;           7;34;2022;ALL;multi-race
Cambridge - Maria L. Baldwin;00490005;ELA;          10;71;           5;36;           5;36;           3;21;           1;7;          14;100;     516.0;;          10;93;2022;ALL;multi-race
Cambridge - Maria L. Baldwin;00490005;MATH;          12;86;           4;29;           8;57;           1;7;           1;7;          14;100;     515.1;;          10;88;2022;ALL;multi-race
Cambridge - Martin Luther King Jr.;00490030;ELA;          24;80;          12;40;          12;40;           4;13;           2;7;          30;100;     523.5;;          14;98;2022;ALL;multi-race
Cambridge - Martin Luther King Jr.;00490030;MATH;          26;87;          19;63;           7;23;           2;7;           2;7;          30;100;     527.8;;          14;99;2022;ALL;multi-race
Cambridge - Morse;00490045;ELA;           5;42;           0;0;           5;42;           4;33;           3;25;          12;100;     488.8;;           8;21;2022;ALL;multi-race
Cambridge - Morse;00490045;MATH;           6;50;           1;8;           5;42;           3;25;           3;25;          12;100;     495.0;;           8;45;2022;ALL;multi-race
Cambridge - Peabody;00490050;ELA;           9;82;           1;9;           8;73;           2;18;           0;0;          11;100;     509.8;;           6;80;2022;ALL;multi-race
Cambridge - Peabody;00490050;MATH;           6;55;           1;9;           5;45;           5;45;           0;0;          11;100;     504.7;;           6;68;2022;ALL;multi-race
Cambridge - Putnam Avenue Upper School;00490310;ELA;          20;71;           9;32;          11;39;           5;18;           3;11;          28;93;     513.8;          61.6;          20;89;2022;ALL;multi-race
Cambridge - Putnam Avenue Upper School;00490310;MATH;          17;61;           8;29;           9;32;           8;29;           3;11;          28;93;     509.4;          53.3;          20;79;2022;ALL;multi-race
Cambridge - Putnam Avenue Upper School;00490310;SCI;           6;55;           4;36;           2;18;           5;45;           0;0;          11;92;     507.9;;;72;2022;ALL;multi-race
Cambridge - Rindge Avenue Upper School;00490315;ELA;          13;65;           3;15;          10;50;           4;20;           3;15;          20;87;     505.8;;          16;70;2022;ALL;multi-race
Cambridge - Rindge Avenue Upper School;00490315;MATH;           9;47;           3;16;           6;32;           9;47;           1;5;          19;83;     502.6;;          15;63;2022;ALL;multi-race
Cambridge - Vassal Lane Upper School;00490320;ELA;           9;45;           3;15;           6;30;           7;35;           4;20;          20;95;     493.6;;          13;35;2022;ALL;multi-race
Cambridge - Vassal Lane Upper School;00490320;MATH;           9;43;           3;14;           6;29;           8;38;           4;19;          21;100;     498.0;;          14;53;2022;ALL;multi-race
Canton - Dean S Luce;00500020;ELA;           9;75;           2;17;           7;58;           2;17;           1;8;          12;100;     511.4;;           5;84;2022;ALL;multi-race
Canton - Dean S Luce;00500020;MATH;          10;83;           3;25;           7;58;           2;17;           0;0;          12;100;     521.3;;           5;96;2022;ALL;multi-race
Canton - John F Kennedy;00500017;ELA;          11;50;           1;5;          10;45;          11;50;           0;0;          22;100;     500.9;;          12;58;2022;ALL;multi-race
Canton - John F Kennedy;00500017;MATH;          15;68;           2;9;          13;59;           7;32;           0;0;          22;100;     508.0;;          12;76;2022;ALL;multi-race
Canton - Lt Peter M Hansen;00500012;ELA;          10;48;           2;10;           8;38;          11;52;           0;0;          21;100;     504.9;;          14;68;2022;ALL;multi-race
Canton - Lt Peter M Hansen;00500012;MATH;           8;40;           3;15;           5;25;          12;60;           0;0;          20;95;     502.7;;          12;63;2022;ALL;multi-race
Canton - Wm H Galvin Middle;00500305;ELA;          25;53;           1;2;          24;51;          17;36;           5;11;          47;98;     498.1;          49.9;          45;49;2022;ALL;multi-race
Canton - Wm H Galvin Middle;00500305;MATH;          17;36;           2;4;          15;32;          20;43;          10;21;          47;98;     492.8;          37.6;          45;39;2022;ALL;multi-race
Canton - Wm H Galvin Middle;00500305;SCI;          11;69;           0;0;          11;69;           4;25;           1;6;          16;89;     499.8;;;59;2022;ALL;multi-race
Carlisle - Carlisle School;00510025;ELA;          32;84;           6;16;          26;68;           6;16;           0;0;          38;100;     515.5;          55.9;          28;92;2022;ALL;multi-race
Carlisle - Carlisle School;00510025;MATH;          33;87;          13;34;          20;53;           5;13;           0;0;          38;100;     522.8;          58.4;          28;97;2022;ALL;multi-race
Carlisle - Carlisle School;00510025;SCI;           9;82;           4;36;           5;45;           2;18;           0;0;          11;100;     522.4;;;97;2022;ALL;multi-race
Central Berkshire - Craneville;06350025;ELA;           4;40;           1;10;           3;30;           1;10;           5;50;          10;91;     486.7;;           5;16;2022;ALL;multi-race
Central Berkshire - Craneville;06350025;MATH;           5;50;           1;10;           4;40;           3;30;           2;20;          10;91;     495.6;;           5;46;2022;ALL;multi-race
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;           5;31;           0;0;           5;31;           6;38;           5;31;          16;100;     482.3;;          14;7;2022;ALL;multi-race
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;           2;13;           0;0;           2;13;          10;63;           4;25;          16;100;     480.9;;          14;12;2022;ALL;multi-race
Chelmsford - Col Moses Parker School;00560305;ELA;          17;55;           2;6;          15;48;          13;42;           1;3;          31;97;     503.2;          55.1;          30;64;2022;ALL;multi-race
Chelmsford - Col Moses Parker School;00560305;MATH;          20;63;           4;13;          16;50;          11;34;           1;3;          32;100;     502.9;          58.3;          30;64;2022;ALL;multi-race
Chelmsford - Col Moses Parker School;00560305;SCI;           8;57;           2;14;           6;43;           2;14;           4;29;          14;100;     496.6;;;52;2022;ALL;multi-race
Chelmsford - McCarthy Middle School;00560310;ELA;          24;71;           4;12;          20;59;          10;29;           0;0;          34;97;     509.0;          61.5;          32;78;2022;ALL;multi-race
Chelmsford - McCarthy Middle School;00560310;MATH;          20;59;           3;9;          17;50;          10;29;           4;12;          34;97;     503.7;          48.3;          32;66;2022;ALL;multi-race
Chelmsford - McCarthy Middle School;00560310;SCI;          11;79;           3;21;           8;57;           2;14;           1;7;          14;100;     508.0;;;72;2022;ALL;multi-race
Chicopee - Bellamy Middle;00610305;ELA;          11;44;           1;4;          10;40;           8;32;           6;24;          25;96;     489.3;          49.3;          23;23;2022;ALL;multi-race
Chicopee - Bellamy Middle;00610305;MATH;           7;28;           0;0;           7;28;          13;52;           5;20;          25;96;     486.5;          44.8;          24;22;2022;ALL;multi-race
Chicopee - Dupont Middle;00610310;ELA;           6;35;           1;6;           5;29;           3;18;           8;47;          17;100;     485.5;;          16;13;2022;ALL;multi-race
Chicopee - Dupont Middle;00610310;MATH;           2;12;           0;0;           2;12;           9;53;           6;35;          17;100;     479.6;;          15;10;2022;ALL;multi-race
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;           4;20;           0;0;           4;20;          11;55;           5;25;          20;100;     483.2;          34.0;          20;9;2022;ALL;multi-race
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;           6;32;           0;0;           6;32;           8;42;           5;26;          19;95;     483.9;;          19;17;2022;ALL;multi-race
Clinton - Clinton Middle School;00640305;ELA;           5;42;           0;0;           5;42;           2;17;           5;42;          12;100;     486.3;;          12;15;2022;ALL;multi-race
Clinton - Clinton Middle School;00640305;MATH;           3;25;           0;0;           3;25;           4;33;           5;42;          12;100;     479.0;;          12;9;2022;ALL;multi-race
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          16;59;           1;4;          15;56;           8;30;           3;11;          27;100;     500.4;          58.1;          20;56;2022;ALL;multi-race
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          11;41;           1;4;          10;37;          12;44;           4;15;          27;100;     493.9;          39.8;          20;42;2022;ALL;multi-race
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;           6;55;           0;0;           6;55;           4;36;           1;9;          11;100;     499.6;;;58;2022;ALL;multi-race
Concord - Alcott;00670005;ELA;           9;75;           1;8;           8;67;           3;25;           0;0;          12;100;     511.2;;           8;84;2022;ALL;multi-race
Concord - Alcott;00670005;MATH;          11;92;           4;33;           7;58;           1;8;           0;0;          12;100;     524.4;;           8;98;2022;ALL;multi-race
Concord - Concord Middle;00670305;ELA;          34;71;           5;10;          29;60;          12;25;           2;4;          48;98;     509.6;          55.8;          45;80;2022;ALL;multi-race
Concord - Concord Middle;00670305;MATH;          34;71;           5;10;          29;60;          10;21;           4;8;          48;98;     509.1;          41.6;          45;78;2022;ALL;multi-race
Concord - Concord Middle;00670305;SCI;          12;75;           6;38;           6;38;           4;25;           0;0;          16;100;     521.1;;;97;2022;ALL;multi-race
Concord - Thoreau;00670020;ELA;          14;82;           3;18;          11;65;           2;12;           1;6;          17;100;     513.8;;          13;89;2022;ALL;multi-race
Concord - Thoreau;00670020;MATH;          13;76;           4;24;           9;53;           2;12;           2;12;          17;100;     519.1;;          13;94;2022;ALL;multi-race
Concord - Willard;00670030;ELA;          13;87;           1;7;          12;80;           2;13;           0;0;          15;100;     511.4;;          10;84;2022;ALL;multi-race
Concord - Willard;00670030;MATH;          11;73;           2;13;           9;60;           4;27;           0;0;          15;100;     510.6;;          10;81;2022;ALL;multi-race
Danvers - Great Oak;00710015;ELA;           5;50;           0;0;           5;50;           5;50;           0;0;          10;100;     500.5;;           9;57;2022;ALL;multi-race
Danvers - Great Oak;00710015;MATH;           5;50;           0;0;           5;50;           4;40;           1;10;          10;100;     498.3;;           9;54;2022;ALL;multi-race
Danvers - Holten Richmond Middle School;00710305;ELA;           8;57;           2;14;           6;43;           4;29;           2;14;          14;100;     501.9;;          13;60;2022;ALL;multi-race
Danvers - Holten Richmond Middle School;00710305;MATH;           9;64;           1;7;           8;57;           3;21;           2;14;          14;100;     496.8;;          13;50;2022;ALL;multi-race
Dartmouth - Dartmouth Middle;00720050;ELA;          23;51;           7;16;          16;36;          18;40;           4;9;          45;100;     502.8;          60.7;          43;63;2022;ALL;multi-race
Dartmouth - Dartmouth Middle;00720050;MATH;          24;53;           6;13;          18;40;          18;40;           3;7;          45;100;     504.3;          64.3;          43;68;2022;ALL;multi-race
Dartmouth - Dartmouth Middle;00720050;SCI;           4;40;           2;20;           2;20;           5;50;           1;10;          10;100;     496.9;;;54;2022;ALL;multi-race
Dartmouth - George H Potter;00720030;ELA;           4;33;           0;0;           4;33;           7;58;           1;8;          12;100;     496.6;;           7;44;2022;ALL;multi-race
Dartmouth - George H Potter;00720030;MATH;           6;50;           1;8;           5;42;           5;42;           1;8;          12;100;     498.3;;           7;54;2022;ALL;multi-race
Dartmouth - James M. Quinn School;00720040;ELA;           9;41;           2;9;           7;32;          11;50;           2;9;          22;100;     499.2;;          12;52;2022;ALL;multi-race
Dartmouth - James M. Quinn School;00720040;MATH;          15;68;           2;9;          13;59;           6;27;           1;5;          22;100;     504.6;;          12;68;2022;ALL;multi-race
Dartmouth - Joseph Demello;00720015;ELA;           8;47;           2;12;           6;35;           9;53;           0;0;          17;94;     502.9;;          14;63;2022;ALL;multi-race
Dartmouth - Joseph Demello;00720015;MATH;           9;53;           1;6;           8;47;           6;35;           2;12;          17;94;     498.8;;          14;55;2022;ALL;multi-race
Dedham - Dedham Middle School;00730305;ELA;          11;44;           1;4;          10;40;           9;36;           5;20;          25;96;     493.4;          51.2;          25;34;2022;ALL;multi-race
Dedham - Dedham Middle School;00730305;MATH;          10;40;           4;16;           6;24;          12;48;           3;12;          25;96;     496.6;          53.9;          25;50;2022;ALL;multi-race
Dedham - Oakdale;00730030;ELA;           6;60;           2;20;           4;40;           4;40;           0;0;          10;100;     506.7;;           6;72;2022;ALL;multi-race
Dedham - Oakdale;00730030;MATH;           5;50;           2;20;           3;30;           3;30;           2;20;          10;100;     502.2;;           6;63;2022;ALL;multi-race
Deerfield - Deerfield Elementary;00740015;ELA;           6;46;           0;0;           6;46;           6;46;           1;8;          13;100;     494.1;;           9;38;2022;ALL;multi-race
Deerfield - Deerfield Elementary;00740015;MATH;           5;38;           2;15;           3;23;           4;31;           4;31;          13;100;     492.9;;           9;39;2022;ALL;multi-race
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;          18;43;           1;2;          17;40;          13;31;          11;26;          42;98;     492.1;          54.5;          37;29;2022;ALL;multi-race
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;          11;26;           0;0;          11;26;          22;51;          10;23;          43;100;     486.0;          38.0;          38;21;2022;ALL;multi-race
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;           6;21;           0;0;           6;21;          20;69;           3;10;          29;100;     488.4;          44.5;          27;19;2022;ALL;multi-race
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;           6;21;           0;0;           6;21;          18;62;           5;17;          29;100;     486.5;          31.4;          27;22;2022;ALL;multi-race
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;           7;37;           0;0;           7;37;           7;37;           5;26;          19;100;     488.0;;;24;2022;ALL;multi-race
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;           5;45;           0;0;           5;45;           5;45;           1;9;          11;100;     497.9;;;48;2022;ALL;multi-race
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;           3;27;           1;9;           2;18;           5;45;           3;27;          11;100;     488.9;;;28;2022;ALL;multi-race
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;           8;44;           1;6;           7;39;           9;50;           1;6;          18;95;     496.5;;          15;43;2022;ALL;multi-race
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;           3;17;           0;0;           3;17;          14;78;           1;6;          18;95;     488.0;;          15;26;2022;ALL;multi-race
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;           4;33;           0;0;           4;33;           6;50;           2;17;          12;100;     492.9;;;42;2022;ALL;multi-race
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;           5;36;           0;0;           5;36;           9;64;           0;0;          14;100;     494.6;;          14;39;2022;ALL;multi-race
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;           6;46;           1;8;           5;38;           7;54;           0;0;          13;94;     497.5;;          13;52;2022;ALL;multi-race
Dighton-Rehoboth - Palmer River;06500010;ELA;           7;64;           0;0;           7;64;           4;36;           0;0;          11;100;     504.9;;           6;68;2022;ALL;multi-race
Dighton-Rehoboth - Palmer River;06500010;MATH;           5;45;           1;9;           4;36;           5;45;           1;9;          11;100;     499.0;;           6;56;2022;ALL;multi-race
Douglas - Douglas Elementary School;00770015;ELA;           4;22;           1;6;           3;17;          14;78;           0;0;          18;100;     497.2;;          15;46;2022;ALL;multi-race
Douglas - Douglas Elementary School;00770015;MATH;           4;22;           0;0;           4;22;          11;61;           3;17;          18;100;     484.6;;          15;18;2022;ALL;multi-race
Dover - Chickering;00780005;ELA;          12;63;           2;11;          10;53;           7;37;           0;0;          19;95;     509.5;;          13;80;2022;ALL;multi-race
Dover - Chickering;00780005;MATH;          17;89;           2;11;          15;79;           2;11;           0;0;          19;95;     516.3;;          13;90;2022;ALL;multi-race
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;          25;71;           5;14;          20;57;          10;29;           0;0;          35;95;     510.4;          51.5;          34;82;2022;ALL;multi-race
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;          28;80;          11;31;          17;49;           7;20;           0;0;          35;95;     516.5;          46.7;          34;90;2022;ALL;multi-race
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;          13;87;           2;13;          11;73;           2;13;           0;0;          15;94;     512.3;;;82;2022;ALL;multi-race
Dracut - Justus C. Richardson Middle School;00790410;ELA;           2;13;           0;0;           2;13;          10;63;           4;25;          16;100;     485.1;;          16;12;2022;ALL;multi-race
Dracut - Justus C. Richardson Middle School;00790410;MATH;           1;6;           0;0;           1;6;          14;88;           1;6;          16;100;     488.4;;          16;27;2022;ALL;multi-race
