School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Arlington - Brackett;00100010;ELA;          46;70;           5;8;          41;62;          17;26;           3;5;          66;99;     507.3;;;2021;3;ALL
Arlington - Brackett;00100010;MATH;          31;48;           5;8;          26;40;          31;48;           3;5;          65;97;     500.3;;;2021;3;ALL
Arlington - Cyrus E Dallin;00100025;ELA;          59;84;          13;19;          46;66;          10;14;           1;1;          70;96;     512.7;;;2021;3;ALL
Arlington - Cyrus E Dallin;00100025;MATH;          42;61;           8;12;          34;49;          22;32;           5;7;          69;95;     504.7;;;2021;3;ALL
Arlington - Hardy;00100030;ELA;          53;83;          21;33;          32;50;           9;14;           2;3;          64;97;     515.6;;;2021;3;ALL
Arlington - Hardy;00100030;MATH;          41;64;          13;20;          28;44;          20;31;           3;5;          64;96;     509.6;;;2021;3;ALL
Arlington - John A Bishop;00100005;ELA;          42;84;          14;28;          28;56;           7;14;           1;2;          50;98;     517.2;;;2021;3;ALL
Arlington - John A Bishop;00100005;MATH;          36;72;           7;14;          29;58;          12;24;           2;4;          50;98;     509.0;;;2021;3;ALL
Arlington - M Norcross Stratton;00100055;ELA;          61;85;          17;24;          44;61;          11;15;           0;0;          72;100;     514.3;;;2021;3;ALL
Arlington - M Norcross Stratton;00100055;MATH;          41;57;          12;17;          29;40;          27;38;           4;6;          72;100;     505.2;;;2021;3;ALL
Arlington - Peirce;00100045;ELA;          38;68;           5;9;          33;59;          16;29;           2;4;          56;97;     507.0;;;2021;3;ALL
Arlington - Peirce;00100045;MATH;          31;55;           6;11;          25;45;          21;38;           4;7;          56;97;     499.5;;;2021;3;ALL
Arlington - Thompson;00100050;ELA;          44;81;          10;19;          34;63;           9;17;           1;2;          54;85;     514.3;;;2021;3;ALL
Arlington - Thompson;00100050;MATH;          35;64;           6;11;          29;53;          14;25;           6;11;          55;87;     503.4;;;2021;3;ALL
Ashburnham-Westminster - Briggs Elementary;06100025;ELA;          48;62;           9;12;          39;51;          28;36;           1;1;          77;98;     506.6;;;2021;3;ALL
Ashburnham-Westminster - Briggs Elementary;06100025;MATH;          41;53;           3;4;          38;49;          25;32;          11;14;          77;98;     497.4;;;2021;3;ALL
Ashburnham-Westminster - Westminster Elementary;06100005;ELA;          44;60;           3;4;          41;56;          28;38;           1;1;          73;99;     504.5;;;2021;3;ALL
Ashburnham-Westminster - Westminster Elementary;06100005;MATH;          27;37;           2;3;          25;34;          34;47;          12;16;          73;99;     491.8;;;2021;3;ALL
Ashland - David Mindess;00140015;ELA;         124;65;          21;11;         103;54;          50;26;          18;9;         192;99;     505.2;;;2021;3;ALL
Ashland - David Mindess;00140015;MATH;          94;49;          18;9;          76;40;          66;34;          32;17;         192;99;     497.7;;;2021;3;ALL
Athol-Royalston - Athol Community Elementary School;06150020;ELA;          41;41;           4;4;          37;37;          47;47;          11;11;          99;95;     493.9;;;2021;3;ALL
Athol-Royalston - Athol Community Elementary School;06150020;MATH;          18;18;           1;1;          17;17;          49;49;          32;32;          99;95;     478.6;;;2021;3;ALL
Athol-Royalston - Royalston Community School;06150050;ELA;          14;74;           5;26;           9;47;           5;26;           0;0;          19;100;     512.4;;;2021;3;ALL
Athol-Royalston - Royalston Community School;06150050;MATH;          13;68;           3;16;          10;53;           6;32;           0;0;          19;100;     510.0;;;2021;3;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;          53;50;           6;6;          47;45;          43;41;           9;9;         105;100;     497.4;;;2021;3;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;          24;23;           2;2;          22;21;          54;51;          27;26;         105;100;     483.9;;;2021;3;ALL
Attleboro - A. Irvin Studley Elementary School;00160001;ELA;          32;48;           9;14;          23;35;          30;45;           4;6;          66;100;     501.6;;;2021;3;ALL
Attleboro - A. Irvin Studley Elementary School;00160001;MATH;          21;32;           4;6;          17;26;          29;44;          16;24;          66;100;     490.0;;;2021;3;ALL
Attleboro - Hill-Roberts Elementary School;00160045;ELA;          44;59;           6;8;          38;51;          29;39;           2;3;          75;100;     503.1;;;2021;3;ALL
Attleboro - Hill-Roberts Elementary School;00160045;MATH;          22;29;           2;3;          20;27;          33;44;          20;27;          75;100;     483.8;;;2021;3;ALL
Attleboro - Hyman Fine Elementary School;00160040;ELA;          49;51;          13;14;          36;38;          39;41;           8;8;          96;100;     500.4;;;2021;3;ALL
Attleboro - Hyman Fine Elementary School;00160040;MATH;          25;26;           1;1;          24;25;          44;46;          27;28;          96;100;     484.2;;;2021;3;ALL
Attleboro - Peter Thacher Elementary School;00160050;ELA;          36;43;           8;10;          28;34;          35;42;          12;14;          83;98;     500.2;;;2021;3;ALL
Attleboro - Peter Thacher Elementary School;00160050;MATH;          25;30;           1;1;          24;29;          29;35;          29;35;          83;98;     484.4;;;2021;3;ALL
Attleboro - Thomas Willett Elementary School;00160035;ELA;          34;54;           4;6;          30;48;          24;38;           5;8;          63;100;     498.1;;;2021;3;ALL
Attleboro - Thomas Willett Elementary School;00160035;MATH;          21;33;           1;2;          20;32;          26;41;          16;25;          63;100;     487.1;;;2021;3;ALL
Auburn - Swanson Road Intermediate School;00170030;ELA;          97;61;          20;13;          77;49;          50;32;          11;7;         158;98;     506.3;;;2021;3;ALL
Auburn - Swanson Road Intermediate School;00170030;MATH;          64;41;          12;8;          52;33;          68;43;          26;16;         158;98;     493.8;;;2021;3;ALL
Avon - Ralph D Butler;00180010;ELA;          25;48;           1;2;          24;46;          23;44;           4;8;          52;98;     496.9;;;2021;3;ALL
Avon - Ralph D Butler;00180010;MATH;           8;15;           1;2;           7;13;          27;51;          18;34;          53;100;     478.6;;;2021;3;ALL
Ayer Shirley School District - Lura A. White Elementary School;06160001;ELA;          23;50;           1;2;          22;48;          19;41;           4;9;          46;98;     497.4;;;2021;3;ALL
Ayer Shirley School District - Lura A. White Elementary School;06160001;MATH;          10;22;           0;0;          10;22;          26;57;          10;22;          46;98;     482.6;;;2021;3;ALL
Ayer Shirley School District - Page Hilltop Elementary School;06160002;ELA;          38;53;           8;11;          30;42;          31;43;           3;4;          72;95;     502.1;;;2021;3;ALL
Ayer Shirley School District - Page Hilltop Elementary School;06160002;MATH;          23;32;           3;4;          20;28;          39;54;          10;14;          72;95;     489.7;;;2021;3;ALL
Barnstable - Barnstable Community Innovation School;00200012;ELA;          34;45;           3;4;          31;41;          33;44;           8;11;          75;99;     495.8;;;2021;3;ALL
Barnstable - Barnstable Community Innovation School;00200012;MATH;          22;29;           2;3;          20;27;          35;47;          18;24;          75;99;     486.1;;;2021;3;ALL
Barnstable - Centerville Elementary;00200010;ELA;          27;47;           5;9;          22;38;          19;33;          12;21;          58;100;     499.6;;;2021;3;ALL
Barnstable - Centerville Elementary;00200010;MATH;          17;30;           2;4;          15;26;          18;32;          22;39;          57;98;     484.9;;;2021;3;ALL
Barnstable - Hyannis West Elementary;00200025;ELA;          27;39;           2;3;          25;36;          33;48;           9;13;          69;99;     491.6;;;2021;3;ALL
Barnstable - Hyannis West Elementary;00200025;MATH;          10;15;           0;0;          10;15;          34;50;          24;35;          68;97;     477.6;;;2021;3;ALL
Barnstable - West Barnstable Elementary;00200005;ELA;          25;48;           5;10;          20;38;          23;44;           4;8;          52;97;     498.5;;;2021;3;ALL
Barnstable - West Barnstable Elementary;00200005;MATH;          10;19;           0;0;          10;19;          28;54;          14;27;          52;97;     482.3;;;2021;3;ALL
Barnstable - West Villages Elementary School;00200045;ELA;          55;62;           7;8;          48;54;          29;33;           5;6;          89;93;     503.8;;;2021;3;ALL
Barnstable - West Villages Elementary School;00200045;MATH;          33;38;           6;7;          27;31;          41;47;          14;16;          88;92;     493.8;;;2021;3;ALL
Bedford - Lt Job Lane School;00230012;ELA;         161;78;          47;23;         114;55;          43;21;           2;1;         206;100;     514.9;;;2021;3;ALL
Bedford - Lt Job Lane School;00230012;MATH;         142;69;          44;21;          98;48;          49;24;          15;7;         206;100;     511.1;;;2021;3;ALL
Belchertown - Swift River Elementary;00240018;ELA;          85;62;          13;9;          72;53;          42;31;          10;7;         137;90;     503.2;;;2021;3;ALL
Belchertown - Swift River Elementary;00240018;MATH;          41;29;           3;2;          38;27;          65;47;          33;24;         139;92;     486.4;;;2021;3;ALL
Bellingham - Joseph F DiPietro Elementary School;00250020;ELA;          36;53;           3;4;          33;49;          30;44;           2;3;          68;99;     499.3;;;2021;3;ALL
Bellingham - Joseph F DiPietro Elementary School;00250020;MATH;          23;34;           1;1;          22;32;          35;51;          10;15;          68;99;     490.1;;;2021;3;ALL
Bellingham - Stall Brook;00250025;ELA;          28;42;           5;8;          23;35;          26;39;          12;18;          66;100;     496.8;;;2021;3;ALL
Bellingham - Stall Brook;00250025;MATH;          15;23;           0;0;          15;23;          27;41;          24;36;          66;100;     482.8;;;2021;3;ALL
Belmont - Daniel Butler;00260015;ELA;          53;84;          11;17;          42;67;          10;16;           0;0;          63;98;     515.5;;;2021;3;ALL
Belmont - Daniel Butler;00260015;MATH;          41;65;          15;24;          26;41;          20;32;           2;3;          63;98;     510.7;;;2021;3;ALL
Belmont - Mary Lee Burbank;00260010;ELA;          59;82;          23;32;          36;50;          11;15;           2;3;          72;99;     517.7;;;2021;3;ALL
Belmont - Mary Lee Burbank;00260010;MATH;          53;74;          11;15;          42;58;          16;22;           3;4;          72;99;     510.3;;;2021;3;ALL
Belmont - Roger E Wellington;00260035;ELA;          84;76;          31;28;          53;48;          24;22;           2;2;         110;99;     515.7;;;2021;3;ALL
Belmont - Roger E Wellington;00260035;MATH;          71;65;          23;21;          48;44;          33;30;           6;5;         110;99;     509.0;;;2021;3;ALL
Belmont - Winn Brook;00260005;ELA;          81;88;          34;37;          47;51;          10;11;           1;1;          92;100;     523.1;;;2021;3;ALL
Belmont - Winn Brook;00260005;MATH;          72;78;          25;27;          47;51;          18;20;           2;2;          92;100;     517.0;;;2021;3;ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;ELA;          34;68;          16;32;          18;36;           9;18;           7;14;          50;100;     509.3;;;2021;3;ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;MATH;          25;50;           5;10;          20;40;          16;32;           9;18;          50;100;     497.3;;;2021;3;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;          66;70;          15;16;          51;54;          26;28;           2;2;          94;98;     510.2;;;2021;3;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;          49;52;          14;15;          35;37;          36;38;           9;10;          94;98;     502.0;;;2021;3;ALL
Berkley - Berkley Community School;00270010;ELA;          43;58;          12;16;          31;42;          29;39;           2;3;          74;100;     505.3;;;2021;3;ALL
Berkley - Berkley Community School;00270010;MATH;          27;36;           4;5;          23;31;          35;47;          12;16;          74;100;     493.1;;;2021;3;ALL
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;ELA;          27;54;           2;4;          25;50;          17;34;           6;12;          50;100;     499.0;;;2021;3;ALL
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;MATH;          21;42;           1;2;          20;40;          19;38;          10;20;          50;100;     490.7;;;2021;3;ALL
Berlin-Boylston - Berlin Memorial School;06200005;ELA;          21;78;           9;33;          12;44;           6;22;           0;0;          27;97;     516.3;;;2021;3;ALL
Berlin-Boylston - Berlin Memorial School;06200005;MATH;          20;71;           2;7;          18;64;           8;29;           0;0;          28;100;     507.1;;;2021;3;ALL
Berlin-Boylston - Boylston Elementary School;06200010;ELA;          32;68;           5;11;          27;57;          12;26;           3;6;          47;98;     506.3;;;2021;3;ALL
Berlin-Boylston - Boylston Elementary School;06200010;MATH;          22;47;           5;11;          17;36;          22;47;           3;6;          47;98;     500.0;;;2021;3;ALL
Beverly - Ayers/Ryal Side School;00300055;ELA;          62;58;          11;10;          51;48;          39;37;           5;5;         106;94;     501.7;;;2021;3;ALL
Beverly - Ayers/Ryal Side School;00300055;MATH;          41;38;           3;3;          38;36;          54;50;          12;11;         107;95;     493.3;;;2021;3;ALL
Beverly - Centerville Elementary;00300010;ELA;          30;71;          12;29;          18;43;           8;19;           4;10;          42;98;     509.5;;;2021;3;ALL
Beverly - Centerville Elementary;00300010;MATH;          24;57;           4;10;          20;48;          13;31;           5;12;          42;98;     502.9;;;2021;3;ALL
Beverly - Cove Elementary;00300015;ELA;          40;67;          10;17;          30;50;          17;28;           3;5;          60;100;     511.5;;;2021;3;ALL
Beverly - Cove Elementary;00300015;MATH;          34;57;           8;13;          26;43;          17;28;           9;15;          60;100;     501.7;;;2021;3;ALL
Beverly - Hannah Elementary;00300033;ELA;          26;60;           4;9;          22;51;          14;33;           3;7;          43;100;     501.9;;;2021;3;ALL
Beverly - Hannah Elementary;00300033;MATH;          19;44;           5;12;          14;33;          19;44;           5;12;          43;100;     497.7;;;2021;3;ALL
Beverly - North Beverly Elementary;00300040;ELA;          36;63;           8;14;          28;49;          18;32;           3;5;          57;100;     502.7;;;2021;3;ALL
Beverly - North Beverly Elementary;00300040;MATH;          24;42;           4;7;          20;35;          27;47;           6;11;          57;100;     496.9;;;2021;3;ALL
Billerica - Frederick J Dutile;00310007;ELA;          19;40;           1;2;          18;38;          24;50;           5;10;          48;100;     495.3;;;2021;3;ALL
Billerica - Frederick J Dutile;00310007;MATH;          17;35;           2;4;          15;31;          24;50;           7;15;          48;100;     495.7;;;2021;3;ALL
Billerica - Hajjar Elementary;00310026;ELA;          36;65;           8;15;          28;51;          15;27;           4;7;          55;98;     504.7;;;2021;3;ALL
Billerica - Hajjar Elementary;00310026;MATH;          24;44;           0;0;          24;44;          21;38;          10;18;          55;98;     493.2;;;2021;3;ALL
Billerica - John F Kennedy;00310012;ELA;          36;56;           4;6;          32;50;          26;41;           2;3;          64;100;     502.9;;;2021;3;ALL
Billerica - John F Kennedy;00310012;MATH;          31;48;           4;6;          27;42;          28;44;           5;8;          64;100;     499.7;;;2021;3;ALL
Billerica - Parker;00310015;ELA;          46;63;          13;18;          33;45;          22;30;           5;7;          73;97;     507.6;;;2021;3;ALL
Billerica - Parker;00310015;MATH;          40;56;           7;10;          33;46;          16;22;          16;22;          72;96;     498.7;;;2021;3;ALL
Billerica - Thomas Ditson;00310005;ELA;          71;66;          12;11;          59;55;          34;32;           2;2;         107;97;     507.0;;;2021;3;ALL
Billerica - Thomas Ditson;00310005;MATH;          60;56;          12;11;          48;45;          44;41;           3;3;         107;97;     504.0;;;2021;3;ALL
Blackstone-Millville - A F Maloney;06220015;ELA;          56;67;           5;6;          51;61;          23;27;           5;6;          84;99;     503.7;;;2021;3;ALL
Blackstone-Millville - A F Maloney;06220015;MATH;          38;45;           2;2;          36;43;          36;43;          10;12;          84;99;     493.6;;;2021;3;ALL
Blackstone-Millville - Millville Elementary;06220010;ELA;          20;59;           4;12;          16;47;          12;35;           2;6;          34;97;     505.4;;;2021;3;ALL
Blackstone-Millville - Millville Elementary;06220010;MATH;           8;24;           0;0;           8;24;          17;50;           9;26;          34;97;     482.6;;;2021;3;ALL
Boston - Adams Elementary School;00350302;ELA;           5;15;           1;3;           4;12;          22;65;           7;21;          34;100;     482.7;;;2021;3;ALL
Boston - Adams Elementary School;00350302;MATH;           4;12;           0;0;           4;12;          12;35;          18;53;          34;100;     468.7;;;2021;3;ALL
Boston - Alighieri Dante Montessori School;00350066;ELA;           8;57;           0;0;           8;57;           6;43;           0;0;          14;100;     500.9;;;2021;3;ALL
Boston - Alighieri Dante Montessori School;00350066;MATH;           5;36;           0;0;           5;36;           8;57;           1;7;          14;100;     491.9;;;2021;3;ALL
Boston - Bates Elementary School;00350278;ELA;          11;46;           2;8;           9;38;          11;46;           2;8;          24;62;     495.0;;;2021;3;ALL
Boston - Bates Elementary School;00350278;MATH;           7;30;           1;4;           6;26;           9;39;           7;30;          23;59;     485.9;;;2021;3;ALL
Boston - Blackstone Elementary School;00350390;ELA;           5;36;           1;7;           4;29;           6;43;           3;21;          14;21;     489.0;;;2021;3;ALL
Boston - Blackstone Elementary School;00350390;MATH;           0;0;           0;0;           0;0;           4;29;          10;71;          14;21;     460.9;;;2021;3;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;ELA;          18;78;           7;30;          11;48;           5;22;           0;0;          23;96;     516.5;;;2021;3;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;MATH;          12;52;           1;4;          11;48;           8;35;           3;13;          23;96;     500.6;;;2021;3;ALL
Boston - Bradley Elementary School;00350215;ELA;          23;58;           4;10;          19;48;          15;38;           2;5;          40;100;     503.4;;;2021;3;ALL
Boston - Bradley Elementary School;00350215;MATH;          21;53;           3;8;          18;45;          16;40;           3;8;          40;100;     500.3;;;2021;3;ALL
Boston - Channing Elementary School;00350360;ELA;           6;23;           1;4;           5;19;          18;69;           2;8;          26;100;     490.8;;;2021;3;ALL
Boston - Channing Elementary School;00350360;MATH;           3;12;           0;0;           3;12;           7;27;          16;62;          26;100;     466.6;;;2021;3;ALL
Boston - Chittick Elementary School;00350154;ELA;          11;35;           3;10;           8;26;          16;52;           4;13;          31;92;     494.0;;;2021;3;ALL
Boston - Chittick Elementary School;00350154;MATH;           3;10;           0;0;           3;10;          16;52;          12;39;          31;95;     477.2;;;2021;3;ALL
Boston - Clap Elementary School;00350298;ELA;           5;50;           1;10;           4;40;           5;50;           0;0;          10;50;     503.3;;;2021;3;ALL
Boston - Clap Elementary School;00350298;MATH;           5;50;           1;10;           4;40;           4;40;           1;10;          10;50;     492.8;;;2021;3;ALL
Boston - Condon K-8 School;00350146;ELA;          19;27;           2;3;          17;24;          35;49;          17;24;          71;95;     484.3;;;2021;3;ALL
Boston - Condon K-8 School;00350146;MATH;           8;11;           1;1;           7;10;          26;36;          39;53;          73;98;     470.8;;;2021;3;ALL
Boston - Conley Elementary School;00350122;ELA;           5;31;           2;13;           3;19;           7;44;           4;25;          16;95;     492.1;;;2021;3;ALL
Boston - Conley Elementary School;00350122;MATH;           3;21;           0;0;           3;21;           5;36;           6;43;          14;85;     476.9;;;2021;3;ALL
Boston - Curley K-8 School;00350020;ELA;          41;51;          10;12;          31;38;          28;35;          12;15;          81;88;     501.6;;;2021;3;ALL
Boston - Curley K-8 School;00350020;MATH;          25;32;           4;5;          21;27;          20;25;          34;43;          79;87;     482.9;;;2021;3;ALL
Boston - Dever Elementary School;00350268;ELA;          13;21;           0;0;          13;21;          29;48;          19;31;          61;98;     480.8;;;2021;3;ALL
Boston - Dever Elementary School;00350268;MATH;          10;16;           2;3;           8;13;          24;39;          28;45;          62;100;     473.4;;;2021;3;ALL
Boston - Edison K-8 School;00350375;ELA;          16;24;           3;5;          13;20;          32;48;          18;27;          66;100;     482.3;;;2021;3;ALL
Boston - Edison K-8 School;00350375;MATH;           4;6;           1;2;           3;5;          20;30;          42;64;          66;100;     464.1;;;2021;3;ALL
Boston - Eliot K-8 Innovation School;00350096;ELA;          81;91;          26;29;          55;62;           8;9;           0;0;          89;98;     518.2;;;2021;3;ALL
Boston - Eliot K-8 Innovation School;00350096;MATH;          67;75;          22;25;          45;51;          21;24;           1;1;          89;98;     516.4;;;2021;3;ALL
Boston - Ellis Elementary School;00350072;ELA;           6;15;           0;0;           6;15;          25;61;          10;24;          41;87;     478.9;;;2021;3;ALL
Boston - Ellis Elementary School;00350072;MATH;           1;2;           0;0;           1;2;          10;24;          31;74;          42;89;     461.6;;;2021;3;ALL
Boston - Ellison-Parks Early Education School;00350008;ELA;           9;27;           0;0;           9;27;          19;58;           5;15;          33;100;     487.2;;;2021;3;ALL
Boston - Ellison-Parks Early Education School;00350008;MATH;           1;3;           0;0;           1;3;          13;39;          19;58;          33;100;     469.2;;;2021;3;ALL
Boston - Everett Elementary School;00350088;ELA;          10;30;           1;3;           9;27;          21;64;           2;6;          33;100;     493.6;;;2021;3;ALL
Boston - Everett Elementary School;00350088;MATH;           6;18;           0;0;           6;18;           9;27;          18;55;          33;100;     472.1;;;2021;3;ALL
Boston - Gardner Pilot Academy;00350326;ELA;           7;18;           1;3;           6;16;          22;58;           9;24;          38;100;     484.4;;;2021;3;ALL
Boston - Gardner Pilot Academy;00350326;MATH;           2;5;           0;0;           2;5;          11;29;          25;66;          38;100;     466.1;;;2021;3;ALL
Boston - Greenwood Sarah K-8 School;00350308;ELA;           6;14;           0;0;           6;14;          27;64;           9;21;          42;91;     480.1;;;2021;3;ALL
Boston - Greenwood Sarah K-8 School;00350308;MATH;           0;0;           0;0;           0;0;           9;20;          35;80;          44;96;     456.1;;;2021;3;ALL
Boston - Grew Elementary School;00350135;ELA;           5;17;           1;3;           4;13;          21;70;           4;13;          30;100;     485.3;;;2021;3;ALL
