School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Brookline - Lawrence;00460030;SCI;          51;77;          10;15;          41;62;          15;23;           0;0;          66;93;     511.9;;;2021;ALL;male
Brookline - Michael Driscoll;00460020;ELA;         108;63;          17;10;          91;53;          58;34;           6;3;         172;98;     505.2;          48.0;         104;2021;ALL;male
Brookline - Michael Driscoll;00460020;MATH;         110;64;          26;15;          84;49;          49;29;          12;7;         171;97;     506.9;          47.9;         103;2021;ALL;male
Brookline - Michael Driscoll;00460020;SCI;          35;70;           5;10;          30;60;          13;26;           2;4;          50;98;     507.6;;;2021;ALL;male
Brookline - Pierce;00460040;ELA;         160;73;          50;23;         110;50;          54;25;           6;3;         220;99;     512.7;          59.1;         136;2021;ALL;male
Brookline - Pierce;00460040;MATH;         150;69;          28;13;         122;56;          53;24;          15;7;         218;99;     508.8;          41.0;         133;2021;ALL;male
Brookline - Pierce;00460040;SCI;          50;76;          20;30;          30;45;          12;18;           4;6;          66;99;     513.6;;;2021;ALL;male
Brookline - William H Lincoln;00460035;ELA;         100;64;          29;18;          71;45;          47;30;          10;6;         157;98;     508.1;          42.5;          93;2021;ALL;male
Brookline - William H Lincoln;00460035;MATH;         100;64;          36;23;          64;41;          49;31;           8;5;         157;98;     510.8;          55.6;          94;2021;ALL;male
Brookline - William H Lincoln;00460035;SCI;          34;69;           7;14;          27;55;          13;27;           2;4;          49;96;     510.2;;;2021;ALL;male
Burlington - Fox Hill;00480007;ELA;          62;61;           5;5;          57;56;          35;35;           4;4;         101;99;     500.8;          43.0;          23;2021;ALL;male
Burlington - Fox Hill;00480007;MATH;          49;49;           9;9;          40;40;          42;42;          10;10;         101;99;     499.9;          37.0;          23;2021;ALL;male
Burlington - Fox Hill;00480007;SCI;           9;39;           0;0;           9;39;          14;61;           0;0;          23;100;     498.0;;;2021;ALL;male
Burlington - Francis Wyman Elementary;00480035;ELA;          80;65;          10;8;          70;57;          37;30;           6;5;         123;91;     504.3;          32.6;          42;2021;ALL;male
Burlington - Francis Wyman Elementary;00480035;MATH;          76;61;          14;11;          62;50;          42;34;           6;5;         124;92;     505.2;          32.0;          43;2021;ALL;male
Burlington - Francis Wyman Elementary;00480035;SCI;          21;47;           5;11;          16;36;          19;42;           5;11;          45;89;     500.0;;;2021;ALL;male
Burlington - Marshall Simonds Middle;00480303;ELA;         167;50;          36;11;         131;39;         119;36;          48;14;         334;92;     500.2;          39.4;         320;2021;ALL;male
Burlington - Marshall Simonds Middle;00480303;MATH;         178;54;          38;12;         140;43;         123;37;          28;9;         329;90;     502.4;          35.8;         316;2021;ALL;male
Burlington - Marshall Simonds Middle;00480303;SCI;          46;51;           5;5;          41;45;          35;38;          10;11;          91;90;     497.8;;;2021;ALL;male
Burlington - Memorial;00480015;ELA;          51;61;           5;6;          46;55;          30;36;           2;2;          83;97;     502.1;          40.1;          25;2021;ALL;male
Burlington - Memorial;00480015;MATH;          47;57;           7;8;          40;48;          26;31;          10;12;          83;97;     500.7;          29.7;          25;2021;ALL;male
Burlington - Memorial;00480015;SCI;           6;23;           1;4;           5;19;          18;69;           2;8;          26;100;     490.9;;;2021;ALL;male
Burlington - Pine Glen Elementary;00480020;ELA;          45;54;           4;5;          41;49;          32;39;           6;7;          83;99;     501.8;          26.9;          22;2021;ALL;male
Burlington - Pine Glen Elementary;00480020;MATH;          52;63;          12;14;          40;48;          24;29;           7;8;          83;99;     508.3;          36.8;          22;2021;ALL;male
Burlington - Pine Glen Elementary;00480020;SCI;          11;50;           0;0;          11;50;           8;36;           3;14;          22;100;     495.4;;;2021;ALL;male
Cambridge - Amigos School;00490006;ELA;          57;52;           6;6;          51;47;          40;37;          12;11;         109;96;     499.2;          36.7;          72;2021;ALL;male
Cambridge - Amigos School;00490006;MATH;          49;45;           5;5;          44;40;          39;35;          22;20;         110;97;     493.5;          30.0;          73;2021;ALL;male
Cambridge - Amigos School;00490006;SCI;          19;53;           6;17;          13;36;          12;33;           5;14;          36;100;     502.3;;;2021;ALL;male
Cambridge - Cambridge Street Upper School;00490305;ELA;          41;38;           6;6;          35;33;          31;29;          35;33;         107;62;     492.3;          25.1;          87;2021;ALL;male
Cambridge - Cambridge Street Upper School;00490305;MATH;          25;24;           4;4;          21;20;          45;43;          34;33;         104;60;     487.0;          23.7;          85;2021;ALL;male
Cambridge - Cambridge Street Upper School;00490305;SCI;           4;33;           0;0;           4;33;           2;17;           6;50;          12;31;     487.7;;;2021;ALL;male
Cambridge - Cambridgeport;00490007;ELA;          28;55;           5;10;          23;45;          21;41;           2;4;          51;73;     503.1;;           9;2021;ALL;male
Cambridge - Cambridgeport;00490007;MATH;          18;35;           2;4;          16;31;          25;49;           8;16;          51;74;     491.0;;          10;2021;ALL;male
Cambridge - Cambridgeport;00490007;SCI;           3;23;           1;8;           2;15;           6;46;           4;31;          13;68;     483.7;;;2021;ALL;male
Cambridge - Fletcher/Maynard Academy;00490090;ELA;          25;53;           0;0;          25;53;          18;38;           4;9;          47;98;     497.0;;          12;2021;ALL;male
Cambridge - Fletcher/Maynard Academy;00490090;MATH;          14;30;           0;0;          14;30;          25;53;           8;17;          47;98;     489.9;;          12;2021;ALL;male
Cambridge - Fletcher/Maynard Academy;00490090;SCI;           4;31;           0;0;           4;31;           4;31;           5;38;          13;100;     485.8;;;2021;ALL;male
Cambridge - Graham and Parks;00490080;ELA;          35;52;           5;7;          30;45;          28;42;           4;6;          67;90;     499.4;          35.5;          21;2021;ALL;male
Cambridge - Graham and Parks;00490080;MATH;          24;36;           2;3;          22;33;          31;46;          12;18;          67;90;     491.1;          22.0;          21;2021;ALL;male
Cambridge - Graham and Parks;00490080;SCI;           9;41;           1;5;           8;36;           8;36;           5;23;          22;92;     495.1;;;2021;ALL;male
Cambridge - Haggerty;00490020;ELA;          13;57;           1;4;          12;52;           9;39;           1;4;          23;43;     500.2;;           6;2021;ALL;male
Cambridge - Haggerty;00490020;MATH;           7;30;           1;4;           6;26;          14;61;           2;9;          23;43;     493.6;;           6;2021;ALL;male
Cambridge - John M Tobin;00490065;ELA;          41;85;          12;25;          29;60;           7;15;           0;0;          48;91;     515.9;;          14;2021;ALL;male
Cambridge - John M Tobin;00490065;MATH;          29;62;          10;21;          19;40;          16;34;           2;4;          47;89;     510.7;;          14;2021;ALL;male
Cambridge - John M Tobin;00490065;SCI;          10;71;           7;50;           3;21;           3;21;           1;7;          14;88;     516.8;;;2021;ALL;male
Cambridge - Kennedy-Longfellow;00490040;ELA;          12;33;           0;0;          12;33;          20;56;           4;11;          36;83;     489.9;;           9;2021;ALL;male
Cambridge - Kennedy-Longfellow;00490040;MATH;           8;22;           0;0;           8;22;          21;58;           7;19;          36;83;     484.2;;           9;2021;ALL;male
Cambridge - Kennedy-Longfellow;00490040;SCI;           3;27;           1;9;           2;18;           8;73;           0;0;          11;86;     496.7;;;2021;ALL;male
Cambridge - King Open;00490035;ELA;          25;46;           4;7;          21;39;          19;35;          10;19;          54;86;     499.7;;          13;2021;ALL;male
Cambridge - King Open;00490035;MATH;          14;26;           3;6;          11;20;          28;52;          12;22;          54;86;     489.6;;          13;2021;ALL;male
Cambridge - King Open;00490035;SCI;           6;43;           0;0;           6;43;           7;50;           1;7;          14;67;     499.7;;;2021;ALL;male
Cambridge - Maria L. Baldwin;00490005;ELA;          45;75;           9;15;          36;60;          14;23;           1;2;          60;97;     510.1;          22.9;          20;2021;ALL;male
Cambridge - Maria L. Baldwin;00490005;MATH;          43;72;           9;15;          34;57;          14;23;           3;5;          60;97;     510.0;          35.3;          20;2021;ALL;male
Cambridge - Maria L. Baldwin;00490005;SCI;          17;74;           3;13;          14;61;           5;22;           1;4;          23;100;     509.2;;;2021;ALL;male
Cambridge - Martin Luther King Jr.;00490030;ELA;          36;63;          11;19;          25;44;          20;35;           1;2;          57;84;     508.4;;          12;2021;ALL;male
Cambridge - Martin Luther King Jr.;00490030;MATH;          31;55;          12;21;          19;34;          21;38;           4;7;          56;82;     507.1;;          12;2021;ALL;male
Cambridge - Martin Luther King Jr.;00490030;SCI;          11;73;           2;13;           9;60;           4;27;           0;0;          15;83;     508.1;;;2021;ALL;male
Cambridge - Morse;00490045;ELA;          39;61;           3;5;          36;56;          19;30;           6;9;          64;96;     501.8;;          19;2021;ALL;male
Cambridge - Morse;00490045;MATH;          26;41;           7;11;          19;30;          25;39;          13;20;          64;96;     494.8;;          18;2021;ALL;male
Cambridge - Morse;00490045;SCI;          11;48;           1;4;          10;43;           7;30;           5;22;          23;96;     492.6;;;2021;ALL;male
Cambridge - Peabody;00490050;ELA;          37;71;          10;19;          27;52;          13;25;           2;4;          52;87;     511.2;;          11;2021;ALL;male
Cambridge - Peabody;00490050;MATH;          31;60;          12;23;          19;37;          19;37;           2;4;          52;87;     509.9;;          11;2021;ALL;male
Cambridge - Peabody;00490050;SCI;           6;50;           4;33;           2;17;           4;33;           2;17;          12;92;     503.2;;;2021;ALL;male
Cambridge - Putnam Avenue Upper School;00490310;ELA;          37;42;           9;10;          28;31;          29;33;          23;26;          89;74;     491.0;          31.4;          82;2021;ALL;male
Cambridge - Putnam Avenue Upper School;00490310;MATH;          23;26;           4;4;          19;21;          41;46;          25;28;          89;74;     485.6;          24.0;          79;2021;ALL;male
Cambridge - Putnam Avenue Upper School;00490310;SCI;           9;53;           0;0;           9;53;           6;35;           2;12;          17;55;     499.1;;;2021;ALL;male
Cambridge - Rindge Avenue Upper School;00490315;ELA;          44;45;           6;6;          38;39;          27;28;          26;27;          97;77;     492.4;          27.4;          88;2021;ALL;male
Cambridge - Rindge Avenue Upper School;00490315;MATH;          39;40;           9;9;          30;31;          32;33;          26;27;          97;77;     491.2;          25.6;          88;2021;ALL;male
Cambridge - Rindge Avenue Upper School;00490315;SCI;          11;41;           2;7;           9;33;          11;41;           5;19;          27;82;     494.9;;;2021;ALL;male
Cambridge - Vassal Lane Upper School;00490320;ELA;          47;44;           9;8;          38;36;          39;36;          21;20;         107;74;     496.3;          35.1;         100;2021;ALL;male
Cambridge - Vassal Lane Upper School;00490320;MATH;          47;44;           4;4;          43;40;          43;40;          18;17;         108;73;     494.1;          27.6;         101;2021;ALL;male
Cambridge - Vassal Lane Upper School;00490320;SCI;           7;35;           1;5;           6;30;           9;45;           4;20;          20;59;     488.6;;;2021;ALL;male
Canton - Dean S Luce;00500020;ELA;          72;62;           9;8;          63;54;          41;35;           3;3;         116;100;     504.2;          32.5;          34;2021;ALL;male
Canton - Dean S Luce;00500020;MATH;          58;50;          11;9;          47;41;          49;42;           9;8;         116;100;     499.1;          27.2;          34;2021;ALL;male
Canton - Dean S Luce;00500020;SCI;          15;42;           3;8;          12;33;          15;42;           6;17;          36;100;     495.8;;;2021;ALL;male
Canton - John F Kennedy;00500017;ELA;          73;61;           2;2;          71;59;          41;34;           6;5;         120;99;     503.3;          38.0;          40;2021;ALL;male
Canton - John F Kennedy;00500017;MATH;          66;55;           7;6;          59;49;          46;38;           9;7;         121;100;     500.0;          43.3;          40;2021;ALL;male
Canton - John F Kennedy;00500017;SCI;          24;59;           2;5;          22;54;          12;29;           5;12;          41;100;     499.2;;;2021;ALL;male
Canton - Lt Peter M Hansen;00500012;ELA;          75;66;          14;12;          61;54;          35;31;           4;4;         114;100;     507.5;          43.2;          34;2021;ALL;male
Canton - Lt Peter M Hansen;00500012;MATH;          57;50;           6;5;          51;45;          44;39;          12;11;         113;99;     498.4;          49.0;          34;2021;ALL;male
Canton - Lt Peter M Hansen;00500012;SCI;          25;69;           5;14;          20;56;           6;17;           5;14;          36;100;     505.0;;;2021;ALL;male
Canton - Wm H Galvin Middle;00500305;ELA;         167;49;          26;8;         141;41;         107;31;          66;19;         340;96;     496.6;          34.7;         322;2021;ALL;male
Canton - Wm H Galvin Middle;00500305;MATH;         139;41;          27;8;         112;33;         146;43;          54;16;         339;96;     495.1;          24.4;         322;2021;ALL;male
Canton - Wm H Galvin Middle;00500305;SCI;          45;54;          13;15;          32;38;          28;33;          11;13;          84;94;     501.2;;;2021;ALL;male
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;ELA;          66;52;           7;5;          59;46;          49;38;          13;10;         128;98;     499.2;          40.5;         115;2021;ALL;male
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;MATH;          41;33;           3;2;          38;30;          71;57;          13;10;         125;95;     492.5;          23.6;         112;2021;ALL;male
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;SCI;          13;36;           1;3;          12;33;          21;58;           2;6;          36;95;     497.6;;;2021;ALL;male
Carlisle - Carlisle School;00510025;ELA;         152;71;          34;16;         118;55;          52;24;          10;5;         214;98;     509.6;          40.4;         131;2021;ALL;male
Carlisle - Carlisle School;00510025;MATH;         151;71;          42;20;         109;51;          52;24;          10;5;         213;97;     512.6;          46.7;         131;2021;ALL;male
Carlisle - Carlisle School;00510025;SCI;          56;84;          28;42;          28;42;           8;12;           3;4;          67;97;     523.5;;;2021;ALL;male
Carver - Carver Elementary School;00520015;ELA;          80;44;           4;2;          76;42;          88;48;          15;8;         183;99;     495.4;          34.8;          65;2021;ALL;male
Carver - Carver Elementary School;00520015;MATH;          45;25;           1;1;          44;24;         110;60;          28;15;         183;99;     486.6;          30.2;          65;2021;ALL;male
Carver - Carver Elementary School;00520015;SCI;          27;39;           3;4;          24;35;          31;45;          11;16;          69;100;     493.3;;;2021;ALL;male
Carver - Carver Middle/High School;00520405;ELA;          42;26;           0;0;          42;26;          89;55;          32;20;         163;96;     487.7;          31.8;         156;2021;ALL;male
Carver - Carver Middle/High School;00520405;MATH;          41;25;           2;1;          39;24;          97;60;          24;15;         162;95;     489.6;          29.5;         155;2021;ALL;male
Carver - Carver Middle/High School;00520405;SCI;          22;39;           2;4;          20;35;          27;47;           8;14;          57;95;     493.4;;;2021;ALL;male
Central Berkshire - Becket Washington School;06350005;ELA;          13;52;           5;20;           8;32;          11;44;           1;4;          25;100;     505.3;;           7;2021;ALL;male
Central Berkshire - Becket Washington School;06350005;MATH;          10;40;           4;16;           6;24;          11;44;           4;16;          25;100;     496.0;;           7;2021;ALL;male
Central Berkshire - Craneville;06350025;ELA;          38;42;           2;2;          36;40;          43;48;           9;10;          90;99;     495.1;          32.4;          30;2021;ALL;male
Central Berkshire - Craneville;06350025;MATH;          31;35;           2;2;          29;33;          43;48;          15;17;          89;98;     490.2;          35.1;          30;2021;ALL;male
Central Berkshire - Craneville;06350025;SCI;          12;40;           0;0;          12;40;          15;50;           3;10;          30;97;     496.1;;;2021;ALL;male
Central Berkshire - Kittredge;06350035;ELA;           9;32;           1;4;           8;29;          14;50;           5;18;          28;100;     486.7;;           8;2021;ALL;male
Central Berkshire - Kittredge;06350035;MATH;           8;29;           1;4;           7;25;          14;50;           6;21;          28;100;     487.9;;           8;2021;ALL;male
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;          77;40;          18;9;          59;31;          76;40;          39;20;         192;99;     492.7;          41.0;         181;2021;ALL;male
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;          58;30;           5;3;          53;28;         104;54;          30;16;         192;99;     490.1;          30.0;         179;2021;ALL;male
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;          26;38;           6;9;          20;29;          32;46;          11;16;          69;99;     493.7;;;2021;ALL;male
Chelmsford - Byam School;00560030;ELA;          59;65;           9;10;          50;55;          23;25;           9;10;          91;95;     505.9;;;2021;ALL;male
Chelmsford - Byam School;00560030;MATH;          39;43;           1;1;          38;42;          36;40;          16;18;          91;95;     494.6;;;2021;ALL;male
Chelmsford - Center Elementary School;00560005;ELA;          58;57;           9;9;          49;49;          37;37;           6;6;         101;100;     503.0;;;2021;ALL;male
Chelmsford - Center Elementary School;00560005;MATH;          49;49;           7;7;          42;42;          39;39;          13;13;         101;100;     497.9;;;2021;ALL;male
Chelmsford - Charles D Harrington;00560025;ELA;          54;54;           5;5;          49;49;          39;39;           7;7;         100;99;     499.1;;;2021;ALL;male
Chelmsford - Charles D Harrington;00560025;MATH;          43;43;           7;7;          36;36;          46;46;          11;11;         100;99;     494.3;;;2021;ALL;male
Chelmsford - Col Moses Parker School;00560305;ELA;         206;50;          24;6;         182;45;         159;39;          43;11;         408;98;     499.1;          37.1;         375;2021;ALL;male
Chelmsford - Col Moses Parker School;00560305;MATH;         159;39;          33;8;         126;31;         194;48;          53;13;         406;98;     496.5;          29.9;         375;2021;ALL;male
Chelmsford - Col Moses Parker School;00560305;SCI;         103;55;          15;8;          88;47;          62;33;          21;11;         186;98;     501.2;;;2021;ALL;male
Chelmsford - McCarthy Middle School;00560310;ELA;         228;59;          47;12;         181;47;         126;32;          35;9;         389;99;     503.7;          38.8;         372;2021;ALL;male
Chelmsford - McCarthy Middle School;00560310;MATH;         193;49;          41;11;         152;39;         153;39;          44;11;         390;99;     500.1;          31.7;         373;2021;ALL;male
Chelmsford - McCarthy Middle School;00560310;SCI;         101;55;          30;16;          71;39;          67;37;          14;8;         182;98;     504.8;;;2021;ALL;male
Chelmsford - South Row;00560015;ELA;          46;61;           8;11;          38;50;          28;37;           2;3;          76;99;     504.8;;;2021;ALL;male
Chelmsford - South Row;00560015;MATH;          41;54;           9;12;          32;42;          29;38;           6;8;          76;99;     502.6;;;2021;ALL;male
Chelsea - Clark Avenue School;00570050;ELA;          54;15;           7;2;          47;13;         139;40;         156;45;         349;95;     475.8;          26.4;         301;2021;ALL;male
Chelsea - Clark Avenue School;00570050;MATH;          28;8;           0;0;          28;8;         157;45;         165;47;         350;96;     471.9;          17.6;         307;2021;ALL;male
Chelsea - Clark Avenue School;00570050;SCI;          18;12;           1;1;          17;12;          62;43;          65;45;         145;96;     476.3;;;2021;ALL;male
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          38;29;           9;7;          29;22;          67;50;          28;21;         133;100;     489.5;;;2021;ALL;male
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          43;32;          11;8;          32;24;          63;47;          27;20;         133;100;     489.6;;;2021;ALL;male
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;          47;22;           4;2;          43;20;          89;41;          79;37;         215;89;     479.8;          25.0;         195;2021;ALL;male
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          25;11;           3;1;          22;10;         104;47;          90;41;         219;91;     475.4;          18.1;         199;2021;ALL;male
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;          16;23;           0;0;          16;23;          34;49;          20;29;          70;89;     484.3;;;2021;ALL;male
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          25;18;           1;1;          24;18;          74;54;          37;27;         136;100;     482.1;;;2021;ALL;male
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          12;9;           2;1;          10;7;          54;40;          70;51;         136;100;     469.4;;;2021;ALL;male
Chelsea - George F. Kelly Elementary;00570035;ELA;          48;41;           7;6;          41;35;          58;49;          12;10;         118;100;     494.8;          48.5;          29;2021;ALL;male
Chelsea - George F. Kelly Elementary;00570035;MATH;          21;18;           2;2;          19;16;          64;54;          33;28;         118;100;     482.0;          19.1;          29;2021;ALL;male
Chelsea - George F. Kelly Elementary;00570035;SCI;           3;23;           0;0;           3;23;           8;62;           2;15;          13;100;     493.3;;;2021;ALL;male
Chelsea - Joseph A. Browne School;00570055;ELA;          34;14;           6;2;          28;11;         108;44;         103;42;         245;91;     476.0;          28.9;         216;2021;ALL;male
Chelsea - Joseph A. Browne School;00570055;MATH;          24;10;           2;1;          22;9;          99;39;         128;51;         251;94;     471.4;          21.6;         221;2021;ALL;male
Chelsea - Joseph A. Browne School;00570055;SCI;           4;5;           0;0;           4;5;          38;49;          35;45;          77;93;     472.7;;;2021;ALL;male
Chelsea - William A Berkowitz Elementary;00570025;ELA;          26;22;           2;2;          24;20;          60;50;          33;28;         119;97;     484.1;;;2021;ALL;male
Chelsea - William A Berkowitz Elementary;00570025;MATH;          11;9;           0;0;          11;9;          47;39;          61;51;         119;97;     472.2;;;2021;ALL;male
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;ELA;          18;51;           2;6;          16;46;          13;37;           4;11;          35;100;     498.6;;          13;2021;ALL;male
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;MATH;          15;43;           0;0;          15;43;          13;37;           7;20;          35;100;     494.5;;          13;2021;ALL;male
Chicopee - Barry;00610003;ELA;          38;37;           1;1;          37;36;          44;43;          21;20;         103;99;     492.0;          34.2;          27;2021;ALL;male
Chicopee - Barry;00610003;MATH;          28;27;           1;1;          27;26;          47;46;          27;26;         102;98;     487.3;          34.7;          27;2021;ALL;male
Chicopee - Barry;00610003;SCI;          13;38;           0;0;          13;38;          12;35;           9;26;          34;100;     492.7;;;2021;ALL;male
Chicopee - Bellamy Middle;00610305;ELA;          79;19;           9;2;          70;17;         175;42;         159;38;         413;99;     481.4;          25.6;         377;2021;ALL;male
Chicopee - Bellamy Middle;00610305;MATH;          52;13;           4;1;          48;12;         238;57;         124;30;         414;99;     480.7;          20.0;         378;2021;ALL;male
Chicopee - Bellamy Middle;00610305;SCI;          22;28;           4;5;          18;23;          33;41;          25;31;          80;97;     487.3;;;2021;ALL;male
Chicopee - Bowe;00610015;ELA;          34;30;           3;3;          31;28;          59;53;          19;17;         112;98;     488.6;          21.4;          34;2021;ALL;male
Chicopee - Bowe;00610015;MATH;          20;18;           2;2;          18;16;          53;48;          38;34;         111;98;     480.8;           8.5;          34;2021;ALL;male
Chicopee - Bowe;00610015;SCI;           9;26;           0;0;           9;26;          15;43;          11;31;          35;93;     481.1;;;2021;ALL;male
Chicopee - Bowie;00610020;ELA;          26;32;           2;2;          24;29;          45;55;          11;13;          82;98;     492.8;          30.0;          38;2021;ALL;male
Chicopee - Bowie;00610020;MATH;          23;28;           2;2;          21;26;          44;54;          15;18;          82;98;     487.2;          35.0;          38;2021;ALL;male
Chicopee - Bowie;00610020;SCI;          14;35;           1;3;          13;33;          19;48;           7;18;          40;95;     491.0;;;2021;ALL;male
Chicopee - Chicopee Academy;00610021;ELA;           0;0;           0;0;           0;0;           3;30;           7;70;          10;92;     462.3;;           9;2021;ALL;male
Chicopee - Chicopee Academy;00610021;MATH;           0;0;           0;0;           0;0;           4;40;           6;60;          10;92;     462.8;;           9;2021;ALL;male
Chicopee - Dupont Middle;00610310;ELA;          81;21;          10;3;          71;19;         166;44;         131;35;         378;94;     482.4;          25.1;         346;2021;ALL;male
Chicopee - Dupont Middle;00610310;MATH;          69;19;           3;1;          66;18;         204;55;          98;26;         371;92;     482.6;          17.7;         339;2021;ALL;male
Chicopee - Dupont Middle;00610310;SCI;          19;29;           3;5;          16;24;          33;50;          14;21;          66;81;     491.4;;;2021;ALL;male
Chicopee - Fairview Elementary;00610050;ELA;          29;28;           3;3;          26;25;          54;53;          19;19;         102;99;     489.5;          39.5;          27;2021;ALL;male
Chicopee - Fairview Elementary;00610050;MATH;          16;16;           1;1;          15;15;          49;48;          37;36;         102;99;     478.1;          25.5;          27;2021;ALL;male
Chicopee - Fairview Elementary;00610050;SCI;           9;32;           1;4;           8;29;          15;54;           4;14;          28;100;     489.2;;;2021;ALL;male
Chicopee - Gen John J Stefanik;00610090;ELA;          31;35;           3;3;          28;32;          39;44;          18;20;          88;100;     490.3;          28.5;          29;2021;ALL;male
Chicopee - Gen John J Stefanik;00610090;MATH;          24;27;           3;3;          21;24;          35;40;          29;33;          88;100;     482.6;          38.6;          29;2021;ALL;male
Chicopee - Gen John J Stefanik;00610090;SCI;           6;18;           0;0;           6;18;          14;41;          14;41;          34;100;     476.9;;;2021;ALL;male
Chicopee - Lambert-Lavoie;00610040;ELA;          40;47;           3;3;          37;43;          39;45;           7;8;          86;97;     495.0;          29.9;          28;2021;ALL;male
Chicopee - Lambert-Lavoie;00610040;MATH;          19;22;           0;0;          19;22;          47;55;          20;23;          86;97;     484.6;          32.7;          28;2021;ALL;male
Chicopee - Lambert-Lavoie;00610040;SCI;           9;31;           2;7;           7;24;          17;59;           3;10;          29;100;     496.8;;;2021;ALL;male
Chicopee - Litwin;00610022;ELA;          60;39;           3;2;          57;37;          55;36;          39;25;         154;99;     490.0;          32.4;          45;2021;ALL;male
Chicopee - Litwin;00610022;MATH;          39;25;           3;2;          36;23;          64;42;          51;33;         154;99;     483.4;          29.7;          45;2021;ALL;male
Chicopee - Litwin;00610022;SCI;          18;35;           1;2;          17;33;          19;37;          15;29;          52;100;     488.8;;;2021;ALL;male
Chicopee - Streiber Memorial School;00610065;ELA;          26;41;           2;3;          24;38;          33;52;           4;6;          63;98;     495.8;          28.8;          22;2021;ALL;male
Chicopee - Streiber Memorial School;00610065;MATH;          22;35;           1;2;          21;33;          36;57;           5;8;          63;98;     491.4;          27.5;          22;2021;ALL;male
Chicopee - Streiber Memorial School;00610065;SCI;          13;57;           2;9;          11;48;           8;35;           2;9;          23;100;     500.0;;;2021;ALL;male
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          77;38;           6;3;          71;35;          95;47;          32;16;         204;98;     492.5;          35.8;         181;2021;ALL;male
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          68;33;           7;3;          61;30;         106;52;          29;14;         203;98;     491.3;          26.4;         180;2021;ALL;male
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          24;50;           5;10;          19;40;          21;44;           3;6;          48;92;     501.8;;;2021;ALL;male
Clarksburg - Clarksburg Elementary;00630010;ELA;          31;45;           6;9;          25;36;          32;46;           6;9;          69;100;     497.0;          29.6;          43;2021;ALL;male
Clarksburg - Clarksburg Elementary;00630010;MATH;          16;23;           0;0;          16;23;          47;68;           6;9;          69;100;     488.0;          37.1;          43;2021;ALL;male
Clarksburg - Clarksburg Elementary;00630010;SCI;           5;24;           1;5;           4;19;          13;62;           3;14;          21;100;     490.7;;;2021;ALL;male
Clinton - Clinton Elementary;00640050;ELA;          43;32;           5;4;          38;28;          60;45;          31;23;         134;99;     488.7;;;2021;ALL;male
Clinton - Clinton Elementary;00640050;MATH;          38;28;           3;2;          35;26;          58;43;          39;29;         135;100;     483.7;;;2021;ALL;male
Clinton - Clinton Middle School;00640305;ELA;          86;29;           6;2;          80;27;         117;40;          92;31;         295;97;     484.9;          38.5;         279;2021;ALL;male
Clinton - Clinton Middle School;00640305;MATH;          46;16;           4;1;          42;14;         162;55;          87;29;         295;97;     480.1;          31.6;         279;2021;ALL;male
Clinton - Clinton Middle School;00640305;SCI;          42;29;           2;1;          40;28;          79;55;          22;15;         143;97;     488.8;;;2021;ALL;male
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           5;8;           0;0;           5;8;          32;54;          22;37;          59;97;     476.0;          30.3;          42;2021;ALL;male
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           4;7;           0;0;           4;7;          25;43;          29;50;          58;95;     468.3;          29.6;          41;2021;ALL;male
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           2;12;           0;0;           2;12;           6;35;           9;53;          17;100;     473.1;;;2021;ALL;male
Cohasset - Cohasset Middle School;00650305;ELA;         128;71;          22;12;         106;59;          46;26;           6;3;         180;98;     509.9;          39.2;         174;2021;ALL;male
Cohasset - Cohasset Middle School;00650305;MATH;          99;55;           5;3;          94;52;          76;42;           5;3;         180;98;     501.2;          27.6;         173;2021;ALL;male
Cohasset - Cohasset Middle School;00650305;SCI;          36;58;          15;24;          21;34;          24;39;           2;3;          62;98;     507.8;;;2021;ALL;male
Cohasset - Deer Hill;00650005;ELA;          97;68;           6;4;          91;64;          41;29;           4;3;         142;98;     505.6;          51.0;          43;2021;ALL;male
