School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Amherst - Fort River Elementary;00080020;ELA;          33;52;          17;27;          16;25;          18;29;          12;19;          63;     502.4;          57.9;          60;53;2019;6;ALL
Amherst - Fort River Elementary;00080020;MATH;          33;52;          12;19;          21;33;          21;33;           9;14;          63;     502.5;          56.7;          60;57;2019;6;ALL
Amherst - Wildwood Elementary;00080050;ELA;          36;58;          13;21;          23;37;          18;29;           8;13;          62;     508.0;          60.7;          57;70;2019;6;ALL
Amherst - Wildwood Elementary;00080050;MATH;          35;56;           7;11;          28;45;          20;32;           7;11;          62;     505.7;          53.6;          57;69;2019;6;ALL
Andover - Andover West Middle;00090310;ELA;         116;68;          44;26;          72;42;          42;25;          13;8;         171;     512.5;          60.4;         165;83;2019;6;ALL
Andover - Andover West Middle;00090310;MATH;         121;71;          26;15;          95;56;          39;23;          11;6;         171;     510.8;          47.9;         165;83;2019;6;ALL
Andover - Doherty Middle;00090305;ELA;         115;64;          21;12;          94;52;          57;32;           8;4;         180;     506.4;          48.3;         175;66;2019;6;ALL
Andover - Doherty Middle;00090305;MATH;          91;51;          15;8;          76;42;          77;43;          11;6;         179;     501.0;          38.1;         174;52;2019;6;ALL
Andover - Wood Hill Middle School;00090350;ELA;          98;77;          46;36;          52;41;          19;15;          10;8;         127;     517.1;          56.8;         121;91;2019;6;ALL
Andover - Wood Hill Middle School;00090350;MATH;          96;76;          34;27;          62;49;          26;20;           5;4;         127;     514.2;          50.4;         121;89;2019;6;ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;ELA;          43;41;           3;3;          40;38;          45;42;          18;17;         106;     492.5;          44.6;          90;23;2019;6;ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School;35090305;MATH;          61;58;           8;8;          53;50;          38;36;           6;6;         105;     502.8;          70.5;          89;57;2019;6;ALL
Arlington - Gibbs School;00100305;ELA;         318;71;          91;20;         227;51;         100;22;          27;6;         445;     511.6;          48.7;         428;80;2019;6;ALL
Arlington - Gibbs School;00100305;MATH;         320;72;          76;17;         244;55;         113;25;          14;3;         447;     510.8;          57.9;         431;83;2019;6;ALL
Ashburnham-Westminster - Overlook Middle School;06100305;ELA;          89;48;          15;8;          74;40;          81;44;          15;8;         185;     500.1;          46.1;         179;47;2019;6;ALL
Ashburnham-Westminster - Overlook Middle School;06100305;MATH;         103;56;           8;4;          95;51;          72;39;          10;5;         185;     500.3;          52.0;         179;48;2019;6;ALL
Ashland - Ashland Middle;00140405;ELA;         154;73;          42;20;         112;53;          44;21;          12;6;         210;     512.5;          65.5;         203;83;2019;6;ALL
Ashland - Ashland Middle;00140405;MATH;         158;75;          47;22;         111;53;          42;20;          10;5;         210;     513.4;          70.5;         203;88;2019;6;ALL
Athol-Royalston - Athol-Royalston Middle School;06150305;ELA;          25;26;           3;3;          22;23;          51;54;          19;20;          95;     486.6;          38.4;          93;13;2019;6;ALL
Athol-Royalston - Athol-Royalston Middle School;06150305;MATH;          30;32;           2;2;          28;30;          48;51;          16;17;          94;     490.3;          44.9;          91;19;2019;6;ALL
Athol-Royalston - Royalston Community School;06150050;ELA;          11;55;           5;25;           6;30;           9;45;           0;0;          20;     508.1;          63.3;          20;71;2019;6;ALL
Athol-Royalston - Royalston Community School;06150050;MATH;          12;60;           1;5;          11;55;           8;40;           0;0;          20;     504.4;          58.9;          20;62;2019;6;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;          51;47;          13;12;          38;35;          47;43;          11;10;         109;     500.6;          48.5;         107;50;2019;6;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;          44;40;          12;11;          32;29;          61;56;           4;4;         109;     498.4;          41.1;         107;43;2019;6;ALL
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          67;42;          14;9;          53;33;          74;46;          20;12;         161;     496.4;          40.5;         157;34;2019;6;ALL
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          77;48;          11;7;          66;41;          72;45;          12;7;         161;     499.3;          49.2;         157;45;2019;6;ALL
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          76;46;          10;6;          66;40;          76;46;          14;8;         166;     498.3;          52.3;         162;39;2019;6;ALL
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          87;53;          17;10;          70;42;          68;41;          10;6;         165;     502.4;          55.0;         161;57;2019;6;ALL
Attleboro - Wamsutta Middle School;00160320;ELA;          63;49;           2;2;          61;47;          52;40;          14;11;         129;     497.4;          42.7;         127;37;2019;6;ALL
Attleboro - Wamsutta Middle School;00160320;MATH;          90;69;           9;7;          81;62;          32;25;           8;6;         130;     505.4;          69.9;         128;68;2019;6;ALL
Auburn - Auburn Middle;00170305;ELA;         127;66;          19;10;         108;56;          54;28;          11;6;         192;     506.3;          41.9;         184;65;2019;6;ALL
Auburn - Auburn Middle;00170305;MATH;         109;57;          10;5;          99;52;          70;36;          13;7;         192;     501.0;          37.3;         184;52;2019;6;ALL
Avon - Ralph D Butler;00180010;ELA;          42;68;           8;13;          34;55;          17;27;           3;5;          62;     509.1;          55.2;          59;74;2019;6;ALL
Avon - Ralph D Butler;00180010;MATH;          38;61;           4;6;          34;55;          20;32;           4;6;          62;     503.0;          64.9;          59;59;2019;6;ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;          72;50;          11;8;          61;42;          59;41;          14;10;         145;     499.3;          46.7;         144;43;2019;6;ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;          65;45;           9;6;          56;38;          71;49;          10;7;         146;     497.9;          51.4;         145;39;2019;6;ALL
Barnstable - Barnstable Intermediate School;00200315;ELA;         190;49;          27;7;         163;42;         133;35;          61;16;         384;     497.7;          51.1;         360;38;2019;6;ALL
Barnstable - Barnstable Intermediate School;00200315;MATH;         176;46;          22;6;         154;40;         166;43;          42;11;         384;     497.8;          51.4;         363;38;2019;6;ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;ELA;          30;37;           2;2;          28;34;          37;45;          15;18;          82;     490.5;          40.2;          78;18;2019;6;ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;MATH;          23;28;           2;2;          21;26;          44;54;          15;18;          82;     488.9;          27.6;          78;15;2019;6;ALL
Bedford - John Glenn Middle;00230305;ELA;         155;79;          48;24;         107;55;          35;18;           6;3;         196;     515.7;          44.8;         194;89;2019;6;ALL
Bedford - John Glenn Middle;00230305;MATH;         146;74;          45;23;         101;52;          45;23;           5;3;         196;     513.7;          46.8;         194;88;2019;6;ALL
Belchertown - Chestnut Hill Community School;00240006;ELA;          79;43;          16;9;          63;35;          88;48;          15;8;         182;     498.2;          52.0;         178;39;2019;6;ALL
Belchertown - Chestnut Hill Community School;00240006;MATH;          97;53;          18;10;          79;43;          72;39;          14;8;         183;     501.1;          58.6;         179;52;2019;6;ALL
Bellingham - Bellingham Memorial School;00250315;ELA;          81;51;          11;7;          70;44;          65;41;          12;8;         158;     500.0;          49.1;         154;46;2019;6;ALL
Bellingham - Bellingham Memorial School;00250315;MATH;          85;54;           9;6;          76;48;          69;44;           4;3;         158;     500.5;          56.3;         154;50;2019;6;ALL
Belmont - Winthrop L Chenery Middle;00260305;ELA;         275;78;          92;26;         183;52;          67;19;           9;3;         351;     516.9;          50.4;         333;91;2019;6;ALL
Belmont - Winthrop L Chenery Middle;00260305;MATH;         309;88;         163;46;         146;42;          39;11;           3;1;         351;     526.5;          71.1;         333;99;2019;6;ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;ELA;          37;79;          18;38;          19;40;           7;15;           3;6;          47;     516.7;          69.4;          47;90;2019;6;ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;MATH;          32;68;           7;15;          25;53;          13;28;           2;4;          47;     509.0;          65.2;          47;77;2019;6;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;          34;65;           5;10;          29;56;          17;33;           1;2;          52;     507.8;          42.3;          50;70;2019;6;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;          36;69;           9;17;          27;52;          15;29;           1;2;          52;     509.6;          41.0;          50;78;2019;6;ALL
Berkley - Berkley Middle School;00270305;ELA;          47;53;          14;16;          33;37;          37;42;           5;6;          89;     505.2;          43.3;          88;62;2019;6;ALL
Berkley - Berkley Middle School;00270305;MATH;          57;65;           8;9;          49;56;          30;34;           1;1;          88;     505.0;          51.2;          87;66;2019;6;ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;ELA;          22;38;           3;5;          19;33;          28;48;           8;14;          58;     494.5;          42.6;          53;31;2019;6;ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;MATH;          27;47;           5;9;          22;38;          28;48;           3;5;          58;     499.8;          56.4;          53;54;2019;6;ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;ELA;          46;55;          14;17;          32;39;          30;36;           7;8;          83;     506.8;          66.5;          78;67;2019;6;ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;MATH;          41;49;           3;4;          38;46;          38;46;           4;5;          83;     501.2;          56.4;          77;53;2019;6;ALL
Berlin-Boylston - Tahanto Regional High;06200505;ELA;          62;73;          20;24;          42;49;          15;18;           8;9;          85;     513.1;          60.8;          80;85;2019;6;ALL
Berlin-Boylston - Tahanto Regional High;06200505;MATH;          59;69;          14;16;          45;53;          22;26;           4;5;          85;     508.7;          59.1;          80;76;2019;6;ALL
Beverly - Beverly Middle School;00300305;ELA;         210;59;          57;16;         153;43;         105;30;          38;11;         353;     505.9;          50.5;         337;64;2019;6;ALL
Beverly - Beverly Middle School;00300305;MATH;         193;55;          48;14;         145;41;         131;37;          28;8;         352;     503.2;          49.6;         338;59;2019;6;ALL
Billerica - Locke Middle;00310310;ELA;          94;52;          17;9;          77;43;          68;38;          19;10;         181;     501.0;          42.8;         180;50;2019;6;ALL
Billerica - Locke Middle;00310310;MATH;          83;46;           9;5;          74;41;          89;49;           9;5;         181;     498.5;          32.5;         180;41;2019;6;ALL
Billerica - Marshall Middle School;00310305;ELA;          85;44;          11;6;          74;38;          86;44;          23;12;         194;     496.5;          45.3;         194;34;2019;6;ALL
Billerica - Marshall Middle School;00310305;MATH;          86;44;           9;5;          77;40;          93;48;          15;8;         194;     497.1;          42.0;         194;35;2019;6;ALL
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;ELA;          82;55;          15;10;          67;45;          61;41;           5;3;         148;     504.2;          58.9;         144;59;2019;6;ALL
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;MATH;          61;41;           7;5;          54;37;          80;54;           6;4;         147;     497.4;          41.9;         143;36;2019;6;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;ELA;          28;61;           7;15;          21;46;          13;28;           5;11;          46;     504.5;          51.0;          46;60;2019;6;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;MATH;          27;59;          10;22;          17;37;          14;30;           5;11;          46;     504.5;          54.3;          46;63;2019;6;ALL
Boston - Condon K-8 School;00350146;ELA;          37;37;          11;11;          26;26;          37;37;          26;26;         100;     490.8;          60.4;          94;20;2019;6;ALL
Boston - Condon K-8 School;00350146;MATH;          38;38;           6;6;          32;32;          42;42;          20;20;         100;     492.4;          54.9;          94;24;2019;6;ALL
Boston - Curley K-8 School;00350020;ELA;          41;36;          10;9;          31;27;          42;37;          32;28;         115;     491.4;          46.2;         106;21;2019;6;ALL
Boston - Curley K-8 School;00350020;MATH;          32;28;           6;5;          26;23;          50;43;          33;29;         115;     487.7;          32.2;         105;13;2019;6;ALL
Boston - Dearborn 6-12 STEM Academy;00350074;ELA;          27;33;           1;1;          26;32;          40;49;          15;18;          82;     488.7;          56.2;          80;16;2019;6;ALL
Boston - Dearborn 6-12 STEM Academy;00350074;MATH;           8;10;           0;0;           8;10;          52;63;          23;28;          83;     479.1;          27.3;          81;4;2019;6;ALL
Boston - Edison K-8 School;00350375;ELA;          16;24;           5;8;          11;17;          25;38;          25;38;          66;     482.5;          55.3;          61;8;2019;6;ALL
Boston - Edison K-8 School;00350375;MATH;          18;27;           1;1;          17;25;          33;49;          16;24;          67;     486.2;          48.5;          62;12;2019;6;ALL
Boston - Edwards Middle School;00350430;ELA;          21;16;           1;1;          20;16;          54;42;          54;42;         129;     476.6;          28.1;         117;3;2019;6;ALL
Boston - Edwards Middle School;00350430;MATH;          14;11;           0;0;          14;11;          68;52;          48;37;         130;     477.2;          27.9;         121;3;2019;6;ALL
Boston - Eliot K-8 Innovation School;00350096;ELA;          48;60;          17;21;          31;39;          17;21;          15;19;          80;     504.7;          58.0;          78;61;2019;6;ALL
Boston - Eliot K-8 Innovation School;00350096;MATH;          52;65;          28;35;          24;30;          20;25;           8;10;          80;     513.8;          70.3;          78;89;2019;6;ALL
Boston - Frederick Pilot Middle School;00350383;ELA;          20;19;           0;0;          20;19;          45;42;          41;39;         106;     477.0;          40.3;          95;4;2019;6;ALL
Boston - Frederick Pilot Middle School;00350383;MATH;          15;14;           1;1;          14;13;          57;54;          33;31;         105;     481.1;          39.7;          94;6;2019;6;ALL
Boston - Gardner Pilot Academy;00350326;ELA;          12;27;           1;2;          11;25;          21;48;          11;25;          44;     488.1;          47.3;          42;15;2019;6;ALL
Boston - Gardner Pilot Academy;00350326;MATH;          11;25;           3;7;           8;18;          24;55;           9;20;          44;     487.9;          45.8;          42;14;2019;6;ALL
Boston - Greenwood Sarah K-8 School;00350308;ELA;           5;17;           0;0;           5;17;          13;45;          11;38;          29;     478.2;          57.6;          27;5;2019;6;ALL
Boston - Greenwood Sarah K-8 School;00350308;MATH;           5;18;           0;0;           5;18;          15;54;           8;29;          28;     479.6;          53.0;          26;5;2019;6;ALL
Boston - Haley Pilot School;00350077;ELA;          34;52;           8;12;          26;40;          27;42;           4;6;          65;     502.2;          61.2;          64;53;2019;6;ALL
Boston - Haley Pilot School;00350077;MATH;          20;31;           0;0;          20;31;          32;50;          12;19;          64;     489.2;          48.3;          63;16;2019;6;ALL
Boston - Henderson K-12 Inclusion School Upper;00350426;ELA;          32;51;           2;3;          30;48;          23;37;           8;13;          63;     499.2;          57.1;          59;43;2019;6;ALL
Boston - Henderson K-12 Inclusion School Upper;00350426;MATH;          31;49;           4;6;          27;43;          27;43;           5;8;          63;     501.1;          57.4;          58;52;2019;6;ALL
Boston - Hennigan K-8 School;00350153;ELA;          33;41;           2;2;          31;38;          31;38;          17;21;          81;     489.6;          60.6;          70;17;2019;6;ALL
Boston - Hennigan K-8 School;00350153;MATH;          19;23;           1;1;          18;22;          41;51;          21;26;          81;     483.7;          40.9;          72;8;2019;6;ALL
Boston - Hernandez K-8 School;00350691;ELA;          21;57;           6;16;          15;41;          11;30;           5;14;          37;     499.8;          62.8;          36;45;2019;6;ALL
Boston - Hernandez K-8 School;00350691;MATH;           6;16;           0;0;           6;16;          27;73;           4;11;          37;     487.1;          29.4;          36;13;2019;6;ALL
Boston - Higginson-Lewis K-8 School;00350377;ELA;           4;8;           0;0;           4;8;          19;40;          25;52;          48;     471.0;          42.8;          38;2;2019;6;ALL
Boston - Higginson-Lewis K-8 School;00350377;MATH;           1;2;           0;0;           1;2;          21;44;          26;54;          48;     470.1;          30.7;          38;1;2019;6;ALL
Boston - Hurley K-8 School;00350182;ELA;          25;74;           7;21;          18;53;           8;24;           1;3;          34;     514.0;          77.6;          33;86;2019;6;ALL
Boston - Hurley K-8 School;00350182;MATH;          21;62;           6;18;          15;44;          13;38;           0;0;          34;     509.9;          81.6;          33;80;2019;6;ALL
Boston - Irving Middle School;00350445;ELA;          10;11;           1;1;           9;10;          53;58;          29;32;          92;     480.0;          37.5;          89;5;2019;6;ALL
Boston - Irving Middle School;00350445;MATH;           7;8;           1;1;           6;7;          60;65;          25;27;          92;     478.8;          36.5;          89;4;2019;6;ALL
Boston - Jackson-Mann K-8 School;00350013;ELA;          25;40;           5;8;          20;32;          24;38;          14;22;          63;     496.3;          47.2;          58;33;2019;6;ALL
Boston - Jackson-Mann K-8 School;00350013;MATH;          33;52;           5;8;          28;44;          17;27;          13;21;          63;     499.7;          51.9;          59;47;2019;6;ALL
Boston - Kilmer K-8 School;00350190;ELA;          38;66;           8;14;          30;52;          17;29;           3;5;          58;     508.6;          46.4;          56;72;2019;6;ALL
Boston - Kilmer K-8 School;00350190;MATH;          38;66;          13;22;          25;43;          17;29;           3;5;          58;     512.0;          69.9;          56;86;2019;6;ALL
Boston - King K-8 School;00350376;ELA;          12;29;           1;2;          11;27;          21;51;           8;20;          41;     485.4;          56.9;          40;11;2019;6;ALL
Boston - King K-8 School;00350376;MATH;           3;7;           0;0;           3;7;          28;68;          10;24;          41;     478.4;          44.6;          40;4;2019;6;ALL
Boston - Lee K-8 School;00350183;ELA;          29;33;          10;11;          19;22;          25;29;          33;38;          87;     494.8;          47.4;          71;29;2019;6;ALL
Boston - Lee K-8 School;00350183;MATH;          22;26;           6;7;          16;19;          42;49;          22;26;          86;     490.6;          37.5;          70;20;2019;6;ALL
Boston - Lyndon K-8 School;00350262;ELA;          40;69;          11;19;          29;50;          15;26;           3;5;          58;     510.6;          51.9;          57;78;2019;6;ALL
Boston - Lyndon K-8 School;00350262;MATH;          29;50;           5;9;          24;41;          23;40;           6;10;          58;     500.3;          43.7;          57;48;2019;6;ALL
Boston - Lyon K-8 School;00350004;ELA;          13;81;           2;13;          11;69;           2;13;           1;6;          16;     508.2;;          16;71;2019;6;ALL
Boston - Lyon K-8 School;00350004;MATH;          10;63;           1;6;           9;56;           6;38;           0;0;          16;     507.1;;          16;72;2019;6;ALL
Boston - Mario Umana Academy;00350656;ELA;          62;34;          15;8;          47;26;          70;39;          49;27;         181;     490.3;          50.1;         170;18;2019;6;ALL
Boston - Mario Umana Academy;00350656;MATH;          56;31;           9;5;          47;26;          91;50;          34;19;         181;     491.7;          51.7;         170;22;2019;6;ALL
Boston - McCormack Middle School;00350179;ELA;          16;16;           1;1;          15;15;          39;40;          43;44;          98;     476.9;          36.0;          86;4;2019;6;ALL
Boston - McCormack Middle School;00350179;MATH;          17;17;           0;0;          17;17;          48;48;          34;34;          99;     480.5;          35.4;          89;5;2019;6;ALL
Boston - McKay K-8 School;00350080;ELA;          39;39;           7;7;          32;32;          36;36;          24;24;          99;     492.5;          47.9;          92;24;2019;6;ALL
Boston - McKay K-8 School;00350080;MATH;          29;31;           1;1;          28;30;          55;59;          10;11;          94;     492.2;          36.9;          88;24;2019;6;ALL
Boston - McKinley Schools;00350363;ELA;           1;5;           0;0;           1;5;           4;20;          15;75;          20;     465.3;;          13;1;2019;6;ALL
Boston - McKinley Schools;00350363;MATH;           0;0;           0;0;           0;0;           8;40;          12;60;          20;     468.0;;          14;1;2019;6;ALL
Boston - Mildred Avenue K-8 School;00350378;ELA;          27;33;           5;6;          22;27;          28;34;          28;34;          83;     491.3;          70.2;          67;21;2019;6;ALL
Boston - Mildred Avenue K-8 School;00350378;MATH;          28;33;           3;3;          25;29;          34;40;          24;28;          86;     491.0;          65.2;          70;20;2019;6;ALL
Boston - Mission Hill K-8 School;00350382;ELA;           6;32;           1;5;           5;26;           6;32;           7;37;          19;     488.7;;          18;16;2019;6;ALL
Boston - Mission Hill K-8 School;00350382;MATH;           6;32;           0;0;           6;32;           5;26;           8;42;          19;     484.7;;          18;10;2019;6;ALL
Boston - Murphy K-8 School;00350240;ELA;          92;64;          24;17;          68;47;          35;24;          17;12;         144;     507.9;          50.2;         139;70;2019;6;ALL
Boston - Murphy K-8 School;00350240;MATH;          87;60;          22;15;          65;45;          42;29;          15;10;         144;     505.8;          50.2;         139;70;2019;6;ALL
Boston - Ohrenberger School;00350258;ELA;          55;44;          12;10;          43;34;          53;42;          17;14;         125;     496.6;          47.4;         115;35;2019;6;ALL
Boston - Ohrenberger School;00350258;MATH;          59;47;          18;14;          41;33;          53;42;          13;10;         125;     500.3;          39.8;         115;48;2019;6;ALL
Boston - Orchard Gardens K-8 School;00350257;ELA;          17;18;           3;3;          14;15;          34;37;          42;45;          93;     476.2;          58.2;          80;3;2019;6;ALL
Boston - Orchard Gardens K-8 School;00350257;MATH;          13;14;           1;1;          12;13;          47;52;          31;34;          91;     477.9;          42.6;          78;3;2019;6;ALL
Boston - Perry K-8 School;00350255;ELA;           8;35;           0;0;           8;35;          11;48;           4;17;          23;     489.0;          53.9;          21;17;2019;6;ALL
Boston - Perry K-8 School;00350255;MATH;          10;43;           2;9;           8;35;          12;52;           1;4;          23;     499.3;          67.5;          21;45;2019;6;ALL
Boston - Quincy Upper School;00350565;ELA;          70;51;          17;12;          53;39;          47;34;          20;15;         137;     500.0;          46.2;         136;46;2019;6;ALL
Boston - Quincy Upper School;00350565;MATH;          72;53;          15;11;          57;42;          50;37;          14;10;         136;     500.3;          34.0;         134;48;2019;6;ALL
Boston - Roosevelt K-8 School;00350116;ELA;          19;37;           7;14;          12;24;          25;49;           7;14;          51;     498.6;          60.9;          46;41;2019;6;ALL
Boston - Roosevelt K-8 School;00350116;MATH;          22;43;           7;14;          15;29;          21;41;           8;16;          51;     498.4;          61.6;          47;41;2019;6;ALL
Boston - TechBoston Academy;00350657;ELA;          25;27;           6;7;          19;21;          35;38;          31;34;          91;     483.0;          48.9;          77;8;2019;6;ALL
Boston - TechBoston Academy;00350657;MATH;          21;23;           1;1;          20;22;          47;52;          23;25;          91;     484.3;          44.4;          77;9;2019;6;ALL
Boston - Timilty Middle School;00350485;ELA;          20;26;           2;3;          18;23;          28;36;          30;38;          78;     480.1;          45.9;          73;5;2019;6;ALL
Boston - Timilty Middle School;00350485;MATH;          14;18;           1;1;          13;16;          38;48;          27;34;          79;     479.9;          35.3;          74;5;2019;6;ALL
Boston - Tobin K-8 School;00350229;ELA;          10;21;           1;2;           9;19;          28;58;          10;21;          48;     486.5;          44.4;          45;12;2019;6;ALL
Boston - Tobin K-8 School;00350229;MATH;          19;40;           5;10;          14;29;          27;56;           2;4;          48;     497.3;          66.0;          45;36;2019;6;ALL
Boston - Trotter K-8 School;00350370;ELA;          17;40;           2;5;          15;36;          19;45;           6;14;          42;     493.4;          48.9;          41;26;2019;6;ALL
Boston - Trotter K-8 School;00350370;MATH;          18;43;           3;7;          15;36;          21;50;           3;7;          42;     495.3;          54.4;          40;31;2019;6;ALL
