School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Athol-Royalston - Athol-Royalston Middle School;06150305;SCI;          23;27;           2;2;          21;24;          50;58;          13;15;          86;     489.4;;;28;2019;8;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;          22;20;           3;3;          19;18;          65;60;          21;19;         108;     486.0;          31.0;         104;16;2019;8;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;          27;25;           3;3;          24;22;          63;59;          17;16;         107;     489.9;          41.5;         103;24;2019;8;ALL
Atlantis Charter (District) - Atlantis Charter School;04910550;SCI;          27;25;           2;2;          25;23;          59;55;          22;20;         108;     486.7;;;23;2019;8;ALL
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          87;64;          19;14;          68;50;          32;23;          18;13;         137;     507.6;          73.1;         121;77;2019;8;ALL
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          41;30;           1;1;          40;29;          65;47;          31;23;         137;     489.9;          44.7;         121;24;2019;8;ALL
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;          48;35;           3;2;          45;33;          64;47;          25;18;         137;     493.9;;;40;2019;8;ALL
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          68;51;           9;7;          59;44;          52;39;          14;10;         134;     497.6;          44.5;         132;44;2019;8;ALL
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          80;59;          11;8;          69;51;          45;33;          10;7;         135;     502.1;          52.0;         133;65;2019;8;ALL
Attleboro - Robert J. Coelho Middle School;00160305;SCI;          64;47;          13;10;          51;38;          64;47;           7;5;         135;     501.3;;;63;2019;8;ALL
Attleboro - Wamsutta Middle School;00160320;ELA;          61;46;          15;11;          46;35;          58;44;          14;11;         133;     498.1;          46.3;         131;46;2019;8;ALL
Attleboro - Wamsutta Middle School;00160320;MATH;          55;41;           7;5;          48;36;          65;49;          13;10;         133;     496.3;          57.9;         131;45;2019;8;ALL
Attleboro - Wamsutta Middle School;00160320;SCI;          68;52;          10;8;          58;44;          55;42;           9;7;         132;     500.4;;;60;2019;8;ALL
Auburn - Auburn Middle;00170305;ELA;         125;57;          33;15;          92;42;          83;38;          10;5;         218;     504.9;          57.8;         210;70;2019;8;ALL
Auburn - Auburn Middle;00170305;MATH;         120;55;          28;13;          92;42;          89;41;           9;4;         218;     504.8;          63.9;         210;72;2019;8;ALL
Auburn - Auburn Middle;00170305;SCI;         125;57;          34;16;          91;42;          86;39;           7;3;         218;     505.9;;;77;2019;8;ALL
Avon - Avon Middle High School;00180510;ELA;          39;63;           8;13;          31;50;          18;29;           5;8;          62;     504.1;          53.7;          60;67;2019;8;ALL
Avon - Avon Middle High School;00180510;MATH;          29;47;           3;5;          26;42;          31;50;           2;3;          62;     498.7;          35.6;          60;54;2019;8;ALL
Avon - Avon Middle High School;00180510;SCI;          30;48;           2;3;          28;45;          26;42;           6;10;          62;     496.7;;;46;2019;8;ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;          77;58;          14;11;          63;47;          47;35;           9;7;         133;     502.9;          62.8;         130;62;2019;8;ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;          64;48;           9;7;          55;41;          60;45;           9;7;         133;     500.6;          54.9;         128;61;2019;8;ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;SCI;          81;61;          18;14;          63;47;          44;33;           8;6;         133;     505.8;;;77;2019;8;ALL
Barnstable - Barnstable High;00200505;ELA;         167;49;          19;6;         148;43;         119;35;          57;17;         343;     496.7;          45.0;         317;42;2019;8;ALL
Barnstable - Barnstable High;00200505;MATH;         134;39;          16;5;         118;34;         169;49;          43;12;         346;     495.7;          44.3;         321;42;2019;8;ALL
Barnstable - Barnstable High;00200505;SCI;         162;46;          32;9;         130;37;         145;41;          43;12;         350;     498.4;;;52;2019;8;ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;ELA;          11;14;           1;1;          10;12;          50;62;          20;25;          81;     482.7;          43.4;          78;14;2019;8;ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;MATH;          14;17;           2;2;          12;15;          51;63;          16;20;          81;     485.4;          45.7;          78;17;2019;8;ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;SCI;          18;23;           1;1;          17;21;          41;51;          21;26;          80;     484.3;;;20;2019;8;ALL
Bedford - John Glenn Middle;00230305;ELA;         135;71;          52;27;          83;44;          49;26;           6;3;         190;     513.7;          57.9;         187;89;2019;8;ALL
Bedford - John Glenn Middle;00230305;MATH;         133;70;          41;22;          92;48;          50;26;           7;4;         190;     512.1;          50.0;         187;88;2019;8;ALL
Bedford - John Glenn Middle;00230305;SCI;         128;68;          34;18;          94;50;          51;27;          10;5;         189;     508.7;;;84;2019;8;ALL
Belchertown - Jabish Middle School;00240025;ELA;          90;47;           9;5;          81;42;          81;42;          20;10;         191;     496.4;          51.1;         186;41;2019;8;ALL
Belchertown - Jabish Middle School;00240025;MATH;          65;34;           4;2;          61;32;         106;55;          20;10;         191;     493.8;          31.3;         187;34;2019;8;ALL
Belchertown - Jabish Middle School;00240025;SCI;          87;46;          11;6;          76;40;          88;46;          16;8;         191;     498.6;;;53;2019;8;ALL
Bellingham - Bellingham High School;00250505;ELA;          62;39;           9;6;          53;33;          78;49;          19;12;         159;     494.7;          44.2;         155;36;2019;8;ALL
Bellingham - Bellingham High School;00250505;MATH;          72;46;           6;4;          66;42;          80;51;           6;4;         158;     498.7;          51.8;         154;54;2019;8;ALL
Bellingham - Bellingham High School;00250505;SCI;          90;57;           6;4;          84;53;          61;39;           7;4;         158;     501.3;;;63;2019;8;ALL
Belmont - Winthrop L Chenery Middle;00260305;ELA;         259;80;          92;28;         167;51;          55;17;          11;3;         325;     516.2;          56.9;         314;93;2019;8;ALL
Belmont - Winthrop L Chenery Middle;00260305;MATH;         264;81;         119;37;         145;44;          58;18;           4;1;         326;     520.3;          57.8;         314;96;2019;8;ALL
Belmont - Winthrop L Chenery Middle;00260305;SCI;         272;84;         124;38;         148;46;          47;15;           5;2;         324;     521.4;;;99;2019;8;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;          29;66;           8;18;          21;48;          12;27;           3;7;          44;     509.1;          47.8;          44;80;2019;8;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;          24;55;           8;18;          16;36;          16;36;           4;9;          44;     506.0;          36.7;          44;76;2019;8;ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;SCI;          31;70;           7;16;          24;55;          10;23;           3;7;          44;     509.2;;;86;2019;8;ALL
Berkley - Berkley Middle School;00270305;ELA;          53;56;          17;18;          36;38;          34;36;           8;8;          95;     504.4;          48.5;          91;68;2019;8;ALL
Berkley - Berkley Middle School;00270305;MATH;          49;52;           3;3;          46;48;          38;40;           8;8;          95;     500.2;          45.7;          91;59;2019;8;ALL
Berkley - Berkley Middle School;00270305;SCI;          57;61;           5;5;          52;56;          31;33;           5;5;          93;     503.1;;;70;2019;8;ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;ELA;          47;63;          13;17;          34;45;          21;28;           7;9;          75;     503.6;          49.3;          72;65;2019;8;ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;MATH;          38;51;           7;9;          31;41;          35;47;           2;3;          75;     502.6;          48.6;          73;66;2019;8;ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;SCI;          34;46;           7;9;          27;36;          38;51;           2;3;          74;     501.6;;;65;2019;8;ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;ELA;          52;53;          16;16;          36;36;          35;35;          12;12;          99;     501.4;          57.0;          92;57;2019;8;ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;MATH;          40;40;           9;9;          31;31;          52;53;           7;7;          99;     497.0;          55.7;          93;48;2019;8;ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;SCI;          37;37;           3;3;          34;34;          48;48;          14;14;          99;     493.8;;;39;2019;8;ALL
Berlin-Boylston - Tahanto Regional High;06200505;ELA;          59;64;           7;8;          52;57;          28;30;           5;5;          92;     503.9;          55.2;          85;65;2019;8;ALL
Berlin-Boylston - Tahanto Regional High;06200505;MATH;          53;57;           5;5;          48;52;          32;34;           8;9;          93;     503.1;          60.1;          86;70;2019;8;ALL
Berlin-Boylston - Tahanto Regional High;06200505;SCI;          67;76;          13;15;          54;61;          19;22;           2;2;          88;     512.7;;;92;2019;8;ALL
Beverly - Beverly Middle School;00300305;ELA;         182;56;          25;8;         157;49;         121;37;          20;6;         323;     501.9;          52.3;         310;58;2019;8;ALL
Beverly - Beverly Middle School;00300305;MATH;         139;43;          14;4;         125;39;         157;49;          27;8;         323;     498.2;          50.6;         311;52;2019;8;ALL
Beverly - Beverly Middle School;00300305;SCI;         163;51;          19;6;         144;45;         132;41;          27;8;         322;     499.4;;;56;2019;8;ALL
Billerica - Locke Middle;00310310;ELA;          87;52;          13;8;          74;44;          61;37;          19;11;         167;     499.4;          56.3;         164;51;2019;8;ALL
Billerica - Locke Middle;00310310;MATH;          82;49;          13;8;          69;41;          74;44;          11;7;         167;     500.2;          56.8;         165;59;2019;8;ALL
Billerica - Locke Middle;00310310;SCI;          83;50;          11;7;          72;43;          76;46;           8;5;         167;     501.9;;;66;2019;8;ALL
Billerica - Marshall Middle School;00310305;ELA;         116;55;          16;8;         100;47;          78;37;          18;8;         212;     501.9;          50.9;         209;59;2019;8;ALL
Billerica - Marshall Middle School;00310305;MATH;          99;46;          14;7;          85;40;          99;46;          15;7;         213;     498.8;          49.5;         209;54;2019;8;ALL
Billerica - Marshall Middle School;00310305;SCI;         115;54;          13;6;         102;48;          84;39;          14;7;         213;     502.7;;;68;2019;8;ALL
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;ELA;          62;46;           7;5;          55;41;          61;45;          12;9;         135;     496.5;          44.4;         132;41;2019;8;ALL
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;MATH;          69;51;           1;1;          68;50;          59;44;           7;5;         135;     498.2;          49.4;         132;52;2019;8;ALL
Blackstone-Millville - Frederick W. Hartnett Middle School;06220405;SCI;          53;39;           3;2;          50;37;          74;55;           8;6;         135;     496.7;;;46;2019;8;ALL
Boston - Boston Latin Academy;00350545;ELA;         177;61;          18;6;         159;55;         105;36;           6;2;         288;     504.1;          33.7;         280;67;2019;8;ALL
Boston - Boston Latin Academy;00350545;MATH;         203;70;          17;6;         186;65;          84;29;           1;0;         288;     508.2;          47.4;         280;82;2019;8;ALL
Boston - Boston Latin Academy;00350545;SCI;         124;43;           9;3;         115;40;         154;53;          10;3;         288;     499.0;;;54;2019;8;ALL
Boston - Boston Latin School;00350560;ELA;         358;89;         112;28;         246;61;          44;11;           1;0;         403;     519.8;          45.6;         398;97;2019;8;ALL
Boston - Boston Latin School;00350560;MATH;         361;90;          81;20;         280;69;          42;10;           0;0;         403;     517.0;          36.0;         400;93;2019;8;ALL
Boston - Boston Latin School;00350560;SCI;         320;79;          51;13;         269;67;          82;20;           2;0;         404;     512.8;;;93;2019;8;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;ELA;           3;11;           0;0;           3;11;          23;85;           1;4;          27;     486.4;          41.3;          27;17;2019;8;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;MATH;           9;33;           1;4;           8;30;          17;63;           1;4;          27;     494.6;          66.9;          27;38;2019;8;ALL
Boston - Boston Teachers Union K-8 Pilot;00350012;SCI;           3;11;           0;0;           3;11;          20;74;           4;15;          27;     483.3;;;18;2019;8;ALL
Boston - Condon K-8 School;00350146;ELA;          16;24;           0;0;          16;24;          32;48;          18;27;          66;     484.7;          58.2;          61;15;2019;8;ALL
Boston - Condon K-8 School;00350146;MATH;           5;8;           0;0;           5;8;          40;61;          21;32;          66;     477.9;          41.5;          62;8;2019;8;ALL
Boston - Condon K-8 School;00350146;SCI;           8;12;           0;0;           8;12;          40;61;          18;27;          66;     479.3;;;13;2019;8;ALL
Boston - Curley K-8 School;00350020;ELA;           9;13;           0;0;           9;13;          34;49;          27;39;          70;     477.6;          58.3;          61;6;2019;8;ALL
Boston - Curley K-8 School;00350020;MATH;           3;4;           0;0;           3;4;          28;40;          39;56;          70;     469.6;          36.6;          60;3;2019;8;ALL
Boston - Curley K-8 School;00350020;SCI;           6;9;           0;0;           6;9;          32;46;          32;46;          70;     474.0;;;5;2019;8;ALL
Boston - Dearborn 6-12 STEM Academy;00350074;ELA;           9;17;           1;2;           8;15;          23;43;          21;40;          53;     476.2;          49.7;          48;5;2019;8;ALL
Boston - Dearborn 6-12 STEM Academy;00350074;MATH;           9;17;           0;0;           9;17;          33;61;          12;22;          54;     483.2;          67.3;          49;13;2019;8;ALL
Boston - Dearborn 6-12 STEM Academy;00350074;SCI;           3;6;           0;0;           3;6;          25;46;          26;48;          54;     469.4;;;3;2019;8;ALL
Boston - Edison K-8 School;00350375;ELA;           8;15;           0;0;           8;15;          21;40;          23;44;          52;     474.8;          35.4;          48;4;2019;8;ALL
Boston - Edison K-8 School;00350375;MATH;          11;21;           0;0;          11;21;          27;52;          14;27;          52;     481.4;          56.2;          48;11;2019;8;ALL
Boston - Edison K-8 School;00350375;SCI;           4;8;           0;0;           4;8;          22;42;          26;50;          52;     471.7;;;4;2019;8;ALL
Boston - Edwards Middle School;00350430;ELA;          14;15;           1;1;          13;14;          36;39;          43;46;          93;     473.3;          43.9;          82;3;2019;8;ALL
Boston - Edwards Middle School;00350430;MATH;          11;12;           0;0;          11;12;          44;47;          38;41;          93;     475.0;          44.1;          82;4;2019;8;ALL
Boston - Edwards Middle School;00350430;SCI;           7;8;           0;0;           7;8;          47;52;          37;41;          91;     475.1;;;6;2019;8;ALL
Boston - Eliot K-8 Innovation School;00350096;ELA;           9;32;           3;11;           6;21;          13;46;           6;21;          28;     492.0;          34.4;          23;28;2019;8;ALL
Boston - Eliot K-8 Innovation School;00350096;MATH;           7;25;           2;7;           5;18;          15;54;           6;21;          28;     490.9;          32.6;          23;27;2019;8;ALL
Boston - Eliot K-8 Innovation School;00350096;SCI;           9;32;           1;4;           8;29;          14;50;           5;18;          28;     488.5;;;26;2019;8;ALL
Boston - Frederick Pilot Middle School;00350383;ELA;           7;5;           0;0;           7;5;          57;37;          89;58;         153;     467.3;          44.6;         124;2;2019;8;ALL
Boston - Frederick Pilot Middle School;00350383;MATH;          17;11;           0;0;          17;11;          73;48;          63;41;         153;     475.9;          43.7;         125;5;2019;8;ALL
Boston - Frederick Pilot Middle School;00350383;SCI;           8;5;           0;0;           8;5;          63;41;          82;54;         153;     470.2;;;3;2019;8;ALL
Boston - Gardner Pilot Academy;00350326;ELA;           6;17;           1;3;           5;14;          17;47;          13;36;          36;     479.9;          40.1;          36;9;2019;8;ALL
Boston - Gardner Pilot Academy;00350326;MATH;           5;14;           1;3;           4;11;          22;61;           9;25;          36;     484.5;          52.0;          36;15;2019;8;ALL
Boston - Gardner Pilot Academy;00350326;SCI;           3;8;           1;3;           2;6;          22;61;          11;31;          36;     477.5;;;9;2019;8;ALL
Boston - Greenwood Sarah K-8 School;00350308;ELA;           5;21;           0;0;           5;21;          15;63;           4;17;          24;     488.8;          37.0;          24;21;2019;8;ALL
Boston - Greenwood Sarah K-8 School;00350308;MATH;           3;13;           0;0;           3;13;          11;46;          10;42;          24;     478.0;          29.8;          24;8;2019;8;ALL
Boston - Greenwood Sarah K-8 School;00350308;SCI;           2;8;           0;0;           2;8;          12;50;          10;42;          24;     474.5;;;5;2019;8;ALL
Boston - Haley Pilot School;00350077;ELA;          10;25;           0;0;          10;25;          17;43;          13;33;          40;     482.5;          42.7;          37;13;2019;8;ALL
Boston - Haley Pilot School;00350077;MATH;           6;15;           0;0;           6;15;          21;53;          13;33;          40;     480.4;          49.1;          37;10;2019;8;ALL
Boston - Haley Pilot School;00350077;SCI;           4;10;           0;0;           4;10;          24;60;          12;30;          40;     476.7;;;8;2019;8;ALL
Boston - Henderson K-12 Inclusion School Upper;00350426;ELA;          19;33;           1;2;          18;31;          27;47;          12;21;          58;     492.7;          54.9;          49;30;2019;8;ALL
Boston - Henderson K-12 Inclusion School Upper;00350426;MATH;          18;31;           0;0;          18;31;          28;48;          12;21;          58;     494.0;          62.4;          48;35;2019;8;ALL
Boston - Henderson K-12 Inclusion School Upper;00350426;SCI;          12;21;           0;0;          12;21;          30;52;          16;28;          58;     485.3;;;21;2019;8;ALL
Boston - Hennigan K-8 School;00350153;ELA;           8;15;           1;2;           7;13;          33;60;          14;25;          55;     481.4;          49.3;          55;11;2019;8;ALL
Boston - Hennigan K-8 School;00350153;MATH;           3;5;           1;2;           2;4;          32;58;          20;36;          55;     476.9;          46.1;          55;6;2019;8;ALL
Boston - Hennigan K-8 School;00350153;SCI;           3;5;           0;0;           3;5;          31;56;          21;38;          55;     475.0;;;5;2019;8;ALL
Boston - Hernandez K-8 School;00350691;ELA;          10;48;           0;0;          10;48;           8;38;           3;14;          21;     492.0;          39.0;          20;28;2019;8;ALL
Boston - Hernandez K-8 School;00350691;MATH;           3;14;           0;0;           3;14;          11;52;           7;33;          21;     479.3;          31.8;          20;9;2019;8;ALL
Boston - Hernandez K-8 School;00350691;SCI;           1;5;           0;0;           1;5;          16;76;           4;19;          21;     478.2;;;10;2019;8;ALL
Boston - Higginson-Lewis K-8 School;00350377;ELA;           2;9;           0;0;           2;9;           9;41;          11;50;          22;     471.0;          36.9;          20;3;2019;8;ALL
Boston - Higginson-Lewis K-8 School;00350377;MATH;           0;0;           0;0;           0;0;          10;45;          12;55;          22;     467.3;          38.8;          20;2;2019;8;ALL
Boston - Higginson-Lewis K-8 School;00350377;SCI;           0;0;           0;0;           0;0;           7;32;          15;68;          22;     466.9;;;2;2019;8;ALL
Boston - Hurley K-8 School;00350182;ELA;          10;63;           1;6;           9;56;           6;38;           0;0;          16;     504.1;;          16;67;2019;8;ALL
Boston - Hurley K-8 School;00350182;MATH;           6;38;           0;0;           6;38;          10;63;           0;0;          16;     492.1;;          16;31;2019;8;ALL
Boston - Hurley K-8 School;00350182;SCI;           0;0;           0;0;           0;0;          13;81;           3;19;          16;     480.3;;;14;2019;8;ALL
Boston - Irving Middle School;00350445;ELA;          13;15;           0;0;          13;15;          42;49;          30;35;          85;     478.3;          50.4;          77;7;2019;8;ALL
Boston - Irving Middle School;00350445;MATH;           1;1;           0;0;           1;1;          49;58;          35;41;          85;     474.0;          42.9;          76;4;2019;8;ALL
Boston - Irving Middle School;00350445;SCI;           3;4;           0;0;           3;4;          56;67;          25;30;          84;     476.7;;;8;2019;8;ALL
Boston - Jackson-Mann K-8 School;00350013;ELA;           3;9;           0;0;           3;9;          15;45;          15;45;          33;     475.5;          41.7;          31;4;2019;8;ALL
