school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,ELA,          19,39,           1,2,          18,37,          26,53,           4,8,          49,98,     496.2,          59.8,          47,27,2022,10,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,MATH,          18,36,           2,4,          16,32,          23,46,           9,18,          50,100,     495.0,          57.8,          48,33,2022,10,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,SCI,          11,22,           1,2,          10,20,          33,66,           6,12,          50,100,     487.4,,,20,2022,10,ALL
Arlington - Arlington High,00100505,ELA,         292,82,          73,21,         219,62,          58,16,           4,1,         354,98,     515.3,          50.9,         317,92,2022,10,ALL
Arlington - Arlington High,00100505,MATH,         290,83,         122,35,         168,48,          55,16,           5,1,         350,97,     521.3,          62.6,         314,96,2022,10,ALL
Arlington - Arlington High,00100505,SCI,         220,65,          27,8,         193,57,         114,33,           7,2,         341,98,     508.2,,,77,2022,10,ALL
Ashburnham-Westminster - Oakmont Regional High School,06100505,ELA,          90,57,           8,5,          82,52,          62,39,           6,4,         158,99,     503.1,          42.3,         151,51,2022,10,ALL
Ashburnham-Westminster - Oakmont Regional High School,06100505,MATH,          94,59,          16,10,          78,49,          62,39,           3,2,         159,100,     505.7,          50.2,         152,70,2022,10,ALL
Ashburnham-Westminster - Oakmont Regional High School,06100505,SCI,          68,47,           8,6,          60,42,          68,47,           8,6,         144,99,     501.4,,,55,2022,10,ALL
Ashland - Ashland High,00140505,ELA,         149,77,          30,16,         119,62,          40,21,           4,2,         193,96,     512.0,          52.4,         183,83,2022,10,ALL
Ashland - Ashland High,00140505,MATH,         151,77,          56,29,          95,49,          37,19,           7,4,         195,100,     516.8,          59.3,         185,91,2022,10,ALL
Ashland - Ashland High,00140505,SCI,         110,60,          13,7,          97,53,          62,34,          11,6,         183,99,     504.8,,,68,2022,10,ALL
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,ELA,         142,50,           5,2,         137,48,         127,45,          14,5,         283,99,     498.5,          48.7,         258,32,2022,10,ALL
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,MATH,         121,43,          16,6,         105,37,         137,49,          23,8,         281,99,     497.8,          60.3,         256,41,2022,10,ALL
Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,SCI,         118,43,          10,4,         108,40,         134,49,          20,7,         272,97,     495.8,,,38,2022,10,ALL
Athol-Royalston - Athol High,06150505,ELA,          32,34,           0,0,          32,34,          53,56,           9,10,          94,97,     494.0,          43.3,          88,21,2022,10,ALL
Athol-Royalston - Athol High,06150505,MATH,          32,36,           2,2,          30,33,          50,56,           8,9,          90,95,     493.5,          44.6,          85,27,2022,10,ALL
Athol-Royalston - Athol High,06150505,SCI,          31,38,           1,1,          30,37,          39,48,          11,14,          81,92,     493.1,,,32,2022,10,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,ELA,          15,24,           1,2,          14,22,          41,65,           7,11,          63,97,     487.9,          37.2,          52,10,2022,10,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,MATH,          15,24,           1,2,          14,22,          42,67,           6,10,          63,98,     488.8,          50.1,          52,21,2022,10,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,SCI,           4,8,           0,0,           4,8,          31,63,          14,29,          49,100,     478.3,,,9,2022,10,ALL
Attleboro - Attleboro High,00160505,ELA,         228,56,          29,7,         199,49,         147,36,          31,8,         406,99,     500.6,          43.7,         376,38,2022,10,ALL
Attleboro - Attleboro High,00160505,MATH,         228,56,          25,6,         203,50,         148,37,          29,7,         405,99,     502.1,          58.0,         375,59,2022,10,ALL
Attleboro - Attleboro High,00160505,SCI,         201,52,          16,4,         185,48,         158,41,          28,7,         387,100,     501.6,,,55,2022,10,ALL
Auburn - Auburn Senior High,00170505,ELA,          96,57,          18,11,          78,47,          62,37,           9,5,         167,97,     503.4,          40.7,         158,53,2022,10,ALL
Auburn - Auburn Senior High,00170505,MATH,         102,59,          16,9,          86,50,          63,37,           7,4,         172,99,     504.6,          53.2,         161,66,2022,10,ALL
Auburn - Auburn Senior High,00170505,SCI,          92,60,          15,10,          77,50,          55,36,           7,5,         154,100,     506.5,,,73,2022,10,ALL
Avon - Avon Middle High School,00180510,ELA,          29,64,           5,11,          24,53,          12,27,           4,9,          45,100,     503.1,          63.2,          42,51,2022,10,ALL
Avon - Avon Middle High School,00180510,MATH,          21,48,           5,11,          16,36,          19,43,           4,9,          44,98,     500.0,          51.7,          41,49,2022,10,ALL
Avon - Avon Middle High School,00180510,SCI,          15,38,           1,3,          14,35,          18,45,           7,18,          40,100,     494.2,,,35,2022,10,ALL
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,ELA,          64,77,          11,13,          53,64,          18,22,           1,1,          83,100,     509.6,          65.4,          77,76,2022,10,ALL
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,MATH,          45,55,           9,11,          36,44,          35,43,           2,2,          82,99,     502.8,          50.1,          78,61,2022,10,ALL
Ayer Shirley School District - Ayer Shirley Regional High School,06160505,SCI,          44,56,           7,9,          37,47,          28,36,           6,8,          78,100,     502.7,,,62,2022,10,ALL
Barnstable - Barnstable High,00200505,ELA,         172,56,          32,10,         140,46,          98,32,          35,11,         305,99,     501.2,          53.2,         254,41,2022,10,ALL
Barnstable - Barnstable High,00200505,MATH,         129,43,          14,5,         115,38,         124,41,          46,15,         299,98,     494.5,          41.9,         251,31,2022,10,ALL
Barnstable - Barnstable High,00200505,SCI,         101,37,           8,3,          93,34,         111,41,          59,22,         271,97,     491.9,,,28,2022,10,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,ELA,          12,21,           3,5,           9,16,          37,64,           9,16,          58,95,     488.7,          51.5,          54,10,2022,10,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,MATH,          13,23,           0,0,          13,23,          31,54,          13,23,          57,93,     483.9,          37.3,          54,10,2022,10,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,SCI,           8,15,           0,0,           8,15,          27,49,          20,36,          55,100,     479.9,,,10,2022,10,ALL
Bedford - Bedford High,00230505,ELA,         154,80,          45,23,         109,56,          38,20,           1,1,         193,99,     516.8,          69.6,         166,95,2022,10,ALL
Bedford - Bedford High,00230505,MATH,         146,77,          58,31,          88,47,          38,20,           5,3,         189,99,     517.0,          62.8,         164,91,2022,10,ALL
Bedford - Bedford High,00230505,SCI,         114,63,          19,10,          95,52,          58,32,           9,5,         181,100,     507.1,,,75,2022,10,ALL
Belchertown - Belchertown High,00240505,ELA,         113,77,          17,12,          96,65,          31,21,           3,2,         147,96,     511.8,          64.7,         136,83,2022,10,ALL
Belchertown - Belchertown High,00240505,MATH,          89,61,          16,11,          73,50,          49,33,           9,6,         147,95,     505.2,          56.7,         136,68,2022,10,ALL
Belchertown - Belchertown High,00240505,SCI,         106,73,          45,31,          61,42,          34,23,           5,3,         145,97,     515.9,,,93,2022,10,ALL
Bellingham - Bellingham High School,00250505,ELA,          75,51,          12,8,          63,43,          65,45,           6,4,         146,99,     502.6,          51.4,         135,49,2022,10,ALL
Bellingham - Bellingham High School,00250505,MATH,          62,42,          10,7,          52,36,          72,49,          12,8,         146,99,     498.1,          42.0,         136,42,2022,10,ALL
Bellingham - Bellingham High School,00250505,SCI,          57,43,           5,4,          52,39,          63,47,          13,10,         133,100,     498.4,,,46,2022,10,ALL
Belmont - Belmont High,00260505,ELA,         279,86,          63,20,         216,67,          39,12,           5,2,         323,100,     517.2,          56.4,         285,96,2022,10,ALL
Belmont - Belmont High,00260505,MATH,         263,82,         117,37,         146,46,          49,15,           7,2,         319,99,     521.3,          51.4,         281,96,2022,10,ALL
Belmont - Belmont High,00260505,SCI,         234,77,          84,28,         150,50,          59,19,          10,3,         303,99,     516.8,,,95,2022,10,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,ELA,          18,46,           1,3,          17,44,          18,46,           3,8,          39,100,     498.0,          42.4,          37,31,2022,10,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,MATH,          19,49,           2,5,          17,44,          18,46,           2,5,          39,100,     497.1,          34.0,          37,39,2022,10,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,SCI,          14,36,           0,0,          14,36,          19,49,           6,15,          39,100,     490.9,,,26,2022,10,ALL
Berkshire Hills - Monument Mt Regional High,06180505,ELA,          73,74,          11,11,          62,63,          24,24,           2,2,          99,98,     508.9,          57.8,          75,73,2022,10,ALL
Berkshire Hills - Monument Mt Regional High,06180505,MATH,          54,55,           6,6,          48,48,          39,39,           6,6,          99,98,     501.9,          57.6,          74,57,2022,10,ALL
Berkshire Hills - Monument Mt Regional High,06180505,SCI,          67,74,          10,11,          57,63,          19,21,           5,5,          91,93,     510.5,,,84,2022,10,ALL
Berlin-Boylston - Tahanto Regional High,06200505,ELA,          64,82,          11,14,          53,68,          13,17,           1,1,          78,98,     515.4,          61.4,          71,92,2022,10,ALL
Berlin-Boylston - Tahanto Regional High,06200505,MATH,          65,83,          20,26,          45,58,          11,14,           2,3,          78,98,     516.3,          70.9,          71,90,2022,10,ALL
Berlin-Boylston - Tahanto Regional High,06200505,SCI,          60,79,          13,17,          47,62,          14,18,           2,3,          76,99,     515.8,,,93,2022,10,ALL
Beverly - Beverly High,00300505,ELA,         160,57,          18,6,         142,51,         104,37,          17,6,         281,97,     501.8,          42.2,         249,45,2022,10,ALL
Beverly - Beverly High,00300505,MATH,         131,48,          20,7,         111,41,         121,44,          22,8,         274,96,     498.9,          37.4,         245,45,2022,10,ALL
Beverly - Beverly High,00300505,SCI,         136,51,          26,10,         110,41,         103,39,          28,10,         267,97,     502.1,,,59,2022,10,ALL
Billerica - Billerica Memorial High School,00310505,ELA,         167,67,          12,5,         155,62,          73,29,           9,4,         249,99,     505.2,          50.0,         232,59,2022,10,ALL
Billerica - Billerica Memorial High School,00310505,MATH,         154,62,          32,13,         122,49,          92,37,           4,2,         250,99,     507.1,          52.0,         233,73,2022,10,ALL
Billerica - Billerica Memorial High School,00310505,SCI,         164,70,          29,12,         135,57,          55,23,          16,7,         235,99,     508.6,,,79,2022,10,ALL
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,ELA,         244,79,          37,12,         207,67,          62,20,           1,0,         307,99,     511.6,          57.4,         288,82,2022,10,ALL
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,MATH,         229,75,          46,15,         183,60,          72,23,           6,2,         307,100,     511.0,          60.9,         287,83,2022,10,ALL
Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,SCI,         219,72,          38,13,         181,60,          81,27,           3,1,         303,100,     509.8,,,83,2022,10,ALL
Blackstone-Millville - Blackstone Millville RHS,06220505,ELA,          48,53,           5,5,          43,47,          40,44,           3,3,          91,100,     502.4,          56.0,          88,48,2022,10,ALL
Blackstone-Millville - Blackstone Millville RHS,06220505,MATH,          38,42,           2,2,          36,40,          48,53,           5,5,          91,100,     496.9,          52.6,          88,37,2022,10,ALL
Blackstone-Millville - Blackstone Millville RHS,06220505,SCI,          24,29,           0,0,          24,29,          52,63,           7,8,          83,100,     492.3,,,29,2022,10,ALL
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,ELA,         129,54,           6,3,         123,52,         104,44,           4,2,         237,100,     501.8,          56.5,         222,45,2022,10,ALL
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,MATH,         108,46,           7,3,         101,43,         118,50,          10,4,         236,99,     498.3,          58.6,         221,42,2022,10,ALL
Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,SCI,         101,45,          11,5,          90,40,         111,50,          11,5,         223,99,     497.1,,,41,2022,10,ALL
Boston - Another Course To College,00350541,ELA,           9,24,           0,0,           9,24,          24,65,           4,11,          37,68,     490.4,          54.8,          37,13,2022,10,ALL
Boston - Another Course To College,00350541,MATH,           9,26,           0,0,           9,26,          19,54,           7,20,          35,82,     484.7,          59.1,          34,11,2022,10,ALL
Boston - Another Course To College,00350541,SCI,           2,6,           0,0,           2,6,          21,58,          13,36,          36,86,     475.0,,,6,2022,10,ALL
Boston - Boston Arts Academy,00350546,ELA,          74,62,           5,4,          69,58,          42,35,           4,3,         120,98,     501.1,          55.7,         106,41,2022,10,ALL
Boston - Boston Arts Academy,00350546,MATH,          25,21,           3,3,          22,19,          78,67,          14,12,         117,96,     489.6,          46.3,         104,20,2022,10,ALL
Boston - Boston Arts Academy,00350546,SCI,          25,22,           3,3,          22,19,          76,66,          15,13,         116,95,     488.0,,,21,2022,10,ALL
Boston - Boston Community Leadership Academy,00350558,ELA,          22,21,           1,1,          21,20,          60,58,          21,20,         103,91,     485.6,          45.5,          82,6,2022,10,ALL
Boston - Boston Community Leadership Academy,00350558,MATH,           9,9,           0,0,           9,9,          61,62,          28,29,          98,93,     480.4,          41.8,          81,7,2022,10,ALL
Boston - Boston Community Leadership Academy,00350558,SCI,           3,3,           0,0,           3,3,          45,52,          38,44,          86,92,     472.9,,,4,2022,10,ALL
Boston - Boston International High School & Newcomers Academy,00350507,ELA,           3,5,           0,0,           3,5,          19,34,          34,61,          56,84,     465.8,,          18,1,2022,10,ALL
Boston - Boston International High School & Newcomers Academy,00350507,MATH,           1,2,           0,0,           1,2,          26,50,          25,48,          52,94,     470.9,,          18,2,2022,10,ALL
Boston - Boston International High School & Newcomers Academy,00350507,SCI,           2,5,           1,2,           1,2,          16,37,          25,58,          43,91,     469.1,,,1,2022,10,ALL
Boston - Boston Latin Academy,00350545,ELA,         258,91,          41,15,         217,77,          24,9,           0,0,         282,99,     515.8,          54.1,         268,94,2022,10,ALL
Boston - Boston Latin Academy,00350545,MATH,         251,88,          35,12,         216,76,          34,12,           0,0,         285,100,     516.2,          63.4,         271,90,2022,10,ALL
Boston - Boston Latin Academy,00350545,SCI,         173,61,           7,2,         166,59,         110,39,           0,0,         283,99,     503.8,,,65,2022,10,ALL
Boston - Boston Latin School,00350560,ELA,         372,96,          90,23,         282,73,          15,4,           0,0,         387,99,     520.9,          58.3,         367,99,2022,10,ALL
Boston - Boston Latin School,00350560,MATH,         382,99,         185,48,         197,51,           4,1,           0,0,         386,99,     530.8,          66.6,         370,99,2022,10,ALL
Boston - Boston Latin School,00350560,SCI,         346,89,          94,24,         252,65,          44,11,           0,0,         390,100,     518.8,,,97,2022,10,ALL
Boston - Brighton High School,00350505,ELA,           4,11,           0,0,           4,11,          13,35,          20,54,          37,99,     469.3,,          19,1,2022,10,ALL
Boston - Brighton High School,00350505,MATH,           2,6,           0,0,           2,6,          11,31,          23,64,          36,95,     469.7,,          19,1,2022,10,ALL
Boston - Brighton High School,00350505,SCI,           2,7,           0,0,           2,7,          10,37,          15,56,          27,95,     470.2,,,2,2022,10,ALL
Boston - Burke High School,00350525,ELA,          17,24,           1,1,          16,22,          38,53,          17,24,          72,98,     486.0,          53.2,          54,7,2022,10,ALL
Boston - Burke High School,00350525,MATH,          16,23,           2,3,          14,20,          35,49,          20,28,          71,99,     486.1,          62.4,          51,13,2022,10,ALL
Boston - Burke High School,00350525,SCI,           4,7,           1,2,           3,6,          34,63,          16,30,          54,96,     477.8,,,8,2022,10,ALL
Boston - Charlestown High School,00350515,ELA,          31,31,           0,0,          31,31,          46,46,          23,23,         100,93,     488.1,          50.3,          78,9,2022,10,ALL
Boston - Charlestown High School,00350515,MATH,          20,21,           0,0,          20,21,          55,57,          22,23,          97,89,     486.2,          54.8,          77,13,2022,10,ALL
Boston - Charlestown High School,00350515,SCI,           2,3,           0,0,           2,3,          42,58,          28,39,          72,86,     472.4,,,3,2022,10,ALL
Boston - Community Academy of Science and Health,00350581,ELA,           8,15,           0,0,           8,15,          24,44,          22,41,          54,97,     481.5,          38.4,          36,2,2022,10,ALL
Boston - Community Academy of Science and Health,00350581,MATH,          11,20,           0,0,          11,20,          22,40,          22,40,          55,99,     483.9,          46.8,          37,10,2022,10,ALL
Boston - Community Academy of Science and Health,00350581,SCI,           0,0,           0,0,           0,0,          23,49,          24,51,          47,99,     476.7,,,8,2022,10,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,ELA,          17,23,           0,0,          17,23,          41,55,          16,22,          74,96,     483.7,          39.5,          61,4,2022,10,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,MATH,           6,8,           0,0,           6,8,          47,66,          18,25,          71,95,     480.8,          48.0,          61,7,2022,10,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,SCI,           1,1,           0,0,           1,1,          47,69,          20,29,          68,98,     474.5,,,5,2022,10,ALL
Boston - East Boston High School,00350530,ELA,          73,38,           3,2,          70,36,          86,44,          35,18,         194,99,     490.0,          63.0,         151,13,2022,10,ALL
Boston - East Boston High School,00350530,MATH,          61,32,           2,1,          59,31,          97,51,          33,17,         191,99,     489.7,          66.4,         149,20,2022,10,ALL
Boston - East Boston High School,00350530,SCI,          21,13,           2,1,          19,12,          98,61,          42,26,         161,98,     481.6,,,12,2022,10,ALL
Boston - English High School,00350535,ELA,          13,17,           0,0,          13,17,          43,57,          20,26,          76,94,     480.3,          50.2,          60,2,2022,10,ALL
Boston - English High School,00350535,MATH,           7,10,           0,0,           7,10,          46,65,          18,25,          71,93,     479.7,          53.8,          55,5,2022,10,ALL
Boston - English High School,00350535,SCI,           3,5,           0,0,           3,5,          38,61,          21,34,          62,96,     478.5,,,9,2022,10,ALL
Boston - Excel High School,00350522,ELA,          17,21,           0,0,          17,21,          43,53,          21,26,          81,94,     484.0,          37.2,          68,4,2022,10,ALL
Boston - Excel High School,00350522,MATH,          15,19,           1,1,          14,18,          40,50,          25,31,          80,97,     481.9,          41.9,          66,8,2022,10,ALL
Boston - Excel High School,00350522,SCI,           5,7,           0,0,           5,7,          37,54,          27,39,          69,93,     474.6,,,5,2022,10,ALL
Boston - Fenway High School,00350540,ELA,          42,47,           3,3,          39,43,          33,37,          15,17,          90,98,     494.1,          57.3,          78,22,2022,10,ALL
Boston - Fenway High School,00350540,MATH,          37,41,           3,3,          34,37,          44,48,          10,11,          91,100,     494.5,          73.6,          79,31,2022,10,ALL
Boston - Fenway High School,00350540,SCI,           6,7,           0,0,           6,7,          70,79,          13,15,          89,99,     481.2,,,11,2022,10,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,ELA,          18,29,           0,0,          18,29,          34,54,          11,17,          63,97,     488.1,          36.1,          49,9,2022,10,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,MATH,          10,16,           1,2,           9,15,          30,48,          22,35,          62,100,     481.6,          24.5,          49,8,2022,10,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,SCI,           3,5,           0,0,           3,5,          31,56,          21,38,          55,100,     475.5,,,7,2022,10,ALL
Boston - Lyon High School,00350655,ELA,           7,23,           1,3,           6,19,          18,58,           6,19,          31,94,     486.9,          50.5,          28,8,2022,10,ALL
Boston - Lyon High School,00350655,MATH,           3,10,           0,0,           3,10,          20,65,           8,26,          31,94,     479.7,          48.5,          28,5,2022,10,ALL
Boston - Lyon High School,00350655,SCI,           2,7,           0,0,           2,7,          13,45,          14,48,          29,94,     470.9,,,3,2022,10,ALL
Boston - Madison Park Technical Vocational High School,00350537,ELA,          27,11,           1,0,          26,11,         139,57,          80,33,         246,92,     477.3,          36.8,         200,2,2022,10,ALL
Boston - Madison Park Technical Vocational High School,00350537,MATH,          16,7,           1,0,          15,6,         120,51,          99,42,         235,91,     474.5,          38.2,         190,2,2022,10,ALL
Boston - Madison Park Technical Vocational High School,00350537,SCI,          16,7,           0,0,          16,7,         117,51,          97,42,         230,94,     473.0,,,4,2022,10,ALL
Boston - Margarita Muniz Academy,00350549,ELA,          14,20,           0,0,          14,20,          40,58,          15,22,          69,97,     482.8,          51.9,          51,3,2022,10,ALL
Boston - Margarita Muniz Academy,00350549,MATH,           4,6,           0,0,           4,6,          41,61,          22,33,          67,94,     477.2,          40.8,          49,3,2022,10,ALL
Boston - Margarita Muniz Academy,00350549,SCI,           1,2,           0,0,           1,2,          24,46,          27,52,          52,94,     470.3,,,3,2022,10,ALL
Boston - McKinley Schools,00350363,ELA,           0,0,           0,0,           0,0,          11,79,           3,21,          14,78,     476.7,,           8,1,2022,10,ALL
Boston - McKinley Schools,00350363,MATH,           0,0,           0,0,           0,0,           9,75,           3,25,          12,79,     479.8,,           7,6,2022,10,ALL
Boston - McKinley Schools,00350363,SCI,           0,0,           0,0,           0,0,           8,53,           7,47,          15,95,     469.2,,,2,2022,10,ALL
Boston - New Mission High School,00350542,ELA,          49,44,           2,2,          47,42,          53,47,          10,9,         112,100,     495.6,          63.4,         100,26,2022,10,ALL
Boston - New Mission High School,00350542,MATH,          33,30,           0,0,          33,30,          66,60,          11,10,         110,99,     489.4,          59.8,          99,18,2022,10,ALL
Boston - New Mission High School,00350542,SCI,          21,22,           0,0,          21,22,          46,48,          29,30,          96,100,     485.7,,,18,2022,10,ALL
Boston - O'Bryant School of Math & Science,00350575,ELA,         268,89,          39,13,         229,76,          32,11,           0,0,         300,99,     514.3,          61.8,         280,89,2022,10,ALL
Boston - O'Bryant School of Math & Science,00350575,MATH,         259,87,          50,17,         209,70,          40,13,           0,0,         299,99,     516.2,          63.1,         280,90,2022,10,ALL
Boston - O'Bryant School of Math & Science,00350575,SCI,         148,49,           9,3,         139,46,         145,48,           7,2,         300,100,     502.0,,,59,2022,10,ALL
Boston - Quincy Upper School,00350565,ELA,          19,30,           0,0,          19,30,          36,56,           9,14,          64,100,     488.9,          50.5,          63,10,2022,10,ALL
Boston - Quincy Upper School,00350565,MATH,          24,38,           1,2,          23,37,          30,48,           9,14,          63,98,     491.6,          64.1,          62,24,2022,10,ALL
Boston - Quincy Upper School,00350565,SCI,           5,8,           0,0,           5,8,          40,65,          17,27,          62,100,     481.5,,,12,2022,10,ALL
Boston - Snowden International High School,00350690,ELA,          19,19,           0,0,          19,19,          63,62,          20,20,         102,95,     485.2,          40.4,          98,6,2022,10,ALL
Boston - Snowden International High School,00350690,MATH,           8,8,           1,1,           7,7,          63,65,          26,27,          97,93,     480.4,          39.9,          92,7,2022,10,ALL
Boston - Snowden International High School,00350690,SCI,           2,3,           0,0,           2,3,          36,46,          41,52,          79,81,     468.5,,,1,2022,10,ALL
Boston - TechBoston Academy,00350657,ELA,          38,29,           4,3,          34,26,          65,50,          28,21,         131,97,     488.2,          44.5,         118,10,2022,10,ALL
Boston - TechBoston Academy,00350657,MATH,          21,16,           2,2,          19,15,          77,59,          32,25,         130,97,     483.0,          47.6,         117,9,2022,10,ALL
Boston - TechBoston Academy,00350657,SCI,           8,7,           0,0,           8,7,          60,52,          48,41,         116,96,     475.4,,,7,2022,10,ALL
