school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Braintree - Hollis,00400005,ELA,          40,48,           4,5,          36,43,          38,45,           6,7,          84,100,     499.4,          42.5,          37,75,2022,ALL,male
Braintree - Hollis,00400005,MATH,          44,52,           8,10,          36,43,          38,45,           2,2,          84,100,     503.2,          33.2,          37,75,2022,ALL,male
Braintree - Liberty,00400025,ELA,          66,58,           4,4,          62,54,          44,39,           4,4,         114,100,     502.8,          63.1,          76,86,2022,ALL,male
Braintree - Liberty,00400025,MATH,          62,54,           7,6,          55,48,          50,44,           2,2,         114,100,     502.6,          59.9,          76,73,2022,ALL,male
Braintree - Liberty,00400025,SCI,          34,85,          10,25,          24,60,           5,13,           1,3,          40,100,     519.4,,,98,2022,ALL,male
Braintree - Mary E Flaherty School,00400020,ELA,          29,46,           4,6,          25,40,          23,37,          11,17,          63,100,     503.2,          48.7,          24,87,2022,ALL,male
Braintree - Mary E Flaherty School,00400020,MATH,          38,60,           5,8,          33,52,          16,25,           9,14,          63,100,     507.6,          48.8,          24,86,2022,ALL,male
Braintree - South Middle School,00400310,ELA,         130,51,          17,7,         113,44,          95,37,          30,12,         255,99,     498.7,          42.6,         244,74,2022,ALL,male
Braintree - South Middle School,00400310,MATH,         152,59,          24,9,         128,50,          95,37,          10,4,         257,99,     505.4,          58.5,         246,81,2022,ALL,male
Braintree - South Middle School,00400310,SCI,          38,47,           6,7,          32,40,          37,46,           6,7,          81,99,     499.1,,,59,2022,ALL,male
Brewster - Eddy Elementary,00410010,ELA,          33,33,           0,0,          33,33,          58,57,          10,10,         101,99,     492.6,          47.8,          63,52,2022,ALL,male
Brewster - Eddy Elementary,00410010,MATH,          41,41,           3,3,          38,38,          47,47,          13,13,         101,99,     495.1,          50.5,          63,52,2022,ALL,male
Brewster - Eddy Elementary,00410010,SCI,          22,56,           4,10,          18,46,          14,36,           3,8,          39,95,     501.4,,,66,2022,ALL,male
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          20,25,           1,1,          19,24,          39,49,          21,26,          80,100,     483.8,          45.7,          54,23,2022,ALL,male
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          24,30,           1,1,          23,29,          46,58,          10,13,          80,100,     489.4,          59.7,          52,35,2022,ALL,male
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           3,13,           0,0,           3,13,          15,63,           6,25,          24,100,     481.7,,,15,2022,ALL,male
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,          76,32,           2,1,          74,31,         121,51,          41,17,         238,98,     488.8,          40.9,         229,37,2022,ALL,male
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,         112,47,          19,8,          93,39,         103,43,          24,10,         239,100,     498.3,          55.2,         230,61,2022,ALL,male
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,          56,44,           9,7,          47,37,          58,46,          13,10,         127,100,     498.0,,,56,2022,ALL,male
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,          69,37,           6,3,          63,34,          96,52,          20,11,         185,99,     493.3,          53.9,          88,55,2022,ALL,male
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,          91,49,          18,10,          73,39,          76,41,          19,10,         186,99,     499.3,          55.3,          89,64,2022,ALL,male
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,          53,40,           2,2,          51,38,          63,47,          17,13,         133,100,     495.2,,,61,2022,ALL,male
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,          53,40,           7,5,          46,35,          55,41,          25,19,         133,100,     492.2,,,43,2022,ALL,male
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          91,26,           5,1,          86,25,         204,58,          54,15,         349,100,     488.5,          36.2,         332,36,2022,ALL,male
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,         129,37,           7,2,         122,35,         190,54,          30,9,         349,100,     494.7,          43.5,         331,51,2022,ALL,male
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          70,39,           7,4,          63,35,          91,51,          19,11,         180,100,     494.3,,,44,2022,ALL,male
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,         149,39,           9,2,         140,37,         187,49,          47,12,         383,100,     493.6,          49.0,         359,56,2022,ALL,male
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,         202,53,          18,5,         184,48,         151,39,          30,8,         383,100,     499.9,          55.1,         360,66,2022,ALL,male
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,          56,46,           9,7,          47,39,          56,46,           9,7,         121,98,     500.1,,,62,2022,ALL,male
Brimfield - Brimfield Elementary,00430005,ELA,          46,66,           4,6,          42,60,          23,33,           1,1,          70,99,     503.4,          67.5,          52,89,2022,ALL,male
Brimfield - Brimfield Elementary,00430005,MATH,          45,63,           6,8,          39,54,          25,35,           2,3,          72,100,     505.8,          66.3,          52,86,2022,ALL,male
Brimfield - Brimfield Elementary,00430005,SCI,           8,50,           2,13,           6,38,           7,44,           1,6,          16,100,     503.8,,,73,2022,ALL,male
Brockton - Ashfield Middle School,00440421,ELA,          43,18,           1,0,          42,17,          98,40,         101,42,         242,99,     479.5,          55.5,         203,13,2022,ALL,male
Brockton - Ashfield Middle School,00440421,MATH,          50,21,           1,0,          49,20,         113,47,          80,33,         243,100,     482.4,          56.4,         208,18,2022,ALL,male
Brockton - Ashfield Middle School,00440421,SCI,          17,17,           1,1,          16,16,          49,49,          34,34,         100,98,     480.9,,,14,2022,ALL,male
Brockton - Brockton Virtual Learning Academy,00440705,ELA,          11,15,           0,0,          11,15,          35,47,          29,39,          75,88,     479.1,          47.3,          60,12,2022,ALL,male
Brockton - Brockton Virtual Learning Academy,00440705,MATH,           8,11,           0,0,           8,11,          27,36,          40,53,          75,95,     473.8,          34.2,          62,6,2022,ALL,male
Brockton - Brockton Virtual Learning Academy,00440705,SCI,           8,28,           0,0,           8,28,          12,41,           9,31,          29,97,     485.0,,,22,2022,ALL,male
Brockton - Brookfield,00440010,ELA,          29,25,           5,4,          24,21,          44,39,          41,36,         114,100,     487.0,          54.5,          61,32,2022,ALL,male
Brockton - Brookfield,00440010,MATH,          30,26,           2,2,          28,25,          49,43,          35,31,         114,100,     487.1,          52.2,          61,28,2022,ALL,male
Brockton - Brookfield,00440010,SCI,          10,23,           1,2,           9,20,          23,52,          11,25,          44,100,     487.7,,,28,2022,ALL,male
Brockton - Downey,00440110,ELA,           8,6,           0,0,           8,6,          63,47,          62,47,         133,99,     474.5,          38.3,          93,5,2022,ALL,male
Brockton - Downey,00440110,MATH,          22,16,           0,0,          22,16,          61,46,          51,38,         134,100,     477.6,          42.3,          94,10,2022,ALL,male
Brockton - Downey,00440110,SCI,           4,8,           0,0,           4,8,          22,42,          26,50,          52,100,     470.1,,,3,2022,ALL,male
Brockton - Dr W Arnone Community School,00440001,ELA,          16,10,           0,0,          16,10,          80,48,          70,42,         166,100,     475.1,          44.3,         113,6,2022,ALL,male
Brockton - Dr W Arnone Community School,00440001,MATH,          11,7,           0,0,          11,7,          83,50,          71,43,         165,100,     471.9,          43.6,         114,4,2022,ALL,male
Brockton - Dr W Arnone Community School,00440001,SCI,           9,13,           0,0,           9,13,          32,47,          27,40,          68,100,     475.3,,,7,2022,ALL,male
Brockton - East Middle School,00440405,ELA,          33,13,           0,0,          33,13,          89,36,         123,50,         245,98,     471.8,          50.6,         233,3,2022,ALL,male
Brockton - East Middle School,00440405,MATH,          28,11,           2,1,          26,10,         117,47,         103,42,         248,100,     476.0,          51.0,         236,8,2022,ALL,male
Brockton - East Middle School,00440405,SCI,           9,8,           0,0,           9,8,          41,39,          56,53,         106,100,     472.4,,,4,2022,ALL,male
Brockton - Edgar B Davis,00440023,ELA,          68,24,           0,0,          68,24,         147,51,          73,25,         288,100,     483.8,          56.3,         243,23,2022,ALL,male
Brockton - Edgar B Davis,00440023,MATH,          61,21,           1,0,          60,21,         159,56,          66,23,         286,100,     484.6,          57.0,         242,23,2022,ALL,male
Brockton - Edgar B Davis,00440023,SCI,          14,15,           0,0,          14,15,          52,55,          29,31,          95,97,     479.9,,,12,2022,ALL,male
Brockton - Gilmore Elementary School,00440055,ELA,           8,8,           0,0,           8,8,          54,54,          38,38,         100,100,     476.9,          47.7,          71,8,2022,ALL,male
Brockton - Gilmore Elementary School,00440055,MATH,           8,8,           0,0,           8,8,          56,57,          35,35,          99,99,     476.6,          54.7,          71,9,2022,ALL,male
Brockton - Gilmore Elementary School,00440055,SCI,           5,12,           0,0,           5,12,          21,51,          15,37,          41,100,     474.1,,,5,2022,ALL,male
Brockton - Hancock,00440045,ELA,          12,11,           1,1,          11,10,          57,54,          37,35,         106,100,     481.6,          42.5,          62,17,2022,ALL,male
Brockton - Hancock,00440045,MATH,          19,18,           0,0,          19,18,          55,52,          32,30,         106,100,     481.5,          50.4,          62,17,2022,ALL,male
Brockton - Hancock,00440045,SCI,           7,16,           1,2,           6,14,          26,59,          11,25,          44,100,     484.1,,,20,2022,ALL,male
Brockton - Huntington Therapeutic Day School,00440400,ELA,           2,17,           1,8,           1,8,           4,33,           6,50,          12,94,     476.7,,          10,7,2022,ALL,male
Brockton - Huntington Therapeutic Day School,00440400,MATH,           0,0,           0,0,           0,0,           6,46,           7,54,          13,100,     464.5,,          11,1,2022,ALL,male
Brockton - John F Kennedy,00440017,ELA,          26,20,           2,2,          24,18,          72,54,          35,26,         133,100,     485.0,          57.2,          77,26,2022,ALL,male
Brockton - John F Kennedy,00440017,MATH,          37,28,           2,2,          35,26,          68,51,          28,21,         133,100,     487.4,          60.6,          78,29,2022,ALL,male
Brockton - John F Kennedy,00440017,SCI,           9,18,           0,0,           9,18,          25,51,          15,31,          49,100,     482.8,,,18,2022,ALL,male
Brockton - Joseph F. Plouffe Academy,00440422,ELA,          98,31,           7,2,          91,29,          94,30,         121,39,         313,99,     483.5,          51.8,         272,22,2022,ALL,male
Brockton - Joseph F. Plouffe Academy,00440422,MATH,          94,30,          12,4,          82,26,         119,38,         101,32,         314,99,     486.6,          46.0,         270,27,2022,ALL,male
Brockton - Joseph F. Plouffe Academy,00440422,SCI,          37,35,           5,5,          32,30,          37,35,          33,31,         107,98,     487.0,,,26,2022,ALL,male
Brockton - Louis F Angelo Elementary,00440065,ELA,          71,34,           8,4,          63,30,          72,34,          68,32,         211,100,     488.0,          56.6,         150,34,2022,ALL,male
Brockton - Louis F Angelo Elementary,00440065,MATH,          78,37,          10,5,          68,32,          66,31,          67,32,         211,100,     487.5,          59.3,         149,30,2022,ALL,male
Brockton - Louis F Angelo Elementary,00440065,SCI,          33,44,           6,8,          27,36,          15,20,          27,36,          75,100,     491.4,,,36,2022,ALL,male
Brockton - Manthala George Jr. School,00440003,ELA,          31,18,           2,1,          29,16,          88,50,          58,33,         177,99,     480.1,          44.9,         111,14,2022,ALL,male
Brockton - Manthala George Jr. School,00440003,MATH,          30,17,           0,0,          30,17,          87,49,          60,34,         177,99,     478.3,          50.3,         113,11,2022,ALL,male
Brockton - Manthala George Jr. School,00440003,SCI,           8,14,           1,2,           7,12,          34,58,          17,29,          59,100,     481.8,,,16,2022,ALL,male
Brockton - Mary E. Baker School,00440002,ELA,          32,22,           1,1,          31,21,          65,45,          48,33,         145,100,     482.2,          53.9,          87,18,2022,ALL,male
Brockton - Mary E. Baker School,00440002,MATH,          28,19,           0,0,          28,19,          66,46,          51,35,         145,100,     478.7,          44.6,          87,11,2022,ALL,male
Brockton - Mary E. Baker School,00440002,SCI,          15,29,           1,2,          14,27,          25,49,          11,22,          51,100,     487.7,,,28,2022,ALL,male
Brockton - North Middle School,00440410,ELA,          20,14,           1,1,          19,13,          68,47,          57,39,         145,100,     477.2,          50.5,         142,8,2022,ALL,male
Brockton - North Middle School,00440410,MATH,          11,8,           0,0,          11,8,          88,61,          45,31,         144,99,     477.1,          46.4,         141,9,2022,ALL,male
Brockton - Oscar F Raymond,00440078,ELA,          14,8,           0,0,          14,8,          87,50,          74,42,         175,100,     476.5,          48.6,         104,7,2022,ALL,male
Brockton - Oscar F Raymond,00440078,MATH,          11,6,           0,0,          11,6,          84,48,          80,46,         175,100,     472.3,          45.7,         102,5,2022,ALL,male
Brockton - Oscar F Raymond,00440078,SCI,           7,10,           0,0,           7,10,          28,39,          37,51,          72,99,     474.4,,,6,2022,ALL,male
Brockton - South Middle School,00440415,ELA,          36,13,           1,0,          35,13,          97,35,         143,52,         276,99,     472.6,          48.0,         245,4,2022,ALL,male
Brockton - South Middle School,00440415,MATH,          26,9,           0,0,          26,9,         137,50,         112,41,         275,99,     475.3,          39.5,         245,7,2022,ALL,male
Brockton - South Middle School,00440415,SCI,           8,7,           0,0,           8,7,          48,41,          60,52,         116,99,     470.7,,,3,2022,ALL,male
Brockton - West Middle School,00440420,ELA,          43,14,           0,0,          43,14,         160,54,          94,32,         297,99,     478.8,          53.0,         283,12,2022,ALL,male
Brockton - West Middle School,00440420,MATH,          28,9,           1,0,          27,9,         179,60,          90,30,         297,99,     477.9,          44.5,         283,10,2022,ALL,male
Brockton - West Middle School,00440420,SCI,          21,20,           1,1,          20,19,          50,48,          33,32,         104,96,     481.9,,,16,2022,ALL,male
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,         249,47,          50,10,         199,38,         235,45,          41,8,         525,100,     499.7,          55.8,         419,78,2022,ALL,male
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,         292,56,          48,9,         244,47,         204,39,          27,5,         523,99,     502.9,          59.1,         419,76,2022,ALL,male
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          59,36,           9,5,          50,30,          84,51,          23,14,         166,100,     492.9,,,40,2022,ALL,male
Brookfield - Brookfield Elementary,00450005,ELA,          43,52,           4,5,          39,48,          34,41,           5,6,          82,100,     499.5,          50.9,          56,75,2022,ALL,male
Brookfield - Brookfield Elementary,00450005,MATH,          47,57,           8,10,          39,48,          31,38,           4,5,          82,100,     504.4,          55.2,          56,78,2022,ALL,male
Brookfield - Brookfield Elementary,00450005,SCI,          13,65,           6,30,           7,35,           6,30,           1,5,          20,100,     509.9,,,87,2022,ALL,male
Brookline - Edith C Baker,00460005,ELA,         130,66,          26,13,         104,53,          54,28,          12,6,         196,100,     506.8,          60.3,         152,93,2022,ALL,male
Brookline - Edith C Baker,00460005,MATH,         144,73,          46,23,          98,50,          41,21,          11,6,         196,100,     513.9,          59.8,         150,95,2022,ALL,male
Brookline - Edith C Baker,00460005,SCI,          46,75,          10,16,          36,59,          10,16,           5,8,          61,100,     511.1,,,89,2022,ALL,male
Brookline - Florida Ruffin Ridley School,00460015,ELA,         150,64,          21,9,         129,55,          67,29,          17,7,         234,98,     505.1,          61.7,         183,90,2022,ALL,male
Brookline - Florida Ruffin Ridley School,00460015,MATH,         160,68,          42,18,         118,50,          60,26,          15,6,         235,98,     509.2,          64.3,         181,88,2022,ALL,male
Brookline - Florida Ruffin Ridley School,00460015,SCI,          52,70,          12,16,          40,54,          18,24,           4,5,          74,98,     510.5,,,88,2022,ALL,male
Brookline - Heath,00460025,ELA,         111,77,          38,26,          73,50,          27,19,           7,5,         145,98,     512.7,          62.0,         116,98,2022,ALL,male
Brookline - Heath,00460025,MATH,         104,73,          35,24,          69,48,          34,24,           5,3,         143,95,     514.7,          56.6,         114,95,2022,ALL,male
Brookline - Heath,00460025,SCI,          28,68,           6,15,          22,54,          12,29,           1,2,          41,98,     508.7,,,85,2022,ALL,male
Brookline - John D Runkle,00460045,ELA,          97,59,           9,5,          88,54,          43,26,          24,15,         164,99,     500.0,          51.1,         123,78,2022,ALL,male
Brookline - John D Runkle,00460045,MATH,         108,68,          30,19,          78,49,          31,19,          21,13,         160,97,     507.2,          53.0,         119,85,2022,ALL,male
Brookline - John D Runkle,00460045,SCI,          33,61,           7,13,          26,48,          10,19,          11,20,          54,98,     502.4,,,68,2022,ALL,male
Brookline - Lawrence,00460030,ELA,         115,66,          22,13,          93,53,          51,29,           8,5,         174,99,     507.2,          65.2,         134,94,2022,ALL,male
Brookline - Lawrence,00460030,MATH,         125,71,          37,21,          88,50,          43,25,           7,4,         175,100,     512.9,          62.8,         135,93,2022,ALL,male
Brookline - Lawrence,00460030,SCI,          36,69,           8,15,          28,54,          12,23,           4,8,          52,100,     508.3,,,84,2022,ALL,male
Brookline - Michael Driscoll,00460020,ELA,          90,57,          15,9,          75,47,          65,41,           3,2,         158,99,     505.0,          60.2,         127,90,2022,ALL,male
Brookline - Michael Driscoll,00460020,MATH,         117,75,          30,19,          87,55,          39,25,           1,1,         157,99,     513.6,          65.9,         126,94,2022,ALL,male
Brookline - Michael Driscoll,00460020,SCI,          41,75,           6,11,          35,64,          12,22,           2,4,          55,98,     508.0,,,84,2022,ALL,male
Brookline - Pierce,00460040,ELA,         166,70,          50,21,         116,49,          59,25,          11,5,         236,99,     511.1,          66.3,         181,98,2022,ALL,male
Brookline - Pierce,00460040,MATH,         176,75,          59,25,         117,50,          50,21,           8,3,         234,98,     514.6,          63.2,         180,95,2022,ALL,male
Brookline - Pierce,00460040,SCI,          56,76,          24,32,          32,43,          13,18,           5,7,          74,99,     513.8,,,93,2022,ALL,male
Brookline - William H Lincoln,00460035,ELA,         101,70,          22,15,          79,54,          35,24,           9,6,         145,99,     510.3,          65.3,         119,98,2022,ALL,male
Brookline - William H Lincoln,00460035,MATH,         111,76,          36,25,          75,51,          29,20,           6,4,         146,99,     515.2,          66.4,         120,96,2022,ALL,male
Brookline - William H Lincoln,00460035,SCI,          44,77,           5,9,          39,68,          11,19,           2,4,          57,100,     512.8,,,92,2022,ALL,male
Burlington - Fox Hill,00480007,ELA,          48,47,           2,2,          46,45,          47,46,           7,7,         102,98,     497.7,          57.7,          71,70,2022,ALL,male
Burlington - Fox Hill,00480007,MATH,          59,58,           6,6,          53,52,          35,35,           7,7,         101,97,     501.5,          50.5,          70,70,2022,ALL,male
Burlington - Fox Hill,00480007,SCI,          21,50,           0,0,          21,50,          17,40,           4,10,          42,100,     496.6,,,52,2022,ALL,male
Burlington - Francis Wyman Elementary,00480035,ELA,          73,55,           4,3,          69,52,          51,39,           8,6,         132,100,     500.2,          50.8,          90,79,2022,ALL,male
Burlington - Francis Wyman Elementary,00480035,MATH,          87,66,          12,9,          75,57,          37,28,           7,5,         131,99,     507.6,          51.6,          89,86,2022,ALL,male
Burlington - Francis Wyman Elementary,00480035,SCI,          28,55,           5,10,          23,45,          18,35,           5,10,          51,100,     503.7,,,72,2022,ALL,male
Burlington - Marshall Simonds Middle,00480303,ELA,         174,50,          20,6,         154,44,         138,39,          39,11,         351,98,     498.0,          53.4,         327,71,2022,ALL,male
Burlington - Marshall Simonds Middle,00480303,MATH,         191,54,          37,11,         154,44,         143,41,          17,5,         351,98,     503.5,          51.7,         327,76,2022,ALL,male
Burlington - Marshall Simonds Middle,00480303,SCI,          53,54,           7,7,          46,46,          38,38,           8,8,          99,93,     500.0,,,61,2022,ALL,male
Burlington - Memorial,00480015,ELA,          48,47,           0,0,          48,47,          47,46,           7,7,         102,100,     495.3,          51.1,          61,62,2022,ALL,male
Burlington - Memorial,00480015,MATH,          49,48,           7,7,          42,41,          41,40,          12,12,         102,100,     498.2,          42.4,          61,61,2022,ALL,male
Burlington - Memorial,00480015,SCI,          13,41,           2,6,          11,34,          15,47,           4,13,          32,100,     496.8,,,53,2022,ALL,male
Burlington - Pine Glen Elementary,00480020,ELA,          35,43,           2,2,          33,41,          35,43,          11,14,          81,100,     494.8,          45.1,          49,59,2022,ALL,male
Burlington - Pine Glen Elementary,00480020,MATH,          54,69,          13,17,          41,53,          17,22,           7,9,          78,96,     511.5,          52.3,          47,91,2022,ALL,male
Burlington - Pine Glen Elementary,00480020,SCI,          17,65,           2,8,          15,58,           7,27,           2,8,          26,96,     507.1,,,81,2022,ALL,male
Cambridge - Amigos School,00490006,ELA,          61,55,           6,5,          55,50,          40,36,           9,8,         110,99,     501.7,          59.9,          82,82,2022,ALL,male
Cambridge - Amigos School,00490006,MATH,          63,57,          11,10,          52,47,          38,35,           9,8,         110,99,     502.7,          57.5,          82,73,2022,ALL,male
Cambridge - Amigos School,00490006,SCI,          23,64,           3,8,          20,56,          10,28,           3,8,          36,97,     504.6,,,75,2022,ALL,male
Cambridge - Cambridge Street Upper School,00490305,ELA,          49,39,           4,3,          45,36,          37,30,          39,31,         125,83,     491.0,          44.9,          90,45,2022,ALL,male
Cambridge - Cambridge Street Upper School,00490305,MATH,          47,39,           6,5,          41,34,          46,38,          27,23,         120,79,     492.9,          54.3,          90,45,2022,ALL,male
Cambridge - Cambridge Street Upper School,00490305,SCI,          15,38,           2,5,          13,33,          15,38,          10,25,          40,69,     491.0,,,35,2022,ALL,male
Cambridge - Cambridgeport,00490007,ELA,          31,50,           2,3,          29,47,          30,48,           1,2,          62,94,     499.7,          49.6,          30,76,2022,ALL,male
Cambridge - Cambridgeport,00490007,MATH,          42,68,           4,6,          38,61,          12,19,           8,13,          62,94,     503.3,          59.4,          31,76,2022,ALL,male
Cambridge - Cambridgeport,00490007,SCI,          12,63,           2,11,          10,53,           5,26,           2,11,          19,95,     503.6,,,72,2022,ALL,male
Cambridge - Fletcher/Maynard Academy,00490090,ELA,          19,32,           1,2,          18,31,          27,46,          13,22,          59,100,     491.0,          52.9,          30,45,2022,ALL,male
Cambridge - Fletcher/Maynard Academy,00490090,MATH,          19,33,           2,4,          17,30,          24,42,          14,25,          57,100,     491.9,          56.0,          28,42,2022,ALL,male
Cambridge - Fletcher/Maynard Academy,00490090,SCI,           5,45,           0,0,           5,45,           5,45,           1,9,          11,100,     495.6,,,48,2022,ALL,male
Cambridge - Graham and Parks,00490080,ELA,          33,48,           4,6,          29,42,          27,39,           9,13,          69,100,     497.4,          56.2,          42,69,2022,ALL,male
Cambridge - Graham and Parks,00490080,MATH,          35,51,           9,13,          26,38,          23,33,          11,16,          69,100,     499.3,          50.4,          41,64,2022,ALL,male
Cambridge - Graham and Parks,00490080,SCI,          10,33,           2,7,           8,27,          17,57,           3,10,          30,100,     493.8,,,43,2022,ALL,male
Cambridge - Haggerty,00490020,ELA,          25,49,           3,6,          22,43,          20,39,           6,12,          51,96,     498.4,          62.7,          20,73,2022,ALL,male
Cambridge - Haggerty,00490020,MATH,          29,56,           5,10,          24,46,          14,27,           9,17,          52,98,     499.8,          69.4,          20,65,2022,ALL,male
Cambridge - Haggerty,00490020,SCI,           8,44,           1,6,           7,39,           7,39,           3,17,          18,100,     497.7,,,55,2022,ALL,male
Cambridge - John M Tobin,00490065,ELA,          30,55,           4,7,          26,47,          24,44,           1,2,          55,100,     504.2,          45.5,          31,89,2022,ALL,male
Cambridge - John M Tobin,00490065,MATH,          42,76,           7,13,          35,64,          11,20,           2,4,          55,100,     510.9,          56.8,          30,91,2022,ALL,male
Cambridge - John M Tobin,00490065,SCI,          12,63,           2,11,          10,53,           6,32,           1,5,          19,100,     506.8,,,80,2022,ALL,male
Cambridge - Kennedy-Longfellow,00490040,ELA,           9,22,           0,0,           9,22,          25,61,           7,17,          41,100,     486.7,          55.1,          22,31,2022,ALL,male
Cambridge - Kennedy-Longfellow,00490040,MATH,           6,15,           0,0,           6,15,          23,58,          11,28,          40,98,     481.3,          26.8,          22,16,2022,ALL,male
Cambridge - Kennedy-Longfellow,00490040,SCI,           4,27,           2,13,           2,13,           5,33,           6,40,          15,100,     481.5,,,15,2022,ALL,male
Cambridge - King Open,00490035,ELA,          17,29,           1,2,          16,27,          24,41,          18,31,          59,98,     488.1,          40.3,          29,35,2022,ALL,male
Cambridge - King Open,00490035,MATH,          17,29,           5,9,          12,21,          29,50,          12,21,          58,97,     491.1,          53.5,          30,40,2022,ALL,male
Cambridge - King Open,00490035,SCI,           3,21,           0,0,           3,21,           5,36,           6,43,          14,100,     483.4,,,19,2022,ALL,male
Cambridge - Maria L. Baldwin,00490005,ELA,          51,78,          17,26,          34,52,          10,15,           4,6,          65,99,     514.0,          67.7,          33,99,2022,ALL,male
Cambridge - Maria L. Baldwin,00490005,MATH,          50,77,          21,32,          29,45,          12,18,           3,5,          65,99,     518.0,          61.1,          33,98,2022,ALL,male
Cambridge - Maria L. Baldwin,00490005,SCI,          17,77,           7,32,          10,45,           4,18,           1,5,          22,96,     517.6,,,97,2022,ALL,male
Cambridge - Martin Luther King Jr.,00490030,ELA,          50,71,          16,23,          34,49,          18,26,           2,3,          70,100,     514.6,          70.6,          40,99,2022,ALL,male
Cambridge - Martin Luther King Jr.,00490030,MATH,          52,74,          26,37,          26,37,          15,21,           3,4,          70,100,     517.6,          65.8,          40,98,2022,ALL,male
Cambridge - Martin Luther King Jr.,00490030,SCI,          15,60,           4,16,          11,44,           8,32,           2,8,          25,100,     505.9,,,78,2022,ALL,male
Cambridge - Morse,00490045,ELA,          28,49,           4,7,          24,42,          24,42,           5,9,          57,100,     499.4,          47.0,          44,75,2022,ALL,male
Cambridge - Morse,00490045,MATH,          30,53,           6,11,          24,42,          20,35,           7,12,          57,100,     501.2,          51.3,          44,69,2022,ALL,male
Cambridge - Morse,00490045,SCI,          13,54,           3,13,          10,42,           9,38,           2,8,          24,100,     503.8,,,73,2022,ALL,male
Cambridge - Peabody,00490050,ELA,          45,68,           5,8,          40,61,          21,32,           0,0,          66,99,     508.2,          63.6,          36,96,2022,ALL,male
Cambridge - Peabody,00490050,MATH,          39,60,          10,15,          29,45,          24,37,           2,3,          65,99,     507.6,          52.2,          37,86,2022,ALL,male
Cambridge - Peabody,00490050,SCI,          16,62,           6,23,          10,38,           9,35,           1,4,          26,100,     511.2,,,89,2022,ALL,male
Cambridge - Putnam Avenue Upper School,00490310,ELA,          63,50,          14,11,          49,39,          40,32,          23,18,         126,97,     498.2,          56.8,         101,72,2022,ALL,male
Cambridge - Putnam Avenue Upper School,00490310,MATH,          43,34,           8,6,          35,28,          62,49,          21,17,         126,97,     492.8,          45.4,          99,45,2022,ALL,male
Cambridge - Putnam Avenue Upper School,00490310,SCI,          16,44,           6,17,          10,28,          18,50,           2,6,          36,95,     501.6,,,66,2022,ALL,male
Cambridge - Rindge Avenue Upper School,00490315,ELA,          53,50,          17,16,          36,34,          36,34,          17,16,         106,98,     500.7,          58.9,          75,80,2022,ALL,male
Cambridge - Rindge Avenue Upper School,00490315,MATH,          55,53,          15,14,          40,38,          35,34,          14,13,         104,96,     501.4,          54.3,          76,70,2022,ALL,male
Cambridge - Rindge Avenue Upper School,00490315,SCI,          21,62,           5,15,          16,47,           8,24,           5,15,          34,95,     500.6,,,64,2022,ALL,male
Cambridge - Vassal Lane Upper School,00490320,ELA,          46,34,           2,1,          44,32,          64,47,          26,19,         136,96,     490.7,          44.3,         102,44,2022,ALL,male
Cambridge - Vassal Lane Upper School,00490320,MATH,          62,46,           9,7,          53,39,          50,37,          23,17,         135,96,     497.0,          55.0,         103,58,2022,ALL,male
Cambridge - Vassal Lane Upper School,00490320,SCI,          14,30,           1,2,          13,28,          23,49,          10,21,          47,96,     486.4,,,25,2022,ALL,male
Canton - Dean S Luce,00500020,ELA,          76,62,           6,5,          70,57,          40,33,           7,6,         123,98,     502.3,          48.5,          81,84,2022,ALL,male
Canton - Dean S Luce,00500020,MATH,          88,71,          19,15,          69,56,          31,25,           5,4,         124,99,     510.1,          58.3,          82,90,2022,ALL,male
Canton - Dean S Luce,00500020,SCI,          25,57,           2,5,          23,52,          16,36,           3,7,          44,100,     502.4,,,68,2022,ALL,male
Canton - John F Kennedy,00500017,ELA,          54,48,           4,4,          50,44,          51,45,           8,7,         113,100,     498.6,          49.1,          76,73,2022,ALL,male
