school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Boston - Bradley Elementary School,00350215,SCI,           6,55,           1,9,           5,45,           4,36,           1,9,          11,     501.6,,,40,2019,ALL,white
Boston - Condon K-8 School,00350146,ELA,          42,45,          10,11,          32,34,          42,45,          10,11,          94,     498.6,          54.7,          74,22,2019,ALL,white
Boston - Condon K-8 School,00350146,MATH,          31,33,           5,5,          26,28,          47,50,          16,17,          94,     493.1,          43.5,          74,14,2019,ALL,white
Boston - Condon K-8 School,00350146,SCI,           8,47,           2,12,           6,35,           7,41,           2,12,          17,     501.4,,,40,2019,ALL,white
Boston - Conley Elementary School,00350122,ELA,          11,61,           0,0,          11,61,           7,39,           0,0,          18,     506.5,,           8,57,2019,ALL,white
Boston - Conley Elementary School,00350122,MATH,           8,44,           1,6,           7,39,           9,50,           1,6,          18,     500.5,,           8,42,2019,ALL,white
Boston - Curley K-8 School,00350020,ELA,          68,79,          30,35,          38,44,          13,15,           5,6,          86,     520.2,          61.1,          70,97,2019,ALL,white
Boston - Curley K-8 School,00350020,MATH,          69,80,          24,28,          45,52,           9,10,           8,9,          86,     518.0,          60.6,          70,97,2019,ALL,white
Boston - Curley K-8 School,00350020,SCI,          14,64,           5,23,           9,41,           3,14,           5,23,          22,     500.1,,,33,2019,ALL,white
Boston - Edison K-8 School,00350375,ELA,          19,44,           3,7,          16,37,          14,33,          10,23,          43,     492.3,          54.1,          35,8,2019,ALL,white
Boston - Edison K-8 School,00350375,MATH,          12,28,           3,7,           9,21,          20,47,          11,26,          43,     487.6,          48.1,          35,6,2019,ALL,white
Boston - Edison K-8 School,00350375,SCI,           7,41,           2,12,           5,29,           5,29,           5,29,          17,     489.2,,,6,2019,ALL,white
Boston - Edwards Middle School,00350430,ELA,           4,12,           1,3,           3,9,          16,48,          13,39,          33,     477.2,          29.3,          28,1,2019,ALL,white
Boston - Edwards Middle School,00350430,MATH,           3,9,           0,0,           3,9,          21,66,           8,25,          32,     478.6,          38.0,          27,2,2019,ALL,white
Boston - Eliot K-8 Innovation School,00350096,ELA,         175,82,          65,30,         110,51,          32,15,           7,3,         214,     519.0,          59.5,         146,96,2019,ALL,white
Boston - Eliot K-8 Innovation School,00350096,MATH,         176,83,          81,38,          95,45,          32,15,           5,2,         213,     522.6,          63.1,         145,99,2019,ALL,white
Boston - Eliot K-8 Innovation School,00350096,SCI,          35,71,           9,18,          26,53,          11,22,           3,6,          49,     508.3,,,72,2019,ALL,white
Boston - Gardner Pilot Academy,00350326,ELA,          10,32,           3,10,           7,23,          17,55,           4,13,          31,     494.4,          42.7,          25,11,2019,ALL,white
Boston - Gardner Pilot Academy,00350326,MATH,          13,42,           1,3,          12,39,          16,52,           2,6,          31,     496.7,          61.4,          25,25,2019,ALL,white
Boston - Gardner Pilot Academy,00350326,SCI,           1,8,           0,0,           1,8,           8,67,           3,25,          12,     481.6,,,2,2019,ALL,white
Boston - Guild Elementary School,00350062,ELA,           8,35,           1,4,           7,30,          13,57,           2,9,          23,     494.0,,          16,10,2019,ALL,white
Boston - Guild Elementary School,00350062,MATH,           8,35,           0,0,           8,35,           9,39,           6,26,          23,     488.6,,          16,8,2019,ALL,white
Boston - Guild Elementary School,00350062,SCI,           1,10,           0,0,           1,10,           3,30,           6,60,          10,     466.3,,,1,2019,ALL,white
Boston - Haley Pilot School,00350077,ELA,          43,72,          14,23,          29,48,          12,20,           5,8,          60,     512.6,          60.6,          49,82,2019,ALL,white
Boston - Haley Pilot School,00350077,MATH,          39,65,           2,3,          37,62,          14,23,           7,12,          60,     501.2,          52.4,          49,45,2019,ALL,white
Boston - Haley Pilot School,00350077,SCI,           8,50,           0,0,           8,50,           6,38,           2,13,          16,     499.3,,,30,2019,ALL,white
Boston - Harvard-Kent Elementary School,00350200,ELA,           4,33,           0,0,           4,33,           6,50,           2,17,          12,     490.9,,          10,6,2019,ALL,white
Boston - Harvard-Kent Elementary School,00350200,MATH,           4,31,           0,0,           4,31,           9,69,           0,0,          13,     491.5,,          12,12,2019,ALL,white
Boston - Henderson K-12 Inclusion School Upper,00350426,ELA,          39,49,          10,13,          29,36,          29,36,          12,15,          80,     503.6,          47.8,          49,43,2019,ALL,white
Boston - Henderson K-12 Inclusion School Upper,00350426,MATH,          39,48,           7,9,          32,40,          31,38,          11,14,          81,     502.2,          38.9,          49,49,2019,ALL,white
Boston - Henderson K-12 Inclusion School Upper,00350426,SCI,           4,21,           0,0,           4,21,          10,53,           5,26,          19,     486.6,,,4,2019,ALL,white
Boston - Hennigan K-8 School,00350153,ELA,           9,75,           2,17,           7,58,           3,25,           0,0,          12,     512.6,,           9,82,2019,ALL,white
Boston - Hennigan K-8 School,00350153,MATH,           8,67,           2,17,           6,50,           4,33,           0,0,          12,     511.3,,           9,87,2019,ALL,white
Boston - Hurley K-8 School,00350182,ELA,          30,94,           6,19,          24,75,           2,6,           0,0,          32,     519.0,          57.9,          23,96,2019,ALL,white
Boston - Hurley K-8 School,00350182,MATH,          30,94,          10,31,          20,63,           2,6,           0,0,          32,     521.7,          66.5,          23,99,2019,ALL,white
Boston - Irving Middle School,00350445,MATH,           0,0,           0,0,           0,0,           7,70,           3,30,          10,     476.7,,           9,1,2019,ALL,white
Boston - Jackson-Mann K-8 School,00350013,ELA,          22,61,           2,6,          20,56,           9,25,           5,14,          36,     502.0,          46.0,          31,35,2019,ALL,white
Boston - Jackson-Mann K-8 School,00350013,MATH,          25,69,           5,14,          20,56,           7,19,           4,11,          36,     506.7,          57.1,          31,71,2019,ALL,white
Boston - Jackson-Mann K-8 School,00350013,SCI,          10,67,           0,0,          10,67,           4,27,           1,7,          15,     505.2,,,57,2019,ALL,white
Boston - Kenny Elementary School,00350328,ELA,           8,42,           0,0,           8,42,          10,53,           1,5,          19,     495.1,,          11,13,2019,ALL,white
Boston - Kenny Elementary School,00350328,MATH,          10,53,           0,0,          10,53,           9,47,           0,0,          19,     497.9,,          11,30,2019,ALL,white
Boston - Kilmer K-8 School,00350190,ELA,          62,50,           7,6,          55,44,          57,46,           6,5,         125,     501.8,          46.0,         102,34,2019,ALL,white
Boston - Kilmer K-8 School,00350190,MATH,          76,61,          18,14,          58,46,          43,34,           6,5,         125,     505.9,          62.2,         102,68,2019,ALL,white
Boston - Kilmer K-8 School,00350190,SCI,           8,18,           3,7,           5,11,          28,64,           8,18,          44,     487.7,,,5,2019,ALL,white
Boston - Lee K-8 School,00350183,ELA,          12,50,           3,13,           9,38,           6,25,           6,25,          24,     514.4,,          17,88,2019,ALL,white
Boston - Lee K-8 School,00350183,MATH,          13,54,           3,13,          10,42,           4,17,           7,29,          24,     510.4,,          17,84,2019,ALL,white
Boston - Lyndon K-8 School,00350262,ELA,         117,70,          28,17,          89,54,          44,27,           5,3,         166,     511.8,          60.5,         114,80,2019,ALL,white
Boston - Lyndon K-8 School,00350262,MATH,         111,67,          19,11,          92,55,          48,29,           7,4,         166,     507.9,          61.8,         114,75,2019,ALL,white
Boston - Lyndon K-8 School,00350262,SCI,          27,54,           4,8,          23,46,          17,34,           6,12,          50,     498.9,,,28,2019,ALL,white
Boston - Lyon K-8 School,00350004,ELA,          18,69,           4,15,          14,54,           7,27,           1,4,          26,     510.3,,          15,75,2019,ALL,white
Boston - Lyon K-8 School,00350004,MATH,          16,62,           1,4,          15,58,           9,35,           1,4,          26,     502.6,,          15,52,2019,ALL,white
Boston - Manning Elementary School,00350184,ELA,          26,93,           9,32,          17,61,           2,7,           0,0,          28,     519.4,,          19,96,2019,ALL,white
Boston - Manning Elementary School,00350184,MATH,          23,82,           5,18,          18,64,           5,18,           0,0,          28,     512.1,,          19,89,2019,ALL,white
Boston - Mario Umana Academy,00350656,ELA,          13,35,           2,5,          11,30,          16,43,           8,22,          37,     491.6,          48.9,          35,7,2019,ALL,white
Boston - Mario Umana Academy,00350656,MATH,          11,30,           2,5,           9,24,          13,35,          13,35,          37,     485.6,          45.8,          35,5,2019,ALL,white
Boston - Mario Umana Academy,00350656,SCI,           3,23,           0,0,           3,23,           6,46,           4,31,          13,     481.7,,,2,2019,ALL,white
Boston - Mather Elementary School,00350227,ELA,           7,64,           1,9,           6,55,           4,36,           0,0,          11,     505.1,,           5,51,2019,ALL,white
Boston - Mather Elementary School,00350227,MATH,           6,55,           1,9,           5,45,           3,27,           2,18,          11,     499.8,,           5,39,2019,ALL,white
Boston - McCormack Middle School,00350179,ELA,           2,13,           0,0,           2,13,           8,50,           6,38,          16,     481.4,,          14,2,2019,ALL,white
Boston - McCormack Middle School,00350179,MATH,           2,13,           0,0,           2,13,           8,50,           6,38,          16,     477.3,,          14,1,2019,ALL,white
Boston - McKay K-8 School,00350080,ELA,          12,26,           1,2,          11,23,          30,64,           5,11,          47,     490.4,          36.6,          40,5,2019,ALL,white
Boston - McKay K-8 School,00350080,MATH,          11,24,           0,0,          11,24,          25,54,          10,22,          46,     487.2,          45.0,          39,6,2019,ALL,white
Boston - McKay K-8 School,00350080,SCI,           3,17,           0,0,           3,17,          10,56,           5,28,          18,     482.0,,,2,2019,ALL,white
Boston - Mendell Elementary School,00350100,ELA,          31,94,          15,45,          16,48,           2,6,           0,0,          33,     530.6,,          16,99,2019,ALL,white
Boston - Mendell Elementary School,00350100,MATH,          28,85,          12,36,          16,48,           5,15,           0,0,          33,     522.2,,          16,99,2019,ALL,white
Boston - Mildred Avenue K-8 School,00350378,ELA,           3,30,           0,0,           3,30,           4,40,           3,30,          10,     488.4,,           9,,2019,ALL,white
Boston - Mission Hill K-8 School,00350382,ELA,          17,68,           5,20,          12,48,           7,28,           1,4,          25,     513.3,,          18,85,2019,ALL,white
Boston - Mission Hill K-8 School,00350382,MATH,          15,60,           3,12,          12,48,           9,36,           1,4,          25,     507.3,,          18,73,2019,ALL,white
Boston - Mozart Elementary School,00350237,ELA,          17,71,           5,21,          12,50,           5,21,           2,8,          24,     513.0,,          13,84,2019,ALL,white
Boston - Mozart Elementary School,00350237,MATH,          18,75,           1,4,          17,71,           4,17,           2,8,          24,     508.7,,          13,78,2019,ALL,white
Boston - Murphy K-8 School,00350240,ELA,          48,65,          16,22,          32,43,          20,27,           6,8,          74,     510.9,          60.9,          55,76,2019,ALL,white
Boston - Murphy K-8 School,00350240,MATH,          42,57,           7,9,          35,47,          27,36,           5,7,          74,     504.6,          49.3,          55,61,2019,ALL,white
Boston - Murphy K-8 School,00350240,SCI,           9,41,           1,5,           8,36,           7,32,           6,27,          22,     493.6,,,13,2019,ALL,white
Boston - O'Bryant School of Math & Science,00350575,ELA,          33,77,           5,12,          28,65,           9,21,           1,2,          43,     510.0,          60.8,          38,74,2019,ALL,white
Boston - O'Bryant School of Math & Science,00350575,MATH,          37,86,           9,21,          28,65,           6,14,           0,0,          43,     517.4,          69.0,          38,97,2019,ALL,white
Boston - O'Bryant School of Math & Science,00350575,SCI,          13,59,           1,5,          12,55,           9,41,           0,0,          22,     504.3,,,53,2019,ALL,white
Boston - Ohrenberger School,00350258,ELA,          96,66,          33,23,          63,43,          41,28,           8,6,         145,     510.8,          54.9,         107,76,2019,ALL,white
Boston - Ohrenberger School,00350258,MATH,          99,68,          32,22,          67,46,          42,29,           4,3,         145,     511.6,          61.9,         107,88,2019,ALL,white
Boston - Ohrenberger School,00350258,SCI,          16,42,           7,18,           9,24,          19,50,           3,8,          38,     499.1,,,29,2019,ALL,white
Boston - Orchard Gardens K-8 School,00350257,ELA,           3,23,           0,0,           3,23,           7,54,           3,23,          13,     479.9,,          10,1,2019,ALL,white
Boston - Orchard Gardens K-8 School,00350257,MATH,           1,8,           0,0,           1,8,           7,54,           5,38,          13,     477.9,,          10,1,2019,ALL,white
Boston - Otis Elementary School,00350156,ELA,          19,53,           1,3,          18,50,          16,44,           1,3,          36,     502.9,          55.2,          21,40,2019,ALL,white
Boston - Otis Elementary School,00350156,MATH,          20,56,           3,8,          17,47,          13,36,           3,8,          36,     501.7,          66.3,          21,47,2019,ALL,white
Boston - Perry K-8 School,00350255,ELA,          29,45,           5,8,          24,38,          26,41,           9,14,          64,     498.5,          47.9,          45,22,2019,ALL,white
Boston - Perry K-8 School,00350255,MATH,          26,41,           5,8,          21,33,          30,47,           8,13,          64,     496.2,          44.6,          45,23,2019,ALL,white
Boston - Perry K-8 School,00350255,SCI,           5,31,           0,0,           5,31,           9,56,           2,13,          16,     491.7,,,9,2019,ALL,white
Boston - Philbrick Elementary School,00350172,ELA,           8,62,           0,0,           8,62,           5,38,           0,0,          13,     504.0,,          11,45,2019,ALL,white
Boston - Philbrick Elementary School,00350172,MATH,           8,62,           0,0,           8,62,           3,23,           2,15,          13,     499.1,,          10,36,2019,ALL,white
Boston - Quincy Elementary School,00350286,ELA,          20,67,           9,30,          11,37,           8,27,           2,7,          30,     515.0,,          17,90,2019,ALL,white
Boston - Quincy Elementary School,00350286,MATH,          20,67,           6,20,          14,47,           8,27,           2,7,          30,     513.2,,          17,92,2019,ALL,white
Boston - Quincy Upper School,00350565,ELA,          10,63,           3,19,           7,44,           4,25,           2,13,          16,     504.3,,          16,47,2019,ALL,white
Boston - Quincy Upper School,00350565,MATH,           9,56,           0,0,           9,56,           5,31,           2,13,          16,     497.3,,          16,27,2019,ALL,white
Boston - Roosevelt K-8 School,00350116,ELA,          20,59,           4,12,          16,47,           9,26,           5,15,          34,     500.4,          46.4,          23,29,2019,ALL,white
Boston - Roosevelt K-8 School,00350116,MATH,          17,50,           6,18,          11,32,          10,29,           7,21,          34,     499.5,          56.7,          23,38,2019,ALL,white
Boston - Sumner Elementary School,00350052,ELA,          20,77,           7,27,          13,50,           5,19,           1,4,          26,     518.8,,          15,96,2019,ALL,white
Boston - Sumner Elementary School,00350052,MATH,          18,69,          11,42,           7,27,           5,19,           3,12,          26,     514.2,,          15,93,2019,ALL,white
Boston - TechBoston Academy,00350657,ELA,           4,29,           3,21,           1,7,           7,50,           3,21,          14,     491.3,,          14,7,2019,ALL,white
Boston - TechBoston Academy,00350657,MATH,           7,50,           0,0,           7,50,           6,43,           1,7,          14,     497.1,,          14,27,2019,ALL,white
Boston - Tynan Elementary School,00350181,ELA,           5,24,           0,0,           5,24,           8,38,           8,38,          21,     492.6,,          11,9,2019,ALL,white
Boston - Tynan Elementary School,00350181,MATH,           3,14,           1,5,           2,10,           9,43,           9,43,          21,     485.7,,          11,5,2019,ALL,white
Boston - Warren-Prescott K-8 School,00350346,ELA,         107,76,          35,25,          72,51,          29,21,           5,4,         141,     516.2,          60.5,         106,92,2019,ALL,white
Boston - Warren-Prescott K-8 School,00350346,MATH,          99,70,          25,18,          74,52,          36,26,           6,4,         141,     511.3,          57.8,         107,87,2019,ALL,white
Boston - Warren-Prescott K-8 School,00350346,SCI,          25,57,           5,11,          20,45,          15,34,           4,9,          44,     506.8,,,65,2019,ALL,white
Boston - Winship Elementary School,00350374,ELA,           7,54,           0,0,           7,54,           6,46,           0,0,          13,     504.5,,           6,48,2019,ALL,white
Boston - Winship Elementary School,00350374,MATH,           8,62,           1,8,           7,54,           5,38,           0,0,          13,     507.0,,           6,72,2019,ALL,white
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,         111,66,          23,14,          88,52,          52,31,           6,4,         169,     508.3,          63.6,         148,64,2019,ALL,white
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,         124,73,          23,14,         101,59,          44,26,           2,1,         170,     509.9,          77.6,         149,82,2019,ALL,white
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          51,56,          11,12,          40,44,          37,41,           3,3,          91,     505.1,,,55,2019,ALL,white
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           3,30,           1,10,           2,20,           3,30,           4,40,          10,     480.9,,           8,2,2019,ALL,white
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           0,0,           0,0,           0,0,           8,80,           2,20,          10,     479.4,,           8,2,2019,ALL,white
Bourne - Bourne Middle School,00360325,ELA,         300,51,          39,7,         261,45,         237,40,          49,8,         586,     499.6,          48.8,         557,27,2019,ALL,white
Bourne - Bourne Middle School,00360325,MATH,         248,42,          20,3,         228,39,         283,48,          54,9,         585,     496.1,          49.6,         560,22,2019,ALL,white
Bourne - Bourne Middle School,00360325,SCI,         134,45,          12,4,         122,41,         142,48,          19,6,         295,     497.8,,,23,2019,ALL,white
Bourne - Bournedale Elementary School,00360005,ELA,          56,44,           5,4,          51,40,          62,49,           9,7,         127,     498.7,          47.0,          72,23,2019,ALL,white
Bourne - Bournedale Elementary School,00360005,MATH,          54,43,           5,4,          49,39,          55,43,          18,14,         127,     493.3,          50.4,          73,15,2019,ALL,white
Bourne - Peebles Elementary School,00360010,ELA,          73,52,          13,9,          60,43,          60,43,           7,5,         140,     502.3,          58.1,          64,36,2019,ALL,white
Bourne - Peebles Elementary School,00360010,MATH,          62,44,          13,9,          49,35,          63,45,          15,11,         140,     497.0,          47.3,          65,26,2019,ALL,white
Boxford - Spofford Pond,00380013,ELA,         249,69,          44,12,         205,57,         105,29,           7,2,         361,     508.4,          55.4,         257,66,2019,ALL,white
Boxford - Spofford Pond,00380013,MATH,         228,63,          40,11,         188,52,         120,33,          13,4,         361,     506.7,          57.5,         258,71,2019,ALL,white
Boxford - Spofford Pond,00380013,SCI,          61,69,           9,10,          52,59,          26,30,           1,1,          88,     510.9,,,83,2019,ALL,white
Boylston (non-op) - Boylston Elementary,00390005,ELA,          97,77,          19,15,          78,62,          28,22,           1,1,         126,     512.8,          57.9,          76,83,2019,ALL,white
Boylston (non-op) - Boylston Elementary,00390005,MATH,          74,59,          11,9,          63,50,          50,40,           2,2,         126,     504.7,          48.3,          77,62,2019,ALL,white
Boylston (non-op) - Boylston Elementary,00390005,SCI,          33,73,           9,20,          24,53,           9,20,           3,7,          45,     511.5,,,85,2019,ALL,white
Braintree - Archie T Morrison,00400033,ELA,         111,64,          23,13,          88,51,          59,34,           4,2,         174,     509.8,          38.1,         110,73,2019,ALL,white
Braintree - Archie T Morrison,00400033,MATH,         104,60,          23,13,          81,47,          60,34,          10,6,         174,     506.5,          33.3,         108,70,2019,ALL,white
Braintree - Archie T Morrison,00400033,SCI,          53,72,          14,19,          39,53,          19,26,           2,3,          74,     513.0,,,89,2019,ALL,white
Braintree - Donald Ross,00400050,ELA,          63,68,          14,15,          49,53,          30,32,           0,0,          93,     511.4,          59.2,          67,78,2019,ALL,white
Braintree - Donald Ross,00400050,MATH,          47,51,           2,2,          45,48,          44,47,           2,2,          93,     500.6,          48.4,          67,42,2019,ALL,white
Braintree - Donald Ross,00400050,SCI,          31,82,           5,13,          26,68,           7,18,           0,0,          38,     513.1,,,89,2019,ALL,white
Braintree - East Middle School,00400305,ELA,         292,62,          69,15,         223,47,         158,34,          20,4,         470,     507.4,          47.7,         462,61,2019,ALL,white
Braintree - East Middle School,00400305,MATH,         262,56,          42,9,         220,47,         189,40,          18,4,         469,     503.8,          47.7,         461,57,2019,ALL,white
Braintree - East Middle School,00400305,SCI,         101,61,          25,15,          76,46,          59,36,           6,4,         166,     506.8,,,65,2019,ALL,white
Braintree - Highlands,00400015,ELA,         138,75,          36,20,         102,55,          46,25,           0,0,         184,     515.2,          59.5,         117,90,2019,ALL,white
Braintree - Highlands,00400015,MATH,         120,65,          16,9,         104,56,          62,34,           3,2,         185,     507.9,          46.7,         118,75,2019,ALL,white
Braintree - Highlands,00400015,SCI,          52,83,          13,21,          39,62,          10,16,           1,2,          63,     515.1,,,92,2019,ALL,white
Braintree - Hollis,00400005,ELA,         118,72,          28,17,          90,55,          41,25,           4,2,         163,     512.1,          53.1,         117,81,2019,ALL,white
Braintree - Hollis,00400005,MATH,          91,56,          15,9,          76,47,          70,43,           2,1,         163,     504.6,          39.1,         117,61,2019,ALL,white
Braintree - Hollis,00400005,SCI,          39,74,           7,13,          32,60,          14,26,           0,0,          53,     510.0,,,80,2019,ALL,white
Braintree - Liberty,00400025,ELA,         114,72,          29,18,          85,54,          42,27,           2,1,         158,     513.3,          65.7,         104,85,2019,ALL,white
Braintree - Liberty,00400025,MATH,          99,63,          10,6,          89,56,          56,35,           3,2,         158,     504.9,          52.8,         104,62,2019,ALL,white
Braintree - Liberty,00400025,SCI,          41,82,          12,24,          29,58,           8,16,           1,2,          50,     516.9,,,95,2019,ALL,white
Braintree - Mary E Flaherty School,00400020,ELA,         103,78,          27,20,          76,58,          22,17,           7,5,         132,     516.8,          69.5,          84,93,2019,ALL,white
Braintree - Mary E Flaherty School,00400020,MATH,          79,60,          16,12,          63,48,          44,33,           9,7,         132,     505.7,          51.7,          83,66,2019,ALL,white
Braintree - Mary E Flaherty School,00400020,SCI,          44,85,          15,29,          29,56,           8,15,           0,0,          52,     518.6,,,97,2019,ALL,white
Braintree - South Middle School,00400310,ELA,         317,62,          68,13,         249,49,         167,33,          27,5,         511,     506.9,          45.9,         489,59,2019,ALL,white
Braintree - South Middle School,00400310,MATH,         298,58,          50,10,         248,48,         198,39,          16,3,         512,     505.2,          48.8,         488,64,2019,ALL,white
Braintree - South Middle School,00400310,SCI,          89,52,          14,8,          75,44,          72,42,          11,6,         172,     501.2,,,38,2019,ALL,white
Brewster - Eddy Elementary,00410010,ELA,         135,67,          15,7,         120,59,          64,32,           4,2,         203,     506.5,          43.3,         134,57,2019,ALL,white
Brewster - Eddy Elementary,00410010,MATH,         126,62,          18,9,         108,53,          69,34,           8,4,         203,     505.6,          41.2,         135,65,2019,ALL,white
Brewster - Eddy Elementary,00410010,SCI,          42,59,           6,8,          36,51,          27,38,           2,3,          71,     504.4,,,53,2019,ALL,white
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,         251,59,          42,10,         209,49,         151,35,          25,6,         427,     503.3,          53.1,         415,42,2019,ALL,white
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,         262,61,          46,11,         216,51,         146,34,          19,4,         427,     505.0,          56.6,         415,63,2019,ALL,white
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,         115,52,          18,8,          97,44,          92,42,          13,6,         220,     502.2,,,42,2019,ALL,white
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,         208,72,          44,15,         164,57,          76,26,           5,2,         289,     511.3,          53.6,         142,78,2019,ALL,white
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,         200,69,          38,13,         162,56,          80,28,           9,3,         289,     508.7,          60.6,         142,78,2019,ALL,white
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,         118,64,          18,10,         100,54,          63,34,           4,2,         185,     507.3,,,61,2019,ALL,white
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,          99,54,          15,8,          84,45,          73,39,          13,7,         185,     501.8,,,47,2019,ALL,white
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,         318,56,          47,8,         271,48,         216,38,          33,6,         567,     502.4,          46.1,         560,37,2019,ALL,white
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,         315,56,          32,6,         283,50,         230,41,          22,4,         567,     502.8,          48.8,         560,53,2019,ALL,white
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,         158,54,          25,9,         133,46,         117,40,          16,5,         291,     502.8,,,46,2019,ALL,white
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,         373,59,          43,7,         330,52,         234,37,          30,5,         637,     503.8,          47.5,         631,44,2019,ALL,white
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,         407,64,          40,6,         367,58,         200,31,          30,5,         637,     504.6,          51.0,         631,61,2019,ALL,white
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,         117,56,          18,9,          99,48,          82,39,           9,4,         208,     503.9,,,51,2019,ALL,white
Brimfield - Brimfield Elementary,00430005,ELA,          94,65,           5,3,          89,61,          48,33,           3,2,         145,     505.4,          47.8,         108,57,2019,ALL,white
Brimfield - Brimfield Elementary,00430005,MATH,         102,70,          13,9,          89,61,          38,26,           5,3,         145,     508.3,          57.7,         108,81,2019,ALL,white
Brimfield - Brimfield Elementary,00430005,SCI,          30,79,           3,8,          27,71,           8,21,           0,0,          38,     512.2,,,90,2019,ALL,white
Brockton - Ashfield Middle School,00440421,ELA,          79,50,           2,1,          77,49,          60,38,          19,12,         158,     497.9,          57.9,         151,20,2019,ALL,white
Brockton - Ashfield Middle School,00440421,MATH,          56,35,           5,3,          51,32,          87,55,          15,9,         158,     493.4,          52.5,         152,15,2019,ALL,white
Brockton - Ashfield Middle School,00440421,SCI,          14,29,           1,2,          13,27,          27,56,           7,15,          48,     493.5,,,12,2019,ALL,white
Brockton - Brookfield,00440010,ELA,          36,43,           2,2,          34,40,          38,45,          10,12,          84,     495.8,          43.9,          43,14,2019,ALL,white
Brockton - Brookfield,00440010,MATH,          28,33,           2,2,          26,31,          47,56,           9,11,          84,     494.9,          57.9,          43,19,2019,ALL,white
Brockton - Brookfield,00440010,SCI,           9,32,           0,0,           9,32,          13,46,           6,21,          28,     491.2,,,8,2019,ALL,white
Brockton - Downey,00440110,ELA,          11,20,           0,0,          11,20,          25,45,          19,35,          55,     486.6,          44.6,          29,3,2019,ALL,white
Brockton - Downey,00440110,MATH,          11,20,           0,0,          11,20,          22,40,          22,40,          55,     483.3,          50.3,          29,3,2019,ALL,white
Brockton - Downey,00440110,SCI,           7,32,           1,5,           6,27,          10,45,           5,23,          22,     491.8,,,9,2019,ALL,white
Brockton - Dr W Arnone Community School,00440001,ELA,           7,21,           0,0,           7,21,          20,59,           7,21,          34,     482.1,,          15,2,2019,ALL,white
Brockton - Dr W Arnone Community School,00440001,MATH,           5,15,           0,0,           5,15,          16,47,          13,38,          34,     479.1,,          15,2,2019,ALL,white
Brockton - East Middle School,00440405,ELA,          24,26,           0,0,          24,26,          49,53,          19,21,          92,     488.5,          52.3,          87,4,2019,ALL,white
Brockton - East Middle School,00440405,MATH,          17,19,           1,1,          16,18,          54,59,          20,22,          91,     482.6,          40.1,          86,2,2019,ALL,white
Brockton - East Middle School,00440405,SCI,           6,19,           0,0,           6,19,          17,55,           8,26,          31,     486.6,,,4,2019,ALL,white
Brockton - Edgar B Davis,00440023,ELA,          27,33,           1,1,          26,31,          51,61,           5,6,          83,     494.2,          50.8,          70,11,2019,ALL,white
Brockton - Edgar B Davis,00440023,MATH,          28,34,           0,0,          28,34,          44,54,          10,12,          82,     490.7,          46.8,          69,11,2019,ALL,white
Brockton - Edgar B Davis,00440023,SCI,           6,25,           1,4,           5,21,          15,63,           3,13,          24,     489.4,,,6,2019,ALL,white
Brockton - Hancock,00440045,ELA,          34,37,           1,1,          33,36,          52,57,           5,5,          91,     495.6,          51.1,          58,14,2019,ALL,white
Brockton - Hancock,00440045,MATH,          32,35,           1,1,          31,34,          42,46,          17,19,          91,     491.7,          49.2,          58,12,2019,ALL,white
Brockton - Hancock,00440045,SCI,          16,52,           1,3,          15,48,          15,48,           0,0,          31,     499.1,,,29,2019,ALL,white
Brockton - John F Kennedy,00440017,ELA,          21,34,           2,3,          19,31,          34,56,           6,10,          61,     494.0,          51.8,          36,10,2019,ALL,white
Brockton - John F Kennedy,00440017,MATH,          21,34,           1,2,          20,33,          35,57,           5,8,          61,     493.0,          61.9,          36,14,2019,ALL,white
Brockton - John F Kennedy,00440017,SCI,           9,47,           1,5,           8,42,           8,42,           2,11,          19,     495.0,,,15,2019,ALL,white
Brockton - Joseph F. Plouffe Academy,00440422,ELA,          86,56,          14,9,          72,47,          56,36,          12,8,         154,     504.1,          49.4,         145,46,2019,ALL,white
Brockton - Joseph F. Plouffe Academy,00440422,MATH,          97,63,          21,14,          76,49,          44,29,          13,8,         154,     506.3,          49.2,         145,69,2019,ALL,white
