school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Brookline - Heath,00460025,ELA,          18,67,           6,22,          12,44,           8,30,           1,4,          27,100,     510.6,          49.1,          20,2021,ALL,hispanic/latino
Brookline - Heath,00460025,MATH,          11,41,           2,7,           9,33,          15,56,           1,4,          27,100,     496.4,          38.3,          20,2021,ALL,hispanic/latino
Brookline - Heath,00460025,SCI,           6,55,           4,36,           2,18,           5,45,           0,0,          11,100,     511.6,,,2021,ALL,hispanic/latino
Brookline - John D Runkle,00460045,ELA,          20,44,           2,4,          18,40,          20,44,           5,11,          45,100,     495.6,          29.4,          26,2021,ALL,hispanic/latino
Brookline - John D Runkle,00460045,MATH,          18,41,           3,7,          15,34,          19,43,           7,16,          44,96,     495.0,          42.8,          25,2021,ALL,hispanic/latino
Brookline - John D Runkle,00460045,SCI,           7,54,           0,0,           7,54,           5,38,           1,8,          13,100,     498.1,,,2021,ALL,hispanic/latino
Brookline - Lawrence,00460030,ELA,          24,71,           7,21,          17,50,           7,21,           3,9,          34,97,     509.0,          62.6,          22,2021,ALL,hispanic/latino
Brookline - Lawrence,00460030,MATH,          14,41,           2,6,          12,35,          16,47,           4,12,          34,97,     494.5,          44.9,          22,2021,ALL,hispanic/latino
Brookline - Michael Driscoll,00460020,ELA,          19,76,           2,8,          17,68,           5,20,           1,4,          25,97,     507.8,,          17,2021,ALL,hispanic/latino
Brookline - Michael Driscoll,00460020,MATH,          10,40,           2,8,           8,32,          12,48,           3,12,          25,97,     500.2,,          17,2021,ALL,hispanic/latino
Brookline - Michael Driscoll,00460020,SCI,           5,45,           0,0,           5,45,           6,55,           0,0,          11,92,     502.7,,,2021,ALL,hispanic/latino
Brookline - Pierce,00460040,ELA,          37,76,          10,20,          27,55,          11,22,           1,2,          49,100,     510.9,          57.9,          30,2021,ALL,hispanic/latino
Brookline - Pierce,00460040,MATH,          18,39,           5,11,          13,28,          22,48,           6,13,          46,96,     493.7,          35.3,          28,2021,ALL,hispanic/latino
Brookline - William H Lincoln,00460035,ELA,          19,61,           0,0,          19,61,           8,26,           4,13,          31,94,     498.4,          29.7,          20,2021,ALL,hispanic/latino
Brookline - William H Lincoln,00460035,MATH,          15,48,           2,6,          13,42,          12,39,           4,13,          31,94,     498.5,          58.8,          20,2021,ALL,hispanic/latino
Brookline - William H Lincoln,00460035,SCI,           5,42,           1,8,           4,33,           5,42,           2,17,          12,100,     497.1,,,2021,ALL,hispanic/latino
Burlington - Fox Hill,00480007,ELA,           7,54,           0,0,           7,54,           5,38,           1,8,          13,100,     498.5,,           6,2021,ALL,hispanic/latino
Burlington - Fox Hill,00480007,MATH,           2,15,           1,8,           1,8,           6,46,           5,38,          13,100,     482.3,,           6,2021,ALL,hispanic/latino
Burlington - Francis Wyman Elementary,00480035,ELA,          10,50,           2,10,           8,40,           4,20,           6,30,          20,100,     494.7,,           8,2021,ALL,hispanic/latino
Burlington - Francis Wyman Elementary,00480035,MATH,           5,25,           1,5,           4,20,          11,55,           4,20,          20,100,     489.2,,           8,2021,ALL,hispanic/latino
Burlington - Marshall Simonds Middle,00480303,ELA,           9,29,           2,6,           7,23,          18,58,           4,13,          31,91,     493.0,          29.8,          28,2021,ALL,hispanic/latino
Burlington - Marshall Simonds Middle,00480303,MATH,           7,23,           0,0,           7,23,          18,58,           6,19,          31,91,     488.1,          24.9,          28,2021,ALL,hispanic/latino
Burlington - Memorial,00480015,ELA,           9,39,           1,4,           8,35,          10,43,           4,17,          23,100,     491.4,,           6,2021,ALL,hispanic/latino
Burlington - Memorial,00480015,MATH,           9,39,           0,0,           9,39,           8,35,           6,26,          23,100,     486.9,,           6,2021,ALL,hispanic/latino
Cambridge - Amigos School,00490006,ELA,          56,50,          13,12,          43,38,          42,38,          14,13,         112,94,     500.8,          42.5,          68,2021,ALL,hispanic/latino
Cambridge - Amigos School,00490006,MATH,          35,31,           3,3,          32,29,          51,46,          26,23,         112,94,     487.4,          29.0,          68,2021,ALL,hispanic/latino
Cambridge - Amigos School,00490006,SCI,           9,28,           1,3,           8,25,          18,56,           5,16,          32,87,     492.6,,,2021,ALL,hispanic/latino
Cambridge - Cambridge Street Upper School,00490305,ELA,           6,27,           0,0,           6,27,           8,36,           8,36,          22,50,     487.4,,          18,2021,ALL,hispanic/latino
Cambridge - Cambridge Street Upper School,00490305,MATH,           2,10,           0,0,           2,10,           8,40,          10,50,          20,46,     474.1,,          16,2021,ALL,hispanic/latino
Cambridge - Graham and Parks,00490080,MATH,           2,20,           1,10,           1,10,           4,40,           4,40,          10,93,     479.5,,           4,2021,ALL,hispanic/latino
Cambridge - Kennedy-Longfellow,00490040,ELA,           6,43,           0,0,           6,43,           7,50,           1,7,          14,89,     494.7,,           3,2021,ALL,hispanic/latino
Cambridge - Kennedy-Longfellow,00490040,MATH,           3,21,           0,0,           3,21,           6,43,           5,36,          14,89,     480.8,,           3,2021,ALL,hispanic/latino
Cambridge - King Open,00490035,ELA,           5,36,           2,14,           3,21,           7,50,           2,14,          14,84,     497.9,,           3,2021,ALL,hispanic/latino
Cambridge - King Open,00490035,MATH,           2,14,           0,0,           2,14,           9,64,           3,21,          14,84,     481.5,,           3,2021,ALL,hispanic/latino
Cambridge - Maria L. Baldwin,00490005,ELA,          10,77,           1,8,           9,69,           3,23,           0,0,          13,76,     507.4,,           5,2021,ALL,hispanic/latino
Cambridge - Maria L. Baldwin,00490005,MATH,           7,54,           0,0,           7,54,           5,38,           1,8,          13,76,     501.2,,           5,2021,ALL,hispanic/latino
Cambridge - Putnam Avenue Upper School,00490310,ELA,           7,30,           1,4,           6,26,           4,17,          12,52,          23,75,     476.7,          25.4,          23,2021,ALL,hispanic/latino
Cambridge - Putnam Avenue Upper School,00490310,MATH,           0,0,           0,0,           0,0,          10,48,          11,52,          21,69,     468.7,          20.3,          21,2021,ALL,hispanic/latino
Cambridge - Rindge Avenue Upper School,00490315,ELA,           6,33,           2,11,           4,22,           7,39,           5,28,          18,70,     490.7,,          15,2021,ALL,hispanic/latino
Cambridge - Rindge Avenue Upper School,00490315,MATH,           1,5,           0,0,           1,5,           7,37,          11,58,          19,75,     471.7,,          16,2021,ALL,hispanic/latino
Cambridge - Vassal Lane Upper School,00490320,ELA,           6,43,           1,7,           5,36,           3,21,           5,36,          14,71,     491.0,,          12,2021,ALL,hispanic/latino
Cambridge - Vassal Lane Upper School,00490320,MATH,           3,21,           0,0,           3,21,           6,43,           5,36,          14,63,     480.8,,          11,2021,ALL,hispanic/latino
Canton - Dean S Luce,00500020,ELA,           5,42,           1,8,           4,33,           6,50,           1,8,          12,100,     496.9,,           5,2021,ALL,hispanic/latino
Canton - Dean S Luce,00500020,MATH,           5,42,           2,17,           3,25,           5,42,           2,17,          12,100,     497.7,,           5,2021,ALL,hispanic/latino
Canton - John F Kennedy,00500017,ELA,          14,70,           1,5,          13,65,           4,20,           2,10,          20,100,     503.1,,           6,2021,ALL,hispanic/latino
Canton - John F Kennedy,00500017,MATH,           8,40,           1,5,           7,35,           8,40,           4,20,          20,100,     492.8,,           6,2021,ALL,hispanic/latino
Canton - Lt Peter M Hansen,00500012,ELA,          13,65,           2,10,          11,55,           6,30,           1,5,          20,95,     507.4,,           4,2021,ALL,hispanic/latino
Canton - Lt Peter M Hansen,00500012,MATH,           7,35,           0,0,           7,35,           8,40,           5,25,          20,95,     492.0,,           4,2021,ALL,hispanic/latino
Canton - Wm H Galvin Middle,00500305,ELA,          17,57,           3,10,          14,47,          11,37,           2,7,          30,100,     504.4,          42.6,          27,2021,ALL,hispanic/latino
Canton - Wm H Galvin Middle,00500305,MATH,          11,37,           2,7,           9,30,          15,50,           4,13,          30,100,     495.5,          22.8,          26,2021,ALL,hispanic/latino
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,ELA,           6,55,           2,18,           4,36,           3,27,           2,18,          11,100,     501.1,,           9,2021,ALL,hispanic/latino
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,MATH,           1,9,           0,0,           1,9,           7,64,           3,27,          11,100,     485.9,,           9,2021,ALL,hispanic/latino
Carlisle - Carlisle School,00510025,ELA,          15,79,           6,32,           9,47,           3,16,           1,5,          19,95,     519.4,,           8,2021,ALL,hispanic/latino
Carlisle - Carlisle School,00510025,MATH,          12,60,           6,30,           6,30,           5,25,           3,15,          20,100,     509.0,,           8,2021,ALL,hispanic/latino
Central Berkshire - Craneville,06350025,ELA,           8,62,           2,15,           6,46,           4,31,           1,8,          13,100,     503.9,,           3,2021,ALL,hispanic/latino
Central Berkshire - Craneville,06350025,MATH,           3,23,           0,0,           3,23,           6,46,           4,31,          13,100,     482.5,,           3,2021,ALL,hispanic/latino
Central Berkshire - Nessacus Regional Middle School,06350305,ELA,           7,47,           2,13,           5,33,           4,27,           4,27,          15,100,     494.1,,          14,2021,ALL,hispanic/latino
Central Berkshire - Nessacus Regional Middle School,06350305,MATH,           4,27,           0,0,           4,27,           7,47,           4,27,          15,100,     486.4,,          13,2021,ALL,hispanic/latino
Chelmsford - Byam School,00560030,ELA,           5,42,           2,17,           3,25,           6,50,           1,8,          12,100,     498.3,,,2021,ALL,hispanic/latino
Chelmsford - Byam School,00560030,MATH,           4,33,           1,8,           3,25,           4,33,           4,33,          12,100,     487.4,,,2021,ALL,hispanic/latino
Chelmsford - Center Elementary School,00560005,ELA,           5,45,           1,9,           4,36,           5,45,           1,9,          11,100,     496.1,,,2021,ALL,hispanic/latino
Chelmsford - Center Elementary School,00560005,MATH,           2,18,           0,0,           2,18,           4,36,           5,45,          11,100,     478.6,,,2021,ALL,hispanic/latino
Chelmsford - Charles D Harrington,00560025,ELA,           9,41,           0,0,           9,41,           9,41,           4,18,          22,96,     491.8,,,2021,ALL,hispanic/latino
Chelmsford - Charles D Harrington,00560025,MATH,           6,27,           0,0,           6,27,           9,41,           7,32,          22,96,     478.6,,,2021,ALL,hispanic/latino
Chelmsford - Col Moses Parker School,00560305,ELA,          24,35,           0,0,          24,35,          35,51,          10,14,          69,100,     491.0,          36.1,          58,2021,ALL,hispanic/latino
Chelmsford - Col Moses Parker School,00560305,MATH,          12,17,           0,0,          12,17,          42,61,          15,22,          69,100,     482.7,          22.2,          58,2021,ALL,hispanic/latino
Chelmsford - Col Moses Parker School,00560305,SCI,          17,47,           2,6,          15,42,          14,39,           5,14,          36,100,     493.9,,,2021,ALL,hispanic/latino
Chelmsford - McCarthy Middle School,00560310,ELA,          24,52,           2,4,          22,48,          14,30,           8,17,          46,94,     494.9,          35.2,          43,2021,ALL,hispanic/latino
Chelmsford - McCarthy Middle School,00560310,MATH,          14,30,           2,4,          12,26,          25,54,           7,15,          46,94,     491.0,          34.0,          43,2021,ALL,hispanic/latino
Chelmsford - McCarthy Middle School,00560310,SCI,           8,38,           0,0,           8,38,          11,52,           2,10,          21,88,     492.6,,,2021,ALL,hispanic/latino
Chelsea - Clark Avenue School,00570050,ELA,          97,17,          11,2,          86,15,         245,43,         234,41,         576,95,     477.7,          27.1,         502,2021,ALL,hispanic/latino
Chelsea - Clark Avenue School,00570050,MATH,          49,9,           0,0,          49,9,         257,45,         270,47,         576,95,     472.3,          17.8,         508,2021,ALL,hispanic/latino
Chelsea - Clark Avenue School,00570050,SCI,          24,11,           2,1,          22,10,          98,44,         102,46,         224,95,     473.9,,,2021,ALL,hispanic/latino
Chelsea - Edgar A Hooks Elementary,00570030,ELA,          59,26,           7,3,          52,23,         110,49,          55,25,         224,100,     485.6,,,2021,ALL,hispanic/latino
Chelsea - Edgar A Hooks Elementary,00570030,MATH,          48,22,           6,3,          42,19,         106,48,          69,31,         223,100,     481.6,,,2021,ALL,hispanic/latino
Chelsea - Eugene Wright Science and Technology Academy,00570045,ELA,          93,24,          10,3,          83,22,         175,45,         118,31,         386,91,     482.7,          28.4,         358,2021,ALL,hispanic/latino
Chelsea - Eugene Wright Science and Technology Academy,00570045,MATH,          48,12,           2,1,          46,12,         194,49,         153,39,         395,93,     476.0,          20.7,         368,2021,ALL,hispanic/latino
Chelsea - Eugene Wright Science and Technology Academy,00570045,SCI,          17,13,           0,0,          17,13,          73,58,          36,29,         126,90,     479.3,,,2021,ALL,hispanic/latino
Chelsea - Frank M Sokolowski Elementary,00570040,ELA,          50,22,           3,1,          47,21,         119,52,          59,26,         228,100,     483.3,,,2021,ALL,hispanic/latino
Chelsea - Frank M Sokolowski Elementary,00570040,MATH,          18,8,           2,1,          16,7,          96,42,         114,50,         228,100,     470.0,,,2021,ALL,hispanic/latino
Chelsea - George F. Kelly Elementary,00570035,ELA,         100,42,          10,4,          90,38,         119,50,          19,8,         238,100,     495.9,          45.1,          61,2021,ALL,hispanic/latino
Chelsea - George F. Kelly Elementary,00570035,MATH,          33,14,           2,1,          31,13,         125,52,          81,34,         239,100,     478.1,          15.7,          62,2021,ALL,hispanic/latino
Chelsea - George F. Kelly Elementary,00570035,SCI,           9,35,           2,8,           7,27,          13,50,           4,15,          26,100,     495.9,,,2021,ALL,hispanic/latino
Chelsea - Joseph A. Browne School,00570055,ELA,          65,16,           7,2,          58,15,         183,46,         150,38,         398,90,     478.2,          31.0,         341,2021,ALL,hispanic/latino
Chelsea - Joseph A. Browne School,00570055,MATH,          33,8,           2,0,          31,8,         178,44,         193,48,         404,91,     472.0,          22.1,         350,2021,ALL,hispanic/latino
Chelsea - Joseph A. Browne School,00570055,SCI,           9,7,           0,0,           9,7,          62,48,          57,45,         128,90,     473.2,,,2021,ALL,hispanic/latino
Chelsea - William A Berkowitz Elementary,00570025,ELA,          54,26,           2,1,          52,25,          98,48,          53,26,         205,99,     485.4,,,2021,ALL,hispanic/latino
Chelsea - William A Berkowitz Elementary,00570025,MATH,          20,10,           0,0,          20,10,          81,40,         104,51,         205,99,     471.9,,,2021,ALL,hispanic/latino
Chicopee - Barry,00610003,ELA,          16,27,           1,2,          15,25,          26,43,          18,30,          60,100,     488.3,,          19,2021,ALL,hispanic/latino
Chicopee - Barry,00610003,MATH,          11,19,           1,2,          10,17,          30,51,          18,31,          59,98,     482.7,,          19,2021,ALL,hispanic/latino
Chicopee - Barry,00610003,SCI,           7,29,           0,0,           7,29,           8,33,           9,38,          24,100,     487.9,,,2021,ALL,hispanic/latino
Chicopee - Bellamy Middle,00610305,ELA,          69,21,           8,2,          61,18,         145,43,         122,36,         336,99,     481.9,          27.9,         301,2021,ALL,hispanic/latino
Chicopee - Bellamy Middle,00610305,MATH,          31,9,           0,0,          31,9,         193,58,         110,33,         334,98,     478.5,          19.9,         298,2021,ALL,hispanic/latino
Chicopee - Bellamy Middle,00610305,SCI,           7,13,           0,0,           7,13,          29,55,          17,32,          53,93,     480.7,,,2021,ALL,hispanic/latino
Chicopee - Bowe,00610015,ELA,          28,24,           3,3,          25,22,          62,53,          26,22,         116,98,     485.0,          21.8,          30,2021,ALL,hispanic/latino
Chicopee - Bowe,00610015,MATH,          13,11,           2,2,          11,9,          52,45,          51,44,         116,98,     474.7,          12.2,          30,2021,ALL,hispanic/latino
Chicopee - Bowe,00610015,SCI,           5,16,           0,0,           5,16,          17,55,           9,29,          31,100,     476.9,,,2021,ALL,hispanic/latino
Chicopee - Bowie,00610020,ELA,           7,19,           1,3,           6,17,          20,56,           9,25,          36,100,     484.5,,          13,2021,ALL,hispanic/latino
Chicopee - Bowie,00610020,MATH,           3,8,           0,0,           3,8,          24,67,           9,25,          36,100,     478.7,,          13,2021,ALL,hispanic/latino
Chicopee - Bowie,00610020,SCI,           2,13,           0,0,           2,13,           9,56,           5,31,          16,100,     479.3,,,2021,ALL,hispanic/latino
Chicopee - Dupont Middle,00610310,ELA,          61,20,           5,2,          56,18,         138,45,         109,35,         308,94,     481.4,          23.5,         285,2021,ALL,hispanic/latino
Chicopee - Dupont Middle,00610310,MATH,          34,12,           2,1,          32,11,         155,53,         106,36,         295,90,     477.7,          18.3,         273,2021,ALL,hispanic/latino
Chicopee - Dupont Middle,00610310,SCI,           5,12,           2,5,           3,7,          28,65,          10,23,          43,76,     484.5,,,2021,ALL,hispanic/latino
Chicopee - Fairview Elementary,00610050,ELA,          26,25,           1,1,          25,25,          58,57,          18,18,         102,100,     488.2,          29.9,          33,2021,ALL,hispanic/latino
Chicopee - Fairview Elementary,00610050,MATH,          13,13,           1,1,          12,12,          51,50,          38,37,         102,100,     476.1,          25.1,          33,2021,ALL,hispanic/latino
Chicopee - Fairview Elementary,00610050,SCI,           7,21,           0,0,           7,21,          18,55,           8,24,          33,100,     480.8,,,2021,ALL,hispanic/latino
Chicopee - Gen John J Stefanik,00610090,ELA,          45,37,           6,5,          39,32,          63,52,          14,11,         122,100,     493.3,          33.0,          48,2021,ALL,hispanic/latino
Chicopee - Gen John J Stefanik,00610090,MATH,          30,25,           3,2,          27,22,          55,45,          37,30,         122,100,     482.9,          41.1,          48,2021,ALL,hispanic/latino
Chicopee - Gen John J Stefanik,00610090,SCI,           7,13,           0,0,           7,13,          29,56,          16,31,          52,100,     478.7,,,2021,ALL,hispanic/latino
Chicopee - Lambert-Lavoie,00610040,ELA,          19,40,           3,6,          16,34,          22,47,           6,13,          47,96,     491.7,,          12,2021,ALL,hispanic/latino
Chicopee - Lambert-Lavoie,00610040,MATH,           5,11,           0,0,           5,11,          25,53,          17,36,          47,96,     477.5,,          12,2021,ALL,hispanic/latino
Chicopee - Lambert-Lavoie,00610040,SCI,           1,8,           0,0,           1,8,           9,69,           3,23,          13,100,     482.2,,,2021,ALL,hispanic/latino
Chicopee - Litwin,00610022,ELA,          30,31,           4,4,          26,27,          45,46,          22,23,          97,100,     489.8,          34.6,          22,2021,ALL,hispanic/latino
Chicopee - Litwin,00610022,MATH,          14,14,           1,1,          13,13,          41,42,          42,43,          97,99,     477.3,          34.9,          22,2021,ALL,hispanic/latino
Chicopee - Litwin,00610022,SCI,           5,19,           1,4,           4,15,          15,56,           7,26,          27,100,     482.8,,,2021,ALL,hispanic/latino
Chicopee - Streiber Memorial School,00610065,ELA,           8,30,           2,7,           6,22,          17,63,           2,7,          27,100,     493.5,,          11,2021,ALL,hispanic/latino
Chicopee - Streiber Memorial School,00610065,MATH,           6,22,           0,0,           6,22,          17,63,           4,15,          27,100,     486.4,,          11,2021,ALL,hispanic/latino
Chicopee - Streiber Memorial School,00610065,SCI,           4,36,           0,0,           4,36,           5,45,           2,18,          11,100,     490.1,,,2021,ALL,hispanic/latino
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,ELA,          32,26,           0,0,          32,26,          61,50,          29,24,         122,98,     485.4,          32.0,         108,2021,ALL,hispanic/latino
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,MATH,          15,12,           0,0,          15,12,          71,59,          35,29,         121,98,     479.5,          25.7,         107,2021,ALL,hispanic/latino
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,SCI,           3,14,           0,0,           3,14,          14,64,           5,23,          22,92,     483.2,,,2021,ALL,hispanic/latino
Clinton - Clinton Elementary,00640050,ELA,          19,22,           0,0,          19,22,          43,51,          23,27,          85,99,     482.3,,,2021,ALL,hispanic/latino
Clinton - Clinton Elementary,00640050,MATH,           9,11,           0,0,           9,11,          36,42,          40,47,          85,100,     470.8,,,2021,ALL,hispanic/latino
Clinton - Clinton Middle School,00640305,ELA,          44,24,           2,1,          42,23,          76,42,          60,33,         180,98,     482.0,          37.8,         154,2021,ALL,hispanic/latino
Clinton - Clinton Middle School,00640305,MATH,          14,8,           2,1,          12,7,         103,57,          63,35,         180,98,     475.9,          33.8,         154,2021,ALL,hispanic/latino
Clinton - Clinton Middle School,00640305,SCI,          14,19,           0,0,          14,19,          45,60,          16,21,          75,96,     482.4,,,2021,ALL,hispanic/latino
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           4,17,           0,0,           4,17,          13,57,           6,26,          23,100,     483.1,,          14,2021,ALL,hispanic/latino
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           2,9,           0,0,           2,9,           9,39,          12,52,          23,100,     469.3,,          14,2021,ALL,hispanic/latino
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,          89,39,          11,5,          78,34,         101,44,          38,17,         228,100,     492.3,          35.3,         144,2021,ALL,hispanic/latino
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          34,15,           3,1,          31,14,         143,64,          48,21,         225,98,     483.4,          30.6,         142,2021,ALL,hispanic/latino
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,SCI,          17,29,           1,2,          16,28,          28,48,          13,22,          58,97,     486.9,,,2021,ALL,hispanic/latino
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,ELA,           4,36,           3,27,           1,9,           7,64,           0,0,          11,100,     505.6,,          10,2021,ALL,hispanic/latino
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,MATH,           4,36,           1,9,           3,27,           5,45,           2,18,          11,100,     493.3,,          10,2021,ALL,hispanic/latino
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,         121,46,          22,8,          99,38,         102,39,          38,15,         261,100,     497.7,          34.3,         163,2021,ALL,hispanic/latino
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          99,38,           7,3,          92,35,         131,50,          31,12,         261,100,     492.9,          24.0,         163,2021,ALL,hispanic/latino
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,SCI,          25,38,           2,3,          23,35,          33,50,           8,12,          66,100,     493.2,,,2021,ALL,hispanic/latino
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,         120,50,          23,10,          97,41,          84,35,          34,14,         238,100,     498.2,          25.7,         153,2021,ALL,hispanic/latino
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,         101,43,           7,3,          94,40,          90,38,          46,19,         237,100,     491.3,          18.4,         152,2021,ALL,hispanic/latino
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,SCI,          25,38,           3,5,          22,34,          27,42,          13,20,          65,100,     493.6,,,2021,ALL,hispanic/latino
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,         112,50,          18,8,          94,42,          91,41,          21,9,         224,100,     499.7,          30.4,         139,2021,ALL,hispanic/latino
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,          82,37,           9,4,          73,33,         109,49,          33,15,         224,100,     491.5,          14.0,         139,2021,ALL,hispanic/latino
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,SCI,          18,30,           2,3,          16,27,          32,53,          10,17,          60,100,     490.8,,,2021,ALL,hispanic/latino
Concord - Alcott,00670005,ELA,          20,80,           4,16,          16,64,           4,16,           1,4,          25,100,     510.1,,          12,2021,ALL,hispanic/latino
Concord - Alcott,00670005,MATH,          15,60,           4,16,          11,44,           8,32,           2,8,          25,100,     503.3,,          12,2021,ALL,hispanic/latino
Concord - Alcott,00670005,SCI,           8,62,           0,0,           8,62,           4,31,           1,8,          13,100,     504.7,,,2021,ALL,hispanic/latino
Concord - Concord Middle,00670305,ELA,          20,45,           4,9,          16,36,          19,43,           5,11,          44,98,     498.0,          30.3,          38,2021,ALL,hispanic/latino
Concord - Concord Middle,00670305,MATH,          17,38,           0,0,          17,38,          24,53,           4,9,          45,100,     494.0,          23.7,          39,2021,ALL,hispanic/latino
Concord - Concord Middle,00670305,SCI,           5,42,           1,8,           4,33,           5,42,           2,17,          12,100,     494.1,,,2021,ALL,hispanic/latino
Concord - Thoreau,00670020,ELA,          13,72,           5,28,           8,44,           5,28,           0,0,          18,100,     513.7,,           4,2021,ALL,hispanic/latino
Concord - Thoreau,00670020,MATH,          12,67,           2,11,          10,56,           6,33,           0,0,          18,100,     509.8,,           4,2021,ALL,hispanic/latino
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,          37,36,           1,1,          36,35,          53,51,          13,13,         103,100,     492.1,          31.0,          61,2021,ALL,hispanic/latino
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,          16,16,           0,0,          16,16,          48,47,          38,37,         102,99,     475.4,          19.4,          61,2021,ALL,hispanic/latino
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,SCI,          12,32,           0,0,          12,32,          16,43,           9,24,          37,100,     486.4,,,2021,ALL,hispanic/latino
Danvers - Great Oak,00710015,ELA,           7,41,           0,0,           7,41,           8,47,           2,12,          17,100,     494.9,,           8,2021,ALL,hispanic/latino
Danvers - Great Oak,00710015,MATH,           4,24,           0,0,           4,24,           8,47,           5,29,          17,100,     482.4,,           8,2021,ALL,hispanic/latino
Danvers - Highlands,00710010,ELA,           4,27,           1,7,           3,20,           9,60,           2,13,          15,94,     489.4,,           4,2021,ALL,hispanic/latino
Danvers - Highlands,00710010,MATH,           4,27,           1,7,           3,20,           8,53,           3,20,          15,94,     488.0,,           4,2021,ALL,hispanic/latino
Danvers - Holten Richmond Middle School,00710305,ELA,          22,34,           2,3,          20,31,          22,34,          20,31,          64,87,     488.7,          35.7,          58,2021,ALL,hispanic/latino
Danvers - Holten Richmond Middle School,00710305,MATH,          11,18,           1,2,          10,16,          32,52,          18,30,          61,83,     483.2,          24.2,          55,2021,ALL,hispanic/latino
Danvers - Holten Richmond Middle School,00710305,SCI,           5,38,           1,8,           4,31,           5,38,           3,23,          13,93,     490.9,,,2021,ALL,hispanic/latino
Danvers - Ivan G Smith,00710032,ELA,           6,50,           2,17,           4,33,           6,50,           0,0,          12,93,     507.3,,           4,2021,ALL,hispanic/latino
Danvers - Ivan G Smith,00710032,MATH,           5,42,           1,8,           4,33,           4,33,           3,25,          12,93,     486.4,,           4,2021,ALL,hispanic/latino
Danvers - Riverside,00710030,ELA,           7,47,           1,7,           6,40,           4,27,           4,27,          15,94,     492.0,,           4,2021,ALL,hispanic/latino
Danvers - Riverside,00710030,MATH,           4,27,           0,0,           4,27,           5,33,           6,40,          15,94,     476.6,,           4,2021,ALL,hispanic/latino
Dartmouth - Dartmouth Middle,00720050,ELA,          22,50,           6,14,          16,36,          16,36,           6,14,          44,92,     499.1,          44.3,          42,2021,ALL,hispanic/latino
Dartmouth - Dartmouth Middle,00720050,MATH,          12,27,           1,2,          11,24,          28,62,           5,11,          45,94,     491.8,          37.1,          42,2021,ALL,hispanic/latino
Dartmouth - Dartmouth Middle,00720050,SCI,           4,29,           0,0,           4,29,           8,57,           2,14,          14,88,     486.9,,,2021,ALL,hispanic/latino
Dartmouth - James M. Quinn School,00720040,ELA,           8,67,           1,8,           7,58,           3,25,           1,8,          12,100,     501.3,,           5,2021,ALL,hispanic/latino
Dartmouth - James M. Quinn School,00720040,MATH,           5,42,           0,0,           5,42,           4,33,           3,25,          12,100,     488.6,,           5,2021,ALL,hispanic/latino
Dartmouth - Joseph Demello,00720015,ELA,           6,46,           0,0,           6,46,           6,46,           1,8,          13,100,     494.9,,           5,2021,ALL,hispanic/latino
Dartmouth - Joseph Demello,00720015,MATH,           2,15,           0,0,           2,15,          10,77,           1,8,          13,100,     484.9,,           5,2021,ALL,hispanic/latino
Dedham - Avery,00730010,ELA,          22,42,           0,0,          22,42,          26,49,           5,9,          53,100,     493.5,,          17,2021,ALL,hispanic/latino
Dedham - Avery,00730010,MATH,          13,25,           0,0,          13,25,          27,51,          13,25,          53,100,     481.6,,          17,2021,ALL,hispanic/latino
Dedham - Avery,00730010,SCI,           8,47,           1,6,           7,41,           4,24,           5,29,          17,100,     491.1,,,2021,ALL,hispanic/latino
