school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Agawam - Benjamin J Phelps,00050020,MATH,          35,53,           4,6,          31,47,          29,44,           2,3,          66,100,     503.5,          57.5,          59,76,2022,4,ALL
Agawam - Clifford M Granger,00050010,ELA,          17,40,           1,2,          16,38,          21,50,           4,10,          42,98,     491.7,          45.8,          38,42,2022,4,ALL
Agawam - Clifford M Granger,00050010,MATH,          18,44,           1,2,          17,41,          19,46,           4,10,          41,98,     497.1,          53.3,          37,55,2022,4,ALL
Agawam - James Clark School,00050030,ELA,          22,38,           0,0,          22,38,          28,48,           8,14,          58,100,     490.5,          38.5,          56,37,2022,4,ALL
Agawam - James Clark School,00050030,MATH,          17,29,           4,7,          13,22,          32,55,           9,16,          58,100,     490.3,          43.4,          56,37,2022,4,ALL
Agawam - Robinson Park,00050025,ELA,          15,30,           1,2,          14,28,          28,56,           7,14,          50,100,     490.1,          46.1,          45,37,2022,4,ALL
Agawam - Robinson Park,00050025,MATH,          15,30,           2,4,          13,26,          24,48,          11,22,          50,100,     488.5,          39.2,          45,31,2022,4,ALL
Alma del Mar Charter School (District) - Alma del Mar Charter School,04090205,ELA,          29,28,           3,3,          26,25,          60,58,          15,14,         104,97,     490.2,          45.0,         100,37,2022,4,ALL
Alma del Mar Charter School (District) - Alma del Mar Charter School,04090205,MATH,          24,24,           1,1,          23,23,          52,51,          26,25,         102,98,     485.1,          25.1,         100,24,2022,4,ALL
Amesbury - Amesbury Elementary,00070005,ELA,          15,28,           3,6,          12,22,          35,65,           4,7,          54,100,     493.3,          41.4,          49,48,2022,4,ALL
Amesbury - Amesbury Elementary,00070005,MATH,          28,53,           3,6,          25,47,          21,40,           4,8,          53,98,     500.8,          46.7,          47,68,2022,4,ALL
Amesbury - Charles C Cashman Elementary,00070010,ELA,          25,35,           2,3,          23,32,          34,47,          13,18,          72,97,     490.8,          44.7,          67,38,2022,4,ALL
Amesbury - Charles C Cashman Elementary,00070010,MATH,          26,36,           1,1,          25,35,          27,38,          19,26,          72,100,     489.3,          45.3,          65,34,2022,4,ALL
Amherst - Crocker Farm Elementary,00080009,ELA,          14,40,           0,0,          14,40,          13,37,           8,23,          35,95,     492.5,,          13,46,2022,4,ALL
Amherst - Crocker Farm Elementary,00080009,MATH,          13,37,           1,3,          12,34,          18,51,           4,11,          35,95,     492.1,,          14,41,2022,4,ALL
Amherst - Fort River Elementary,00080020,ELA,          12,36,           0,0,          12,36,          16,48,           5,15,          33,95,     490.1,          31.5,          27,37,2022,4,ALL
Amherst - Fort River Elementary,00080020,MATH,          13,43,           2,7,          11,37,           8,27,           9,30,          30,86,     488.4,          41.5,          23,31,2022,4,ALL
Amherst - Wildwood Elementary,00080050,ELA,          23,44,           0,0,          23,44,          20,38,           9,17,          52,93,     493.9,          55.4,          28,51,2022,4,ALL
Amherst - Wildwood Elementary,00080050,MATH,          14,27,           3,6,          11,21,          24,46,          14,27,          52,93,     486.3,          55.3,          28,26,2022,4,ALL
Andover - Bancroft Elementary,00090003,ELA,          65,64,          11,11,          54,53,          30,30,           6,6,         101,99,     504.5,          62.2,          96,87,2022,4,ALL
Andover - Bancroft Elementary,00090003,MATH,          59,58,          11,11,          48,47,          37,36,           6,6,         102,100,     504.2,          61.5,          96,78,2022,4,ALL
Andover - Henry C Sanborn Elementary,00090010,ELA,          37,70,           8,15,          29,55,          16,30,           0,0,          53,100,     510.7,          61.9,          49,97,2022,4,ALL
Andover - Henry C Sanborn Elementary,00090010,MATH,          45,85,          13,25,          32,60,           8,15,           0,0,          53,100,     519.3,          55.2,          49,98,2022,4,ALL
Andover - High Plain Elementary,00090004,ELA,          49,60,           7,9,          42,52,          26,32,           6,7,          81,100,     504.1,          53.1,          74,86,2022,4,ALL
Andover - High Plain Elementary,00090004,MATH,          57,70,          16,20,          41,51,          19,23,           5,6,          81,100,     511.5,          60.5,          74,91,2022,4,ALL
Andover - South Elementary,00090020,ELA,          50,68,           9,12,          41,55,          23,31,           1,1,          74,100,     507.8,          53.9,          73,94,2022,4,ALL
Andover - South Elementary,00090020,MATH,          52,70,          18,24,          34,46,          21,28,           1,1,          74,100,     513.2,          59.0,          73,93,2022,4,ALL
Andover - West Elementary,00090025,ELA,          49,61,          14,18,          35,44,          25,31,           6,8,          80,100,     507.1,          65.5,          78,92,2022,4,ALL
Andover - West Elementary,00090025,MATH,          49,61,          14,18,          35,44,          23,29,           8,10,          80,100,     508.3,          59.8,          78,86,2022,4,ALL
Arlington - Brackett,00100010,ELA,          43,70,           5,8,          38,62,          15,25,           3,5,          61,100,     507.4,          63.7,          58,93,2022,4,ALL
Arlington - Brackett,00100010,MATH,          40,66,           4,7,          36,59,          18,30,           3,5,          61,100,     506.3,          54.0,          57,82,2022,4,ALL
Arlington - Cyrus E Dallin,00100025,ELA,          46,65,           4,6,          42,59,          23,32,           2,3,          71,100,     506.5,          60.2,          67,91,2022,4,ALL
Arlington - Cyrus E Dallin,00100025,MATH,          53,75,           8,11,          45,63,          16,23,           2,3,          71,100,     509.4,          55.3,          67,88,2022,4,ALL
Arlington - Hardy,00100030,ELA,          42,68,           3,5,          39,63,          15,24,           5,8,          62,97,     502.1,          48.9,          56,81,2022,4,ALL
Arlington - Hardy,00100030,MATH,          41,65,           7,11,          34,54,          19,30,           3,5,          63,98,     505.7,          42.1,          56,81,2022,4,ALL
Arlington - John A Bishop,00100005,ELA,          38,70,           4,7,          34,63,          14,26,           2,4,          54,100,     507.2,          56.0,          47,92,2022,4,ALL
Arlington - John A Bishop,00100005,MATH,          36,67,           4,7,          32,59,          16,30,           2,4,          54,100,     506.8,          46.5,          47,83,2022,4,ALL
Arlington - M Norcross Stratton,00100055,ELA,          46,63,           5,7,          41,56,          26,36,           1,1,          73,100,     506.6,          56.5,          72,91,2022,4,ALL
Arlington - M Norcross Stratton,00100055,MATH,          56,78,          14,19,          42,58,          16,22,           0,0,          72,99,     513.5,          62.9,          71,94,2022,4,ALL
Arlington - Peirce,00100045,ELA,          33,53,           2,3,          31,50,          22,35,           7,11,          62,99,     498.0,          55.0,          57,66,2022,4,ALL
Arlington - Peirce,00100045,MATH,          31,51,           2,3,          29,48,          23,38,           7,11,          61,98,     498.5,          48.1,          57,59,2022,4,ALL
Arlington - Thompson,00100050,ELA,          44,66,          20,30,          24,36,          22,33,           1,1,          67,95,     513.5,          65.3,          55,98,2022,4,ALL
Arlington - Thompson,00100050,MATH,          54,79,          17,25,          37,54,          13,19,           1,1,          68,97,     517.4,          69.2,          57,98,2022,4,ALL
Ashburnham-Westminster - Briggs Elementary,06100025,ELA,          35,45,           3,4,          32,41,          34,44,           9,12,          78,99,     496.8,          48.1,          74,61,2022,4,ALL
Ashburnham-Westminster - Briggs Elementary,06100025,MATH,          46,59,           3,4,          43,55,          19,24,          13,17,          78,99,     497.7,          43.3,          74,57,2022,4,ALL
Ashburnham-Westminster - Westminster Elementary,06100005,ELA,          29,34,           0,0,          29,34,          50,58,           7,8,          86,99,     491.9,          38.8,          81,43,2022,4,ALL
Ashburnham-Westminster - Westminster Elementary,06100005,MATH,          35,41,           1,1,          34,40,          42,49,           9,10,          86,99,     496.0,          45.3,          81,51,2022,4,ALL
Ashland - David Mindess,00140015,ELA,          93,47,           7,4,          86,43,          85,43,          22,11,         200,100,     497.9,          50.0,         190,66,2022,4,ALL
Ashland - David Mindess,00140015,MATH,         104,52,          13,7,          91,46,          76,38,          20,10,         200,100,     500.0,          45.7,         190,65,2022,4,ALL
Athol-Royalston - Athol Community Elementary School,06150020,ELA,          14,14,           0,0,          14,14,          59,60,          25,26,          98,99,     481.5,          35.3,          96,14,2022,4,ALL
Athol-Royalston - Athol Community Elementary School,06150020,MATH,          26,27,           1,1,          25,26,          48,49,          23,24,          97,98,     485.0,          46.3,          95,23,2022,4,ALL
Athol-Royalston - Royalston Community School,06150050,ELA,          11,61,           0,0,          11,61,           6,33,           1,6,          18,100,     499.4,,          15,72,2022,4,ALL
Athol-Royalston - Royalston Community School,06150050,MATH,          11,61,           0,0,          11,61,           7,39,           0,0,          18,100,     500.7,,          15,67,2022,4,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,ELA,          47,43,           6,6,          41,38,          46,42,          16,15,         109,100,     494.9,          56.7,         103,55,2022,4,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,MATH,          34,31,           2,2,          32,29,          59,54,          16,15,         109,100,     490.9,          48.1,         103,39,2022,4,ALL
Attleboro - A. Irvin Studley Elementary School,00160001,ELA,          32,42,           5,7,          27,36,          40,53,           4,5,          76,100,     499.5,          62.1,          72,72,2022,4,ALL
Attleboro - A. Irvin Studley Elementary School,00160001,MATH,          37,49,           1,1,          36,47,          32,42,           7,9,          76,100,     496.4,          51.6,          72,52,2022,4,ALL
Attleboro - Hill-Roberts Elementary School,00160045,ELA,          19,24,           0,0,          19,24,          47,60,          12,15,          78,100,     488.2,          35.0,          77,31,2022,4,ALL
Attleboro - Hill-Roberts Elementary School,00160045,MATH,          33,42,           0,0,          33,42,          33,42,          12,15,          78,100,     491.0,          50.6,          77,38,2022,4,ALL
Attleboro - Hyman Fine Elementary School,00160040,ELA,          43,46,           6,6,          37,39,          38,40,          13,14,          94,99,     496.6,          52.1,          92,60,2022,4,ALL
Attleboro - Hyman Fine Elementary School,00160040,MATH,          48,51,           4,4,          44,47,          36,38,          10,11,          94,99,     498.0,          59.2,          92,58,2022,4,ALL
Attleboro - Peter Thacher Elementary School,00160050,ELA,          30,36,           2,2,          28,34,          41,49,          12,14,          83,100,     494.7,          49.7,          77,54,2022,4,ALL
Attleboro - Peter Thacher Elementary School,00160050,MATH,          37,45,           0,0,          37,45,          35,43,          10,12,          82,99,     497.4,          61.2,          76,56,2022,4,ALL
Attleboro - Thomas Willett Elementary School,00160035,ELA,          17,27,           0,0,          17,27,          33,52,          14,22,          64,100,     487.6,          43.5,          61,29,2022,4,ALL
Attleboro - Thomas Willett Elementary School,00160035,MATH,          26,41,           1,2,          25,40,          24,38,          13,21,          63,99,     489.2,          43.9,          60,33,2022,4,ALL
Auburn - Swanson Road Intermediate School,00170030,ELA,          83,52,          12,8,          71,44,          59,37,          18,11,         160,100,     498.6,          50.9,         151,69,2022,4,ALL
Auburn - Swanson Road Intermediate School,00170030,MATH,          77,48,          13,8,          64,40,          67,42,          15,9,         159,99,     500.4,          51.8,         150,66,2022,4,ALL
Avon - Ralph D Butler,00180010,ELA,          21,36,           4,7,          17,29,          25,43,          12,21,          58,100,     491.4,          49.4,          56,41,2022,4,ALL
Avon - Ralph D Butler,00180010,MATH,          18,31,           2,3,          16,28,          27,47,          13,22,          58,100,     486.0,          45.5,          57,25,2022,4,ALL
Ayer Shirley School District - Lura A. White Elementary School,06160001,ELA,          15,30,           0,0,          15,30,          26,52,           9,18,          50,100,     489.5,          42.2,          48,35,2022,4,ALL
Ayer Shirley School District - Lura A. White Elementary School,06160001,MATH,          16,32,           2,4,          14,28,          22,44,          12,24,          50,100,     489.7,          43.2,          48,36,2022,4,ALL
Ayer Shirley School District - Page Hilltop Elementary School,06160002,ELA,          36,46,           4,5,          32,41,          33,42,          10,13,          79,100,     496.5,          53.8,          73,60,2022,4,ALL
Ayer Shirley School District - Page Hilltop Elementary School,06160002,MATH,          36,46,           3,4,          33,42,          33,42,          10,13,          79,100,     496.0,          51.2,          73,51,2022,4,ALL
Barnstable - Barnstable United Elementary School,00200050,ELA,          99,28,           3,1,          96,28,         180,52,          69,20,         348,98,     488.0,          40.2,         317,30,2022,4,ALL
Barnstable - Barnstable United Elementary School,00200050,MATH,          77,22,           1,0,          76,22,         173,50,          96,28,         346,98,     483.2,          30.1,         312,19,2022,4,ALL
Bedford - Lt Job Lane School,00230012,ELA,         136,64,          20,9,         116,55,          72,34,           4,2,         212,99,     505.8,          53.7,         207,90,2022,4,ALL
Bedford - Lt Job Lane School,00230012,MATH,         138,65,          34,16,         104,49,          66,31,           8,4,         212,99,     509.5,          46.3,         207,88,2022,4,ALL
Belchertown - Chestnut Hill Community School,00240006,ELA,          62,39,           5,3,          57,36,          79,50,          16,10,         157,98,     495.0,          41.7,         134,54,2022,4,ALL
Belchertown - Chestnut Hill Community School,00240006,MATH,          67,43,           2,1,          65,42,          77,50,          11,7,         155,97,     496.5,          50.4,         134,53,2022,4,ALL
Bellingham - Bellingham Memorial School,00250315,ELA,          31,24,           1,1,          30,23,          76,58,          24,18,         131,100,     486.9,          40.7,         124,27,2022,4,ALL
Bellingham - Bellingham Memorial School,00250315,MATH,          45,35,           4,3,          41,32,          63,49,          21,16,         129,99,     491.8,          45.6,         123,40,2022,4,ALL
Belmont - Daniel Butler,00260015,ELA,          55,81,          14,21,          41,60,          13,19,           0,0,          68,99,     514.9,          66.8,          64,99,2022,4,ALL
Belmont - Daniel Butler,00260015,MATH,          57,86,          21,32,          36,55,           9,14,           0,0,          66,97,     523.3,          72.3,          62,99,2022,4,ALL
Belmont - Mary Lee Burbank,00260010,ELA,          62,82,          18,24,          44,58,          14,18,           0,0,          76,100,     516.0,          71.7,          72,99,2022,4,ALL
Belmont - Mary Lee Burbank,00260010,MATH,          64,84,          20,26,          44,58,          10,13,           2,3,          76,99,     518.5,          68.4,          72,98,2022,4,ALL
Belmont - Roger E Wellington,00260035,ELA,          67,65,          11,11,          56,54,          32,31,           4,4,         103,99,     505.2,          52.2,         100,89,2022,4,ALL
Belmont - Roger E Wellington,00260035,MATH,          69,68,          14,14,          55,54,          28,27,           5,5,         102,98,     507.9,          46.4,          99,85,2022,4,ALL
Belmont - Winn Brook,00260005,ELA,          64,72,          18,20,          46,52,          25,28,           0,0,          89,100,     512.3,          53.4,          87,98,2022,4,ALL
Belmont - Winn Brook,00260005,MATH,          66,76,          22,25,          44,51,          20,23,           1,1,          87,98,     515.5,          48.2,          85,96,2022,4,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,ELA,          29,63,           5,11,          24,52,          14,30,           3,7,          46,100,     504.0,          56.5,          46,85,2022,4,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,MATH,          31,67,           6,13,          25,54,          12,26,           3,7,          46,100,     506.5,          55.8,          46,82,2022,4,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,ELA,          55,57,           5,5,          50,52,          33,34,           8,8,          96,100,     500.2,          47.3,          93,75,2022,4,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,MATH,          55,57,           9,9,          46,48,          34,35,           7,7,          96,100,     502.0,          44.1,          93,72,2022,4,ALL
Berkley - Berkley Community School,00270010,ELA,          33,43,           5,7,          28,37,          37,49,           6,8,          76,100,     498.0,          51.3,          75,66,2022,4,ALL
Berkley - Berkley Community School,00270010,MATH,          34,45,           2,3,          32,42,          35,46,           7,9,          76,100,     495.8,          45.4,          75,50,2022,4,ALL
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,ELA,          29,54,           3,6,          26,48,          19,35,           6,11,          54,98,     498.9,          59.4,          48,70,2022,4,ALL
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,MATH,          29,54,           3,6,          26,48,          18,33,           7,13,          54,100,     498.8,          53.4,          49,61,2022,4,ALL
Berlin-Boylston - Berlin Memorial School,06200005,ELA,          18,58,           0,0,          18,58,          13,42,           0,0,          31,100,     503.1,          47.3,          29,83,2022,4,ALL
Berlin-Boylston - Berlin Memorial School,06200005,MATH,          18,58,           1,3,          17,55,          13,42,           0,0,          31,100,     505.7,          42.2,          30,81,2022,4,ALL
Berlin-Boylston - Boylston Elementary School,06200010,ELA,          23,44,           4,8,          19,37,          24,46,           5,10,          52,100,     498.7,          49.9,          48,69,2022,4,ALL
Berlin-Boylston - Boylston Elementary School,06200010,MATH,          30,58,           4,8,          26,50,          21,40,           1,2,          52,100,     506.9,          55.1,          48,83,2022,4,ALL
Beverly - Ayers/Ryal Side School,00300055,ELA,          38,48,           3,4,          35,44,          33,42,           8,10,          79,99,     497.3,          51.5,          76,63,2022,4,ALL
Beverly - Ayers/Ryal Side School,00300055,MATH,          49,62,           3,4,          46,58,          25,32,           5,6,          79,99,     501.9,          53.6,          76,71,2022,4,ALL
Beverly - Centerville Elementary,00300010,ELA,          27,47,           6,11,          21,37,          27,47,           3,5,          57,97,     501.1,          55.9,          54,78,2022,4,ALL
Beverly - Centerville Elementary,00300010,MATH,          35,63,           4,7,          31,55,          17,30,           4,7,          56,97,     504.5,          54.2,          53,78,2022,4,ALL
Beverly - Cove Elementary,00300015,ELA,          37,47,           6,8,          31,40,          31,40,          10,13,          78,98,     498.6,          50.1,          72,68,2022,4,ALL
Beverly - Cove Elementary,00300015,MATH,          48,60,           7,9,          41,51,          23,29,           9,11,          80,100,     503.6,          55.5,          73,76,2022,4,ALL
Beverly - Hannah Elementary,00300033,ELA,          27,44,           3,5,          24,39,          25,41,           9,15,          61,100,     496.6,          56.7,          59,60,2022,4,ALL
Beverly - Hannah Elementary,00300033,MATH,          38,62,          12,20,          26,43,          16,26,           7,11,          61,100,     506.0,          64.4,          59,81,2022,4,ALL
Beverly - North Beverly Elementary,00300040,ELA,          38,55,           4,6,          34,49,          24,35,           7,10,          69,100,     497.3,          57.5,          64,63,2022,4,ALL
Beverly - North Beverly Elementary,00300040,MATH,          49,71,           5,7,          44,64,          16,23,           4,6,          69,100,     509.4,          70.6,          65,88,2022,4,ALL
Billerica - Frederick J Dutile,00310007,ELA,          18,43,           0,0,          18,43,          15,36,           9,21,          42,100,     492.5,          57.8,          39,46,2022,4,ALL
Billerica - Frederick J Dutile,00310007,MATH,          21,50,           1,2,          20,48,          16,38,           5,12,          42,100,     497.9,          45.6,          39,58,2022,4,ALL
Billerica - Hajjar Elementary,00310026,ELA,          28,42,           4,6,          24,36,          32,48,           6,9,          66,100,     496.2,          50.8,          63,59,2022,4,ALL
Billerica - Hajjar Elementary,00310026,MATH,          31,48,           2,3,          29,45,          28,43,           6,9,          65,100,     500.0,          52.5,          62,65,2022,4,ALL
Billerica - John F Kennedy,00310012,ELA,          28,43,           2,3,          26,40,          34,52,           3,5,          65,100,     498.0,          54.7,          65,66,2022,4,ALL
Billerica - John F Kennedy,00310012,MATH,          29,45,           3,5,          26,41,          30,47,           5,8,          64,98,     498.6,          40.8,          64,59,2022,4,ALL
Billerica - Parker,00310015,ELA,          30,43,           3,4,          27,39,          33,47,           7,10,          70,95,     497.5,          44.5,          68,64,2022,4,ALL
Billerica - Parker,00310015,MATH,          39,55,           7,10,          32,45,          27,38,           5,7,          71,97,     501.2,          49.8,          67,69,2022,4,ALL
Billerica - Thomas Ditson,00310005,ELA,          41,37,           3,3,          38,34,          62,56,           8,7,         111,100,     494.6,          40.8,         106,53,2022,4,ALL
Billerica - Thomas Ditson,00310005,MATH,          52,47,           5,5,          47,42,          53,48,           6,5,         111,100,     497.6,          35.8,         106,57,2022,4,ALL
Blackstone-Millville - A F Maloney,06220015,ELA,          58,48,           4,3,          54,45,          53,44,          10,8,         121,100,     495.9,          49.1,         116,57,2022,4,ALL
Blackstone-Millville - A F Maloney,06220015,MATH,          53,44,           4,3,          49,40,          55,45,          13,11,         121,100,     495.6,          48.2,         116,49,2022,4,ALL
Boston - Adams Elementary School,00350302,ELA,           5,18,           0,0,           5,18,          15,54,           8,29,          28,97,     484.9,          52.2,          27,21,2022,4,ALL
Boston - Adams Elementary School,00350302,MATH,           3,10,           0,0,           3,10,          17,59,           9,31,          29,100,     480.5,          41.6,          28,16,2022,4,ALL
Boston - Alighieri Dante Montessori School,00350066,ELA,           3,23,           0,0,           3,23,          10,77,           0,0,          13,100,     490.8,,          13,39,2022,4,ALL
Boston - Alighieri Dante Montessori School,00350066,MATH,           4,31,           0,0,           4,31,           9,69,           0,0,          13,100,     495.3,,          13,49,2022,4,ALL
Boston - Bates Elementary School,00350278,ELA,          12,40,           2,7,          10,33,          12,40,           6,20,          30,100,     495.4,          59.8,          20,55,2022,4,ALL
Boston - Bates Elementary School,00350278,MATH,          16,53,           1,3,          15,50,          11,37,           3,10,          30,100,     500.9,,          19,68,2022,4,ALL
Boston - Blackstone Elementary School,00350390,ELA,           1,2,           0,0,           1,2,          21,38,          34,61,          56,96,     468.3,,          12,1,2022,4,ALL
Boston - Blackstone Elementary School,00350390,MATH,           0,0,           0,0,           0,0,          15,26,          42,74,          57,96,     456.6,,          12,1,2022,4,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,ELA,          14,58,           0,0,          14,58,           9,38,           1,4,          24,100,     502.7,          50.7,          23,82,2022,4,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,MATH,          13,57,           3,13,          10,43,           7,30,           3,13,          23,96,     503.8,          51.9,          22,77,2022,4,ALL
Boston - Bradley Elementary School,00350215,ELA,          23,61,           5,13,          18,47,          10,26,           5,13,          38,100,     500.8,          60.8,          37,76,2022,4,ALL
Boston - Bradley Elementary School,00350215,MATH,          22,58,           5,13,          17,45,          14,37,           2,5,          38,100,     503.5,          49.9,          37,76,2022,4,ALL
Boston - Channing Elementary School,00350360,ELA,           6,30,           0,0,           6,30,           5,25,           9,45,          20,100,     481.0,          47.4,          20,13,2022,4,ALL
Boston - Channing Elementary School,00350360,MATH,           3,15,           0,0,           3,15,           9,45,           8,40,          20,100,     473.9,          51.4,          20,8,2022,4,ALL
Boston - Chittick Elementary School,00350154,ELA,           5,17,           1,3,           4,14,          15,52,           9,31,          29,100,     483.9,          34.3,          26,19,2022,4,ALL
Boston - Chittick Elementary School,00350154,MATH,           5,17,           0,0,           5,17,          16,55,           8,28,          29,100,     480.6,          38.0,          27,16,2022,4,ALL
Boston - Clap Elementary School,00350298,ELA,           2,15,           0,0,           2,15,           3,23,           8,62,          13,100,     475.8,,           7,5,2022,4,ALL
Boston - Clap Elementary School,00350298,MATH,           3,23,           0,0,           3,23,           2,15,           8,62,          13,100,     472.7,,           7,7,2022,4,ALL
Boston - Condon K-8 School,00350146,ELA,          14,20,           3,4,          11,16,          34,49,          22,31,          70,99,     481.4,          49.9,          64,14,2022,4,ALL
Boston - Condon K-8 School,00350146,MATH,          10,14,           1,1,           9,13,          36,51,          24,34,          70,99,     477.5,          44.2,          67,11,2022,4,ALL
Boston - Conley Elementary School,00350122,ELA,           4,24,           2,12,           2,12,           9,53,           4,24,          17,94,     488.6,,          15,32,2022,4,ALL
Boston - Conley Elementary School,00350122,MATH,           6,35,           1,6,           5,29,           4,24,           7,41,          17,100,     485.2,,          13,23,2022,4,ALL
Boston - Curley K-8 School,00350020,ELA,          34,36,           8,8,          26,27,          35,37,          26,27,          95,96,     491.8,          52.5,          77,42,2022,4,ALL
Boston - Curley K-8 School,00350020,MATH,          32,34,           4,4,          28,29,          31,33,          32,34,          95,98,     486.3,          45.2,          75,26,2022,4,ALL
Boston - Dever Elementary School,00350268,ELA,           3,6,           0,0,           3,6,          34,63,          17,31,          54,98,     477.3,          51.8,          48,7,2022,4,ALL
Boston - Dever Elementary School,00350268,MATH,           9,17,           0,0,           9,17,          33,62,          11,21,          53,98,     482.0,          48.7,          49,17,2022,4,ALL
Boston - Edison K-8 School,00350375,ELA,           6,11,           0,0,           6,11,          29,52,          21,38,          56,100,     478.7,          43.6,          56,9,2022,4,ALL
Boston - Edison K-8 School,00350375,MATH,           3,5,           0,0,           3,5,          26,46,          27,48,          56,100,     471.7,          38.9,          56,6,2022,4,ALL
Boston - Eliot K-8 Innovation School,00350096,ELA,          69,74,           8,9,          61,66,          23,25,           1,1,          93,100,     508.2,          54.9,          90,94,2022,4,ALL
Boston - Eliot K-8 Innovation School,00350096,MATH,          75,81,          16,17,          59,63,          17,18,           1,1,          93,100,     515.2,          52.6,          90,96,2022,4,ALL
Boston - Ellis Elementary School,00350072,ELA,           5,11,           0,0,           5,11,          23,51,          17,38,          45,96,     473.4,          41.2,          36,3,2022,4,ALL
Boston - Ellis Elementary School,00350072,MATH,           1,2,           0,0,           1,2,          17,37,          28,61,          46,96,     464.9,          35.2,          36,2,2022,4,ALL
Boston - Everett Elementary School,00350088,ELA,          11,30,           2,5,           9,24,          19,51,           7,19,          37,100,     489.1,          50.8,          35,34,2022,4,ALL
