school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Andover - High Plain Elementary,00090004,ELA,          34,59,           7,12,          27,47,          20,34,           4,7,          58,100,     503.6,          63.6,          35,92,2022,ALL,Ever EL
Andover - High Plain Elementary,00090004,MATH,          38,66,           6,10,          32,55,          14,24,           6,10,          58,100,     504.6,          66.4,          35,88,2022,ALL,Ever EL
Andover - High Plain Elementary,00090004,SCI,          14,78,           8,44,           6,33,           4,22,           0,0,          18,100,     522.1,,,99,2022,ALL,Ever EL
Andover - South Elementary,00090020,ELA,          17,85,           3,15,          14,70,           3,15,           0,0,          20,100,     512.3,,          15,99,2022,ALL,Ever EL
Andover - South Elementary,00090020,MATH,          17,85,           6,30,          11,55,           3,15,           0,0,          20,100,     523.7,,          15,99,2022,ALL,Ever EL
Andover - West Elementary,00090025,ELA,           8,35,           2,9,           6,26,          12,52,           3,13,          23,100,     496.7,,          18,82,2022,ALL,Ever EL
Andover - West Elementary,00090025,MATH,          12,52,           2,9,          10,43,           8,35,           3,13,          23,100,     500.8,,          18,83,2022,ALL,Ever EL
Andover - Wood Hill Middle School,00090350,ELA,          32,59,           1,2,          31,57,          13,24,           9,17,          54,100,     497.2,          50.7,          51,83,2022,ALL,Ever EL
Andover - Wood Hill Middle School,00090350,MATH,          37,69,           8,15,          29,54,          15,28,           2,4,          54,100,     507.4,          54.6,          51,91,2022,ALL,Ever EL
Andover - Wood Hill Middle School,00090350,SCI,          11,69,           0,0,          11,69,           5,31,           0,0,          16,100,     506.4,,,93,2022,ALL,Ever EL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,ELA,          13,13,           0,0,          13,13,          44,42,          47,45,         104,100,     474.1,          40.1,         101,11,2022,ALL,Ever EL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,MATH,           9,9,           0,0,           9,9,          57,55,          37,36,         103,100,     476.0,          38.9,         100,18,2022,ALL,Ever EL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,SCI,          11,28,           0,0,          11,28,          13,33,          16,40,          40,100,     481.8,,,49,2022,ALL,Ever EL
Arlington - Brackett,00100010,ELA,           1,10,           0,0,           1,10,           6,60,           3,30,          10,100,     483.3,,           8,43,2022,ALL,Ever EL
Arlington - Brackett,00100010,MATH,           2,20,           0,0,           2,20,           6,60,           2,20,          10,100,     486.7,,           8,52,2022,ALL,Ever EL
Arlington - Cyrus E Dallin,00100025,ELA,           6,55,           2,18,           4,36,           5,45,           0,0,          11,100,     504.1,,           4,93,2022,ALL,Ever EL
Arlington - Cyrus E Dallin,00100025,MATH,           4,36,           1,9,           3,27,           5,45,           2,18,          11,100,     495.2,,           4,73,2022,ALL,Ever EL
Arlington - Gibbs School,00100305,ELA,          20,49,           0,0,          20,49,          12,29,           9,22,          41,98,     491.7,          54.2,          37,70,2022,ALL,Ever EL
Arlington - Gibbs School,00100305,MATH,          23,56,           2,5,          21,51,          15,37,           3,7,          41,100,     501.3,          64.4,          38,84,2022,ALL,Ever EL
Arlington - Hardy,00100030,ELA,          13,54,           1,4,          12,50,           7,29,           4,17,          24,100,     494.0,,          14,75,2022,ALL,Ever EL
Arlington - Hardy,00100030,MATH,          14,58,           6,25,           8,33,           9,38,           1,4,          24,100,     506.5,,          14,90,2022,ALL,Ever EL
Arlington - John A Bishop,00100005,ELA,           6,40,           1,7,           5,33,           5,33,           4,27,          15,100,     492.0,,           7,71,2022,ALL,Ever EL
Arlington - John A Bishop,00100005,MATH,           7,47,           0,0,           7,47,           7,47,           1,7,          15,100,     498.7,,           7,80,2022,ALL,Ever EL
Arlington - M Norcross Stratton,00100055,ELA,           6,32,           1,5,           5,26,          10,53,           3,16,          19,100,     490.5,,          12,67,2022,ALL,Ever EL
Arlington - M Norcross Stratton,00100055,MATH,           8,44,           1,6,           7,39,           9,50,           1,6,          18,95,     499.8,,          11,81,2022,ALL,Ever EL
Arlington - Ottoson Middle,00100410,ELA,          42,54,           8,10,          34,44,          26,33,          10,13,          78,100,     499.4,          63.7,          72,87,2022,ALL,Ever EL
Arlington - Ottoson Middle,00100410,MATH,          48,62,          18,23,          30,38,          25,32,           5,6,          78,100,     507.6,          67.7,          72,91,2022,ALL,Ever EL
Arlington - Ottoson Middle,00100410,SCI,          25,58,           7,16,          18,42,          15,35,           3,7,          43,100,     504.0,,,91,2022,ALL,Ever EL
Arlington - Peirce,00100045,ELA,           9,45,           0,0,           9,45,           8,40,           3,15,          20,100,     492.1,,          10,71,2022,ALL,Ever EL
Arlington - Peirce,00100045,MATH,           8,40,           3,15,           5,25,           7,35,           5,25,          20,100,     491.2,,          10,65,2022,ALL,Ever EL
Arlington - Thompson,00100050,ELA,          10,43,           0,0,          10,43,          12,52,           1,4,          23,100,     495.5,,          13,79,2022,ALL,Ever EL
Arlington - Thompson,00100050,MATH,          12,52,           2,9,          10,43,           9,39,           2,9,          23,100,     499.6,,          14,81,2022,ALL,Ever EL
Ashburnham-Westminster - Briggs Elementary,06100025,ELA,           5,28,           0,0,           5,28,          10,56,           3,17,          18,100,     489.1,,          11,63,2022,ALL,Ever EL
Ashburnham-Westminster - Briggs Elementary,06100025,MATH,           5,28,           2,11,           3,17,          10,56,           3,17,          18,100,     490.4,,          11,63,2022,ALL,Ever EL
Ashburnham-Westminster - Overlook Middle School,06100305,ELA,          12,46,           2,8,          10,38,          11,42,           3,12,          26,96,     498.2,          68.2,          25,85,2022,ALL,Ever EL
Ashburnham-Westminster - Overlook Middle School,06100305,MATH,          13,48,           0,0,          13,48,          12,44,           2,7,          27,100,     495.2,          64.1,          27,73,2022,ALL,Ever EL
Ashburnham-Westminster - Westminster Elementary,06100005,ELA,           1,9,           0,0,           1,9,           8,73,           2,18,          11,100,     483.3,,           9,43,2022,ALL,Ever EL
Ashburnham-Westminster - Westminster Elementary,06100005,MATH,           2,18,           0,0,           2,18,           7,64,           2,18,          11,100,     486.0,,           9,50,2022,ALL,Ever EL
Ashland - Ashland Middle,00140405,ELA,          41,33,           7,6,          34,27,          52,41,          33,26,         126,97,     487.2,          54.3,         120,57,2022,ALL,Ever EL
Ashland - Ashland Middle,00140405,MATH,          48,38,          14,11,          34,27,          65,51,          15,12,         128,99,     494.8,          64.6,         120,72,2022,ALL,Ever EL
Ashland - Ashland Middle,00140405,SCI,          10,32,           2,6,           8,26,          13,42,           8,26,          31,100,     485.7,,,61,2022,ALL,Ever EL
Ashland - David Mindess,00140015,ELA,          20,20,           1,1,          19,19,          56,57,          23,23,          99,99,     483.7,          44.4,          63,45,2022,ALL,Ever EL
Ashland - David Mindess,00140015,MATH,          27,27,           3,3,          24,24,          42,42,          30,30,          99,100,     484.4,          48.0,          63,44,2022,ALL,Ever EL
Ashland - David Mindess,00140015,SCI,           7,25,           0,0,           7,25,          14,50,           7,25,          28,100,     485.6,,,60,2022,ALL,Ever EL
Athol-Royalston - Athol Community Elementary School,06150020,ELA,           2,17,           0,0,           2,17,           4,33,           6,50,          12,100,     477.3,,           4,20,2022,ALL,Ever EL
Athol-Royalston - Athol Community Elementary School,06150020,MATH,           1,8,           0,0,           1,8,           7,58,           4,33,          12,100,     475.7,,           4,17,2022,ALL,Ever EL
Athol-Royalston - Athol-Royalston Middle School,06150305,ELA,           2,11,           0,0,           2,11,           7,39,           9,50,          18,95,     473.5,,          16,10,2022,ALL,Ever EL
Athol-Royalston - Athol-Royalston Middle School,06150305,MATH,           2,11,           0,0,           2,11,          11,58,           6,32,          19,100,     479.4,,          17,29,2022,ALL,Ever EL
Atlantis Charter (District) - Atlantis Charter School,04910550,ELA,          34,25,           6,4,          28,20,          63,46,          40,29,         137,100,     483.9,          45.7,         109,47,2022,ALL,Ever EL
Atlantis Charter (District) - Atlantis Charter School,04910550,MATH,          24,18,           1,1,          23,17,          75,55,          38,28,         137,100,     482.5,          44.6,         109,40,2022,ALL,Ever EL
Atlantis Charter (District) - Atlantis Charter School,04910550,SCI,           9,19,           1,2,           8,17,          25,52,          14,29,          48,100,     481.6,,,52,2022,ALL,Ever EL
Attleboro - A. Irvin Studley Elementary School,00160001,ELA,           3,30,           1,10,           2,20,           5,50,           2,20,          10,100,     487.1,,           7,56,2022,ALL,Ever EL
