school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Carver - Carver Middle/High School,00520405,ELA,          37,35,           0,0,          37,35,          55,51,          15,14,         107,96,     490.8,          33.1,         103,2021,7,ALL
Carver - Carver Middle/High School,00520405,MATH,          26,26,           0,0,          26,26,          58,57,          17,17,         101,90,     488.0,          29.3,          97,2021,7,ALL
Central Berkshire - Nessacus Regional Middle School,06350305,ELA,          53,48,          12,11,          41,37,          35,32,          22,20,         110,100,     494.8,          39.9,         104,2021,7,ALL
Central Berkshire - Nessacus Regional Middle School,06350305,MATH,          28,25,           2,2,          26,24,          62,56,          20,18,         110,100,     486.7,          28.0,         105,2021,7,ALL
Chelmsford - Col Moses Parker School,00560305,ELA,          98,55,          15,8,          83,47,          66,37,          14,8,         178,98,     501.6,          39.8,         167,2021,7,ALL
Chelmsford - Col Moses Parker School,00560305,MATH,          86,48,          20,11,          66,37,          77,43,          15,8,         178,98,     500.7,          40.9,         166,2021,7,ALL
Chelmsford - McCarthy Middle School,00560310,ELA,         146,73,          33,17,         113,57,          42,21,          11,6,         199,99,     510.7,          50.2,         190,2021,7,ALL
Chelmsford - McCarthy Middle School,00560310,MATH,         116,58,          24,12,          92,46,          72,36,          11,6,         199,99,     505.5,          45.4,         190,2021,7,ALL
Chelsea - Clark Avenue School,00570050,ELA,          29,16,           0,0,          29,16,          79,45,          68,39,         176,95,     478.2,          28.8,         157,2021,7,ALL
Chelsea - Clark Avenue School,00570050,MATH,          13,7,           0,0,          13,7,          87,48,          80,44,         180,97,     471.4,          21.5,         163,2021,7,ALL
Chelsea - Eugene Wright Science and Technology Academy,00570045,ELA,          42,34,           2,2,          40,32,          43,34,          40,32,         125,89,     484.7,          27.2,         113,2021,7,ALL
Chelsea - Eugene Wright Science and Technology Academy,00570045,MATH,          19,15,           2,2,          17,13,          63,50,          44,35,         126,90,     479.6,          22.8,         115,2021,7,ALL
Chelsea - Joseph A. Browne School,00570055,ELA,          25,18,           2,1,          23,16,          68,48,          49,35,         142,84,     479.4,          28.9,         128,2021,7,ALL
Chelsea - Joseph A. Browne School,00570055,MATH,          12,8,           2,1,          10,7,          65,46,          65,46,         142,84,     472.8,          28.2,         129,2021,7,ALL
Chicopee - Bellamy Middle,00610305,ELA,          65,24,           6,2,          59,22,         120,44,          88,32,         273,99,     484.5,          27.8,         251,2021,7,ALL
Chicopee - Bellamy Middle,00610305,MATH,          47,17,           6,2,          41,15,         164,60,          63,23,         274,99,     484.2,          29.9,         251,2021,7,ALL
Chicopee - Dupont Middle,00610310,ELA,          53,21,           3,1,          50,20,         118,47,          80,32,         251,94,     483.4,          22.5,         227,2021,7,ALL
Chicopee - Dupont Middle,00610310,MATH,          46,19,           0,0,          46,19,         144,60,          51,21,         241,91,     484.1,          23.2,         219,2021,7,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,ELA,          64,46,           2,1,          62,45,          58,42,          16,12,         138,99,     495.1,          37.0,         121,2021,7,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,MATH,          43,31,           5,4,          38,28,          75,54,          20,14,         138,99,     489.4,          34.9,         122,2021,7,ALL
Clarksburg - Clarksburg Elementary,00630010,ELA,          11,37,           0,0,          11,37,          17,57,           2,7,          30,100,     492.9,          42.8,          28,2021,7,ALL
Clarksburg - Clarksburg Elementary,00630010,MATH,           4,13,           0,0,           4,13,          23,77,           3,10,          30,100,     487.2,          50.1,          28,2021,7,ALL
Clinton - Clinton Middle School,00640305,ELA,          54,35,           6,4,          48,31,          58,38,          42,27,         154,98,     490.1,          43.6,         145,2021,7,ALL
Clinton - Clinton Middle School,00640305,MATH,          29,19,           3,2,          26,17,          85,55,          40,26,         154,98,     481.1,          38.9,         145,2021,7,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           4,18,           0,0,           4,18,          10,45,           8,36,          22,100,     480.5,          33.6,          21,2021,7,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           0,0,           0,0,           0,0,          13,59,           9,41,          22,100,     472.1,          27.2,          21,2021,7,ALL
Cohasset - Cohasset Middle School,00650305,ELA,          73,60,           9,7,          64,52,          45,37,           4,3,         122,97,     504.6,          33.7,         119,2021,7,ALL
Cohasset - Cohasset Middle School,00650305,MATH,          55,45,           0,0,          55,45,          62,50,           6,5,         123,98,     497.5,          37.7,         119,2021,7,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,          53,45,           3,3,          50,42,          49,42,          16,14,         118,98,     495.7,          42.4,         107,2021,7,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          36,30,           6,5,          30,25,          68,57,          15,13,         119,98,     492.4,          45.2,         107,2021,7,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,ELA,          24,59,           2,5,          22,54,          15,37,           2,5,          41,100,     501.9,          45.3,          37,2021,7,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,MATH,          18,44,           1,2,          17,41,          19,46,           4,10,          41,100,     495.8,          45.6,          36,2021,7,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,          21,49,           2,5,          19,44,          16,37,           6,14,          43,100,     498.4,          32.6,          43,2021,7,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          19,44,           0,0,          19,44,          21,49,           3,7,          43,100,     495.6,          23.8,          43,2021,7,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,          20,57,           6,17,          14,40,          10,29,           5,14,          35,100,     502.9,          35.5,          35,2021,7,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,          16,47,           3,9,          13,38,          15,44,           3,9,          34,97,     497.2,          18.9,          34,2021,7,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,          19,54,           3,9,          16,46,          13,37,           3,9,          35,100,     499.9,          26.0,          35,2021,7,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,          13,37,           1,3,          12,34,          18,51,           4,11,          35,100,     494.3,          10.6,          35,2021,7,ALL
Concord - Concord Middle,00670305,ELA,         146,66,          25,11,         121,55,          62,28,          13,6,         221,97,     507.0,          36.2,         201,2021,7,ALL
Concord - Concord Middle,00670305,MATH,         118,53,          30,14,          88,40,          89,40,          15,7,         222,97,     503.6,          24.7,         202,2021,7,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,           6,19,           0,0,           6,19,          15,48,          10,32,          31,100,     482.6,          47.4,          31,2021,7,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,           3,10,           0,0,           3,10,          15,48,          13,42,          31,100,     473.1,          26.2,          31,2021,7,ALL
Danvers - Holten Richmond Middle School,00710305,ELA,         103,42,           7,3,          96,39,         110,45,          32,13,         245,96,     495.8,          34.3,         239,2021,7,ALL
Danvers - Holten Richmond Middle School,00710305,MATH,          82,34,           6,2,          76,32,         128,53,          31,13,         241,95,     492.1,          24.7,         236,2021,7,ALL
Dartmouth - Dartmouth Middle,00720050,ELA,         135,52,          23,9,         112,43,          94,36,          31,12,         260,95,     501.4,          39.4,         247,2021,7,ALL
Dartmouth - Dartmouth Middle,00720050,MATH,         110,42,          15,6,          95,37,         122,47,          28,11,         260,95,     497.6,          43.2,         246,2021,7,ALL
Dedham - Dedham Middle School,00730305,ELA,          80,40,           5,3,          75,38,          84,42,          34,17,         198,98,     492.2,          29.6,         187,2021,7,ALL
Dedham - Dedham Middle School,00730305,MATH,          84,42,          14,7,          70,35,          97,49,          17,9,         198,98,     497.9,          39.9,         187,2021,7,ALL
Dennis-Yarmouth - Mattacheese Middle School,06450305,ELA,          89,40,           7,3,          82,37,          90,40,          44,20,         223,100,     491.6,          46.4,         202,2021,7,ALL
Dennis-Yarmouth - Mattacheese Middle School,06450305,MATH,          45,20,           5,2,          40,18,         118,53,          60,27,         223,100,     484.3,          35.5,         203,2021,7,ALL
Dighton-Rehoboth - Dighton Middle School,06500305,ELA,          31,36,           3,4,          28,33,          46,54,           8,9,          85,84,     493.1,          29.1,          85,2021,7,ALL
Dighton-Rehoboth - Dighton Middle School,06500305,MATH,          42,51,           9,11,          33,40,          38,46,           3,4,          83,82,     502.6,          51.6,          83,2021,7,ALL
Dighton-Rehoboth - Dorothy L Beckwith,06500310,ELA,          40,35,           2,2,          38,33,          60,53,          14,12,         114,89,     491.8,          31.6,         110,2021,7,ALL
Dighton-Rehoboth - Dorothy L Beckwith,06500310,MATH,          29,25,           1,1,          28,25,          63,55,          22,19,         114,89,     487.2,          24.0,         110,2021,7,ALL
Douglas - Douglas Middle School,00770305,ELA,          27,41,           1,2,          26,39,          28,42,          11,17,          66,78,     493.6,          21.3,          64,2021,7,ALL
Douglas - Douglas Middle School,00770305,MATH,          32,48,           0,0,          32,48,          26,39,           9,13,          67,79,     497.0,          35.9,          65,2021,7,ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,ELA,         133,79,          19,11,         114,67,          34,20,           2,1,         169,92,     511.2,          39.0,         155,2021,7,ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School,06550405,MATH,         131,78,          41,24,          90,54,          33,20,           4,2,         168,91,     516.2,          46.7,         154,2021,7,ALL
Dracut - Justus C. Richardson Middle School,00790410,ELA,         135,45,          19,6,         116,39,         113,38,          49,16,         297,100,     495.0,          30.5,         284,2021,7,ALL
Dracut - Justus C. Richardson Middle School,00790410,MATH,          96,32,          16,5,          80,27,         152,51,          49,16,         297,100,     491.1,          31.0,         284,2021,7,ALL
Dudley-Charlton Reg - Charlton Middle School,06580310,ELA,         102,57,          17,9,          85,47,          59,33,          19,11,         180,99,     501.8,          45.2,         171,2021,7,ALL
Dudley-Charlton Reg - Charlton Middle School,06580310,MATH,          59,33,           2,1,          57,32,          96,53,          25,14,         180,99,     490.1,          25.6,         171,2021,7,ALL
Dudley-Charlton Reg - Dudley Middle School,06580305,ELA,          60,42,           7,5,          53,37,          59,42,          23,16,         142,99,     494.6,          36.5,         135,2021,7,ALL
Dudley-Charlton Reg - Dudley Middle School,06580305,MATH,          31,22,           2,1,          29,21,          95,68,          14,10,         140,98,     489.8,          29.8,         133,2021,7,ALL
Duxbury - Duxbury Middle,00820305,ELA,         118,57,          14,7,         104,50,          76,37,          14,7,         208,93,     502.2,          35.4,         199,2021,7,ALL
Duxbury - Duxbury Middle,00820305,MATH,         108,51,          10,5,          98,46,          94,45,           9,4,         211,94,     502.6,          26.5,         202,2021,7,ALL
East Bridgewater - East Bridgewater JR./SR. High School,00830505,ELA,          57,35,           3,2,          54,33,          86,52,          21,13,         164,97,     493.1,          32.6,         163,2021,7,ALL
East Bridgewater - East Bridgewater JR./SR. High School,00830505,MATH,          36,22,           4,2,          32,20,         105,64,          23,14,         164,97,     488.3,          29.8,         164,2021,7,ALL
East Longmeadow - Birchland Park,00870305,ELA,         113,58,          27,14,          86,44,          74,38,           9,5,         196,98,     505.9,          48.2,         187,2021,7,ALL
East Longmeadow - Birchland Park,00870305,MATH,         100,52,          17,9,          83,43,          78,41,          14,7,         192,96,     501.1,          49.0,         185,2021,7,ALL
Easthampton - White Brook Middle School,00860305,ELA,          32,40,           0,0,          32,40,          37,46,          11,14,          80,92,     491.7,          43.5,          78,2021,7,ALL
Easthampton - White Brook Middle School,00860305,MATH,          24,30,           2,3,          22,28,          44,56,          11,14,          79,91,     490.0,          51.3,          77,2021,7,ALL
Easton - Easton Middle School,00880405,ELA,         142,55,          12,5,         130,50,          95,37,          23,9,         260,97,     500.7,          36.6,         252,2021,7,ALL
Easton - Easton Middle School,00880405,MATH,         120,46,          13,5,         107,41,         127,49,          12,5,         259,97,     500.7,          36.3,         252,2021,7,ALL
Edgartown - Edgartown Elementary,00890005,ELA,          15,42,           2,6,          13,36,          12,33,           9,25,          36,97,     491.4,          32.0,          27,2021,7,ALL
Edgartown - Edgartown Elementary,00890005,MATH,          10,28,           1,3,           9,25,          19,53,           7,19,          36,97,     488.6,          34.4,          27,2021,7,ALL
Everett - George Keverian School,00930028,ELA,          23,29,           0,0,          23,29,          32,41,          23,29,          78,74,     484.4,          27.9,          61,2021,7,ALL
Everett - George Keverian School,00930028,MATH,          15,21,           3,4,          12,17,          46,64,          11,15,          72,68,     488.0,          38.3,          55,2021,7,ALL
Everett - Lafayette School,00930038,ELA,          24,21,           1,1,          23,20,          41,36,          49,43,         114,91,     479.6,          26.7,          93,2021,7,ALL
Everett - Lafayette School,00930038,MATH,          16,14,           1,1,          15,13,          52,46,          45,40,         113,90,     478.9,          25.1,          94,2021,7,ALL
Everett - Madeline English School,00930018,ELA,          15,25,           0,0,          15,25,          26,44,          18,31,          59,72,     484.1,          22.8,          56,2021,7,ALL
Everett - Madeline English School,00930018,MATH,          22,37,           2,3,          20,34,          24,41,          13,22,          59,72,     489.7,          30.0,          56,2021,7,ALL
Everett - Parlin School,00930058,ELA,          17,18,           0,0,          17,18,          35,38,          41,44,          93,98,     476.2,          30.9,          80,2021,7,ALL
Everett - Parlin School,00930058,MATH,          18,20,           0,0,          18,20,          48,53,          25,27,          91,94,     481.9,          42.6,          79,2021,7,ALL
Everett - Sumner G. Whittier School,00930010,ELA,          18,26,           0,0,          18,26,          34,49,          17,25,          69,99,     484.7,          35.7,          62,2021,7,ALL
Everett - Sumner G. Whittier School,00930010,MATH,          16,23,           0,0,          16,23,          43,62,          10,14,          69,99,     484.7,          30.2,          62,2021,7,ALL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,ELA,          76,44,           9,5,          67,39,          66,39,          29,17,         171,97,     495.9,          45.1,         160,2021,7,ALL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,MATH,          50,30,           6,4,          44,26,          95,56,          24,14,         169,96,     490.5,          40.9,         160,2021,7,ALL
Fairhaven - Hastings Middle,00940305,ELA,          40,34,           5,4,          35,30,          59,51,          17,15,         116,79,     493.6,          33.8,         112,2021,7,ALL
Fairhaven - Hastings Middle,00940305,MATH,          47,40,           7,6,          40,34,          59,50,          12,10,         118,80,     495.4,          39.4,         113,2021,7,ALL
Fall River - Henry Lord Community School,00950017,ELA,          18,23,           1,1,          17,22,          27,35,          32,42,          77,98,     481.3,          33.5,          61,2021,7,ALL
Fall River - Henry Lord Community School,00950017,MATH,          12,16,           1,1,          11,15,          32,43,          31,41,          75,95,     480.2,          43.8,          59,2021,7,ALL
Fall River - John J Doran,00950045,ELA,          12,27,           2,4,          10,22,          20,44,          13,29,          45,96,     486.8,          40.3,          45,2021,7,ALL
Fall River - John J Doran,00950045,MATH,          10,24,           2,5,           8,19,          22,52,          10,24,          42,90,     485.9,          43.5,          42,2021,7,ALL
Fall River - Matthew J Kuss Middle,00950320,ELA,          62,29,           7,3,          55,25,          82,38,          73,34,         217,93,     485.4,          30.1,         198,2021,7,ALL
Fall River - Matthew J Kuss Middle,00950320,MATH,          58,27,           6,3,          52,24,          94,43,          65,30,         217,94,     485.0,          33.1,         198,2021,7,ALL
Fall River - Morton Middle,00950315,ELA,          57,26,           5,2,          52,24,          99,45,          65,29,         221,98,     484.4,          29.2,         209,2021,7,ALL
Fall River - Morton Middle,00950315,MATH,          30,14,           4,2,          26,12,         124,56,          67,30,         221,98,     480.2,          31.8,         209,2021,7,ALL
Fall River - Talbot Innovation School,00950305,ELA,          17,10,           1,1,          16,9,          64,37,          93,53,         174,94,     471.3,          28.3,         133,2021,7,ALL
Fall River - Talbot Innovation School,00950305,MATH,          12,7,           0,0,          12,7,          91,52,          71,41,         174,94,     472.3,          34.5,         134,2021,7,ALL
Falmouth - Lawrence,00960405,ELA,         119,51,          17,7,         102,43,          81,34,          35,15,         235,96,     499.0,          42.5,         230,2021,7,ALL
Falmouth - Lawrence,00960405,MATH,         100,42,          12,5,          88,37,         111,47,          26,11,         237,96,     497.0,          47.3,         231,2021,7,ALL
Fitchburg - Arthur M Longsjo Middle School,00970315,ELA,          31,22,           1,1,          30,21,          51,36,          61,43,         143,91,     479.2,          25.1,         133,2021,7,ALL
Fitchburg - Arthur M Longsjo Middle School,00970315,MATH,          22,15,           3,2,          19,13,          66,45,          58,40,         146,93,     478.3,          33.6,         136,2021,7,ALL
Fitchburg - McKay Elementary School,00970340,ELA,          10,18,           1,2,           9,16,          24,42,          23,40,          57,97,     479.2,          37.4,          53,2021,7,ALL
Fitchburg - McKay Elementary School,00970340,MATH,           5,9,           1,2,           4,7,          32,55,          21,36,          58,97,     479.2,          46.4,          53,2021,7,ALL
Fitchburg - Memorial Middle School,00970048,ELA,          50,32,           4,3,          46,30,          58,38,          46,30,         154,98,     486.0,          34.6,         150,2021,7,ALL
Fitchburg - Memorial Middle School,00970048,MATH,          23,15,           0,0,          23,15,          89,59,          40,26,         152,96,     481.0,          40.3,         148,2021,7,ALL
Florida - Abbott Memorial,00980005,ELA,           5,28,           0,0,           5,28,           9,50,           4,22,          18,95,     486.8,,          17,2021,7,ALL
Florida - Abbott Memorial,00980005,MATH,           3,17,           0,0,           3,17,          11,61,           4,22,          18,95,     485.1,,          17,2021,7,ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,ELA,          14,64,           0,0,          14,64,           6,27,           2,9,          22,58,     498.7,          36.1,          20,2021,7,ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,MATH,           6,30,           0,0,           6,30,          10,50,           4,20,          20,53,     486.1,,          18,2021,7,ALL
Foxborough - John J Ahern,00990405,ELA,         113,55,          22,11,          91,44,          70,34,          22,11,         205,97,     501.6,          49.2,         199,2021,7,ALL
Foxborough - John J Ahern,00990405,MATH,          88,43,          12,6,          76,37,          95,46,          22,11,         205,97,     497.3,          40.1,         199,2021,7,ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,ELA,          56,39,           8,6,          48,34,          62,44,          24,17,         142,100,     493.0,          36.3,         139,2021,7,ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,MATH,          42,30,           6,4,          36,25,          75,53,          25,18,         142,100,     488.7,          37.2,         140,2021,7,ALL
Framingham - Cameron Middle School,01000302,ELA,          55,29,           9,5,          46,24,          79,42,          54,29,         188,96,     486.8,          36.4,         180,2021,7,ALL
Framingham - Cameron Middle School,01000302,MATH,          47,25,           8,4,          39,21,          99,53,          40,22,         186,95,     486.9,          42.6,         179,2021,7,ALL
Framingham - Fuller Middle,01000305,ELA,          29,18,           3,2,          26,16,          51,31,          85,52,         165,96,     474.8,          34.5,         105,2021,7,ALL
Framingham - Fuller Middle,01000305,MATH,          19,11,           1,1,          18,11,          70,42,          79,47,         168,98,     474.7,          32.8,         107,2021,7,ALL
Framingham - Walsh Middle,01000310,ELA,         104,42,           5,2,          99,40,          89,36,          53,22,         246,93,     491.7,          34.1,         241,2021,7,ALL
Framingham - Walsh Middle,01000310,MATH,          87,36,           8,3,          79,32,         112,46,          45,18,         244,93,     491.3,          38.6,         239,2021,7,ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,ELA,          42,62,           6,9,          36,53,          19,28,           7,10,          68,100,     501.9,          38.5,          48,2021,7,ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,MATH,          27,40,           3,4,          24,35,          35,51,           6,9,          68,100,     497.1,          36.4,          48,2021,7,ALL
Franklin - Annie Sullivan Middle School,01010040,ELA,          73,58,          12,10,          61,48,          41,33,          12,10,         126,98,     503.0,          35.7,         117,2021,7,ALL
Franklin - Annie Sullivan Middle School,01010040,MATH,          72,57,          17,13,          55,43,          41,32,          14,11,         127,99,     504.7,          48.3,         116,2021,7,ALL
Franklin - Horace Mann,01010405,ELA,          61,48,          10,8,          51,40,          55,44,          10,8,         126,98,     500.6,          32.6,         122,2021,7,ALL
Franklin - Horace Mann,01010405,MATH,          51,40,           8,6,          43,34,          64,51,          11,9,         126,98,     496.8,          25.8,         122,2021,7,ALL
Franklin - Remington Middle,01010310,ELA,          43,37,           5,4,          38,33,          51,44,          22,19,         116,98,     492.6,          26.7,         114,2021,7,ALL
Franklin - Remington Middle,01010310,MATH,          53,46,          11,10,          42,37,          48,42,          14,12,         115,97,     497.6,          31.0,         113,2021,7,ALL
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,ELA,          89,44,           8,4,          81,40,          80,39,          34,17,         203,92,     494.6,          28.3,         195,2021,7,ALL
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,MATH,          77,38,           7,3,          70,35,         109,54,          16,8,         202,91,     495.1,          22.8,         194,2021,7,ALL
Frontier - Frontier Regional,06700505,ELA,          55,50,           9,8,          46,41,          44,40,          12,11,         111,97,     499.0,          35.4,         107,2021,7,ALL
Frontier - Frontier Regional,06700505,MATH,          47,43,           7,6,          40,36,          53,48,          10,9,         110,96,     498.0,          39.6,         106,2021,7,ALL
Gardner - Gardner Middle School,01030405,ELA,          43,28,           1,1,          42,28,          73,48,          35,23,         151,88,     486.9,          36.8,         138,2021,7,ALL
Gardner - Gardner Middle School,01030405,MATH,          30,20,           1,1,          29,19,          79,53,          41,27,         150,88,     482.0,          33.5,         137,2021,7,ALL
Gateway - Gateway Regional Middle School,06720405,ELA,          24,36,           1,1,          23,34,          30,45,          13,19,          67,100,     489.7,          26.8,          66,2021,7,ALL
Gateway - Gateway Regional Middle School,06720405,MATH,          18,27,           5,7,          13,19,          36,54,          13,19,          67,100,     489.1,          30.7,          65,2021,7,ALL
Georgetown - Georgetown Middle School,01050305,ELA,          62,53,          10,9,          52,45,          48,41,           6,5,         116,100,     502.7,          33.1,         114,2021,7,ALL
Georgetown - Georgetown Middle School,01050305,MATH,          51,45,           7,6,          44,39,          55,49,           7,6,         113,97,     496.5,          32.6,         110,2021,7,ALL
Gill-Montague - Great Falls Middle,06740310,ELA,          20,38,           1,2,          19,36,          18,34,          15,28,          53,65,     488.4,          34.9,          51,2021,7,ALL
Gill-Montague - Great Falls Middle,06740310,MATH,          10,23,           1,2,           9,20,          23,52,          11,25,          44,54,     483.6,          39.4,          42,2021,7,ALL
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,ELA,          21,24,           1,1,          20,23,          55,63,          11,13,          87,96,     489.0,          24.4,          85,2021,7,ALL
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,MATH,          13,15,           0,0,          13,15,          59,68,          15,17,          87,96,     484.8,          24.9,          85,2021,7,ALL
Gloucester - Ralph B O'Maley Middle,01070305,ELA,          78,40,          15,8,          63,33,          85,44,          30,16,         193,99,     496.5,          32.7,         185,2021,7,ALL
Gloucester - Ralph B O'Maley Middle,01070305,MATH,          59,30,          14,7,          45,23,          96,49,          39,20,         194,100,     490.9,          28.8,         186,2021,7,ALL
Grafton - Grafton Middle,01100305,ELA,         131,57,          21,9,         110,48,          84,37,          15,7,         230,96,     504.3,          44.1,         225,2021,7,ALL
Grafton - Grafton Middle,01100305,MATH,         109,47,          21,9,          88,38,         105,46,          16,7,         230,96,     500.4,          40.7,         225,2021,7,ALL
Granby - Granby Jr Sr High School,01110505,ELA,          13,27,           0,0,          13,27,          28,58,           7,15,          48,100,     489.6,          23.2,          48,2021,7,ALL
Granby - Granby Jr Sr High School,01110505,MATH,           8,17,           0,0,           8,17,          35,73,           5,10,          48,100,     486.7,          28.0,          48,2021,7,ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,ELA,          38,38,           0,0,          38,38,          46,46,          15,15,          99,88,     492.2,          35.7,          73,2021,7,ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,MATH,          21,20,           3,3,          18,17,          61,59,          21,20,         103,92,     487.0,          41.9,          77,2021,7,ALL
Greenfield - Greenfield Middle,01140305,ELA,          29,41,           1,1,          28,39,          18,25,          24,34,          71,61,     486.7,          33.2,          68,2021,7,ALL
Greenfield - Greenfield Middle,01140305,MATH,          16,22,           4,6,          12,17,          36,50,          20,28,          72,62,     483.9,          35.5,          69,2021,7,ALL
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,ELA,         110,66,          15,9,          95,57,          46,28,          10,6,         166,98,     506.9,          43.4,         158,2021,7,ALL
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,MATH,          92,58,          18,11,          74,46,          62,39,           6,4,         160,95,     505.5,          46.7,         152,2021,7,ALL
Hadley - Hopkins Academy,01170505,ELA,          23,59,           5,13,          18,46,          16,41,           0,0,          39,95,     503.8,          56.2,          38,2021,7,ALL
Hadley - Hopkins Academy,01170505,MATH,          13,33,           2,5,          11,28,          23,58,           4,10,          40,98,     492.9,          36.6,          39,2021,7,ALL
Hamilton-Wenham - Miles River Middle,06750310,ELA,          83,72,          20,17,          63,55,          31,27,           1,1,         115,98,     511.0,          50.9,         109,2021,7,ALL
Hamilton-Wenham - Miles River Middle,06750310,MATH,          64,56,          10,9,          54,47,          48,42,           3,3,         115,98,     504.0,          47.7,         109,2021,7,ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,ELA,          36,44,           4,5,          32,39,          31,38,          15,18,          82,96,     492.3,          34.2,          73,2021,7,ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,MATH,          30,36,           1,1,          29,35,          42,50,          12,14,          84,99,     490.1,          31.7,          75,2021,7,ALL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,ELA,          31,43,           4,6,          27,38,          23,32,          18,25,          72,100,     491.6,          30.7,          64,2021,7,ALL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,MATH,          23,32,           4,6,          19,26,          36,50,          13,18,          72,100,     490.5,          27.8,          64,2021,7,ALL
Hampden-Wilbraham - Green Meadows Elementary,06800005,ELA,           6,40,           3,20,           3,20,           5,33,           4,27,          15,100,     497.7,,          15,2021,7,ALL
Hampden-Wilbraham - Green Meadows Elementary,06800005,MATH,           5,33,           1,7,           4,27,           8,53,           2,13,          15,100,     491.4,,          15,2021,7,ALL
Hampden-Wilbraham - Wilbraham Middle,06800310,ELA,         100,52,          16,8,          84,43,          75,39,          19,10,         194,98,     501.0,          46.1,         186,2021,7,ALL
Hampden-Wilbraham - Wilbraham Middle,06800310,MATH,          66,34,           4,2,          62,32,         111,58,          15,8,         192,97,     495.3,          38.5,         184,2021,7,ALL
Hampshire - Hampshire Regional High,06830505,ELA,          52,44,           4,3,          48,40,          51,43,          16,13,         119,92,     494.1,          29.3,         114,2021,7,ALL
Hampshire - Hampshire Regional High,06830505,MATH,          43,36,           3,3,          40,33,          62,52,          15,13,         120,93,     492.2,          35.4,         115,2021,7,ALL
Hanover - Hanover Middle,01220305,ELA,         112,62,          17,9,          95,52,          55,30,          14,8,         181,99,     503.1,          44.5,         173,2021,7,ALL
Hanover - Hanover Middle,01220305,MATH,         104,58,          25,14,          79,44,          68,38,           8,4,         180,99,     505.5,          49.6,         172,2021,7,ALL
Harvard - Bromfield,01250505,ELA,          61,74,           7,9,          54,66,          18,22,           3,4,          82,95,     511.3,          35.4,          78,2021,7,ALL
Harvard - Bromfield,01250505,MATH,          54,66,           9,11,          45,55,          24,29,           4,5,          82,95,     508.2,          37.8,          78,2021,7,ALL
Hatfield - Smith Academy,01270505,ELA,          11,39,           0,0,          11,39,          12,43,           5,18,          28,85,     492.2,          19.5,          23,2021,7,ALL
Hatfield - Smith Academy,01270505,MATH,           5,18,           0,0,           5,18,          19,68,           4,14,          28,85,     488.1,          27.7,          23,2021,7,ALL
