school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Norwell - Norwell High,2190505,BIO,          92,61,          22,15,          70,46,          58,38,           1,1,         151,,509.1,,,,2022,HS SCI,ALL
Norwood - Norwood High,2200505,BIO,          90,41,          21,10,          69,32,         102,47,          26,12,         218,,496.9,,,,2022,HS SCI,ALL
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,BIO,          48,36,           4,3,          44,33,          75,56,          12,9,         135,,493.5,,,,2022,HS SCI,ALL
Old Rochester - Old Rochester Regional High,7400505,BIO,          66,46,          15,10,          51,35,          72,50,           6,4,         144,,500.0,,,,2022,HS SCI,ALL
Oxford - Oxford High,2260505,BIO,          13,33,           2,5,          11,28,          18,46,           8,21,          39,,490.5,,,,2022,HS SCI,ALL
Oxford - Oxford High,2260505,PHY,           3,4,           0,0,           3,4,          41,49,          40,48,          84,,470.2,,,,2022,HS SCI,ALL
Palmer - Palmer High,2270505,BIO,          15,39,           3,8,          12,32,          18,47,           5,13,          38,,495.4,,,,2022,HS SCI,ALL
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,BIO,          41,26,           1,1,          40,26,          82,53,          33,21,         156,,486.6,,,,2022,HS SCI,ALL
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,35010505,PHY,           3,8,           0,0,           3,8,          16,40,          21,53,          40,,472.5,,,,2022,HS SCI,ALL
Peabody - Peabody Veterans Memorial High,2290510,BIO,          86,27,          12,4,          74,23,         169,52,          67,21,         322,,487.2,,,,2022,HS SCI,ALL
Pembroke - Pembroke High School,2310505,BIO,         101,54,          28,15,          73,39,          75,40,          11,6,         187,,504.5,,,,2022,HS SCI,ALL
Pentucket - Pentucket Regional Sr High,7450505,BIO,          85,58,          16,11,          69,47,          58,39,           4,3,         147,,504.7,,,,2022,HS SCI,ALL
"Phoenix Academy Charter Public High School, Chelsea (District) - Phoenix Academy Charter Public High School, Chelsea",4930505,BIO,           1,10,           0,0,           1,10,           6,60,           3,30,          10,,481.1,,,,2022,HS SCI,ALL
"Phoenix Academy Public Charter High School, Lawrence (District) - Phoenix Academy Public Charter High School, Lawrence",35180505,BIO,           0,0,           0,0,           0,0,           9,60,           6,40,          15,,470.4,,,,2022,HS SCI,ALL
Pioneer Charter School of Science (District) - Pioneer Charter School of Science,4940205,BIO,          50,83,          14,23,          36,60,          10,17,           0,0,          60,,516.1,,,,2022,HS SCI,ALL
Pioneer Charter School of Science II (District) - Pioneer Charter School of Science II,35060505,BIO,          33,53,          11,18,          22,35,          24,39,           5,8,          62,,503.4,,,,2022,HS SCI,ALL
Pioneer Valley - Pioneer Valley Regional,7500505,BIO,           9,28,           0,0,           9,28,          20,63,           3,9,          32,,488.1,,,,2022,HS SCI,ALL
Pioneer Valley Chinese Immersion Charter (District) - Pioneer Valley Chinese Immersion Charter School,4970205,BIO,          27,68,          12,30,          15,38,          11,28,           2,5,          40,,514.1,,,,2022,HS SCI,ALL
Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,BIO,          32,52,           6,10,          26,43,          24,39,           5,8,          61,,499.8,,,,2022,HS SCI,ALL
Pittsfield - Pittsfield High,2360505,BIO,          16,17,           1,1,          15,16,          52,57,          24,26,          92,,480.9,,,,2022,HS SCI,ALL
Pittsfield - Pittsfield High,2360505,PHY,          20,43,           3,7,          17,37,          20,43,           6,13,          46,,496.5,,,,2022,HS SCI,ALL
Pittsfield - Pittsfield Public Virtual Academy,2360705,BIO,           1,8,           0,0,           1,8,           4,31,           8,62,          13,,469.4,,,,2022,HS SCI,ALL
Pittsfield - Taconic High,2360510,BIO,          37,18,           4,2,          33,16,         108,52,          63,30,         208,,480.1,,,,2022,HS SCI,ALL
Plymouth - Plymouth North High,2390505,BIO,          95,28,           4,1,          91,27,         197,57,          51,15,         343,,488.0,,,,2022,HS SCI,ALL
Plymouth - Plymouth South High,2390515,BIO,          40,16,           1,0,          39,15,         180,71,          33,13,         253,,485.3,,,,2022,HS SCI,ALL
Prospect Hill Academy Charter (District) - Prospect Hill Academy Charter School,4870550,BIO,          31,39,           1,1,          30,38,          39,49,           9,11,          79,,492.7,,,,2022,HS SCI,ALL
Quabbin - Quabbin Regional High School,7530505,BIO,          61,45,           3,2,          58,43,          54,40,          20,15,         135,,494.5,,,,2022,HS SCI,ALL
Quincy - North Quincy High,2430510,BIO,         219,56,          61,16,         158,41,         137,35,          33,8,         389,,504.7,,,,2022,HS SCI,ALL
Quincy - Quincy High,2430505,BIO,         140,46,          34,11,         106,35,         124,41,          39,13,         303,,497.5,,,,2022,HS SCI,ALL
Ralph C Mahar - Ralph C Mahar Regional,7550505,PHY,          15,20,           1,1,          14,18,          49,64,          12,16,          76,,484.8,,,,2022,HS SCI,ALL
Randolph - Randolph High,2440505,BIO,          18,22,           4,5,          14,17,          34,42,          29,36,          81,,482.9,,,,2022,HS SCI,ALL
Randolph - Randolph High,2440505,PHY,          12,29,           0,0,          12,29,          18,44,          11,27,          41,,484.7,,,,2022,HS SCI,ALL
Reading - Reading Memorial High,2460505,BIO,         137,55,          41,16,          96,39,          93,37,          19,8,         249,,505.7,,,,2022,HS SCI,ALL
Revere - Revere High,2480505,BIO,         179,36,          30,6,         149,30,         215,44,         100,20,         494,,491.3,,,,2022,HS SCI,ALL
Rising Tide Charter Public (District) - Rising Tide Charter Public School,4830305,PHY,          24,35,           3,4,          21,31,          38,56,           6,9,          68,,494.5,,,,2022,HS SCI,ALL
Rockland - Rockland Senior High,2510505,BIO,          69,54,          11,9,          58,46,          47,37,          11,9,         127,,500.7,,,,2022,HS SCI,ALL
Rockport - Rockport High,2520510,BIO,          18,40,           3,7,          15,33,          21,47,           6,13,          45,,494.2,,,,2022,HS SCI,ALL
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School,4840505,BIO,          20,10,           0,0,          20,10,         103,53,          73,37,         196,,476.6,,,,2022,HS SCI,ALL
Salem - Salem High,2580505,BIO,          43,25,           7,4,          36,21,          88,50,          44,25,         175,,484.9,,,,2022,HS SCI,ALL
Salem Academy Charter (District) - Salem Academy Charter School,4850485,BIO,          45,61,           9,12,          36,49,          24,32,           5,7,          74,,504.1,,,,2022,HS SCI,ALL
Sandwich - Sandwich Middle High School,2610505,BIO,          26,51,           6,12,          20,39,          24,47,           1,2,          51,,504.0,,,,2022,HS SCI,ALL
Saugus - Saugus High,2620505,BIO,          66,42,          15,9,          51,32,          65,41,          28,18,         159,,495.3,,,,2022,HS SCI,ALL
Scituate - Scituate High School,2640505,BIO,         120,62,          27,14,          93,48,          68,35,           6,3,         194,,507.2,,,,2022,HS SCI,ALL
Seekonk - Seekonk High,2650505,BIO,          88,71,          16,13,          72,58,          26,21,          10,8,         124,,507.1,,,,2022,HS SCI,ALL
Sharon - Sharon High,2660505,PHY,         210,82,          97,38,         113,44,          39,15,           6,2,         255,,519.8,,,,2022,HS SCI,ALL
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,BIO,         183,55,          35,11,         148,45,         129,39,          18,5,         330,,502.9,,,,2022,HS SCI,ALL
Shrewsbury - Shrewsbury High School,2710505,BIO,         166,90,          87,47,          79,43,          10,5,           9,5,         185,,527.8,,,,2022,HS SCI,ALL
Shrewsbury - Shrewsbury High School,2710505,PHY,         147,56,          12,5,         135,51,         103,39,          13,5,         263,,501.6,,,,2022,HS SCI,ALL
Silver Lake - Silver Lake Regional High,7600505,BIO,           4,36,           0,0,           4,36,           5,45,           2,18,          11,,490.2,,,,2022,HS SCI,ALL
Silver Lake - Silver Lake Regional High,7600505,PHY,         121,46,          18,7,         103,39,         122,47,          18,7,         261,,498.7,,,,2022,HS SCI,ALL
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,4740505,PHY,          13,25,           5,10,           8,16,          26,51,          12,24,          51,,490.0,,,,2022,HS SCI,ALL
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,BIO,           4,36,           0,0,           4,36,           4,36,           3,27,          11,,495.6,,,,2022,HS SCI,ALL
Somerset Berkley Regional School District - Somerset Berkley Regional High School,7630505,PHY,          92,41,          13,6,          79,35,         115,52,          16,7,         223,,498.0,,,,2022,HS SCI,ALL
Somerville - Somerville High,2740505,BIO,         144,46,          41,13,         103,33,         119,38,          53,17,         316,,496.7,,,,2022,HS SCI,ALL
South Hadley - South Hadley High,2780505,BIO,          52,39,          10,8,          42,32,          60,45,          20,15,         132,,494.0,,,,2022,HS SCI,ALL
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,BIO,          95,48,           8,4,          87,44,          88,45,          13,7,         196,,498.4,,,,2022,HS SCI,ALL
South Shore Charter Public (District) - South Shore Charter Public School,4880550,BIO,          31,35,           3,3,          28,32,          45,51,          12,14,          88,,492.0,,,,2022,HS SCI,ALL
South Shore Regional Vocational Technical - South Shore Vocational Technical High,8730605,BIO,          46,53,           5,6,          41,47,          35,40,           6,7,          87,,499.7,,,,2022,HS SCI,ALL
South Shore Regional Vocational Technical - South Shore Vocational Technical High,8730605,PHY,          34,43,           3,4,          31,39,          44,55,           2,3,          80,,498.3,,,,2022,HS SCI,ALL
Southbridge - Southbridge High School,2770515,BIO,           5,3,           0,0,           5,3,          66,38,         101,59,         172,,467.0,,,,2022,HS SCI,ALL
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,BIO,         137,38,          19,5,         118,33,         185,51,          38,11,         360,,494.0,,,,2022,HS SCI,ALL
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,PHY,          26,45,           2,3,          24,41,          31,53,           1,2,          58,,498.7,,,,2022,HS SCI,ALL
Southern Berkshire - Mt Everett Regional,7650505,BIO,          27,57,           4,9,          23,49,          14,30,           6,13,          47,,501.6,,,,2022,HS SCI,ALL
Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School,8760605,BIO,         113,37,          11,4,         102,34,         163,54,          27,9,         303,,494.1,,,,2022,HS SCI,ALL
Southwick-Tolland-Granville Regional School District - Southwick Regional School,7660505,PHY,          27,28,           2,2,          25,26,          61,64,           7,7,          95,,491.3,,,,2022,HS SCI,ALL
Spencer-E Brookfield - David Prouty High,7670505,BIO,          24,27,           3,3,          21,24,          47,53,          18,20,          89,,488.9,,,,2022,HS SCI,ALL
Springfield - Conservatory of the Arts,2810475,BIO,           1,2,           0,0,           1,2,          28,58,          19,40,          48,,470.2,,,,2022,HS SCI,ALL
Springfield - High School Of Commerce,2810510,BIO,          34,15,           4,2,          30,13,          99,43,          97,42,         230,,476.2,,,,2022,HS SCI,ALL
Springfield - High School Of Commerce,2810510,PHY,           1,8,           0,0,           1,8,           9,69,           3,23,          13,,478.1,,,,2022,HS SCI,ALL
Springfield - John J Duggan Academy,2810320,BIO,          11,17,           0,0,          11,17,          26,41,          27,42,          64,,477.8,,,,2022,HS SCI,ALL
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,BIO,          15,15,           1,1,          14,14,          56,58,          26,27,          97,,482.7,,,,2022,HS SCI,ALL
Springfield - Roger L. Putnam Vocational Technical Academy,2810620,PHY,          47,16,           4,1,          43,15,         180,62,          63,22,         290,,482.9,,,,2022,HS SCI,ALL
Springfield - Springfield Central High,2810500,BIO,          62,12,           7,1,          55,11,         259,51,         185,37,         506,,476.8,,,,2022,HS SCI,ALL
Springfield - Springfield High School of Science and Technology,2810530,BIO,          32,13,           2,1,          30,12,         108,43,         110,44,         250,,474.1,,,,2022,HS SCI,ALL
Springfield - The Springfield Renaissance School an Expeditionary Learning School,2810205,BIO,          19,31,           5,8,          14,23,          28,46,          14,23,          61,,491.5,,,,2022,HS SCI,ALL
Springfield - The Springfield Virtual School,2810705,BIO,           6,26,           0,0,           6,26,          10,43,           7,30,          23,,481.8,,,,2022,HS SCI,ALL
Springfield - The Springfield Virtual School,2810705,PHY,           1,6,           0,0,           1,6,          11,69,           4,25,          16,,479.6,,,,2022,HS SCI,ALL
Springfield International Charter (District) - Springfield International Charter School,4410505,BIO,          30,29,           3,3,          27,26,          50,48,          24,23,         104,,487.5,,,,2022,HS SCI,ALL
Stoneham - Stoneham High,2840505,BIO,          69,49,          19,13,          50,35,          61,43,          11,8,         141,,501.8,,,,2022,HS SCI,ALL
Stoughton - Stoughton High,2850505,BIO,         115,45,          10,4,         105,41,         112,44,          30,12,         257,,495.8,,,,2022,HS SCI,ALL
Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,BIO,         154,71,          31,14,         123,57,          59,27,           4,2,         217,,509.8,,,,2022,HS SCI,ALL
Sutton - Sutton High School,2900510,PHY,          31,40,           3,4,          28,36,          44,56,           3,4,          78,,498.2,,,,2022,HS SCI,ALL
Swampscott - Swampscott High,2910505,BIO,          89,64,          20,14,          69,49,          43,31,           8,6,         140,,505.4,,,,2022,HS SCI,ALL
Swansea - Joseph Case High,2920505,PHY,          82,61,          19,14,          63,47,          47,35,           5,4,         134,,505.4,,,,2022,HS SCI,ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,BIO,          77,34,          12,5,          65,29,         109,49,          38,17,         224,,491.2,,,,2022,HS SCI,ALL
Tantasqua - Tantasqua Regional Sr High,7700505,BIO,          26,79,           5,15,          21,64,           7,21,           0,0,          33,,513.1,,,,2022,HS SCI,ALL
Tantasqua - Tantasqua Regional Sr High,7700505,PHY,          13,18,           0,0,          13,18,          51,70,           9,12,          73,,488.9,,,,2022,HS SCI,ALL
Tantasqua - Tantasqua Regional Vocational,7700605,BIO,          16,94,           6,35,          10,59,           1,6,           0,0,          17,,520.5,,,,2022,HS SCI,ALL
Tantasqua - Tantasqua Regional Vocational,7700605,PHY,          23,20,           1,1,          22,19,          78,68,          14,12,         115,,487.3,,,,2022,HS SCI,ALL
Taunton - Taunton High,2930505,BIO,         150,32,          23,5,         127,27,         222,47,          96,21,         468,,489.3,,,,2022,HS SCI,ALL
Tewksbury - Tewksbury Memorial High,2950505,BIO,          91,54,          12,7,          79,46,          68,40,          11,6,         170,,502.5,,,,2022,HS SCI,ALL
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,8780605,BIO,         137,61,          12,5,         125,55,          79,35,          10,4,         226,,502.8,,,,2022,HS SCI,ALL
Triton - Triton Regional High School,7730505,BIO,          73,45,          12,7,          61,38,          73,45,          16,10,         162,,497.9,,,,2022,HS SCI,ALL
Tyngsborough - Tyngsborough High School,3010505,BIO,          63,66,          16,17,          47,49,          26,27,           6,6,          95,,508.5,,,,2022,HS SCI,ALL
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,BIO,          67,34,           8,4,          59,30,         112,56,          21,11,         200,,492.0,,,,2022,HS SCI,ALL
Uxbridge - Uxbridge High,3040505,PHY,          46,45,           7,7,          39,38,          48,47,           9,9,         103,,498.6,,,,2022,HS SCI,ALL
Wachusett - Wachusett Regional High,7750505,BIO,           6,23,           1,4,           5,19,          12,46,           8,31,          26,,486.7,,,,2022,HS SCI,ALL
Wachusett - Wachusett Regional High,7750505,PHY,         237,55,          47,11,         190,44,         188,44,           6,1,         431,,504.7,,,,2022,HS SCI,ALL
Wakefield - Wakefield Memorial High,3050505,BIO,         114,57,          35,18,          79,40,          80,40,           6,3,         200,,506.6,,,,2022,HS SCI,ALL
Walpole - Walpole High,3070505,PHY,         158,66,          39,16,         119,50,          75,32,           5,2,         238,,509.1,,,,2022,HS SCI,ALL
Waltham - Waltham Sr High,3080505,PHY,         140,37,          27,7,         113,30,         164,43,          77,20,         381,,491.9,,,,2022,HS SCI,ALL
Ware - Ware Junior/Senior High School,3090505,BIO,           5,12,           0,0,           5,12,          27,64,          10,24,          42,,481.1,,,,2022,HS SCI,ALL
Wareham - Wareham Senior High,3100505,BIO,          21,23,           1,1,          20,22,          52,56,          20,22,          93,,484.8,,,,2022,HS SCI,ALL
Watertown - Watertown High,3140505,BIO,           1,5,           0,0,           1,5,           9,43,          11,52,          21,,470.5,,,,2022,HS SCI,ALL
Watertown - Watertown High,3140505,PHY,          94,55,          16,9,          78,46,          68,40,           8,5,         170,,503.4,,,,2022,HS SCI,ALL
Wayland - Wayland High School,3150505,BIO,         191,84,          67,29,         124,54,          37,16,           0,0,         228,,519.2,,,,2022,HS SCI,ALL
Webster - Bartlett High School,3160505,BIO,          12,13,           1,1,          11,12,          54,58,          27,29,          93,,479.5,,,,2022,HS SCI,ALL
Wellesley - Wellesley Sr High,3170505,PHY,         273,81,         120,36,         153,45,          61,18,           3,1,         337,,520.8,,,,2022,HS SCI,ALL
West Boylston - West Boylston Junior/Senior High,3220505,PHY,          20,39,           2,4,          18,35,          27,53,           4,8,          51,,492.9,,,,2022,HS SCI,ALL
West Bridgewater - West Bridgewater Junior/Senior,3230505,BIO,          35,39,           3,3,          32,36,          45,50,          10,11,          90,,493.3,,,,2022,HS SCI,ALL
West Springfield - West Springfield High,3320505,BIO,         170,59,          38,13,         132,46,          90,31,          29,10,         289,,503.8,,,,2022,HS SCI,ALL
Westborough - Westborough High,3210505,BIO,         217,82,          72,27,         145,55,          43,16,           4,2,         264,,518.6,,,,2022,HS SCI,ALL
Westfield - Westfield High,3250505,BIO,          78,32,           8,3,          70,29,         117,48,          48,20,         243,,490.2,,,,2022,HS SCI,ALL
Westford - Westford Academy,3260505,BIO,         307,83,         112,30,         195,53,          57,15,           4,1,         368,,520.1,,,,2022,HS SCI,ALL
Weston - Weston High,3300505,PHY,         119,73,          42,26,          77,48,          41,25,           2,1,         162,,515.6,,,,2022,HS SCI,ALL
Westport - Westport Middle-High School,3310515,BIO,          32,35,           8,9,          24,26,          51,56,           8,9,          91,,496.8,,,,2022,HS SCI,ALL
Westwood - Westwood High,3350505,BIO,         160,77,          53,25,         107,51,          41,20,           8,4,         209,,514.9,,,,2022,HS SCI,ALL
Weymouth - Weymouth High School,3360505,BIO,         198,53,          42,11,         156,42,         137,37,          38,10,         373,,500.2,,,,2022,HS SCI,ALL
Whitman-Hanson - Whitman Hanson Regional,7800505,BIO,         117,48,          27,11,          90,37,         105,43,          22,9,         244,,500.4,,,,2022,HS SCI,ALL
Whittier Regional Vocational Technical - Whittier Regional Vocational,8850605,BIO,         111,35,          10,3,         101,32,         171,54,          34,11,         316,,493.5,,,,2022,HS SCI,ALL
Wilmington - Wilmington High,3420505,BIO,          46,81,           7,12,          39,68,           8,14,           3,5,          57,,512.7,,,,2022,HS SCI,ALL
Wilmington - Wilmington High,3420505,PHY,          37,54,           5,7,          32,46,          29,42,           3,4,          69,,501.2,,,,2022,HS SCI,ALL
Winchendon - Murdock High School,3430515,BIO,          28,39,           2,3,          26,36,          35,49,           9,13,          72,,492.0,,,,2022,HS SCI,ALL
Winchester - Winchester High School,3440505,BIO,         263,83,         110,35,         153,49,          50,16,           2,1,         315,,521.6,,,,2022,HS SCI,ALL
Winthrop - Winthrop High School,3460505,BIO,          41,30,           5,4,          36,27,          81,60,          13,10,         135,,491.3,,,,2022,HS SCI,ALL
Woburn - Woburn High,3470505,BIO,         180,58,          39,13,         141,46,         110,36,          19,6,         309,,503.2,,,,2022,HS SCI,ALL
Worcester - Burncoat Senior High,3480503,BIO,          26,16,           1,1,          25,15,          79,47,          62,37,         167,,478.9,,,,2022,HS SCI,ALL
Worcester - Burncoat Senior High,3480503,PHY,           6,7,           0,0,           6,7,          48,55,          34,39,          88,,474.6,,,,2022,HS SCI,ALL
Worcester - Claremont Academy,3480350,BIO,           5,6,           0,0,           5,6,          36,46,          38,48,          79,,471.5,,,,2022,HS SCI,ALL
Worcester - Doherty Memorial High,3480512,BIO,          80,28,          17,6,          63,22,         145,51,          62,22,         287,,487.3,,,,2022,HS SCI,ALL
Worcester - North High,3480515,BIO,          21,8,           2,1,          19,7,         130,47,         125,45,         276,,472.6,,,,2022,HS SCI,ALL
Worcester - South High Community,3480520,BIO,          68,20,          13,4,          55,16,         151,45,         116,35,         335,,481.6,,,,2022,HS SCI,ALL
Worcester - University Pk Campus School,3480285,BIO,          13,34,           0,0,          13,34,          18,47,           7,18,          38,,490.0,,,,2022,HS SCI,ALL
Worcester - Worcester Technical High,3480605,BIO,         150,38,          20,5,         130,33,         198,50,          45,11,         393,,494.5,,,,2022,HS SCI,ALL
State,0,BIO,"      24,759",45,"       5,828",11,"      18,931",34,"      21,980",40,"       8,757",16,"      55,498",,496.9,,,,2022,HS SCI,ALL
State,0,PHY,"       6,740",49,"       1,647",12,"       5,093",37,"       5,616",40,"       1,536",11,"      13,892",,499.9,,,,2022,HS SCI,ALL
