school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Boston - Young Achievers K-8 School,00350380,ELA,          12,8,           0,0,          12,8,          70,47,          66,45,         148,99,     473.3,          40.8,         117,4,2022,ALL,afr.american/black
Boston - Young Achievers K-8 School,00350380,MATH,           9,6,           0,0,           9,6,          67,45,          73,49,         149,99,     471.1,          39.3,         114,7,2022,ALL,afr.american/black
Boston - Young Achievers K-8 School,00350380,SCI,           1,2,           0,0,           1,2,          18,35,          33,63,          52,98,     464.9,,,3,2022,ALL,afr.american/black
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          27,26,           3,3,          24,24,          53,52,          22,22,         102,99,     486.4,          53.7,          96,48,2022,ALL,afr.american/black
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          26,25,           2,2,          24,24,          62,61,          14,14,         102,100,     489.5,          63.1,          97,78,2022,ALL,afr.american/black
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          11,22,           2,4,           9,18,          27,55,          11,22,          49,98,     482.0,,,50,2022,ALL,afr.american/black
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           6,9,           0,0,           6,9,          38,56,          24,35,          68,97,     475.5,          44.7,          57,8,2022,ALL,afr.american/black
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           3,4,           0,0,           3,4,          36,52,          30,43,          69,99,     471.4,          32.3,          62,8,2022,ALL,afr.american/black
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           2,8,           0,0,           2,8,          12,48,          11,44,          25,89,     472.2,,,12,2022,ALL,afr.american/black
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          53,30,           5,3,          48,27,          79,44,          46,26,         178,98,     486.9,          55.8,         170,50,2022,ALL,afr.american/black
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          32,18,           0,0,          32,18,          94,53,          50,28,         176,97,     482.1,          46.3,         171,45,2022,ALL,afr.american/black
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,          13,18,           0,0,          13,18,          36,51,          22,31,          71,99,     479.0,,,35,2022,ALL,afr.american/black
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,          65,25,           5,2,          60,23,         127,49,          66,26,         258,100,     485.2,          48.6,         163,42,2022,ALL,afr.american/black
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          46,18,           1,0,          45,17,         129,50,          84,32,         259,100,     480.0,          49.0,         165,36,2022,ALL,afr.american/black
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,           9,16,           1,2,           8,14,          34,60,          14,25,          57,100,     482.8,,,51,2022,ALL,afr.american/black
Braintree - Archie T Morrison,00400033,ELA,           5,45,           0,0,           5,45,           6,55,           0,0,          11,100,     496.2,,           6,87,2022,ALL,afr.american/black
Braintree - Archie T Morrison,00400033,MATH,           4,36,           0,0,           4,36,           7,64,           0,0,          11,100,     495.9,,           6,92,2022,ALL,afr.american/black
Braintree - East Middle School,00400305,ELA,          19,32,           2,3,          17,29,          20,34,          20,34,          59,100,     484.6,          42.6,          53,38,2022,ALL,afr.american/black
Braintree - East Middle School,00400305,MATH,           5,9,           1,2,           4,7,          40,69,          13,22,          58,98,     481.7,          42.1,          52,43,2022,ALL,afr.american/black
Braintree - East Middle School,00400305,SCI,           7,24,           0,0,           7,24,          14,48,           8,28,          29,97,     484.5,,,60,2022,ALL,afr.american/black
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          33,27,           5,4,          28,23,          65,53,          25,20,         123,100,     487.3,          48.8,          83,52,2022,ALL,afr.american/black
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          32,26,           2,2,          30,24,          72,59,          19,15,         123,100,     487.5,          61.1,          84,71,2022,ALL,afr.american/black
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           7,16,           1,2,           6,14,          26,60,          10,23,          43,98,     483.3,,,55,2022,ALL,afr.american/black
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,          20,36,           1,2,          19,35,          27,49,           8,15,          55,100,     492.2,          49.6,          50,75,2022,ALL,afr.american/black
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,          19,35,           2,4,          17,31,          31,56,           5,9,          55,100,     493.1,          58.9,          50,87,2022,ALL,afr.american/black
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,          10,34,           0,0,          10,34,          16,55,           3,10,          29,100,     494.2,,,91,2022,ALL,afr.american/black
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,           5,19,           0,0,           5,19,          17,65,           4,15,          26,100,     488.5,,          11,57,2022,ALL,afr.american/black
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,           8,31,           1,4,           7,27,          13,50,           5,19,          26,100,     489.2,,          11,76,2022,ALL,afr.american/black
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,           3,17,           0,0,           3,17,          14,78,           1,6,          18,100,     492.3,,,75,2022,ALL,afr.american/black
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,           3,17,           0,0,           3,17,           9,50,           6,33,          18,100,     479.1,,,32,2022,ALL,afr.american/black
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          21,31,           0,0,          21,31,          35,52,          11,16,          67,99,     488.5,          38.3,          61,57,2022,ALL,afr.american/black
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,          14,21,           1,1,          13,19,          39,58,          14,21,          67,100,     487.0,          39.8,          61,66,2022,ALL,afr.american/black
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          11,28,           1,3,          10,25,          21,53,           8,20,          40,100,     487.9,,,73,2022,ALL,afr.american/black
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,          21,36,           3,5,          18,31,          29,49,           9,15,          59,100,     491.8,          47.4,          54,74,2022,ALL,afr.american/black
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,          21,36,           1,2,          20,34,          30,51,           8,14,          59,100,     492.9,          53.7,          55,87,2022,ALL,afr.american/black
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,           7,32,           1,5,           6,27,          11,50,           4,18,          22,100,     492.0,,,86,2022,ALL,afr.american/black
Brockton - Ashfield Middle School,00440421,ELA,          39,18,           0,0,          39,18,          88,40,          91,42,         218,99,     479.2,          59.5,         185,15,2022,ALL,afr.american/black
Brockton - Ashfield Middle School,00440421,MATH,          34,16,           2,1,          32,15,         109,50,          76,35,         219,100,     479.1,          53.5,         189,32,2022,ALL,afr.american/black
Brockton - Ashfield Middle School,00440421,SCI,           6,7,           0,0,           6,7,          40,44,          44,49,          90,100,     473.2,,,16,2022,ALL,afr.american/black
Brockton - Brockton Virtual Learning Academy,00440705,ELA,          12,15,           0,0,          12,15,          44,54,          25,31,          81,88,     480.8,          52.3,          68,21,2022,ALL,afr.american/black
Brockton - Brockton Virtual Learning Academy,00440705,MATH,           6,7,           0,0,           6,7,          34,42,          41,51,          81,95,     472.7,          28.4,          68,10,2022,ALL,afr.american/black
Brockton - Brockton Virtual Learning Academy,00440705,SCI,           4,15,           0,0,           4,15,          14,52,           9,33,          27,91,     479.9,,,39,2022,ALL,afr.american/black
Brockton - Brookfield,00440010,ELA,          23,17,           3,2,          20,15,          39,30,          70,53,         132,100,     477.1,          41.7,          80,10,2022,ALL,afr.american/black
Brockton - Brookfield,00440010,MATH,          14,11,           1,1,          13,10,          53,40,          64,49,         131,99,     475.9,          45.9,          80,21,2022,ALL,afr.american/black
Brockton - Brookfield,00440010,SCI,           5,9,           0,0,           5,9,          23,43,          25,47,          53,100,     474.7,,,20,2022,ALL,afr.american/black
Brockton - Downey,00440110,ELA,          10,8,           0,0,          10,8,          66,53,          48,39,         124,99,     476.4,          42.6,          87,10,2022,ALL,afr.american/black
Brockton - Downey,00440110,MATH,          21,17,           0,0,          21,17,          53,42,          51,41,         125,100,     476.3,          43.3,          88,22,2022,ALL,afr.american/black
Brockton - Downey,00440110,SCI,           3,6,           0,0,           3,6,          22,46,          23,48,          48,100,     471.4,,,10,2022,ALL,afr.american/black
Brockton - Dr W Arnone Community School,00440001,ELA,          18,9,           0,0,          18,9,         107,56,          67,35,         192,100,     476.3,          42.5,         133,9,2022,ALL,afr.american/black
Brockton - Dr W Arnone Community School,00440001,MATH,          11,6,           0,0,          11,6,          97,51,          84,44,         192,100,     472.1,          45.7,         132,9,2022,ALL,afr.american/black
Brockton - Dr W Arnone Community School,00440001,SCI,           8,10,           0,0,           8,10,          41,51,          32,40,          81,99,     475.1,,,21,2022,ALL,afr.american/black
Brockton - East Middle School,00440405,ELA,          38,13,           0,0,          38,13,         117,41,         130,46,         285,98,     473.5,          51.6,         267,5,2022,ALL,afr.american/black
Brockton - East Middle School,00440405,MATH,          26,9,           3,1,          23,8,         142,49,         120,42,         288,100,     475.3,          50.5,         272,19,2022,ALL,afr.american/black
Brockton - East Middle School,00440405,SCI,           9,7,           0,0,           9,7,          60,47,          60,47,         129,99,     472.9,,,16,2022,ALL,afr.american/black
Brockton - Edgar B Davis,00440023,ELA,         101,24,           4,1,          97,23,         219,52,          99,24,         419,100,     485.4,          56.7,         350,43,2022,ALL,afr.american/black
Brockton - Edgar B Davis,00440023,MATH,          64,15,           1,0,          63,15,         246,59,         108,26,         418,100,     481.8,          54.8,         352,44,2022,ALL,afr.american/black
Brockton - Edgar B Davis,00440023,SCI,          15,11,           0,0,          15,11,          80,59,          41,30,         136,99,     478.0,,,31,2022,ALL,afr.american/black
Brockton - Gilmore Elementary School,00440055,ELA,          29,17,           1,1,          28,16,          86,50,          57,33,         172,100,     480.9,          53.2,         115,22,2022,ALL,afr.american/black
Brockton - Gilmore Elementary School,00440055,MATH,          20,12,           1,1,          19,11,          91,53,          60,35,         171,99,     477.1,          55.3,         114,26,2022,ALL,afr.american/black
Brockton - Gilmore Elementary School,00440055,SCI,          11,17,           1,2,          10,15,          32,49,          22,34,          65,100,     477.6,,,30,2022,ALL,afr.american/black
Brockton - Hancock,00440045,ELA,          16,12,           1,1,          15,11,          71,54,          44,34,         131,100,     480.4,          43.7,          82,20,2022,ALL,afr.american/black
Brockton - Hancock,00440045,MATH,          10,8,           0,0,          10,8,          70,54,          50,38,         130,99,     475.7,          44.1,          80,20,2022,ALL,afr.american/black
Brockton - Hancock,00440045,SCI,           4,9,           0,0,           4,9,          27,60,          14,31,          45,98,     479.5,,,37,2022,ALL,afr.american/black
Brockton - John F Kennedy,00440017,ELA,          30,18,           3,2,          27,16,          87,53,          47,29,         164,100,     482.9,          53.0,          94,31,2022,ALL,afr.american/black
Brockton - John F Kennedy,00440017,MATH,          32,20,           1,1,          31,19,          88,54,          44,27,         164,100,     482.3,          59.6,          95,46,2022,ALL,afr.american/black
Brockton - John F Kennedy,00440017,SCI,          11,22,           0,0,          11,22,          20,39,          20,39,          51,100,     481.4,,,46,2022,ALL,afr.american/black
Brockton - Joseph F. Plouffe Academy,00440422,ELA,          99,38,          11,4,          88,33,          91,34,          74,28,         264,98,     489.3,          58.3,         239,62,2022,ALL,afr.american/black
Brockton - Joseph F. Plouffe Academy,00440422,MATH,          76,29,           4,2,          72,27,         124,47,          66,25,         266,99,     487.2,          48.4,         240,66,2022,ALL,afr.american/black
Brockton - Joseph F. Plouffe Academy,00440422,SCI,          27,29,           0,0,          27,29,          42,46,          23,25,          92,98,     488.4,,,76,2022,ALL,afr.american/black
Brockton - Louis F Angelo Elementary,00440065,ELA,          76,35,           5,2,          71,32,          86,39,          57,26,         219,100,     489.5,          57.4,         158,64,2022,ALL,afr.american/black
Brockton - Louis F Angelo Elementary,00440065,MATH,          65,30,           5,2,          60,27,          84,38,          70,32,         219,100,     484.9,          58.2,         159,56,2022,ALL,afr.american/black
Brockton - Louis F Angelo Elementary,00440065,SCI,          28,36,           6,8,          22,29,          24,31,          25,32,          77,100,     488.9,,,79,2022,ALL,afr.american/black
Brockton - Manthala George Jr. School,00440003,ELA,          36,23,           1,1,          35,22,          88,56,          34,22,         158,100,     484.7,          51.3,          92,39,2022,ALL,afr.american/black
Brockton - Manthala George Jr. School,00440003,MATH,          23,15,           0,0,          23,15,          80,51,          55,35,         158,100,     478.3,          53.9,          93,29,2022,ALL,afr.american/black
Brockton - Manthala George Jr. School,00440003,SCI,           6,13,           0,0,           6,13,          28,58,          14,29,          48,100,     481.0,,,44,2022,ALL,afr.american/black
Brockton - Mary E. Baker School,00440002,ELA,          26,18,           1,1,          25,17,          78,54,          40,28,         144,100,     482.6,          52.0,          91,29,2022,ALL,afr.american/black
Brockton - Mary E. Baker School,00440002,MATH,          25,17,           0,0,          25,17,          70,49,          49,34,         144,100,     478.6,          44.5,          91,31,2022,ALL,afr.american/black
Brockton - Mary E. Baker School,00440002,SCI,           5,11,           0,0,           5,11,          28,64,          11,25,          44,100,     480.6,,,41,2022,ALL,afr.american/black
Brockton - North Middle School,00440410,ELA,          37,18,           3,1,          34,16,         103,50,          68,33,         208,100,     480.0,          56.0,         204,18,2022,ALL,afr.american/black
Brockton - North Middle School,00440410,MATH,          13,6,           0,0,          13,6,         124,60,          70,34,         207,100,     476.1,          48.3,         203,21,2022,ALL,afr.american/black
Brockton - Oscar F Raymond,00440078,ELA,          33,12,           1,0,          32,11,         136,49,         111,40,         280,100,     477.1,          48.6,         185,10,2022,ALL,afr.american/black
Brockton - Oscar F Raymond,00440078,MATH,          20,7,           0,0,          20,7,         136,49,         124,44,         280,100,     472.0,          47.2,         185,9,2022,ALL,afr.american/black
Brockton - Oscar F Raymond,00440078,SCI,           9,8,           0,0,           9,8,          51,45,          53,47,         113,100,     473.3,,,16,2022,ALL,afr.american/black
Brockton - South Middle School,00440415,ELA,          44,13,           1,0,          43,13,         130,39,         156,47,         330,100,     474.1,          49.4,         296,5,2022,ALL,afr.american/black
Brockton - South Middle School,00440415,MATH,          22,7,           0,0,          22,7,         161,49,         144,44,         327,100,     473.2,          37.5,         295,12,2022,ALL,afr.american/black
Brockton - South Middle School,00440415,SCI,           8,6,           0,0,           8,6,          58,45,          62,48,         128,99,     470.9,,,9,2022,ALL,afr.american/black
Brockton - West Middle School,00440420,ELA,          62,19,           3,1,          59,18,         174,54,          88,27,         324,99,     481.7,          56.2,         307,25,2022,ALL,afr.american/black
Brockton - West Middle School,00440420,MATH,          29,9,           0,0,          29,9,         183,56,         112,35,         324,99,     476.7,          43.8,         308,24,2022,ALL,afr.american/black
Brockton - West Middle School,00440420,SCI,          20,17,           1,1,          19,16,          60,50,          39,33,         119,98,     480.6,,,42,2022,ALL,afr.american/black
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,         318,55,          74,13,         244,42,         224,39,          39,7,         581,99,     503.6,          57.1,         468,97,2022,ALL,afr.american/black
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,         316,54,          55,9,         261,45,         220,38,          44,8,         580,99,     502.1,          57.5,         464,98,2022,ALL,afr.american/black
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          74,36,           8,4,          66,32,          97,47,          37,18,         208,99,     492.1,,,85,2022,ALL,afr.american/black
Brookline - Edith C Baker,00460005,ELA,          17,57,           2,7,          15,50,           7,23,           6,20,          30,100,     496.9,          67.4,          25,89,2022,ALL,afr.american/black
Brookline - Edith C Baker,00460005,MATH,          11,37,           2,7,           9,30,          12,40,           7,23,          30,100,     490.5,          59.8,          23,80,2022,ALL,afr.american/black
Brookline - Florida Ruffin Ridley School,00460015,ELA,           3,13,           0,0,           3,13,          15,65,           5,22,          23,100,     483.9,,          19,34,2022,ALL,afr.american/black
Brookline - Florida Ruffin Ridley School,00460015,MATH,           2,9,           0,0,           2,9,          15,65,           6,26,          23,100,     481.6,,          19,42,2022,ALL,afr.american/black
Brookline - Heath,00460025,ELA,           6,46,           0,0,           6,46,           4,31,           3,23,          13,75,     490.5,,           9,68,2022,ALL,afr.american/black
Brookline - Heath,00460025,MATH,           1,7,           0,0,           1,7,           8,57,           5,36,          14,88,     477.9,,          10,28,2022,ALL,afr.american/black
Brookline - John D Runkle,00460045,ELA,           3,23,           0,0,           3,23,           7,54,           3,23,          13,93,     482.0,,          10,27,2022,ALL,afr.american/black
Brookline - John D Runkle,00460045,MATH,           5,38,           0,0,           5,38,           6,46,           2,15,          13,93,     489.2,,           9,76,2022,ALL,afr.american/black
Brookline - Lawrence,00460030,ELA,          12,50,           0,0,          12,50,          10,42,           2,8,          24,100,     496.2,,          18,87,2022,ALL,afr.american/black
Brookline - Lawrence,00460030,MATH,           8,33,           0,0,           8,33,           9,38,           7,29,          24,100,     486.6,,          18,64,2022,ALL,afr.american/black
Brookline - Michael Driscoll,00460020,ELA,           4,24,           0,0,           4,24,          11,65,           2,12,          17,100,     488.8,,          13,59,2022,ALL,afr.american/black
Brookline - Michael Driscoll,00460020,MATH,           2,12,           0,0,           2,12,          14,82,           1,6,          17,100,     486.1,,          13,62,2022,ALL,afr.american/black
Brookline - Pierce,00460040,ELA,          11,42,           2,8,           9,35,          12,46,           3,12,          26,100,     497.1,          54.7,          22,89,2022,ALL,afr.american/black
Brookline - Pierce,00460040,MATH,           9,36,           1,4,           8,32,          12,48,           4,16,          25,96,     489.0,          45.7,          21,74,2022,ALL,afr.american/black
Brookline - William H Lincoln,00460035,ELA,          16,38,           1,2,          15,36,          15,36,          11,26,          42,100,     492.5,          56.9,          35,76,2022,ALL,afr.american/black
Brookline - William H Lincoln,00460035,MATH,          16,38,           0,0,          16,38,          18,43,           8,19,          42,100,     490.7,          64.5,          35,81,2022,ALL,afr.american/black
Brookline - William H Lincoln,00460035,SCI,           6,35,           0,0,           6,35,           8,47,           3,18,          17,100,     491.9,,,85,2022,ALL,afr.american/black
Burlington - Fox Hill,00480007,ELA,           6,38,           0,0,           6,38,           8,50,           2,13,          16,100,     489.5,,          12,64,2022,ALL,afr.american/black
Burlington - Fox Hill,00480007,MATH,           3,19,           0,0,           3,19,          11,69,           2,13,          16,100,     485.7,,          12,61,2022,ALL,afr.american/black
Burlington - Francis Wyman Elementary,00480035,ELA,          11,37,           1,3,          10,33,          13,43,           6,20,          30,100,     489.6,,          19,65,2022,ALL,afr.american/black
Burlington - Francis Wyman Elementary,00480035,MATH,          12,40,           1,3,          11,37,           9,30,           9,30,          30,100,     489.2,,          19,76,2022,ALL,afr.american/black
Burlington - Francis Wyman Elementary,00480035,SCI,           2,20,           0,0,           2,20,           3,30,           5,50,          10,100,     475.4,,,22,2022,ALL,afr.american/black
Burlington - Marshall Simonds Middle,00480303,ELA,          19,39,           2,4,          17,35,          19,39,          11,22,          49,98,     490.4,          54.9,          45,68,2022,ALL,afr.american/black
Burlington - Marshall Simonds Middle,00480303,MATH,          13,27,           1,2,          12,24,          30,61,           6,12,          49,98,     488.3,          54.1,          44,72,2022,ALL,afr.american/black
Burlington - Marshall Simonds Middle,00480303,SCI,           4,22,           0,0,           4,22,          11,61,           3,17,          18,90,     483.9,,,58,2022,ALL,afr.american/black
Cambridge - Amigos School,00490006,ELA,           6,40,           0,0,           6,40,           7,47,           2,13,          15,100,     493.3,,          13,80,2022,ALL,afr.american/black
Cambridge - Amigos School,00490006,MATH,           5,33,           0,0,           5,33,           6,40,           4,27,          15,100,     486.5,,          13,63,2022,ALL,afr.american/black
Cambridge - Cambridge Street Upper School,00490305,ELA,           4,10,           0,0,           4,10,          13,33,          22,56,          39,61,     472.9,          26.1,          30,4,2022,ALL,afr.american/black
Cambridge - Cambridge Street Upper School,00490305,MATH,           2,6,           0,0,           2,6,          16,47,          16,47,          34,53,     474.7,          28.2,          27,17,2022,ALL,afr.american/black
Cambridge - Cambridge Street Upper School,00490305,SCI,           2,17,           0,0,           2,17,           5,42,           5,42,          12,48,     478.4,,,32,2022,ALL,afr.american/black
Cambridge - Cambridgeport,00490007,ELA,           7,30,           0,0,           7,30,          12,52,           4,17,          23,96,     488.3,,           9,56,2022,ALL,afr.american/black
Cambridge - Cambridgeport,00490007,MATH,           4,17,           0,0,           4,17,          11,48,           8,35,          23,96,     480.6,,          10,38,2022,ALL,afr.american/black
Cambridge - Fletcher/Maynard Academy,00490090,ELA,          17,31,           3,6,          14,26,          28,52,           9,17,          54,100,     489.5,          51.3,          31,64,2022,ALL,afr.american/black
Cambridge - Fletcher/Maynard Academy,00490090,MATH,          14,26,           1,2,          13,24,          29,54,          11,20,          54,100,     487.8,          52.8,          30,70,2022,ALL,afr.american/black
Cambridge - Fletcher/Maynard Academy,00490090,SCI,           4,24,           0,0,           4,24,           8,47,           5,29,          17,95,     485.8,,,66,2022,ALL,afr.american/black
Cambridge - Graham and Parks,00490080,ELA,           4,18,           0,0,           4,18,          14,64,           4,18,          22,100,     484.1,,          15,35,2022,ALL,afr.american/black
Cambridge - Graham and Parks,00490080,MATH,           3,14,           0,0,           3,14,          10,45,           9,41,          22,100,     479.1,,          15,32,2022,ALL,afr.american/black
Cambridge - Graham and Parks,00490080,SCI,           1,9,           0,0,           1,9,          10,91,           0,0,          11,92,     483.5,,,56,2022,ALL,afr.american/black
Cambridge - Haggerty,00490020,ELA,           5,26,           0,0,           5,26,          10,53,           4,21,          19,100,     487.5,,           8,53,2022,ALL,afr.american/black
Cambridge - Haggerty,00490020,MATH,           5,26,           0,0,           5,26,           8,42,           6,32,          19,100,     483.3,,           8,50,2022,ALL,afr.american/black
Cambridge - John M Tobin,00490065,ELA,           2,14,           0,0,           2,14,          12,86,           0,0,          14,100,     491.8,,           7,74,2022,ALL,afr.american/black
Cambridge - John M Tobin,00490065,MATH,           7,50,           0,0,           7,50,           6,43,           1,7,          14,100,     496.3,,           7,93,2022,ALL,afr.american/black
Cambridge - Kennedy-Longfellow,00490040,ELA,           5,19,           0,0,           5,19,          16,59,           6,22,          27,100,     484.0,,          10,35,2022,ALL,afr.american/black
Cambridge - Kennedy-Longfellow,00490040,MATH,           2,8,           0,0,           2,8,          16,62,           8,31,          26,97,     473.2,,          10,12,2022,ALL,afr.american/black
Cambridge - King Open,00490035,ELA,           4,13,           0,0,           4,13,          15,47,          13,41,          32,97,     480.5,,          17,20,2022,ALL,afr.american/black
Cambridge - King Open,00490035,MATH,           1,3,           0,0,           1,3,          19,59,          12,38,          32,97,     476.3,,          17,22,2022,ALL,afr.american/black
Cambridge - King Open,00490035,SCI,           0,0,           0,0,           0,0,           7,64,           4,36,          11,100,     476.3,,,26,2022,ALL,afr.american/black
Cambridge - Maria L. Baldwin,00490005,ELA,           6,38,           3,19,           3,19,           4,25,           6,38,          16,100,     489.1,,           7,61,2022,ALL,afr.american/black
Cambridge - Maria L. Baldwin,00490005,MATH,           6,38,           2,13,           4,25,           6,38,           4,25,          16,100,     492.4,,           7,85,2022,ALL,afr.american/black
Cambridge - Martin Luther King Jr.,00490030,ELA,          12,48,           0,0,          12,48,          11,44,           2,8,          25,96,     499.5,,          15,93,2022,ALL,afr.american/black
Cambridge - Martin Luther King Jr.,00490030,MATH,          11,42,           0,0,          11,42,          11,42,           4,15,          26,100,     492.8,,          15,86,2022,ALL,afr.american/black
Cambridge - Martin Luther King Jr.,00490030,SCI,           3,25,           0,0,           3,25,           7,58,           2,17,          12,100,     485.8,,,66,2022,ALL,afr.american/black
Cambridge - Morse,00490045,ELA,           6,19,           1,3,           5,16,          21,66,           5,16,          32,100,     489.0,,          19,61,2022,ALL,afr.american/black
Cambridge - Morse,00490045,MATH,           7,22,           0,0,           7,22,          16,50,           9,28,          32,100,     483.7,,          19,51,2022,ALL,afr.american/black
Cambridge - Morse,00490045,SCI,           1,10,           0,0,           1,10,           6,60,           3,30,          10,100,     483.7,,,,2022,ALL,afr.american/black
Cambridge - Peabody,00490050,ELA,          15,45,           1,3,          14,42,          17,52,           1,3,          33,100,     496.1,,          17,87,2022,ALL,afr.american/black
Cambridge - Peabody,00490050,MATH,          11,33,           0,0,          11,33,          16,48,           6,18,          33,100,     490.7,,          17,81,2022,ALL,afr.american/black
Cambridge - Peabody,00490050,SCI,           5,42,           1,8,           4,33,           7,58,           0,0,          12,100,     496.3,,,94,2022,ALL,afr.american/black
Cambridge - Putnam Avenue Upper School,00490310,ELA,          29,37,           1,1,          28,35,          32,41,          18,23,          79,99,     489.0,          51.4,          68,61,2022,ALL,afr.american/black
Cambridge - Putnam Avenue Upper School,00490310,MATH,          14,18,           1,1,          13,16,          46,58,          19,24,          79,99,     483.0,          43.0,          63,48,2022,ALL,afr.american/black
Cambridge - Putnam Avenue Upper School,00490310,SCI,           9,39,           0,0,           9,39,          12,52,           2,9,          23,96,     492.9,,,89,2022,ALL,afr.american/black
Cambridge - Rindge Avenue Upper School,00490315,ELA,          23,40,           4,7,          19,33,          24,42,          10,18,          57,100,     494.1,          55.3,          42,83,2022,ALL,afr.american/black
Cambridge - Rindge Avenue Upper School,00490315,MATH,          16,30,           0,0,          16,30,          25,47,          12,23,          53,93,     487.5,          37.6,          40,68,2022,ALL,afr.american/black
Cambridge - Rindge Avenue Upper School,00490315,SCI,           8,38,           0,0,           8,38,           9,43,           4,19,          21,100,     486.9,,,70,2022,ALL,afr.american/black
Cambridge - Vassal Lane Upper School,00490320,ELA,          14,21,           1,1,          13,19,          30,44,          24,35,          68,95,     479.5,          42.0,          51,17,2022,ALL,afr.american/black
Cambridge - Vassal Lane Upper School,00490320,MATH,          13,20,           2,3,          11,17,          32,49,          20,31,          65,90,     481.8,          49.6,          50,44,2022,ALL,afr.american/black
Cambridge - Vassal Lane Upper School,00490320,SCI,           4,17,           0,0,           4,17,          11,46,           9,38,          24,92,     479.1,,,35,2022,ALL,afr.american/black
Canton - Dean S Luce,00500020,ELA,           5,20,           0,0,           5,20,          14,56,           6,24,          25,100,     484.9,,          18,40,2022,ALL,afr.american/black
Canton - Dean S Luce,00500020,MATH,           4,16,           0,0,           4,16,          20,80,           1,4,          25,100,     489.2,,          18,76,2022,ALL,afr.american/black
Canton - Dean S Luce,00500020,SCI,           4,36,           0,0,           4,36,           4,36,           3,27,          11,100,     483.6,,,57,2022,ALL,afr.american/black
Canton - Lt Peter M Hansen,00500012,ELA,          12,31,           2,5,          10,26,          21,54,           6,15,          39,100,     491.8,          42.6,          21,74,2022,ALL,afr.american/black
Canton - Lt Peter M Hansen,00500012,MATH,          11,28,           0,0,          11,28,          16,41,          12,31,          39,100,     485.4,          63.9,          21,59,2022,ALL,afr.american/black
Canton - Lt Peter M Hansen,00500012,SCI,           4,24,           2,12,           2,12,           8,47,           5,29,          17,100,     488.3,,,75,2022,ALL,afr.american/black
Canton - Wm H Galvin Middle,00500305,ELA,          26,30,           0,0,          26,30,          35,40,          26,30,          87,100,     484.8,          44.4,          79,40,2022,ALL,afr.american/black
Canton - Wm H Galvin Middle,00500305,MATH,          13,15,           1,1,          12,14,          50,58,          23,27,          86,99,     483.1,          37.4,          78,49,2022,ALL,afr.american/black
Canton - Wm H Galvin Middle,00500305,SCI,           6,20,           0,0,           6,20,          16,53,           8,27,          30,100,     479.6,,,37,2022,ALL,afr.american/black
Carver - Carver Middle/High School,00520405,ELA,           2,14,           0,0,           2,14,           8,57,           4,29,          14,94,     484.7,,          12,39,2022,ALL,afr.american/black
Carver - Carver Middle/High School,00520405,MATH,           2,14,           0,0,           2,14,           9,64,           3,21,          14,94,     484.4,,          12,54,2022,ALL,afr.american/black
Chelmsford - Col Moses Parker School,00560305,ELA,          13,48,           4,15,           9,33,          10,37,           4,15,          27,100,     501.0,          54.9,          27,95,2022,ALL,afr.american/black
