school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Barnstable - Centerville Elementary,00200010,ELA,          34,60,           5,9,          29,51,          14,25,           9,16,          57,100,     506.1,,,80,2022,3,ALL
Barnstable - Centerville Elementary,00200010,MATH,          26,46,           6,11,          20,36,          19,34,          11,20,          56,98,     499.9,,,67,2022,3,ALL
Barnstable - Hyannis West Elementary,00200025,ELA,          14,21,           1,1,          13,19,          38,57,          15,22,          67,99,     485.2,,,16,2022,3,ALL
Barnstable - Hyannis West Elementary,00200025,MATH,          14,22,           0,0,          14,22,          29,45,          22,34,          65,97,     481.0,,,19,2022,3,ALL
Barnstable - West Barnstable Elementary,00200005,ELA,          27,49,           1,2,          26,47,          22,40,           6,11,          55,100,     496.5,,,48,2022,3,ALL
Barnstable - West Barnstable Elementary,00200005,MATH,          23,42,           3,5,          20,36,          26,47,           6,11,          55,100,     495.0,,,53,2022,3,ALL
Barnstable - West Villages Elementary School,00200045,ELA,          49,57,          11,13,          38,44,          30,35,           7,8,          86,100,     504.6,,,75,2022,3,ALL
Barnstable - West Villages Elementary School,00200045,MATH,          50,60,          12,14,          38,45,          28,33,           6,7,          84,98,     508.1,,,87,2022,3,ALL
Bedford - Lt Job Lane School,00230012,ELA,         130,68,          36,19,          94,49,          53,28,           8,4,         191,99,     509.5,,,89,2022,3,ALL
Bedford - Lt Job Lane School,00230012,MATH,         136,71,          36,19,         100,52,          38,20,          17,9,         191,99,     511.0,,,92,2022,3,ALL
Belchertown - Swift River Elementary,00240018,ELA,          63,42,           1,1,          62,41,          65,43,          22,15,         150,99,     494.2,,,40,2022,3,ALL
Belchertown - Swift River Elementary,00240018,MATH,          41,27,           6,4,          35,23,          70,47,          39,26,         150,99,     486.3,,,30,2022,3,ALL
Bellingham - Joseph F DiPietro Elementary School,00250020,ELA,          33,45,           1,1,          32,43,          32,43,           9,12,          74,100,     495.4,,,44,2022,3,ALL
Bellingham - Joseph F DiPietro Elementary School,00250020,MATH,          33,45,           3,4,          30,41,          29,40,          11,15,          73,99,     494.1,,,50,2022,3,ALL
Bellingham - Stall Brook,00250025,ELA,          23,43,           3,6,          20,37,          22,41,           9,17,          54,100,     495.3,,,44,2022,3,ALL
Bellingham - Stall Brook,00250025,MATH,          25,46,           3,6,          22,41,          22,41,           7,13,          54,100,     494.7,,,52,2022,3,ALL
Belmont - Daniel Butler,00260015,ELA,          41,65,           4,6,          37,59,          22,35,           0,0,          63,100,     508.4,,,86,2022,3,ALL
Belmont - Daniel Butler,00260015,MATH,          41,66,          13,21,          28,45,          19,31,           2,3,          62,99,     511.2,,,92,2022,3,ALL
Belmont - Mary Lee Burbank,00260010,ELA,          74,90,          15,18,          59,72,           7,9,           1,1,          82,99,     518.8,,,98,2022,3,ALL
Belmont - Mary Lee Burbank,00260010,MATH,          73,89,          30,37,          43,52,           9,11,           0,0,          82,99,     525.3,,,99,2022,3,ALL
Belmont - Roger E Wellington,00260035,ELA,          57,63,          14,16,          43,48,          29,32,           4,4,          90,98,     507.8,,,85,2022,3,ALL
Belmont - Roger E Wellington,00260035,MATH,          57,63,          16,18,          41,45,          22,24,          12,13,          91,100,     506.3,,,84,2022,3,ALL
Belmont - Winn Brook,00260005,ELA,          74,85,          28,32,          46,53,          13,15,           0,0,          87,99,     520.8,,,99,2022,3,ALL
Belmont - Winn Brook,00260005,MATH,          73,83,          36,41,          37,42,          15,17,           0,0,          88,100,     525.2,,,99,2022,3,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,ELA,          35,81,          15,35,          20,47,           8,19,           0,0,          43,100,     524.0,,,99,2022,3,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,MATH,          41,95,          15,35,          26,60,           2,5,           0,0,          43,100,     526.4,,,99,2022,3,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,ELA,          64,67,          15,16,          49,51,          30,31,           2,2,          96,100,     512.3,,,94,2022,3,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,MATH,          63,66,          15,16,          48,50,          30,31,           3,3,          96,100,     510.0,,,90,2022,3,ALL
Berkley - Berkley Community School,00270010,ELA,          30,35,           2,2,          28,33,          45,53,          10,12,          85,100,     495.1,,,43,2022,3,ALL
Berkley - Berkley Community School,00270010,MATH,          25,29,           2,2,          23,27,          45,53,          15,18,          85,100,     490.0,,,40,2022,3,ALL
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,ELA,          28,44,           9,14,          19,30,          25,40,          10,16,          63,100,     500.4,,,61,2022,3,ALL
Berkshire Hills - Muddy Brook Regional Elementary School,06180035,MATH,          33,52,           9,14,          24,38,          21,33,           9,14,          63,100,     501.0,,,70,2022,3,ALL
Berlin-Boylston - Berlin Memorial School,06200005,ELA,          20,80,           6,24,          14,56,           5,20,           0,0,          25,100,     516.7,,,98,2022,3,ALL
Berlin-Boylston - Berlin Memorial School,06200005,MATH,          22,88,           2,8,          20,80,           2,8,           1,4,          25,100,     511.5,,,93,2022,3,ALL
Berlin-Boylston - Boylston Elementary School,06200010,ELA,          21,51,           5,12,          16,39,          17,41,           3,7,          41,100,     504.4,,,75,2022,3,ALL
Berlin-Boylston - Boylston Elementary School,06200010,MATH,          28,68,           6,15,          22,54,           9,22,           4,10,          41,100,     508.1,,,87,2022,3,ALL
Beverly - Ayers/Ryal Side School,00300055,ELA,          46,60,          11,14,          35,45,          27,35,           4,5,          77,99,     505.4,,,77,2022,3,ALL
Beverly - Ayers/Ryal Side School,00300055,MATH,          44,56,           6,8,          38,49,          28,36,           6,8,          78,100,     503.3,,,77,2022,3,ALL
Beverly - Centerville Elementary,00300010,ELA,          24,43,           6,11,          18,32,          30,54,           2,4,          56,100,     500.6,,,62,2022,3,ALL
Beverly - Centerville Elementary,00300010,MATH,          22,40,           4,7,          18,33,          21,38,          12,22,          55,98,     492.7,,,46,2022,3,ALL
Beverly - Cove Elementary,00300015,ELA,          37,44,           9,11,          28,33,          32,38,          15,18,          84,100,     497.4,,,51,2022,3,ALL
Beverly - Cove Elementary,00300015,MATH,          34,40,           2,2,          32,38,          37,44,          13,15,          84,100,     494.4,,,51,2022,3,ALL
Beverly - Hannah Elementary,00300033,ELA,          27,42,           1,2,          26,41,          27,42,          10,16,          64,100,     494.7,,,42,2022,3,ALL
Beverly - Hannah Elementary,00300033,MATH,          23,36,           1,2,          22,34,          29,45,          12,19,          64,100,     491.6,,,44,2022,3,ALL
Beverly - North Beverly Elementary,00300040,ELA,          35,49,           2,3,          33,46,          30,42,           7,10,          72,100,     498.2,,,54,2022,3,ALL
Beverly - North Beverly Elementary,00300040,MATH,          37,51,           3,4,          34,47,          26,36,           9,13,          72,100,     498.8,,,64,2022,3,ALL
Billerica - Frederick J Dutile,00310007,ELA,          21,45,           6,13,          15,32,          22,47,           4,9,          47,100,     503.3,,,71,2022,3,ALL
Billerica - Frederick J Dutile,00310007,MATH,          20,43,           1,2,          19,40,          17,36,          10,21,          47,100,     495.2,,,54,2022,3,ALL
Billerica - Hajjar Elementary,00310026,ELA,          31,41,           3,4,          28,37,          34,45,          10,13,          75,100,     495.2,,,43,2022,3,ALL
Billerica - Hajjar Elementary,00310026,MATH,          32,43,           1,1,          31,42,          32,43,          10,14,          74,100,     494.7,,,52,2022,3,ALL
Billerica - John F Kennedy,00310012,ELA,          27,50,           4,7,          23,43,          24,44,           3,6,          54,98,     500.8,,,63,2022,3,ALL
Billerica - John F Kennedy,00310012,MATH,          31,57,           5,9,          26,48,          22,41,           1,2,          54,98,     505.7,,,82,2022,3,ALL
Billerica - Parker,00310015,ELA,          31,46,           6,9,          25,37,          25,37,          12,18,          68,97,     496.8,,,50,2022,3,ALL
Billerica - Parker,00310015,MATH,          34,50,           6,9,          28,41,          28,41,           6,9,          68,97,     497.4,,,60,2022,3,ALL
Billerica - Thomas Ditson,00310005,ELA,          69,62,           8,7,          61,54,          36,32,           7,6,         112,100,     503.6,,,72,2022,3,ALL
Billerica - Thomas Ditson,00310005,MATH,          74,66,           9,8,          65,58,          35,31,           3,3,         112,100,     506.3,,,84,2022,3,ALL
Blackstone-Millville - A F Maloney,06220015,ELA,          56,48,           6,5,          50,43,          51,44,           9,8,         116,100,     499.8,,,60,2022,3,ALL
Blackstone-Millville - A F Maloney,06220015,MATH,          78,67,          10,9,          68,59,          30,26,           8,7,         116,100,     506.0,,,83,2022,3,ALL
Boston - Adams Elementary School,00350302,ELA,          13,42,           2,6,          11,35,           8,26,          10,32,          31,100,     493.3,,,37,2022,3,ALL
Boston - Adams Elementary School,00350302,MATH,          13,42,           1,3,          12,39,           8,26,          10,32,          31,100,     491.1,,,42,2022,3,ALL
Boston - Alighieri Dante Montessori School,00350066,ELA,           3,21,           0,0,           3,21,          11,79,           0,0,          14,100,     493.0,,,36,2022,3,ALL
Boston - Alighieri Dante Montessori School,00350066,MATH,           1,7,           0,0,           1,7,          11,79,           2,14,          14,100,     482.1,,,21,2022,3,ALL
Boston - Bates Elementary School,00350278,ELA,           7,23,           1,3,           6,20,          14,47,           9,30,          30,100,     486.2,,,18,2022,3,ALL
Boston - Bates Elementary School,00350278,MATH,           8,27,           2,7,           6,20,          17,57,           5,17,          30,100,     489.5,,,39,2022,3,ALL
Boston - Blackstone Elementary School,00350390,ELA,          11,20,           1,2,          10,18,          24,44,          20,36,          55,83,     479.9,,,6,2022,3,ALL
Boston - Blackstone Elementary School,00350390,MATH,           5,9,           0,0,           5,9,          13,24,          37,67,          55,76,     463.0,,,1,2022,3,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,ELA,           9,43,           1,5,           8,38,           9,43,           3,14,          21,100,     494.7,,,42,2022,3,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,MATH,           3,15,           0,0,           3,15,           9,45,           8,40,          20,96,     476.3,,,12,2022,3,ALL
Boston - Bradley Elementary School,00350215,ELA,          17,46,           2,5,          15,41,          16,43,           4,11,          37,100,     499.5,,,58,2022,3,ALL
Boston - Bradley Elementary School,00350215,MATH,          18,49,           4,11,          14,38,          16,43,           3,8,          37,100,     501.1,,,71,2022,3,ALL
Boston - Channing Elementary School,00350360,ELA,           7,35,           2,10,           5,25,           6,30,           7,35,          20,100,     489.6,,,27,2022,3,ALL
Boston - Channing Elementary School,00350360,MATH,           5,25,           0,0,           5,25,           8,40,           7,35,          20,100,     479.4,,,16,2022,3,ALL
Boston - Chittick Elementary School,00350154,ELA,           8,35,           0,0,           8,35,          10,43,           5,22,          23,92,     487.8,,,22,2022,3,ALL
Boston - Chittick Elementary School,00350154,MATH,           6,26,           2,9,           4,17,          11,48,           6,26,          23,100,     484.9,,,26,2022,3,ALL
Boston - Clap Elementary School,00350298,ELA,           4,27,           0,0,           4,27,           5,33,           6,40,          15,100,     481.3,,,9,2022,3,ALL
Boston - Clap Elementary School,00350298,MATH,           2,13,           0,0,           2,13,           7,47,           6,40,          15,100,     473.0,,,7,2022,3,ALL
Boston - Condon K-8 School,00350146,ELA,           8,13,           0,0,           8,13,          30,47,          26,41,          64,99,     476.4,,,4,2022,3,ALL
Boston - Condon K-8 School,00350146,MATH,           5,8,           0,0,           5,8,          24,38,          34,54,          63,99,     468.8,,,4,2022,3,ALL
Boston - Conley Elementary School,00350122,ELA,           6,46,           2,15,           4,31,           6,46,           1,8,          13,100,     498.8,,,55,2022,3,ALL
Boston - Conley Elementary School,00350122,MATH,           5,38,           2,15,           3,23,           7,54,           1,8,          13,100,     494.5,,,51,2022,3,ALL
Boston - Curley K-8 School,00350020,ELA,          42,53,          10,13,          32,40,          27,34,          11,14,          80,99,     500.0,,,61,2022,3,ALL
Boston - Curley K-8 School,00350020,MATH,          35,44,          10,13,          25,31,          23,29,          22,28,          80,100,     494.5,,,51,2022,3,ALL
Boston - Dever Elementary School,00350268,ELA,          12,26,           0,0,          12,26,          25,53,          10,21,          47,100,     486.6,,,19,2022,3,ALL
Boston - Dever Elementary School,00350268,MATH,          17,36,           2,4,          15,32,          27,57,           3,6,          47,100,     495.7,,,55,2022,3,ALL
Boston - Edison K-8 School,00350375,ELA,          11,19,           2,3,           9,16,          32,55,          15,26,          58,100,     482.1,,,10,2022,3,ALL
Boston - Edison K-8 School,00350375,MATH,          10,17,           1,2,           9,16,          21,36,          27,47,          58,100,     474.2,,,9,2022,3,ALL
Boston - Eliot K-8 Innovation School,00350096,ELA,          71,78,          26,29,          45,49,          17,19,           3,3,          91,100,     517.3,,,98,2022,3,ALL
Boston - Eliot K-8 Innovation School,00350096,MATH,          73,80,          22,24,          51,56,          16,18,           2,2,          91,100,     516.5,,,97,2022,3,ALL
Boston - Ellis Elementary School,00350072,ELA,           4,13,           0,0,           4,13,          17,55,          10,32,          31,94,     481.3,,,9,2022,3,ALL
Boston - Ellis Elementary School,00350072,MATH,           2,6,           0,0,           2,6,          14,42,          17,52,          33,100,     467.2,,,3,2022,3,ALL
Boston - Ellison-Parks Early Education School,00350008,ELA,           5,17,           1,3,           4,14,          16,55,           8,28,          29,100,     484.7,,,15,2022,3,ALL
Boston - Ellison-Parks Early Education School,00350008,MATH,           7,24,           0,0,           7,24,          11,38,          11,38,          29,100,     478.8,,,15,2022,3,ALL
Boston - Everett Elementary School,00350088,ELA,          16,44,           1,3,          15,42,          17,47,           3,8,          36,100,     495.4,,,44,2022,3,ALL
Boston - Everett Elementary School,00350088,MATH,          16,44,           1,3,          15,42,          15,42,           5,14,          36,100,     496.9,,,58,2022,3,ALL
Boston - Gardner Pilot Academy,00350326,ELA,          12,33,           1,3,          11,31,          19,53,           5,14,          36,100,     491.3,,,31,2022,3,ALL
