school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Cambridge - Martin Luther King Jr.,00490030,ELA,          31,76,          11,27,          20,49,          10,24,           0,0,          41,     516.1,          55.4,          38,93,2019,4,ALL
Cambridge - Martin Luther King Jr.,00490030,MATH,          28,68,          10,24,          18,44,          10,24,           3,7,          41,     511.0,          57.2,          38,86,2019,4,ALL
Cambridge - Morse,00490045,ELA,          19,51,           3,8,          16,43,          15,41,           3,8,          37,     503.2,          55.7,          31,53,2019,4,ALL
Cambridge - Morse,00490045,MATH,          20,54,           3,8,          17,46,          13,35,           4,11,          37,     500.0,          54.7,          31,48,2019,4,ALL
Cambridge - Peabody,00490050,ELA,          33,79,          14,33,          19,45,           8,19,           1,2,          42,     520.8,          64.0,          41,98,2019,4,ALL
Cambridge - Peabody,00490050,MATH,          33,79,          13,31,          20,48,           9,21,           0,0,          42,     518.0,          69.9,          41,97,2019,4,ALL
Canton - Dean S Luce,00500020,ELA,          58,73,          12,15,          46,58,          20,25,           2,3,          80,     509.8,          52.7,          78,78,2019,4,ALL
Canton - Dean S Luce,00500020,MATH,          61,76,          18,23,          43,54,          16,20,           3,4,          80,     512.8,          53.6,          78,90,2019,4,ALL
Canton - John F Kennedy,00500017,ELA,          54,71,          11,14,          43,57,          19,25,           3,4,          76,     511.5,          56.2,          75,83,2019,4,ALL
Canton - John F Kennedy,00500017,MATH,          50,66,           5,7,          45,59,          24,32,           2,3,          76,     505.9,          39.3,          74,72,2019,4,ALL
Canton - Lt Peter M Hansen,00500012,ELA,          59,73,          15,19,          44,54,          16,20,           6,7,          81,     513.9,          61.7,          71,89,2019,4,ALL
Canton - Lt Peter M Hansen,00500012,MATH,          50,62,          10,12,          40,49,          24,30,           7,9,          81,     508.2,          55.4,          72,79,2019,4,ALL
Carlisle - Carlisle School,00510025,ELA,          54,84,          23,36,          31,48,           8,13,           2,3,          64,     521.0,          71.7,          59,98,2019,4,ALL
Carlisle - Carlisle School,00510025,MATH,          50,78,          16,25,          34,53,          10,16,           4,6,          64,     516.5,          70.8,          59,97,2019,4,ALL
Carver - Carver Elementary School,00520015,ELA,          48,41,           6,5,          42,36,          60,52,           8,7,         116,     498.5,          53.2,         111,35,2019,4,ALL
Carver - Carver Elementary School,00520015,MATH,          46,40,           2,2,          44,38,          55,47,          15,13,         116,     494.4,          48.8,         111,30,2019,4,ALL
Central Berkshire - Becket Washington School,06350005,ELA,           8,42,           2,11,           6,32,          10,53,           1,5,          19,     501.4,,          18,46,2019,4,ALL
Central Berkshire - Becket Washington School,06350005,MATH,           8,42,           0,0,           8,42,           9,47,           2,11,          19,     498.4,,          18,43,2019,4,ALL
Central Berkshire - Craneville,06350025,ELA,          37,54,          10,14,          27,39,          26,38,           6,9,          69,     500.9,          63.0,          67,43,2019,4,ALL
Central Berkshire - Craneville,06350025,MATH,          34,50,           7,10,          27,40,          29,43,           5,7,          68,     500.1,          60.6,          66,49,2019,4,ALL
Central Berkshire - Kittredge,06350035,ELA,           6,46,           2,15,           4,31,           6,46,           1,8,          13,     506.2,,          13,65,2019,4,ALL
Central Berkshire - Kittredge,06350035,MATH,           7,54,           0,0,           7,54,           4,31,           2,15,          13,     497.0,,          13,39,2019,4,ALL
Chelmsford - Byam School,00560030,ELA,          73,71,          16,16,          57,55,          25,24,           5,5,         103,     510.4,          51.9,          98,80,2019,4,ALL
Chelmsford - Byam School,00560030,MATH,          64,62,          15,15,          49,48,          35,34,           4,4,         103,     506.5,          48.0,          99,75,2019,4,ALL
Chelmsford - Center Elementary School,00560005,ELA,          63,72,          11,13,          52,60,          22,25,           2,2,          87,     510.7,          50.1,          84,81,2019,4,ALL
Chelmsford - Center Elementary School,00560005,MATH,          59,68,          15,17,          44,51,          25,29,           3,3,          87,     508.7,          62.7,          85,80,2019,4,ALL
Chelmsford - Charles D Harrington,00560025,ELA,          62,60,           8,8,          54,52,          39,38,           3,3,         104,     505.0,          50.5,         102,61,2019,4,ALL
Chelmsford - Charles D Harrington,00560025,MATH,          54,52,           7,7,          47,46,          39,38,          10,10,         103,     500.6,          51.0,         101,52,2019,4,ALL
Chelmsford - South Row,00560015,ELA,          48,61,           9,11,          39,49,          31,39,           0,0,          79,     507.9,          39.6,          77,72,2019,4,ALL
Chelmsford - South Row,00560015,MATH,          55,70,          15,19,          40,51,          23,29,           1,1,          79,     510.2,          50.6,          77,84,2019,4,ALL
Chelsea - Edgar A Hooks Elementary,00570030,ELA,          68,48,           8,6,          60,42,          65,46,           9,6,         142,     500.0,          56.1,         139,40,2019,4,ALL
Chelsea - Edgar A Hooks Elementary,00570030,MATH,          93,65,          12,8,          81,57,          45,32,           4,3,         142,     507.3,          49.4,         140,77,2019,4,ALL
Chelsea - Frank M Sokolowski Elementary,00570040,ELA,          40,31,           1,1,          39,30,          65,50,          26,20,         131,     490.7,          47.3,         115,13,2019,4,ALL
Chelsea - Frank M Sokolowski Elementary,00570040,MATH,          53,41,           4,3,          49,38,          58,45,          18,14,         129,     494.6,          51.0,         113,31,2019,4,ALL
Chelsea - George F. Kelly Elementary,00570035,ELA,          62,44,           8,6,          54,38,          68,48,          11,8,         141,     497.2,          49.2,         140,31,2019,4,ALL
Chelsea - George F. Kelly Elementary,00570035,MATH,          53,38,           5,4,          48,34,          75,53,          13,9,         141,     494.7,          47.3,         140,31,2019,4,ALL
Chelsea - William A Berkowitz Elementary,00570025,ELA,          51,41,           1,1,          50,40,          62,50,          11,9,         124,     495.3,          45.9,         117,26,2019,4,ALL
Chelsea - William A Berkowitz Elementary,00570025,MATH,          54,44,           1,1,          53,43,          50,40,          20,16,         124,     494.8,          55.5,         117,32,2019,4,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,ELA,           7,44,           0,0,           7,44,           6,38,           3,19,          16,     492.7,,          16,18,2019,4,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,MATH,           1,6,           0,0,           1,6,          11,69,           4,25,          16,     477.9,,          16,3,2019,4,ALL
Chicopee - Barry,00610003,ELA,          29,42,           9,13,          20,29,          35,51,           5,7,          69,     501.3,          39.2,          64,46,2019,4,ALL
Chicopee - Barry,00610003,MATH,          40,58,           4,6,          36,52,          23,33,           6,9,          69,     501.8,          44.5,          64,57,2019,4,ALL
Chicopee - Bowe,00610015,ELA,          37,49,           0,0,          37,49,          33,44,           5,7,          75,     498.0,          47.9,          71,33,2019,4,ALL
Chicopee - Bowe,00610015,MATH,          37,49,           4,5,          33,44,          37,49,           1,1,          75,     500.9,          59.4,          71,53,2019,4,ALL
Chicopee - Bowie,00610020,ELA,          20,40,           3,6,          17,34,          26,52,           4,8,          50,     497.7,          49.6,          49,33,2019,4,ALL
Chicopee - Bowie,00610020,MATH,          21,43,           4,8,          17,35,          22,45,           6,12,          49,     496.2,          49.2,          48,36,2019,4,ALL
Chicopee - Fairview Elementary,00610050,ELA,          28,40,           2,3,          26,37,          32,46,          10,14,          70,     493.8,          39.0,          67,21,2019,4,ALL
Chicopee - Fairview Elementary,00610050,MATH,          21,30,           1,1,          20,29,          39,56,          10,14,          70,     492.0,          35.7,          67,22,2019,4,ALL
Chicopee - Gen John J Stefanik,00610090,ELA,          27,46,          10,17,          17,29,          29,49,           3,5,          59,     502.4,          51.7,          55,50,2019,4,ALL
Chicopee - Gen John J Stefanik,00610090,MATH,          35,59,          10,17,          25,42,          22,37,           2,3,          59,     507.2,          77.6,          55,77,2019,4,ALL
Chicopee - Lambert-Lavoie,00610040,ELA,          19,39,           0,0,          19,39,          29,59,           1,2,          49,     496.0,          38.1,          49,28,2019,4,ALL
Chicopee - Lambert-Lavoie,00610040,MATH,          21,43,           0,0,          21,43,          26,53,           2,4,          49,     496.6,          49.2,          49,38,2019,4,ALL
Chicopee - Litwin,00610022,ELA,          41,39,           3,3,          38,36,          45,43,          19,18,         105,     494.6,          37.8,          96,23,2019,4,ALL
Chicopee - Litwin,00610022,MATH,          32,30,           3,3,          29,28,          46,44,          27,26,         105,     490.1,          26.8,          96,18,2019,4,ALL
Chicopee - Streiber Memorial School,00610065,ELA,          17,45,           3,8,          14,37,          20,53,           1,3,          38,     503.3,          56.1,          38,54,2019,4,ALL
Chicopee - Streiber Memorial School,00610065,MATH,          14,37,           0,0,          14,37,          21,55,           3,8,          38,     493.8,          38.6,          38,28,2019,4,ALL
Clarksburg - Clarksburg Elementary,00630010,ELA,          11,65,           2,12,           9,53,           6,35,           0,0,          17,     506.6,,          16,64,2019,4,ALL
Clarksburg - Clarksburg Elementary,00630010,MATH,           2,12,           0,0,           2,12,          13,76,           2,12,          17,     486.7,,          16,12,2019,4,ALL
Clinton - Clinton Elementary,00640050,ELA,          40,29,           1,1,          39,29,          75,55,          21,15,         136,     489.8,          33.6,         130,10,2019,4,ALL
Clinton - Clinton Elementary,00640050,MATH,          38,28,           3,2,          35,26,          76,56,          22,16,         136,     490.0,          42.8,         132,18,2019,4,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           1,5,           0,0,           1,5,          12,57,           8,38,          21,     475.0,,          19,1,2019,4,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           0,0,           0,0,           0,0,          10,48,          11,52,          21,     467.9,,          19,1,2019,4,ALL
Cohasset - Deer Hill,00650005,ELA,         102,85,          32,27,          70,58,          17,14,           1,1,         120,     517.2,          64.5,         115,94,2019,4,ALL
Cohasset - Deer Hill,00650005,MATH,          86,71,          10,8,          76,63,          32,26,           3,2,         121,     508.0,          52.5,         117,79,2019,4,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,          35,40,           1,1,          34,39,          45,52,           7,8,          87,     495.3,          41.3,          83,26,2019,4,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          31,36,           1,1,          30,34,          49,56,           7,8,          87,     493.5,          43.7,          84,27,2019,4,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,          25,53,           4,9,          21,45,          19,40,           3,6,          47,     504.1,          46.1,          47,57,2019,4,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          29,62,           4,9,          25,53,          14,30,           4,9,          47,     502.5,          49.1,          47,60,2019,4,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,          32,74,           2,5,          30,70,           9,21,           2,5,          43,     510.2,          33.9,          43,79,2019,4,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,          36,84,           9,21,          27,63,           4,9,           3,7,          43,     515.6,          50.7,          43,94,2019,4,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,          31,76,          10,24,          21,51,           8,20,           2,5,          41,     514.3,          62.4,          41,90,2019,4,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,          28,68,          11,27,          17,41,          12,29,           1,2,          41,     513.7,          54.6,          41,91,2019,4,ALL
Concord - Alcott,00670005,ELA,          48,74,          19,29,          29,45,          16,25,           1,2,          65,     515.2,          56.2,          63,92,2019,4,ALL
Concord - Alcott,00670005,MATH,          55,83,          16,24,          39,59,          10,15,           1,2,          66,     518.7,          66.2,          64,97,2019,4,ALL
Concord - Thoreau,00670020,ELA,          49,74,          13,20,          36,55,          17,26,           0,0,          66,     514.8,          67.8,          63,91,2019,4,ALL
Concord - Thoreau,00670020,MATH,          58,88,          14,21,          44,67,           8,12,           0,0,          66,     517.7,          68.0,          63,96,2019,4,ALL
Concord - Willard,00670030,ELA,          56,76,           9,12,          47,64,          18,24,           0,0,          74,     512.7,          48.4,          69,86,2019,4,ALL
Concord - Willard,00670030,MATH,          60,81,          15,20,          45,61,          13,18,           1,1,          74,     514.7,          58.8,          68,93,2019,4,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,          23,49,           1,2,          22,47,          23,49,           1,2,          47,     499.8,          48.2,          46,39,2019,4,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,          17,36,           0,0,          17,36,          27,57,           3,6,          47,     493.0,          49.0,          46,25,2019,4,ALL
Conway - Conway Grammar,00680005,ELA,          11,65,           0,0,          11,65,           6,35,           0,0,          17,     506.1,,          16,64,2019,4,ALL
Conway - Conway Grammar,00680005,MATH,           7,41,           1,6,           6,35,          10,59,           0,0,          17,     500.5,,          16,51,2019,4,ALL
Danvers - Great Oak,00710015,ELA,          42,70,           5,8,          37,62,          18,30,           0,0,          60,     509.1,          58.4,          57,77,2019,4,ALL
Danvers - Great Oak,00710015,MATH,          40,67,           4,7,          36,60,          18,30,           2,3,          60,     505.7,          52.2,          57,71,2019,4,ALL
Danvers - Highlands,00710010,ELA,          31,48,           5,8,          26,41,          30,47,           3,5,          64,     502.3,          59.6,          64,49,2019,4,ALL
Danvers - Highlands,00710010,MATH,          30,47,           3,5,          27,42,          26,41,           8,13,          64,     496.0,          47.6,          64,35,2019,4,ALL
Danvers - Ivan G Smith,00710032,ELA,          24,52,           3,7,          21,46,          18,39,           4,9,          46,     498.7,          43.5,          46,36,2019,4,ALL
Danvers - Ivan G Smith,00710032,MATH,          26,57,           1,2,          25,54,          15,33,           5,11,          46,     499.5,          40.1,          46,47,2019,4,ALL
Danvers - Riverside,00710030,ELA,          23,43,           7,13,          16,30,          26,49,           4,8,          53,     501.9,          59.1,          52,47,2019,4,ALL
Danvers - Riverside,00710030,MATH,          27,51,           3,6,          24,45,          23,43,           3,6,          53,     500.7,          60.7,          52,52,2019,4,ALL
Danvers - Willis E Thorpe,00710045,ELA,          23,38,           3,5,          20,33,          28,47,           9,15,          60,     496.2,          41.0,          58,28,2019,4,ALL
Danvers - Willis E Thorpe,00710045,MATH,          22,37,           1,2,          21,35,          31,52,           7,12,          60,     493.7,          31.0,          58,28,2019,4,ALL
Dartmouth - George H Potter,00720030,ELA,          35,51,           2,3,          33,48,          33,48,           1,1,          69,     501.0,          53.3,          69,44,2019,4,ALL
Dartmouth - George H Potter,00720030,MATH,          34,49,           3,4,          31,45,          34,49,           1,1,          69,     498.8,          52.7,          69,45,2019,4,ALL
Dartmouth - James M. Quinn School,00720040,ELA,          49,44,           9,8,          40,36,          54,48,           9,8,         112,     500.6,          58.7,         107,42,2019,4,ALL
Dartmouth - James M. Quinn School,00720040,MATH,          46,41,           1,1,          45,40,          50,45,          16,14,         112,     494.3,          45.2,         107,30,2019,4,ALL
Dartmouth - Joseph Demello,00720015,ELA,          54,62,          13,15,          41,47,          30,34,           3,3,          87,     508.6,          58.2,          86,75,2019,4,ALL
Dartmouth - Joseph Demello,00720015,MATH,          47,54,           5,6,          42,48,          40,46,           0,0,          87,     503.0,          55.6,          86,62,2019,4,ALL
Dedham - Avery,00730010,ELA,          18,33,           3,5,          15,27,          32,58,           5,9,          55,     494.0,          41.2,          55,21,2019,4,ALL
Dedham - Avery,00730010,MATH,          22,40,           5,9,          17,31,          28,51,           5,9,          55,     496.2,          43.2,          55,36,2019,4,ALL
Dedham - Greenlodge,00730025,ELA,          30,51,           5,8,          25,42,          23,39,           6,10,          59,     504.3,          49.7,          55,57,2019,4,ALL
Dedham - Greenlodge,00730025,MATH,          38,64,           8,14,          30,51,          16,27,           5,8,          59,     508.5,          57.8,          55,80,2019,4,ALL
Dedham - Oakdale,00730030,ELA,          33,59,           5,9,          28,50,          22,39,           1,2,          56,     506.1,          42.0,          54,64,2019,4,ALL
Dedham - Oakdale,00730030,MATH,          32,57,           3,5,          29,52,          20,36,           4,7,          56,     500.9,          45.4,          54,53,2019,4,ALL
Dedham - Riverdale,00730045,ELA,          16,47,           2,6,          14,41,          16,47,           2,6,          34,     501.2,          47.8,          34,45,2019,4,ALL
Dedham - Riverdale,00730045,MATH,          12,35,           2,6,          10,29,          17,50,           5,15,          34,     493.1,          34.7,          33,26,2019,4,ALL
Deerfield - Deerfield Elementary,00740015,ELA,          31,57,           7,13,          24,44,          20,37,           3,6,          54,     504.3,          65.8,          53,57,2019,4,ALL
Deerfield - Deerfield Elementary,00740015,MATH,          27,50,           6,11,          21,39,          20,37,           7,13,          54,     502.7,          68.6,          53,61,2019,4,ALL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,ELA,          93,40,           6,3,          87,37,         106,45,          34,15,         233,     493.5,          46.7,         226,20,2019,4,ALL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,MATH,          99,42,           7,3,          92,39,          98,42,          38,16,         235,     492.9,          40.8,         229,25,2019,4,ALL
Dighton-Rehoboth - Dighton Elementary,06500005,ELA,          53,61,           5,6,          48,55,          34,39,           0,0,          87,     507.0,          43.9,          86,68,2019,4,ALL
Dighton-Rehoboth - Dighton Elementary,06500005,MATH,          47,54,           3,3,          44,51,          36,41,           4,5,          87,     498.0,          38.4,          86,42,2019,4,ALL
Dighton-Rehoboth - Palmer River,06500010,ELA,          64,60,           8,8,          56,53,          39,37,           3,3,         106,     505.7,          53.8,         102,63,2019,4,ALL
Dighton-Rehoboth - Palmer River,06500010,MATH,          61,58,           8,8,          53,50,          41,39,           3,3,         105,     505.9,          53.5,         102,72,2019,4,ALL
Douglas - Douglas Elementary School,00770015,ELA,          43,54,           3,4,          40,50,          34,43,           3,4,          80,     502.3,          43.9,          80,49,2019,4,ALL
Douglas - Douglas Elementary School,00770015,MATH,          35,44,           2,3,          33,41,          37,46,           8,10,          80,     495.4,          43.5,          80,33,2019,4,ALL
Dover - Chickering,00780005,ELA,          73,87,          14,17,          59,70,          11,13,           0,0,          84,     518.1,          62.4,          76,96,2019,4,ALL
Dover - Chickering,00780005,MATH,          73,87,          24,29,          49,58,          11,13,           0,0,          84,     518.9,          63.2,          77,98,2019,4,ALL
Dracut - Brookside Elementary,00790035,ELA,          44,67,          10,15,          34,52,          22,33,           0,0,          66,     509.7,          62.0,          65,78,2019,4,ALL
Dracut - Brookside Elementary,00790035,MATH,          39,59,           8,12,          31,47,          25,38,           2,3,          66,     505.2,          57.1,          65,70,2019,4,ALL
Dracut - George H. Englesby Elementary School,00790045,ELA,          50,56,           8,9,          42,47,          32,36,           7,8,          89,     502.8,          59.0,          86,52,2019,4,ALL
Dracut - George H. Englesby Elementary School,00790045,MATH,          36,41,           0,0,          36,41,          42,48,          10,11,          88,     493.0,          45.7,          85,25,2019,4,ALL
Dracut - Greenmont Avenue,00790030,ELA,          21,51,           0,0,          21,51,          19,46,           1,2,          41,     501.2,          50.3,          41,45,2019,4,ALL
Dracut - Greenmont Avenue,00790030,MATH,          19,46,           0,0,          19,46,          20,49,           2,5,          41,     497.0,          60.6,          41,39,2019,4,ALL
Dracut - Joseph A Campbell Elementary,00790020,ELA,          49,52,           8,9,          41,44,          39,41,           6,6,          94,     501.0,          50.6,          94,44,2019,4,ALL
Dracut - Joseph A Campbell Elementary,00790020,MATH,          30,32,           3,3,          27,29,          53,56,          11,12,          94,     491.4,          45.3,          94,21,2019,4,ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,ELA,           8,22,           1,3,           7,19,          24,67,           4,11,          36,     490.7,          36.4,          36,13,2019,4,ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,MATH,          14,40,           1,3,          13,37,          16,46,           5,14,          35,     492.5,          44.9,          35,24,2019,4,ALL
Dudley-Charlton Reg - Dudley Elementary,06580005,ELA,          93,69,          13,10,          80,59,          35,26,           7,5,         135,     507.2,          62.4,         134,69,2019,4,ALL
Dudley-Charlton Reg - Dudley Elementary,06580005,MATH,          80,60,           7,5,          73,54,          44,33,          10,7,         134,     502.6,          58.1,         133,60,2019,4,ALL
Dudley-Charlton Reg - Heritage School,06580030,ELA,         101,66,          20,13,          81,53,          45,30,           6,4,         152,     508.5,          60.7,         151,75,2019,4,ALL
Dudley-Charlton Reg - Heritage School,06580030,MATH,          99,65,          12,8,          87,57,          47,31,           6,4,         152,     506.1,          51.9,         150,73,2019,4,ALL
Duxbury - Alden School,00820004,ELA,         150,78,          32,17,         118,61,          41,21,           1,1,         192,     513.7,          63.2,         185,88,2019,4,ALL
Duxbury - Alden School,00820004,MATH,         147,77,          30,16,         117,61,          42,22,           2,1,         191,     511.9,          60.6,         184,89,2019,4,ALL
East Bridgewater - Gordon W. Mitchell School,00830010,ELA,          82,55,          11,7,          71,48,          61,41,           5,3,         148,     504.2,          42.4,         148,57,2019,4,ALL
East Bridgewater - Gordon W. Mitchell School,00830010,MATH,          84,57,          17,11,          67,45,          60,41,           4,3,         148,     504.4,          53.7,         148,67,2019,4,ALL
East Longmeadow - Mapleshade,00870010,ELA,          52,52,           2,2,          50,50,          42,42,           6,6,         100,     500.6,          43.4,          97,42,2019,4,ALL
East Longmeadow - Mapleshade,00870010,MATH,          48,48,           2,2,          46,46,          44,44,           8,8,         100,     498.2,          32.3,          97,43,2019,4,ALL
East Longmeadow - Mountain View,00870015,ELA,          50,58,           1,1,          49,57,          35,41,           1,1,          86,     501.9,          47.5,          84,47,2019,4,ALL
East Longmeadow - Mountain View,00870015,MATH,          48,56,           8,9,          40,47,          35,41,           3,3,          86,     502.7,          59.1,          83,61,2019,4,ALL
Eastham - Eastham Elementary,00850005,ELA,          21,81,           4,15,          17,65,           5,19,           0,0,          26,     511.5,          61.3,          24,85,2019,4,ALL
Eastham - Eastham Elementary,00850005,MATH,          17,65,           2,8,          15,58,           7,27,           2,8,          26,     503.8,          41.6,          24,68,2019,4,ALL
Easthampton - Center School,00860005,ELA,          14,34,           0,0,          14,34,          18,44,           9,22,          41,     488.8,          34.7,          41,8,2019,4,ALL
Easthampton - Center School,00860005,MATH,          12,29,           0,0,          12,29,          21,51,           8,20,          41,     486.8,          43.5,          41,13,2019,4,ALL
Easthampton - Maple,00860010,ELA,          25,60,           8,19,          17,40,          15,36,           2,5,          42,     508.6,          63.0,          40,75,2019,4,ALL
Easthampton - Maple,00860010,MATH,          24,56,           4,9,          20,47,          18,42,           1,2,          43,     506.1,          53.0,          41,73,2019,4,ALL
Easthampton - Neil A Pepin,00860020,ELA,          15,38,           4,10,          11,28,          18,45,           7,18,          40,     494.4,          47.2,          38,22,2019,4,ALL
Easthampton - Neil A Pepin,00860020,MATH,          13,33,           1,3,          12,30,          22,55,           5,13,          40,     492.0,          57.2,          37,22,2019,4,ALL
Easton - Richardson Olmsted School,00880025,ELA,         182,63,          28,10,         154,54,          90,31,          15,5,         287,     506.0,          51.0,         281,64,2019,4,ALL
Easton - Richardson Olmsted School,00880025,MATH,         180,63,          31,11,         149,52,         100,35,           7,2,         287,     506.1,          50.1,         281,73,2019,4,ALL
Edgartown - Edgartown Elementary,00890005,ELA,          25,46,           1,2,          24,44,          25,46,           4,7,          54,     498.6,          47.0,          49,35,2019,4,ALL
Edgartown - Edgartown Elementary,00890005,MATH,          26,48,           1,2,          25,46,          23,43,           5,9,          54,     497.9,          51.4,          49,41,2019,4,ALL
Everett - George Keverian School,00930028,ELA,          29,39,           4,5,          25,34,          40,54,           5,7,          74,     496.5,          39.1,          70,29,2019,4,ALL
Everett - George Keverian School,00930028,MATH,          39,54,           4,6,          35,49,          29,40,           4,6,          72,     501.2,          57.4,          68,55,2019,4,ALL
Everett - Lafayette School,00930038,ELA,          31,33,           3,3,          28,30,          43,46,          20,21,          94,     494.7,          37.3,          80,23,2019,4,ALL
Everett - Lafayette School,00930038,MATH,          36,38,           6,6,          30,32,          37,39,          21,22,          94,     496.3,          55.7,          79,36,2019,4,ALL
Everett - Madeline English School,00930018,ELA,          30,43,           4,6,          26,38,          35,51,           4,6,          69,     499.1,          55.9,          65,37,2019,4,ALL
Everett - Madeline English School,00930018,MATH,          28,41,           3,4,          25,36,          32,46,           9,13,          69,     494.3,          51.8,          65,30,2019,4,ALL
Everett - Parlin School,00930058,ELA,          24,24,           0,0,          24,24,          58,58,          18,18,         100,     487.5,          40.4,          98,6,2019,4,ALL
Everett - Parlin School,00930058,MATH,          28,28,           2,2,          26,26,          51,51,          21,21,         100,     488.9,          45.8,          98,16,2019,4,ALL
Everett - Sumner G. Whittier School,00930010,ELA,          28,42,           6,9,          22,33,          35,52,           4,6,          67,     498.8,          52.9,          61,36,2019,4,ALL
Everett - Sumner G. Whittier School,00930010,MATH,          30,45,           3,4,          27,40,          35,52,           2,3,          67,     500.1,          54.4,          61,49,2019,4,ALL
Everett - Webster School,00930015,ELA,          26,63,           4,10,          22,54,          12,29,           3,7,          41,     506.2,          56.5,          39,65,2019,4,ALL
Everett - Webster School,00930015,MATH,          25,61,           1,2,          24,59,          13,32,           3,7,          41,     502.1,          55.4,          39,58,2019,4,ALL
Fairhaven - East Fairhaven,00940010,ELA,          42,56,           4,5,          38,51,          31,41,           2,3,          75,     502.7,          45.3,          75,51,2019,4,ALL
Fairhaven - East Fairhaven,00940010,MATH,          38,51,           1,1,          37,49,          36,48,           1,1,          75,     501.1,          52.5,          75,55,2019,4,ALL
Fairhaven - Leroy Wood,00940030,ELA,          42,50,           6,7,          36,43,          37,44,           5,6,          84,     500.9,          46.6,          83,43,2019,4,ALL
Fairhaven - Leroy Wood,00940030,MATH,          37,44,           5,6,          32,38,          38,45,           9,11,          84,     496.9,          47.4,          84,38,2019,4,ALL
Fall River - Carlton M. Viveiros Elementary School,00950009,ELA,          31,30,           0,0,          31,30,          60,58,          13,13,         104,     491.2,          45.4,          89,14,2019,4,ALL
Fall River - Carlton M. Viveiros Elementary School,00950009,MATH,          43,41,           5,5,          38,37,          49,47,          12,12,         104,     494.4,          48.0,          90,30,2019,4,ALL
Fall River - Henry Lord Community School,00950017,ELA,          24,32,           1,1,          23,30,          37,49,          15,20,          76,     490.7,          54.6,          70,13,2019,4,ALL
Fall River - Henry Lord Community School,00950017,MATH,          19,25,           0,0,          19,25,          34,45,          23,30,          76,     485.6,          55.9,          70,11,2019,4,ALL
Fall River - James Tansey,00950140,ELA,          27,51,           5,9,          22,42,          25,47,           1,2,          53,     503.2,          61.6,          53,53,2019,4,ALL
Fall River - James Tansey,00950140,MATH,          33,62,           5,9,          28,53,          17,32,           3,6,          53,     502.2,          56.1,          53,58,2019,4,ALL
Fall River - John J Doran,00950045,ELA,          18,34,           1,2,          17,32,          27,51,           8,15,          53,     492.2,          51.3,          51,17,2019,4,ALL
Fall River - John J Doran,00950045,MATH,          14,26,           0,0,          14,26,          32,60,           7,13,          53,     488.8,          46.0,          51,16,2019,4,ALL
Fall River - Letourneau Elementary School,00950013,ELA,          28,37,           1,1,          27,36,          32,43,          15,20,          75,     489.5,          47.8,          63,10,2019,4,ALL
Fall River - Letourneau Elementary School,00950013,MATH,          29,39,           3,4,          26,35,          38,51,           8,11,          75,     493.6,          41.7,          64,27,2019,4,ALL
Fall River - Mary Fonseca Elementary School,00950011,ELA,          15,15,           0,0,          15,15,          62,63,          21,21,          98,     485.9,          40.5,          93,5,2019,4,ALL
Fall River - Mary Fonseca Elementary School,00950011,MATH,          13,13,           0,0,          13,13,          52,53,          33,34,          98,     479.5,          40.7,          95,5,2019,4,ALL
Fall River - North End Elementary,00950005,ELA,          69,57,          10,8,          59,48,          47,39,           6,5,         122,     504.0,          53.2,         115,56,2019,4,ALL
Fall River - North End Elementary,00950005,MATH,          74,61,           8,7,          66,54,          37,30,          11,9,         122,     501.5,          48.5,         115,56,2019,4,ALL
Fall River - Samuel Watson,00950145,ELA,           8,20,           1,2,           7,17,          28,68,           5,12,          41,     489.6,          46.8,          39,10,2019,4,ALL
Fall River - Samuel Watson,00950145,MATH,           6,15,           0,0,           6,15,          26,63,           9,22,          41,     482.9,          35.4,          39,7,2019,4,ALL
