school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Boston - Manning Elementary School,00350184,MATH,           9,45,           2,10,           7,35,           8,40,           3,15,          20,100,     496.6,,          18,61,2022,5,ALL
Boston - Manning Elementary School,00350184,SCI,          13,65,           3,15,          10,50,           5,25,           2,10,          20,100,     507.7,,,84,2022,5,ALL
Boston - Mario Umana Academy,00350656,ELA,           5,9,           1,2,           4,7,          30,56,          19,35,          54,100,     479.3,          45.7,          48,5,2022,5,ALL
Boston - Mario Umana Academy,00350656,MATH,           3,6,           0,0,           3,6,          30,56,          21,39,          54,100,     473.5,          56.0,          46,5,2022,5,ALL
Boston - Mario Umana Academy,00350656,SCI,           5,9,           1,2,           4,7,          27,50,          22,41,          54,98,     474.3,,,6,2022,5,ALL
Boston - Mason Elementary School,00350304,ELA,           5,21,           0,0,           5,21,          14,58,           5,21,          24,100,     487.5,          50.9,          24,23,2022,5,ALL
Boston - Mason Elementary School,00350304,MATH,           4,17,           0,0,           4,17,          12,52,           7,30,          23,96,     481.0,          43.9,          23,18,2022,5,ALL
Boston - Mason Elementary School,00350304,SCI,           3,14,           1,5,           2,9,           8,36,          11,50,          22,92,     474.5,,,6,2022,5,ALL
Boston - Mather Elementary School,00350227,ELA,          10,16,           1,2,           9,15,          36,59,          15,25,          61,98,     481.4,          47.3,          48,9,2022,5,ALL
Boston - Mather Elementary School,00350227,MATH,          10,16,           0,0,          10,16,          41,67,          10,16,          61,98,     484.0,          65.9,          48,25,2022,5,ALL
Boston - Mather Elementary School,00350227,SCI,           8,13,           0,0,           8,13,          27,44,          26,43,          61,98,     475.5,,,7,2022,5,ALL
Boston - Mattahunt Elementary School,00350016,ELA,           6,19,           1,3,           5,16,          22,69,           4,13,          32,100,     488.1,          50.8,          30,25,2022,5,ALL
Boston - Mattahunt Elementary School,00350016,MATH,           4,13,           0,0,           4,13,          20,63,           8,25,          32,100,     482.7,          62.6,          30,22,2022,5,ALL
Boston - Mattahunt Elementary School,00350016,SCI,           5,16,           0,0,           5,16,          17,53,          10,31,          32,100,     481.7,,,18,2022,5,ALL
Boston - McKay K-8 School,00350080,ELA,           8,12,           0,0,           8,12,          42,63,          17,25,          67,99,     480.4,          38.5,          65,7,2022,5,ALL
Boston - McKay K-8 School,00350080,MATH,           3,4,           1,1,           2,3,          44,65,          21,31,          68,100,     478.2,          42.9,          65,12,2022,5,ALL
Boston - McKay K-8 School,00350080,SCI,           6,9,           0,0,           6,9,          36,53,          26,38,          68,100,     475.9,,,8,2022,5,ALL
Boston - McKinley Schools,00350363,ELA,           1,8,           0,0,           1,8,           7,58,           4,33,          12,100,     476.3,,          11,3,2022,5,ALL
Boston - McKinley Schools,00350363,MATH,           1,8,           1,8,           0,0,           4,33,           7,58,          12,100,     469.3,,          11,2,2022,5,ALL
Boston - McKinley Schools,00350363,SCI,           1,8,           1,8,           0,0,           4,33,           7,58,          12,100,     473.8,,,5,2022,5,ALL
Boston - Mendell Elementary School,00350100,ELA,          15,45,           4,12,          11,33,          15,45,           3,9,          33,98,     498.6,          55.4,          28,64,2022,5,ALL
Boston - Mendell Elementary School,00350100,MATH,          11,34,           5,16,           6,19,          15,47,           6,19,          32,95,     496.5,          56.2,          28,61,2022,5,ALL
Boston - Mendell Elementary School,00350100,SCI,          14,45,           3,10,          11,35,           9,29,           8,26,          31,93,     493.7,,,44,2022,5,ALL
Boston - Mildred Avenue K-8 School,00350378,ELA,          13,18,           0,0,          13,18,          47,64,          14,19,          74,100,     483.9,          44.2,          67,14,2022,5,ALL
Boston - Mildred Avenue K-8 School,00350378,MATH,           9,12,           0,0,           9,12,          56,76,           9,12,          74,100,     485.3,          61.8,          67,29,2022,5,ALL
Boston - Mildred Avenue K-8 School,00350378,SCI,           7,9,           0,0,           7,9,          42,57,          25,34,          74,100,     477.5,,,9,2022,5,ALL
Boston - Mission Hill K-8 School,00350382,ELA,           9,35,           0,0,           9,35,          10,38,           7,27,          26,100,     486.7,          38.7,          26,21,2022,5,ALL
Boston - Mission Hill K-8 School,00350382,MATH,           4,15,           0,0,           4,15,          10,38,          12,46,          26,100,     478.3,          32.6,          25,12,2022,5,ALL
Boston - Mission Hill K-8 School,00350382,SCI,           7,27,           0,0,           7,27,          11,42,           8,31,          26,100,     483.4,,,20,2022,5,ALL
Boston - Mozart Elementary School,00350237,ELA,           9,53,           1,6,           8,47,           5,29,           3,18,          17,100,     501.4,,          15,74,2022,5,ALL
Boston - Mozart Elementary School,00350237,MATH,           9,53,           1,6,           8,47,           6,35,           2,12,          17,100,     502.4,,          14,77,2022,5,ALL
Boston - Mozart Elementary School,00350237,SCI,           9,53,           1,6,           8,47,           5,29,           3,18,          17,100,     498.5,,,58,2022,5,ALL
Boston - Murphy K-8 School,00350240,ELA,          64,54,          17,14,          47,39,          36,30,          19,16,         119,99,     501.4,          54.7,         112,74,2022,5,ALL
Boston - Murphy K-8 School,00350240,MATH,          56,47,           9,8,          47,40,          47,40,          15,13,         118,100,     497.5,          61.7,         112,64,2022,5,ALL
Boston - Murphy K-8 School,00350240,SCI,          45,38,           4,3,          41,34,          49,41,          25,21,         119,100,     492.3,,,41,2022,5,ALL
Boston - O'Donnell Elementary School,00350141,ELA,           5,21,           0,0,           5,21,          11,46,           8,33,          24,97,     479.9,          48.8,          22,6,2022,5,ALL
Boston - O'Donnell Elementary School,00350141,MATH,           4,17,           0,0,           4,17,          14,58,           6,25,          24,97,     481.6,          58.7,          22,19,2022,5,ALL
Boston - O'Donnell Elementary School,00350141,SCI,           7,29,           0,0,           7,29,           7,29,          10,42,          24,97,     480.4,,,14,2022,5,ALL
Boston - Ohrenberger School,00350258,ELA,          40,55,           9,12,          31,42,          27,37,           6,8,          73,98,     502.3,          66.4,          63,77,2022,5,ALL
Boston - Ohrenberger School,00350258,MATH,          41,55,          14,19,          27,36,          22,30,          11,15,          74,99,     503.5,          69.0,          66,79,2022,5,ALL
Boston - Ohrenberger School,00350258,SCI,          29,39,           7,9,          22,30,          31,42,          14,19,          74,99,     493.4,,,44,2022,5,ALL
Boston - Orchard Gardens K-8 School,00350257,ELA,          10,12,           0,0,          10,12,          41,50,          31,38,          82,99,     477.3,          46.7,          74,3,2022,5,ALL
Boston - Orchard Gardens K-8 School,00350257,MATH,           2,2,           0,0,           2,2,          41,50,          39,48,          82,100,     470.3,          42.6,          73,3,2022,5,ALL
Boston - Orchard Gardens K-8 School,00350257,SCI,           6,7,           0,0,           6,7,          30,37,          46,56,          82,100,     469.4,,,2,2022,5,ALL
Boston - Otis Elementary School,00350156,ELA,           7,26,           2,7,           5,19,          17,63,           3,11,          27,94,     491.7,          62.3,          27,38,2022,5,ALL
Boston - Otis Elementary School,00350156,MATH,           9,31,           1,3,           8,28,          19,66,           1,3,          29,100,     494.1,          66.2,          28,53,2022,5,ALL
Boston - Otis Elementary School,00350156,SCI,           9,31,           1,3,           8,28,          16,55,           4,14,          29,100,     489.5,,,34,2022,5,ALL
Boston - Perkins Elementary School,00350231,ELA,           7,23,           0,0,           7,23,          17,55,           7,23,          31,100,     484.0,          41.8,          28,14,2022,5,ALL
Boston - Perkins Elementary School,00350231,MATH,           2,6,           0,0,           2,6,          11,35,          18,58,          31,100,     468.7,          28.6,          29,2,2022,5,ALL
Boston - Perkins Elementary School,00350231,SCI,           6,20,           0,0,           6,20,          14,47,          10,33,          30,97,     479.6,,,12,2022,5,ALL
Boston - Philbrick Elementary School,00350172,ELA,           5,42,           0,0,           5,42,           7,58,           0,0,          12,93,     496.4,,          12,55,2022,5,ALL
Boston - Philbrick Elementary School,00350172,MATH,           2,17,           0,0,           2,17,           8,67,           2,17,          12,93,     485.2,,          12,28,2022,5,ALL
Boston - Philbrick Elementary School,00350172,SCI,           3,25,           0,0,           3,25,           7,58,           2,17,          12,93,     490.3,,,36,2022,5,ALL
Boston - Quincy Elementary School,00350286,ELA,          58,51,          19,17,          39,35,          50,44,           5,4,         113,100,     503.9,          73.5,         102,81,2022,5,ALL
Boston - Quincy Elementary School,00350286,MATH,          64,57,          13,12,          51,45,          44,39,           5,4,         113,100,     506.6,          72.1,         103,86,2022,5,ALL
Boston - Quincy Elementary School,00350286,SCI,          50,44,          10,9,          40,35,          52,46,          11,10,         113,100,     501.1,,,67,2022,5,ALL
Boston - Roosevelt K-8 School,00350116,ELA,           9,20,           0,0,           9,20,          30,65,           7,15,          46,100,     485.1,          38.1,          41,17,2022,5,ALL
Boston - Roosevelt K-8 School,00350116,MATH,           6,13,           1,2,           5,11,          39,85,           1,2,          46,100,     487.1,          59.3,          41,32,2022,5,ALL
Boston - Roosevelt K-8 School,00350116,SCI,          10,22,           1,2,           9,20,          19,41,          17,37,          46,100,     480.9,,,16,2022,5,ALL
Boston - Russell Elementary School,00350366,ELA,          10,24,           0,0,          10,24,          20,49,          11,27,          41,100,     486.0,          36.8,          39,19,2022,5,ALL
Boston - Russell Elementary School,00350366,MATH,           7,17,           1,2,           6,15,          25,61,           9,22,          41,100,     485.0,          42.4,          38,27,2022,5,ALL
Boston - Russell Elementary School,00350366,SCI,           7,17,           1,2,           6,15,          19,46,          15,37,          41,100,     480.5,,,14,2022,5,ALL
Boston - Sumner Elementary School,00350052,ELA,          23,40,           1,2,          22,39,          23,40,          11,19,          57,94,     490.4,          50.4,          46,33,2022,5,ALL
Boston - Sumner Elementary School,00350052,MATH,           8,14,           0,0,           8,14,          29,49,          22,37,          59,97,     479.9,          32.1,          47,16,2022,5,ALL
Boston - Sumner Elementary School,00350052,SCI,          17,29,           2,3,          15,25,          22,37,          20,34,          59,97,     485.4,,,25,2022,5,ALL
Boston - Taylor Elementary School,00350054,ELA,           9,21,           0,0,           9,21,          25,60,           8,19,          42,100,     486.5,          50.0,          38,20,2022,5,ALL
Boston - Taylor Elementary School,00350054,MATH,           3,7,           0,0,           3,7,          25,60,          14,33,          42,100,     479.5,          45.7,          38,14,2022,5,ALL
Boston - Taylor Elementary School,00350054,SCI,           7,17,           0,0,           7,17,          18,43,          17,40,          42,100,     479.0,,,11,2022,5,ALL
Boston - Tobin K-8 School,00350229,ELA,           7,17,           1,2,           6,15,          23,56,          11,27,          41,98,     481.3,          38.0,          41,8,2022,5,ALL
Boston - Tobin K-8 School,00350229,MATH,           2,5,           0,0,           2,5,          21,50,          19,45,          42,100,     473.5,          37.2,          42,5,2022,5,ALL
Boston - Tobin K-8 School,00350229,SCI,           3,7,           1,2,           2,5,          17,40,          22,52,          42,100,     471.0,,,3,2022,5,ALL
Boston - Trotter K-8 School,00350370,ELA,           3,10,           0,0,           3,10,          22,73,           5,17,          30,97,     481.7,          40.8,          30,10,2022,5,ALL
Boston - Trotter K-8 School,00350370,MATH,           1,3,           0,0,           1,3,          17,55,          13,42,          31,100,     474.1,          42.1,          30,6,2022,5,ALL
Boston - Trotter K-8 School,00350370,SCI,           1,3,           0,0,           1,3,          15,48,          15,48,          31,100,     470.8,,,2,2022,5,ALL
Boston - Tynan Elementary School,00350181,ELA,           6,30,           0,0,           6,30,           7,35,           7,35,          20,100,     493.2,,          13,44,2022,5,ALL
Boston - Tynan Elementary School,00350181,MATH,           5,25,           0,0,           5,25,           8,40,           7,35,          20,100,     493.2,,          13,49,2022,5,ALL
Boston - Tynan Elementary School,00350181,SCI,           3,15,           0,0,           3,15,           7,35,          10,50,          20,100,     481.4,,,17,2022,5,ALL
Boston - UP Academy Holland,00350167,ELA,          12,13,           2,2,          10,11,          56,60,          26,28,          94,99,     482.2,          53.9,          82,10,2022,5,ALL
Boston - UP Academy Holland,00350167,MATH,           6,7,           0,0,           6,7,          61,66,          25,27,          92,97,     481.2,          68.0,          79,18,2022,5,ALL
Boston - UP Academy Holland,00350167,SCI,           4,4,           1,1,           3,3,          50,53,          41,43,          95,100,     472.3,,,3,2022,5,ALL
Boston - Warren-Prescott K-8 School,00350346,ELA,          31,69,           7,16,          24,53,          12,27,           2,4,          45,100,     507.3,          59.9,          44,87,2022,5,ALL
Boston - Warren-Prescott K-8 School,00350346,MATH,          23,51,           2,4,          21,47,          16,36,           6,13,          45,100,     501.0,          51.3,          44,74,2022,5,ALL
Boston - Warren-Prescott K-8 School,00350346,SCI,          20,44,           4,9,          16,36,          18,40,           7,16,          45,100,     498.5,,,58,2022,5,ALL
Boston - Winship Elementary School,00350374,ELA,           3,18,           0,0,           3,18,          14,82,           0,0,          17,100,     490.2,,          17,32,2022,5,ALL
Boston - Winship Elementary School,00350374,MATH,           3,18,           0,0,           3,18,          12,71,           2,12,          17,100,     485.9,,          17,30,2022,5,ALL
Boston - Winship Elementary School,00350374,SCI,           4,24,           0,0,           4,24,          12,71,           1,6,          17,100,     487.3,,,29,2022,5,ALL
Boston - Winthrop Elementary School,00350180,ELA,           2,8,           0,0,           2,8,          17,68,           6,24,          25,100,     480.5,          52.0,          24,8,2022,5,ALL
Boston - Winthrop Elementary School,00350180,MATH,           2,8,           0,0,           2,8,          19,76,           4,16,          25,100,     482.5,          64.5,          24,21,2022,5,ALL
Boston - Winthrop Elementary School,00350180,SCI,           0,0,           0,0,           0,0,          10,40,          15,60,          25,100,     466.7,,,2,2022,5,ALL
Boston - Young Achievers K-8 School,00350380,ELA,           5,9,           0,0,           5,9,          23,43,          26,48,          54,100,     472.9,          28.2,          50,1,2022,5,ALL
Boston - Young Achievers K-8 School,00350380,MATH,           3,6,           0,0,           3,6,          17,31,          34,63,          54,100,     467.6,          31.9,          52,2,2022,5,ALL
Boston - Young Achievers K-8 School,00350380,SCI,           3,6,           0,0,           3,6,          16,30,          34,64,          53,98,     464.7,,,1,2022,5,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          42,45,           4,4,          38,41,          41,44,          10,11,          93,99,     498.1,          57.3,          65,67,2022,5,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          29,31,           3,3,          26,28,          55,59,          10,11,          94,100,     493.9,          66.5,          66,56,2022,5,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          35,39,           7,8,          28,31,          43,48,          11,12,          89,95,     494.7,,,49,2022,5,ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,          29,30,           2,2,          27,28,          47,49,          20,21,          96,99,     489.0,          51.1,          94,28,2022,5,ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          15,16,           0,0,          15,16,          65,68,          16,17,          96,99,     485.9,          53.1,          94,30,2022,5,ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,          14,15,           1,1,          13,14,          52,54,          30,31,          96,99,     481.3,,,17,2022,5,ALL
Bourne - Bourne Intermediate School,00360030,ELA,          49,41,           2,2,          47,39,          54,45,          16,13,         119,100,     495.1,          57.7,         107,49,2022,5,ALL
Bourne - Bourne Intermediate School,00360030,MATH,          38,32,           1,1,          37,31,          64,54,          17,14,         119,100,     490.7,          47.8,         108,42,2022,5,ALL
Bourne - Bourne Intermediate School,00360030,SCI,          40,34,           2,2,          38,32,          55,47,          23,19,         118,100,     491.1,,,38,2022,5,ALL
Boxford - Spofford Pond,00380013,ELA,          54,56,           2,2,          52,54,          37,39,           5,5,          96,100,     500.7,          59.7,          91,72,2022,5,ALL
Boxford - Spofford Pond,00380013,MATH,          60,63,           8,8,          52,54,          29,30,           7,7,          96,100,     504.4,          61.2,          91,81,2022,5,ALL
Boxford - Spofford Pond,00380013,SCI,          64,67,           8,8,          56,58,          23,24,           9,9,          96,100,     504.5,,,76,2022,5,ALL
Braintree - East Middle School,00400305,ELA,         111,45,           8,3,         103,41,         116,47,          22,9,         249,99,     497.3,          48.9,         242,58,2022,5,ALL
Braintree - East Middle School,00400305,MATH,          89,36,           4,2,          85,34,         141,56,          20,8,         250,100,     493.5,          42.1,         242,51,2022,5,ALL
Braintree - East Middle School,00400305,SCI,         131,53,          19,8,         112,46,          90,37,          25,10,         246,98,     500.6,,,65,2022,5,ALL
Braintree - Highlands,00400015,ELA,          49,63,          11,14,          38,49,          28,36,           1,1,          78,100,     507.9,          61.4,          75,88,2022,5,ALL
Braintree - Highlands,00400015,MATH,          37,47,           0,0,          37,47,          37,47,           4,5,          78,100,     497.5,          39.3,          76,64,2022,5,ALL
Braintree - Highlands,00400015,SCI,          55,71,          16,21,          39,50,          22,28,           1,1,          78,100,     512.6,,,92,2022,5,ALL
Braintree - Liberty,00400025,ELA,          43,57,           6,8,          37,49,          30,40,           2,3,          75,100,     504.2,          52.4,          72,82,2022,5,ALL
Braintree - Liberty,00400025,MATH,          49,65,           5,7,          44,59,          24,32,           2,3,          75,100,     504.6,          58.6,          72,82,2022,5,ALL
Braintree - Liberty,00400025,SCI,          61,81,          21,28,          40,53,          13,17,           1,1,          75,100,     518.8,,,98,2022,5,ALL
Brewster - Eddy Elementary,00410010,ELA,          36,43,           1,1,          35,42,          44,53,           3,4,          83,99,     498.2,          51.6,          71,62,2022,5,ALL
Brewster - Eddy Elementary,00410010,MATH,          29,35,           3,4,          26,31,          45,54,           9,11,          83,99,     495.7,          56.5,          71,58,2022,5,ALL
Brewster - Eddy Elementary,00410010,SCI,          44,55,           6,8,          38,48,          31,39,           5,6,          80,95,     500.3,,,64,2022,5,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          11,29,           2,5,           9,24,          21,55,           6,16,          38,100,     490.8,          46.2,          32,34,2022,5,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          10,26,           1,3,           9,24,          28,74,           0,0,          38,100,     492.5,          76.1,          30,47,2022,5,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           6,16,           0,0,           6,16,          20,54,          11,30,          37,97,     480.6,,,15,2022,5,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          63,35,           2,1,          61,34,         102,57,          14,8,         179,100,     492.5,          34.0,         172,41,2022,5,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,          46,26,           4,2,          42,24,         106,60,          26,15,         178,99,     490.3,          28.4,         170,41,2022,5,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          64,36,           8,4,          56,31,          97,54,          18,10,         179,100,     494.3,,,46,2022,5,ALL
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,         103,43,           2,1,         101,43,         117,49,          17,7,         237,100,     495.9,          46.1,         223,53,2022,5,ALL
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,         108,46,           5,2,         103,43,         114,48,          15,6,         237,100,     498.3,          53.1,         223,66,2022,5,ALL
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,         108,46,          18,8,          90,38,         104,44,          22,9,         234,99,     498.5,,,58,2022,5,ALL
Brimfield - Brimfield Elementary,00430005,ELA,          20,56,           0,0,          20,56,          16,44,           0,0,          36,100,     500.5,          63.5,          36,71,2022,5,ALL
Brimfield - Brimfield Elementary,00430005,MATH,          22,59,           7,19,          15,41,          14,38,           1,3,          37,100,     507.4,          74.8,          36,90,2022,5,ALL
Brimfield - Brimfield Elementary,00430005,SCI,          23,62,           8,22,          15,41,          13,35,           1,3,          37,100,     510.2,,,88,2022,5,ALL
Brockton - Brockton Virtual Learning Academy,00440705,ELA,          11,32,           0,0,          11,32,          18,53,           5,15,          34,90,     491.5,          54.9,          33,37,2022,5,ALL
Brockton - Brockton Virtual Learning Academy,00440705,MATH,           3,9,           0,0,           3,9,          18,51,          14,40,          35,95,     477.0,          35.2,          34,10,2022,5,ALL
Brockton - Brockton Virtual Learning Academy,00440705,SCI,          10,29,           0,0,          10,29,          14,40,          11,31,          35,93,     484.7,,,24,2022,5,ALL
Brockton - Brookfield,00440010,ELA,          19,22,           1,1,          18,21,          42,48,          26,30,          87,100,     485.0,          50.5,          81,17,2022,5,ALL
Brockton - Brookfield,00440010,MATH,          12,14,           1,1,          11,13,          53,61,          22,25,          87,100,     483.8,          52.0,          81,24,2022,5,ALL
Brockton - Brookfield,00440010,SCI,          17,20,           1,1,          16,18,          40,46,          30,34,          87,100,     482.0,,,18,2022,5,ALL
Brockton - Downey,00440110,ELA,           4,5,           0,0,           4,5,          42,53,          34,43,          80,99,     475.1,          37.2,          77,2,2022,5,ALL
Brockton - Downey,00440110,MATH,           2,2,           0,0,           2,2,          40,49,          39,48,          81,100,     469.9,          36.8,          78,3,2022,5,ALL
Brockton - Downey,00440110,SCI,           9,11,           0,0,           9,11,          35,43,          37,46,          81,100,     474.0,,,5,2022,5,ALL
Brockton - Dr W Arnone Community School,00440001,ELA,           9,8,           0,0,           9,8,          64,56,          42,37,         115,100,     476.0,          41.2,         112,2,2022,5,ALL
Brockton - Dr W Arnone Community School,00440001,MATH,           3,3,           0,0,           3,3,          71,62,          40,35,         114,100,     475.1,          43.4,         111,7,2022,5,ALL
Brockton - Dr W Arnone Community School,00440001,SCI,          11,10,           0,0,          11,10,          54,48,          48,42,         113,99,     474.3,,,6,2022,5,ALL
Brockton - Edgar B Davis,00440023,ELA,          24,23,           2,2,          22,21,          67,64,          14,13,         105,100,     488.0,          54.3,         105,25,2022,5,ALL
Brockton - Edgar B Davis,00440023,MATH,           7,7,           0,0,           7,7,          73,70,          24,23,         104,100,     480.6,          44.1,         104,17,2022,5,ALL
Brockton - Edgar B Davis,00440023,SCI,           6,6,           0,0,           6,6,          66,64,          31,30,         103,98,     476.7,,,8,2022,5,ALL
Brockton - Gilmore Elementary School,00440055,ELA,          17,22,           0,0,          17,22,          39,49,          23,29,          79,100,     483.7,          58.8,          75,13,2022,5,ALL
Brockton - Gilmore Elementary School,00440055,MATH,           6,8,           1,1,           5,6,          56,71,          17,22,          79,100,     480.2,          60.0,          75,16,2022,5,ALL
Brockton - Gilmore Elementary School,00440055,SCI,          12,15,           1,1,          11,14,          42,53,          25,32,          79,100,     478.4,,,11,2022,5,ALL
Brockton - Hancock,00440045,ELA,          15,17,           2,2,          13,15,          48,55,          24,28,          87,100,     485.7,          51.3,          80,19,2022,5,ALL
Brockton - Hancock,00440045,MATH,           7,8,           0,0,           7,8,          53,62,          26,30,          86,99,     479.2,          55.2,          79,14,2022,5,ALL
Brockton - Hancock,00440045,SCI,          14,16,           1,1,          13,15,          47,55,          25,29,          86,99,     483.7,,,21,2022,5,ALL
Brockton - John F Kennedy,00440017,ELA,          25,27,           0,0,          25,27,          43,47,          24,26,          92,100,     487.7,          59.7,          78,24,2022,5,ALL
Brockton - John F Kennedy,00440017,MATH,          15,16,           0,0,          15,16,          58,63,          19,21,          92,100,     484.9,          63.6,          80,27,2022,5,ALL
Brockton - John F Kennedy,00440017,SCI,          19,21,           0,0,          19,21,          45,49,          28,30,          92,100,     484.6,,,23,2022,5,ALL
Brockton - Louis F Angelo Elementary,00440065,ELA,          70,47,          12,8,          58,39,          42,28,          36,24,         148,100,     496.7,          57.7,         144,56,2022,5,ALL
Brockton - Louis F Angelo Elementary,00440065,MATH,          63,43,           5,3,          58,39,          54,36,          31,21,         148,100,     493.6,          54.6,         144,52,2022,5,ALL
Brockton - Louis F Angelo Elementary,00440065,SCI,          68,46,          15,10,          53,36,          35,24,          45,30,         148,100,     492.5,,,42,2022,5,ALL
Brockton - Manthala George Jr. School,00440003,ELA,          26,21,           2,2,          24,19,          69,56,          29,23,         124,100,     484.9,          51.7,         122,16,2022,5,ALL
Brockton - Manthala George Jr. School,00440003,MATH,           8,6,           0,0,           8,6,          69,56,          47,38,         124,100,     476.1,          49.1,         124,8,2022,5,ALL
Brockton - Manthala George Jr. School,00440003,SCI,          14,11,           2,2,          12,10,          71,58,          38,31,         123,100,     479.3,,,12,2022,5,ALL
Brockton - Mary E. Baker School,00440002,ELA,          27,29,           2,2,          25,27,          49,53,          16,17,          92,100,     488.2,          55.8,          87,26,2022,5,ALL
Brockton - Mary E. Baker School,00440002,MATH,          15,16,           0,0,          15,16,          57,62,          20,22,          92,100,     482.4,          41.8,          86,21,2022,5,ALL
Brockton - Mary E. Baker School,00440002,SCI,          21,23,           1,1,          20,22,          50,54,          21,23,          92,100,     485.3,,,25,2022,5,ALL
Brockton - Oscar F Raymond,00440078,ELA,          14,10,           1,1,          13,9,          76,55,          47,34,         137,100,     479.1,          48.2,         125,5,2022,5,ALL
Brockton - Oscar F Raymond,00440078,MATH,           6,4,           0,0,           6,4,          82,60,          49,36,         137,100,     477.1,          48.5,         125,10,2022,5,ALL
Brockton - Oscar F Raymond,00440078,SCI,          10,7,           0,0,          10,7,          57,42,          69,51,         136,99,     472.7,,,4,2022,5,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,          88,46,          22,11,          66,34,          90,47,          14,7,         192,99,     499.9,          54.1,         179,68,2022,5,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,          85,44,           8,4,          77,40,          95,49,          12,6,         192,99,     497.7,          55.0,         177,65,2022,5,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          64,34,          15,8,          49,26,          91,48,          36,19,         191,99,     491.8,,,39,2022,5,ALL
Brookfield - Brookfield Elementary,00450005,ELA,          13,35,           0,0,          13,35,          18,49,           6,16,          37,100,     489.8,          44.2,          36,31,2022,5,ALL
Brookfield - Brookfield Elementary,00450005,MATH,          14,38,           1,3,          13,35,          22,59,           1,3,          37,100,     498.6,          52.2,          36,67,2022,5,ALL
Brookfield - Brookfield Elementary,00450005,SCI,          19,51,           7,19,          12,32,          11,30,           7,19,          37,100,     499.1,,,60,2022,5,ALL
Brookline - Edith C Baker,00460005,ELA,          44,69,           9,14,          35,55,          18,28,           2,3,          64,100,     508.3,          64.1,          61,89,2022,5,ALL
Brookline - Edith C Baker,00460005,MATH,          43,67,          12,19,          31,48,          18,28,           3,5,          64,100,     510.1,          51.9,          61,93,2022,5,ALL
Brookline - Edith C Baker,00460005,SCI,          50,78,          18,28,          32,50,          11,17,           3,5,          64,100,     515.4,,,96,2022,5,ALL
Brookline - Florida Ruffin Ridley School,00460015,ELA,          51,65,           5,6,          46,59,          24,31,           3,4,          78,99,     505.3,          56.0,          71,84,2022,5,ALL
Brookline - Florida Ruffin Ridley School,00460015,MATH,          53,68,           6,8,          47,60,          23,29,           2,3,          78,99,     507.2,          60.7,          71,87,2022,5,ALL
Brookline - Florida Ruffin Ridley School,00460015,SCI,          47,62,           8,11,          39,51,          26,34,           3,4,          76,97,     506.0,,,80,2022,5,ALL
Brookline - Heath,00460025,ELA,          27,68,           8,20,          19,48,          10,25,           3,8,          40,98,     509.5,          55.3,          34,92,2022,5,ALL
Brookline - Heath,00460025,MATH,          16,40,           4,10,          12,30,          21,53,           3,8,          40,98,     500.2,          37.8,          34,71,2022,5,ALL
Brookline - Heath,00460025,SCI,          21,53,           4,10,          17,43,          14,35,           5,13,          40,98,     501.8,,,68,2022,5,ALL
Brookline - John D Runkle,00460045,ELA,          30,63,           4,8,          26,54,          10,21,           8,17,          48,100,     501.2,          51.4,          40,74,2022,5,ALL
Brookline - John D Runkle,00460045,MATH,          26,55,           7,15,          19,40,          13,28,           8,17,          47,98,     500.9,          55.1,          38,73,2022,5,ALL
Brookline - John D Runkle,00460045,SCI,          31,65,           7,15,          24,50,           7,15,          10,21,          48,100,     503.5,,,74,2022,5,ALL
Brookline - Lawrence,00460030,ELA,          31,65,           5,10,          26,54,          17,35,           0,0,          48,100,     507.6,          61.1,          44,87,2022,5,ALL
Brookline - Lawrence,00460030,MATH,          25,52,           8,17,          17,35,          19,40,           4,8,          48,100,     504.8,          55.5,          44,82,2022,5,ALL
Brookline - Lawrence,00460030,SCI,          27,56,           5,10,          22,46,          17,35,           4,8,          48,100,     503.3,,,73,2022,5,ALL
