school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Boston - Russell Elementary School,00350366,SCI,           3,13,           0,0,           3,13,          12,50,           9,38,          24,100,     476.3,,,2021,ALL,female
Boston - Shaw Elementary School,00350014,ELA,           2,17,           0,0,           2,17,           9,75,           1,8,          12,67,     487.1,,,2021,ALL,female
Boston - Shaw Elementary School,00350014,MATH,           0,0,           0,0,           0,0,           4,36,           7,64,          11,61,     465.9,,,2021,ALL,female
Boston - Sumner Elementary School,00350052,ELA,          30,34,           6,7,          24,27,          41,47,          17,19,          88,90,     491.1,          26.6,          31,2021,ALL,female
Boston - Sumner Elementary School,00350052,MATH,          13,14,           0,0,          13,14,          35,38,          43,47,          91,91,     475.2,          23.7,          31,2021,ALL,female
Boston - Sumner Elementary School,00350052,SCI,           8,23,           2,6,           6,17,          14,40,          13,37,          35,97,     483.2,,,2021,ALL,female
Boston - Taylor Elementary School,00350054,ELA,          27,30,           0,0,          27,30,          36,40,          26,29,          89,99,     484.6,          26.0,          28,2021,ALL,female
Boston - Taylor Elementary School,00350054,MATH,           9,10,           0,0,           9,10,          38,44,          40,46,          87,97,     471.8,          24.0,          28,2021,ALL,female
Boston - Taylor Elementary School,00350054,SCI,           3,8,           0,0,           3,8,          12,33,          21,58,          36,100,     468.8,,,2021,ALL,female
Boston - TechBoston Academy,00350657,ELA,           7,6,           0,0,           7,6,          69,56,          47,38,         123,85,     474.4,          23.3,         115,2021,ALL,female
Boston - TechBoston Academy,00350657,MATH,           6,5,           0,0,           6,5,          59,47,          60,48,         125,86,     469.7,          19.6,         116,2021,ALL,female
Boston - TechBoston Academy,00350657,SCI,           2,9,           0,0,           2,9,           5,23,          15,68,          22,79,     470.1,,,2021,ALL,female
Boston - Timilty Middle School,00350485,ELA,          18,18,           0,0,          18,18,          49,49,          34,34,         101,93,     480.2,          37.4,          90,2021,ALL,female
Boston - Timilty Middle School,00350485,MATH,           2,2,           0,0,           2,2,          47,47,          52,51,         101,93,     469.6,          26.1,          91,2021,ALL,female
Boston - Timilty Middle School,00350485,SCI,           1,5,           0,0,           1,5,          11,50,          10,45,          22,92,     472.0,,,2021,ALL,female
Boston - Tobin K-8 School,00350229,ELA,          24,16,           0,0,          24,16,          84,57,          39,27,         147,99,     481.5,          27.2,          88,2021,ALL,female
Boston - Tobin K-8 School,00350229,MATH,           7,5,           0,0,           7,5,          77,52,          63,43,         147,98,     473.1,          22.9,          90,2021,ALL,female
Boston - Tobin K-8 School,00350229,SCI,           1,3,           0,0,           1,3,          21,66,          10,31,          32,100,     476.3,,,2021,ALL,female
Boston - Trotter K-8 School,00350370,ELA,          13,13,           1,1,          12,12,          61,60,          28,27,         102,93,     481.0,          24.2,          50,2021,ALL,female
Boston - Trotter K-8 School,00350370,MATH,           3,3,           0,0,           3,3,          45,44,          55,53,         103,94,     468.0,          23.6,          50,2021,ALL,female
Boston - Trotter K-8 School,00350370,SCI,           2,8,           0,0,           2,8,           8,32,          15,60,          25,97,     466.2,,,2021,ALL,female
Boston - Tynan Elementary School,00350181,ELA,          10,26,           2,5,           8,21,          16,42,          12,32,          38,100,     491.6,,          13,2021,ALL,female
Boston - Tynan Elementary School,00350181,MATH,           5,14,           0,0,           5,14,           9,24,          23,62,          37,98,     471.3,,          13,2021,ALL,female
Boston - UP Academy Holland,00350167,ELA,          25,16,           0,0,          25,16,          97,61,          36,23,         158,97,     481.5,          30.4,          43,2021,ALL,female
Boston - UP Academy Holland,00350167,MATH,           5,3,           0,0,           5,3,          68,44,          80,52,         153,93,     468.6,          29.4,          44,2021,ALL,female
Boston - UP Academy Holland,00350167,SCI,           2,4,           0,0,           2,4,          25,53,          20,43,          47,91,     474.2,,,2021,ALL,female
Boston - Warren-Prescott K-8 School,00350346,ELA,          83,55,          21,14,          62,41,          58,39,           9,6,         150,99,     505.7,          42.4,          91,2021,ALL,female
Boston - Warren-Prescott K-8 School,00350346,MATH,          49,33,           7,5,          42,28,          66,44,          35,23,         150,99,     490.1,          28.0,          92,2021,ALL,female
Boston - Warren-Prescott K-8 School,00350346,SCI,          12,28,           4,9,           8,19,          22,51,           9,21,          43,98,     489.7,,,2021,ALL,female
Boston - Winship Elementary School,00350374,ELA,          18,56,           5,16,          13,41,          12,38,           2,6,          32,94,     504.6,,           5,2021,ALL,female
Boston - Winship Elementary School,00350374,MATH,          12,38,           2,6,          10,31,          13,41,           7,22,          32,94,     492.1,,           5,2021,ALL,female
Boston - Winthrop Elementary School,00350180,ELA,          11,21,           1,2,          10,19,          29,55,          13,25,          53,96,     483.3,,          16,2021,ALL,female
Boston - Winthrop Elementary School,00350180,MATH,           3,6,           0,0,           3,6,          25,47,          25,47,          53,96,     468.6,,          16,2021,ALL,female
Boston - Winthrop Elementary School,00350180,SCI,           1,6,           0,0,           1,6,           5,31,          10,63,          16,100,     467.2,,,2021,ALL,female
Boston - Young Achievers K-8 School,00350380,ELA,          26,18,           3,2,          23,16,          65,45,          54,37,         145,93,     478.3,          31.7,          81,2021,ALL,female
Boston - Young Achievers K-8 School,00350380,MATH,          10,7,           1,1,           9,6,          63,44,          71,49,         144,93,     469.2,          25.0,          80,2021,ALL,female
Boston - Young Achievers K-8 School,00350380,SCI,           4,10,           0,0,           4,10,          14,34,          23,56,          41,93,     470.0,,,2021,ALL,female
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          80,41,          10,5,          70,36,          84,43,          30,15,         194,99,     494.3,          33.7,         157,2021,ALL,female
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          49,26,           4,2,          45,23,         102,53,          41,21,         192,98,     487.9,          32.6,         155,2021,ALL,female
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          25,29,           0,0,          25,29,          49,57,          12,14,          86,100,     489.5,,,2021,ALL,female
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           9,13,           1,1,           8,11,          38,54,          24,34,          71,79,     480.3,          24.0,          64,2021,ALL,female
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           5,6,           0,0,           5,6,          48,59,          29,35,          82,90,     475.8,          25.9,          74,2021,ALL,female
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           2,12,           0,0,           2,12,           7,41,           8,47,          17,89,     476.8,,,2021,ALL,female
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          55,37,          11,7,          44,30,          68,46,          24,16,         147,97,     493.8,          47.4,         139,2021,ALL,female
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          28,19,           2,1,          26,18,          83,56,          37,25,         148,98,     483.8,          29.4,         139,2021,ALL,female
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,           7,23,           2,7,           5,17,          17,57,           6,20,          30,97,     487.1,,,2021,ALL,female
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,          62,30,           6,3,          56,27,         104,50,          41,20,         207,98,     488.3,          27.2,          76,2021,ALL,female
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          23,11,           0,0,          23,11,          94,45,          92,44,         209,99,     474.1,          19.2,          76,2021,ALL,female
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,           9,17,           0,0,           9,17,          21,40,          22,42,          52,98,     476.7,,,2021,ALL,female
Bourne - Bourne Intermediate School,00360030,ELA,         111,53,          13,6,          98,47,          84,40,          15,7,         210,100,     498.7,          40.4,          75,2021,ALL,female
Bourne - Bourne Intermediate School,00360030,MATH,          61,29,           3,1,          58,28,         109,52,          40,19,         210,100,     487.6,          31.8,          75,2021,ALL,female
Bourne - Bourne Intermediate School,00360030,SCI,          28,35,           3,4,          25,31,          42,52,          11,14,          81,100,     492.5,,,2021,ALL,female
Bourne - Bourne Middle School,00360325,ELA,          80,42,          11,6,          69,36,          75,39,          36,19,         191,89,     493.5,          30.8,         184,2021,ALL,female
Bourne - Bourne Middle School,00360325,MATH,          46,24,           2,1,          44,23,         105,55,          41,21,         192,89,     486.1,          29.1,         183,2021,ALL,female
Bourne - Bourne Middle School,00360325,SCI,          17,33,           2,4,          15,29,          30,58,           5,10,          52,90,     492.9,,,2021,ALL,female
Boxford - Spofford Pond,00380013,ELA,         126,69,          22,12,         104,57,          52,29,           4,2,         182,100,     509.0,          46.2,          92,2021,ALL,female
Boxford - Spofford Pond,00380013,MATH,          88,48,           9,5,          79,43,          85,47,           9,5,         182,100,     498.9,          50.9,          92,2021,ALL,female
Boxford - Spofford Pond,00380013,SCI,          30,57,           2,4,          28,53,          22,42,           1,2,          53,100,     502.7,,,2021,ALL,female
Braintree - Archie T Morrison,00400033,ELA,          38,78,          11,22,          27,55,          11,22,           0,0,          49,96,     514.6,,,2021,ALL,female
Braintree - Archie T Morrison,00400033,MATH,          25,50,           2,4,          23,46,          21,42,           4,8,          50,98,     498.8,,,2021,ALL,female
Braintree - Donald Ross,00400050,ELA,          19,40,           5,11,          14,30,          24,51,           4,9,          47,96,     496.2,,,2021,ALL,female
Braintree - Donald Ross,00400050,MATH,          14,30,           0,0,          14,30,          20,43,          13,28,          47,96,     484.4,,,2021,ALL,female
Braintree - East Middle School,00400305,ELA,         295,61,          64,13,         231,48,         153,32,          33,7,         481,97,     506.1,          35.8,         460,2021,ALL,female
Braintree - East Middle School,00400305,MATH,         216,45,          30,6,         186,39,         218,45,          49,10,         483,98,     497.7,          33.3,         462,2021,ALL,female
Braintree - East Middle School,00400305,SCI,         107,51,          19,9,          88,42,          75,36,          29,14,         211,97,     499.0,,,2021,ALL,female
Braintree - Highlands,00400015,ELA,          73,72,           8,8,          65,64,          26,25,           3,3,         102,100,     509.0,          52.8,          25,2021,ALL,female
Braintree - Highlands,00400015,MATH,          36,35,           2,2,          34,33,          61,60,           5,5,         102,100,     495.0,          19.7,          25,2021,ALL,female
Braintree - Highlands,00400015,SCI,          18,64,           2,7,          16,57,          10,36,           0,0,          28,100,     506.0,,,2021,ALL,female
Braintree - Hollis,00400005,ELA,          41,72,           7,12,          34,60,          15,26,           1,2,          57,98,     509.5,,,2021,ALL,female
Braintree - Hollis,00400005,MATH,          27,48,           6,11,          21,38,          27,48,           2,4,          56,97,     503.1,,,2021,ALL,female
Braintree - Liberty,00400025,ELA,          65,78,          22,27,          43,52,          18,22,           0,0,          83,99,     515.3,          59.3,          26,2021,ALL,female
Braintree - Liberty,00400025,MATH,          38,46,           5,6,          33,40,          40,49,           4,5,          82,99,     500.2,          41.9,          25,2021,ALL,female
Braintree - Liberty,00400025,SCI,          18,75,           7,29,          11,46,           6,25,           0,0,          24,93,     516.5,,,2021,ALL,female
Braintree - Mary E Flaherty School,00400020,ELA,          40,69,           6,10,          34,59,          14,24,           4,7,          58,100,     508.6,,,2021,ALL,female
Braintree - Mary E Flaherty School,00400020,MATH,          27,47,           4,7,          23,40,          21,36,          10,17,          58,100,     498.4,,,2021,ALL,female
Braintree - South Middle School,00400310,ELA,         218,67,          50,15,         168,52,          86,27,          20,6,         324,98,     509.6,          40.2,         310,2021,ALL,female
Braintree - South Middle School,00400310,MATH,         156,48,          18,6,         138,43,         142,44,          25,8,         323,97,     499.6,          32.2,         309,2021,ALL,female
Braintree - South Middle School,00400310,SCI,          46,49,           6,6,          40,43,          43,46,           5,5,          94,97,     500.7,,,2021,ALL,female
Brewster - Eddy Elementary,00410010,ELA,          55,62,           7,8,          48,54,          32,36,           2,2,          89,92,     503.9,          30.2,          30,2021,ALL,female
Brewster - Eddy Elementary,00410010,MATH,          31,35,           4,4,          27,30,          45,51,          13,15,          89,92,     490.6,          28.1,          30,2021,ALL,female
Brewster - Eddy Elementary,00410010,SCI,          22,67,           4,12,          18,55,           9,27,           2,6,          33,92,     505.8,,,2021,ALL,female
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          30,36,           3,4,          27,33,          43,52,          10,12,          83,78,     492.4,          33.0,          48,2021,ALL,female
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          11,13,           3,4,           8,10,          42,50,          31,37,          84,79,     478.5,          29.5,          47,2021,ALL,female
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           3,13,           0,0,           3,13,          15,63,           6,25,          24,83,     483.2,,,2021,ALL,female
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,         150,56,          15,6,         135,51,          97,36,          19,7,         266,95,     501.7,          34.9,         257,2021,ALL,female
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,         125,48,           7,3,         118,45,         118,45,          20,8,         263,94,     497.9,          33.6,         254,2021,ALL,female
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,          58,47,           8,7,          50,41,          54,44,          11,9,         123,90,     497.4,,,2021,ALL,female
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,          99,58,          18,10,          81,47,          57,33,          16,9,         172,99,     502.7,,,2021,ALL,female
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,          65,38,          11,6,          54,31,          78,45,          29,17,         172,99,     492.8,,,2021,ALL,female
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,          62,56,           9,8,          53,48,          43,39,           6,5,         111,100,     504.0,,,2021,ALL,female
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,          33,30,           6,5,          27,24,          58,52,          20,18,         111,100,     491.1,,,2021,ALL,female
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,         169,53,          24,8,         145,45,         127,40,          23,7,         319,96,     501.1,          32.2,         305,2021,ALL,female
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,         126,40,           6,2,         120,38,         158,50,          33,10,         317,96,     493.1,          24.5,         303,2021,ALL,female
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          61,41,           7,5,          54,36,          66,45,          21,14,         148,96,     495.0,,,2021,ALL,female
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,         191,60,          36,11,         155,49,         106,33,          22,7,         319,96,     504.9,          39.7,         197,2021,ALL,female
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,         151,47,           9,3,         142,45,         138,43,          30,9,         319,96,     495.9,          37.9,         196,2021,ALL,female
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,          44,45,           5,5,          39,40,          44,45,           9,9,          97,94,     497.9,,,2021,ALL,female
Brimfield - Brimfield Elementary,00430005,ELA,          49,64,           9,12,          40,53,          22,29,           5,7,          76,97,     506.1,          49.8,          33,2021,ALL,female
Brimfield - Brimfield Elementary,00430005,MATH,          41,54,           7,9,          34,45,          28,37,           7,9,          76,97,     502.4,          58.0,          33,2021,ALL,female
Brimfield - Brimfield Elementary,00430005,SCI,           6,55,           1,9,           5,45,           4,36,           1,9,          11,100,     499.7,,,2021,ALL,female
Brockton - Ashfield Middle School,00440421,ELA,          68,30,           8,3,          60,26,          92,40,          70,30,         230,93,     486.8,          44.9,         200,2021,ALL,female
Brockton - Ashfield Middle School,00440421,MATH,          46,20,           3,1,          43,18,         121,51,          68,29,         235,95,     481.8,          40.0,         203,2021,ALL,female
Brockton - Ashfield Middle School,00440421,SCI,           9,11,           0,0,           9,11,          47,58,          25,31,          81,91,     480.3,,,2021,ALL,female
Brockton - Brookfield,00440010,ELA,          30,25,           2,2,          28,23,          61,51,          29,24,         120,100,     486.3,          26.9,          38,2021,ALL,female
Brockton - Brookfield,00440010,MATH,          10,8,           0,0,          10,8,          56,47,          54,45,         120,100,     472.9,          24.5,          38,2021,ALL,female
Brockton - Brookfield,00440010,SCI,           9,20,           0,0,           9,20,          24,53,          12,27,          45,100,     483.0,,,2021,ALL,female
Brockton - Downey,00440110,ELA,          23,19,           3,3,          20,17,          54,45,          43,36,         120,98,     480.3,          28.1,          48,2021,ALL,female
Brockton - Downey,00440110,MATH,          11,9,           1,1,          10,8,          44,37,          65,54,         120,98,     470.2,          26.0,          48,2021,ALL,female
Brockton - Downey,00440110,SCI,           4,8,           0,0,           4,8,          25,50,          21,42,          50,100,     474.3,,,2021,ALL,female
Brockton - Dr W Arnone Community School,00440001,ELA,          12,9,           1,1,          11,9,          85,66,          32,25,         129,93,     479.1,          29.2,          37,2021,ALL,female
Brockton - Dr W Arnone Community School,00440001,MATH,           5,4,           1,1,           4,3,          47,36,          77,60,         129,93,     465.3,          24.0,          37,2021,ALL,female
Brockton - Dr W Arnone Community School,00440001,SCI,           2,5,           0,0,           2,5,          15,41,          20,54,          37,79,     471.6,,,2021,ALL,female
Brockton - East Middle School,00440405,ELA,          52,19,           3,1,          49,18,         125,46,          96,35,         273,95,     479.9,          40.4,         234,2021,ALL,female
Brockton - East Middle School,00440405,MATH,          12,4,           0,0,          12,4,         123,45,         139,51,         274,95,     469.2,          24.9,         235,2021,ALL,female
Brockton - East Middle School,00440405,SCI,           7,8,           0,0,           7,8,          40,43,          46,49,          93,92,     470.6,,,2021,ALL,female
Brockton - Edgar B Davis,00440023,ELA,          87,24,           8,2,          79,21,         203,55,          78,21,         368,98,     486.2,          34.9,         244,2021,ALL,female
Brockton - Edgar B Davis,00440023,MATH,          32,9,           0,0,          32,9,         194,52,         144,39,         370,99,     475.1,          28.2,         247,2021,ALL,female
Brockton - Edgar B Davis,00440023,SCI,           7,7,           0,0,           7,7,          57,57,          36,36,         100,97,     477.1,,,2021,ALL,female
Brockton - Gilmore Elementary School,00440055,ELA,          23,19,           3,3,          20,17,          63,53,          32,27,         118,99,     482.1,          30.1,          37,2021,ALL,female
Brockton - Gilmore Elementary School,00440055,MATH,           6,5,           0,0,           6,5,          52,44,          61,51,         119,100,     468.6,          20.3,          38,2021,ALL,female
Brockton - Gilmore Elementary School,00440055,SCI,           6,14,           0,0,           6,14,          17,40,          20,47,          43,98,     475.4,,,2021,ALL,female
Brockton - Hancock,00440045,ELA,          37,26,           2,1,          35,24,          83,58,          23,16,         143,100,     488.5,          29.3,          44,2021,ALL,female
Brockton - Hancock,00440045,MATH,          11,8,           0,0,          11,8,          76,54,          54,38,         141,99,     475.2,          30.5,          43,2021,ALL,female
Brockton - Hancock,00440045,SCI,          11,24,           1,2,          10,22,          25,56,           9,20,          45,98,     488.9,,,2021,ALL,female
Brockton - John F Kennedy,00440017,ELA,          38,28,           2,1,          36,27,          71,53,          26,19,         135,98,     488.2,          34.5,          45,2021,ALL,female
Brockton - John F Kennedy,00440017,MATH,          17,13,           0,0,          17,13,          65,48,          54,40,         136,99,     474.2,          37.2,          45,2021,ALL,female
Brockton - John F Kennedy,00440017,SCI,           7,13,           0,0,           7,13,          28,54,          17,33,          52,98,     480.0,,,2021,ALL,female
Brockton - Joseph F. Plouffe Academy,00440422,ELA,         120,35,          22,6,          98,28,         138,40,          89,26,         347,97,     490.9,          39.8,         319,2021,ALL,female
Brockton - Joseph F. Plouffe Academy,00440422,MATH,          79,23,           8,2,          71,21,         153,45,         109,32,         341,95,     482.7,          26.0,         313,2021,ALL,female
Brockton - Joseph F. Plouffe Academy,00440422,SCI,          23,25,           5,5,          18,19,          49,53,          21,23,          93,97,     488.4,,,2021,ALL,female
Brockton - Louis F Angelo Elementary,00440065,ELA,          84,40,           7,3,          77,36,          86,41,          42,20,         212,96,     490.7,          31.1,          70,2021,ALL,female
Brockton - Louis F Angelo Elementary,00440065,MATH,          55,26,           2,1,          53,25,          74,35,          84,39,         213,96,     480.6,          34.6,          71,2021,ALL,female
Brockton - Louis F Angelo Elementary,00440065,SCI,          29,37,           5,6,          24,31,          27,35,          22,28,          78,92,     488.1,,,2021,ALL,female
Brockton - Manthala George Jr. School,00440003,ELA,          36,17,           1,0,          35,17,         125,61,          45,22,         206,100,     482.6,          34.4,          60,2021,ALL,female
Brockton - Manthala George Jr. School,00440003,MATH,           8,4,           0,0,           8,4,          70,34,         128,62,         206,100,     464.1,          18.2,          60,2021,ALL,female
Brockton - Manthala George Jr. School,00440003,SCI,           6,9,           0,0,           6,9,          33,52,          25,39,          64,99,     474.6,,,2021,ALL,female
Brockton - Mary E. Baker School,00440002,ELA,          42,30,           0,0,          42,30,          73,52,          26,18,         141,99,     488.0,          31.0,          41,2021,ALL,female
Brockton - Mary E. Baker School,00440002,MATH,          17,12,           0,0,          17,12,          72,51,          52,37,         141,99,     475.9,          36.0,          41,2021,ALL,female
Brockton - Mary E. Baker School,00440002,SCI,           5,12,           1,2,           4,9,          24,56,          14,33,          43,96,     479.9,,,2021,ALL,female
Brockton - North Middle School,00440410,ELA,          21,22,           2,2,          19,20,          33,34,          42,44,          96,100,     478.5,          35.4,          91,2021,ALL,female
Brockton - North Middle School,00440410,MATH,           7,7,           0,0,           7,7,          46,48,          43,45,          96,100,     473.1,          30.1,          91,2021,ALL,female
Brockton - Oscar F Raymond,00440078,ELA,          32,16,           3,2,          29,15,          92,47,          70,36,         194,98,     478.3,          22.2,          51,2021,ALL,female
Brockton - Oscar F Raymond,00440078,MATH,           6,3,           0,0,           6,3,          80,41,         111,56,         197,100,     465.9,          19.4,          50,2021,ALL,female
Brockton - Oscar F Raymond,00440078,SCI,           5,8,           0,0,           5,8,          25,38,          35,54,          65,100,     470.7,,,2021,ALL,female
Brockton - South Middle School,00440415,ELA,          41,18,           1,0,          40,18,          96,42,          90,40,         227,99,     478.3,          35.3,         187,2021,ALL,female
Brockton - South Middle School,00440415,MATH,          17,8,           1,0,          16,7,          91,40,         117,52,         225,98,     471.2,          25.8,         186,2021,ALL,female
Brockton - South Middle School,00440415,SCI,           7,11,           0,0,           7,11,          29,47,          26,42,          62,99,     476.1,,,2021,ALL,female
Brockton - West Middle School,00440420,ELA,          68,24,           6,2,          62,22,         142,50,          75,26,         285,97,     485.2,          36.2,         277,2021,ALL,female
Brockton - West Middle School,00440420,MATH,          31,11,           1,0,          30,11,         150,53,         103,36,         284,96,     476.0,          28.8,         276,2021,ALL,female
Brockton - West Middle School,00440420,SCI,          15,18,           0,0,          15,18,          43,52,          24,29,          82,93,     481.0,,,2021,ALL,female
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,         346,61,         103,18,         243,43,         185,33,          33,6,         564,99,     507.8,          43.7,         343,2021,ALL,female
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,         281,50,          31,6,         250,44,         230,41,          51,9,         562,99,     499.2,          32.3,         343,2021,ALL,female
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          48,39,           3,2,          45,37,          63,51,          12,10,         123,95,     493.6,,,2021,ALL,female
Brookfield - Brookfield Elementary,00450005,ELA,          41,58,           6,8,          35,49,          22,31,           8,11,          71,100,     501.6,          36.1,          39,2021,ALL,female
Brookfield - Brookfield Elementary,00450005,MATH,          33,46,           7,10,          26,37,          31,44,           7,10,          71,100,     498.7,          54.5,          39,2021,ALL,female
Brookfield - Brookfield Elementary,00450005,SCI,          13,59,           1,5,          12,55,           8,36,           1,5,          22,100,     504.1,,,2021,ALL,female
Brookline - Edith C Baker,00460005,ELA,         149,73,          64,32,          85,42,          43,21,          11,5,         203,100,     516.5,          53.6,         125,2021,ALL,female
Brookline - Edith C Baker,00460005,MATH,         131,65,          37,18,          94,47,          57,28,          13,6,         201,99,     508.5,          50.3,         123,2021,ALL,female
Brookline - Edith C Baker,00460005,SCI,          44,65,          13,19,          31,46,          21,31,           3,4,          68,100,     507.7,,,2021,ALL,female
Brookline - Florida Ruffin Ridley School,00460015,ELA,         159,72,          50,23,         109,49,          55,25,           8,4,         222,96,     513.1,          52.2,         135,2021,ALL,female
Brookline - Florida Ruffin Ridley School,00460015,MATH,         122,55,          21,9,         101,45,          75,34,          26,12,         223,96,     501.1,          39.5,         136,2021,ALL,female
Brookline - Florida Ruffin Ridley School,00460015,SCI,          38,59,           9,14,          29,45,          19,30,           7,11,          64,90,     502.5,,,2021,ALL,female
Brookline - Heath,00460025,ELA,         125,79,          55,35,          70,44,          31,20,           2,1,         158,97,     520.1,          50.4,         103,2021,ALL,female
Brookline - Heath,00460025,MATH,         109,69,          32,20,          77,49,          42,27,           7,4,         158,97,     509.7,          45.8,         103,2021,ALL,female
Brookline - Heath,00460025,SCI,          38,64,           4,7,          34,58,          20,34,           1,2,          59,98,     506.7,,,2021,ALL,female
Brookline - John D Runkle,00460045,ELA,         129,79,          33,20,          96,59,          30,18,           5,3,         164,98,     514.2,          41.7,         113,2021,ALL,female
Brookline - John D Runkle,00460045,MATH,         104,63,          20,12,          84,51,          51,31,           9,5,         164,98,     507.6,          46.6,         114,2021,ALL,female
Brookline - John D Runkle,00460045,SCI,          44,70,           9,14,          35,56,          15,24,           4,6,          63,98,     508.5,,,2021,ALL,female
Brookline - Lawrence,00460030,ELA,         123,79,          43,28,          80,52,          26,17,           6,4,         155,98,     516.7,          57.6,          91,2021,ALL,female
Brookline - Lawrence,00460030,MATH,         100,66,          22,14,          78,51,          44,29,           8,5,         152,96,     508.1,          45.8,          88,2021,ALL,female
Brookline - Lawrence,00460030,SCI,          32,70,          10,22,          22,48,          12,26,           2,4,          46,93,     509.8,,,2021,ALL,female
Brookline - Michael Driscoll,00460020,ELA,         117,79,          24,16,          93,62,          27,18,           5,3,         149,99,     513.8,          47.9,          95,2021,ALL,female
Brookline - Michael Driscoll,00460020,MATH,          98,66,          26,18,          72,49,          42,28,           8,5,         148,99,     510.0,          52.2,          95,2021,ALL,female
Brookline - Michael Driscoll,00460020,SCI,          39,76,          10,20,          29,57,          11,22,           1,2,          51,96,     511.4,,,2021,ALL,female
Brookline - Pierce,00460040,ELA,         196,82,          71,30,         125,53,          37,16,           5,2,         238,97,     518.1,          55.1,         154,2021,ALL,female
Brookline - Pierce,00460040,MATH,         155,66,          36,15,         119,51,          70,30,           9,4,         234,96,     508.4,          47.3,         154,2021,ALL,female
Brookline - Pierce,00460040,SCI,          48,68,          13,18,          35,49,          19,27,           4,6,          71,97,     508.7,,,2021,ALL,female
Brookline - William H Lincoln,00460035,ELA,         138,76,          47,26,          91,50,          32,18,          11,6,         181,96,     515.2,          50.3,         115,2021,ALL,female
Brookline - William H Lincoln,00460035,MATH,         106,59,          35,19,          71,39,          60,33,          15,8,         181,96,     506.6,          53.6,         115,2021,ALL,female
Brookline - William H Lincoln,00460035,SCI,          42,61,          11,16,          31,45,          23,33,           4,6,          69,96,     505.3,,,2021,ALL,female
Burlington - Fox Hill,00480007,ELA,          69,68,          10,10,          59,58,          29,29,           3,3,         101,92,     507.6,          34.1,          25,2021,ALL,female
Burlington - Fox Hill,00480007,MATH,          46,46,          13,13,          33,33,          47,47,           8,8,         101,92,     500.7,          40.7,          25,2021,ALL,female
Burlington - Fox Hill,00480007,SCI,          13,50,           2,8,          11,42,          11,42,           2,8,          26,90,     497.7,,,2021,ALL,female
Burlington - Francis Wyman Elementary,00480035,ELA,          63,56,          12,11,          51,46,          40,36,           9,8,         112,98,     501.9,          34.2,          46,2021,ALL,female
Burlington - Francis Wyman Elementary,00480035,MATH,          49,44,           7,6,          42,38,          53,47,          10,9,         112,98,     495.8,          28.0,          46,2021,ALL,female
Burlington - Francis Wyman Elementary,00480035,SCI,          15,31,           0,0,          15,31,          25,52,           8,17,          48,96,     491.6,,,2021,ALL,female
Burlington - Marshall Simonds Middle,00480303,ELA,         200,59,          51,15,         149,44,         114,34,          25,7,         339,91,     505.8,          42.8,         321,2021,ALL,female
Burlington - Marshall Simonds Middle,00480303,MATH,         165,49,          27,8,         138,41,         142,43,          27,8,         334,90,     500.6,          39.2,         317,2021,ALL,female
Burlington - Marshall Simonds Middle,00480303,SCI,          50,49,           8,8,          42,41,          44,43,           8,8,         102,90,     499.2,,,2021,ALL,female
