school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Alma del Mar Charter School (District) - Alma del Mar Charter School,04090205,MATH,          22,17,           1,1,          21,16,          79,60,          31,23,         132,100,     482.4,          42.6,         131,28,2022,7,ALL
Amesbury - Amesbury Middle,00070013,ELA,          66,40,           3,2,          63,39,          69,42,          28,17,         163,99,     492.5,          45.9,         132,53,2022,7,ALL
Amesbury - Amesbury Middle,00070013,MATH,          76,48,          12,8,          64,41,          57,36,          25,16,         158,97,     497.8,          69.9,         128,71,2022,7,ALL
Amherst-Pelham - Amherst Regional Middle School,06050405,ELA,          79,50,           6,4,          73,46,          57,36,          21,13,         157,85,     496.9,          48.4,         102,66,2022,7,ALL
Amherst-Pelham - Amherst Regional Middle School,06050405,MATH,          67,42,          15,9,          52,32,          69,43,          25,16,         161,87,     495.9,          50.2,         101,67,2022,7,ALL
Andover - Andover West Middle,00090310,ELA,         108,62,          23,13,          85,49,          56,32,          11,6,         175,99,     506.2,          60.2,         167,90,2022,7,ALL
Andover - Andover West Middle,00090310,MATH,         112,64,          32,18,          80,45,          48,27,          16,9,         176,99,     506.3,          54.9,         169,89,2022,7,ALL
Andover - Doherty Middle,00090305,ELA,          96,65,          22,15,          74,50,          46,31,           6,4,         148,99,     506.7,          57.4,         140,91,2022,7,ALL
Andover - Doherty Middle,00090305,MATH,         104,70,          29,20,          75,51,          39,26,           5,3,         148,99,     511.1,          65.8,         140,93,2022,7,ALL
Andover - Wood Hill Middle School,00090350,ELA,          75,63,           7,6,          68,57,          39,33,           5,4,         119,100,     503.3,          39.9,         112,84,2022,7,ALL
Andover - Wood Hill Middle School,00090350,MATH,          79,67,          24,20,          55,47,          32,27,           7,6,         118,99,     508.5,          40.4,         112,91,2022,7,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,ELA,          20,22,           0,0,          20,22,          50,54,          23,25,          93,100,     481.6,          45.6,          89,18,2022,7,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,MATH,           7,8,           0,0,           7,8,          56,61,          29,32,          92,100,     476.2,          36.3,          88,15,2022,7,ALL
Arlington - Ottoson Middle,00100410,ELA,         341,74,          77,17,         264,58,          93,20,          25,5,         459,99,     511.0,          64.3,         428,96,2022,7,ALL
Arlington - Ottoson Middle,00100410,MATH,         333,72,          87,19,         246,53,         107,23,          20,4,         460,99,     511.4,          64.4,         429,93,2022,7,ALL
Ashburnham-Westminster - Overlook Middle School,06100305,ELA,         124,64,          23,12,         101,52,          62,32,           8,4,         194,100,     506.2,          74.9,         184,90,2022,7,ALL
Ashburnham-Westminster - Overlook Middle School,06100305,MATH,          78,40,           3,2,          75,39,         103,53,          12,6,         193,99,     496.0,          61.6,         182,67,2022,7,ALL
Ashland - Ashland Middle,00140405,ELA,         127,55,          34,15,          93,40,          76,33,          29,13,         232,99,     501.2,          60.5,         227,78,2022,7,ALL
Ashland - Ashland Middle,00140405,MATH,         136,59,          40,17,          96,42,          83,36,          12,5,         231,99,     506.0,          71.9,         226,88,2022,7,ALL
Athol-Royalston - Athol-Royalston Middle School,06150305,ELA,          16,17,           1,1,          15,16,          38,40,          41,43,          95,96,     475.8,          32.7,          90,10,2022,7,ALL
Athol-Royalston - Athol-Royalston Middle School,06150305,MATH,          14,15,           0,0,          14,15,          49,51,          33,34,          96,97,     479.3,          47.5,          93,20,2022,7,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,ELA,          26,24,           0,0,          26,24,          61,55,          23,21,         110,100,     485.2,          37.2,         107,30,2022,7,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,MATH,          11,10,           0,0,          11,10,          64,59,          34,31,         109,99,     477.4,          22.4,         106,18,2022,7,ALL
Attleboro - Cyril K. Brennan Middle School,00160315,ELA,          62,39,           8,5,          54,34,          73,46,          24,15,         159,100,     494.8,          49.4,         146,58,2022,7,ALL
Attleboro - Cyril K. Brennan Middle School,00160315,MATH,          56,35,           5,3,          51,32,          75,47,          28,18,         159,100,     492.4,          51.2,         146,56,2022,7,ALL
Attleboro - Robert J. Coelho Middle School,00160305,ELA,          43,32,           2,2,          41,31,          75,56,          15,11,         133,100,     492.2,          41.3,         129,51,2022,7,ALL
Attleboro - Robert J. Coelho Middle School,00160305,MATH,          56,42,           9,7,          47,36,          68,52,           8,6,         132,100,     498.0,          48.7,         128,72,2022,7,ALL
Attleboro - Wamsutta Middle School,00160320,ELA,          53,40,           7,5,          46,35,          61,46,          18,14,         132,100,     493.3,          39.2,         126,55,2022,7,ALL
Attleboro - Wamsutta Middle School,00160320,MATH,          53,40,           6,5,          47,36,          69,52,          10,8,         132,100,     495.6,          49.9,         126,66,2022,7,ALL
Auburn - Auburn Middle,00170305,ELA,         105,50,          17,8,          88,42,          73,35,          31,15,         209,100,     498.0,          55.5,         193,69,2022,7,ALL
Auburn - Auburn Middle,00170305,MATH,          89,43,          15,7,          74,35,          89,43,          31,15,         209,100,     494.5,          41.9,         196,63,2022,7,ALL
Avon - Avon Middle High School,00180510,ELA,          12,24,           2,4,          10,20,          23,45,          16,31,          51,100,     483.2,          44.5,          46,23,2022,7,ALL
Avon - Avon Middle High School,00180510,MATH,          14,27,           2,4,          12,24,          22,43,          15,29,          51,100,     486.2,          47.7,          46,39,2022,7,ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,ELA,          44,34,           3,2,          41,32,          58,45,          26,20,         128,100,     489.9,          42.8,         114,42,2022,7,ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,MATH,          36,28,           1,1,          35,27,          76,59,          16,13,         128,100,     490.0,          45.6,         114,51,2022,7,ALL
Barnstable - Barnstable Intermediate School,00200315,ELA,         104,32,           4,1,         100,31,         148,46,          71,22,         323,98,     489.2,          47.6,         277,40,2022,7,ALL
Barnstable - Barnstable Intermediate School,00200315,MATH,          90,28,           6,2,          84,26,         169,52,          63,20,         322,97,     488.7,          51.6,         280,47,2022,7,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,ELA,           9,13,           0,0,           9,13,          41,58,          21,30,          71,97,     480.6,          52.9,          67,15,2022,7,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,MATH,           4,6,           0,0,           4,6,          40,56,          28,39,          72,99,     472.9,          37.8,          66,9,2022,7,ALL
Bedford - John Glenn Middle,00230305,ELA,         128,63,          27,13,         101,50,          63,31,          11,5,         202,100,     506.0,          54.9,         196,89,2022,7,ALL
Bedford - John Glenn Middle,00230305,MATH,         142,70,          48,24,          94,47,          52,26,           8,4,         202,100,     511.9,          58.2,         195,93,2022,7,ALL
Belchertown - Jabish Middle School,00240025,ELA,          37,23,           1,1,          36,22,          96,59,          31,19,         164,96,     485.3,          40.4,         146,30,2022,7,ALL
Belchertown - Jabish Middle School,00240025,MATH,          69,42,           4,2,          65,40,          74,45,          20,12,         163,95,     493.9,          55.6,         146,61,2022,7,ALL
Bellingham - Bellingham Memorial School,00250315,ELA,          46,31,           3,2,          43,29,          79,53,          23,16,         148,100,     491.1,          44.8,         140,47,2022,7,ALL
Bellingham - Bellingham Memorial School,00250315,MATH,          60,41,          14,9,          46,31,          70,47,          18,12,         148,100,     496.4,          66.6,         140,69,2022,7,ALL
Belmont - Winthrop L Chenery Middle,00260305,ELA,         256,77,          82,25,         174,52,          69,21,           9,3,         334,100,     514.3,          60.9,         319,98,2022,7,ALL
Belmont - Winthrop L Chenery Middle,00260305,MATH,         252,76,         119,36,         133,40,          73,22,           7,2,         332,99,     518.4,          65.8,         316,98,2022,7,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,ELA,          54,56,          11,11,          43,45,          36,38,           6,6,          96,100,     502.8,          60.3,          88,83,2022,7,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,MATH,          41,43,          15,16,          26,27,          46,48,           8,8,          95,99,     500.2,          53.6,          88,78,2022,7,ALL
Berkley - Berkley Middle School,00270305,ELA,          52,56,           8,9,          44,47,          34,37,           7,8,          93,100,     501.4,          48.8,          88,78,2022,7,ALL
Berkley - Berkley Middle School,00270305,MATH,          40,43,           5,5,          35,38,          41,44,          12,13,          93,100,     495.3,          31.0,          88,65,2022,7,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,ELA,          30,47,           2,3,          28,44,          23,36,          11,17,          64,98,     495.7,          55.6,          51,62,2022,7,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,MATH,          16,25,           1,2,          15,23,          34,52,          15,23,          65,100,     485.0,          39.8,          50,36,2022,7,ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,ELA,          30,36,           3,4,          27,33,          40,48,          13,16,          83,95,     491.9,          39.9,          72,49,2022,7,ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,MATH,          33,40,           2,2,          31,37,          35,42,          15,18,          83,95,     488.6,          39.8,          72,46,2022,7,ALL
Berlin-Boylston - Tahanto Regional High,06200505,ELA,          39,53,           9,12,          30,41,          30,41,           4,5,          73,99,     504.0,          55.6,          72,86,2022,7,ALL
Berlin-Boylston - Tahanto Regional High,06200505,MATH,          38,52,           5,7,          33,45,          29,40,           6,8,          73,99,     500.4,          51.9,          72,77,2022,7,ALL
Beverly - Beverly Middle School,00300305,ELA,         128,36,          13,4,         115,33,         142,40,          81,23,         351,98,     489.3,          33.8,         334,41,2022,7,ALL
Beverly - Beverly Middle School,00300305,MATH,         105,29,           8,2,          97,27,         171,48,          80,22,         356,100,     487.3,          30.0,         337,41,2022,7,ALL
Billerica - Locke Middle,00310310,ELA,          88,52,          10,6,          78,46,          64,38,          16,10,         168,100,     498.9,          49.8,         166,74,2022,7,ALL
Billerica - Locke Middle,00310310,MATH,          66,39,           4,2,          62,37,          91,54,          11,7,         168,100,     495.3,          50.6,         166,65,2022,7,ALL
Billerica - Marshall Middle School,00310305,ELA,          73,38,           4,2,          69,36,          87,45,          34,18,         194,100,     491.0,          47.5,         182,47,2022,7,ALL
Billerica - Marshall Middle School,00310305,MATH,          86,44,          10,5,          76,39,          84,43,          24,12,         194,100,     495.8,          60.7,         183,67,2022,7,ALL
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,ELA,          31,30,           2,2,          29,28,          45,43,          28,27,         104,99,     485.0,          51.7,         102,29,2022,7,ALL
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,MATH,          30,29,           1,1,          29,28,          49,47,          26,25,         105,100,     486.4,          54.4,         103,39,2022,7,ALL
Boston - Boston Community Leadership Academy,00350558,ELA,           7,13,           0,0,           7,13,          17,33,          28,54,          52,96,     471.0,          46.6,          34,3,2022,7,ALL
Boston - Boston Community Leadership Academy,00350558,MATH,           1,2,           0,0,           1,2,          23,48,          24,50,          48,86,     471.7,          40.9,          29,8,2022,7,ALL
Boston - Boston Latin Academy,00350545,ELA,         195,73,          34,13,         161,60,          66,25,           7,3,         268,100,     508.9,          63.8,         216,95,2022,7,ALL
Boston - Boston Latin Academy,00350545,MATH,         133,50,          17,6,         116,43,         114,43,          20,7,         267,99,     499.0,          44.2,         219,75,2022,7,ALL
Boston - Boston Latin School,00350560,ELA,         315,84,          64,17,         251,67,          59,16,           0,0,         374,99,     515.1,          53.6,         292,98,2022,7,ALL
Boston - Boston Latin School,00350560,MATH,         291,78,          65,17,         226,61,          75,20,           7,2,         373,100,     513.2,          41.0,         291,95,2022,7,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,ELA,          11,29,           1,3,          10,26,          12,32,          15,39,          38,98,     483.2,          47.6,          22,23,2022,7,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,MATH,           7,18,           0,0,           7,18,          16,41,          16,41,          39,100,     478.3,          39.8,          24,20,2022,7,ALL
Boston - Charlestown High School,00350515,ELA,           3,9,           0,0,           3,9,          13,39,          17,52,          33,100,     472.0,          29.2,          29,4,2022,7,ALL
Boston - Charlestown High School,00350515,MATH,           0,0,           0,0,           0,0,          17,55,          14,45,          31,95,     471.1,          27.2,          27,7,2022,7,ALL
Boston - Condon K-8 School,00350146,ELA,           6,8,           0,0,           6,8,          33,43,          37,49,          76,94,     472.7,          41.6,          63,4,2022,7,ALL
Boston - Condon K-8 School,00350146,MATH,           1,1,           0,0,           1,1,          31,41,          43,57,          75,94,     466.5,          35.5,          66,3,2022,7,ALL
Boston - Curley K-8 School,00350020,ELA,           5,8,           0,0,           5,8,          21,35,          34,57,          60,97,     470.2,          38.7,          56,3,2022,7,ALL
Boston - Curley K-8 School,00350020,MATH,           2,3,           0,0,           2,3,          23,38,          36,59,          61,99,     467.3,          34.3,          54,3,2022,7,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,ELA,          12,17,           1,1,          11,16,          23,33,          34,49,          69,97,     474.6,          44.8,          60,7,2022,7,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,MATH,           5,7,           0,0,           5,7,          29,43,          34,50,          68,97,     471.3,          48.4,          62,8,2022,7,ALL
Boston - East Boston High School,00350530,ELA,          18,19,           0,0,          18,19,          42,43,          37,38,          97,100,     478.5,          48.9,          94,13,2022,7,ALL
Boston - East Boston High School,00350530,MATH,          14,15,           2,2,          12,13,          54,56,          28,29,          96,99,     478.0,          48.8,          93,19,2022,7,ALL
Boston - Edison K-8 School,00350375,ELA,          14,30,           1,2,          13,28,          18,39,          14,30,          46,100,     484.7,          61.1,          44,28,2022,7,ALL
Boston - Edison K-8 School,00350375,MATH,           6,13,           0,0,           6,13,          23,50,          17,37,          46,100,     478.4,          63.6,          43,20,2022,7,ALL
Boston - Eliot K-8 Innovation School,00350096,ELA,          34,52,           7,11,          27,42,          22,34,           9,14,          65,100,     498.4,          55.9,          61,71,2022,7,ALL
Boston - Eliot K-8 Innovation School,00350096,MATH,          29,45,           9,14,          20,31,          26,40,          10,15,          65,100,     495.9,          43.0,          61,67,2022,7,ALL
Boston - Frederick Pilot Middle School,00350383,ELA,           7,7,           0,0,           7,7,          32,32,          62,61,         101,98,     469.0,          49.9,          55,2,2022,7,ALL
Boston - Frederick Pilot Middle School,00350383,MATH,           1,1,           0,0,           1,1,          34,34,          66,65,         101,99,     466.4,          45.8,          55,3,2022,7,ALL
Boston - Gardner Pilot Academy,00350326,ELA,           9,24,           0,0,           9,24,          19,50,          10,26,          38,96,     482.7,          56.6,          36,22,2022,7,ALL
Boston - Gardner Pilot Academy,00350326,MATH,           8,21,           0,0,           8,21,          20,53,          10,26,          38,100,     482.5,          57.0,          38,28,2022,7,ALL
Boston - Greenwood Sarah K-8 School,00350308,ELA,           0,0,           0,0,           0,0,          14,42,          19,58,          33,94,     466.6,          26.5,          33,2,2022,7,ALL
Boston - Greenwood Sarah K-8 School,00350308,MATH,           1,3,           0,0,           1,3,          15,45,          17,52,          33,97,     463.5,          41.1,          32,2,2022,7,ALL
Boston - Haley Pilot School,00350077,ELA,           3,15,           0,0,           3,15,           8,40,           9,45,          20,92,     474.6,,          19,7,2022,7,ALL
Boston - Haley Pilot School,00350077,MATH,           1,5,           0,0,           1,5,           8,42,          10,53,          19,88,     472.7,,          19,9,2022,7,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,ELA,           6,13,           0,0,           6,13,          21,45,          20,43,          47,98,     476.8,          50.0,          43,11,2022,7,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,MATH,           6,13,           0,0,           6,13,          22,46,          20,42,          48,100,     474.9,          39.2,          44,12,2022,7,ALL
Boston - Hennigan K-8 School,00350153,ELA,           7,13,           0,0,           7,13,          22,42,          23,44,          52,94,     475.1,          48.0,          49,8,2022,7,ALL
Boston - Hennigan K-8 School,00350153,MATH,           1,2,           0,0,           1,2,          23,44,          28,54,          52,95,     468.6,          47.0,          45,5,2022,7,ALL
Boston - Hernandez K-8 School,00350691,ELA,           4,15,           0,0,           4,15,          13,48,          10,37,          27,89,     479.7,          73.2,          20,14,2022,7,ALL
Boston - Hernandez K-8 School,00350691,MATH,           2,7,           0,0,           2,7,          13,48,          12,44,          27,100,     474.2,,          18,11,2022,7,ALL
Boston - Higginson-Lewis K-8 School,00350377,ELA,           0,0,           0,0,           0,0,           9,28,          23,72,          32,97,     462.7,          37.3,          28,1,2022,7,ALL
Boston - Higginson-Lewis K-8 School,00350377,MATH,           0,0,           0,0,           0,0,          11,34,          21,66,          32,95,     463.1,          45.6,          27,2,2022,7,ALL
Boston - Horace Mann School for the Deaf Hard of Hearing,00350750,MATH,           1,10,           0,0,           1,10,           1,10,           8,80,          10,100,     475.0,,           3,,2022,7,ALL
Boston - Hurley K-8 School,00350182,ELA,           7,39,           0,0,           7,39,           8,44,           3,17,          18,100,     489.1,,          18,40,2022,7,ALL
Boston - Hurley K-8 School,00350182,MATH,           2,11,           0,0,           2,11,          13,72,           3,17,          18,100,     481.7,,          18,26,2022,7,ALL
Boston - Irving Middle School,00350445,ELA,           0,0,           0,0,           0,0,          16,48,          17,52,          33,100,     467.7,          42.3,          32,2,2022,7,ALL
Boston - Irving Middle School,00350445,MATH,           0,0,           0,0,           0,0,          13,39,          20,61,          33,100,     468.3,          49.2,          32,4,2022,7,ALL
Boston - Jackson-Mann K-8 School,00350013,ELA,           7,19,           0,0,           7,19,          17,47,          12,33,          36,98,     483.9,          65.2,          28,25,2022,7,ALL
Boston - Jackson-Mann K-8 School,00350013,MATH,           2,6,           0,0,           2,6,          14,40,          19,54,          35,95,     473.4,          47.2,          28,10,2022,7,ALL
Boston - Kilmer K-8 School,00350190,ELA,          25,54,           1,2,          24,52,          15,33,           6,13,          46,100,     497.1,          47.2,          44,67,2022,7,ALL
Boston - Kilmer K-8 School,00350190,MATH,          28,61,          15,33,          13,28,          16,35,           2,4,          46,100,     512.1,          75.3,          44,94,2022,7,ALL
Boston - King K-8 School,00350376,ELA,          10,23,           2,5,           8,18,          18,41,          16,36,          44,98,     483.7,          54.1,          42,25,2022,7,ALL
Boston - King K-8 School,00350376,MATH,           5,11,           0,0,           5,11,          24,55,          15,34,          44,98,     477.9,          50.8,          41,18,2022,7,ALL
Boston - Lee K-8 School,00350183,ELA,           3,6,           0,0,           3,6,          20,39,          28,55,          51,96,     474.2,          58.0,          38,6,2022,7,ALL
Boston - Lee K-8 School,00350183,MATH,           0,0,           0,0,           0,0,          14,27,          37,73,          51,95,     464.5,          39.6,          38,2,2022,7,ALL
Boston - Lyndon K-8 School,00350262,ELA,           5,19,           0,0,           5,19,          11,41,          11,41,          27,94,     473.9,          46.1,          22,6,2022,7,ALL
Boston - Lyndon K-8 School,00350262,MATH,           1,4,           0,0,           1,4,          13,48,          13,48,          27,100,     468.7,          39.2,          22,5,2022,7,ALL
Boston - Lyon K-8 School,00350004,ELA,           6,29,           0,0,           6,29,           7,33,           8,38,          21,96,     482.5,,          18,21,2022,7,ALL
Boston - Lyon K-8 School,00350004,MATH,           3,14,           1,5,           2,10,           8,38,          10,48,          21,96,     474.3,,          18,11,2022,7,ALL
Boston - Mario Umana Academy,00350656,ELA,          11,18,           0,0,          11,18,          22,35,          29,47,          62,100,     475.8,          50.7,          54,10,2022,7,ALL
Boston - Mario Umana Academy,00350656,MATH,           8,13,           0,0,           8,13,          32,52,          22,35,          62,100,     476.9,          53.0,          56,16,2022,7,ALL
Boston - McKay K-8 School,00350080,ELA,          20,21,           1,1,          19,20,          50,53,          24,26,          94,98,     483.7,          58.0,          94,25,2022,7,ALL
Boston - McKay K-8 School,00350080,MATH,           4,4,           0,0,           4,4,          62,66,          28,30,          94,100,     476.1,          46.6,          93,15,2022,7,ALL
Boston - Mildred Avenue K-8 School,00350378,ELA,           7,9,           0,0,           7,9,          32,40,          41,51,          80,98,     473.4,          49.9,          66,5,2022,7,ALL
Boston - Mildred Avenue K-8 School,00350378,MATH,           3,4,           0,0,           3,4,          45,56,          32,40,          80,98,     476.0,          61.9,          65,14,2022,7,ALL
Boston - Mission Hill K-8 School,00350382,ELA,           2,17,           0,0,           2,17,           6,50,           4,33,          12,92,     478.6,,           9,13,2022,7,ALL
Boston - Mission Hill K-8 School,00350382,MATH,           2,17,           0,0,           2,17,           6,50,           4,33,          12,100,     475.0,,           9,13,2022,7,ALL
Boston - Murphy K-8 School,00350240,ELA,          17,24,           0,0,          17,24,          28,40,          25,36,          70,96,     482.6,          50.6,          61,21,2022,7,ALL
Boston - Murphy K-8 School,00350240,MATH,          16,22,           1,1,          15,21,          34,47,          23,32,          73,100,     480.8,          51.1,          65,23,2022,7,ALL
Boston - New Mission High School,00350542,ELA,          23,47,           2,4,          21,43,          18,37,           8,16,          49,100,     496.0,          68.2,          40,63,2022,7,ALL
Boston - New Mission High School,00350542,MATH,          16,33,           1,2,          15,31,          18,37,          15,31,          49,100,     486.9,          55.0,          40,41,2022,7,ALL
Boston - O'Bryant School of Math & Science,00350575,ELA,          92,65,           9,6,          83,58,          43,30,           7,5,         142,98,     504.9,          62.0,         135,88,2022,7,ALL
Boston - O'Bryant School of Math & Science,00350575,MATH,          86,60,          14,10,          72,50,          55,38,           2,1,         143,100,     505.4,          65.7,         135,88,2022,7,ALL
Boston - Ohrenberger School,00350258,ELA,          16,23,           0,0,          16,23,          32,45,          23,32,          71,98,     480.6,          49.3,          65,15,2022,7,ALL
Boston - Ohrenberger School,00350258,MATH,          11,15,           0,0,          11,15,          43,60,          18,25,          72,99,     481.9,          59.6,          65,26,2022,7,ALL
Boston - Orchard Gardens K-8 School,00350257,ELA,           7,9,           1,1,           6,8,          31,42,          36,49,          74,100,     473.5,          51.9,          62,6,2022,7,ALL
Boston - Orchard Gardens K-8 School,00350257,MATH,           4,5,           0,0,           4,5,          28,38,          42,57,          74,100,     467.2,          34.7,          63,3,2022,7,ALL
Boston - Quincy Upper School,00350565,ELA,          19,21,           0,0,          19,21,          47,51,          26,28,          92,100,     482.2,          47.2,          87,20,2022,7,ALL
Boston - Quincy Upper School,00350565,MATH,          29,32,           3,3,          26,28,          44,48,          19,21,          92,100,     487.0,          49.9,          88,41,2022,7,ALL
Boston - Roosevelt K-8 School,00350116,ELA,           3,8,           0,0,           3,8,          22,56,          14,36,          39,100,     475.7,          41.0,          32,10,2022,7,ALL
Boston - Roosevelt K-8 School,00350116,MATH,           2,5,           0,0,           2,5,          31,79,           6,15,          39,100,     483.1,          74.9,          30,30,2022,7,ALL
Boston - TechBoston Academy,00350657,ELA,          12,12,           1,1,          11,11,          43,44,          43,44,          98,94,     475.4,          45.4,          89,9,2022,7,ALL
Boston - TechBoston Academy,00350657,MATH,           8,8,           0,0,           8,8,          38,38,          54,54,         100,96,     470.0,          36.8,          94,7,2022,7,ALL
Boston - Timilty Middle School,00350485,ELA,           2,4,           0,0,           2,4,          21,38,          33,59,          56,100,     466.3,          39.3,          45,2,2022,7,ALL
Boston - Timilty Middle School,00350485,MATH,           0,0,           0,0,           0,0,          16,29,          40,71,          56,100,     461.5,          31.9,          43,1,2022,7,ALL
Boston - Tobin K-8 School,00350229,ELA,           3,8,           0,0,           3,8,          20,51,          16,41,          39,100,     472.2,          45.3,          38,4,2022,7,ALL
Boston - Tobin K-8 School,00350229,MATH,           0,0,           0,0,           0,0,          25,66,          13,34,          38,98,     471.9,          45.6,          38,9,2022,7,ALL
Boston - Trotter K-8 School,00350370,ELA,           3,13,           0,0,           3,13,          16,70,           4,17,          23,100,     484.5,          64.7,          22,27,2022,7,ALL
Boston - Trotter K-8 School,00350370,MATH,           0,0,           0,0,           0,0,          13,57,          10,43,          23,100,     469.6,          37.6,          22,6,2022,7,ALL
Boston - Warren-Prescott K-8 School,00350346,ELA,          19,43,           1,2,          18,41,          18,41,           7,16,          44,100,     496.0,          56.2,          37,63,2022,7,ALL
Boston - Warren-Prescott K-8 School,00350346,MATH,          10,23,           0,0,          10,23,          26,59,           8,18,          44,100,     488.4,          56.9,          37,46,2022,7,ALL
Boston - Young Achievers K-8 School,00350380,ELA,           4,7,           0,0,           4,7,          25,44,          28,49,          57,100,     470.3,          49.7,          45,3,2022,7,ALL
Boston - Young Achievers K-8 School,00350380,MATH,           1,2,           0,0,           1,2,          26,46,          30,53,          57,100,     468.9,          44.4,          48,5,2022,7,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          20,23,           0,0,          20,23,          58,67,           9,10,          87,99,     489.1,          57.8,          83,40,2022,7,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          40,46,           4,5,          36,41,          40,46,           7,8,          87,99,     498.3,          69.8,          83,73,2022,7,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           5,11,           1,2,           4,9,          29,64,          11,24,          45,98,     480.9,          47.0,          41,18,2022,7,ALL
