school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Andover - Doherty Middle,00090305,MATH,         107,68,          17,11,          90,57,          44,28,           7,4,         158,100,     508.4,          59.4,         152,88,2022,6,ALL
Andover - Wood Hill Middle School,00090350,ELA,          86,73,          28,24,          58,49,          26,22,           6,5,         118,99,     511.6,          56.8,         117,93,2022,6,ALL
Andover - Wood Hill Middle School,00090350,MATH,          85,72,          20,17,          65,55,          30,25,           3,3,         118,99,     511.4,          51.8,         117,93,2022,6,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,ELA,          11,12,           0,0,          11,12,          45,50,          34,38,          90,100,     477.0,          36.7,          85,12,2022,6,ALL
Argosy Collegiate Charter School (District) - Argosy Collegiate Charter School,35090305,MATH,          10,11,           0,0,          10,11,          48,54,          31,35,          89,100,     477.1,          27.1,          84,9,2022,6,ALL
Arlington - Gibbs School,00100305,ELA,         302,69,          69,16,         233,53,         106,24,          31,7,         439,99,     507.9,          59.3,         407,90,2022,6,ALL
Arlington - Gibbs School,00100305,MATH,         310,70,          34,8,         276,63,         116,26,          14,3,         440,100,     507.5,          60.4,         410,87,2022,6,ALL
Ashburnham-Westminster - Overlook Middle School,06100305,ELA,          70,39,           8,4,          62,34,          92,51,          18,10,         180,100,     494.8,          50.0,         174,57,2022,6,ALL
Ashburnham-Westminster - Overlook Middle School,06100305,MATH,          95,53,           6,3,          89,49,          78,43,           7,4,         180,100,     500.2,          57.3,         174,71,2022,6,ALL
Ashland - Ashland Middle,00140405,ELA,         123,58,          27,13,          96,45,          65,31,          25,12,         213,98,     501.8,          55.1,         200,75,2022,6,ALL
Ashland - Ashland Middle,00140405,MATH,         137,64,          32,15,         105,49,          67,31,          10,5,         214,98,     508.1,          68.7,         200,87,2022,6,ALL
Athol-Royalston - Athol-Royalston Middle School,06150305,ELA,          30,32,           3,3,          27,29,          26,28,          37,40,          93,95,     484.1,          49.6,          89,28,2022,6,ALL
Athol-Royalston - Athol-Royalston Middle School,06150305,MATH,          18,19,           0,0,          18,19,          55,57,          23,24,          96,98,     482.3,          45.4,          91,18,2022,6,ALL
Athol-Royalston - Royalston Community School,06150050,ELA,          13,65,           3,15,          10,50,           5,25,           2,10,          20,100,     501.9,,          18,76,2022,6,ALL
Athol-Royalston - Royalston Community School,06150050,MATH,          13,65,           2,10,          11,55,           6,30,           1,5,          20,100,     504.1,,          18,80,2022,6,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,ELA,          39,36,           6,6,          33,31,          47,44,          22,20,         108,100,     490.6,          49.3,         104,46,2022,6,ALL
Atlantis Charter (District) - Atlantis Charter School,04910550,MATH,          36,33,           0,0,          36,33,          59,55,          13,12,         108,100,     492.9,          50.4,         104,48,2022,6,ALL
Attleboro - Cyril K. Brennan Middle School,00160315,ELA,          53,35,           2,1,          51,34,          63,41,          36,24,         152,99,     489.4,          41.2,         141,41,2022,6,ALL
Attleboro - Cyril K. Brennan Middle School,00160315,MATH,          50,33,           0,0,          50,33,          72,47,          30,20,         152,99,     489.8,          37.5,         140,39,2022,6,ALL
Attleboro - Robert J. Coelho Middle School,00160305,ELA,          51,36,           5,4,          46,33,          67,48,          23,16,         141,100,     491.7,          48.2,         137,48,2022,6,ALL
Attleboro - Robert J. Coelho Middle School,00160305,MATH,          66,47,           6,4,          60,43,          64,46,          10,7,         140,100,     497.1,          47.5,         136,62,2022,6,ALL
Attleboro - Wamsutta Middle School,00160320,ELA,          48,33,           7,5,          41,28,          67,47,          29,20,         144,99,     490.0,          39.4,         142,44,2022,6,ALL
Attleboro - Wamsutta Middle School,00160320,MATH,          58,40,           5,3,          53,37,          69,48,          17,12,         144,99,     495.5,          47.8,         142,58,2022,6,ALL
Auburn - Auburn Middle,00170305,ELA,          76,39,           5,3,          71,37,          91,47,          26,13,         193,100,     494.4,          44.0,         180,56,2022,6,ALL
Auburn - Auburn Middle,00170305,MATH,          84,44,           4,2,          80,41,          92,48,          17,9,         193,100,     495.9,          41.6,         180,59,2022,6,ALL
Avon - Ralph D Butler,00180010,ELA,          25,42,           3,5,          22,37,          25,42,           9,15,          59,98,     491.7,          49.8,          58,48,2022,6,ALL
Avon - Ralph D Butler,00180010,MATH,          19,32,           1,2,          18,31,          36,61,           4,7,          59,98,     493.9,          67.8,          58,53,2022,6,ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,ELA,          48,42,           7,6,          41,36,          43,37,          24,21,         115,100,     493.5,          52.5,         110,53,2022,6,ALL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,MATH,          49,43,           3,3,          46,40,          57,50,           9,8,         115,100,     497.1,          54.4,         109,62,2022,6,ALL
Barnstable - Barnstable Intermediate School,00200315,ELA,          73,25,           7,2,          66,22,         134,45,          89,30,         296,97,     483.1,          37.7,         277,25,2022,6,ALL
Barnstable - Barnstable Intermediate School,00200315,MATH,          65,22,           7,2,          58,20,         163,55,          69,23,         297,97,     485.6,          32.9,         279,26,2022,6,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,ELA,           3,6,           0,0,           3,6,          29,56,          20,38,          52,96,     475.1,          33.7,          47,8,2022,6,ALL
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,MATH,           5,9,           0,0,           5,9,          27,50,          22,41,          54,100,     476.7,          25.1,          49,9,2022,6,ALL
Bedford - John Glenn Middle,00230305,ELA,         140,71,          46,23,          94,48,          44,22,          12,6,         196,99,     513.2,          59.9,         188,95,2022,6,ALL
Bedford - John Glenn Middle,00230305,MATH,         140,71,          32,16,         108,55,          47,24,           9,5,         196,99,     510.2,          48.5,         188,91,2022,6,ALL
Belchertown - Chestnut Hill Community School,00240006,ELA,          97,61,          25,16,          72,45,          42,26,          20,13,         159,99,     504.2,          73.4,         143,83,2022,6,ALL
Belchertown - Chestnut Hill Community School,00240006,MATH,          87,55,          11,7,          76,48,          58,37,          13,8,         158,99,     499.2,          69.1,         142,68,2022,6,ALL
Bellingham - Bellingham Memorial School,00250315,ELA,          60,43,           6,4,          54,39,          59,43,          19,14,         138,99,     494.5,          55.9,         130,56,2022,6,ALL
Bellingham - Bellingham Memorial School,00250315,MATH,          56,41,           1,1,          55,40,          74,54,           6,4,         136,98,     495.6,          52.4,         129,58,2022,6,ALL
Belmont - Winthrop L Chenery Middle,00260305,ELA,         224,74,          58,19,         166,55,          70,23,           8,3,         302,100,     511.6,          56.3,         289,93,2022,6,ALL
Belmont - Winthrop L Chenery Middle,00260305,MATH,         263,87,          98,33,         165,55,          37,12,           1,0,         301,100,     522.4,          78.7,         288,99,2022,6,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,ELA,          26,68,           9,24,          17,45,          10,26,           2,5,          38,100,     509.8,          65.8,          38,92,2022,6,ALL
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,04200205,MATH,          30,79,           7,18,          23,61,           4,11,           4,11,          38,100,     510.4,          70.4,          38,92,2022,6,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,ELA,          49,51,           4,4,          45,47,          34,35,          13,14,          96,99,     496.5,          38.5,          95,62,2022,6,ALL
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,04470205,MATH,          55,58,           5,5,          50,53,          38,40,           2,2,          95,98,     501.9,          43.5,          94,75,2022,6,ALL
Berkley - Berkley Middle School,00270305,ELA,          46,48,          10,11,          36,38,          37,39,          12,13,          95,100,     498.0,          47.7,          92,67,2022,6,ALL
Berkley - Berkley Middle School,00270305,MATH,          52,55,           5,5,          47,49,          35,37,           8,8,          95,100,     500.8,          55.3,          92,73,2022,6,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,ELA,          30,45,           2,3,          28,42,          26,39,          11,16,          67,100,     494.0,          48.1,          60,56,2022,6,ALL
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,MATH,          22,34,           1,2,          21,32,          35,54,           8,12,          65,97,     491.2,          42.1,          58,45,2022,6,ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,ELA,          35,40,           4,5,          31,35,          33,38,          20,23,          88,98,     490.3,          54.5,          78,45,2022,6,ALL
Berkshire Hills - W.E.B. Du Bois Regional Middle School,06180310,MATH,          22,25,           1,1,          21,24,          50,57,          16,18,          88,98,     487.6,          44.0,          79,32,2022,6,ALL
Berlin-Boylston - Tahanto Regional High,06200505,ELA,          49,60,          11,13,          38,46,          25,30,           8,10,          82,100,     506.7,          56.5,          79,87,2022,6,ALL
Berlin-Boylston - Tahanto Regional High,06200505,MATH,          52,63,           6,7,          46,56,          29,35,           1,1,          82,100,     506.8,          56.3,          79,85,2022,6,ALL
Beverly - Beverly Middle School,00300305,ELA,         166,50,          38,11,         128,39,          99,30,          67,20,         332,99,     497.2,          56.8,         313,65,2022,6,ALL
Beverly - Beverly Middle School,00300305,MATH,         167,50,          22,7,         145,44,         131,39,          35,11,         333,99,     498.7,          58.1,         313,66,2022,6,ALL
Billerica - Locke Middle,00310310,ELA,          65,33,           4,2,          61,31,          81,42,          49,25,         195,99,     487.9,          37.7,         189,37,2022,6,ALL
Billerica - Locke Middle,00310310,MATH,          60,31,           1,1,          59,30,         118,60,          18,9,         196,100,     491.6,          39.1,         188,45,2022,6,ALL
Billerica - Marshall Middle School,00310305,ELA,          82,40,          15,7,          67,33,          84,41,          37,18,         203,99,     493.8,          46.4,         194,54,2022,6,ALL
Billerica - Marshall Middle School,00310305,MATH,          87,43,           3,1,          84,42,         101,50,          14,7,         202,100,     496.1,          53.0,         193,60,2022,6,ALL
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,ELA,          46,32,           4,3,          42,29,          65,45,          34,23,         145,99,     489.3,          46.6,         133,41,2022,6,ALL
Blackstone-Millville - Frederick W. Hartnett Middle School,06220405,MATH,          46,32,           2,1,          44,30,          82,56,          18,12,         146,100,     491.0,          41.4,         134,43,2022,6,ALL
Boston - Adams Elementary School,00350302,ELA,          10,45,           1,5,           9,41,           4,18,           8,36,          22,100,     489.4,          49.8,          20,41,2022,6,ALL
Boston - Adams Elementary School,00350302,MATH,           6,27,           0,0,           6,27,          10,45,           6,27,          22,100,     486.5,          47.3,          20,29,2022,6,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,ELA,          13,34,           2,5,          11,29,          15,39,          10,26,          38,90,     486.6,          39.7,          36,34,2022,6,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,MATH,           9,24,           0,0,           9,24,          21,55,           8,21,          38,92,     485.3,          29.6,          35,25,2022,6,ALL
Boston - Bradley Elementary School,00350215,ELA,          19,56,           9,26,          10,29,          10,29,           5,15,          34,100,     502.4,          52.4,          34,78,2022,6,ALL
Boston - Bradley Elementary School,00350215,MATH,          17,50,           2,6,          15,44,          14,41,           3,9,          34,100,     501.2,          58.8,          34,74,2022,6,ALL
Boston - Channing Elementary School,00350360,ELA,           4,31,           0,0,           4,31,           8,62,           1,8,          13,100,     491.5,,          13,47,2022,6,ALL
Boston - Channing Elementary School,00350360,MATH,           5,38,           0,0,           5,38,           7,54,           1,8,          13,100,     490.1,,          13,40,2022,6,ALL
Boston - Clap Elementary School,00350298,ELA,           2,12,           0,0,           2,12,           5,29,          10,59,          17,100,     470.4,,           7,3,2022,6,ALL
Boston - Clap Elementary School,00350298,MATH,           1,6,           0,0,           1,6,           3,18,          13,76,          17,100,     467.5,,           7,1,2022,6,ALL
Boston - Condon K-8 School,00350146,ELA,           6,9,           0,0,           6,9,          28,42,          32,48,          66,97,     471.5,          42.6,          63,4,2022,6,ALL
Boston - Condon K-8 School,00350146,MATH,           8,12,           0,0,           8,12,          30,46,          27,42,          65,96,     476.1,          38.6,          61,7,2022,6,ALL
Boston - Conley Elementary School,00350122,ELA,          12,27,           0,0,          12,27,          18,41,          14,32,          44,100,     484.4,          57.7,          39,29,2022,6,ALL
Boston - Conley Elementary School,00350122,MATH,           6,14,           0,0,           6,14,          27,61,          11,25,          44,100,     483.2,          60.2,          38,19,2022,6,ALL
Boston - Curley K-8 School,00350020,ELA,          36,32,          15,13,          21,18,          38,33,          40,35,         114,98,     489.1,          54.4,          91,40,2022,6,ALL
Boston - Curley K-8 School,00350020,MATH,          24,21,           7,6,          17,15,          45,39,          45,39,         114,100,     481.5,          31.4,          92,16,2022,6,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,ELA,           9,13,           0,0,           9,13,          22,32,          37,54,          68,98,     471.6,          38.4,          63,5,2022,6,ALL
Boston - Dearborn 6-12 STEM Academy,00350074,MATH,           1,1,           0,0,           1,1,          29,43,          37,55,          67,99,     469.2,          26.4,          63,2,2022,6,ALL
Boston - Dever Elementary School,00350268,ELA,           5,16,           0,0,           5,16,          16,52,          10,32,          31,100,     479.6,          42.6,          29,17,2022,6,ALL
Boston - Dever Elementary School,00350268,MATH,           1,3,           0,0,           1,3,          13,42,          17,55,          31,100,     471.1,          20.1,          30,3,2022,6,ALL
Boston - Edison K-8 School,00350375,ELA,          13,31,           2,5,          11,26,          19,45,          10,24,          42,100,     486.1,          65.8,          40,33,2022,6,ALL
Boston - Edison K-8 School,00350375,MATH,           8,19,           0,0,           8,19,          25,60,           9,21,          42,98,     483.8,          55.4,          40,21,2022,6,ALL
Boston - Eliot K-8 Innovation School,00350096,ELA,          73,74,          34,34,          39,39,          22,22,           4,4,          99,100,     515.4,          61.4,          94,96,2022,6,ALL
Boston - Eliot K-8 Innovation School,00350096,MATH,          77,79,          23,23,          54,55,          14,14,           7,7,          98,99,     514.7,          60.0,          93,96,2022,6,ALL
Boston - Everett Elementary School,00350088,ELA,          13,45,           0,0,          13,45,          12,41,           4,14,          29,97,     496.1,          74.5,          29,61,2022,6,ALL
Boston - Everett Elementary School,00350088,MATH,           5,17,           0,0,           5,17,          17,59,           7,24,          29,97,     484.6,          48.1,          28,23,2022,6,ALL
Boston - Frederick Pilot Middle School,00350383,ELA,           5,7,           1,1,           4,6,          28,41,          36,52,          69,98,     469.7,          43.9,          64,3,2022,6,ALL
Boston - Frederick Pilot Middle School,00350383,MATH,           4,6,           0,0,           4,6,          26,38,          39,57,          69,100,     470.2,          32.5,          65,3,2022,6,ALL
Boston - Gardner Pilot Academy,00350326,ELA,          18,43,           7,17,          11,26,          14,33,          10,24,          42,98,     496.0,          55.1,          37,60,2022,6,ALL
Boston - Gardner Pilot Academy,00350326,MATH,          19,44,           5,12,          14,33,          19,44,           5,12,          43,100,     499.6,          77.3,          36,69,2022,6,ALL
Boston - Greenwood Sarah K-8 School,00350308,ELA,           1,4,           0,0,           1,4,           9,36,          15,60,          25,100,     466.5,          43.5,          24,1,2022,6,ALL
Boston - Greenwood Sarah K-8 School,00350308,MATH,           0,0,           0,0,           0,0,          14,56,          11,44,          25,100,     469.5,          51.6,          23,2,2022,6,ALL
Boston - Guild Elementary School,00350062,ELA,           7,28,           0,0,           7,28,           9,36,           9,36,          25,100,     478.6,          62.5,          25,14,2022,6,ALL
Boston - Guild Elementary School,00350062,MATH,           9,36,           0,0,           9,36,          12,48,           4,16,          25,100,     490.1,          73.6,          25,40,2022,6,ALL
Boston - Hale Elementary School,00350243,ELA,           9,47,           3,16,           6,32,           8,42,           2,11,          19,88,     503.3,,          18,81,2022,6,ALL
Boston - Hale Elementary School,00350243,MATH,           6,30,           0,0,           6,30,           9,45,           5,25,          20,96,     488.4,,          17,34,2022,6,ALL
Boston - Haley Pilot School,00350077,ELA,          17,46,           3,8,          14,38,          10,27,          10,27,          37,100,     490.3,          56.0,          35,45,2022,6,ALL
Boston - Haley Pilot School,00350077,MATH,          17,46,           1,3,          16,43,          18,49,           2,5,          37,100,     495.2,          71.5,          35,56,2022,6,ALL
Boston - Harvard-Kent Elementary School,00350200,ELA,          14,36,           1,3,          13,33,          18,46,           7,18,          39,100,     488.2,          53.0,          38,37,2022,6,ALL
Boston - Harvard-Kent Elementary School,00350200,MATH,           9,23,           1,3,           8,21,          24,62,           6,15,          39,100,     489.6,          42.7,          38,38,2022,6,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,ELA,          15,25,           1,2,          14,23,          23,38,          22,37,          60,99,     480.4,          39.8,          57,19,2022,6,ALL
Boston - Henderson K-12 Inclusion School Upper,00350426,MATH,          17,28,           2,3,          15,25,          34,57,           9,15,          60,100,     491.0,          52.3,          55,43,2022,6,ALL
Boston - Hennigan K-8 School,00350153,ELA,           3,5,           0,0,           3,5,          22,37,          34,58,          59,99,     467.2,          45.6,          56,2,2022,6,ALL
Boston - Hennigan K-8 School,00350153,MATH,           0,0,           0,0,           0,0,          32,54,          27,46,          59,99,     470.0,          44.0,          56,3,2022,6,ALL
Boston - Hernandez K-8 School,00350691,ELA,          10,31,           1,3,           9,28,          13,41,           9,28,          32,91,     483.5,          68.7,          30,26,2022,6,ALL
Boston - Hernandez K-8 School,00350691,MATH,           8,25,           0,0,           8,25,          15,47,           9,28,          32,100,     483.6,          56.6,          30,20,2022,6,ALL
Boston - Higginson-Lewis K-8 School,00350377,ELA,           1,4,           0,0,           1,4,           4,17,          19,79,          24,100,     462.6,          39.6,          22,1,2022,6,ALL
Boston - Higginson-Lewis K-8 School,00350377,MATH,           0,0,           0,0,           0,0,           6,25,          18,75,          24,100,     466.3,          33.1,          21,1,2022,6,ALL
Boston - Hurley K-8 School,00350182,ELA,          14,44,           6,19,           8,25,          12,38,           6,19,          32,100,     497.4,          71.2,          31,65,2022,6,ALL
Boston - Hurley K-8 School,00350182,MATH,           8,25,           1,3,           7,22,          19,59,           5,16,          32,100,     489.8,          48.4,          31,39,2022,6,ALL
Boston - Irving Middle School,00350445,ELA,           5,16,           0,0,           5,16,          13,42,          13,42,          31,100,     476.2,          46.6,          31,9,2022,6,ALL
Boston - Irving Middle School,00350445,MATH,           3,10,           0,0,           3,10,          18,58,          10,32,          31,100,     477.9,          51.0,          30,11,2022,6,ALL
Boston - Jackson-Mann K-8 School,00350013,ELA,          13,28,           1,2,          12,26,          15,33,          18,39,          46,100,     480.1,          38.6,          42,18,2022,6,ALL
Boston - Jackson-Mann K-8 School,00350013,MATH,          12,26,           2,4,          10,22,          19,41,          15,33,          46,100,     488.7,          41.8,          40,35,2022,6,ALL
Boston - Kennedy Patrick J Elementary School,00350264,ELA,           9,25,           0,0,           9,25,          15,42,          12,33,          36,100,     483.8,          62.2,          34,27,2022,6,ALL
Boston - Kennedy Patrick J Elementary School,00350264,MATH,           7,19,           0,0,           7,19,          21,58,           8,22,          36,100,     484.3,          55.3,          35,22,2022,6,ALL
Boston - Kenny Elementary School,00350328,ELA,          13,28,           0,0,          13,28,          16,35,          17,37,          46,100,     479.8,          54.0,          42,17,2022,6,ALL
Boston - Kenny Elementary School,00350328,MATH,           8,17,           0,0,           8,17,          20,43,          18,39,          46,100,     476.4,          40.5,          42,8,2022,6,ALL
Boston - Kilmer K-8 School,00350190,ELA,          19,44,           1,2,          18,42,           9,21,          15,35,          43,100,     491.7,          54.7,          38,48,2022,6,ALL
Boston - Kilmer K-8 School,00350190,MATH,          21,49,           7,16,          14,33,          13,30,           9,21,          43,100,     501.0,          69.0,          37,74,2022,6,ALL
Boston - King K-8 School,00350376,ELA,          11,27,           1,2,          10,24,          15,37,          15,37,          41,100,     481.2,          66.6,          37,21,2022,6,ALL
Boston - King K-8 School,00350376,MATH,           6,15,           0,0,           6,15,          22,54,          13,32,          41,100,     480.0,          56.0,          38,13,2022,6,ALL
Boston - Lee K-8 School,00350183,ELA,           9,18,           1,2,           8,16,          16,31,          26,51,          51,97,     479.0,          51.4,          40,15,2022,6,ALL
Boston - Lee K-8 School,00350183,MATH,           5,10,           1,2,           4,8,          19,37,          27,53,          51,97,     474.7,          33.7,          39,6,2022,6,ALL
Boston - Lyndon K-8 School,00350262,ELA,          46,54,          13,15,          33,39,          18,21,          21,25,          85,98,     495.3,          48.5,          78,58,2022,6,ALL
Boston - Lyndon K-8 School,00350262,MATH,          32,38,           0,0,          32,38,          35,41,          18,21,          85,100,     489.1,          30.3,          77,36,2022,6,ALL
Boston - Lyon K-8 School,00350004,ELA,           6,35,           2,12,           4,24,           7,41,           4,24,          17,100,     493.2,,          17,52,2022,6,ALL
Boston - Lyon K-8 School,00350004,MATH,           9,53,           0,0,           9,53,           7,41,           1,6,          17,100,     498.1,,          17,65,2022,6,ALL
Boston - Manning Elementary School,00350184,ELA,          11,79,           3,21,           8,57,           0,0,           3,21,          14,100,     506.1,,          14,85,2022,6,ALL
Boston - Manning Elementary School,00350184,MATH,           7,50,           0,0,           7,50,           4,29,           3,21,          14,100,     491.1,,          14,43,2022,6,ALL
Boston - Mario Umana Academy,00350656,ELA,           4,9,           0,0,           4,9,          18,38,          25,53,          47,100,     470.0,          42.6,          41,3,2022,6,ALL
Boston - Mario Umana Academy,00350656,MATH,           3,6,           0,0,           3,6,          26,55,          18,38,          47,100,     475.5,          53.1,          41,7,2022,6,ALL
Boston - McKay K-8 School,00350080,ELA,          11,19,           0,0,          11,19,          29,49,          19,32,          59,100,     479.0,          47.2,          57,15,2022,6,ALL
Boston - McKay K-8 School,00350080,MATH,           9,15,           0,0,           9,15,          41,69,           9,15,          59,100,     483.4,          50.4,          57,20,2022,6,ALL
