school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Boston - Lee Academy,00350001,MATH,           4,31,           1,8,           3,23,           6,46,           3,23,          13,56,     491.5,,,2021,ALL,non-disabled
Boston - Lee K-8 School,00350183,ELA,          57,30,           7,4,          50,26,          84,44,          49,26,         190,87,     486.2,          38.3,         130,2021,ALL,non-disabled
Boston - Lee K-8 School,00350183,MATH,          16,8,           2,1,          14,7,          84,44,          92,48,         192,88,     471.8,          21.3,         134,2021,ALL,non-disabled
Boston - Lee K-8 School,00350183,SCI,           8,17,           2,4,           6,13,          23,49,          16,34,          47,89,     482.0,,,2021,ALL,non-disabled
Boston - Lyndon K-8 School,00350262,ELA,         182,67,          43,16,         139,51,          76,28,          13,5,         271,99,     507.9,          49.4,         145,2021,ALL,non-disabled
Boston - Lyndon K-8 School,00350262,MATH,         105,39,          11,4,          94,35,         140,52,          26,10,         271,99,     494.4,          39.5,         145,2021,ALL,non-disabled
Boston - Lyndon K-8 School,00350262,SCI,          37,53,           9,13,          28,40,          26,37,           7,10,          70,99,     500.2,,,2021,ALL,non-disabled
Boston - Lyon K-8 School,00350004,ELA,          13,27,           0,0,          13,27,          28,58,           7,15,          48,94,     488.2,          22.6,          27,2021,ALL,non-disabled
Boston - Lyon K-8 School,00350004,MATH,           9,18,           0,0,           9,18,          28,57,          12,24,          49,96,     484.2,          24.3,          27,2021,ALL,non-disabled
Boston - Lyon K-8 School,00350004,SCI,           3,20,           0,0,           3,20,          11,73,           1,7,          15,100,     484.0,,,2021,ALL,non-disabled
Boston - Manning Elementary School,00350184,ELA,          50,83,          12,20,          38,63,           9,15,           1,2,          60,98,     515.1,          44.8,          24,2021,ALL,non-disabled
Boston - Manning Elementary School,00350184,MATH,          30,50,           3,5,          27,45,          26,43,           4,7,          60,98,     499.4,          20.4,          24,2021,ALL,non-disabled
Boston - Mario Umana Academy,00350656,ELA,          92,21,           4,1,          88,21,         196,46,         141,33,         429,91,     480.5,          35.2,         281,2021,ALL,non-disabled
Boston - Mario Umana Academy,00350656,MATH,          33,8,           0,0,          33,8,         195,45,         208,48,         436,93,     470.5,          25.9,         293,2021,ALL,non-disabled
Boston - Mario Umana Academy,00350656,SCI,           8,9,           0,0,           8,9,          45,48,          40,43,          93,91,     474.8,,,2021,ALL,non-disabled
Boston - Mason Elementary School,00350304,ELA,          13,26,           1,2,          12,24,          28,56,           9,18,          50,94,     488.1,,          10,2021,ALL,non-disabled
Boston - Mason Elementary School,00350304,MATH,           5,10,           1,2,           4,8,          30,60,          15,30,          50,94,     477.5,,          10,2021,ALL,non-disabled
Boston - Mason Elementary School,00350304,SCI,           1,7,           0,0,           1,7,           9,60,           5,33,          15,100,     479.3,,,2021,ALL,non-disabled
Boston - Mather Elementary School,00350227,ELA,          50,34,           4,3,          46,32,          70,48,          26,18,         146,94,     489.8,          30.2,          37,2021,ALL,non-disabled
Boston - Mather Elementary School,00350227,MATH,          20,14,           0,0,          20,14,          80,55,          46,32,         146,94,     478.8,          22.9,          37,2021,ALL,non-disabled
Boston - Mather Elementary School,00350227,SCI,           6,13,           2,4,           4,9,          23,51,          16,36,          45,100,     479.6,,,2021,ALL,non-disabled
Boston - Mattahunt Elementary School,00350016,ELA,          24,30,           2,3,          22,28,          41,52,          14,18,          79,100,     487.7,,,2021,ALL,non-disabled
Boston - Mattahunt Elementary School,00350016,MATH,           8,10,           1,1,           7,9,          30,38,          41,52,          79,100,     470.0,,,2021,ALL,non-disabled
Boston - McCormack Middle School,00350179,ELA,          14,13,           1,1,          13,13,          40,38,          50,48,         104,58,     473.9,          24.0,          86,2021,ALL,non-disabled
Boston - McCormack Middle School,00350179,MATH,           9,8,           1,1,           8,7,          49,45,          50,46,         108,60,     473.8,          20.2,          93,2021,ALL,non-disabled
Boston - McCormack Middle School,00350179,SCI,           0,0,           0,0,           0,0,           7,47,           8,53,          15,31,     470.9,,,2021,ALL,non-disabled
Boston - McKay K-8 School,00350080,ELA,          98,24,           5,1,          93,23,         219,53,          95,23,         412,99,     485.8,          34.8,         262,2021,ALL,non-disabled
Boston - McKay K-8 School,00350080,MATH,          38,10,           2,1,          36,9,         231,58,         129,32,         398,99,     477.2,          24.5,         261,2021,ALL,non-disabled
Boston - McKay K-8 School,00350080,SCI,          13,14,           0,0,          13,14,          58,63,          21,23,          92,99,     481.1,,,2021,ALL,non-disabled
Boston - Mendell Elementary School,00350100,ELA,          56,65,          13,15,          43,50,          22,26,           8,9,          86,96,     505.1,          48.5,          20,2021,ALL,non-disabled
Boston - Mendell Elementary School,00350100,MATH,          34,40,          10,12,          24,28,          33,38,          19,22,          86,96,     493.0,          28.6,          21,2021,ALL,non-disabled
Boston - Mendell Elementary School,00350100,SCI,          12,48,           4,16,           8,32,          11,44,           2,8,          25,96,     497.5,,,2021,ALL,non-disabled
Boston - Mildred Avenue K-8 School,00350378,ELA,          75,21,           6,2,          69,20,         182,52,          92,26,         349,99,     482.8,          31.3,         216,2021,ALL,non-disabled
Boston - Mildred Avenue K-8 School,00350378,MATH,          17,5,           1,0,          16,5,         196,56,         135,39,         348,98,     473.9,          21.5,         217,2021,ALL,non-disabled
Boston - Mildred Avenue K-8 School,00350378,SCI,           9,11,           0,0,           9,11,          36,43,          38,46,          83,97,     473.6,,,2021,ALL,non-disabled
Boston - Mission Hill K-8 School,00350382,ELA,          37,49,           8,11,          29,38,          20,26,          19,25,          76,91,     495.8,          45.7,          36,2021,ALL,non-disabled
Boston - Mission Hill K-8 School,00350382,MATH,          20,27,           4,5,          16,22,          35,47,          19,26,          74,89,     485.0,          44.0,          36,2021,ALL,non-disabled
Boston - Mission Hill K-8 School,00350382,SCI,           6,38,           1,6,           5,31,           6,38,           4,25,          16,76,     490.5,,,2021,ALL,non-disabled
Boston - Mozart Elementary School,00350237,ELA,          25,58,           5,12,          20,47,          17,40,           1,2,          43,100,     504.5,,          12,2021,ALL,non-disabled
Boston - Mozart Elementary School,00350237,MATH,          21,49,           3,7,          18,42,          13,30,           9,21,          43,100,     494.3,,          12,2021,ALL,non-disabled
Boston - Mozart Elementary School,00350237,SCI,           8,57,           3,21,           5,36,           5,36,           1,7,          14,100,     507.0,,,2021,ALL,non-disabled
Boston - Murphy K-8 School,00350240,ELA,         264,52,          54,11,         210,42,         188,37,          52,10,         504,95,     501.1,          41.5,         305,2021,ALL,non-disabled
Boston - Murphy K-8 School,00350240,MATH,         203,40,          23,5,         180,36,         232,46,          69,14,         504,95,     493.4,          29.7,         308,2021,ALL,non-disabled
Boston - Murphy K-8 School,00350240,SCI,          52,40,           5,4,          47,36,          55,42,          24,18,         131,94,     492.3,,,2021,ALL,non-disabled
Boston - New Mission High School,00350542,ELA,          15,22,           0,0,          15,22,          33,49,          19,28,          67,88,     482.7,          26.8,          59,2021,ALL,non-disabled
Boston - New Mission High School,00350542,MATH,           4,6,           0,0,           4,6,          40,60,          23,34,          67,88,     477.2,          20.2,          58,2021,ALL,non-disabled
Boston - New Mission High School,00350542,SCI,           1,7,           0,0,           1,7,           9,60,           5,33,          15,63,     474.5,,,2021,ALL,non-disabled
Boston - O'Bryant School of Math & Science,00350575,ELA,         205,69,          16,5,         189,63,          91,31,           2,1,         298,98,     508.5,          39.1,         282,2021,ALL,non-disabled
Boston - O'Bryant School of Math & Science,00350575,MATH,         209,70,          24,8,         185,62,          85,29,           4,1,         298,98,     508.5,          42.8,         282,2021,ALL,non-disabled
Boston - O'Bryant School of Math & Science,00350575,SCI,          17,36,           1,2,          16,34,          29,62,           1,2,          47,90,     496.7,,,2021,ALL,non-disabled
Boston - O'Donnell Elementary School,00350141,ELA,          23,20,           3,3,          20,17,          60,52,          33,28,         116,99,     482.4,          40.7,          43,2021,ALL,non-disabled
Boston - O'Donnell Elementary School,00350141,MATH,          11,10,           1,1,          10,9,          65,57,          39,34,         115,98,     475.8,          30.3,          43,2021,ALL,non-disabled
Boston - O'Donnell Elementary School,00350141,SCI,           2,9,           0,0,           2,9,          15,65,           6,26,          23,100,     476.0,,,2021,ALL,non-disabled
Boston - Ohrenberger School,00350258,ELA,         143,39,          30,8,         113,31,         140,39,          80,22,         363,95,     492.4,          32.2,         222,2021,ALL,non-disabled
Boston - Ohrenberger School,00350258,MATH,         114,32,          21,6,          93,26,         166,46,          79,22,         359,94,     489.1,          29.9,         218,2021,ALL,non-disabled
Boston - Ohrenberger School,00350258,SCI,          26,29,           2,2,          24,27,          41,46,          23,26,          90,98,     486.0,,,2021,ALL,non-disabled
Boston - Orchard Gardens K-8 School,00350257,ELA,          51,12,           4,1,          47,11,         201,49,         158,39,         410,94,     475.7,          33.9,         231,2021,ALL,non-disabled
Boston - Orchard Gardens K-8 School,00350257,MATH,          21,5,           2,0,          19,5,         159,39,         223,55,         403,92,     468.4,          26.0,         226,2021,ALL,non-disabled
Boston - Orchard Gardens K-8 School,00350257,SCI,           6,6,           0,0,           6,6,          60,56,          41,38,         107,91,     473.9,,,2021,ALL,non-disabled
Boston - Otis Elementary School,00350156,ELA,          61,40,           7,5,          54,36,          68,45,          23,15,         152,100,     492.3,          31.5,          47,2021,ALL,non-disabled
Boston - Otis Elementary School,00350156,MATH,          39,26,           1,1,          38,25,          81,53,          32,21,         152,100,     484.5,          30.9,          48,2021,ALL,non-disabled
Boston - Otis Elementary School,00350156,SCI,           6,22,           0,0,           6,22,          13,48,           8,30,          27,100,     485.0,,,2021,ALL,non-disabled
Boston - Perkins Elementary School,00350231,ELA,          25,35,           5,7,          20,28,          41,57,           6,8,          72,98,     494.0,          33.3,          28,2021,ALL,non-disabled
Boston - Perkins Elementary School,00350231,MATH,           9,13,           0,0,           9,13,          34,49,          26,38,          69,94,     476.6,           7.5,          26,2021,ALL,non-disabled
Boston - Perkins Elementary School,00350231,SCI,           3,19,           1,6,           2,13,          11,69,           2,13,          16,100,     486.7,,,2021,ALL,non-disabled
Boston - Perry K-8 School,00350255,ELA,          26,45,           4,7,          22,38,          27,47,           5,9,          58,92,     497.6,          39.8,          30,2021,ALL,non-disabled
Boston - Perry K-8 School,00350255,MATH,          17,29,           0,0,          17,29,          30,52,          11,19,          58,92,     488.8,          25.9,          30,2021,ALL,non-disabled
Boston - Perry K-8 School,00350255,SCI,           3,21,           0,0,           3,21,          10,71,           1,7,          14,88,     488.1,,,2021,ALL,non-disabled
Boston - Philbrick Elementary School,00350172,ELA,          17,46,           2,5,          15,41,          17,46,           3,8,          37,90,     497.3,,          10,2021,ALL,non-disabled
Boston - Philbrick Elementary School,00350172,MATH,           7,19,           0,0,           7,19,          15,41,          15,41,          37,90,     474.3,,          10,2021,ALL,non-disabled
Boston - Philbrick Elementary School,00350172,SCI,           3,23,           0,0,           3,23,           6,46,           4,31,          13,93,     487.7,,,2021,ALL,non-disabled
Boston - Quincy Elementary School,00350286,ELA,         135,51,          29,11,         106,40,         104,39,          26,10,         265,89,     499.1,          43.7,          91,2021,ALL,non-disabled
Boston - Quincy Elementary School,00350286,MATH,         137,52,          30,11,         107,40,         107,40,          21,8,         265,89,     501.2,          47.5,          92,2021,ALL,non-disabled
Boston - Quincy Elementary School,00350286,SCI,          45,46,          12,12,          33,34,          33,34,          19,20,          97,97,     497.3,,,2021,ALL,non-disabled
Boston - Quincy Upper School,00350565,ELA,          69,30,          12,5,          57,25,         112,49,          48,21,         229,93,     490.7,          37.1,         220,2021,ALL,non-disabled
Boston - Quincy Upper School,00350565,MATH,          68,30,           8,3,          60,26,         120,52,          41,18,         229,93,     489.9,          28.7,         219,2021,ALL,non-disabled
Boston - Quincy Upper School,00350565,SCI,           2,8,           0,0,           2,8,          14,54,          10,38,          26,67,     474.4,,,2021,ALL,non-disabled
Boston - Roosevelt K-8 School,00350116,ELA,          30,25,           2,2,          28,23,          68,57,          22,18,         120,75,     488.1,          28.1,          65,2021,ALL,non-disabled
Boston - Roosevelt K-8 School,00350116,MATH,          15,13,           1,1,          14,12,          61,54,          38,33,         114,72,     478.4,          23.6,          59,2021,ALL,non-disabled
Boston - Roosevelt K-8 School,00350116,SCI,           6,24,           0,0,           6,24,          11,44,           8,32,          25,76,     483.6,,,2021,ALL,non-disabled
Boston - Russell Elementary School,00350366,ELA,          37,34,           4,4,          33,30,          62,57,          10,9,         109,99,     493.3,          22.8,          33,2021,ALL,non-disabled
Boston - Russell Elementary School,00350366,MATH,          22,20,           3,3,          19,18,          63,58,          23,21,         108,99,     485.7,          12.1,          33,2021,ALL,non-disabled
Boston - Russell Elementary School,00350366,SCI,           7,19,           0,0,           7,19,          21,57,           9,24,          37,100,     482.5,,,2021,ALL,non-disabled
Boston - Shaw Elementary School,00350014,ELA,           2,11,           0,0,           2,11,          11,58,           6,32,          19,68,     480.1,,,2021,ALL,non-disabled
Boston - Shaw Elementary School,00350014,MATH,           0,0,           0,0,           0,0,           4,21,          15,79,          19,69,     461.0,,,2021,ALL,non-disabled
Boston - Sumner Elementary School,00350052,ELA,          57,41,          11,8,          46,33,          64,46,          18,13,         139,92,     494.8,          30.2,          40,2021,ALL,non-disabled
Boston - Sumner Elementary School,00350052,MATH,          33,23,           1,1,          32,23,          60,43,          48,34,         141,91,     481.1,          20.6,          40,2021,ALL,non-disabled
Boston - Sumner Elementary School,00350052,SCI,          10,21,           2,4,           8,17,          24,50,          14,29,          48,98,     485.9,,,2021,ALL,non-disabled
Boston - Taylor Elementary School,00350054,ELA,          38,29,           1,1,          37,28,          67,52,          25,19,         130,98,     485.7,          26.4,          34,2021,ALL,non-disabled
Boston - Taylor Elementary School,00350054,MATH,          15,12,           0,0,          15,12,          56,43,          58,45,         129,97,     472.0,          21.4,          34,2021,ALL,non-disabled
Boston - Taylor Elementary School,00350054,SCI,           3,7,           1,2,           2,4,          17,38,          25,56,          45,100,     470.6,,,2021,ALL,non-disabled
Boston - TechBoston Academy,00350657,ELA,          17,9,           0,0,          17,9,         106,54,          74,38,         197,88,     475.5,          21.3,         170,2021,ALL,non-disabled
Boston - TechBoston Academy,00350657,MATH,           9,4,           0,0,           9,4,         105,51,          91,44,         205,91,     471.6,          17.7,         177,2021,ALL,non-disabled
Boston - TechBoston Academy,00350657,SCI,           4,10,           0,0,           4,10,          17,43,          19,48,          40,83,     474.8,,,2021,ALL,non-disabled
Boston - Timilty Middle School,00350485,ELA,          19,14,           0,0,          19,14,          67,50,          48,36,         134,94,     479.2,          33.9,         111,2021,ALL,non-disabled
Boston - Timilty Middle School,00350485,MATH,           7,5,           0,0,           7,5,          61,48,          60,47,         128,90,     471.4,          25.3,         106,2021,ALL,non-disabled
Boston - Timilty Middle School,00350485,SCI,           4,16,           0,0,           4,16,          15,60,           6,24,          25,88,     480.4,,,2021,ALL,non-disabled
Boston - Tobin K-8 School,00350229,ELA,          35,15,           0,0,          35,15,         125,55,          66,29,         226,100,     479.7,          26.1,         134,2021,ALL,non-disabled
Boston - Tobin K-8 School,00350229,MATH,          11,5,           0,0,          11,5,         125,55,          90,40,         226,100,     474.1,          19.4,         135,2021,ALL,non-disabled
Boston - Tobin K-8 School,00350229,SCI,           1,2,           0,0,           1,2,          34,69,          14,29,          49,100,     475.8,,,2021,ALL,non-disabled
Boston - Trotter K-8 School,00350370,ELA,          22,13,           1,1,          21,12,         100,58,          50,29,         172,95,     480.0,          17.9,          92,2021,ALL,non-disabled
Boston - Trotter K-8 School,00350370,MATH,          16,9,           0,0,          16,9,          78,45,          80,46,         174,95,     472.0,          21.5,          92,2021,ALL,non-disabled
Boston - Trotter K-8 School,00350370,SCI,           3,8,           0,0,           3,8,          15,39,          20,53,          38,92,     470.8,,,2021,ALL,non-disabled
Boston - Tynan Elementary School,00350181,ELA,          18,33,           2,4,          16,29,          25,45,          12,22,          55,100,     488.3,          29.5,          24,2021,ALL,non-disabled
Boston - Tynan Elementary School,00350181,MATH,           7,13,           0,0,           7,13,          21,39,          26,48,          54,98,     473.2,          16.0,          24,2021,ALL,non-disabled
Boston - Tynan Elementary School,00350181,SCI,           1,8,           0,0,           1,8,           7,58,           4,33,          12,100,     480.7,,,2021,ALL,non-disabled
Boston - UP Academy Holland,00350167,ELA,          43,18,           2,1,          41,17,         151,63,          44,18,         238,96,     483.4,          34.6,          59,2021,ALL,non-disabled
Boston - UP Academy Holland,00350167,MATH,          12,5,           1,0,          11,5,         107,46,         116,49,         235,95,     469.5,          25.1,          62,2021,ALL,non-disabled
Boston - UP Academy Holland,00350167,SCI,           5,8,           0,0,           5,8,          36,55,          25,38,          66,93,     475.2,,,2021,ALL,non-disabled
Boston - Warren-Prescott K-8 School,00350346,ELA,         142,66,          28,13,         114,53,          69,32,           4,2,         215,100,     509.0,          44.1,         116,2021,ALL,non-disabled
Boston - Warren-Prescott K-8 School,00350346,MATH,         104,48,          10,5,          94,44,          88,41,          23,11,         215,100,     497.9,          27.0,         117,2021,ALL,non-disabled
Boston - Warren-Prescott K-8 School,00350346,SCI,          21,41,           7,14,          14,27,          24,47,           6,12,          51,98,     498.6,,,2021,ALL,non-disabled
Boston - Winship Elementary School,00350374,ELA,          34,67,          11,22,          23,45,          15,29,           2,4,          51,96,     509.0,,          11,2021,ALL,non-disabled
Boston - Winship Elementary School,00350374,MATH,          25,49,           4,8,          21,41,          21,41,           5,10,          51,96,     499.9,,          11,2021,ALL,non-disabled
Boston - Winship Elementary School,00350374,SCI,           4,33,           0,0,           4,33,           8,67,           0,0,          12,93,     491.8,,,2021,ALL,non-disabled
Boston - Winthrop Elementary School,00350180,ELA,          14,20,           1,1,          13,18,          38,54,          19,27,          71,97,     483.0,,          14,2021,ALL,non-disabled
Boston - Winthrop Elementary School,00350180,MATH,           4,6,           0,0,           4,6,          29,43,          35,51,          68,93,     467.1,,          14,2021,ALL,non-disabled
Boston - Winthrop Elementary School,00350180,SCI,           2,15,           0,0,           2,15,           5,38,           6,46,          13,93,     473.6,,,2021,ALL,non-disabled
Boston - Young Achievers K-8 School,00350380,ELA,          39,16,           5,2,          34,14,         122,51,          77,32,         238,95,     479.8,          30.8,         142,2021,ALL,non-disabled
Boston - Young Achievers K-8 School,00350380,MATH,          18,8,           1,0,          17,7,         106,45,         114,48,         238,95,     471.1,          23.2,         140,2021,ALL,non-disabled
Boston - Young Achievers K-8 School,00350380,SCI,           5,9,           0,0,           5,9,          20,35,          32,56,          57,90,     470.4,,,2021,ALL,non-disabled
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,         132,43,          11,4,         121,40,         142,47,          31,10,         305,99,     495.8,          34.0,         254,2021,ALL,non-disabled
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          98,32,           8,3,          90,30,         171,56,          35,12,         304,98,     491.8,          32.1,         254,2021,ALL,non-disabled
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          45,34,           1,1,          44,33,          74,56,          14,11,         133,99,     491.9,,,2021,ALL,non-disabled
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,          17,17,           3,3,          14,14,          54,54,          29,29,         100,82,     482.7,          26.9,          93,2021,ALL,non-disabled
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           7,6,           0,0,           7,6,          76,67,          31,27,         114,93,     478.0,          25.2,         104,2021,ALL,non-disabled
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           3,12,           0,0,           3,12,          11,42,          12,46,          26,84,     476.0,,,2021,ALL,non-disabled
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          81,33,          12,5,          69,28,         122,49,          46,18,         249,97,     490.9,          40.1,         233,2021,ALL,non-disabled
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          41,16,           2,1,          39,16,         148,59,          62,25,         251,98,     482.7,          25.6,         234,2021,ALL,non-disabled
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,          13,22,           2,3,          11,19,          36,61,          10,17,          59,94,     487.8,,,2021,ALL,non-disabled
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,         107,32,          11,3,          96,28,         184,54,          47,14,         338,98,     490.3,          28.3,         128,2021,ALL,non-disabled
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          48,14,           3,1,          45,13,         166,49,         126,37,         340,99,     476.8,          16.7,         128,2021,ALL,non-disabled
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,          20,24,           3,4,          17,20,          33,40,          30,36,          83,98,     481.3,,,2021,ALL,non-disabled
Bourne - Bourne Intermediate School,00360030,ELA,         175,56,          16,5,         159,51,         122,39,          16,5,         313,99,     500.1,          39.6,         106,2021,ALL,non-disabled
Bourne - Bourne Intermediate School,00360030,MATH,         120,38,           3,1,         117,37,         162,52,          32,10,         314,99,     492.6,          29.8,         106,2021,ALL,non-disabled
Bourne - Bourne Intermediate School,00360030,SCI,          49,43,           4,4,          45,40,          54,48,          10,9,         113,100,     496.7,,,2021,ALL,non-disabled
Bourne - Bourne Middle School,00360325,ELA,         118,37,          13,4,         105,33,         147,47,          50,16,         315,89,     493.2,          26.8,         304,2021,ALL,non-disabled
Bourne - Bourne Middle School,00360325,MATH,          93,29,           4,1,          89,28,         188,59,          38,12,         319,90,     490.2,          28.2,         306,2021,ALL,non-disabled
Bourne - Bourne Middle School,00360325,SCI,          38,41,           8,9,          30,32,          49,53,           6,6,          93,88,     497.3,,,2021,ALL,non-disabled
Boxford - Spofford Pond,00380013,ELA,         218,75,          39,13,         179,62,          69,24,           2,1,         289,100,     511.4,          49.6,         149,2021,ALL,non-disabled
Boxford - Spofford Pond,00380013,MATH,         171,59,          20,7,         151,52,         113,39,           5,2,         289,100,     504.2,          50.0,         149,2021,ALL,non-disabled
Boxford - Spofford Pond,00380013,SCI,          52,65,           7,9,          45,56,          26,33,           2,3,          80,100,     506.9,,,2021,ALL,non-disabled
Braintree - Archie T Morrison,00400033,ELA,          81,79,          19,18,          62,60,          22,21,           0,0,         103,98,     512.6,,,2021,ALL,non-disabled
Braintree - Archie T Morrison,00400033,MATH,          61,59,           6,6,          55,53,          40,38,           3,3,         104,99,     502.7,,,2021,ALL,non-disabled
Braintree - Donald Ross,00400050,ELA,          41,48,           7,8,          34,40,          37,43,           8,9,          86,100,     498.9,,,2021,ALL,non-disabled
Braintree - Donald Ross,00400050,MATH,          32,37,           1,1,          31,36,          41,48,          13,15,          86,100,     490.3,,,2021,ALL,non-disabled
Braintree - East Middle School,00400305,ELA,         496,64,         112,14,         384,49,         250,32,          33,4,         779,98,     507.0,          35.1,         744,2021,ALL,non-disabled
Braintree - East Middle School,00400305,MATH,         412,53,          63,8,         349,45,         323,41,          47,6,         782,98,     501.8,          34.1,         747,2021,ALL,non-disabled
Braintree - East Middle School,00400305,SCI,         210,61,          37,11,         173,50,         111,32,          23,7,         344,97,     504.4,,,2021,ALL,non-disabled
Braintree - Highlands,00400015,ELA,         130,75,          21,12,         109,63,          41,24,           2,1,         173,99,     511.5,          47.0,          56,2021,ALL,non-disabled
Braintree - Highlands,00400015,MATH,          92,53,           9,5,          83,48,          73,42,           8,5,         173,99,     500.9,          23.6,          56,2021,ALL,non-disabled
Braintree - Highlands,00400015,SCI,          41,71,          10,17,          31,53,          16,28,           1,2,          58,100,     512.6,,,2021,ALL,non-disabled
Braintree - Hollis,00400005,ELA,          62,70,           8,9,          54,61,          25,28,           1,1,          88,100,     507.9,,,2021,ALL,non-disabled
Braintree - Hollis,00400005,MATH,          46,53,           9,10,          37,43,          38,44,           3,3,          87,99,     502.6,,,2021,ALL,non-disabled
Braintree - Liberty,00400025,ELA,         125,79,          31,19,          94,59,          31,19,           3,2,         159,99,     513.1,          57.0,          48,2021,ALL,non-disabled
Braintree - Liberty,00400025,MATH,          75,47,          10,6,          65,41,          75,47,           9,6,         159,100,     500.5,          46.0,          48,2021,ALL,non-disabled
Braintree - Liberty,00400025,SCI,          40,83,          15,31,          25,52,           7,15,           1,2,          48,97,     517.9,,,2021,ALL,non-disabled
Braintree - Mary E Flaherty School,00400020,ELA,          67,77,          11,13,          56,64,          20,23,           0,0,          87,100,     511.1,,,2021,ALL,non-disabled
Braintree - Mary E Flaherty School,00400020,MATH,          55,63,           8,9,          47,54,          27,31,           5,6,          87,100,     503.8,,,2021,ALL,non-disabled
Braintree - South Middle School,00400310,ELA,         332,69,          75,15,         257,53,         133,27,          19,4,         484,98,     510.4,          37.3,         465,2021,ALL,non-disabled
Braintree - South Middle School,00400310,MATH,         272,56,          31,6,         241,50,         200,41,          11,2,         483,97,     504.1,          29.9,         464,2021,ALL,non-disabled
Braintree - South Middle School,00400310,SCI,          78,56,           8,6,          70,50,          60,43,           2,1,         140,97,     503.3,,,2021,ALL,non-disabled
Brewster - Eddy Elementary,00410010,ELA,         100,67,          15,10,          85,57,          49,33,           1,1,         150,96,     506.9,          36.5,          48,2021,ALL,non-disabled
Brewster - Eddy Elementary,00410010,MATH,          66,44,           9,6,          57,38,          71,47,          13,9,         150,96,     496.2,          26.3,          48,2021,ALL,non-disabled
Brewster - Eddy Elementary,00410010,SCI,          37,74,           9,18,          28,56,          12,24,           1,2,          50,93,     510.7,,,2021,ALL,non-disabled
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          40,37,           2,2,          38,35,          56,52,          12,11,         108,83,     493.6,          29.5,          61,2021,ALL,non-disabled
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          24,22,           4,4,          20,19,          59,55,          25,23,         108,83,     484.5,          30.7,          61,2021,ALL,non-disabled
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           6,21,           0,0,           6,21,          20,69,           3,10,          29,88,     488.3,,,2021,ALL,non-disabled
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,         225,51,          18,4,         207,47,         187,43,          26,6,         438,96,     500.1,          35.0,         423,2021,ALL,non-disabled
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,         213,49,          15,3,         198,45,         199,46,          25,6,         437,95,     499.4,          33.5,         422,2021,ALL,non-disabled
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,         101,52,          12,6,          89,46,          74,38,          18,9,         193,91,     499.2,,,2021,ALL,non-disabled
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,         182,64,          29,10,         153,53,          93,33,          11,4,         286,99,     505.9,,,2021,ALL,non-disabled
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,         136,48,          23,8,         113,40,         127,45,          22,8,         285,99,     499.6,,,2021,ALL,non-disabled
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,         123,61,          16,8,         107,53,          77,38,           3,1,         203,100,     504.6,,,2021,ALL,non-disabled
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,          76,37,           9,4,          67,33,         108,53,          19,9,         203,100,     494.3,,,2021,ALL,non-disabled
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,         293,50,          35,6,         258,44,         258,44,          31,5,         582,97,     500.4,          30.3,         559,2021,ALL,non-disabled
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,         247,43,          16,3,         231,40,         305,52,          29,5,         581,96,     496.8,          26.0,         558,2021,ALL,non-disabled
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,         150,51,          19,6,         131,44,         122,41,          25,8,         297,97,     499.7,,,2021,ALL,non-disabled
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,         329,64,          52,10,         277,54,         166,32,          17,3,         512,97,     506.2,          38.3,         324,2021,ALL,non-disabled
