school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,           3,8,           0,0,           3,8,          16,40,          21,53,          40,100,     470.4,,          14,2021,ALL,EL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,           2,5,           0,0,           2,5,          11,28,          27,68,          40,100,     463.7,,          14,2021,ALL,EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,           5,15,           0,0,           5,15,          20,61,           8,24,          33,100,     481.3,,           8,2021,ALL,EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,           3,9,           1,3,           2,6,          21,64,           9,27,          33,100,     475.9,,           8,2021,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,           8,14,           1,2,           7,12,          34,60,          15,26,          57,100,     483.6,          32.1,          33,2021,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,           9,16,           0,0,           9,16,          21,38,          26,46,          56,98,     471.9,          22.7,          33,2021,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,SCI,           4,27,           0,0,           4,27,           6,40,           5,33,          15,100,     481.7,,,2021,ALL,EL
Dedham - Avery,00730010,ELA,           5,25,           0,0,           5,25,          13,65,           2,10,          20,100,     488.0,,           2,2021,ALL,EL
Dedham - Avery,00730010,MATH,           1,5,           0,0,           1,5,          12,60,           7,35,          20,100,     472.2,,           2,2021,ALL,EL
Dedham - Dedham Middle School,00730305,ELA,           1,5,           0,0,           1,5,           5,25,          14,70,          20,96,     462.3,,          15,2021,ALL,EL
Dedham - Dedham Middle School,00730305,MATH,           1,5,           0,0,           1,5,          11,52,           9,43,          21,100,     471.8,,          15,2021,ALL,EL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,ELA,           2,17,           0,0,           2,17,           8,67,           2,17,          12,100,     486.2,,,2021,ALL,EL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,MATH,           2,17,           0,0,           2,17,           6,50,           4,33,          12,100,     476.1,,,2021,ALL,EL
Dennis-Yarmouth - Mattacheese Middle School,06450305,ELA,           3,11,           1,4,           2,7,          12,43,          13,46,          28,97,     476.2,,          12,2021,ALL,EL
Dennis-Yarmouth - Mattacheese Middle School,06450305,MATH,           1,4,           0,0,           1,4,          16,57,          11,39,          28,97,     472.0,,          12,2021,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,ELA,           5,9,           0,0,           5,9,          32,60,          16,30,          53,100,     478.4,,          14,2021,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,MATH,           6,12,           0,0,           6,12,          30,58,          16,31,          52,100,     477.6,,          14,2021,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,SCI,           0,0,           0,0,           0,0,          12,48,          13,52,          25,100,     468.6,,,2021,ALL,EL
Dennis-Yarmouth - Station Avenue Elementary,06450025,MATH,           1,10,           0,0,           1,10,           5,50,           4,40,          10,92,     474.9,,,2021,ALL,EL
Dracut - Greenmont Avenue,00790030,ELA,           1,10,           0,0,           1,10,           4,40,           5,50,          10,100,     472.9,,           2,2021,ALL,EL
Dracut - Greenmont Avenue,00790030,MATH,           0,0,           0,0,           0,0,           2,20,           8,80,          10,100,     461.4,,           2,2021,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,ELA,           8,21,           1,3,           7,18,          22,56,           9,23,          39,100,     485.7,,          11,2021,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,MATH,           4,10,           0,0,           4,10,          20,51,          15,38,          39,100,     473.6,,          11,2021,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,SCI,           2,18,           0,0,           2,18,           3,27,           6,55,          11,100,     470.6,,,2021,ALL,EL
Dudley-Charlton Reg - Dudley Elementary,06580005,ELA,           1,9,           0,0,           1,9,           6,55,           4,36,          11,100,     480.5,,,2021,ALL,EL
Dudley-Charlton Reg - Dudley Elementary,06580005,MATH,           1,9,           0,0,           1,9,           9,82,           1,9,          11,100,     480.2,,,2021,ALL,EL
Easthampton - White Brook Middle School,00860305,ELA,           1,9,           0,0,           1,9,           5,45,           5,45,          11,93,     468.2,,          10,2021,ALL,EL
Easthampton - White Brook Middle School,00860305,MATH,           1,9,           0,0,           1,9,           5,45,           5,45,          11,93,     474.4,,          10,2021,ALL,EL
Easton - Richardson Olmsted School,00880025,ELA,           2,17,           0,0,           2,17,           9,75,           1,8,          12,100,     490.6,,           1,2021,ALL,EL
Easton - Richardson Olmsted School,00880025,MATH,           3,25,           0,0,           3,25,           8,67,           1,8,          12,100,     489.9,,           1,2021,ALL,EL
Edgartown - Edgartown Elementary,00890005,ELA,           2,5,           0,0,           2,5,          15,38,          22,56,          39,100,     468.4,,           4,2021,ALL,EL
Edgartown - Edgartown Elementary,00890005,MATH,           0,0,           0,0,           0,0,          18,46,          21,54,          39,100,     466.0,,           4,2021,ALL,EL
Everett - George Keverian School,00930028,ELA,           9,7,           0,0,           9,7,          48,36,          78,58,         135,93,     467.5,          29.2,          28,2021,ALL,EL
Everett - George Keverian School,00930028,MATH,           4,3,           0,0,           4,3,          60,47,          65,50,         129,89,     468.1,          29.0,          26,2021,ALL,EL
Everett - George Keverian School,00930028,SCI,           0,0,           0,0,           0,0,           6,22,          21,78,          27,79,     459.7,,,2021,ALL,EL
Everett - Lafayette School,00930038,ELA,           5,4,           0,0,           5,4,          46,35,          80,61,         131,98,     467.6,          33.4,          36,2021,ALL,EL
Everett - Lafayette School,00930038,MATH,           4,3,           0,0,           4,3,          42,33,          83,64,         129,96,     464.7,          29.6,          38,2021,ALL,EL
Everett - Lafayette School,00930038,SCI,           0,0,           0,0,           0,0,           6,23,          20,77,          26,91,     459.3,,,2021,ALL,EL
Everett - Madeline English School,00930018,ELA,           5,7,           1,1,           4,5,          29,40,          39,53,          73,96,     469.0,          20.8,          28,2021,ALL,EL
Everett - Madeline English School,00930018,MATH,           0,0,           0,0,           0,0,          30,42,          42,58,          72,95,     463.2,          22.0,          27,2021,ALL,EL
Everett - Madeline English School,00930018,SCI,           0,0,           0,0,           0,0,           6,40,           9,60,          15,95,     467.1,,,2021,ALL,EL
Everett - Parlin School,00930058,ELA,           5,2,           0,0,           5,2,          72,34,         133,63,         210,96,     463.5,          27.5,          65,2021,ALL,EL
Everett - Parlin School,00930058,MATH,           3,1,           0,0,           3,1,          62,30,         145,69,         210,96,     461.8,          23.4,          62,2021,ALL,EL
Everett - Parlin School,00930058,SCI,           1,2,           0,0,           1,2,          19,32,          39,66,          59,92,     462.5,,,2021,ALL,EL
Everett - Sumner G. Whittier School,00930010,ELA,           8,7,           0,0,           8,7,          51,43,          59,50,         118,97,     470.1,          38.2,          34,2021,ALL,EL
Everett - Sumner G. Whittier School,00930010,MATH,           7,6,           0,0,           7,6,          47,40,          63,54,         117,97,     467.6,          27.7,          34,2021,ALL,EL
Everett - Sumner G. Whittier School,00930010,SCI,           0,0,           0,0,           0,0,           7,30,          16,70,          23,100,     464.5,,,2021,ALL,EL
Everett - Webster School,00930015,ELA,           2,12,           0,0,           2,12,          11,65,           4,24,          17,62,     487.1,,,2021,ALL,EL
Everett - Webster School,00930015,MATH,           0,0,           0,0,           0,0,           6,35,          11,65,          17,62,     462.1,,,2021,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,ELA,           3,5,           0,0,           3,5,          24,36,          39,59,          66,90,     466.9,          29.7,          54,2021,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,MATH,           1,1,           0,0,           1,1,          26,38,          41,60,          68,93,     467.2,          26.2,          56,2021,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,SCI,           2,5,           0,0,           2,5,          12,32,          23,62,          37,90,     466.5,,,2021,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,ELA,           2,3,           0,0,           2,3,          34,46,          38,51,          74,99,     468.4,,           9,2021,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,MATH,           1,1,           0,0,           1,1,          19,25,          55,73,          75,100,     461.0,,           9,2021,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,SCI,           1,5,           0,0,           1,5,           8,40,          11,55,          20,100,     466.8,,,2021,ALL,EL
Fall River - Henry Lord Community School,00950017,ELA,           6,6,           0,0,           6,6,          41,39,          57,55,         104,99,     469.6,          27.3,          37,2021,ALL,EL
Fall River - Henry Lord Community School,00950017,MATH,           2,2,           2,2,           0,0,          44,43,          57,55,         103,98,     469.2,          31.3,          36,2021,ALL,EL
Fall River - Henry Lord Community School,00950017,SCI,           1,4,           0,0,           1,4,           1,4,          25,93,          27,94,     459.0,,,2021,ALL,EL
Fall River - John J Doran,00950045,ELA,           0,0,           0,0,           0,0,          12,67,           6,33,          18,87,     473.7,,           3,2021,ALL,EL
Fall River - John J Doran,00950045,MATH,           0,0,           0,0,           0,0,           8,44,          10,56,          18,87,     465.5,,           5,2021,ALL,EL
Fall River - Letourneau Elementary School,00950013,ELA,           2,2,           0,0,           2,2,          32,40,          47,58,          81,98,     467.6,,          10,2021,ALL,EL
Fall River - Letourneau Elementary School,00950013,MATH,           3,4,           0,0,           3,4,          17,21,          61,75,          81,97,     462.2,,           9,2021,ALL,EL
Fall River - Letourneau Elementary School,00950013,SCI,           0,0,           0,0,           0,0,           9,31,          20,69,          29,97,     460.7,,,2021,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,ELA,           9,11,           0,0,           9,11,          39,48,          34,41,          82,99,     473.7,,          18,2021,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,MATH,           6,7,           0,0,           6,7,          18,22,          58,71,          82,99,     463.7,,          18,2021,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,SCI,           0,0,           0,0,           0,0,           6,26,          17,74,          23,100,     459.9,,,2021,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,ELA,           0,0,           0,0,           0,0,          12,19,          52,81,          64,97,     458.6,          25.7,          43,2021,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,MATH,           0,0,           0,0,           0,0,          20,32,          43,68,          63,97,     465.3,          32.2,          43,2021,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,SCI,           0,0,           0,0,           0,0,           1,9,          10,91,          11,92,     460.6,,,2021,ALL,EL
Fall River - Morton Middle,00950315,ELA,           1,2,           0,0,           1,2,          11,22,          38,76,          50,100,     461.4,          28.4,          40,2021,ALL,EL
Fall River - Morton Middle,00950315,MATH,           1,2,           0,0,           1,2,          10,20,          38,78,          49,98,     459.1,          23.6,          39,2021,ALL,EL
Fall River - North End Elementary,00950005,ELA,           3,11,           0,0,           3,11,          12,43,          13,46,          28,100,     472.5,,           7,2021,ALL,EL
Fall River - North End Elementary,00950005,MATH,           0,0,           0,0,           0,0,           8,29,          20,71,          28,100,     462.7,,           7,2021,ALL,EL
Fall River - Samuel Watson,00950145,ELA,           0,0,           0,0,           0,0,           8,62,           5,38,          13,93,     473.1,,           2,2021,ALL,EL
Fall River - Samuel Watson,00950145,MATH,           1,8,           0,0,           1,8,           8,62,           4,31,          13,93,     473.5,,           2,2021,ALL,EL
Fall River - Spencer Borden,00950130,ELA,           3,14,           1,5,           2,9,          12,55,           7,32,          22,96,     481.5,,           2,2021,ALL,EL
Fall River - Spencer Borden,00950130,MATH,           1,5,           0,0,           1,5,          13,59,           8,36,          22,96,     478.2,,           2,2021,ALL,EL
Fall River - Talbot Innovation School,00950305,ELA,           1,1,           0,0,           1,1,          28,20,         109,79,         138,95,     458.0,          28.7,          68,2021,ALL,EL
Fall River - Talbot Innovation School,00950305,MATH,           2,1,           0,0,           2,1,          39,28,          97,70,         138,96,     462.2,          31.9,          69,2021,ALL,EL
Fall River - Talbot Innovation School,00950305,SCI,           1,3,           0,0,           1,3,          13,33,          26,65,          40,98,     464.0,,,2021,ALL,EL
Fall River - William S Greene,00950065,ELA,           4,5,           0,0,           4,5,          38,51,          33,44,          75,100,     471.7,,          17,2021,ALL,EL
Fall River - William S Greene,00950065,MATH,           7,9,           1,1,           6,8,          22,29,          46,61,          75,100,     466.3,,          17,2021,ALL,EL
Fall River - William S Greene,00950065,SCI,           1,6,           0,0,           1,6,           7,39,          10,56,          18,100,     468.0,,,2021,ALL,EL
Falmouth - Lawrence,00960405,ELA,           0,0,           0,0,           0,0,           7,64,           4,36,          11,73,     473.7,,           9,2021,ALL,EL
Falmouth - Lawrence,00960405,MATH,           0,0,           0,0,           0,0,           6,43,           8,57,          14,93,     471.0,,           9,2021,ALL,EL
Falmouth - Morse Pond School,00960305,ELA,           2,13,           0,0,           2,13,           8,53,           5,33,          15,100,     475.9,,          12,2021,ALL,EL
Falmouth - Morse Pond School,00960305,MATH,           0,0,           0,0,           0,0,           9,60,           6,40,          15,100,     475.9,,          12,2021,ALL,EL
Falmouth - Morse Pond School,00960305,SCI,           1,9,           0,0,           1,9,           6,55,           4,36,          11,100,     475.0,,,2021,ALL,EL
Falmouth - Mullen-Hall,00960020,MATH,           0,0,           0,0,           0,0,           2,20,           8,80,          10,100,     452.5,,,2021,ALL,EL
Fitchburg - Arthur M Longsjo Middle School,00970315,ELA,           1,2,           0,0,           1,2,          12,23,          39,75,          52,81,     457.5,          16.1,          40,2021,ALL,EL
Fitchburg - Arthur M Longsjo Middle School,00970315,MATH,           0,0,           0,0,           0,0,          12,21,          45,79,          57,89,     459.6,          21.1,          41,2021,ALL,EL
Fitchburg - Arthur M Longsjo Middle School,00970315,SCI,           0,0,           0,0,           0,0,           7,28,          18,72,          25,79,     461.0,,,2021,ALL,EL
Fitchburg - Crocker Elementary,00970016,ELA,           8,19,           0,0,           8,19,          22,51,          13,30,          43,100,     477.3,,,2021,ALL,EL
Fitchburg - Crocker Elementary,00970016,MATH,           1,2,           0,0,           1,2,          21,49,          21,49,          43,100,     465.7,,,2021,ALL,EL
Fitchburg - McKay Elementary School,00970340,ELA,           0,0,           0,0,           0,0,          17,32,          36,68,          53,97,     462.6,          23.2,          24,2021,ALL,EL
Fitchburg - McKay Elementary School,00970340,MATH,           0,0,           0,0,           0,0,           9,17,          45,83,          54,98,     458.4,          33.1,          24,2021,ALL,EL
Fitchburg - McKay Elementary School,00970340,SCI,           0,0,           0,0,           0,0,           4,21,          15,79,          19,100,     455.4,,,2021,ALL,EL
Fitchburg - Memorial Middle School,00970048,ELA,           0,0,           0,0,           0,0,          15,30,          35,70,          50,98,     459.4,          36.3,          39,2021,ALL,EL
Fitchburg - Memorial Middle School,00970048,MATH,           0,0,           0,0,           0,0,          14,28,          36,72,          50,97,     460.2,          27.5,          39,2021,ALL,EL
Fitchburg - Memorial Middle School,00970048,SCI,           0,0,           0,0,           0,0,           9,36,          16,64,          25,100,     461.6,,,2021,ALL,EL
Fitchburg - Reingold Elementary,00970043,ELA,           5,10,           0,0,           5,10,          33,63,          14,27,          52,100,     479.0,,,2021,ALL,EL
Fitchburg - Reingold Elementary,00970043,MATH,           0,0,           0,0,           0,0,          12,23,          40,77,          52,100,     459.8,,,2021,ALL,EL
Fitchburg - South Street Early Learning Center,00970060,ELA,           3,7,           0,0,           3,7,          20,45,          21,48,          44,98,     470.3,,,2021,ALL,EL
Fitchburg - South Street Early Learning Center,00970060,MATH,           0,0,           0,0,           0,0,          11,25,          33,75,          44,98,     459.1,,,2021,ALL,EL
Foxborough - John J Ahern,00990405,ELA,           2,20,           0,0,           2,20,           4,40,           4,40,          10,100,     485.1,,           9,2021,ALL,EL
Foxborough - John J Ahern,00990405,MATH,           2,20,           1,10,           1,10,           6,60,           2,20,          10,100,     487.2,,           9,2021,ALL,EL
Foxborough - Vincent M Igo Elementary,00990020,ELA,           2,15,           0,0,           2,15,           8,62,           3,23,          13,100,     483.1,,,2021,ALL,EL
Foxborough - Vincent M Igo Elementary,00990020,MATH,           0,0,           0,0,           0,0,          10,77,           3,23,          13,100,     479.7,,,2021,ALL,EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,ELA,           5,8,           0,0,           5,8,          35,54,          25,38,          65,98,     473.6,          28.9,          33,2021,ALL,EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,MATH,           1,2,           0,0,           1,2,          24,37,          40,62,          65,98,     465.8,          27.5,          33,2021,ALL,EL
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,SCI,           1,5,           0,0,           1,5,           8,36,          13,59,          22,96,     468.0,,,2021,ALL,EL
Framingham - Barbieri Elementary,01000035,ELA,           8,6,           0,0,           8,6,          73,52,          60,43,         141,99,     474.6,          21.4,          22,2021,ALL,EL
Framingham - Barbieri Elementary,01000035,MATH,           0,0,           0,0,           0,0,          38,27,         102,73,         140,99,     460.1,          27.2,          22,2021,ALL,EL
Framingham - Barbieri Elementary,01000035,SCI,           0,0,           0,0,           0,0,           8,27,          22,73,          30,100,     462.3,,,2021,ALL,EL
Framingham - Brophy,01000006,ELA,           5,6,           0,0,           5,6,          29,35,          49,59,          83,99,     466.7,,          12,2021,ALL,EL
Framingham - Brophy,01000006,MATH,           1,1,           0,0,           1,1,          23,28,          59,71,          83,98,     459.6,,          13,2021,ALL,EL
Framingham - Brophy,01000006,SCI,           0,0,           0,0,           0,0,           6,27,          16,73,          22,96,     459.1,,,2021,ALL,EL
Framingham - Cameron Middle School,01000302,ELA,           0,0,           0,0,           0,0,          17,21,          65,79,          82,98,     458.4,          28.9,          60,2021,ALL,EL
Framingham - Cameron Middle School,01000302,MATH,           0,0,           0,0,           0,0,          30,38,          50,63,          80,95,     462.6,          33.6,          58,2021,ALL,EL
Framingham - Cameron Middle School,01000302,SCI,           0,0,           0,0,           0,0,           4,33,           8,67,          12,92,     460.7,,,2021,ALL,EL
Framingham - Charlotte A Dunning,01000007,ELA,           1,4,           0,0,           1,4,          12,44,          14,52,          27,100,     472.7,,           4,2021,ALL,EL
Framingham - Charlotte A Dunning,01000007,MATH,           2,7,           0,0,           2,7,           9,33,          16,59,          27,100,     471.1,,           3,2021,ALL,EL
Framingham - Fuller Middle,01000305,ELA,           3,2,           0,0,           3,2,          24,13,         156,85,         183,94,     455.4,          44.6,          45,2021,ALL,EL
Framingham - Fuller Middle,01000305,MATH,           2,1,           0,0,           2,1,          45,24,         142,75,         189,96,     461.0,          37.7,          46,2021,ALL,EL
Framingham - Fuller Middle,01000305,SCI,           0,0,           0,0,           0,0,          13,23,          44,77,          57,91,     461.6,,,2021,ALL,EL
Framingham - Harmony Grove Elementary,01000055,ELA,           4,3,           0,0,           4,3,          59,41,          82,57,         145,99,     467.9,,          18,2021,ALL,EL
Framingham - Harmony Grove Elementary,01000055,MATH,           1,1,           0,0,           1,1,          41,28,         102,71,         144,99,     459.8,,          18,2021,ALL,EL
Framingham - Harmony Grove Elementary,01000055,SCI,           1,2,           0,0,           1,2,          13,28,          33,70,          47,100,     462.2,,,2021,ALL,EL
Framingham - Hemenway,01000015,ELA,           6,24,           0,0,           6,24,          11,44,           8,32,          25,96,     489.0,,           1,2021,ALL,EL
Framingham - Hemenway,01000015,MATH,           2,8,           0,0,           2,8,           6,24,          17,68,          25,96,     470.8,,           1,2021,ALL,EL
Framingham - King Elementary School,01000005,ELA,           2,8,           0,0,           2,8,          16,62,           8,31,          26,90,     476.6,,           5,2021,ALL,EL
Framingham - King Elementary School,01000005,MATH,           0,0,           0,0,           0,0,           6,23,          20,77,          26,90,     458.9,,           5,2021,ALL,EL
Framingham - Mary E Stapleton Elementary,01000045,ELA,           0,0,           0,0,           0,0,          12,50,          12,50,          24,100,     467.2,,           4,2021,ALL,EL
Framingham - Mary E Stapleton Elementary,01000045,MATH,           0,0,           0,0,           0,0,           6,25,          18,75,          24,100,     456.6,,           4,2021,ALL,EL
Framingham - Miriam F McCarthy School,01000050,ELA,           1,2,           0,0,           1,2,          40,67,          19,32,          60,97,     475.4,,          15,2021,ALL,EL
Framingham - Miriam F McCarthy School,01000050,MATH,           2,3,           0,0,           2,3,          19,31,          40,66,          61,98,     463.4,,          15,2021,ALL,EL
Framingham - Miriam F McCarthy School,01000050,SCI,           1,6,           0,0,           1,6,           9,53,           7,41,          17,95,     472.7,,,2021,ALL,EL
Framingham - Potter Road,01000039,ELA,           3,5,           0,0,           3,5,          30,52,          25,43,          58,100,     473.3,,           4,2021,ALL,EL
Framingham - Potter Road,01000039,MATH,           1,2,           0,0,           1,2,          21,36,          36,62,          58,100,     463.2,,           4,2021,ALL,EL
Framingham - Walsh Middle,01000310,ELA,           0,0,           0,0,           0,0,           9,27,          24,73,          33,82,     459.3,          33.7,          31,2021,ALL,EL
Framingham - Walsh Middle,01000310,MATH,           0,0,           0,0,           0,0,          13,41,          19,59,          32,80,     464.4,          29.4,          29,2021,ALL,EL
Gardner - Gardner Elementary School,01030001,ELA,           4,17,           0,0,           4,17,          11,48,           8,35,          23,100,     477.5,,,2021,ALL,EL
Gardner - Gardner Elementary School,01030001,MATH,           3,13,           0,0,           3,13,           7,30,          13,57,          23,100,     466.1,,,2021,ALL,EL
Gardner - Gardner Middle School,01030405,ELA,           6,19,           0,0,           6,19,           8,26,          17,55,          31,89,     471.3,          34.8,          24,2021,ALL,EL
Gardner - Gardner Middle School,01030405,MATH,           0,0,           0,0,           0,0,          11,33,          22,67,          33,95,     464.9,          25.1,          25,2021,ALL,EL
Gardner - Gardner Middle School,01030405,SCI,           0,0,           0,0,           0,0,           6,38,          10,63,          16,95,     465.8,,,2021,ALL,EL
Gill-Montague - Great Falls Middle,06740310,ELA,           0,0,           0,0,           0,0,           3,30,           7,70,          10,100,     464.2,,           7,2021,ALL,EL
Gill-Montague - Great Falls Middle,06740310,MATH,           0,0,           0,0,           0,0,           3,30,           7,70,          10,100,     460.4,,           7,2021,ALL,EL
Gill-Montague - Sheffield Elementary School,06740050,ELA,           2,12,           0,0,           2,12,          10,59,           5,29,          17,100,     480.1,,           4,2021,ALL,EL
Gill-Montague - Sheffield Elementary School,06740050,MATH,           1,6,           0,0,           1,6,           3,18,          13,76,          17,100,     461.5,,           4,2021,ALL,EL
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,ELA,           3,9,           0,0,           3,9,          19,56,          12,35,          34,97,     475.0,          28.1,          28,2021,ALL,EL
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,MATH,           0,0,           0,0,           0,0,          19,54,          16,46,          35,100,     467.1,          12.7,          29,2021,ALL,EL
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,SCI,           0,0,           0,0,           0,0,          11,50,          11,50,          22,96,     468.6,,,2021,ALL,EL
Gloucester - Beeman Memorial,01070010,ELA,           1,8,           0,0,           1,8,          11,85,           1,8,          13,100,     484.4,,           2,2021,ALL,EL
Gloucester - Beeman Memorial,01070010,MATH,           1,8,           0,0,           1,8,           7,54,           5,38,          13,100,     481.9,,           2,2021,ALL,EL
Gloucester - Ralph B O'Maley Middle,01070305,ELA,           0,0,           0,0,           0,0,           6,20,          24,80,          30,97,     459.6,,          15,2021,ALL,EL
Gloucester - Ralph B O'Maley Middle,01070305,MATH,           0,0,           0,0,           0,0,          10,32,          21,68,          31,100,     461.7,,          16,2021,ALL,EL
Gloucester - Ralph B O'Maley Middle,01070305,SCI,           0,0,           0,0,           0,0,           7,58,           5,42,          12,100,     468.9,,,2021,ALL,EL
Gloucester - Veterans Memorial,01070045,ELA,           1,4,           0,0,           1,4,          14,61,           8,35,          23,100,     476.6,,           6,2021,ALL,EL
Gloucester - Veterans Memorial,01070045,MATH,           2,9,           0,0,           2,9,           9,39,          12,52,          23,100,     469.5,,           6,2021,ALL,EL
Grafton - Millbury Street Elementary School,01100200,ELA,           3,20,           0,0,           3,20,          10,67,           2,13,          15,100,     485.1,,           4,2021,ALL,EL
Grafton - Millbury Street Elementary School,01100200,MATH,           1,7,           0,0,           1,7,           8,53,           6,40,          15,100,     473.9,,           4,2021,ALL,EL
Granby - East Meadow,01110004,ELA,           1,6,           0,0,           1,6,          13,81,           2,13,          16,100,     483.3,,           8,2021,ALL,EL
Granby - East Meadow,01110004,MATH,           0,0,           0,0,           0,0,          10,63,           6,38,          16,100,     471.6,,           8,2021,ALL,EL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,ELA,           2,17,           0,0,           2,17,           9,75,           1,8,          12,100,     487.3,,           4,2021,ALL,EL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School,39010900,MATH,           0,0,           0,0,           0,0,           8,67,           4,33,          12,100,     476.3,,           4,2021,ALL,EL
Greenfield - Greenfield Middle,01140305,ELA,           0,0,           0,0,           0,0,           3,27,           8,73,          11,71,     465.6,,          11,2021,ALL,EL
Greenfield - Greenfield Middle,01140305,MATH,           0,0,           0,0,           0,0,           2,18,           9,82,          11,71,     462.1,,          11,2021,ALL,EL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,ELA,           1,5,           0,0,           1,5,           8,40,          11,55,          20,95,     466.3,,          18,2021,ALL,EL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,MATH,           1,5,           0,0,           1,5,          11,52,           9,43,          21,100,     474.4,,          19,2021,ALL,EL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,ELA,           1,10,           0,0,           1,10,           1,10,           8,80,          10,100,     467.1,,           7,2021,ALL,EL
Hampden Charter School of Science West (District) - Hampden Charter School of Science West,35160305,MATH,           0,0,           0,0,           0,0,           5,50,           5,50,          10,100,     465.1,,           7,2021,ALL,EL
Haverhill - Bradford Elementary,01280008,ELA,           4,13,           0,0,           4,13,          16,52,          11,35,          31,100,     476.2,,,2021,ALL,EL
Haverhill - Bradford Elementary,01280008,MATH,           0,0,           0,0,           0,0,          10,32,          21,68,          31,100,     459.5,,,2021,ALL,EL
Haverhill - Caleb Dustin Hunking School,01280030,ELA,           3,9,           0,0,           3,9,          13,37,          19,54,          35,97,     468.2,,          11,2021,ALL,EL
Haverhill - Caleb Dustin Hunking School,01280030,MATH,           1,3,           0,0,           1,3,          10,29,          24,69,          35,97,     462.2,,          11,2021,ALL,EL
Haverhill - Caleb Dustin Hunking School,01280030,SCI,           0,0,           0,0,           0,0,           3,30,           7,70,          10,92,     459.0,,,2021,ALL,EL
Haverhill - Consentino Middle School,01280100,ELA,           0,0,           0,0,           0,0,          11,17,          55,83,          66,97,     458.0,          25.9,          47,2021,ALL,EL
Haverhill - Consentino Middle School,01280100,MATH,           0,0,           0,0,           0,0,          18,26,          50,74,          68,100,     461.2,          34.9,          48,2021,ALL,EL
Haverhill - Consentino Middle School,01280100,SCI,           0,0,           0,0,           0,0,           3,19,          13,81,          16,100,     463.1,,,2021,ALL,EL
Haverhill - Dr Paul Nettle,01280050,ELA,           1,2,           0,0,           1,2,          10,20,          39,78,          50,97,     460.3,          36.1,          24,2021,ALL,EL
Haverhill - Dr Paul Nettle,01280050,MATH,           1,2,           0,0,           1,2,          11,22,          38,76,          50,97,     460.2,          30.5,          25,2021,ALL,EL
Haverhill - Dr Paul Nettle,01280050,SCI,           0,0,           0,0,           0,0,           5,22,          18,78,          23,97,     458.5,,,2021,ALL,EL
Haverhill - Golden Hill,01280026,ELA,           1,4,           0,0,           1,4,          16,67,           7,29,          24,100,     475.8,,,2021,ALL,EL
Haverhill - Golden Hill,01280026,MATH,           0,0,           0,0,           0,0,          10,42,          14,58,          24,100,     460.3,,,2021,ALL,EL
